event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E0560	P915-C045	f75r	f75r.14	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0561	P915-C045	f75r	f75r.14	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0562	P915-C045	f75r	f75r.14	olshedy	OL+SH+E+DY	LEARNED_FORMULA_CARD	P952-K68	LEARNED_FORMULA_IDIOM	WEITER KURZ HALTEN; ENDE
P912-E0563	P915-C046	f75r	f75r.14	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0564	P915-C046	f75r	f75r.14	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E0565	P915-C046	f75r	f75r.14	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0566	P915-C046	f75r	f75r.14	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0567	P915-C046	f75r	f75r.14	aly	AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · DIES
P912-E0568	P915-C046	f75r	f75r.15	sain	S+AIN	LEARNED_FORMULA_CARD	P942-K40	LEARNED_FORMULA_IDIOM	EINHEIT WAEHLEN
P912-E0569	P915-C046	f75r	f75r.15	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0570	P915-C046	f75r	f75r.15	qolkeeoly	SOLK+EE+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · LÄNGER · FORTSETZEN · DIES
P912-E0571	P915-C046	f75r	f75r.15	saiin	S+AIIN	LEARNED_FORMULA_CARD	P942-K38	LEARNED_FORMULA_IDIOM	SOLLWERT WAEHLEN
P912-E0572	P915-C046	f75r	f75r.15	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0573	P915-C046	f75r	f75r.15	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0574	P915-C046	f75r	f75r.15	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E0575	P915-C046	f75r	f75r.15	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0576	P915-C047	f75r	f75r.15	okchdy	OK+CHD+DY	LEARNED_FORMULA_CARD	P949-K50	LEARNED_FORMULA_IDIOM	ANSETZEN, UMSETZEN; ENDE
P912-E0577	P915-C048	f75r	f75r.15	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0578	P915-C048	f75r	f75r.16	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	P949-K55	LEARNED_FORMULA_IDIOM	KURZ HALTEN; ENDE
P912-E0579	P915-C049	f75r	f75r.16	qokar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0580	P915-C049	f75r	f75r.16	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	P942-K44	LEARNED_FORMULA_IDIOM	LAENGER HALTEN; ENDE
P912-E0581	P915-C050	f75r	f75r.16	lch	L+CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ENTNEHMEN
P912-E0582	P915-C050	f75r	f75r.16	shokain	SH+OK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ANSETZEN · PORTION
P912-E0583	P915-C050	f75r	f75r.16	chy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0584	P915-C050	f75r	f75r.16	okshedy	OK+SH+E+DY	LEARNED_FORMULA_CARD	P952-K64	LEARNED_FORMULA_IDIOM	ANSETZEN, KURZ HALTEN; ENDE
P912-E0585	P915-C051	f75r	f75r.16	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0586	P915-C051	f75r	f75r.16	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0587	P915-C051	f75r	f75r.17	pchedar	P+CHD+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · UMSETZEN · QUELLE
P912-E0588	P915-C051	f75r	f75r.17	shepchy	SH+E+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · EINSETZEN · DIES
P912-E0589	P915-C051	f75r	f75r.17	lshedary	L+SH+E+D_ADDR+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · HALTEN · KURZ · TEIL · QUELLE · DIES
P912-E0590	P915-C051	f75r	f75r.17	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0591	P915-C051	f75r	f75r.17	shal	SH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ZIEL
P912-E0592	P915-C051	f75r	f75r.17	shy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0593	P915-C051	f75r	f75r.17	kol	K+OL	LEARNED_FORMULA_CARD	P949-K60	LEARNED_FORMULA_IDIOM	WEITER ZUGEBEN
P912-E0594	P915-C051	f75r	f75r.17	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0595	P915-C052	f75r	f75r.17	qokam	OK+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · INNEN
P912-E0596	P915-C052	f75r	f75r.18	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0597	P915-C052	f75r	f75r.18	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	P942-K44	LEARNED_FORMULA_IDIOM	LAENGER HALTEN; ENDE
P912-E0598	P915-C053	f75r	f75r.18	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0599	P915-C053	f75r	f75r.18	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0600	P915-C054	f75r	f75r.18	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0601	P915-C054	f75r	f75r.18	otain	OT+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · PORTION
P912-E0602	P915-C054	f75r	f75r.18	char	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E0603	P915-C054	f75r	f75r.18	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E0604	P915-C054	f75r	f75r.18	oly	OL+Y	LEARNED_FORMULA_CARD	P949-K49	LEARNED_FORMULA_IDIOM	MIT DIESEM POSTEN WEITER
P912-E0605	P915-C054	f75r	f75r.19	qokshedy	OK+SH+E+DY	LEARNED_FORMULA_CARD	P952-K64	LEARNED_FORMULA_IDIOM	ANSETZEN, KURZ HALTEN; ENDE
P912-E0606	P915-C055	f75r	f75r.19	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0607	P915-C055	f75r	f75r.19	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0608	P915-C055	f75r	f75r.19	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0609	P915-C055	f75r	f75r.19	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0610	P915-C055	f75r	f75r.19	ey	E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	KURZ · DIES
P912-E0611	P915-C055	f75r	f75r.19	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0612	P915-C055	f75r	f75r.19	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E0613	P915-C055	f75r	f75r.20	ry	R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · DIES
P912-E0614	P915-C055	f75r	f75r.20	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0615	P915-C055	f75r	f75r.20	qor	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E0616	P915-C055	f75r	f75r.20	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0617	P915-C055	f75r	f75r.20	lchey	L+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · DIES
P912-E0618	P915-C055	f75r	f75r.20	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · AUSFÜHREN
P912-E0619	P915-C055	f75r	f75r.20	ydain	Y+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · PORTION
P912-E0620	P915-C055	f75r	f75r.20	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0621	P915-C055	f75r	f75r.20	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0622	P915-C055	f75r	f75r.21	oqokain	O+OK+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · ANSETZEN · PORTION
P912-E0623	P915-C055	f75r	f75r.21	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0624	P915-C055	f75r	f75r.21	qckhsy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E0625	P915-C055	f75r	f75r.21	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E0626	P915-C055	f75r	f75r.21	ysheor	Y+SH+E+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · HALTEN · KURZ · ANSATZ
P912-E0627	P915-C055	f75r	f75r.21	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0628	P915-C055	f75r	f75r.21	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ANSATZ
P912-E0629	P915-C055	f75r	f75r.21	am	AM_ADDR	LEARNED_FORMULA_CARD	P942-K33	LEARNED_FORMULA_IDIOM	AN DER INNENSTELLE
P912-E0630	P915-C055	f75r	f75r.22	odar	O+D_ADDR+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · TEIL · QUELLE
P912-E0631	P915-C055	f75r	f75r.22	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0632	P915-C055	f75r	f75r.22	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0633	P915-C055	f75r	f75r.22	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0634	P915-C055	f75r	f75r.22	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E0635	P915-C055	f75r	f75r.22	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0636	P915-C055	f75r	f75r.22	kar	K+AR	LEARNED_FORMULA_CARD	P949-K59	LEARNED_FORMULA_IDIOM	VON DER ENTNAHMESTELLE ZUGEBEN
P912-E0637	P915-C055	f75r	f75r.22	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0638	P915-C055	f75r	f75r.22	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E0639	P915-C055	f75r	f75r.23	pchey	P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · DIES
P912-E0640	P915-C055	f75r	f75r.23	kshey	K+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · HALTEN · KURZ · DIES
P912-E0641	P915-C055	f75r	f75r.23	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E0642	P915-C055	f75r	f75r.23	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E0643	P915-C055	f75r	f75r.23	sshey	S+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · HALTEN · KURZ · DIES
P912-E0644	P915-C055	f75r	f75r.23	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0645	P915-C055	f75r	f75r.23	chedyqokam	CHD+Y+OK+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	UMSETZEN · DIES · ANSETZEN · INNEN
P912-E0646	P915-C055	f75r	f75r.24	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0647	P915-C055	f75r	f75r.24	olkeey	SOLK+EE+Y	LEARNED_FORMULA_CARD	P949-K63	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER AUFFANGEN
P912-E0648	P915-C055	f75r	f75r.24	qolkary	SOLK+AR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · QUELLE · DIES
P912-E0649	P915-C055	f75r	f75r.24	sain	S+AIN	LEARNED_FORMULA_CARD	P942-K40	LEARNED_FORMULA_IDIOM	EINHEIT WAEHLEN
P912-E0650	P915-C055	f75r	f75r.24	checthy	CTH+Y	LEARNED_FORMULA_CARD	P942-K34	LEARNED_FORMULA_IDIOM	BIS BEREIT FUEHREN
P912-E0651	P915-C055	f75r	f75r.24	lor	L+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ANSATZ
P912-E0652	P915-C055	f75r	f75r.24	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0653	P915-C055	f75r	f75r.25	sain	S+AIN	LEARNED_FORMULA_CARD	P942-K40	LEARNED_FORMULA_IDIOM	EINHEIT WAEHLEN
P912-E0654	P915-C055	f75r	f75r.25	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · DURCHLASS · DIES
P912-E0655	P915-C055	f75r	f75r.25	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0656	P915-C056	f75r	f75r.25	shy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0657	P915-C056	f75r	f75r.25	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0658	P915-C056	f75r	f75r.25	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0659	P915-C057	f75r	f75r.25	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	P942-K22	LEARNED_FORMULA_IDIOM	WEITER UMSETZEN; ENDE
P912-E0660	P915-C058	f75r	f75r.25	ram	R+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · INNEN
P912-E0661	P915-C058	f75r	f75r.26	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0662	P915-C058	f75r	f75r.26	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0663	P915-C058	f75r	f75r.26	sheol	SH+E+OL	LEARNED_FORMULA_CARD	P949-K56	LEARNED_FORMULA_IDIOM	KURZ HALTEN UND WEITERFÜHREN
P912-E0664	P915-C058	f75r	f75r.26	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0665	P915-C058	f75r	f75r.26	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0666	P915-C058	f75r	f75r.26	qoly	OL+Y	LEARNED_FORMULA_CARD	P949-K49	LEARNED_FORMULA_IDIOM	MIT DIESEM POSTEN WEITER
P912-E0667	P915-C058	f75r	f75r.26	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0668	P915-C058	f75r	f75r.26	ajy	A_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ORT · DIES
P912-E0669	P915-C058	f75r	f75r.27	pdalshor	P+D_ADDR+AL+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · TEIL · ZIEL · HALTEN · ANSATZ
P912-E0670	P915-C058	f75r	f75r.27	shtol	SH+T+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · EINSTELLEN · FORTSETZEN
P912-E0671	P915-C058	f75r	f75r.27	qoty	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0672	P915-C058	f75r	f75r.27	pshar	P+SH+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · HALTEN · QUELLE
P912-E0673	P915-C058	f75r	f75r.27	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0674	P915-C059	f75r	f75r.27	okaldy	OK+AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ZIEL · SCHLIESSEN
P912-E0675	P915-C060	f75r	f75r.27	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0676	P915-C060	f75r	f75r.27	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0677	P915-C060	f75r	f75r.27	otody	OT+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · AUSFÜHREN · SCHLIESSEN
P912-E0678	P915-C061	f75r	f75r.27	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0679	P915-C061	f75r	f75r.27	rol	R+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · FORTSETZEN
P912-E0680	P915-C061	f75r	f75r.28	tchedy	T+CHD+Y	LEARNED_FORMULA_CARD	P952-K70	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSTELLEN
P912-E0681	P915-C061	f75r	f75r.28	pchedy	P+CHD+DY	LEARNED_FORMULA_CARD	P952-K65	LEARNED_FORMULA_IDIOM	EINSETZEN, UMSETZEN; ENDE
P912-E0682	P915-C062	f75r	f75r.28	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E0683	P915-C062	f75r	f75r.28	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0684	P915-C062	f75r	f75r.28	oldair	OL+D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · TEIL · LAUF
P912-E0685	P915-C062	f75r	f75r.28	shecthy	SH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · BEREIT · DIES
P912-E0686	P915-C062	f75r	f75r.28	qol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0687	P915-C062	f75r	f75r.28	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN
P912-E0688	P915-C062	f75r	f75r.28	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	P942-K44	LEARNED_FORMULA_IDIOM	LAENGER HALTEN; ENDE
P912-E0689	P915-C063	f75r	f75r.28	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0690	P915-C064	f75r	f75r.28	lolchedy	L+OL+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN
P912-E0691	P915-C065	f75r	f75r.29	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0692	P915-C065	f75r	f75r.29	chkal	CHK+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · ZIEL
P912-E0693	P915-C065	f75r	f75r.29	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0694	P915-C065	f75r	f75r.29	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · AUSFÜHREN
P912-E0695	P915-C065	f75r	f75r.29	lkaiin	L+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · ZUGEBEN · SOLLMASS
P912-E0696	P915-C065	f75r	f75r.29	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0697	P915-C065	f75r	f75r.29	okeedyqol	OK+EE+DY+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN
P912-E0698	P915-C065	f75r	f75r.29	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0699	P915-C065	f75r	f75r.29	olchey	OL+Y	LEARNED_FORMULA_CARD	P949-K49	LEARNED_FORMULA_IDIOM	MIT DIESEM POSTEN WEITER
P912-E0700	P915-C065	f75r	f75r.29	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0701	P915-C066	f75r	f75r.29	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0702	P915-C066	f75r	f75r.29	qotan	OT+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · ZUSATZ
P912-E0703	P915-C066	f75r	f75r.30	qo	O	LEARNED_FORMULA_CARD	P942-K35	LEARNED_FORMULA_IDIOM	ARBEITSGANG AUSFUEHREN
P912-E0704	P915-C066	f75r	f75r.30	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0705	P915-C066	f75r	f75r.30	cheeky	CHK+EE+Y	LEARNED_FORMULA_CARD	P949-K57	LEARNED_FORMULA_IDIOM	DIESEN POSTEN LÄNGER BEHANDELN
P912-E0706	P915-C066	f75r	f75r.30	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E0707	P915-C066	f75r	f75r.30	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0708	P915-C066	f75r	f75r.30	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	P942-K41	LEARNED_FORMULA_IDIOM	KURZ BEHANDELN
P912-E0709	P915-C066	f75r	f75r.30	qokal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E0710	P915-C066	f75r	f75r.30	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
