clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C027	f75r	BIOLOGICAL	P912-E0504	P912-E0507	4	3	1	LICENSED_DY_CLOSE	dsheckhy=TEIL · HALTEN · KURZ · DURCHLASS · DIES | qokain=EINE PORTION ANSETZEN | chckhy=DURCH DEN DURCHLASS FUEHREN | lshedy=KURZ SPÜLEN; ENDE	TEIL · HALTEN · KURZ · DURCHLASS · DIES; dann EINE PORTION ANSETZEN; dann DURCH DEN DURCHLASS FUEHREN; dann KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E0504|P912-E0505|P912-E0506|P912-E0507
P915-C028	f75r	BIOLOGICAL	P912-E0508	P912-E0508	1	1	0	LICENSED_DY_CLOSE	okeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0508
P915-C029	f75r	BIOLOGICAL	P912-E0509	P912-E0509	1	1	0	LICENSED_DY_CLOSE	qokchdy=ANSETZEN, UMSETZEN; ENDE	ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0509
P915-C030	f75r	BIOLOGICAL	P912-E0510	P912-E0512	3	1	2	LICENSED_DY_CLOSE	chcthy=ENTNEHMEN · BEREIT · DIES | lo=LEITEN · AUSFÜHREN | qokedy=KURZ ANSETZEN; ENDE	ENTNEHMEN · BEREIT · DIES; dann LEITEN · AUSFÜHREN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0510|P912-E0511|P912-E0512
P915-C031	f75r	BIOLOGICAL	P912-E0513	P912-E0516	4	3	1	LICENSED_DY_CLOSE	qokan=ANSETZEN · ZUSATZ | checkhy=DIESEN TEIL KURZ DURCHFÜHREN | qokar=AUS DER QUELLE ANSETZEN | olchedy=WEITER UMSETZEN; ENDE	ANSETZEN · ZUSATZ; dann DIESEN TEIL KURZ DURCHFÜHREN; dann AUS DER QUELLE ANSETZEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0513|P912-E0514|P912-E0515|P912-E0516
P915-C032	f75r	BIOLOGICAL	P912-E0517	P912-E0526	10	7	3	LICENSED_DY_CLOSE	sal=ZIELSTELLE WAEHLEN | dshor=TEIL · HALTEN · ANSATZ | qotar=DANACH AUS DER QUELLE | chdy=DIESEN POSTEN UMSETZEN | shey=KURZ HALTEN | qokain=EINE PORTION ANSETZEN | chckhy=DURCH DEN DURCHLASS FUEHREN | dy=DIESER POSTEN | otey=DANACH · KURZ · DIES | tedy=EINSTELLEN · KURZ · SCHLIESSEN	ZIELSTELLE WAEHLEN; dann TEIL · HALTEN · ANSATZ; dann DANACH AUS DER QUELLE; dann DIESEN POSTEN UMSETZEN; dann KURZ HALTEN; dann EINE PORTION ANSETZEN; dann DURCH DEN DURCHLASS FUEHREN; dann DIESER POSTEN; dann DANACH · KURZ · DIES; dann EINSTELLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E0517|P912-E0518|P912-E0519|P912-E0520|P912-E0521|P912-E0522|P912-E0523|P912-E0524|P912-E0525|P912-E0526
P915-C033	f75r	BIOLOGICAL	P912-E0527	P912-E0527	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0527
P915-C034	f75r	BIOLOGICAL	P912-E0528	P912-E0528	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0528
P915-C035	f75r	BIOLOGICAL	P912-E0529	P912-E0531	3	2	1	LICENSED_DY_CLOSE	qokair=ANSETZEN · LAUF | oly=MIT DIESEM POSTEN WEITER | qokeedy=LAENGER ANSETZEN; ENDE	ANSETZEN · LAUF; dann MIT DIESEM POSTEN WEITER; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0529|P912-E0530|P912-E0531
P915-C036	f75r	BIOLOGICAL	P912-E0532	P912-E0535	4	4	0	LICENSED_DY_CLOSE	dy=DIESER POSTEN | qokal=AN DER ZIELSTELLE ANSETZEN | okar=AUS DER QUELLE ANSETZEN | shedy=ABSETZEN; ENDE	DIESER POSTEN; dann AN DER ZIELSTELLE ANSETZEN; dann AUS DER QUELLE ANSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0532|P912-E0533|P912-E0534|P912-E0535
P915-C037	f75r	BIOLOGICAL	P912-E0536	P912-E0547	12	10	2	LICENSED_DY_CLOSE	dor=BEZEICHNETER TEILANSATZ | chekam=BEHANDELN · INNEN | ssheckhy=AUSWÄHLEN · HALTEN · KURZ · DURCHLASS · DIES | qokal=AN DER ZIELSTELLE ANSETZEN | oly=MIT DIESEM POSTEN WEITER | shey=KURZ HALTEN | r=ZUSTAND MARKIEREN | ol=DAMIT WEITER | cheey=LAENGER HALTEN | shey=KURZ HALTEN | dy=DIESER POSTEN | olshedy=WEITER KURZ HALTEN; ENDE	BEZEICHNETER TEILANSATZ; dann BEHANDELN · INNEN; dann AUSWÄHLEN · HALTEN · KURZ · DURCHLASS · DIES; dann AN DER ZIELSTELLE ANSETZEN; dann MIT DIESEM POSTEN WEITER; dann KURZ HALTEN; dann ZUSTAND MARKIEREN; dann DAMIT WEITER; dann LAENGER HALTEN; dann KURZ HALTEN; dann DIESER POSTEN; dann WEITER KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0536|P912-E0537|P912-E0538|P912-E0539|P912-E0540|P912-E0541|P912-E0542|P912-E0543|P912-E0544|P912-E0545|P912-E0546|P912-E0547
P915-C038	f75r	BIOLOGICAL	P912-E0548	P912-E0549	2	2	0	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | pchedy=EINSETZEN, UMSETZEN; ENDE	DIESEN POSTEN ANSETZEN; dann EINSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0548|P912-E0549
P915-C039	f75r	BIOLOGICAL	P912-E0550	P912-E0550	1	0	1	LICENSED_DY_CLOSE	keedy=ZUGEBEN · LÄNGER · SCHLIESSEN	ZUGEBEN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E0550
P915-C040	f75r	BIOLOGICAL	P912-E0551	P912-E0551	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0551
P915-C041	f75r	BIOLOGICAL	P912-E0552	P912-E0552	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0552
P915-C042	f75r	BIOLOGICAL	P912-E0553	P912-E0553	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0553
P915-C043	f75r	BIOLOGICAL	P912-E0554	P912-E0554	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0554
P915-C044	f75r	BIOLOGICAL	P912-E0555	P912-E0556	2	2	0	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | olshedy=WEITER KURZ HALTEN; ENDE	EINE PORTION ANSETZEN; dann WEITER KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0555|P912-E0556
P915-C045	f75r	BIOLOGICAL	P912-E0557	P912-E0562	6	5	1	LICENSED_DY_CLOSE	sain=EINHEIT WAEHLEN | al=ZUR ZIELSTELLE | keishy=ZUGEBEN · KURZ · HALTEN · DIES | qokain=EINE PORTION ANSETZEN | dy=DIESER POSTEN | olshedy=WEITER KURZ HALTEN; ENDE	EINHEIT WAEHLEN; dann ZUR ZIELSTELLE; dann ZUGEBEN · KURZ · HALTEN · DIES; dann EINE PORTION ANSETZEN; dann DIESER POSTEN; dann WEITER KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0557|P912-E0558|P912-E0559|P912-E0560|P912-E0561|P912-E0562
P915-C046	f75r	BIOLOGICAL	P912-E0563	P912-E0575	13	11	2	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | chckhy=DURCH DEN DURCHLASS FUEHREN | qokain=EINE PORTION ANSETZEN | otar=DANACH AUS DER QUELLE | aly=ZIEL · DIES | sain=EINHEIT WAEHLEN | qokain=EINE PORTION ANSETZEN | qolkeeoly=AUFFANGEN · LÄNGER · FORTSETZEN · DIES | saiin=SOLLWERT WAEHLEN | chedy=DIESEN POSTEN UMSETZEN | sol=DAMIT WEITER | or=DER ANSATZ | shedy=ABSETZEN; ENDE	EINE PORTION ANSETZEN; dann DURCH DEN DURCHLASS FUEHREN; dann EINE PORTION ANSETZEN; dann DANACH AUS DER QUELLE; dann ZIEL · DIES; dann EINHEIT WAEHLEN; dann EINE PORTION ANSETZEN; dann AUFFANGEN · LÄNGER · FORTSETZEN · DIES; dann SOLLWERT WAEHLEN; dann DIESEN POSTEN UMSETZEN; dann DAMIT WEITER; dann DER ANSATZ; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0563|P912-E0564|P912-E0565|P912-E0566|P912-E0567|P912-E0568|P912-E0569|P912-E0570|P912-E0571|P912-E0572|P912-E0573|P912-E0574|P912-E0575
P915-C047	f75r	BIOLOGICAL	P912-E0576	P912-E0576	1	1	0	LICENSED_DY_CLOSE	okchdy=ANSETZEN, UMSETZEN; ENDE	ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0576
P915-C048	f75r	BIOLOGICAL	P912-E0577	P912-E0578	2	2	0	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | dshedy=KURZ HALTEN; ENDE	DIESEN POSTEN ANSETZEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0577|P912-E0578
P915-C049	f75r	BIOLOGICAL	P912-E0579	P912-E0580	2	2	0	LICENSED_DY_CLOSE	qokar=AUS DER QUELLE ANSETZEN | sheedy=LAENGER HALTEN; ENDE	AUS DER QUELLE ANSETZEN; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E0579|P912-E0580
P915-C050	f75r	BIOLOGICAL	P912-E0581	P912-E0584	4	2	2	LICENSED_DY_CLOSE	lch=LEITEN · ENTNEHMEN | shokain=HALTEN · ANSETZEN · PORTION | chy=DIESER POSTEN | okshedy=ANSETZEN, KURZ HALTEN; ENDE	LEITEN · ENTNEHMEN; dann HALTEN · ANSETZEN · PORTION; dann DIESER POSTEN; dann ANSETZEN, KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0581|P912-E0582|P912-E0583|P912-E0584
P915-C051	f75r	BIOLOGICAL	P912-E0585	P912-E0594	10	6	4	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | chedy=DIESEN POSTEN UMSETZEN | pchedar=EINSETZEN · UMSETZEN · QUELLE | shepchy=HALTEN · KURZ · EINSETZEN · DIES | lshedary=LEITEN · HALTEN · KURZ · TEIL · QUELLE · DIES | dal=ZUR ZIELSTELLE | shal=HALTEN · ZIEL | shy=DIESER POSTEN | kol=WEITER ZUGEBEN | shedy=ABSETZEN; ENDE	EINE PORTION ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann EINSETZEN · UMSETZEN · QUELLE; dann HALTEN · KURZ · EINSETZEN · DIES; dann LEITEN · HALTEN · KURZ · TEIL · QUELLE · DIES; dann ZUR ZIELSTELLE; dann HALTEN · ZIEL; dann DIESER POSTEN; dann WEITER ZUGEBEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0585|P912-E0586|P912-E0587|P912-E0588|P912-E0589|P912-E0590|P912-E0591|P912-E0592|P912-E0593|P912-E0594
P915-C052	f75r	BIOLOGICAL	P912-E0595	P912-E0597	3	2	1	LICENSED_DY_CLOSE	qokam=ANSETZEN · INNEN | sol=DAMIT WEITER | sheedy=LAENGER HALTEN; ENDE	ANSETZEN · INNEN; dann DAMIT WEITER; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E0595|P912-E0596|P912-E0597
P915-C053	f75r	BIOLOGICAL	P912-E0598	P912-E0599	2	2	0	LICENSED_DY_CLOSE	qol=DAMIT WEITER | shedy=ABSETZEN; ENDE	DAMIT WEITER; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0598|P912-E0599
P915-C054	f75r	BIOLOGICAL	P912-E0600	P912-E0605	6	5	1	LICENSED_DY_CLOSE	qol=DAMIT WEITER | otain=DANACH · PORTION | char=AUS DER QUELLE | sar=QUELLE WAEHLEN | oly=MIT DIESEM POSTEN WEITER | qokshedy=ANSETZEN, KURZ HALTEN; ENDE	DAMIT WEITER; dann DANACH · PORTION; dann AUS DER QUELLE; dann QUELLE WAEHLEN; dann MIT DIESEM POSTEN WEITER; dann ANSETZEN, KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0600|P912-E0601|P912-E0602|P912-E0603|P912-E0604|P912-E0605
P915-C055	f75r	BIOLOGICAL	P912-E0606	P912-E0655	50	34	16	LICENSED_DY_CLOSE	qol=DAMIT WEITER | shey=KURZ HALTEN | qoky=DIESEN POSTEN ANSETZEN | shey=KURZ HALTEN | ey=KURZ · DIES | qokain=EINE PORTION ANSETZEN | ar=AUS DER QUELLE | ry=MARKIEREN · DIES | shey=KURZ HALTEN | qor=DER ANSATZ | chey=DIESER POSTEN | lchey=LEITEN · DIES | lo=LEITEN · AUSFÜHREN | ydain=DIES · PORTION | shey=KURZ HALTEN | qokain=EINE PORTION ANSETZEN | oqokain=AUSFÜHREN · ANSETZEN · PORTION | chey=DIESER POSTEN | qckhsy=DURCH DEN DURCHLASS FUEHREN | or=DER ANSATZ | ysheor=DIES · HALTEN · KURZ · ANSATZ | ol=DAMIT WEITER | lor=LEITEN · ANSATZ | am=AN DER INNENSTELLE | odar=AUSFÜHREN · TEIL · QUELLE | shey=KURZ HALTEN | qokain=EINE PORTION ANSETZEN | chedy=DIESEN POSTEN UMSETZEN | or=DER ANSATZ | shey=KURZ HALTEN | kar=VON DER ENTNAHMESTELLE ZUGEBEN | chedy=DIESEN POSTEN UMSETZEN | sar=QUELLE WAEHLEN | pchey=EINSETZEN · DIES | kshey=ZUGEBEN · HALTEN · KURZ · DIES | qokeey=LAENGER ANSETZEN | qokal=AN DER ZIELSTELLE ANSETZEN | sshey=AUSWÄHLEN · HALTEN · KURZ · DIES | qol=DAMIT WEITER | chedyqokam=UMSETZEN · DIES · ANSETZEN · INNEN | qokain=EINE PORTION ANSETZEN | olkeey=DIESEN POSTEN LÄNGER AUFFANGEN | qolkary=AUFFANGEN · QUELLE · DIES | sain=EINHEIT WAEHLEN | checthy=BIS BEREIT FUEHREN | lor=LEITEN · ANSATZ | ol=DAMIT WEITER | sain=EINHEIT WAEHLEN | shckhy=HALTEN · DURCHLASS · DIES | qokeedy=LAENGER ANSETZEN; ENDE	DAMIT WEITER; dann KURZ HALTEN; dann DIESEN POSTEN ANSETZEN; dann KURZ HALTEN; dann KURZ · DIES; dann EINE PORTION ANSETZEN; dann AUS DER QUELLE; dann MARKIEREN · DIES; dann KURZ HALTEN; dann DER ANSATZ; dann DIESER POSTEN; dann LEITEN · DIES; dann LEITEN · AUSFÜHREN; dann DIES · PORTION; dann KURZ HALTEN; dann EINE PORTION ANSETZEN; dann AUSFÜHREN · ANSETZEN · PORTION; dann DIESER POSTEN; dann DURCH DEN DURCHLASS FUEHREN; dann DER ANSATZ; dann DIES · HALTEN · KURZ · ANSATZ; dann DAMIT WEITER; dann LEITEN · ANSATZ; dann AN DER INNENSTELLE; dann AUSFÜHREN · TEIL · QUELLE; dann KURZ HALTEN; dann EINE PORTION ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann DER ANSATZ; dann KURZ HALTEN; dann VON DER ENTNAHMESTELLE ZUGEBEN; dann DIESEN POSTEN UMSETZEN; dann QUELLE WAEHLEN; dann EINSETZEN · DIES; dann ZUGEBEN · HALTEN · KURZ · DIES; dann LAENGER ANSETZEN; dann AN DER ZIELSTELLE ANSETZEN; dann AUSWÄHLEN · HALTEN · KURZ · DIES; dann DAMIT WEITER; dann UMSETZEN · DIES · ANSETZEN · INNEN; dann EINE PORTION ANSETZEN; dann DIESEN POSTEN LÄNGER AUFFANGEN; dann AUFFANGEN · QUELLE · DIES; dann EINHEIT WAEHLEN; dann BIS BEREIT FUEHREN; dann LEITEN · ANSATZ; dann DAMIT WEITER; dann EINHEIT WAEHLEN; dann HALTEN · DURCHLASS · DIES; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0606|P912-E0607|P912-E0608|P912-E0609|P912-E0610|P912-E0611|P912-E0612|P912-E0613|P912-E0614|P912-E0615|P912-E0616|P912-E0617|P912-E0618|P912-E0619|P912-E0620|P912-E0621|P912-E0622|P912-E0623|P912-E0624|P912-E0625|P912-E0626|P912-E0627|P912-E0628|P912-E0629|P912-E0630|P912-E0631|P912-E0632|P912-E0633|P912-E0634|P912-E0635|P912-E0636|P912-E0637|P912-E0638|P912-E0639|P912-E0640|P912-E0641|P912-E0642|P912-E0643|P912-E0644|P912-E0645|P912-E0646|P912-E0647|P912-E0648|P912-E0649|P912-E0650|P912-E0651|P912-E0652|P912-E0653|P912-E0654|P912-E0655
P915-C056	f75r	BIOLOGICAL	P912-E0656	P912-E0658	3	3	0	LICENSED_DY_CLOSE	shy=DIESER POSTEN | dy=DIESER POSTEN | qokeedy=LAENGER ANSETZEN; ENDE	DIESER POSTEN; dann DIESER POSTEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0656|P912-E0657|P912-E0658
P915-C057	f75r	BIOLOGICAL	P912-E0659	P912-E0659	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0659
P915-C058	f75r	BIOLOGICAL	P912-E0660	P912-E0673	14	9	5	LICENSED_DY_CLOSE	ram=MARKIEREN · INNEN | dain=EINE PORTION | ol=DAMIT WEITER | sheol=KURZ HALTEN UND WEITERFÜHREN | dain=EINE PORTION | ol=DAMIT WEITER | qoly=MIT DIESEM POSTEN WEITER | dar=AUS DEM BEZEICHNETEN TEIL | ajy=ORT · DIES | pdalshor=EINSETZEN · TEIL · ZIEL · HALTEN · ANSATZ | shtol=HALTEN · EINSTELLEN · FORTSETZEN | qoty=DANACH DIESER POSTEN | pshar=EINSETZEN · HALTEN · QUELLE | shedy=ABSETZEN; ENDE	MARKIEREN · INNEN; dann EINE PORTION; dann DAMIT WEITER; dann KURZ HALTEN UND WEITERFÜHREN; dann EINE PORTION; dann DAMIT WEITER; dann MIT DIESEM POSTEN WEITER; dann AUS DEM BEZEICHNETEN TEIL; dann ORT · DIES; dann EINSETZEN · TEIL · ZIEL · HALTEN · ANSATZ; dann HALTEN · EINSTELLEN · FORTSETZEN; dann DANACH DIESER POSTEN; dann EINSETZEN · HALTEN · QUELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0660|P912-E0661|P912-E0662|P912-E0663|P912-E0664|P912-E0665|P912-E0666|P912-E0667|P912-E0668|P912-E0669|P912-E0670|P912-E0671|P912-E0672|P912-E0673
P915-C059	f75r	BIOLOGICAL	P912-E0674	P912-E0674	1	0	1	LICENSED_DY_CLOSE	okaldy=ANSETZEN · ZIEL · SCHLIESSEN	ANSETZEN · ZIEL · SCHLIESSEN. Teilgang geschlossen.	P912-E0674
P915-C060	f75r	BIOLOGICAL	P912-E0675	P912-E0677	3	2	1	LICENSED_DY_CLOSE	dar=AUS DEM BEZEICHNETEN TEIL | otar=DANACH AUS DER QUELLE | otody=DANACH · AUSFÜHREN · SCHLIESSEN	AUS DEM BEZEICHNETEN TEIL; dann DANACH AUS DER QUELLE; dann DANACH · AUSFÜHREN · SCHLIESSEN. Teilgang geschlossen.	P912-E0675|P912-E0676|P912-E0677
P915-C061	f75r	BIOLOGICAL	P912-E0678	P912-E0681	4	3	1	LICENSED_DY_CLOSE	dy=DIESER POSTEN | rol=MARKIEREN · FORTSETZEN | tchedy=DIESEN POSTEN UMSTELLEN | pchedy=EINSETZEN, UMSETZEN; ENDE	DIESER POSTEN; dann MARKIEREN · FORTSETZEN; dann DIESEN POSTEN UMSTELLEN; dann EINSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E0678|P912-E0679|P912-E0680|P912-E0681
P915-C062	f75r	BIOLOGICAL	P912-E0682	P912-E0688	7	4	3	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | sol=DAMIT WEITER | oldair=FORTSETZEN · TEIL · LAUF | shecthy=HALTEN · KURZ · BEREIT · DIES | qol=DAMIT WEITER | l=LEITEN | sheedy=LAENGER HALTEN; ENDE	LAENGER ANSETZEN; dann DAMIT WEITER; dann FORTSETZEN · TEIL · LAUF; dann HALTEN · KURZ · BEREIT · DIES; dann DAMIT WEITER; dann LEITEN; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E0682|P912-E0683|P912-E0684|P912-E0685|P912-E0686|P912-E0687|P912-E0688
P915-C063	f75r	BIOLOGICAL	P912-E0689	P912-E0689	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0689
P915-C064	f75r	BIOLOGICAL	P912-E0690	P912-E0690	1	0	1	LICENSED_DY_CLOSE	lolchedy=LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN	LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0690
P915-C065	f75r	BIOLOGICAL	P912-E0691	P912-E0700	10	6	4	LICENSED_DY_CLOSE	dain=EINE PORTION | chkal=BEHANDELN · ZIEL | dy=DIESER POSTEN | lo=LEITEN · AUSFÜHREN | lkaiin=LEITEN · ZUGEBEN · SOLLMASS | ol=DAMIT WEITER | okeedyqol=ANSETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN | dain=EINE PORTION | olchey=MIT DIESEM POSTEN WEITER | qokeedy=LAENGER ANSETZEN; ENDE	EINE PORTION; dann BEHANDELN · ZIEL; dann DIESER POSTEN; dann LEITEN · AUSFÜHREN; dann LEITEN · ZUGEBEN · SOLLMASS; dann DAMIT WEITER; dann ANSETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN; dann EINE PORTION; dann MIT DIESEM POSTEN WEITER; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0691|P912-E0692|P912-E0693|P912-E0694|P912-E0695|P912-E0696|P912-E0697|P912-E0698|P912-E0699|P912-E0700
P915-C066	f75r	BIOLOGICAL	P912-E0701	P912-E0714	14	12	2	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | qotan=DANACH · ZUSATZ | qo=ARBEITSGANG AUSFUEHREN | dain=EINE PORTION | cheeky=DIESEN POSTEN LÄNGER BEHANDELN | qokey=KURZ ANSETZEN | qokain=EINE PORTION ANSETZEN | cheky=KURZ BEHANDELN | qokal=AN DER ZIELSTELLE ANSETZEN | dain=EINE PORTION | chedy=DIESEN POSTEN UMSETZEN | o=ARBEITSGANG AUSFUEHREN | kalol=ZUGEBEN · ZIEL · FORTSETZEN | shedy=ABSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann DANACH · ZUSATZ; dann ARBEITSGANG AUSFUEHREN; dann EINE PORTION; dann DIESEN POSTEN LÄNGER BEHANDELN; dann KURZ ANSETZEN; dann EINE PORTION ANSETZEN; dann KURZ BEHANDELN; dann AN DER ZIELSTELLE ANSETZEN; dann EINE PORTION; dann DIESEN POSTEN UMSETZEN; dann ARBEITSGANG AUSFUEHREN; dann ZUGEBEN · ZIEL · FORTSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0701|P912-E0702|P912-E0703|P912-E0704|P912-E0705|P912-E0706|P912-E0707|P912-E0708|P912-E0709|P912-E0710|P912-E0711|P912-E0712|P912-E0713|P912-E0714
P915-C067	f75r	BIOLOGICAL	P912-E0715	P912-E0717	3	2	1	LICENSED_DY_CLOSE	okar=AUS DER QUELLE ANSETZEN | olom=FORTSETZEN · AUSFÜHREN · INNEN | dshedy=KURZ HALTEN; ENDE	AUS DER QUELLE ANSETZEN; dann FORTSETZEN · AUSFÜHREN · INNEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E0715|P912-E0716|P912-E0717
P915-C068	f75r	BIOLOGICAL	P912-E0718	P912-E0721	4	4	0	LICENSED_DY_CLOSE	qokey=KURZ ANSETZEN | chckhy=DURCH DEN DURCHLASS FUEHREN | qokar=AUS DER QUELLE ANSETZEN | shedy=ABSETZEN; ENDE	KURZ ANSETZEN; dann DURCH DEN DURCHLASS FUEHREN; dann AUS DER QUELLE ANSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0718|P912-E0719|P912-E0720|P912-E0721
P915-C069	f75r	BIOLOGICAL	P912-E0722	P912-E0724	3	2	1	LICENSED_DY_CLOSE	chey=DIESER POSTEN | qoked=ANSETZEN · KURZ · TEIL | qokedy=KURZ ANSETZEN; ENDE	DIESER POSTEN; dann ANSETZEN · KURZ · TEIL; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E0722|P912-E0723|P912-E0724
P915-C070	f75r	BIOLOGICAL	P912-E0725	P912-E0725	1	0	1	LICENSED_DY_CLOSE	daldy=ZIEL · SCHLIESSEN	ZIEL · SCHLIESSEN. Teilgang geschlossen.	P912-E0725
P915-C071	f75r	BIOLOGICAL	P912-E0726	P912-E0728	3	2	1	LICENSED_DY_CLOSE	polshy=EINSETZEN · FORTSETZEN · HALTEN · DIES | dal=ZUR ZIELSTELLE | shedy=ABSETZEN; ENDE	EINSETZEN · FORTSETZEN · HALTEN · DIES; dann ZUR ZIELSTELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0726|P912-E0727|P912-E0728
P915-C072	f75r	BIOLOGICAL	P912-E0729	P912-E0731	3	2	1	LICENSED_DY_CLOSE	qokain=EINE PORTION ANSETZEN | dar=AUS DEM BEZEICHNETEN TEIL | chsdy=ENTNEHMEN · AUSWÄHLEN · SCHLIESSEN	EINE PORTION ANSETZEN; dann AUS DEM BEZEICHNETEN TEIL; dann ENTNEHMEN · AUSWÄHLEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0729|P912-E0730|P912-E0731
P915-C073	f75r	BIOLOGICAL	P912-E0732	P912-E0732	1	1	0	LICENSED_DY_CLOSE	shedy=ABSETZEN; ENDE	ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0732
P915-C074	f75r	BIOLOGICAL	P912-E0733	P912-E0734	2	2	0	LICENSED_DY_CLOSE	qotar=DANACH AUS DER QUELLE | shedy=ABSETZEN; ENDE	DANACH AUS DER QUELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0733|P912-E0734
P915-C075	f75r	BIOLOGICAL	P912-E0735	P912-E0735	1	0	1	LICENSED_DY_CLOSE	ldy=LEITEN · SCHLIESSEN	LEITEN · SCHLIESSEN. Teilgang geschlossen.	P912-E0735
P915-C076	f75r	BIOLOGICAL	P912-E0736	P912-E0738	3	2	1	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | l=LEITEN | shedy=ABSETZEN; ENDE	LAENGER ANSETZEN; dann LEITEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E0736|P912-E0737|P912-E0738
