record	source_index	atom	global_count	obligation
I.3	45	LEX:ἑψήσεως	1	member_of_fixed_singleton_run
I.3	46	DRINK	7	shared_nonempty_prefix_free_code
I.3	47	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.3	48	LEX:στεγνὰ	1	member_of_fixed_singleton_run
I.3	49	LEX:περὶ	1	member_of_fixed_singleton_run
I.3	50	LEX:κύστιν	1	member_of_fixed_singleton_run
I.3	51	AND	64	shared_nonempty_prefix_free_code
I.3	52	LEX:νεφροὺς	1	member_of_fixed_singleton_run
I.3	53	LEX:πάθη	1	member_of_fixed_singleton_run
I.3	54	LEX:παρηγοροῦσι	1	member_of_fixed_singleton_run
I.3	55	AND	64	shared_nonempty_prefix_free_code
I.3	56	LEX:δυσουρίαις	1	member_of_fixed_singleton_run
I.3	57	LEX:ἁρμόζουσι	1	member_of_fixed_singleton_run
I.3	58	LEX:στομάχου	1	member_of_fixed_singleton_run
I.3	59	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.3	60	LEX:ἐμπνευματώσεσι	1	member_of_fixed_singleton_run
I.3	61	AND	64	shared_nonempty_prefix_free_code
I.3	62	COLIC	3	shared_nonempty_prefix_free_code
I.3	63	LEX:ὑστερικαῖς	1	member_of_fixed_singleton_run
I.3	64	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.3	65	LEX:διαθέσεσι	1	member_of_fixed_singleton_run
I.3	66	AND	64	shared_nonempty_prefix_free_code
I.3	67	LEX:ἄρθρων	1	member_of_fixed_singleton_run
I.3	68	LEX:πόνοις	1	member_of_fixed_singleton_run
I.3	69	CHEST	2	shared_nonempty_prefix_free_code
I.3	70	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.3	71	LEX:ῥευματιζομένῳ	1	member_of_fixed_singleton_run
I.3	72	LEX:σὺν	7	shared_nonempty_prefix_free_code
I.3	73	HONEY	4	shared_nonempty_prefix_free_code
I.3	74	FINE_GROUND	2	shared_nonempty_prefix_free_code
I.3	75	LEX:ἀντὶ	1	member_of_fixed_singleton_run
I.3	76	LEX:ἐκλεικτοῦ	1	member_of_fixed_singleton_run
I.3	77	LEX:βοηθοῦσιν	1	member_of_fixed_singleton_run
I.3	78	LEX:αἷμά	1	member_of_fixed_singleton_run
I.3	79	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.3	80	BRING	4	shared_nonempty_prefix_free_code
I.3	81	LEX:δι	1	member_of_fixed_singleton_run
I.3	82	MENSTRUATION	3	shared_nonempty_prefix_free_code
I.3	83	DECOCT	2	shared_nonempty_prefix_free_code
I.3	84	LEX:εἰς	3	shared_nonempty_prefix_free_code
I.3	85	SITZ_BATH	2	shared_nonempty_prefix_free_code
I.3	86	CHILD	2	shared_nonempty_prefix_free_code
I.3	87	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.3	88	APPLY_POULTICE	4	shared_nonempty_prefix_free_code
I.3	89	LEX:τοῦ	3	shared_nonempty_prefix_free_code
I.3	90	LEX:ἐφηβαίου	1	member_of_fixed_singleton_run
I.3	91	URINE	2	shared_nonempty_prefix_free_code
I.3	92	BRING	4	shared_nonempty_prefix_free_code
I.3	93	LEX:ἔστι	2	shared_nonempty_prefix_free_code
I.3	94	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.3	95	AND	64	shared_nonempty_prefix_free_code
I.3	96	CAUSE	2	shared_nonempty_prefix_free_code
I.3	97	HEADACHE	2	shared_nonempty_prefix_free_code
I.3	98	LEX:πλεῖον	1	member_of_fixed_singleton_run
I.3	99	LEX:ἢ	8	shared_nonempty_prefix_free_code
I.3	100	LEX:δεῖ	2	shared_nonempty_prefix_free_code
I.3	101	DRINK	7	shared_nonempty_prefix_free_code
IV.20	0	XIPHION	2	shared_nonempty_prefix_free_code
IV.20	1	LEX:οἱ	2	shared_nonempty_prefix_free_code
IV.20	2	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	3	LEX:φασγάνιον	1	member_of_fixed_singleton_run
IV.20	4	LEX:οἱ	2	shared_nonempty_prefix_free_code
IV.20	5	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	6	LEX:μαχαιρίωνα	1	member_of_fixed_singleton_run
IV.20	7	LEX:καλοῦσι	1	member_of_fixed_singleton_run
IV.20	8	LEX:διὰ	2	shared_nonempty_prefix_free_code
IV.20	9	LEX:τὸ	7	shared_nonempty_prefix_free_code
IV.20	10	LEX:τοῦ	3	shared_nonempty_prefix_free_code
IV.20	11	LEAF	4	shared_nonempty_prefix_free_code
IV.20	12	LEX:σχῆμα	1	member_of_fixed_singleton_run
IV.20	13	SIMILAR	4	shared_nonempty_prefix_free_code
IV.20	14	LEX:γὰρ	2	shared_nonempty_prefix_free_code
IV.20	15	IRIS	4	shared_nonempty_prefix_free_code
IV.20	16	LESS	3	shared_nonempty_prefix_free_code
IV.20	17	LARGE	2	shared_nonempty_prefix_free_code
IV.20	18	LEX:ὂν	1	member_of_fixed_singleton_run
IV.20	19	AND	64	shared_nonempty_prefix_free_code
IV.20	20	LESS	3	shared_nonempty_prefix_free_code
IV.20	21	BROAD	3	shared_nonempty_prefix_free_code
IV.20	22	LEX:ἄποξυ	1	member_of_fixed_singleton_run
IV.20	23	LEX:ὡς	3	shared_nonempty_prefix_free_code
IV.20	24	LEX:μαχαίριον	1	member_of_fixed_singleton_run
IV.20	25	LEX:ἰνῶδες	1	member_of_fixed_singleton_run
IV.20	26	STEM	3	shared_nonempty_prefix_free_code
IV.20	27	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	28	LEX:ἀνίησι	1	member_of_fixed_singleton_run
IV.20	29	LEX:πηχυαῖον	1	member_of_fixed_singleton_run
IV.20	30	LEX:ἐφʼ	1	member_of_fixed_singleton_run
IV.20	31	LEX:οὗ	1	member_of_fixed_singleton_run
IV.20	32	FLOWER	2	shared_nonempty_prefix_free_code
IV.20	33	PURPLE	2	shared_nonempty_prefix_free_code
IV.20	34	LEX:στοιχηδὸν	1	member_of_fixed_singleton_run
IV.20	35	LEX:ἀπʼ	1	member_of_fixed_singleton_run
IV.20	36	LEX:ἀλλήλων	1	member_of_fixed_singleton_run
IV.20	37	LEX:διεστῶτα	1	member_of_fixed_singleton_run
IV.20	38	LEX:καρπὸν	1	member_of_fixed_singleton_run
IV.20	39	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	40	LEX:στρογγύλον	1	member_of_fixed_singleton_run
IV.20	41	ROOT	10	shared_nonempty_prefix_free_code
IV.20	42	LEX:δύο	1	member_of_fixed_singleton_run
IV.20	43	LEX:τὴν	8	shared_nonempty_prefix_free_code
IV.20	44	LEX:μίαν	1	member_of_fixed_singleton_run
IV.20	45	LEX:τῆς	3	shared_nonempty_prefix_free_code
IV.20	46	LEX:ἑτέρας	1	member_of_fixed_singleton_run
IV.20	47	LEX:ἐπικαθημένην	1	member_of_fixed_singleton_run
IV.20	48	LEX:ὥσπερ	1	member_of_fixed_singleton_run
IV.20	49	LEX:βολβία	1	member_of_fixed_singleton_run
IV.20	50	LEX:μικρά	1	member_of_fixed_singleton_run
IV.20	51	LEX:τούτων	1	member_of_fixed_singleton_run
IV.20	52	LEX:ἡ	7	shared_nonempty_prefix_free_code
IV.20	53	LEX:μὲν	2	shared_nonempty_prefix_free_code
IV.20	54	LOWER	2	shared_nonempty_prefix_free_code
IV.20	55	LEX:ἰσχνή	1	member_of_fixed_singleton_run
IV.20	56	LEX:ἐστιν	1	member_of_fixed_singleton_run
IV.20	57	LEX:ἡ	7	shared_nonempty_prefix_free_code
IV.20	58	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	59	UPPER	4	shared_nonempty_prefix_free_code
IV.20	60	LEX:ἁδροτέρα	1	member_of_fixed_singleton_run
IV.20	61	LEX:φύεται	1	member_of_fixed_singleton_run
IV.20	62	LEX:μάλιστα	1	member_of_fixed_singleton_run
IV.20	63	LEX:ἐν	6	shared_nonempty_prefix_free_code
IV.20	64	LEX:ἀρούραις	1	member_of_fixed_singleton_run
IV.20	65	LEX:δύναται	1	member_of_fixed_singleton_run
IV.20	66	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	67	LEX:ἡ	7	shared_nonempty_prefix_free_code
IV.20	68	UPPER	4	shared_nonempty_prefix_free_code
IV.20	69	ROOT	10	shared_nonempty_prefix_free_code
IV.20	70	APPLY_POULTICE	4	shared_nonempty_prefix_free_code
IV.20	71	LEX:μετʼ	1	member_of_fixed_singleton_run
IV.20	72	WINE	3	shared_nonempty_prefix_free_code
IV.20	73	AND	64	shared_nonempty_prefix_free_code
IV.20	74	LEX:λιβανωτοῦ	1	member_of_fixed_singleton_run
IV.20	75	LEX:ἀκίδας	1	member_of_fixed_singleton_run
IV.20	76	AND	64	shared_nonempty_prefix_free_code
IV.20	77	LEX:σκόλοπας	1	member_of_fixed_singleton_run
IV.20	78	LEX:ἐπισπᾶσθαι	1	member_of_fixed_singleton_run
IV.20	79	LEX:σὺν	7	shared_nonempty_prefix_free_code
IV.20	80	LEX:ἀλεύρῳ	1	member_of_fixed_singleton_run
IV.20	81	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	82	LEX:αἰρίνῳ	1	member_of_fixed_singleton_run
IV.20	83	AND	64	shared_nonempty_prefix_free_code
IV.20	84	HYDROMEL	2	shared_nonempty_prefix_free_code
IV.20	85	LEX:διαφορεῖν	1	member_of_fixed_singleton_run
IV.20	86	LEX:φύγεθλα	1	member_of_fixed_singleton_run
IV.20	87	LEX:ὅθεν	2	shared_nonempty_prefix_free_code
IV.20	88	AND	64	shared_nonempty_prefix_free_code
IV.20	89	LEX:ταῖς	4	shared_nonempty_prefix_free_code
IV.20	90	LEX:τοιαύταις	1	member_of_fixed_singleton_run
IV.20	91	LEX:ἐμπλάστροις	1	member_of_fixed_singleton_run
IV.20	92	MIX	3	shared_nonempty_prefix_free_code
IV.20	93	BRING	4	shared_nonempty_prefix_free_code
IV.20	94	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	95	AND	64	shared_nonempty_prefix_free_code
IV.20	96	MENSTRUATION	3	shared_nonempty_prefix_free_code
IV.20	97	APPLICATION_UNSPECIFIED	2	shared_nonempty_prefix_free_code
IV.20	98	REPORTED	1	member_of_fixed_singleton_run
IV.20	99	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	100	AND	64	shared_nonempty_prefix_free_code
IV.20	101	APHRODISIA	1	member_of_fixed_singleton_run
IV.20	102	STIMULATE	1	member_of_fixed_singleton_run
IV.20	103	LEX:τὴν	8	shared_nonempty_prefix_free_code
IV.20	104	UPPER	4	shared_nonempty_prefix_free_code
IV.20	105	ROOT	10	shared_nonempty_prefix_free_code
IV.20	106	LEX:σὺν	7	shared_nonempty_prefix_free_code
IV.20	107	WINE	3	shared_nonempty_prefix_free_code
IV.20	108	DRINK	7	shared_nonempty_prefix_free_code
IV.20	109	LEX:τὴν	8	shared_nonempty_prefix_free_code
IV.20	110	LOWER	2	shared_nonempty_prefix_free_code
IV.20	111	DE_PARTICLE	41	shared_nonempty_prefix_free_code
IV.20	112	INFERTILE	1	member_of_fixed_singleton_run
IV.20	113	CAUSE	2	shared_nonempty_prefix_free_code
IV.20	114	LEX:ἐντεροκηλικοῖς	1	member_of_fixed_singleton_run
IV.20	115	TE_PARTICLE	12	shared_nonempty_prefix_free_code
IV.20	116	CHILD	2	shared_nonempty_prefix_free_code
IV.20	117	LEX:ὠφελίμως	1	member_of_fixed_singleton_run
IV.20	118	LEX:δίδοσθαι	1	member_of_fixed_singleton_run
IV.20	119	LEX:τὴν	8	shared_nonempty_prefix_free_code
IV.20	120	UPPER	4	shared_nonempty_prefix_free_code
IV.20	121	ROOT	10	shared_nonempty_prefix_free_code
IV.20	122	LEX:ἐν	6	shared_nonempty_prefix_free_code
IV.20	123	LEX:ποτῷ	1	member_of_fixed_singleton_run
IV.20	124	LEX:σὺν	7	shared_nonempty_prefix_free_code
IV.20	125	WATER	2	shared_nonempty_prefix_free_code
