event_id	record_unit_id	statement_id	field_id	page	locus	fresh_surface	master_card_id	atomic_gloss_de	terminal_scope	atomic_reading	sentence_expansion_de	reverse_identity_match
E297	B3	B3-S029	F102	f83r	f83r.20	qokedy	MC083	Kurzkontakt	TERMINAL	Kurzkontakt;	Lass ihn kurz einwirken	YES
E298	B3	B3-S030	F103	f83r	f83r.20	qoky	MC026	einsetzen	NONCLOSE	einsetzen	Setze den Posten ein	YES
E299	B3	B3-S030	F103	f83r	f83r.20	daiin	MC039	Sollmaß	NONCLOSE	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	YES
E300	B3	B3-S030	F104	f83r	f83r.22	schedair	MC116	Weiterlauf	NONCLOSE	Weiterlauf	Führe ihn im Lauf weiter	YES
E301	B3	B3-S030	F104	f83r	f83r.22	otchedy	MC057	Folgetransfer	TERMINAL	Folgetransfer;	Führe danach den nächsten Posten über	YES
E302	B3	B3-S031	F105	f83r	f83r.22	qokeedy	MC082	Langkontakt	TERMINAL	Langkontakt;	Lass ihn lange einwirken	YES
E303	B3	B3-S032	F106	f83r	f83r.22	chedain	MC145	Anteilstransfer	NONCLOSE	Anteilstransfer	Führe einen Anteil über	YES
E304	B3	B3-S032	F106	f83r	f83r.22	chedy	MC074	überführen	NONCLOSE	überführen	Führe den Posten über	YES
E305	B3	B3-S032	F106	f83r	f83r.22	qotedaiin	MC018	Kurzsoll	NONCLOSE	Kurzsoll	Halte die kurze Sollstufe ein	YES
E306	B3	B3-S032	F106	f83r	f83r.22	otaiin	MC060	Folgemaß	NONCLOSE	Folgemaß	Arbeite danach nach dem nächsten Maß	YES
E307	B3	B3-S032	F106	f83r	f83r.22	otedy	MC135	Kurzfolge	TERMINAL	Kurzfolge;	Führe ihn kurz zum Folgeschritt weiter	YES
E308	B3	B3-S033	F107	f83r	f83r.22	ldy	MC004	abziehen	TERMINAL	abziehen;	Ziehe ihn ab	YES
E309	B3	B3-S034	F108	f83r	f83r.24	soiiin	MC033	Arbeitsstufe	NONCLOSE	Arbeitsstufe	Stelle die Arbeitsstufe ein	YES
E310	B3	B3-S034	F108	f83r	f83r.24	checthy	MC161	bereit	NONCLOSE	bereit	Halte ihn bereit	YES
E311	B3	B3-S034	F108	f83r	f83r.24	chety	MC086	Teil	NONCLOSE	Teil	Nimm den bezeichneten Teil	YES
E312	B3	B3-S034	F108	f83r	f83r.24	otaiin	MC060	Folgemaß	NONCLOSE	Folgemaß	Arbeite danach nach dem nächsten Maß	YES
E313	B3	B3-S034	F108	f83r	f83r.24	olsaly	MC078	Zwischenziel	NONCLOSE	Zwischenziel	Führe zum Zwischenziel	YES
E314	B3	B3-S034	F108	f83r	f83r.24	tedy	MC128	Kurzabsetzung	TERMINAL	Kurzabsetzung;	Lass ihn kurz absetzen	YES
E315	B4	B4-S001	F109	f83r	f83r.25	qokeedy	MC082	Langkontakt	TERMINAL	Langkontakt;	Lass ihn lange einwirken	YES
E316	B4	B4-S002	F110	f83r	f83r.25	qolchey	MC162	Weiterposten	NONCLOSE	Weiterposten	Nimm den nächsten Einsatzposten	YES
E317	B4	B4-S002	F110	f83r	f83r.25	okeey	MC002	Langkontakt	NONCLOSE	Langkontakt	Lass ihn länger einwirken	YES
E318	B4	B4-S002	F110	f83r	f83r.25	qokedy	MC083	Kurzkontakt	TERMINAL	Kurzkontakt;	Lass ihn kurz einwirken	YES
E319	B4	B4-S003	F111	f83r	f83r.25	chedy	MC074	überführen	NONCLOSE	überführen	Führe den Posten über	YES
E320	B4	B4-S003	F111	f83r	f83r.25	otal	MC093	Folgeziel	NONCLOSE	Folgeziel	Führe ihn danach dorthin	YES
E321	B4	B4-S003	F112	f83r	f83r.26	otchey	MC171	Folgeposten	NONCLOSE	Folgeposten	Nimm das nächste	YES
E322	B4	B4-S003	F112	f83r	f83r.26	okeey	MC002	Langkontakt	NONCLOSE	Langkontakt	Lass ihn länger einwirken	YES
E323	B4	B4-S003	F112	f83r	f83r.26	choky	MC026	einsetzen	NONCLOSE	einsetzen	Setze den Posten ein	YES
E324	B4	B4-S003	F112	f83r	f83r.26	cheol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E325	B4	B4-S003	F112	f83r	f83r.26	cheedy	MC128	Kurzabsetzung	TERMINAL	Kurzabsetzung;	Lass ihn kurz absetzen	YES
E326	B4	B4-S004	F113	f83r	f83r.26	qokylddy	MC164	befestigen	TERMINAL	befestigen;	Befestige ihn	YES
E327	B4	B4-S005	F114	f83r	f83r.27	dain	MC059	Einlage	NONCLOSE	Einlage	Lege die Einlage ein	YES
E328	B4	B4-S005	F114	f83r	f83r.27	chedy	MC074	überführen	NONCLOSE	überführen	Führe den Posten über	YES
E329	B4	B4-S005	F114	f83r	f83r.27	qokeedy	MC082	Langkontakt	TERMINAL	Langkontakt;	Lass ihn lange einwirken	YES
E330	B4	B4-S006	F115	f83r	f83r.27	shckhedy	MC143	durchlassen	TERMINAL	durchlassen;	Lass ihn hindurch	YES
E331	B4	B4-S007	F116	f83r	f83r.27	shckhedy	MC143	durchlassen	TERMINAL	durchlassen;	Lass ihn hindurch	YES
E332	B4	B4-S008	F117	f83r	f83r.28	saiin	MC039	Sollmaß	NONCLOSE	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	YES
E333	B4	B4-S008	F117	f83r	f83r.28	cheeky	MC032	Langbearbeitung	NONCLOSE	Langbearbeitung	Bearbeite ihn länger	YES
E334	B4	B4-S008	F117	f83r	f83r.28	sheey	MC095	Langhalt	NONCLOSE	Langhalt	Halte ihn lange	YES
E335	B4	B4-S008	F117	f83r	f83r.28	qokedy	MC083	Kurzkontakt	TERMINAL	Kurzkontakt;	Lass ihn kurz einwirken	YES
E336	B4	B4-S009	F118	f83r	f83r.28	cheedy	MC128	Kurzabsetzung	TERMINAL	Kurzabsetzung;	Lass ihn kurz absetzen	YES
E337	B4	B4-S010	F119	f83r	f83r.28	oldy	MC019	fertig	TERMINAL	fertig;	Beende den Arbeitsschritt	YES
E338	B4	B4-S011	F120	f83r	f83r.35	saiin	MC039	Sollmaß	NONCLOSE	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	YES
E339	B4	B4-S011	F120	f83r	f83r.35	cheky	MC147	Kurzwärme	NONCLOSE	Kurzwärme	Wärme ihn kurz	YES
E340	B4	B4-S011	F120	f83r	f83r.35	okeeol	MC150	Langfortsetzung	NONCLOSE	Langfortsetzung	Setze den Gang lange fort	YES
E341	B4	B4-S011	F120	f83r	f83r.35	okain	MC017	Zugabe	NONCLOSE	Zugabe	Gib einen Anteil zu	YES
E342	B4	B4-S011	F120	f83r	f83r.35	chedy	MC074	überführen	NONCLOSE	überführen	Führe den Posten über	YES
E343	B4	B4-S011	F121	f83r	f83r.37	sol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E344	B4	B4-S011	F121	f83r	f83r.37	lkedy	MC124	Weiterabzug	TERMINAL	Weiterabzug;	Ziehe ihn weiter ab	YES
E345	B4	B4-S012	F122	f83r	f83r.37	lchedy	MC155	abführen	TERMINAL	abführen;	Führe ihn ab	YES
E346	B4	B4-S013	F123	f83r	f83r.37	qokol	MC024	Wiedereinsatz	NONCLOSE	Wiedereinsatz	Setze den verbleibenden Posten erneut ein	YES
E347	B4	B4-S013	F123	f83r	f83r.37	cheedy	MC128	Kurzabsetzung	TERMINAL	Kurzabsetzung;	Lass ihn kurz absetzen	YES
E348	B4	B4-S014	F124	f83r	f83r.38	sor	MC080	Ansatz	NONCLOSE	Ansatz	Verwende den Ansatz	YES
E349	B4	B4-S014	F124	f83r	f83r.38	chey	MC123	dies	NONCLOSE	dies	Halte diesen Posten aktiv	YES
E350	B4	B4-S014	F124	f83r	f83r.38	qockhey	MC165	Kurzdurchgang	NONCLOSE	Kurzdurchgang	Führe ihn kurz hindurch	YES
E351	B4	B4-S014	F124	f83r	f83r.38	dairydy	MC091	Laufschluss	TERMINAL	Laufschluss;	Schließe den Lauf ab	YES
E352	B4	B4-S015	F125	f83r	f83r.39	okain	MC017	Zugabe	NONCLOSE	Zugabe	Gib einen Anteil zu	YES
E353	B4	B4-S015	F125	f83r	f83r.39	cheey	MC119	Klarlauf	NONCLOSE	Klarlauf	Nimm den klaren Ablauf	YES
E354	B4	B4-S015	F125	f83r	f83r.39	chkain	MC105	Portion	NONCLOSE	Portion	Nimm eine Portion	YES
E355	B4	B4-S015	F125	f83r	f83r.39	chckhal	MC022	Zielpassage	NONCLOSE	Zielpassage	Führe ihn durch die Zielpassage	YES
E356	B4	B4-S015	F126	f83r	f83r.41	solkey	MC050	Kurzsammlung	NONCLOSE	Kurzsammlung	Sammle ihn kurz	YES
E357	B4	B4-S015	F126	f83r	f83r.41	lchedy	MC155	abführen	TERMINAL	abführen;	Führe ihn ab	YES
E358	B4	B4-S016	F127	f83r	f83r.41	qolkain	MC097	Folgeportion	NONCLOSE	Folgeportion	Nimm einen weiteren Anteil	YES
E359	B4	B4-S016	F127	f83r	f83r.41	cheal	MC154	dorthin	NONCLOSE	dorthin	Führe ihn dorthin	YES
E360	B4	B4-S016	F128	f83r	f83r.44	skar	MC089	Quellausguss	NONCLOSE	Quellausguss	Gieße ihn von der Quellseite zu	YES
E361	B4	B4-S016	F128	f83r	f83r.44	cheedy	MC128	Kurzabsetzung	TERMINAL	Kurzabsetzung;	Lass ihn kurz absetzen	YES
E362	B5	B5-S001	F129	f83r	f83r.47	otchdy	MC067	Nachtransfer	TERMINAL	Nachtransfer;	Führe ihn danach über	YES
E363	B5	B5-S002	F130	f83r	f83r.47	qokchdy	MC088	Neueinsatz	TERMINAL	Neueinsatz;	Setze einen neuen Posten ein	YES
E364	B5	B5-S003	F131	f83r	f83r.47	shedal	MC113	Zielabsetzung	NONCLOSE	Zielabsetzung	Lass ihn am Ziel absetzen	YES
E365	B5	B5-S003	F132	f83r	f83r.48	sal	MC154	dorthin	NONCLOSE	dorthin	Führe ihn dorthin	YES
E366	B5	B5-S003	F132	f83r	f83r.48	sol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E367	B5	B5-S003	F132	f83r	f83r.48	lol	MC092	Weiterabzug	NONCLOSE	Weiterabzug	Ziehe ihn weiter ab	YES
E368	B5	B5-S003	F132	f83r	f83r.48	chdal	MC001	Zieltransfer	NONCLOSE	Zieltransfer	Führe ihn zum Ziel über	YES
E369	B5	B5-S003	F132	f83r	f83r.48	saiin	MC039	Sollmaß	NONCLOSE	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	YES
E370	B5	B5-S003	F133	f83r	f83r.49	sol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E371	B5	B5-S003	F133	f83r	f83r.49	daiiin	MC172	Endstufe	NONCLOSE	Endstufe	Stelle die Endstufe ein	YES
E372	B5	B5-S003	F133	f83r	f83r.49	chdy	MC074	überführen	NONCLOSE	überführen	Führe den Posten über	YES
E373	B6	B6-S001	F134	f83r	f83r.52	solkeey	MC020	Langsammlung	NONCLOSE	Langsammlung	Sammle ihn lange	YES
E374	B6	B6-S001	F134	f83r	f83r.52	qekey	MC052	Kurzbearbeitung	NONCLOSE	Kurzbearbeitung	Bearbeite ihn kurz	YES
E375	B6	B6-S001	F134	f83r	f83r.52	raly	MC046	Endposten	NONCLOSE	Endposten	Nimm den Endposten	YES
E376	B6	B6-S001	F134	f83r	f83r.52	sol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E377	B6	B6-S001	F135	f83r	f83r.54	saiin	MC039	Sollmaß	NONCLOSE	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	YES
E378	B6	B6-S001	F135	f83r	f83r.54	sol	MC153	weiter	NONCLOSE	weiter	Arbeite weiter	YES
E379	B6	B6-S001	F135	f83r	f83r.54	dain	MC059	Einlage	NONCLOSE	Einlage	Lege die Einlage ein	YES
E380	B6	B6-S001	F135	f83r	f83r.54	sy	MC123	dies	NONCLOSE	dies	Halte diesen Posten aktiv	YES
E381	B6	B6-S001	F135	f83r	f83r.54	ldalor	MC101	Endziel	NONCLOSE	Endziel	Führe bis zum Endziel	YES
