master_card_id	canonical_form	registered_surfaces	atomic_gloss_de	terminal_scope	atomic_plus_scope_key	component_recipe	grade_instruction	form_selector	old_short_value_de	sentence_expansion_de	gloss_layer	semantic_rule_de
MC112	octheol	octheol	Folgevorbereitung	NONCLOSE	Folgevorbereitung|NONCLOSE	F_CTH+F_OL	NO_GRADE	UNIQUE_RECIPE	Fortsetzung vorbereiten	Setze den nächsten Durchgang an	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC113	shedal	shedal	Zielabsetzung	NONCLOSE	Zielabsetzung|NONCLOSE	F_AL+F_SHED	NO_GRADE	UNIQUE_RECIPE	am Ziel absetzen	Lass ihn am Ziel absetzen	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC116	schedair	schedair	Weiterlauf	NONCLOSE	Weiterlauf|NONCLOSE	F_AIR	NO_GRADE	UNIQUE_RECIPE	Weiterlauf	Führe ihn im Lauf weiter	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC118	ly	ly	Auffanggefäß	NONCLOSE	Auffanggefäß|NONCLOSE	W_MC118	NO_GRADE	UNIQUE_RECIPE	Auffanggefäß	Stelle das Auffanggefäß bereit	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC119	cheey	cheey|shey	Klarlauf	NONCLOSE	Klarlauf|NONCLOSE	W_MC119	NO_GRADE	UNIQUE_RECIPE	Klarlauf	Nimm den klaren Ablauf	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC120	okaiin	okaiin|qokaiin	bemessen	NONCLOSE	bemessen|NONCLOSE	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	bemessen	Messe den Posten ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC121	otar	otar	Folgequelle	NONCLOSE	Folgequelle|NONCLOSE	F_AR+F_OT	NO_GRADE	UNIQUE_RECIPE	Folgequelle	Wechsle zur folgenden Quelle	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC123	chey	chey|chy|dy|shy|sy|y	dies	NONCLOSE	dies|NONCLOSE	F_Y	NO_GRADE	UNIQUE_RECIPE	dies	Halte diesen Posten aktiv	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC124	lkedy	lkedy	Weiterabzug	TERMINAL	Weiterabzug|TERMINAL	W_MC124	NO_GRADE	UNIQUE_RECIPE	weiter abziehen	Ziehe ihn weiter ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC126	pchedal	pchedal	Zielzuführung	NONCLOSE	Zielzuführung|NONCLOSE	F_AL+F_CHED_TRANSFER+F_P	NO_GRADE	UNIQUE_RECIPE	Zielzuführung	Führe ihn dem Ziel zu	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC127	lched	lched	Abführung	NONCLOSE	Abführung|NONCLOSE	F_CHED_TRANSFER+F_L	NO_GRADE	SELECT_MC127	Abführung	Führe ihn ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC128	cheedy	cheedy|shedy|tedy	Kurzabsetzung	TERMINAL	Kurzabsetzung|TERMINAL	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	kurz absetzen	Lass ihn kurz absetzen	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC130	lsho	lsho	Waschgang	NONCLOSE	Waschgang|NONCLOSE	F_LSH	NO_GRADE	UNIQUE_RECIPE	Waschgang	Führe einen Waschgang aus	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC132	sheckhy	sheckhy	Kurzpassage	NONCLOSE	Kurzpassage|NONCLOSE	F_CKH+F_E_GRADE+F_Y	E_SHORT	UNIQUE_RECIPE	Kurzpassage	Führe ihn kurz hindurch	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC133	lcheckhedy	lcheckhedy	Trennabzug	TERMINAL	Trennabzug|TERMINAL	F_CKHE+F_L	NO_GRADE	UNIQUE_RECIPE	Trennabzug	Ziehe die getrennte Fraktion ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC134	qolky	qolky	Weiterweg	NONCLOSE	Weiterweg|NONCLOSE	F_OL	NO_GRADE	SELECT_MC134	Weiterweg	Führe auf dem Weg weiter	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC135	otedy	otedy	Kurzfolge	TERMINAL	Kurzfolge|TERMINAL	F_DY+F_E_GRADE+F_OT	E_SHORT	UNIQUE_RECIPE	Kurzfolge	Führe ihn kurz zum Folgeschritt weiter	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC137	shecthy	shecthy	Kurzvorbereitung	NONCLOSE	Kurzvorbereitung|NONCLOSE	F_CTH+F_E_GRADE+F_Y	E_SHORT	SELECT_MC137	Kurzvorbereitung	Bereite ihn kurz vor	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC138	dshedy	dshedy	Frischspülung	TERMINAL	Frischspülung|TERMINAL	W_MC138	NO_GRADE	UNIQUE_RECIPE	Frischwasser zugeben	Lass frische Spülflüssigkeit ein	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC139	dchdy	dchdy	Transfer	TERMINAL	Transfer|TERMINAL	F_CHED_TRANSFER+F_DY	NO_GRADE	UNIQUE_RECIPE	Transfer	Führe ihn über	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC140	qokeeedy	qokeeedy	Volleinsatz	TERMINAL	Volleinsatz|TERMINAL	F_DY+F_E_GRADE+F_OK	EEE_FULL	UNIQUE_RECIPE	Volleinsatz	Setze ihn vollständig ein	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC141	tshey	tshey	Folgeklarlauf	NONCLOSE	Folgeklarlauf|NONCLOSE	W_MC141	NO_GRADE	UNIQUE_RECIPE	Folgeklarlauf	Nimm danach den klaren Ablauf	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC143	shckhedy	shckhedy	durchlassen	TERMINAL	durchlassen|TERMINAL	F_CKHE	NO_GRADE	UNIQUE_RECIPE	durchlassen	Lass ihn hindurch	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC144	chldaiin	chldaiin	Sollabsetzung	NONCLOSE	Sollabsetzung|NONCLOSE	F_AIIN	NO_GRADE	SELECT_MC144	Sollabsetzung	Lass ihn bis zum Sollstand absetzen	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC145	chedain	chedain	Anteilstransfer	NONCLOSE	Anteilstransfer|NONCLOSE	F_AIN+F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	Anteilstransfer	Führe einen Anteil über	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC146	chealror	chealror	Zielbereitung	NONCLOSE	Zielbereitung|NONCLOSE	F_AL+F_OR	NO_GRADE	UNIQUE_RECIPE	Zielbereitung	Stelle ihn am Zielgefäß bereit	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC147	cheky	cheky	Kurzwärme	NONCLOSE	Kurzwärme|NONCLOSE	F_CHK+F_E_GRADE+F_Y	E_SHORT	UNIQUE_RECIPE	kurz wärmen	Wärme ihn kurz	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC149	solshedy	solshedy	Folgeabsetzen	TERMINAL	Folgeabsetzen|TERMINAL	F_DY+F_OL+F_SHED	NO_GRADE	UNIQUE_RECIPE	Folgeabsetzen	Lass danach den nächsten Posten absetzen	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC150	okeeol	okeeol	Langfortsetzung	NONCLOSE	Langfortsetzung|NONCLOSE	F_E_GRADE+F_OK+F_OL	EE_LONG	UNIQUE_RECIPE	Langfortsetzung	Setze den Gang lange fort	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC151	qokshedy	qokshedy	Einsatzabsetzen	TERMINAL	Einsatzabsetzen|TERMINAL	F_DY+F_OK+F_SHED	NO_GRADE	UNIQUE_RECIPE	Einsatzabsetzen	Lass ihn nach dem Einsatz absetzen	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC152	ches	ches	teilen	NONCLOSE	teilen|NONCLOSE	W_MC152	NO_GRADE	UNIQUE_RECIPE	teilen	Teile den Posten	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC153	cheol	cheol|chol|ol|qol|sol|tol	weiter	NONCLOSE	weiter|NONCLOSE	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	weiter	Arbeite weiter	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC154	al	al|chal|cheal|dal|sal|tal	dorthin	NONCLOSE	dorthin|NONCLOSE	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	dorthin	Führe ihn dorthin	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC155	lchedy	lchedy	abführen	TERMINAL	abführen|TERMINAL	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	abführen	Führe ihn ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC157	cholor	cholor|olor	Gleichansatz	NONCLOSE	Gleichansatz|NONCLOSE	F_OL+F_OR	NO_GRADE	UNIQUE_RECIPE	derselbe Ansatz	Verwende denselben Ansatz weiter	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC161	checthy	checthy|cthy|shcthy	bereit	NONCLOSE	bereit|NONCLOSE	F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	bereit	Halte ihn bereit	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC162	qolchey	qolchey	Weiterposten	NONCLOSE	Weiterposten|NONCLOSE	F_OL+F_Y	NO_GRADE	UNIQUE_RECIPE	Weiterposten	Nimm den nächsten Einsatzposten	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC164	qokylddy	qokylddy	befestigen	TERMINAL	befestigen|TERMINAL	W_MC164	NO_GRADE	UNIQUE_RECIPE	befestigen	Befestige ihn	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC165	qockhey	qockhey	Kurzdurchgang	NONCLOSE	Kurzdurchgang|NONCLOSE	F_CKH+F_E_GRADE+F_OK+F_Y	E_SHORT	UNIQUE_RECIPE	Kurzdurchgang	Führe ihn kurz hindurch	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC166	chkeey	chkeey	Langwärmen	NONCLOSE	Langwärmen|NONCLOSE	F_CHK+F_E_GRADE+F_Y	EE_LONG	SELECT_MC166	Langwärmen	Wärme ihn lange	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC167	lochedy	lochedy	Abführung	TERMINAL	Abführung|TERMINAL	F_CHED_TRANSFER+F_DY+F_L+F_O_WITHDRAW	NO_GRADE	UNIQUE_RECIPE	Abführung	Führe ihn ab	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC168	lcheckhy	lcheckhy	Abführpassage	NONCLOSE	Abführpassage|NONCLOSE	F_CKH+F_L+F_Y	NO_GRADE	UNIQUE_RECIPE	Abführpassage	Führe ihn durch die Abführpassage	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC171	otchey	otchey	Folgeposten	NONCLOSE	Folgeposten|NONCLOSE	F_OT+F_Y	NO_GRADE	UNIQUE_RECIPE	das nächste	Nimm das nächste	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC172	daiiin	daiiin	Endstufe	NONCLOSE	Endstufe|NONCLOSE	F_IIN	NO_GRADE	SELECT_MC172	Endstufe	Stelle die Endstufe ein	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
MC173	qoteedy	qoteedy	Langfolgestufe	TERMINAL	Langfolgestufe|TERMINAL	F_DY+F_E_GRADE+F_OT	EE_LONG	UNIQUE_RECIPE	lange Folgestufe	Führe die lange Folgestufe aus	ONE_WORD_ATOMIC_CARD_GLOSS	Nur der Einwortwert gehört ins Wörterbuch; Verb, Objekt und Präposition entstehen erst in der Aussage.
