case_id	phase	statement_id	page	record	event_count	surface_sequence	layer_1_card_command_de	layer_2_image_owner_or_station_de	layer_3_case_material_de	layer_4_application_context_de	layered_reading_de	legacy_fluent_reading_de	substance_provenance
C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	5	qokal lcheckhy lched qokeey lcheckhedy	ANSETZEN · ZIELSTELLE | WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN | ANSETZEN · LANG · ARBEITSPOSTEN | WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · ZIELSTELLE | WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN | ANSETZEN · LANG · ARBEITSPOSTEN | WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN | AUFFANGEN · SOLLMASS | DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · SOLLMASS | ANSETZEN · SOLLMASS | ARBEITSGANG · BEREIT · KURZ · FORTSETZEN | WAERMEN · LANG · ARBEITSPOSTEN | WEITERLEITEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN | AUFFANGEN · SOLLMASS | DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · SOLLMASS | ANSETZEN · SOLLMASS | ARBEITSGANG · BEREIT · KURZ · FORTSETZEN | WAERMEN · LANG · ARBEITSPOSTEN | WEITERLEITEN; SCHLUSS.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	4	oteey qokal sheckhy qoky	DANACH · LANG · ARBEITSPOSTEN | ANSETZEN · ZIELSTELLE | HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: DANACH · LANG · ARBEITSPOSTEN | ANSETZEN · ZIELSTELLE | HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S007	f82r	B2	1	dshedy	HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittleres linkes Handgerät mit Inline-Knoten; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: HALTEN · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S008	f82r	B2	3	sotaiin qokar shedy	DANACH · SOLLMASS | ANSETZEN · VORRAT | ABSETZEN; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittleres linkes Handgerät mit Inline-Knoten; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: DANACH · SOLLMASS | ANSETZEN · VORRAT | ABSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S009	f82r	B2	1	solshedy	FORTSETZEN · HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittleres linkes Handgerät mit Inline-Knoten; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: FORTSETZEN · HALTEN · KURZ; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	4	qokeey qoky ls cheey	ANSETZEN · LANG · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN | FORTSETZEN | HALTEN · LANG · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittleres linkes Handgerät mit Inline-Knoten; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · LANG · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN | FORTSETZEN | HALTEN · LANG · ARBEITSPOSTEN.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	4	okain char okain qokeedy	ANSETZEN · PORTION | VORRAT | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittlere rechte unklare Station; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · PORTION | VORRAT | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | BEREIT · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG · ARBEITSPOSTEN | WEITERLEITEN · LANG · ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | ANSETZEN · VOLL; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: mittlere rechte unklare Station; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | BEREIT · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG · ARBEITSPOSTEN | WEITERLEITEN · LANG · ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | ANSETZEN · VOLL; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S013	f82r	B2	1	lchedy	WEITERLEITEN · UMSETZEN; SCHLUSS	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: unteres grünes Mehrfigurenbecken; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: WEITERLEITEN · UMSETZEN; SCHLUSS.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S014	f82r	B2	1	lar	WEITERLEITEN · VORRAT	unteres grünes Mehrfigurenbecken	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: unteres grünes Mehrfigurenbecken; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: WEITERLEITEN · VORRAT.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	2	tshey qokeedy	HALTEN · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: HALTEN · KURZ · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	ZIELSTELLE | WEITERLEITEN · UMSETZEN · VORRAT | ABNEHMEN · KURZ · TEILEN | SOLLMASS | DANACH · LANG · ARBEITSPOSTEN | ANSETZEN · SOLLMASS | ANSETZEN · KURZ · ARBEITSPOSTEN | EINFUELLEN · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ZIELSTELLE | WEITERLEITEN · UMSETZEN · VORRAT | ABNEHMEN · KURZ · TEILEN | SOLLMASS | DANACH · LANG · ARBEITSPOSTEN | ANSETZEN · SOLLMASS | ANSETZEN · KURZ · ARBEITSPOSTEN | EINFUELLEN · UMSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	2	rsheal daldy	KUEHLEN · HALTEN · KURZ · ZIELSTELLE | ZIELSTELLE; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: KUEHLEN · HALTEN · KURZ · ZIELSTELLE | ZIELSTELLE; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S018	f82r	B2	1	qokeedy	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S019	f82r	B2	1	rshedy	KUEHLEN · ABSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: KUEHLEN · ABSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S020	f82r	B2	1	qoteedy	DANACH · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: DANACH · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S021	f82r	B2	1	qokeedy	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · LANG; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S022	f82r	B2	1	lochedy	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: kleine Randstationen des unteren Beckens; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C3	PREPARE_PRODUCT	H3-S001	f11r	H3	7	tshol schoal cfhy shfydaiin cphy shey tchody	EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIELSTELLE | AUSWRINGEN · ARBEITSPOSTEN | HALTEN · ARBEITSPOSTEN · SOLLMASS | EINFUELLEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS	abgebildete dicht blau blühende Kronenpflanze	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: abgebildete dicht blau blühende Kronenpflanze; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIELSTELLE | AUSWRINGEN · ARBEITSPOSTEN | HALTEN · ARBEITSPOSTEN · SOLLMASS | EINFUELLEN · ARBEITSPOSTEN | HALTEN · LANG · ARBEITSPOSTEN | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS.	Blueten in das Tuchgefaess geben, ziehen lassen, auswringen, das Pressgut erneut einlegen, nochmals ziehen und den Auszug auffangen.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	PREPARE_PRODUCT	H3-S002	f11r	H3	1	shoyty	ARBEITSPOSTEN HALTEN · IM ARBEITSGANG EINTRAGEN · ARBEITSPOSTEN	abgebildete dicht blau blühende Kronenpflanze	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: abgebildete dicht blau blühende Kronenpflanze; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: ARBEITSPOSTEN HALTEN · IM ARBEITSGANG EINTRAGEN · ARBEITSPOSTEN.	Eine zweite Bluetenportion im gleichen Ziehgang halten und eintragen.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	PREPARE_PRODUCT	H3-S003	f11r	H3	5	dchol chy kchy dy daiin	WIEDERAUFNEHMEN | ARBEITSPOSTEN | ZUDOSIEREN · ARBEITSPOSTEN | ARBEITSPOSTEN | SOLLMASS	abgebildete dicht blau blühende Kronenpflanze	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: abgebildete dicht blau blühende Kronenpflanze; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: WIEDERAUFNEHMEN | ARBEITSPOSTEN | ZUDOSIEREN · ARBEITSPOSTEN | ARBEITSPOSTEN | SOLLMASS.	Den vorhandenen Bluetenauszug wieder aufnehmen und eine abgemessene Portion des laufenden Postens zugeben.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	PREPARE_PRODUCT	H3-S004	f11r	H3	4	qotchy okchol cthy dy	DANACH · ARBEITSPOSTEN | ANSETZEN · FORTSETZEN | BEREIT · ARBEITSPOSTEN | ARBEITSPOSTEN	abgebildete dicht blau blühende Kronenpflanze	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: abgebildete dicht blau blühende Kronenpflanze; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: DANACH · ARBEITSPOSTEN | ANSETZEN · FORTSETZEN | BEREIT · ARBEITSPOSTEN | ARBEITSPOSTEN.	Den zweiten Ansatz fortsetzen, bis der Bluetenauszug gebrauchsfertig ist.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S001	f83r	B3	1	olkeedy	AUFFANGEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: obere offene Fächerstation am Rand; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: AUFFANGEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	2	qotal chkeedy	DANACH · ZIELSTELLE | WAERMEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: obere offene Fächerstation am Rand; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: DANACH · ZIELSTELLE | WAERMEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	4	chey daiin chey lchedy	ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN; SCHLUSS	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: obere offene Fächerstation am Rand; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	3	qokaiin qotal dar	ANSETZEN · SOLLMASS | DANACH · ZIELSTELLE | VORRAT	obere offene Fächerstation am Rand	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: obere offene Fächerstation am Rand; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: ANSETZEN · SOLLMASS | DANACH · ZIELSTELLE | VORRAT.	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S005	f83r	B3	1	schedy	UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: mittlere Randfigur im runden Gefäß; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	3	chedchy qokal olchedy	UMSETZEN · ARBEITSPOSTEN | ANSETZEN · ZIELSTELLE | FORTSETZEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: mittlere Randfigur im runden Gefäß; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: UMSETZEN · ARBEITSPOSTEN | ANSETZEN · ZIELSTELLE | FORTSETZEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S007	f83r	B3	3	qokaiin chedy qokeedy	ANSETZEN · SOLLMASS | UMSETZEN · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: mittlere Randfigur im runden Gefäß; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: ANSETZEN · SOLLMASS | UMSETZEN · ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
C3	OPERATE_OR_APPLY	B3-S008	f83r	B3	1	lchedy	WEITERLEITEN · UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	Bluetenauszug der H3-Bildpflanze	Bluetenwaschung oder Eintauchfolge an den B3-Stationen	Bild/Station: mittlere Randfigur im runden Gefäß; Fallstoff: Bluetenauszug der H3-Bildpflanze; Befehl: WEITERLEITEN · UMSETZEN; SCHLUSS.	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	CASE_MEDIUM_POSSIBLE__FLOW_WORD_REMAINS_GENERIC
