event_id	page	record	statement_id	case_id	surface	card_no	semantic_component_parse	standard_command_de	image_owner_or_station_de	case_material_de	application_context_de	card_word_contains_concrete_substance
E102	f81v	B1	B1-S002	C1	okaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E103	f81v	B1	B1-S002	C1	kair	PROC068	K+AIR	ZUDOSIEREN · FLUESSIGKEITSLAUF	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E104	f81v	B1	B1-S002	C1	okal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E105	f81v	B1	B1-S002	C1	sar	PROC003	AR	VORRAT	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E106	f81v	B1	B1-S002	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E107	f81v	B1	B1-S002	C1	kain	PROC069	K+AIN	ZUDOSIEREN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E108	f81v	B1	B1-S002	C1	olkain	PROC070	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E109	f81v	B1	B1-S002	C1	al	PROC055	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E110	f81v	B1	B1-S002	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E111	f81v	B1	B1-S002	C1	rol	PROC071	R+OL	KUEHLEN · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E112	f81v	B1	B1-S002	C1	dl	PROC072	L	WEITERLEITEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E113	f81v	B1	B1-S002	C1	olor	PROC022	OL+OR	FORTSETZEN · ANSATZ	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E114	f81v	B1	B1-S002	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E115	f81v	B1	B1-S002	C1	sheckhal	PROC073	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASSKANAL · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E116	f81v	B1	B1-S002	C1	daiin	PROC009	AIIN	SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E117	f81v	B1	B1-S002	C1	qokeedal	PROC074	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E118	f81v	B1	B1-S002	C1	daiin	PROC009	AIIN	SOLLMASS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E119	f81v	B1	B1-S002	C1	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E120	f81v	B1	B1-S002	C1	schedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E121	f81v	B1	B1-S003	C1	qol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E122	f81v	B1	B1-S003	C1	sshkchdy	PROC077	SH+K+CHD+DY	HALTEN · ZUDOSIEREN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E123	f81v	B1	B1-S004	C1	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E124	f81v	B1	B1-S004	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E125	f81v	B1	B1-S004	C1	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E126	f81v	B1	B1-S005	C1	qolchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E127	f81v	B1	B1-S006	C1	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E128	f81v	B1	B1-S006	C1	shckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E129	f81v	B1	B1-S006	C1	dl	PROC072	L	WEITERLEITEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E130	f81v	B1	B1-S006	C1	ral	PROC081	R+AL	KUEHLEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E131	f81v	B1	B1-S007	C1	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E132	f81v	B1	B1-S008	C1	chey	PROC019	Y	ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E133	f81v	B1	B1-S008	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E134	f81v	B1	B1-S008	C1	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E135	f81v	B1	B1-S008	C1	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E136	f81v	B1	B1-S008	C1	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E137	f81v	B1	B1-S009	C1	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E138	f81v	B1	B1-S010	C1	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E139	f81v	B1	B1-S011	C1	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E140	f81v	B1	B1-S011	C1	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E141	f81v	B1	B1-S012	C1	lsho	PROC084	LSH+O	WASCHEN · ARBEITSGANG	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E142	f81v	B1	B1-S012	C1	qokey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E143	f81v	B1	B1-S012	C1	lshedy	PROC086	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E144	f81v	B1	B1-S013	C1	lshedy	PROC086	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E145	f81v	B1	B1-S014	C1	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E146	f81v	B1	B1-S014	C1	qolky	PROC087	SOLK+Y	AUFFANGEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E147	f81v	B1	B1-S014	C1	lchedal	PROC088	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E148	f81v	B1	B1-S014	C1	qol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E149	f81v	B1	B1-S014	C1	otar	PROC089	OT+AR	DANACH · VORRAT	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E150	f81v	B1	B1-S015	C1	ytey	PROC090	T+E+Y	EINTRAGEN · KURZ · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E151	f81v	B1	B1-S015	C1	okchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E152	f81v	B1	B1-S016	C1	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E153	f81v	B1	B1-S016	C1	okeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E154	f81v	B1	B1-S016	C1	qol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E155	f81v	B1	B1-S016	C1	cheedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E156	f81v	B1	B1-S017	C1	sal	PROC055	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E157	f81v	B1	B1-S017	C1	teol	PROC093	E+OL	KURZ · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E158	f81v	B1	B1-S017	C1	dchdy	PROC094	CHD+DY	UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E159	f81v	B1	B1-S018	C1	ly	PROC095	L+Y	WEITERLEITEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E160	f81v	B1	B1-S018	C1	dsheol	PROC096	SH+E+OL	HALTEN · KURZ · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E161	f81v	B1	B1-S018	C1	oiiin	PROC097	O+IIN	ARBEITSGANG · ARBEITSSTUFE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E162	f81v	B1	B1-S018	C1	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E163	f81v	B1	B1-S019	C1	tedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E164	f81v	B1	B1-S020	C1	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E165	f81v	B1	B1-S020	C1	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E166	f81v	B1	B1-S021	C1	chal	PROC055	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	NO
E167	f82r	B2	B2-S001	C2	dchedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E168	f82r	B2	B2-S002	C2	qolchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E169	f82r	B2	B2-S003	C2	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E170	f82r	B2	B2-S003	C2	dy	PROC019	Y	ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E171	f82r	B2	B2-S003	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E172	f82r	B2	B2-S004	C2	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E173	f82r	B2	B2-S004	C2	lcheckhy	PROC101	L+CKH+Y	WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E174	f82r	B2	B2-S004	C2	lched	PROC102	L+CHD	WEITERLEITEN · UMSETZEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E175	f82r	B2	B2-S004	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E176	f82r	B2	B2-S004	C2	lcheckhedy	PROC103	L+CKH+E+DY	WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E177	f82r	B2	B2-S005	C2	qokaly	PROC104	OK+AL+Y	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E178	f82r	B2	B2-S005	C2	solkaiin	PROC105	SOLK+AIIN	AUFFANGEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E179	f82r	B2	B2-S005	C2	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E180	f82r	B2	B2-S005	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E181	f82r	B2	B2-S005	C2	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E182	f82r	B2	B2-S005	C2	octheol	PROC106	O+CTH+E+OL	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E183	f82r	B2	B2-S005	C2	chkeey	PROC107	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E184	f82r	B2	B2-S005	C2	ldy	PROC108	L+DY	WEITERLEITEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E185	f82r	B2	B2-S006	C2	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E186	f82r	B2	B2-S006	C2	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E187	f82r	B2	B2-S006	C2	sheckhy	PROC110	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E188	f82r	B2	B2-S006	C2	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E189	f82r	B2	B2-S007	C2	dshedy	PROC111	SH+E+DY	HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E190	f82r	B2	B2-S008	C2	sotaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E191	f82r	B2	B2-S008	C2	qokar	PROC113	OK+AR	ANSETZEN · VORRAT	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E192	f82r	B2	B2-S008	C2	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E193	f82r	B2	B2-S009	C2	solshedy	PROC114	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E194	f82r	B2	B2-S010	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E195	f82r	B2	B2-S010	C2	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E196	f82r	B2	B2-S010	C2	ls	PROC115	OL	FORTSETZEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E197	f82r	B2	B2-S010	C2	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	mittleres linkes Handgerät mit Inline-Knoten	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E198	f82r	B2	B2-S011	C2	okain	PROC080	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E199	f82r	B2	B2-S011	C2	char	PROC003	AR	VORRAT	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E200	f82r	B2	B2-S011	C2	okain	PROC080	OK+AIN	ANSETZEN · PORTION	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E201	f82r	B2	B2-S011	C2	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E202	f82r	B2	B2-S012	C2	lchy	PROC116	L+CH+Y	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E203	f82r	B2	B2-S012	C2	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E204	f82r	B2	B2-S012	C2	qcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
E205	f82r	B2	B2-S012	C2	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	mittlere rechte unklare Station	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	NO
