event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status	previous_portable_value_de	r221_revision
E122	B1-S003	B1	f81v	F025	1	sshkchdy	sshkchdy	MC061	Haltetransfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	Haltetransfer; Schluss	UNCHANGED
E123	B1-S004	B1	f81v	F026	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	überführen	UNCHANGED
E124	B1-S004	B1	f81v	F026	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	weiter	UNCHANGED
E125	B1-S004	B1	f81v	F026	3	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E126	B1-S005	B1	f81v	F027	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	weiterführen; Schluss	UNCHANGED
E127	B1-S006	B1	f81v	F028	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Anteil zugeben	UNCHANGED
E128	B1-S006	B1	f81v	F028	2	shckhy	chckhy	MC035	durchleiten	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	durchleiten	UNCHANGED
E129	B1-S006	B1	f81v	F028	3	dl	dl	MC012	Zusatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Zusatz	UNCHANGED
E130	B1-S006	B1	f81v	F028	4	ral	ral	MC056	Zielmarke	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Zielmarke	UNCHANGED
E131	B1-S007	B1	f81v	F029	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	einführen; Schluss	UNCHANGED
E132	B1-S008	B1	f81v	F030	1	chey	chey	MC123	dies	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	dies	UNCHANGED
E133	B1-S008	B1	f81v	F030	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	weiter	UNCHANGED
E134	B1-S008	B1	f81v	F030	3	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	kurz wärmen	UNCHANGED
E135	B1-S008	B1	f81v	F030	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	weiter	UNCHANGED
E136	B1-S008	B1	f81v	F030	5	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E137	B1-S009	B1	f81v	F031	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E138	B1-S010	B1	f81v	F032	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz einwirken; Schluss	UNCHANGED
E139	B1-S011	B1	f81v	F033	1	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	durchleiten	UNCHANGED
E140	B1-S011	B1	f81v	F033	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	einsetzen	UNCHANGED
E141	B1-S012	B1	f81v	F034	1	lsho	lsho	MC130	Waschgang	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Waschgang	UNCHANGED
E142	B1-S012	B1	f81v	F034	2	qokey	okey	MC007	kurz einwirken	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	kurz einwirken	UNCHANGED
E143	B1-S012	B1	f81v	F034	3	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	Waschgang; Schluss	UNCHANGED
E144	B1-S013	B1	f81v	F035	1	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	Waschgang; Schluss	UNCHANGED
E145	B1-S014	B1	f81v	F036	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	überführen	UNCHANGED
E146	B1-S014	B1	f81v	F036	2	qolky	qolky	MC134	Weiterweg	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Weiterweg	UNCHANGED
E147	B1-S014	B1	f81v	F036	3	lchedal	lchedal	MC051	Zielabführung	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Zielabführung	UNCHANGED
E148	B1-S014	B1	f81v	F036	4	qol	cheol	MC153	weiter	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	weiter	UNCHANGED
E149	B1-S014	B1	f81v	F036	5	otar	otar	MC121	Folgequelle	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Folgequelle	UNCHANGED
E150	B1-S015	B1	f81v	F037	1	ytey	ytey	MC109	Kurzteil	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Kurzteil	UNCHANGED
E151	B1-S015	B1	f81v	F037	2	okchedy	okchedy	MC005	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	einführen; Schluss	UNCHANGED
E152	B1-S016	B1	f81v	F038	1	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	dorthin einsetzen	UNCHANGED
E153	B1-S016	B1	f81v	F038	2	okeey	okeey	MC002	lange einwirken	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	lange einwirken	UNCHANGED
E154	B1-S016	B1	f81v	F038	3	qol	cheol	MC153	weiter	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	weiter	UNCHANGED
E155	B1-S016	B1	f81v	F038	4	cheedy	cheedy	MC128	kurz absetzen; Schluss	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E156	B1-S017	B1	f81v	F039	1	sal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	dorthin	UNCHANGED
E157	B1-S017	B1	f81v	F039	2	teol	teol	MC106	kurz weiterführen	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	kurz weiterführen	UNCHANGED
E158	B1-S017	B1	f81v	F039	3	dchdy	dchdy	MC139	Transfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	Transfer; Schluss	UNCHANGED
E159	B1-S018	B1	f81v	F040	1	ly	ly	MC118	Auffanggefäß	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Auffanggefäß	UNCHANGED
E160	B1-S018	B1	f81v	F041	1	dsheol	dsheol	MC076	Kurzhalt	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Kurzhalt	UNCHANGED
E161	B1-S018	B1	f81v	F041	2	oiiin	oiiin	MC033	Arbeitsstufe	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	Arbeitsstufe	UNCHANGED
E162	B1-S018	B1	f81v	F041	3	olkeedy	olkeedy	MC045	lange sammeln; Schluss	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	lange sammeln; Schluss	UNCHANGED
E163	B1-S019	B1	f81v	F042	1	tedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E164	B1-S020	B1	f81v	F043	1	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	kurz wärmen	UNCHANGED
E165	B1-S020	B1	f81v	F043	2	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	durchlassen; Schluss	UNCHANGED
E166	B1-S021	B1	f81v	F044	1	chal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	dorthin	UNCHANGED
E167	B2-S001	B2	f82r	F045	1	dchedy	dchedy	MC025	überführen; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	überführen; Schluss	UNCHANGED
E168	B2-S002	B2	f82r	F046	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	weiterführen; Schluss	UNCHANGED
E169	B2-S003	B2	f82r	F047	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	Anteil zugeben	UNCHANGED
E170	B2-S003	B2	f82r	F047	2	dy	chey	MC123	dies	R4_Y_REFERENT	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	dies	UNCHANGED
E171	B2-S003	B2	f82r	F047	3	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	TERMINAL	lange einwirken; Schluss	UNCHANGED
E172	B2-S004	B2	f82r	F048	1	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	dorthin einsetzen	UNCHANGED
E173	B2-S004	B2	f82r	F048	2	lcheckhy	lcheckhy	MC168	Abführpassage	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	Abführpassage	UNCHANGED
E174	B2-S004	B2	f82r	F048	3	lched	lched	MC127	Abführung	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	Abführung	UNCHANGED
E175	B2-S004	B2	f82r	F049	1	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	lange einwirken	UNCHANGED
E176	B2-S004	B2	f82r	F049	2	lcheckhedy	lcheckhedy	MC133	Trennabzug; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	Trennabzug; Schluss	UNCHANGED
E177	B2-S005	B2	f82r	F050	1	qokaly	qokaly	MC054	Zieleinsatz	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	Zieleinsatz	UNCHANGED
E178	B2-S005	B2	f82r	F050	2	solkaiin	solkaiin	MC036	Sollsammlung	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	Sollsammlung	UNCHANGED
E179	B2-S005	B2	f82r	F050	3	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	durchleiten	UNCHANGED
E180	B2-S005	B2	f82r	F050	4	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	bemessen	UNCHANGED
E181	B2-S005	B2	f82r	F051	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	bemessen	UNCHANGED
E182	B2-S005	B2	f82r	F051	2	octheol	octheol	MC112	Fortsetzung vorbereiten	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	Fortsetzung vorbereiten	UNCHANGED
E183	B2-S005	B2	f82r	F051	3	chkeey	chkeey	MC166	Langwärmen	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	Langwärmen	UNCHANGED
E184	B2-S005	B2	f82r	F051	4	ldy	ldy	MC004	abziehen; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	abziehen; Schluss	UNCHANGED
E185	B2-S006	B2	f82r	F052	1	oteey	oteey	MC063	Langfolge	MASTER_FORM	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	Langfolge	UNCHANGED
E186	B2-S006	B2	f82r	F052	2	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	dorthin einsetzen	UNCHANGED
E187	B2-S006	B2	f82r	F052	3	sheckhy	sheckhy	MC132	Kurzpassage	MASTER_FORM	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	Kurzpassage	UNCHANGED
E188	B2-S006	B2	f82r	F052	4	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	einsetzen	UNCHANGED
E189	B2-S007	B2	f82r	F053	1	dshedy	dshedy	MC138	Frischwasser zugeben; Schluss	MASTER_FORM	LOW_DATA	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	Frischwasser zugeben; Schluss	UNCHANGED
E190	B2-S008	B2	f82r	F054	1	sotaiin	otaiin	MC060	Folgemaß	R10_PAIRED_ALLOGRAPH	S	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	Folgemaß	UNCHANGED
E191	B2-S008	B2	f82r	F054	2	qokar	qokar	MC044	Quelleinsatz	MASTER_FORM	S	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	Quelleinsatz	UNCHANGED
E192	B2-S008	B2	f82r	F054	3	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	S	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	kurz absetzen; Schluss	UNCHANGED
E193	B2-S009	B2	f82r	F055	1	solshedy	solshedy	MC149	Folgeabsetzen; Schluss	MASTER_FORM	LOW_DATA	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	Folgeabsetzen; Schluss	UNCHANGED
E194	B2-S010	B2	f82r	F056	1	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	Q	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	lange einwirken	UNCHANGED
E195	B2-S010	B2	f82r	F056	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	Q	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	einsetzen	UNCHANGED
E196	B2-S010	B2	f82r	F056	3	ls	ls	MC065	Auslass	MASTER_FORM	Q	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	Auslass	UNCHANGED
E197	B2-S010	B2	f82r	F056	4	cheey	cheey	MC119	Ergebnis	MASTER_FORM	Q	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	Freigabewert	THREE_OWNER_SIMPLIFICATION
E198	B2-S011	B2	f82r	F057	1	okain	okain	MC017	Anteil zugeben	MASTER_FORM	O	ungelöste mittlere rechte Linie-/Liegepodeststation	NONCLOSE	Anteil zugeben	UNCHANGED
E199	B2-S011	B2	f82r	F057	2	char	char	MC055	davon	MASTER_FORM	O	ungelöste mittlere rechte Linie-/Liegepodeststation	NONCLOSE	davon	UNCHANGED
E200	B2-S011	B2	f82r	F057	3	okain	okain	MC017	Anteil zugeben	MASTER_FORM	O	ungelöste mittlere rechte Linie-/Liegepodeststation	NONCLOSE	Anteil zugeben	UNCHANGED
E201	B2-S011	B2	f82r	F057	4	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	O	ungelöste mittlere rechte Linie-/Liegepodeststation	TERMINAL	lange einwirken; Schluss	UNCHANGED
E202	B2-S012	B2	f82r	F058	1	lchy	lchy	MC008	Abführgut	MASTER_FORM	LOW_DATA	ungelöste mittlere rechte Linie-/Liegepodeststation	NONCLOSE	Abführgut	UNCHANGED
E203	B2-S012	B2	f82r	F059	1	cheey	cheey	MC119	Ergebnis	MASTER_FORM	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	Freigabewert	THREE_OWNER_SIMPLIFICATION
E204	B2-S012	B2	f82r	F059	2	qcthey	qcthey	MC073	kurz vorbereiten	MASTER_FORM	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	kurz vorbereiten	UNCHANGED
E205	B2-S012	B2	f82r	F059	3	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	lange einwirken	UNCHANGED
E206	B2-S012	B2	f82r	F059	4	lcheey	lcheey	MC066	Klarabzug	MASTER_FORM	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	Klarabzug	UNCHANGED
E207	B2-S012	B2	f82r	F059	5	daiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	Sollwert	UNCHANGED
E208	B2-S012	B2	f82r	F059	6	chey	chey	MC123	dies	MASTER_FORM	MIXED	unteres grünes Mehrfigurenfeld	NONCLOSE	dies	UNCHANGED
E209	B2-S012	B2	f82r	F059	7	qokeeedy	qokeeedy	MC140	Volleinsatz; Schluss	MASTER_FORM	MIXED	unteres grünes Mehrfigurenfeld	TERMINAL	Volleinsatz; Schluss	UNCHANGED
E210	B2-S013	B2	f82r	F060	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	unteres grünes Mehrfigurenfeld	TERMINAL	abführen; Schluss	UNCHANGED
E211	B2-S014	B2	f82r	F061	1	lar	lar	MC029	Quellabzug	MASTER_FORM	LOW_DATA	unteres grünes Mehrfigurenfeld	NONCLOSE	Quellabzug	UNCHANGED
E212	B2-S015	B2	f82r	F062	1	tshey	tshey	MC141	Folgeklarlauf	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	NONCLOSE	Folgeklarlauf	UNCHANGED
E213	B2-S015	B2	f82r	F062	2	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	lange einwirken; Schluss	UNCHANGED
E214	B2-S016	B2	f82r	F063	1	cheal	al	MC154	dorthin	R3_AL_TARGET	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	dorthin	UNCHANGED
E215	B2-S016	B2	f82r	F063	2	lchedar	lchedar	MC011	Quellabführung	MASTER_FORM	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	Quellabführung	UNCHANGED
E216	B2-S016	B2	f82r	F063	3	ches	ches	MC152	teilen	MASTER_FORM	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	teilen	UNCHANGED
E217	B2-S016	B2	f82r	F063	4	aiin	aiin	MC039	Sollwert	MASTER_FORM	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	Sollwert	UNCHANGED
E218	B2-S016	B2	f82r	F063	5	oteey	oteey	MC063	Langfolge	MASTER_FORM	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	Langfolge	UNCHANGED
E219	B2-S016	B2	f82r	F063	6	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	bemessen	UNCHANGED
E220	B2-S016	B2	f82r	F063	7	okey	okey	MC007	kurz einwirken	MASTER_FORM	MIXED	lokale Randstationen des unteren Feldes	NONCLOSE	kurz einwirken	UNCHANGED
E221	B2-S016	B2	f82r	F064	1	pchedy	pchedy	MC070	Zuführung; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	Zuführung; Schluss	UNCHANGED
E222	B2-S017	B2	f82r	F065	1	rsheal	rsheal	MC102	Kurzhalt am Ziel	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	NONCLOSE	Kurzhalt am Ziel	UNCHANGED
E223	B2-S017	B2	f82r	F065	2	daldy	daldy	MC079	Zielschluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	Zielschluss	UNCHANGED
E224	B2-S018	B2	f82r	F066	1	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	lange einwirken; Schluss	UNCHANGED
E225	B2-S019	B2	f82r	F067	1	rshedy	rshedy	MC084	Vollwaschung; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	Vollwaschung; Schluss	UNCHANGED
E226	B2-S020	B2	f82r	F068	1	qoteedy	qoteedy	MC173	lange Folgestufe; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	lange Folgestufe; Schluss	UNCHANGED
E227	B2-S021	B2	f82r	F069	1	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	lange einwirken; Schluss	UNCHANGED
E228	B2-S022	B2	f82r	F070	1	lochedy	lochedy	MC167	Abführung; Schluss	MASTER_FORM	LOW_DATA	lokale Randstationen des unteren Feldes	TERMINAL	Abführung; Schluss	UNCHANGED
E229	B3-S001	B3	f83r	F071	1	olkeedy	olkeedy	MC045	lange sammeln; Schluss	MASTER_FORM	LOW_DATA	obere offene Fächer-Randstation	TERMINAL	lange sammeln; Schluss	UNCHANGED
E230	B3-S002	B3	f83r	F072	1	qotal	otal	MC093	danach dorthin	R1_Q_ACTIVE	LOW_DATA	obere offene Fächer-Randstation	NONCLOSE	danach dorthin	UNCHANGED
E231	B3-S002	B3	f83r	F072	2	chkeedy	chkeedy	MC110	Langwärmen; Schluss	MASTER_FORM	LOW_DATA	obere offene Fächer-Randstation	TERMINAL	Langwärmen; Schluss	UNCHANGED
E232	B3-S003	B3	f83r	F073	1	chey	chey	MC123	dies	MASTER_FORM	CH	obere offene Fächer-Randstation	NONCLOSE	dies	UNCHANGED
E233	B3-S003	B3	f83r	F073	2	daiin	aiin	MC039	Sollwert	R2_AIIN_MEASURE	CH	obere offene Fächer-Randstation	NONCLOSE	Sollwert	UNCHANGED
E234	B3-S003	B3	f83r	F073	3	chey	chey	MC123	dies	MASTER_FORM	CH	obere offene Fächer-Randstation	NONCLOSE	dies	UNCHANGED
E235	B3-S003	B3	f83r	F073	4	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	CH	obere offene Fächer-Randstation	TERMINAL	abführen; Schluss	UNCHANGED
E236	B3-S004	B3	f83r	F074	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	Q	obere offene Fächer-Randstation	NONCLOSE	bemessen	UNCHANGED
E237	B3-S004	B3	f83r	F074	2	qotal	otal	MC093	danach dorthin	R1_Q_ACTIVE	Q	obere offene Fächer-Randstation	NONCLOSE	danach dorthin	UNCHANGED
E238	B3-S004	B3	f83r	F074	3	dar	char	MC055	davon	R7_AR_SOURCE	Q	obere offene Fächer-Randstation	NONCLOSE	davon	UNCHANGED
E239	B3-S005	B3	f83r	F075	1	schedy	dchedy	MC025	überführen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	mittlere runde Gefäß-Randstation	TERMINAL	überführen; Schluss	UNCHANGED
E240	B3-S006	B3	f83r	F076	1	chedchy	chedchy	MC064	Postentransfer	MASTER_FORM	MIXED	mittlere runde Gefäß-Randstation	NONCLOSE	Postentransfer	UNCHANGED
E241	B3-S006	B3	f83r	F076	2	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	MIXED	mittlere runde Gefäß-Randstation	NONCLOSE	dorthin einsetzen	UNCHANGED
E242	B3-S006	B3	f83r	F076	3	olchedy	olchedy	MC028	weiterführen; Schluss	MASTER_FORM	MIXED	mittlere runde Gefäß-Randstation	TERMINAL	weiterführen; Schluss	UNCHANGED
E243	B3-S007	B3	f83r	F077	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	mittlere runde Gefäß-Randstation	NONCLOSE	bemessen	UNCHANGED
E244	B3-S007	B3	f83r	F077	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	mittlere runde Gefäß-Randstation	NONCLOSE	überführen	UNCHANGED
E245	B3-S007	B3	f83r	F077	3	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	MIXED	mittlere runde Gefäß-Randstation	TERMINAL	lange einwirken; Schluss	UNCHANGED
E246	B3-S008	B3	f83r	F078	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	mittlere runde Gefäß-Randstation	TERMINAL	abführen; Schluss	UNCHANGED
E247	B3-S009	B3	f83r	F079	1	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	LOW_DATA	mittlere runde Gefäß-Randstation	NONCLOSE	einsetzen	UNCHANGED
E248	B3-S010	B3	f83r	F080	1	pchedal	pchedal	MC126	Zielzuführung	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	NONCLOSE	Zielzuführung	UNCHANGED
E249	B3-S010	B3	f83r	F080	2	otedy	otedy	MC135	Kurzfolge; Schluss	MASTER_FORM	LOW_DATA	untere korbartige Gefäß-Randstation	TERMINAL	Kurzfolge; Schluss	UNCHANGED
E250	B3-S011	B3	f83r	F081	1	shecthedchy	shecthedchy	MC043	Vorbereitungstransfer	MASTER_FORM	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	Vorbereitungstransfer	UNCHANGED
E251	B3-S011	B3	f83r	F081	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	einsetzen	UNCHANGED
E252	B3-S011	B3	f83r	F081	3	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	überführen	UNCHANGED
E253	B3-S011	B3	f83r	F081	4	chary	chary	MC009	Quellposten	MASTER_FORM	MIXED	untere korbartige Gefäß-Randstation	NONCLOSE	Quellposten	UNCHANGED
E254	B3-S012	B3	f83r	F082	1	sor	chor	MC080	Ansatz	R6_OR_PREPARATION	S	untere korbartige Gefäß-Randstation	NONCLOSE	Ansatz	UNCHANGED
E255	B3-S012	B3	f83r	F082	2	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	S	untere korbartige Gefäß-Randstation	TERMINAL	kurz absetzen; Schluss	UNCHANGED
