chol	world	timing	object	state	row_status
D	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.12:3	{}	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.6:1	{}	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.6:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	O	f9v.12:3	{}	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.6:1	{}	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.6:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f9v|f9v.5-f9v.12	I	f9v.12:3	{}	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.6:1	{}	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.12:3	{}	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.6:1	{}	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.6:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.12:3	{}	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.6:1	{}	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.6:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	O	f9v.12:3	{}	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.6:1	{}	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.6:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.7:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.10:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.11:2	"{""CONSTITUTION:moisture"":""wet"",""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f9v|f9v.5-f9v.12	I	f9v.12:3	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.1:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.17:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.1:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.17:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
D	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.1:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.17:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.1:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.17:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
H	E|ZL3b|B|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.1:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.17:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.1:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:2	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:4	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.17:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.18:2	"{""PHYSICAL:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.18:6	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.20:5	{}	recorded
D	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.22:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.1:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.2:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.6:3	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.14:4	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.14:5	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:4	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.15:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.17:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.18:2	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.18:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.20:5	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	O	f17v.22:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.1:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:2	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.2:6	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.4:1	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.5:4	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.6:3	{}	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.7:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.9:3	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.10:2	"{""CONSTITUTION:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|J|f17v|f17v.1-f17v.23	I	f17v.13:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
