page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v39_token_glosses_de	v40_token_glosses_de	v40_working_translation_de	v39_unknown_tokens	v40_unknown_tokens	v40_complete
f112v	f112v.32	S	1	2	shee	SHEE_MOISTEN_FULLY	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	[tchedor:?] | [shee:?] | heiß am Ende des Grades, abgeschlossen | [otedar:?] | [checphey:?] | [qopchedy:?] | [qopcheey:?] | heiße Drogenfraktion I | [opcheeo:?] | Wurzel | je, zu gleichen Teilen	[tchedor:?] | vollständig anfeuchten | heiß am Ende des Grades, abgeschlossen | [otedar:?] | [checphey:?] | [qopchedy:?] | [qopcheey:?] | heiße Drogenfraktion I | [opcheeo:?] | Wurzel | je, zu gleichen Teilen	[tchedor:?]; feuchte vollständig an; bis zur Heizendstufe gebracht; [otedar:?]; [checphey:?]; [qopchedy:?]; [qopcheey:?]; heiße Drogenfraktion I; [opcheeo:?]; Wurzel; zu gleichen Teilen mit Folgendem:	7	6	0
f112v	f112v.33	S	1	6	chedaiin	EXACT_WHOLE	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	Drogenportion | [cheeor:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [chedaiin:?] | [okeeedy:?] | kalt im Zubereitungsrahmen, Grad III | [cheekey:?] | trocken; nominal trockenes Gut/Material	Drogenportion | [cheeor:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Trockendroge, Dosis III | [okeeedy:?] | kalt im Zubereitungsrahmen, Grad III | [cheekey:?] | trocken; nominal trockenes Gut/Material	Drogenportion; [cheeor:?]; Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; abgemessene Trockendroge, Dosis III; [okeeedy:?]; kalt im Zubereitungsrahmen, Grad III; [cheekey:?]; Trockengut	4	3	0
f112v	f112v.34	S	1	2	chedaiin	EXACT_WHOLE	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	Samen/Saatgut, Typ/Charge III | [chedaiin:?] | trockenes Arzneikompositum am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß-trocken, Grad III | [checkhol:?] | [chdam:?]	Samen/Saatgut, Typ/Charge III | abgemessene Trockendroge, Dosis III | trockenes Arzneikompositum am Gradanfang | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß-trocken, Grad III | [checkhol:?] | [chdam:?]	Samen/Saatgut, Typ/Charge III; abgemessene Trockendroge, Dosis III; trockenes Arzneikompositum am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; bis zur Heizendstufe gebracht; heiß-trocken, Grad III; [checkhol:?]; [chdam:?]	3	2	0
f112v	f112v.36	S	1	8	lkedy	EXACT_WHOLE	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	[tchede:?] | heißer Ansatz am Ende des Grades | [lky:?] | [shedaiiin:?] | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [cheky:?] | [lkedy:?] | kalt in der Mitte des Grades, abgeschlossen | [raram:?]	[tchede:?] | heißer Ansatz am Ende des Grades | [lky:?] | [shedaiiin:?] | trocken am Anfang des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [cheky:?] | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | [raram:?]	[tchede:?]; Ansatz auf Heizendstufe; [lky:?]; [shedaiiin:?]; angetrocknet; bis zur Heizendstufe gebracht; [cheky:?]; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Kühlstufe gebracht; [raram:?]	6	5	0
f112v	f112v.38	S	2	9|10	chedar|lkain	EXACT_WHOLE|EXACT_WHOLE	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	[sa:?] | Drogenfraktion I | Zubereitungsform III | heiß-trockener Ansatz in der Mitte des Grades | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | kalt im Zubereitungsrahmen, Grad III | [chedar:?] | [lkain:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II	[sa:?] | Drogenfraktion I | Zubereitungsform III | heiß-trockener Ansatz in der Mitte des Grades | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | trocken; nominal trockenes Gut/Material | kalt im Zubereitungsrahmen, Grad III | abgemessene Trockenfraktion I, Mittelstufe | Holzdroge, heiß auf Stufe II | trocken angesetzte Zubereitung | Grad-/Maßwert II	[sa:?]; Drogenfraktion I; Zubereitungsform III; heiß-trockener Ansatz in der Mitte des Grades; Rohstoff I; bis zur mittleren Trockenstufe gebracht; Trockengut; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; Holzdroge, heiß auf Stufe II; trocken angesetzte Zubereitung; zwei Maße	3	1	0
f112v	f112v.4	S	1	1	shody	EXACT_WHOLE	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	[shody:?] | nehmen | [oeeeody:?] | kalter Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | Maßeinheit I	vollständig eingeweichter Ansatz | nehmen | [oeeeody:?] | kalter Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | Maßeinheit I	vollständig eingeweichter Ansatz; nimm Folgendes: [oeeeody:?]; Ansatz auf Kühlendstufe; bis zur Heizendstufe gebracht; Ansatz auf Heizendstufe; bis zur Heizendstufe gebracht; leicht erhitzt; Maßeinheit I	2	1	0
f112v	f112v.45	S	1	8	char	EXACT_WHOLE	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	[ycheey:?] | heiß-trockener Ansatz am Gradende | [okasal:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [oteol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [alaiin:?] | [char:?] | Rohstoffklasse I | [kamdam:?]	[ycheey:?] | heiß-trockener Ansatz am Gradende | [okasal:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [oteol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [alaiin:?] | Trockenfraktion I | Rohstoffklasse I | [kamdam:?]	[ycheey:?]; heiß-trockener Ansatz am Gradende; [okasal:?]; kalt und angetrocknet; [oteol:?]; getrocknete Krautdroge; [alaiin:?]; Trockenfraktion I; Rohstoff I; [kamdam:?]	6	5	0
f112v	f112v.46	S	1	6	char	EXACT_WHOLE	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	[ykeey:?] | Holzportion | trocken, Grad III | [cheky:?] | [chokain:?] | [char:?] | Maßeinheit I | trocken in der Mitte des Grades | heiß, Grad II | trockene abgemessene Rohstoffmenge I am Gradanfang | heiß, Grad III, im Ansatzrahmen | abgemessene Rohstoffmenge I, abgeschlossen	[ykeey:?] | Holzportion | trocken, Grad III | [cheky:?] | [chokain:?] | Trockenfraktion I | Maßeinheit I | trocken in der Mitte des Grades | heiß, Grad II | trockene abgemessene Rohstoffmenge I am Gradanfang | heiß, Grad III, im Ansatzrahmen | abgemessene Rohstoffmenge I, abgeschlossen	[ykeey:?]; Holzportion; trocken, Grad III; [cheky:?]; [chokain:?]; Trockenfraktion I; Maßeinheit I; bis zur mittleren Trockenstufe; heiß, Grad II; trockene abgemessene Rohstoffmenge I am Gradanfang; Ansatz auf Heizstufe III; abgemessene Rohstoffmenge I, abgeschlossen	4	3	0
f112v	f112v.47	S	2	6|8	olkaiin|ary	EXACT_WHOLE|EXACT_WHOLE	otar aig oaral alor aiiin olkaiin oty ary	kalte Drogenfraktion I im Ansatz | [aig:?] | [oaral:?] | [alor:?] | Menge-/Klassenwert IV | [olkaiin:?] | kalter Ansatz am Anfang des Grades | [ary:?]	kalte Drogenfraktion I im Ansatz | [aig:?] | [oaral:?] | [alor:?] | Menge-/Klassenwert IV | heiße Drogenbasis, Stufe III | kalter Ansatz am Anfang des Grades | Drogenfraktion I, abgeschlossen	kalte Drogenfraktion I im Ansatz; [aig:?]; [oaral:?]; [alor:?]; vier Teile; heiße Drogenbasis, Stufe III; kalter Ansatz am Anfang des Grades; Drogenfraktion I, abgeschlossen	5	3	0
f113r	f113r.11	S	2	2|5	cholchey|l	EXACT_WHOLE|L_READER_MERGE_LEFT	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	Grad-/Maßwert III | [cholchey:?] | [okecheey:?] | [chokeo:?] | [l:?] | Feuchtzubereitung | [qoaiin:?] | [shoo:?] | [keeeol:?] | [keody:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | Rohstoffklasse I, heiß am Gradanfang | [laram:?]	Grad-/Maßwert III | nachgetrocknete Droge, Mittelstufe | [okecheey:?] | [chokeo:?] | Grundstoff des vorstehenden Ansatzes | Feuchtzubereitung | [qoaiin:?] | [shoo:?] | [keeeol:?] | [keody:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | Rohstoffklasse I, heiß am Gradanfang | [laram:?]	drei Maße; nachgetrocknete Droge, Mittelstufe; [okecheey:?]; Grundstoff des vorstehenden Ansatzes; Feuchtzubereitung; [qoaiin:?]; [shoo:?]; [keeeol:?]; [keody:?]; Pflanzenteil; Pflanzenteil; Rohstoff I, heiß am Gradanfang; [laram:?]	9	7	0
f113r	f113r.13	S	1	5	l	L_READER_MERGE_RIGHT	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	[polchor:?] | getrockneter Ansatz | kalt in der Mitte des Grades, abgeschlossen | [lkeches:?] | [l:?] | stark erhitzter Drogenstoff | [lkcheol:?] | [lkchedy:?] | [kotchy:?] | [lpchedy:?] | [qopchedy:?] | [ro:?]	[polchor:?] | getrockneter Ansatz | kalt in der Mitte des Grades, abgeschlossen | [lkeches:?] | Holzdroge in der gebundenen Anschlussform | stark erhitzter Drogenstoff | [lkcheol:?] | [lkchedy:?] | [kotchy:?] | [lpchedy:?] | [qopchedy:?] | [ro:?]	[polchor:?]; getrockneter Ansatz; bis zur mittleren Kühlstufe gebracht; [lkeches:?]; Holzdroge in der gebundenen Anschlussform; [lkcheol:?]; [lkchedy:?]; [kotchy:?]; [lpchedy:?]; [qopchedy:?]; [ro:?]	9	8	0
f113r	f113r.14	S	2	3|9	l|l	L_READER_MERGE_RIGHT|L_FREE_WEIGHT_SIGLUM	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	[ycheo:?] | [lkchey:?] | [l:?] | trocken; nominal trockenes Gut/Material | [oiiin:?] | [qoksheoy:?] | [qokcheody:?] | trockene Drogenholzzubereitung/Trockenansatz | [l:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Trockenansatz: heiß-trockene Grundform | [okchdar:?] | Rohstoffklasse I	[ycheo:?] | [lkchey:?] | trockener Drogenholzstoff/Trockengut | trocken; nominal trockenes Gut/Material | [oiiin:?] | [qoksheoy:?] | [qokcheody:?] | trockene Drogenholzzubereitung/Trockenansatz | Pfund / Gewichtseinheit | heiß und trocken in der Mitte des Grades, abgeschlossen | Trockenansatz: heiß-trockene Grundform | [okchdar:?] | Rohstoffklasse I	[ycheo:?]; [lkchey:?]; trockener Drogenholzstoff/Trockengut; [oiiin:?]; [qoksheoy:?]; [qokcheody:?]; trockene Drogenholzzubereitung/Trockenansatz; ein Pfund; heiß und bis zur mittleren Trockenstufe gebracht; Trockenansatz: heiß-trockene Grundform; [okchdar:?]; Rohstoff I	8	6	0
f113r	f113r.17	S	2	7|12	chedaiin|char	EXACT_WHOLE|EXACT_WHOLE	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	[dor:?] | angefeuchtete Drogenfraktion I | feucht; nominal feuchtes Gut/Material | heiß am Ende des Grades | [qok:?] | trocken; nominal trockenes Gut/Material | [chedaiin:?] | heiß am Anfang des Grades | [chokain:?] | [chotar:?] | [chokar:?] | [char:?] | [alom:?]	[dor:?] | angefeuchtete Drogenfraktion I | feucht; nominal feuchtes Gut/Material | heiß am Ende des Grades | [qok:?] | trocken; nominal trockenes Gut/Material | abgemessene Trockendroge, Dosis III | heiß am Anfang des Grades | [chokain:?] | [chotar:?] | [chokar:?] | Trockenfraktion I | [alom:?]	[dor:?]; angefeuchtete Drogenfraktion I; Feuchtgut; bis zur Heizendstufe; [qok:?]; Trockengut; abgemessene Trockendroge, Dosis III; leicht erhitzt; [chokain:?]; [chotar:?]; [chokar:?]; Trockenfraktion I; [alom:?]	8	6	0
f113r	f113r.18	S	1	4	olkaiin	EXACT_WHOLE	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	[ycheod:?] | [cheoaiin:?] | Rohstoffklasse I, trocken am Gradanfang | [olkaiin:?] | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und trocken am Ende des Grades | getrocknete Wurzel	[ycheod:?] | [cheoaiin:?] | Rohstoffklasse I, trocken am Gradanfang | heiße Drogenbasis, Stufe III | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | heißer Ansatz am Ende des Grades, abgeschlossen | heiß und trocken am Ende des Grades | getrocknete Wurzel	[ycheod:?]; [cheoaiin:?]; Rohstoff I, trocken am Gradanfang; heiße Drogenbasis, Stufe III; heiß-trocken, Grad III; [cheeey:?]; [lkeeo:?]; vier Teile; Ansatz auf Heizendstufe abgeschlossen; heiß und vollständig getrocknet; getrocknete Wurzel	5	4	0
f113r	f113r.2	S	1	9	ched	EXACT_WHOLE	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	abgemessene Fraktion I | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeody:?] | heiß in der Mitte des Grades, abgeschlossen | [otchechy:?] | [okeorl:?] | Rohstoffklasse I | [keeos:?] | [ched:?] | Rohstoffklasse I | Drogenfraktion I | trocken am Anfang des Grades | [ykolairol:?]	abgemessene Fraktion I | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeody:?] | heiß in der Mitte des Grades, abgeschlossen | [otchechy:?] | [okeorl:?] | Rohstoffklasse I | [keeos:?] | Trockenstufe Mitte, abgeschlossen | Rohstoffklasse I | Drogenfraktion I | trocken am Anfang des Grades | [ykolairol:?]	abgemessene Fraktion I; Ansatz auf Heizendstufe abgeschlossen; [oteeody:?]; bis zur mittleren Heizstufe gebracht; [otchechy:?]; [okeorl:?]; Rohstoff I; [keeos:?]; Trockenstufe Mitte, abgeschlossen; Rohstoff I; Drogenfraktion I; angetrocknet; [ykolairol:?]	6	5	0
f113r	f113r.26	S	1	6	char	EXACT_WHOLE	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	kalt; nominal kaltes Gut/Material | [cheshy:?] | [lkchedy:?] | [lchod:?] | Rohstoffklasse I, trocken am Gradanfang | [char:?] | [lkeeody:?] | zweiter Kaltansatz | Drogenholzzubereitung, Charge III | heißer Ansatz am Ende des Grades, abgeschlossen	kalt; nominal kaltes Gut/Material | [cheshy:?] | [lkchedy:?] | [lchod:?] | Rohstoffklasse I, trocken am Gradanfang | Trockenfraktion I | [lkeeody:?] | zweiter Kaltansatz | Drogenholzzubereitung, Charge III | heißer Ansatz am Ende des Grades, abgeschlossen	kalt; nominal kaltes Gut/Material; [cheshy:?]; [lkchedy:?]; [lchod:?]; Rohstoff I, trocken am Gradanfang; Trockenfraktion I; [lkeeody:?]; zweiter Kaltansatz; Drogenholzzubereitung, Charge III; Ansatz auf Heizendstufe abgeschlossen	5	4	0
f113r	f113r.30	S	1	10	qokchd	EXACT_WHOLE	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	[folchear:?] | [oteol:?] | eingeweichtes Drogenholz | [lkshedy:?] | [sheeeky:?] | kalte Drogenfraktion I im Ansatz | [qchar:?] | kalte Drogenfraktion I | [shkchedy:?] | [qokchd:?] | [opy:?]	[folchear:?] | [oteol:?] | eingeweichtes Drogenholz | [lkshedy:?] | [sheeeky:?] | kalte Drogenfraktion I im Ansatz | [qchar:?] | kalte Drogenfraktion I | [shkchedy:?] | abgemessene heiß-trockene Droge | [opy:?]	[folchear:?]; [oteol:?]; eingeweichtes Drogenholz; [lkshedy:?]; [sheeeky:?]; kalte Drogenfraktion I im Ansatz; [qchar:?]; kalte Drogenfraktion I; [shkchedy:?]; abgemessene heiß-trockene Droge; [opy:?]	8	7	0
f113r	f113r.31	S	1	1	ytaiin	ENTRY_WHOLE	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	[ytaiin:?] | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | [ckhar:?] | Rohstoffklasse I, feucht am Gradanfang | Arzneikompositum: feucht, Gradanfang | heiß im Zubereitungsrahmen, Grad II | [o:?] | Drogenfraktion I | Pflanzen-/Reproduktionsteil | [cky:?] | [chokain:?] | heiß am Anfang des Grades	Eintrag: kalt, Stufe III | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | [ckhar:?] | Rohstoffklasse I, feucht am Gradanfang | Arzneikompositum: feucht, Gradanfang | heiß im Zubereitungsrahmen, Grad II | [o:?] | Drogenfraktion I | Pflanzen-/Reproduktionsteil | [cky:?] | [chokain:?] | heiß am Anfang des Grades	Eintrag: kalt, Stufe III; Ansatz auf Heizstufe III; trockene Fraktion I; [ckhar:?]; Rohstoff I, feucht am Gradanfang; Arzneikompositum: feucht, Gradanfang; heiß im Zubereitungsrahmen, Grad II; [o:?]; Drogenfraktion I; Pflanzenteil; [cky:?]; [chokain:?]; leicht erhitzt	5	4	0
f113r	f113r.34	S	1	10	ldy	EXACT_WHOLE	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	[palshsar:?] | [lshdaiin:?] | [otshsaiin:?] | [shocfhy:?] | [qopchear:?] | heiße angefeuchtete Drogenfraktion II | [qopchdy:?] | kalt am Ende des Grades, abgeschlossen | getrocknete Wurzel | [ldy:?]	[palshsar:?] | [lshdaiin:?] | [otshsaiin:?] | [shocfhy:?] | [qopchear:?] | heiße angefeuchtete Drogenfraktion II | [qopchdy:?] | kalt am Ende des Grades, abgeschlossen | getrocknete Wurzel | Holzdroge, fertig aufbereitet	[palshsar:?]; [lshdaiin:?]; [otshsaiin:?]; [shocfhy:?]; [qopchear:?]; heiße angefeuchtete Drogenfraktion II; [qopchdy:?]; bis zur Kühlendstufe gebracht; getrocknete Wurzel; Holzdroge, fertig aufbereitet	7	6	0
f113r	f113r.39	S	1	2	l	L_READER_MERGE_RIGHT	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly	[pcheockhy:?] | [l:?] | heiß und trocken in der Mitte des Grades | [qofsheeey:?] | [lkeody:?] | [kcheodaiin:?] | Pulverportion | [shed:?] | [qopoeey:?] | [pokeey:?] | Wurzelfraktion II | Rohstoffklasse I, Grundform	[pcheockhy:?] | Holzdroge in der gebundenen Anschlussform | heiß und trocken in der Mitte des Grades | [qofsheeey:?] | [lkeody:?] | [kcheodaiin:?] | Pulverportion | [shed:?] | [qopoeey:?] | [pokeey:?] | Wurzelfraktion II | Rohstoffklasse I, Grundform	[pcheockhy:?]; Holzdroge in der gebundenen Anschlussform; [qofsheeey:?]; [lkeody:?]; [kcheodaiin:?]; Pulverportion; [shed:?]; [qopoeey:?]; [pokeey:?]; Wurzelfraktion II; Rohstoff I, Grundform	8	7	0
f113r	f113r.40	S	1	9	shee	SHEE_MOISTEN_FULLY	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram	[tarar:?] | trocken am Ende des Grades | [cheokeol:?] | [chcheey:?] | [cthes:?] | Menge III | CTH-Drogenmaterial, Form II | [ctharad:?] | [shee:?] | nehmen | kalt und trocken in der Mitte des Grades | [taram:?]	[tarar:?] | trocken am Ende des Grades | [cheokeol:?] | [chcheey:?] | [cthes:?] | Menge III | CTH-Drogenmaterial, Form II | [ctharad:?] | vollständig anfeuchten | nehmen | kalt und trocken in der Mitte des Grades | [taram:?]	[tarar:?]; vollständig getrocknet; [cheokeol:?]; [chcheey:?]; [cthes:?]; drei Teile; Krautdroge, Form II; [ctharad:?]; feuchte vollständig an; nimm Folgendes: kalt und bis zur mittleren Trockenstufe; [taram:?]	7	6	0
f113r	f113r.44	S	1	2	lkedy	EXACT_WHOLE	cheeky lkedy chedy lkaiin	trocken am Gradende, dann heiß am Gradanfang | [lkedy:?] | trocken in der Mitte des Grades, abgeschlossen | [lkaiin:?]	trocken am Gradende, dann heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | trocken in der Mitte des Grades, abgeschlossen | [lkaiin:?]	trocken am Gradende, dann heiß am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Trockenstufe gebracht; [lkaiin:?]	2	1	0
f113r	f113r.45	S	1	5	opchey	EXACT_WHOLE	tchodairos or chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy	[tchodairos:?] | Drogenportion | trocken in der Mitte des Grades | kalt, Grad III | [opchey:?] | [chtaiir:?] | feucht in der Mitte des Grades, abgeschlossen | kalte Drogenportion | feuchtes Material | [qotody:?] | kalt in der Mitte des Grades, abgeschlossen	[tchodairos:?] | Drogenportion | trocken in der Mitte des Grades | kalt, Grad III | Trockenpulver-Ansatz, Form I | [chtaiir:?] | feucht in der Mitte des Grades, abgeschlossen | kalte Drogenportion | feuchtes Material | [qotody:?] | kalt in der Mitte des Grades, abgeschlossen	[tchodairos:?]; Drogenportion; bis zur mittleren Trockenstufe; kalt, Grad III; Trockenpulver-Ansatz, Form I; [chtaiir:?]; bis zur mittleren Einweichstufe gebracht; kalte Drogenportion; feuchtes Material; [qotody:?]; bis zur mittleren Kühlstufe gebracht	4	3	0
f113r	f113r.46	S	1	7	qokeeody	EXACT_WHOLE	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	Ansatzmenge III | [cheokeeas:?] | [lkaiin:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | heiße Drogenfraktion I | [cheeody:?] | [qokeeody:?] | heiß am Ende des Grades | [chos:?] | [araiinol:?]	Ansatzmenge III | [cheokeeas:?] | [lkaiin:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | heiße Drogenfraktion I | [cheeody:?] | vollständig ausgekochter Ansatz | heiß am Ende des Grades | [chos:?] | [araiinol:?]	Ansatzmenge III; [cheokeeas:?]; [lkaiin:?]; Rohstoff I, trocken-heiß am Gradanfang; heiße Drogenfraktion I; [cheeody:?]; vollständig ausgekochter Ansatz; bis zur Heizendstufe; [chos:?]; [araiinol:?]	6	5	0
f113r	f113r.47	S	1	7	l	L_READER_MERGE_RIGHT	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	Eintrag: | feuchtes Material | [keechey:?] | [cholkeedy:?] | heiß, Grad III | trockene abgemessene Rohstoffmenge I in der Gradmitte | [l:?] | [kches:?] | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III | [oram:?]	Eintrag: | feuchtes Material | [keechey:?] | [cholkeedy:?] | heiß, Grad III | trockene abgemessene Rohstoffmenge I in der Gradmitte | Holzdroge in der gebundenen Anschlussform | [kches:?] | Drogenfraktion I | heiß im Zubereitungsrahmen, Grad II | heiß, Grad III | [oram:?]	Eintrag: feuchtes Material; [keechey:?]; [cholkeedy:?]; heiß, Grad III; trockene abgemessene Rohstoffmenge I in der Gradmitte; Holzdroge in der gebundenen Anschlussform; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II; heiß, Grad III; [oram:?]	5	4	0
f113r	f113r.48	S	1	1	tcho	EXACT_WHOLE	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	[tcho:?] | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | [ralchs:?]	Kalt-Trockenansatz | [arorshy:?] | heiß, Grad III | feucht in der Mitte des Grades | trocken am Anfang des Grades | [sheolkchy:?] | [qokeol:?] | heiß, Grad III | trockenes Arzneikompositum am Gradanfang | [ralchs:?]	Kalt-Trockenansatz; [arorshy:?]; heiß, Grad III; bis zur mittleren Einweichstufe; angetrocknet; [sheolkchy:?]; [qokeol:?]; heiß, Grad III; trockenes Arzneikompositum am Gradanfang; [ralchs:?]	5	4	0
f113r	f113r.50	S	1	8	qokeeody	EXACT_WHOLE	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	kalt und trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | [cheeos:?] | [lkaiin:?] | trocken in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad II | [cheeody:?] | [qokeeody:?] | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades, abgeschlossen	kalt und trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | [cheeos:?] | [lkaiin:?] | trocken in der Mitte des Grades | kalt im Zubereitungsrahmen, Grad II | [cheeody:?] | vollständig ausgekochter Ansatz | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades, abgeschlossen	kalt und bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe; [cheeos:?]; [lkaiin:?]; bis zur mittleren Trockenstufe; kalt im Zubereitungsrahmen, Grad II; [cheeody:?]; vollständig ausgekochter Ansatz; Ansatz auf Heizstufe III; Ansatz auf Kühlendstufe abgeschlossen	4	3	0
f113r	f113r.6	S	1	14	l	L_FREE_WEIGHT_SIGLUM	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	Samenportion | trocken angesetzte Zubereitung | trocken am Ende des Grades | [oteeos:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockenes Drogenmaterial, Mittelstufe | Menge III | [alchl:?] | feucht am Ende des Grades | [kchol:?] | [okeeo:?] | [l:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion | trocken angesetzte Zubereitung | trocken am Ende des Grades | [oteeos:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockenes Drogenmaterial, Mittelstufe | Menge III | [alchl:?] | feucht am Ende des Grades | [kchol:?] | [okeeo:?] | Pfund / Gewichtseinheit | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion; trocken angesetzte Zubereitung; vollständig getrocknet; [oteeos:?]; drei Teile; kalt im Zubereitungsrahmen, Grad II; Rohstoff I, leicht gekühlt im Ansatz; trockenes Drogenmaterial, Mittelstufe; drei Teile; [alchl:?]; vollständig eingeweicht; [kchol:?]; [okeeo:?]; ein Pfund; heiß, Grad III; Grundansatz	5	4	0
