occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0277	f111v	f111v.40	2	2	9	lkain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ykeeey	chckhy	NONE	NONE	Holzdroge, heiß auf Stufe II	Holzdroge, heiß auf Stufe II	L_WOOD+K_HOT+A+IN_II	erwärmte Flüssigkeit, Stufe II	1	1	1	0	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeed lchsl	[lkain:?]	Holzdroge, heiß auf Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykeeey:?]; Holzdroge, heiß auf Stufe II; Arzneikompositum: trocken, Gradanfang; [chokain:?]; trockenes Arzneikompositum, Rohstoffform I; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; bis zur Heizendstufe; bis zur Heizendstufe gebracht; [lchsl:?]	1	0	0
G663-T0278	f111v	f111v.41	2	2	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	oteey	chedy	RIGHT	lchedy	getrocknetes Drogenholz	getrocknetes Drogenholz	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey lchedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	[l:?]	getrocknetes Drogenholz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz auf Kühlendstufe; getrocknetes Drogenholz; [teeedy:?]; Drogenholz, heiß am Gradende; Ansatz auf Kühlendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; trockenes Krautdroge; trockenes Blatt-/Krautgut; Rohstoff I, kalt am Gradanfang	0	1	0
G663-T0279	f111v	f111v.42	2	2	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	cheeo	keey	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	cheeo lkeeo chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	cheeo lkeeo chear qokeain okeeor chee y okeiin che y che y teedy lcheam	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[cheeo:?]; ein Pfund; bis zur Heizendstufe; trockene Fraktion I; [qokeain:?]; [okeeor:?]; vollständig getrocknet; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur Kühlendstufe gebracht; [lcheam:?]	0	1	0
G663-T0280	f111v	f111v.44	4	4	5	olaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheeal	or	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	1	1	1	1	dain teeodain cheeal olaiin or	dain teeodain cheeal olaiin or	dain teeodain cheeal olaiin or	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Maße; [teeodain:?]; Rohstoff I, trocken am Gradende; Drogenstoff, drei Teile; Drogenportion	1	0	0
G663-T0281	f111v	f111v.45	5	5	10	opchey	P	MEDIAL	S	B	3	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	pchedain	polshy	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky	pol laiin okain sheal pchedain opchey polshy okshey opchedy qopchais alky	pollaiin okain sheal pchedain opchey polshy o shey opchedy qopchair alky	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pollaiin:?]; heiß im Zubereitungsrahmen, Grad II; Rohstoff I bis zur mittleren Einweichstufe; [pchedain:?]; Trockenpulver-Ansatz, Form I; [polshy:?]; heiß-feuchter Ansatz in der Mitte des Grades; [opchedy:?]; [qopchair:?]; [alky:?]	1	0	0
G663-T0282	f111v	f111v.47	5	5	9	olain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheytain	ykeeedy	NONE	NONE	Drogenstoff, Menge II	Drogenstoff, Menge II	OL_BASE+A+IN_II	Drogenstoff, Qualitätsstufe II	1	1	1	0	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	sain cheey qokeey chey tain olain okeeedy chekain chckhey lchar	sain cheey qokeey cheytain olain keeedy chekain chckhey lchar	[olain:?]	Drogenstoff, Menge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; vollständig getrocknet; bis zur Heizendstufe; [cheytain:?]; Drogenstoff, zwei Teile; [ykeeedy:?]; [chekain:?]; Arzneikompositum: trocken, Gradmitte; [lchar:?]	1	0	0
G663-T0283	f111v	f111v.49	3	3	12	chkain	P	MEDIAL	S	B	3	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheey	chal	NONE	NONE	trocken-heiß, Stufe II	trocken-heiß, Stufe II	CH_DRY+K_HOT+A+IN_II	heiß-trocken, Stufe II	1	1	1	0	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey	sory cheey chkain chal lor sheey qokain okain chey qokain okeey	sairy cheey chkain chal lor sheey qokain okeiin chey qokain okeey	[chkain:?]	trocken-heiß, Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[soiry:?]; vollständig getrocknet; trocken-heiß, Stufe II; Rohstoff I, trocken am Gradanfang; Holzportion; vollständig eingeweicht; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; heiß, Grad II; [o:?]; bis zur Heizendstufe	1	0	0
G663-T0284	f111v	f111v.6	8	8	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	chol	kaiin	RIGHT	lkaiin	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	okeeo okchor oteedy cheal qokeey lkeey chol lkaiin oteed aiin ar al keedy m	okeeo okchar oteedy cheal qokeey lkeey chol l kaiin oteed aiin ar alkeed m	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okeeo:?]; [okchor:?]; Ansatz auf Kühlendstufe abgeschlossen; Rohstoff I, trocken in der Gradmitte; bis zur Heizendstufe; Drogenholz, heiß am Gradende; Trockengut; Holzdroge in der gebundenen Anschlussform; [oteedaiin:?]; [as:?]; [alkeedym:?]	0	1	0
G663-T0285	f111v	f111v.7	5	5	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	fcheeo	kain	LEFT	fcheeol	Grundstoff des vorstehenden Ansatzes	Grundstoff des vorstehenden Ansatzes	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeol kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeolkain keey l lchee y otal kain che ain al	[l:?]	Grundstoff des vorstehenden Ansatzes	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[qokeechey:?]; heiß, Grad III; [oteaiin:?]; Grundstoff des vorstehenden Ansatzes; heiß, Grad II; Ansatz auf Heizendstufe; ein Pfund; [lcheedy:?]; Rohstoff I, leicht gekühlt im Ansatz; heiß, Grad II; [chedain:?]; Rohstoff I	0	1	0
G663-T0286	f111v	f111v.7	8	8	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	okeey	lcheedy	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeol kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeolkain keey l lchee y otal kain che ain al	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokeechey:?]; heiß, Grad III; [oteaiin:?]; Grundstoff des vorstehenden Ansatzes; heiß, Grad II; Ansatz auf Heizendstufe; ein Pfund; [lcheedy:?]; Rohstoff I, leicht gekühlt im Ansatz; heiß, Grad II; [chedain:?]; Rohstoff I	0	1	0
G663-T0287	f111v	f111v.8	8	8	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	ol	keey	RIGHT	lkeey	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain ol lkeey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain al l keey qokain checkhy che ar am	[l:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	feuchter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; trockener Drogenstoff; [kechy:?]; [chcthey:?]; heiß im Zubereitungsrahmen, Grad II; Grundansatz; Drogenholz, heiß am Gradende; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; abgemessene Trockenfraktion I, Mittelstufe; Maßeinheit I	0	1	0
G663-T0288	f111v	f111v.8	12	12	13	chedar	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	checkhy	am	NONE	NONE	abgemessene Trockenfraktion I, Mittelstufe	abgemessene Trockenfraktion I, Mittelstufe	CH_DRY+E_MIDDLE+D_MEASURE+AR_FRACTION_I	anders getrenntes CHE+D+AR	0	0	1	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain ol lkeey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain al l keey qokain checkhy che ar am	[chedar:?]	abgemessene Trockenfraktion I, Mittelstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	feuchter Ansatz; kalt-trockener Ansatz in der Mitte des Grades; trockener Drogenstoff; [kechy:?]; [chcthey:?]; heiß im Zubereitungsrahmen, Grad II; Grundansatz; Drogenholz, heiß am Gradende; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; abgemessene Trockenfraktion I, Mittelstufe; Maßeinheit I	1	0	0
G663-T0289	f111v	f111v.9	4	4	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_KNOWN_MERGE_RIGHT	okear	kedy	RIGHT	lkedy	erhitzte Holzdroge, Mittelstufe, fertig	erhitzte Holzdroge, Mittelstufe, fertig	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	lshey shedal okear lkedy cheolkeey lkey okeey qokeey qokey qokain am	lshey she al okear l kedy cheolkeey lkey okeey qokeey qokey qokain am	[l:?]	erhitzte Holzdroge, Mittelstufe, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	eingeweichtes Drogenholz, Form I; feuchte abgemessene Rohstoffmenge I in der Gradmitte; [okear:?]; erhitzte Holzdroge, Mittelstufe, fertig; [cheolkeey:?]; [lkey:?]; Ansatz auf Heizendstufe; bis zur Heizendstufe; bis zur mittleren Heizstufe; heiß, Grad II; Maßeinheit I	0	1	0
G663-T0290	f112r	f112r.17	5	5	11	qor	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOR_TAKE_PORTION	cheey	cheo	NONE	NONE	nimm eine Drogenportion	nimm eine Drogenportion:	QO_TAKE+OR_PORTION	nominale Drogenportion	1	1	1	0	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	qoeeean she olkeear cheey qor cheo ral cheey qokey teey am	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	[qor:?]	nimm eine Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qoeeear:?]; feucht, attributiv gebunden; [olkeear:?]; vollständig getrocknet; nimm eine Drogenportion: trocken angesetzte Zubereitung; Wurzelrohstoff I; vollständig getrocknet; bis zur mittleren Heizstufe; bis zur Kühlendstufe; Maßeinheit I	1	0	0
G663-T0291	f112r	f112r.18	8	8	10	chody	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okal	chedy	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	1	saiin al key chey dalchd aiin okal chody chedy cham	saiin al key chey dalchd aiin okal chody chedy cham	saiin al key chey dalchd aiin okal chody chedy cham	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; Rohstoff I; bis zur mittleren Heizstufe; bis zur mittleren Trockenstufe; [dalchd:?]; drei Teile; Rohstoff I, leicht erhitzt im Ansatz; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe gebracht; [cham:?]	1	0	0
G663-T0292	f112r	f112r.19	3	3	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	o	otal	LEFT	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	polchdy ol otaly saiin sheky qeey qokey qokeey qoko am	polchdy ol otalysaiin sheky qeey qokey qokeey qokyam	[l:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[polchdy:?]; Grundansatz; Rohstoff I, leicht gekühlt im Ansatz; Wurzel, Typ/Charge III; [sheky:?]; [qeey:?]; bis zur mittleren Heizstufe; bis zur Heizendstufe; leicht erhitzt; Maßeinheit I	0	1	0
G663-T0293	f112r	f112r.2	6	6	8	olaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ol	chol	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	1	1	1	1	saiin oar qolkaiin otail ol olaiin chol otar	saiin oar qolkaiin otail ol olaiin chol otar	saiin oar qolkaiin otail ol olaiin chol otar	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; Drogenfraktion I im Ansatz; [qolkaiin:?]; [otail:?]; Grundansatz; Drogenstoff, drei Teile; Trockengut; kalte Drogenfraktion I im Ansatz	1	0	0
G663-T0294	f112r	f112r.24	5	5	9	lkedy	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okeedykey	qokedy	NONE	NONE	erhitzte Holzdroge, Mittelstufe, fertig	erhitzte Holzdroge, Mittelstufe, fertig	L_WOOD+K_HOT+E_MIDDLE+DY_FINISHED	erwärmte Flüssigkeit	0	0	1	0	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	cheeteey qoteeey lkeey okeedy key lkedy qokedy otedy otedy lo	cheeteey qokeeey lkeey okeedykey lke y qokedy otedy otedy lo	[lkedy:?]	erhitzte Holzdroge, Mittelstufe, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[cheeteey:?]; erhitze bis Endstufe III; Drogenholz, heiß am Gradende; [okeedykey:?]; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz auf mittlerer Kühlstufe abgeschlossen; Holzabsud	1	0	0
G663-T0295	f112r	f112r.24	9	9	9	lo	P	EOS	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otedy	<EOS>	NONE	NONE	Holzabsud	Holzabsud	L_WOOD+O_DECOCTION	Flüssigkeitsansatz	1	1	1	0	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo	cheeteey qoteeey lkeey okeedy key lkedy qokedy otedy otedy lo	cheeteey qokeeey lkeey okeedykey lke y qokedy otedy otedy lo	[lo:?]	Holzabsud	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[cheeteey:?]; erhitze bis Endstufe III; Drogenholz, heiß am Gradende; [okeedykey:?]; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz auf mittlerer Kühlstufe abgeschlossen; Holzabsud	1	0	0
G663-T0296	f112r	f112r.3	2	2	8	chedar	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	or	cheey	NONE	NONE	abgemessene Trockenfraktion I, Mittelstufe	abgemessene Trockenfraktion I, Mittelstufe	CH_DRY+E_MIDDLE+D_MEASURE+AR_FRACTION_I	anders getrenntes CHE+D+AR	1	1	1	0	or chedar cheey oteedy oteedy otaiin oty odys	or chedar cheey oteedy oteedy otaiin oty odys	or chedar cheey oteedy otee y otaiin oty odys	[chedar:?]	abgemessene Trockenfraktion I, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; abgemessene Trockenfraktion I, Mittelstufe; vollständig getrocknet; Ansatz auf Kühlendstufe abgeschlossen; Ansatz auf Kühlendstufe abgeschlossen; kalt im Zubereitungsrahmen, Grad III; kalter Ansatz am Anfang des Grades; [odys:?]	1	0	0
G663-T0297	f112r	f112r.32	12	12	13	ched	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oteey	alam	NONE	NONE	Trockenstufe Mitte, abgeschlossen	Trockenstufe Mitte, abgeschlossen	CH_DRY+E_MIDDLE+D_CLOSED	verkürzter Trockenbefehl	1	1	1	0	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	sor ar al ar s alkeear alshedy okeechy qoiiin oteey ched al am	sor ar al ar s alkeeor alshe y okeechy qoiiin oteey ched al am	[ched:?]	Trockenstufe Mitte, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; Drogenfraktion I; Rohstoff I; Drogenfraktion I; Samen-/Saatgutposten; [alkeeor:?]; Grundansatz; bis zur mittleren Einweichstufe gebracht; [okeechy:?]; [qoiiin:?]; Ansatz auf Kühlendstufe; Trockenstufe Mitte, abgeschlossen; [alam:?]	1	0	0
G663-T0298	f112r	f112r.34	3	3	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	ar	shdar	RIGHT	lshdar	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary	pairar lshdar okechedy qokar aram qotedy araiin qokchdy opary	pairar lshdar okechedy qokar aram qotedy araiin qokchdy opary	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Pulverfraktion II; Drogenfraktion I; Holzdroge in der gebundenen Anschlussform; [okechedy:?]; heiße Drogenfraktion I; [aram:?]; bis zur mittleren Kühlstufe gebracht; [araiin:?]; heiß und angetrocknet; [opary:?]	0	1	0
G663-T0299	f112r	f112r.35	2	2	11	olaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sain	qopchdy	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	1	1	1	0	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	sain olaiin qopch y qoky okeal chedy okeey otedy ar ar okeedy	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saatgut, Typ/Charge II; Drogenstoff, drei Teile; [qopchdy:?]; leicht erhitzt; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe; Ansatz auf mittlerer Kühlstufe abgeschlossen; Drogenfraktion I; Drogenfraktion I; Ansatz auf Heizendstufe abgeschlossen	1	0	0
G663-T0300	f112r	f112r.42	8	8	10	chody	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotal	oteody	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	0	0	1	0	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop	polar shedy qokaiin y okeedy qotal chody oteody oraryteop	p lar shedy qokaiin y okeedy qotal ch dy oteody arar yte p	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Pulverstoff; Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; hierzu: Ansatz auf Heizendstufe abgeschlossen; Rohstoff I, kalt am Gradanfang; Trockenansatz, abgeschlossen; [oteody:?]; [araryteop:?]	1	0	0
G663-T0301	f112r	f112r.7	4	4	8	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	qoteo	oeey	RIGHT	loeey	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	taiin olkeedy qoteo l oeey keey qokeey oteedyram	taiin olkeedy qoteo loeey keey qokeey oteedy ram	taiin olkeedy qoteo l eey keey qokeey otee yram	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt, Grad III; [olkeedy:?]; [qoteo:?]; Holzdroge in der gebundenen Anschlussform; bis zur Heizendstufe; bis zur Heizendstufe; [oteedyram:?]	0	1	0
G663-T0302	f112v	f112v.1	8	8	10	qor	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOR_TAKE_PORTION	oteey	eees	NONE	NONE	nimm eine Drogenportion	nimm eine Drogenportion:	QO_TAKE+OR_PORTION	nominale Drogenportion	1	1	1	0	keeoal chool opal otalair y fcheol oteey qor eees am	keeoal chool opal otalair y fcheol oteey qor eees am	keeoal cho ol opal otalairy fcheol oteey qor eees am	[qor:?]	nimm eine Drogenportion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[keeoal:?]; [chool:?]; Ansatz aus Pulverrohstoff, Form I; [otalair:?]; hierzu: [fcheol:?]; Ansatz auf Kühlendstufe; nimm eine Drogenportion: [eees:?]; Maßeinheit I	1	0	0
G663-T0303	f112v	f112v.14	6	6	7	chedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokeedy	aloin	NONE	NONE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	0	0	1	0	sain air a ykeedain qokeedy chedaiin aloin	sain ain am ykeedain qokeedy chedaiin alain	sain air am ykee ain qokee y che aiin alain	[chedaiin:?]	abgemessene Trockendroge, Dosis III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Saatgut, Typ/Charge II; [air:?]; je zu gleichen Teilen; [ykeedain:?]; bis zur Heizendstufe gebracht; abgemessene Trockendroge, Dosis III; [aloin:?]	1	0	0
