event_id	page	record	statement_id	locus	owner_de	card_no	observed_surface	component_recipe	pass724_semantic_de	pass729_semantic_de	quantity_root	form_owner_boundary_status
E139	f81v	B1	B1-S011	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	NONE	UNCHANGED
E140	f81v	B1	B1-S011	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E141	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	lsho	LSH+O	WASCHEN · ARBEITSGANG	WASCHEN · ARBEITSGANG	NONE	UNCHANGED
E142	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	NONE	UNCHANGED
E143	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	NONE	UNCHANGED
E144	f81v	B1	B1-S013	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	NONE	UNCHANGED
E145	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E146	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	AUFFANGEN · DIES	AUFFANGEN · DIES	NONE	UNCHANGED
E147	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIEL	WEITERLEITEN · UMSETZEN · ZIEL	NONE	UNCHANGED
E148	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E149	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	DANACH · QUELLE	NONE	UNCHANGED
E150	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	ANWENDEN · KURZ · DIES	ANWENDEN · KURZ · DIES	NONE	UNCHANGED
E151	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E152	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E153	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E154	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E155	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E156	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E157	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · FORTSETZEN	KURZ · FORTSETZEN	NONE	UNCHANGED
E158	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	NONE	UNCHANGED
E159	f81v	B1	B1-S018	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	WEITERLEITEN · DIES	WEITERLEITEN · DIES	NONE	UNCHANGED
E160	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · FORTSETZEN	HALTEN · KURZ · FORTSETZEN	NONE	UNCHANGED
E161	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	ARBEITSGANG · STUFE	ARBEITSGANG · ARBEITSSTUFE	IIN	UNCHANGED
E162	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	NONE	UNCHANGED
E163	f81v	B1	B1-S019	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E164	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	NONE	UNCHANGED
E165	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	NONE	UNCHANGED
E166	f81v	B1	B1-S021	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E167	f82r	B2	B2-S001	f82r.2	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	NONE	UNCHANGED
E168	f82r	B2	B2-S002	f82r.2	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E169	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E170	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	DIES	DIES	NONE	UNCHANGED
E171	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E172	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E173	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	WEITERLEITEN · DURCHLASS · DIES	WEITERLEITEN · DURCHLASS · DIES	NONE	UNCHANGED
E174	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC102	lched	L+CHD	WEITERLEITEN · UMSETZEN	WEITERLEITEN · UMSETZEN	NONE	UNCHANGED
E175	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E176	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	NONE	UNCHANGED
E177	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIEL · DIES	ANSETZEN · ZIEL · DIES	NONE	UNCHANGED
E178	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	SOLK+AIIN	AUFFANGEN · MASS	AUFFANGEN · SOLLMASS	AIIN	UNCHANGED
E179	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	NONE	UNCHANGED
E180	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E181	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E182	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · FORTSETZEN	ARBEITSGANG · BEREITEN · KURZ · FORTSETZEN	NONE	UNCHANGED
E183	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	NONE	UNCHANGED
E184	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	NONE	UNCHANGED
E185	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	NONE	UNCHANGED
E186	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E187	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	HALTEN · KURZ · DURCHLASS · DIES	NONE	UNCHANGED
E188	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E189	f82r	B2	B2-S007	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	HALTEN · KURZ · SCHLUSS	NONE	UNCHANGED
E190	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	OT+AIIN	DANACH · MASS	DANACH · SOLLMASS	AIIN	UNCHANGED
E191	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	ANSETZEN · QUELLE	NONE	UNCHANGED
E192	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E193	f82r	B2	B2-S009	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLUSS	FORTSETZEN · HALTEN · KURZ · SCHLUSS	NONE	UNCHANGED
E194	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E195	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E196	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E197	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	NONE	UNCHANGED
E198	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E199	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC003	char	AR	QUELLE	QUELLE	NONE	UNCHANGED
E200	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E201	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E202	f82r	B2	B2-S012	f82r.19	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	WEITERLEITEN · ENTNEHMEN · DIES	WEITERLEITEN · ENTNEHMEN · DIES	NONE	UNCHANGED
E203	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	NONE	UNCHANGED
E204	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · DIES	BEREITEN · KURZ · DIES	NONE	UNCHANGED
E205	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	NONE	UNCHANGED
E206	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	WEITERLEITEN · LANG · DIES	WEITERLEITEN · LANG · DIES	NONE	UNCHANGED
E207	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E208	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E209	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	ANSETZEN · VOLL · SCHLUSS	NONE	UNCHANGED
E210	f82r	B2	B2-S013	f82r.23	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E211	f82r	B2	B2-S014	f82r.23	unteres grünes Mehrfigurenbecken	PROC121	lar	L+AR	WEITERLEITEN · QUELLE	WEITERLEITEN · QUELLE	NONE	UNCHANGED
E212	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	NONE	UNCHANGED
E213	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E214	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC055	cheal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E215	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC123	lchedar	L+CHD+AR	WEITERLEITEN · UMSETZEN · QUELLE	WEITERLEITEN · UMSETZEN · QUELLE	NONE	UNCHANGED
E216	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · TEIL	ENTNEHMEN · KURZ · TEIL	NONE	UNCHANGED
E217	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC009	aiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E218	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	NONE	UNCHANGED
E219	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E220	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	NONE	UNCHANGED
E221	f82r	B2	B2-S016	f82r.27	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	EINFUELLEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E222	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIEL	KUEHLEN · HALTEN · KURZ · ZIEL	NONE	UNCHANGED
E223	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	ZIEL · SCHLUSS	ZIEL · SCHLUSS	NONE	UNCHANGED
E224	f82r	B2	B2-S018	f82r.27	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E225	f82r	B2	B2-S019	f82r.27	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	KUEHLEN · ABSETZEN · SCHLUSS	NONE	UNCHANGED
E226	f82r	B2	B2-S020	f82r.27	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	NONE	UNCHANGED
E227	f82r	B2	B2-S021	f82r.27	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E228	f82r	B2	B2-S022	f82r.27	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E229	f83r	B3	B3-S001	f83r.3	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	NONE	UNCHANGED
E230	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIEL	DANACH · ZIEL	NONE	UNCHANGED
E231	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	WAERMEN · LANG · SCHLUSS	NONE	UNCHANGED
E232	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E233	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E234	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E235	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E236	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E237	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIEL	DANACH · ZIEL	NONE	UNCHANGED
E238	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC003	dar	AR	QUELLE	QUELLE	NONE	UNCHANGED
E239	f83r	B3	B3-S005	f83r.6	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	NONE	UNCHANGED
E240	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E241	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E242	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E243	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E244	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E245	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E246	f83r	B3	B3-S008	f83r.6	mittlere Randfigur im runden Gefäß	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E247	f83r	B3	B3-S009	f83r.6	mittlere Randfigur im runden Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E248	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC134	pchedal	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIEL	EINFUELLEN · UMSETZEN · ZIEL	NONE	UNCHANGED
E249	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	NONE	UNCHANGED
E250	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	NONE	UNCHANGED
E251	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E252	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E253	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC137	chary	AR+Y	QUELLE · DIES	QUELLE · DIES	NONE	UNCHANGED
E254	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC016	sor	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E255	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E256	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E257	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	AIN	UNCHANGED
E258	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · DIES	BEREITEN · KURZ · DIES	NONE	UNCHANGED
E259	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E260	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC138	okair	OK+AIR	ANSETZEN · WASSER	ANSETZEN · WASSER	NONE	UNCHANGED
E261	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	HALTEN · LANG · SCHLUSS	NONE	UNCHANGED
E262	f83r	B3	B3-S015	f83r.11	untere Randfigur im korbartigen Gefäß	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E263	f83r	B3	B3-S016	f83r.11	untere Randfigur im korbartigen Gefäß	PROC140	lo	L+O	WEITERLEITEN · ARBEITSGANG	WEITERLEITEN · ARBEITSGANG	NONE	UNCHANGED
E264	f83r	B3	B3-S016	f83r.14	unverbundener Zwischenbereich	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E265	f83r	B3	B3-S017	f83r.14	unverbundener Zwischenbereich	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	NONE	UNCHANGED
E266	f83r	B3	B3-S018	f83r.14	unverbundener Zwischenbereich	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E267	f83r	B3	B3-S019	f83r.14	unverbundener Zwischenbereich	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	ANSETZEN · HALTEN · KURZ · SCHLUSS	NONE	UNCHANGED
E268	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC055	dal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E269	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E270	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E271	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC014	shcthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E272	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC055	dal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E273	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC019	sy	Y	DIES	DIES	NONE	UNCHANGED
E274	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC009	saiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
