order_id	order_mark_id	stage	page	unit	source_id	surface	identity	component_recipe	concrete_default_de	owner_or_handle_de	calibration_set
WH02	WH02-M001	MAKE_D.P1	f56r	H5-S001	E074	chochor	PROC051	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M002	MAKE_D.P1	f56r	H5-S001	E075	cho	PROC052	HO	ZUTAT	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M003	MAKE_D.P1	f56r	H5-S001	E076	chodaly	PROC053	HO+AL+Y	ZUTAT · ZIELSTELLE · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M004	MAKE_D.P1	f56r	H5-S001	E077	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M005	MAKE_D.P1	f56r	H5-S001	E078	sho	PROC052	HO	ZUTAT	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M006	MAKE_D.P1	f56r	H5-S001	E079	kchol	PROC054	K+OL	ZUGEBEN · WEITER	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M007	MAKE_D.P1	f56r	H5-S001	E080	otchor	PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M008	MAKE_D.P1	f56r	H5-S001	E081	choky	PROC008	OK+Y	ANSETZEN · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M009	MAKE_D.P1	f56r	H5-S001	E082	dal	PROC055	AL	ZIELSTELLE	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M010	MAKE_D.P1	f56r	H5-S002	E083	schol	PROC034	RESUME_CARD	DAVON	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M011	MAKE_D.P1	f56r	H5-S002	E084	choy	PROC056	HO+Y	ZUTAT · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M012	MAKE_D.P1	f56r	H5-S002	E085	choky	PROC008	OK+Y	ANSETZEN · POSTEN	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M013	MAKE_D.P1	f56r	H5-S002	E086	cheeckhody	PROC057	CH+EE+CKH+O+DY	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS	Bildprodukt D.P1	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M014	APPLY_B2	f82r	B2-S001	E167	dchedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M015	APPLY_B2	f82r	B2-S002	E168	qolchedy	PROC079	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M016	APPLY_B2	f82r	B2-S003	E169	qokain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M017	APPLY_B2	f82r	B2-S003	E170	dy	PROC019	Y	POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M018	APPLY_B2	f82r	B2-S003	E171	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M019	APPLY_B2	f82r	B2-S004	E172	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M020	APPLY_B2	f82r	B2-S004	E173	lcheckhy	PROC101	L+CKH+Y	LEITEN · DURCHLASS · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M021	APPLY_B2	f82r	B2-S004	E174	lched	PROC102	L+CHD	LEITEN · UMSETZEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M022	APPLY_B2	f82r	B2-S004	E175	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M023	APPLY_B2	f82r	B2-S004	E176	lcheckhedy	PROC103	L+CKH+E+DY	LEITEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M024	APPLY_B2	f82r	B2-S005	E177	qokaly	PROC104	OK+AL+Y	ANSETZEN · ZIELSTELLE · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M025	APPLY_B2	f82r	B2-S005	E178	solkaiin	PROC105	SOLK+AIIN	SAMMELN · EIN KLEINER SCHOEPFBECHER	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M026	APPLY_B2	f82r	B2-S005	E179	chckhy	PROC075	CKH+Y	DURCHLASS · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M027	APPLY_B2	f82r	B2-S005	E180	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M028	APPLY_B2	f82r	B2-S005	E181	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M029	APPLY_B2	f82r	B2-S005	E182	octheol	PROC106	O+CTH+E+OL	ARBEITSGANG · BEREITEN · EIN KURZER ARBEITSGANG · WEITER	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M030	APPLY_B2	f82r	B2-S005	E183	chkeey	PROC107	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M031	APPLY_B2	f82r	B2-S005	E184	ldy	PROC108	L+DY	LEITEN · SCHLUSS	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M032	APPLY_B2	f82r	B2-S006	E185	oteey	PROC109	OT+EE+Y	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M033	APPLY_B2	f82r	B2-S006	E186	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M034	APPLY_B2	f82r	B2-S006	E187	sheckhy	PROC110	SH+E+CKH+Y	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M035	APPLY_B2	f82r	B2-S006	E188	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	oberes Beckenpaar mit Zylinder	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M036	APPLY_B2	f82r	B2-S007	E189	dshedy	PROC111	SH+E+DY	HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M037	APPLY_B2	f82r	B2-S008	E190	sotaiin	PROC112	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M038	APPLY_B2	f82r	B2-S008	E191	qokar	PROC113	OK+AR	ANSETZEN · QUELLE	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M039	APPLY_B2	f82r	B2-S008	E192	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M040	APPLY_B2	f82r	B2-S009	E193	solshedy	PROC114	OL+SH+E+DY	WEITER · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M041	APPLY_B2	f82r	B2-S010	E194	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M042	APPLY_B2	f82r	B2-S010	E195	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M043	APPLY_B2	f82r	B2-S010	E196	ls	PROC115	OL	WEITER	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M044	APPLY_B2	f82r	B2-S010	E197	cheey	PROC031	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	mittleres linkes Handgerät mit Inline-Knoten	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M045	APPLY_B2	f82r	B2-S011	E198	okain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	mittlere rechte unklare Station	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M046	APPLY_B2	f82r	B2-S011	E199	char	PROC003	AR	QUELLE	mittlere rechte unklare Station	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M047	APPLY_B2	f82r	B2-S011	E200	okain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	mittlere rechte unklare Station	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M048	APPLY_B2	f82r	B2-S011	E201	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	mittlere rechte unklare Station	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M049	APPLY_B2	f82r	B2-S012	E202	lchy	PROC116	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	mittlere rechte unklare Station	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M050	APPLY_B2	f82r	B2-S012	E203	cheey	PROC031	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M051	APPLY_B2	f82r	B2-S012	E204	qcthey	PROC117	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M052	APPLY_B2	f82r	B2-S012	E205	qokeey	PROC092	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M053	APPLY_B2	f82r	B2-S012	E206	lcheey	PROC118	L+EE+Y	LEITEN · DREI KURZE ARBEITSGAENGE · POSTEN	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M054	APPLY_B2	f82r	B2-S012	E207	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M055	APPLY_B2	f82r	B2-S012	E208	chey	PROC019	Y	POSTEN	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M056	APPLY_B2	f82r	B2-S012	E209	qokeeedy	PROC119	OK+EEE+DY	ANSETZEN · BIS DER GANZE POSTEN ERFASST IST · SCHLUSS	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M057	APPLY_B2	f82r	B2-S013	E210	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M058	APPLY_B2	f82r	B2-S014	E211	lar	PROC121	L+AR	LEITEN · QUELLE	unteres grünes Mehrfigurenbecken	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M059	APPLY_B2	f82r	B2-S015	E212	tshey	PROC122	SH+E+Y	HALTEN · EIN KURZER ARBEITSGANG · POSTEN	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M060	APPLY_B2	f82r	B2-S015	E213	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M061	APPLY_B2	f82r	B2-S016	E214	cheal	PROC055	AL	ZIELSTELLE	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M062	APPLY_B2	f82r	B2-S016	E215	lchedar	PROC123	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M063	APPLY_B2	f82r	B2-S016	E216	ches	PROC124	CH+E+S	ENTNEHMEN · EIN KURZER ARBEITSGANG · PROBE	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M064	APPLY_B2	f82r	B2-S016	E217	aiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M065	APPLY_B2	f82r	B2-S016	E218	oteey	PROC109	OT+EE+Y	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M066	APPLY_B2	f82r	B2-S016	E219	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M067	APPLY_B2	f82r	B2-S016	E220	okey	PROC085	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M068	APPLY_B2	f82r	B2-S016	E221	pchedy	PROC125	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M069	APPLY_B2	f82r	B2-S017	E222	rsheal	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · EIN KURZER ARBEITSGANG · ZIELSTELLE	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M070	APPLY_B2	f82r	B2-S017	E223	daldy	PROC127	AL+DY	ZIELSTELLE · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M071	APPLY_B2	f82r	B2-S018	E224	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M072	APPLY_B2	f82r	B2-S019	E225	rshedy	PROC128	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M073	APPLY_B2	f82r	B2-S020	E226	qoteedy	PROC129	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M074	APPLY_B2	f82r	B2-S021	E227	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M075	APPLY_B2	f82r	B2-S022	E228	lochedy	PROC130	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	kleine Randstationen des unteren Beckens	CAL1_TO_CAL6_UNCHANGED
WH02	WH02-M076	CONDITION_C4@f69v.12	f69v	f69v.12	A3:G118	otody	A3:G118	OT+O+DY	DEN FOLGENDEN LOKALEN BEDINGUNGSEINTRAG WAEHLEN UND SCHLIESSEN	C4@f69v.12; linker lokaler 28er-Bedingungsplatz	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M001	MAKE_B.X2	f11r	H3-S001	E039	tshol	PROC026	T+SH+OL	BEARBEITEN · HALTEN · WEITER	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M002	MAKE_B.X2	f11r	H3-S001	E040	schoal	PROC027	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M003	MAKE_B.X2	f11r	H3-S001	E041	cfhy	PROC028	CFH+Y	AUSPRESSEN · POSTEN	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M004	MAKE_B.X2	f11r	H3-S001	E042	shfydaiin	PROC029	SH+Y+AIIN	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M005	MAKE_B.X2	f11r	H3-S001	E043	cphy	PROC030	P+Y	EINBRINGEN · POSTEN	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M006	MAKE_B.X2	f11r	H3-S001	E044	shey	PROC031	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M007	MAKE_B.X2	f11r	H3-S001	E045	tchody	PROC032	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M008	MAKE_B.X2	f11r	H3-S002	E046	shoyty	PROC033	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	Bildprodukt B.X2	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M009	APPLY_B3	f83r	B3-S001	E229	olkeedy	PROC098	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M010	APPLY_B3	f83r	B3-S002	E230	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M011	APPLY_B3	f83r	B3-S002	E231	chkeedy	PROC132	CHK+EE+DY	WAERMEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M012	APPLY_B3	f83r	B3-S003	E232	chey	PROC019	Y	POSTEN	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M013	APPLY_B3	f83r	B3-S003	E233	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M014	APPLY_B3	f83r	B3-S003	E234	chey	PROC019	Y	POSTEN	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M015	APPLY_B3	f83r	B3-S003	E235	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M016	APPLY_B3	f83r	B3-S004	E236	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M017	APPLY_B3	f83r	B3-S004	E237	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M018	APPLY_B3	f83r	B3-S004	E238	dar	PROC003	AR	QUELLE	obere offene Fächerstation am Rand	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M019	APPLY_B3	f83r	B3-S005	E239	schedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M020	APPLY_B3	f83r	B3-S006	E240	chedchy	PROC133	CHD+Y	UMSETZEN · POSTEN	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M021	APPLY_B3	f83r	B3-S006	E241	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M022	APPLY_B3	f83r	B3-S006	E242	olchedy	PROC079	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M023	APPLY_B3	f83r	B3-S007	E243	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M024	APPLY_B3	f83r	B3-S007	E244	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M025	APPLY_B3	f83r	B3-S007	E245	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M026	APPLY_B3	f83r	B3-S008	E246	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M027	APPLY_B3	f83r	B3-S009	E247	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	mittlere Randfigur im runden Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M028	APPLY_B3	f83r	B3-S010	E248	pchedal	PROC134	P+CHD+AL	EINBRINGEN · UMSETZEN · ZIELSTELLE	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M029	APPLY_B3	f83r	B3-S010	E249	otedy	PROC135	OT+E+DY	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M030	APPLY_B3	f83r	B3-S011	E250	shecthedchy	PROC136	SH+E+CTH+CHD+Y	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · UMSETZEN · POSTEN	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M031	APPLY_B3	f83r	B3-S011	E251	qoky	PROC008	OK+Y	ANSETZEN · POSTEN	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M032	APPLY_B3	f83r	B3-S011	E252	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M033	APPLY_B3	f83r	B3-S011	E253	chary	PROC137	AR+Y	QUELLE · POSTEN	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M034	APPLY_B3	f83r	B3-S012	E254	sor	PROC016	OR	ANSATZ	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M035	APPLY_B3	f83r	B3-S012	E255	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M036	APPLY_B3	f83r	B3-S013	E256	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M037	APPLY_B3	f83r	B3-S013	E257	chkain	PROC069	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M038	APPLY_B3	f83r	B3-S013	E258	shcthey	PROC117	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M039	APPLY_B3	f83r	B3-S013	E259	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M040	APPLY_B3	f83r	B3-S014	E260	okair	PROC138	OK+AIR	ANSETZEN · WASSER	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M041	APPLY_B3	f83r	B3-S014	E261	sheedy	PROC139	SH+EE+DY	HALTEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M042	APPLY_B3	f83r	B3-S015	E262	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M043	APPLY_B3	f83r	B3-S016	E263	lo	PROC140	L+O	LEITEN · ARBEITSGANG	untere Randfigur im korbartigen Gefäß	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M044	APPLY_B3	f83r	B3-S016	E264	qokchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M045	APPLY_B3	f83r	B3-S017	E265	qokeedy	PROC100	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M046	APPLY_B3	f83r	B3-S018	E266	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M047	APPLY_B3	f83r	B3-S019	E267	qokshedy	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M048	APPLY_B3	f83r	B3-S020	E268	dal	PROC055	AL	ZIELSTELLE	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
WH03	WH03-M049	APPLY_B3	f83r	B3-S020	E269	lchedy	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich	CAL1_TO_CAL6_UNCHANGED
