scribe	record	event_position	event_id	statement_id	owner_de	exact_card_id	source_surface	registered_variants	rendered_surface	surface_changed	component_recipe	decoded_meaning_de	is_close	registered_and_same_card
S3_Q_SH	B2	22	E188	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	choky|oky|qoky	qoky	NO	OK+Y	ANSETZEN · POSTEN	NO	YES
S3_Q_SH	B2	23	E189	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	dshedy	dshedy	NO	SH+E+DY	HALTEN · KURZ · SCHLUSS	YES	YES
S3_Q_SH	B2	24	E190	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	otaiin|sotaiin	sotaiin	NO	OT+AIIN	DANACH · SOLLMASS	NO	YES
S3_Q_SH	B2	25	E191	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	qokar	qokar	NO	OK+AR	ANSETZEN · QUELLE	NO	YES
S3_Q_SH	B2	26	E192	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	cheedy|shedy|tedy	shedy	NO	SHED+DY	STEHENLASSEN · SCHLUSS	YES	YES
S3_Q_SH	B2	27	E193	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	solshedy	solshedy	NO	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	YES	YES
S3_Q_SH	B2	28	E194	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	okeey|qokeey	qokeey	NO	OK+EE+Y	ANSETZEN · LANG · POSTEN	NO	YES
S3_Q_SH	B2	29	E195	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	choky|oky|qoky	qoky	NO	OK+Y	ANSETZEN · POSTEN	NO	YES
S3_Q_SH	B2	30	E196	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	ls	ls	NO	OL	WEITER	NO	YES
S3_Q_SH	B2	31	E197	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	cheey|shey	shey	YES	SH+EE+Y	HALTEN · LANG · POSTEN	NO	YES
S3_Q_SH	B2	32	E198	B2-S011	mittlere rechte unklare Station	PROC080	okain	okain|qokain	qokain	YES	OK+AIN	ANSETZEN · PORTION	NO	YES
S3_Q_SH	B2	33	E199	B2-S011	mittlere rechte unklare Station	PROC003	char	char|dar|sar	sar	YES	AR	QUELLE	NO	YES
S3_Q_SH	B2	34	E200	B2-S011	mittlere rechte unklare Station	PROC080	okain	okain|qokain	qokain	YES	OK+AIN	ANSETZEN · PORTION	NO	YES
S3_Q_SH	B2	35	E201	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S3_Q_SH	B2	36	E202	B2-S012	mittlere rechte unklare Station	PROC116	lchy	lchy	lchy	NO	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	NO	YES
S3_Q_SH	B2	37	E203	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	cheey|shey	shey	YES	SH+EE+Y	HALTEN · LANG · POSTEN	NO	YES
S3_Q_SH	B2	38	E204	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	qcthey|shcthey	qcthey	NO	CTH+E+Y	BEREITEN · KURZ · POSTEN	NO	YES
S3_Q_SH	B2	39	E205	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	okeey|qokeey	qokeey	NO	OK+EE+Y	ANSETZEN · LANG · POSTEN	NO	YES
S3_Q_SH	B2	40	E206	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	lcheey	lcheey	NO	L+EE+Y	LEITEN · LANG · POSTEN	NO	YES
S3_Q_SH	B2	41	E207	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	aiin|chaiin|daiin|saiin|taiin	saiin	YES	AIIN	SOLLMASS	NO	YES
S3_Q_SH	B2	42	E208	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	chey|chy|dy|shy|sy|y	shy	YES	Y	POSTEN	NO	YES
S3_Q_SH	B2	43	E209	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	qokeeedy	qokeeedy	NO	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	YES	YES
S3_Q_SH	B2	44	E210	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	lchedy	lchedy	NO	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	YES	YES
S3_Q_SH	B2	45	E211	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	lar	lar	NO	L+AR	LEITEN · QUELLE	NO	YES
S3_Q_SH	B2	46	E212	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	tshey	tshey	NO	SH+E+Y	HALTEN · KURZ · POSTEN	NO	YES
S3_Q_SH	B2	47	E213	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S3_Q_SH	B2	48	E214	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	al|chal|cheal|dal|sal|tal	sal	YES	AL	ZIELSTELLE	NO	YES
S3_Q_SH	B2	49	E215	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	lchedar	lchedar	NO	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	NO	YES
S3_Q_SH	B2	50	E216	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	ches	ches	NO	CH+E+S	ENTNEHMEN · KURZ · PROBE	NO	YES
S3_Q_SH	B2	51	E217	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	aiin|chaiin|daiin|saiin|taiin	saiin	YES	AIIN	SOLLMASS	NO	YES
S3_Q_SH	B2	52	E218	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	oteey	oteey	NO	OT+EE+Y	DANACH · LANG · POSTEN	NO	YES
S3_Q_SH	B2	53	E219	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	okaiin|qokaiin	qokaiin	NO	OK+AIIN	ANSETZEN · SOLLMASS	NO	YES
S3_Q_SH	B2	54	E220	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	okey|qokey	qokey	YES	OK+E+Y	ANSETZEN · KURZ · POSTEN	NO	YES
S3_Q_SH	B2	55	E221	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	pchedy	pchedy	NO	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLUSS	YES	YES
S3_Q_SH	B2	56	E222	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	rsheal	rsheal	NO	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	NO	YES
S3_Q_SH	B2	57	E223	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	daldy	daldy	NO	AL+DY	ZIELSTELLE · SCHLUSS	YES	YES
S3_Q_SH	B2	58	E224	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S3_Q_SH	B2	59	E225	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	rshedy	rshedy	NO	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	YES	YES
S3_Q_SH	B2	60	E226	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	qoteedy	qoteedy	NO	OT+EE+DY	DANACH · LANG · SCHLUSS	YES	YES
S3_Q_SH	B2	61	E227	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S3_Q_SH	B2	62	E228	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	lochedy	lochedy	NO	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	YES	YES
S4_D_T	B2	1	E167	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	dchedy|schedy|tchedy	dchedy	NO	CHD+DY	UMSETZEN · SCHLUSS	YES	YES
S4_D_T	B2	2	E168	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	olchedy|qolchedy	olchedy	YES	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	YES	YES
S4_D_T	B2	3	E169	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	okain|qokain	okain	YES	OK+AIN	ANSETZEN · PORTION	NO	YES
S4_D_T	B2	4	E170	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	chey|chy|dy|shy|sy|y	dy	NO	Y	POSTEN	NO	YES
S4_D_T	B2	5	E171	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S4_D_T	B2	6	E172	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	okal|qokal	okal	YES	OK+AL	ANSETZEN · ZIELSTELLE	NO	YES
S4_D_T	B2	7	E173	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	lcheckhy	lcheckhy	NO	L+CKH+Y	LEITEN · DURCHLASS · POSTEN	NO	YES
S4_D_T	B2	8	E174	B2-S004	oberes Beckenpaar mit Zylinder	PROC102	lched	lched	lched	NO	L+CHD	LEITEN · UMSETZEN	NO	YES
S4_D_T	B2	9	E175	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	okeey|qokeey	okeey	YES	OK+EE+Y	ANSETZEN · LANG · POSTEN	NO	YES
S4_D_T	B2	10	E176	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	lcheckhedy	lcheckhedy	NO	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	YES	YES
S4_D_T	B2	11	E177	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	qokaly	qokaly	NO	OK+AL+Y	ANSETZEN · ZIELSTELLE · POSTEN	NO	YES
S4_D_T	B2	12	E178	B2-S005	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	solkaiin	solkaiin	NO	SOLK+AIIN	SAMMELN · SOLLMASS	NO	YES
S4_D_T	B2	13	E179	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	chckhy|shckhy	chckhy	NO	CKH+Y	DURCHLASS · POSTEN	NO	YES
S4_D_T	B2	14	E180	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	okaiin|qokaiin	okaiin	YES	OK+AIIN	ANSETZEN · SOLLMASS	NO	YES
S4_D_T	B2	15	E181	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	okaiin|qokaiin	okaiin	YES	OK+AIIN	ANSETZEN · SOLLMASS	NO	YES
S4_D_T	B2	16	E182	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	octheol	octheol	NO	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · WEITER	NO	YES
S4_D_T	B2	17	E183	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	chkeey	chkeey	NO	CHK+EE+Y	WAERMEN · LANG · POSTEN	NO	YES
S4_D_T	B2	18	E184	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	ldy	ldy	NO	L+DY	LEITEN · SCHLUSS	YES	YES
S4_D_T	B2	19	E185	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	oteey	oteey	NO	OT+EE+Y	DANACH · LANG · POSTEN	NO	YES
S4_D_T	B2	20	E186	B2-S006	oberes Beckenpaar mit Zylinder	PROC048	qokal	okal|qokal	okal	YES	OK+AL	ANSETZEN · ZIELSTELLE	NO	YES
S4_D_T	B2	21	E187	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	sheckhy	sheckhy	NO	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · POSTEN	NO	YES
S4_D_T	B2	22	E188	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	choky|oky|qoky	oky	YES	OK+Y	ANSETZEN · POSTEN	NO	YES
S4_D_T	B2	23	E189	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	dshedy	dshedy	NO	SH+E+DY	HALTEN · KURZ · SCHLUSS	YES	YES
S4_D_T	B2	24	E190	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	otaiin|sotaiin	otaiin	YES	OT+AIIN	DANACH · SOLLMASS	NO	YES
S4_D_T	B2	25	E191	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	qokar	qokar	NO	OK+AR	ANSETZEN · QUELLE	NO	YES
S4_D_T	B2	26	E192	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	cheedy|shedy|tedy	tedy	YES	SHED+DY	STEHENLASSEN · SCHLUSS	YES	YES
S4_D_T	B2	27	E193	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	solshedy	solshedy	NO	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	YES	YES
S4_D_T	B2	28	E194	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	okeey|qokeey	okeey	YES	OK+EE+Y	ANSETZEN · LANG · POSTEN	NO	YES
S4_D_T	B2	29	E195	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	choky|oky|qoky	oky	YES	OK+Y	ANSETZEN · POSTEN	NO	YES
S4_D_T	B2	30	E196	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	ls	ls	NO	OL	WEITER	NO	YES
S4_D_T	B2	31	E197	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	cheey|shey	shey	YES	SH+EE+Y	HALTEN · LANG · POSTEN	NO	YES
S4_D_T	B2	32	E198	B2-S011	mittlere rechte unklare Station	PROC080	okain	okain|qokain	okain	NO	OK+AIN	ANSETZEN · PORTION	NO	YES
S4_D_T	B2	33	E199	B2-S011	mittlere rechte unklare Station	PROC003	char	char|dar|sar	dar	YES	AR	QUELLE	NO	YES
S4_D_T	B2	34	E200	B2-S011	mittlere rechte unklare Station	PROC080	okain	okain|qokain	okain	NO	OK+AIN	ANSETZEN · PORTION	NO	YES
S4_D_T	B2	35	E201	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S4_D_T	B2	36	E202	B2-S012	mittlere rechte unklare Station	PROC116	lchy	lchy	lchy	NO	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	NO	YES
S4_D_T	B2	37	E203	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	cheey|shey	shey	YES	SH+EE+Y	HALTEN · LANG · POSTEN	NO	YES
S4_D_T	B2	38	E204	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	qcthey|shcthey	qcthey	NO	CTH+E+Y	BEREITEN · KURZ · POSTEN	NO	YES
S4_D_T	B2	39	E205	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	okeey|qokeey	okeey	YES	OK+EE+Y	ANSETZEN · LANG · POSTEN	NO	YES
S4_D_T	B2	40	E206	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	lcheey	lcheey	NO	L+EE+Y	LEITEN · LANG · POSTEN	NO	YES
S4_D_T	B2	41	E207	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	aiin|chaiin|daiin|saiin|taiin	daiin	NO	AIIN	SOLLMASS	NO	YES
S4_D_T	B2	42	E208	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	chey|chy|dy|shy|sy|y	dy	YES	Y	POSTEN	NO	YES
S4_D_T	B2	43	E209	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	qokeeedy	qokeeedy	NO	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	YES	YES
S4_D_T	B2	44	E210	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	lchedy	lchedy	NO	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	YES	YES
S4_D_T	B2	45	E211	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	lar	lar	NO	L+AR	LEITEN · QUELLE	NO	YES
S4_D_T	B2	46	E212	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	tshey	tshey	NO	SH+E+Y	HALTEN · KURZ · POSTEN	NO	YES
S4_D_T	B2	47	E213	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S4_D_T	B2	48	E214	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	al|chal|cheal|dal|sal|tal	dal	YES	AL	ZIELSTELLE	NO	YES
S4_D_T	B2	49	E215	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	lchedar	lchedar	NO	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	NO	YES
S4_D_T	B2	50	E216	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	ches	ches	NO	CH+E+S	ENTNEHMEN · KURZ · PROBE	NO	YES
S4_D_T	B2	51	E217	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	aiin|chaiin|daiin|saiin|taiin	daiin	YES	AIIN	SOLLMASS	NO	YES
S4_D_T	B2	52	E218	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	oteey	oteey	NO	OT+EE+Y	DANACH · LANG · POSTEN	NO	YES
S4_D_T	B2	53	E219	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	okaiin|qokaiin	okaiin	YES	OK+AIIN	ANSETZEN · SOLLMASS	NO	YES
S4_D_T	B2	54	E220	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	okey|qokey	okey	NO	OK+E+Y	ANSETZEN · KURZ · POSTEN	NO	YES
S4_D_T	B2	55	E221	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	pchedy	pchedy	NO	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLUSS	YES	YES
S4_D_T	B2	56	E222	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	rsheal	rsheal	NO	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	NO	YES
S4_D_T	B2	57	E223	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	daldy	daldy	NO	AL+DY	ZIELSTELLE · SCHLUSS	YES	YES
S4_D_T	B2	58	E224	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S4_D_T	B2	59	E225	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	rshedy	rshedy	NO	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	YES	YES
S4_D_T	B2	60	E226	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	qoteedy	qoteedy	NO	OT+EE+DY	DANACH · LANG · SCHLUSS	YES	YES
S4_D_T	B2	61	E227	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	qokeedy	qokeedy	NO	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	YES	YES
S4_D_T	B2	62	E228	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	lochedy	lochedy	NO	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	YES	YES
