source_reading_id	source_entity_id	surface	master_card_id	master_entry	master_kind	master_working_meaning_de	master_score	master_level	link_reason	used_as_automatic_score_credit	score_credit	interpretation
sheckhy#1	AR277	sheckhy	MC0441	sheckhy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	feuchtes Arzneikompositum am Gradanfang	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shedal#1	AR279	shedal	MC0514	shedal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
sheey#1	AR284	sheey	MC0127	sheey	TARGET_SURFACE_DEFAULT	feucht, Bindungsstufe II	72	W3_SOLID_WORKING_THEORY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
sheey#1	AR284	sheey	MC0373	sheey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Ende des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
sheody#1	AR286	sheody	MC0633	sheody@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	angefeuchteter Ansatz, abgeschlossen	36	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shy#1	AR295	shy	MC0280	shy@GDT639_EXACT_WHOLE	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	feucht, Grundform	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shy#1	AR295	shy	MC0371	shy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	feucht am Anfang des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
solchedy#1	AR296	solchedy	MC0221	solchedy@GDT636_HEAD_FORM	SCOPED_RESIDUAL_HEAD_FORM	getrockneter Samen/Saatgutstoff/-ansatz	36	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
tal#1	AR301	tal	MC0537	tal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, kalt am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
teeedy#1	AR307	teeedy	MC1001	teeedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	vollständig abgekühlt und abgeschlossen	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
tshey#1	AR310	tshey	MC0321	tshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt und feucht in der Mitte des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
y#1	AR312	y	MC0160	y@GDT636_REMAINDER	SCOPED_RESIDUAL_BODY_DEFAULT	unmarkierte Grundform	20	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
y#2	AR313	y	MC0160	y@GDT636_REMAINDER	SCOPED_RESIDUAL_BODY_DEFAULT	unmarkierte Grundform	20	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
ydaiin#1	AR318	ydaiin	MC0706	ydaiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	davon drei Maße	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
yky#1	AR324	yky	MC1022	yky@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	hierzu leicht erhitzen	26	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
