gdt740_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt739_state_mode	gdt740_state_mode	attachment_tier	selected_contact_count	direct_contact_count	radius_two_contact_count	radius_two_relay_contact_count	radius_two_held_contact_count	repeated_direct_contact_count	gdt739_dimension_dispatch	gdt740_dimension_dispatch	gdt739_carrier_dispatch	gdt740_carrier_dispatch	gdt739_working_render_de	gdt740_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	manual_override_applied	manual_override_reason	renderer_changed_from_gdt739	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G740-R0050	G739-D0050	G738-P0050	G737-O0326	f113v	f113v.16	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0051	G739-D0051	G738-P0051	G737-O0344	f113v	f113v.47	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0052	G739-D0052	G738-P0052	G737-O0346	f113v	f113v.48	10	10	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0053	G739-D0053	G738-P0053	G737-O0395	f115v	f115v.39	6	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0054	G739-D0054	G738-P0054	G737-O0582	f76r	f76r.44	6	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	2	1	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	MATERIAL	MATERIAL	Mengen-/Portionsstufe III des Materials	Skalarstufe III des Materials; Dimension offen	0	1	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0055	G739-D0055	G738-P0055	G737-O0621	f77v	f77v.41	3	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0056	G739-D0056	G738-P0056	G737-O0674	f80r	f80r.52	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0057	G739-D0057	G738-P0057	G737-O0702	f82r	f82r.20	7	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0058	G739-D0058	G738-P0058	G737-O0767	f86v5	f86v5.18	5	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	Skalarstufe III der Zubereitung; Dimension offen	Skalarstufe III der Zubereitung; Dimension offen	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0059	G739-D0059	G738-P0059	G737-O0777	f86v6	f86v6.36	8	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	2	1	1	0	1	0	QUALITY_DEGREE	QUALITY_DEGREE	MATERIAL	OPEN	Heißgrad III des Materials	Heißgrad III	1	0	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0060	G739-D0060	G738-P0060	G737-O0780	f86v6	f86v6.38	9	9	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe III; Dimension offen	Skalarstufe III; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0061	G739-D0061	G738-P0061	G737-O0049	f103v	f103v.45	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0062	G739-D0062	G738-P0062	G737-O0056	f104r	f104r.13	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	PREPARATION_PART	OPEN	Mengen-/Portionsstufe II der Zubereitungsfraktion	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0063	G739-D0063	G738-P0063	G737-O0058	f104r	f104r.23	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	AMOUNT_DOSE	AMOUNT_DOSE	PREPARATION_MATERIAL	PREPARATION_MATERIAL	Mengen-/Portionsstufe II des Zubereitungsmaterials	Mengen-/Portionsstufe II des Zubereitungsmaterials	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0064	G739-D0064	G738-P0064	G737-O0131	f107r	f107r.24	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	DIRECT_COMPONENT_CONFLICT_OPEN	2	2	0	0	0	0	OPEN_SCALAR_CONFLICT	OPEN_SCALAR_CONFLICT	PREPARATION_MATERIAL_PART	OPEN	Skalarstufe II der Zubereitungsfraktion; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0065	G739-D0065	G738-P0065	G737-O0141	f107r	f107r.39	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	Skalarstufe II der Zubereitung; Dimension offen	Skalarstufe II der Zubereitung; Dimension offen	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0066	G739-D0066	G738-P0066	G737-O0170	f107v	f107v.38	9	9	lkain	kain	H4	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Kältegrad II der Zubereitung	Kältegrad II der Zubereitung	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0067	G739-D0067	G738-P0067	G737-O0172	f107v	f107v.41	13	13	lkain	kain	H4	LAST	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Heißgrad II	Heißgrad II	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0068	G739-D0068	G738-P0068	G737-O0205	f108v	f108v.37	8	8	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	OPEN	Heißgrad II der Zubereitung	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0069	G739-D0069	G738-P0069	G737-O0250	f111v	f111v.21	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	1	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0070	G739-D0070	G738-P0070	G737-O0252	f111v	f111v.24	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0071	G739-D0071	G738-P0071	G737-O0255	f111v	f111v.30	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0072	G739-D0072	G738-P0072	G737-O0259	f111v	f111v.31	9	9	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0073	G739-D0073	G738-P0073	G737-O0260	f111v	f111v.35	4	4	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0074	G739-D0074	G738-P0074	G737-O0261	f111v	f111v.35	11	11	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0075	G739-D0075	G738-P0075	G737-O0265	f111v	f111v.40	2	2	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	QUALITY_DEGREE	OPEN_SCALAR	PREPARATION	OPEN	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0076	G739-D0076	G738-P0076	G737-O0295	f112v	f112v.38	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	DIRECT_COMPONENT_CONFLICT_OPEN	2	2	0	0	0	0	OPEN_SCALAR_CONFLICT	OPEN_SCALAR_CONFLICT	PREPARATION_PART	OPEN	Skalarstufe II der Zubereitungsfraktion; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0077	G739-D0077	G738-P0077	G737-O0364	f115r	f115r.14	4	4	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0078	G739-D0078	G738-P0078	G737-O0396	f115v	f115v.39	8	8	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0079	G739-D0079	G738-P0079	G737-O0402	f116r	f116r.5	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	PREPARATION_MATERIAL	OPEN	Mengen-/Portionsstufe II des Zubereitungsmaterials	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0080	G739-D0080	G738-P0080	G737-O0412	f116r	f116r.27	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	AMOUNT_DOSE	OPEN_SCALAR	MATERIAL	OPEN	Mengen-/Portionsstufe II des Materials	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0081	G739-D0081	G738-P0081	G737-O0416	f116r	f116r.29	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0082	G739-D0082	G738-P0082	G737-O0424	f116r	f116r.36	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0083	G739-D0083	G738-P0083	G737-O0569	f76r	f76r.9	12	12	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0084	G739-D0084	G738-P0084	G737-O0572	f76r	f76r.17	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	PROCESS_PASS	OPEN_SCALAR	OPEN	OPEN	Verarbeitungsgang II	Skalarstufe II; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0085	G739-D0085	G738-P0085	G737-O0628	f78r	f78r.32	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	OPEN_SCALAR_CONFLICT	OPEN_SCALAR_CONFLICT	MATERIAL	MATERIAL	Skalarstufe II des Materials; Dimension offen	Skalarstufe II des Materials; Dimension offen	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0086	G739-D0086	G738-P0086	G737-O0646	f79r	f79r.23	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0087	G739-D0087	G738-P0087	G737-O0673	f80r	f80r.51	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0088	G739-D0088	G738-P0088	G737-O0010	f103r	f103r.5	6	6	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	2	1	1	0	1	0	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	OPEN	Heißgrad I der Zubereitung	Heißgrad I	1	0	1	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0089	G739-D0089	G738-P0089	G737-O0017	f103r	f103r.19	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0090	G739-D0090	G738-P0090	G737-O0035	f103v	f103v.9	11	11	lkar	kar	H4	LAST	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0091	G739-D0091	G738-P0091	G737-O0053	f104r	f104r.6	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0092	G739-D0092	G738-P0092	G737-O0070	f104v	f104v.18	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_PROVISIONAL_REVERSE	1	1	0	0	0	0	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	Kältegrad I	Kältegrad I	1	0	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0093	G739-D0093	G738-P0093	G737-O0111	f106r	f106r.35	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	ATTACHED_SUPPORTED	1	1	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	Skalarstufe I der Zubereitung; Dimension offen	Skalarstufe I der Zubereitung; Dimension offen	0	1	1	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0094	G739-D0094	G738-P0094	G737-O0135	f107r	f107r.33	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NEAR_ONLY_HOLD	1	0	1	0	1	0	OPEN_SCALAR	OPEN_SCALAR	MATERIAL	OPEN	Skalarstufe I des Materials; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0095	G739-D0095	G738-P0095	G737-O0140	f107r	f107r.36	12	12	lkar	kar	H4	LAST	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0096	G739-D0096	G738-P0096	G737-O0158	f107v	f107v.16	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0097	G739-D0097	G738-P0097	G737-O0168	f107v	f107v.35	5	5	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0098	G739-D0098	G738-P0098	G737-O0175	f107v	f107v.45	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0099	G739-D0099	G738-P0099	G737-O0201	f108v	f108v.26	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0100	G739-D0100	G738-P0100	G737-O0230	f111r	f111r.30	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0101	G739-D0101	G738-P0101	G737-O0237	f111r	f111r.46	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G740-R0102	G739-D0102	G738-P0102	G737-O0298	f113r	f113r.4	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	NOT_APPLICABLE	NOT_APPLICABLE	NO_SELECTED_HOST	0	0	0	0	0	0	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	NONE	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
