world	source_scene	source_description	source_plus_correct_scope	source_plus_wrong_scope	selector_coverage_only	all_atoms_self_equalities
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""red"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""red"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""black"",""lion"":""silver"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""black""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""gold""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""red""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""lion"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""black"",""roundel_group"":""silver""},""parent"":{""border"":""roundel_group"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""border"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""field"",""roundel_group"":""lion""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""border""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""field"",""lion"":""roundel_group"",""roundel_group"":""field""}}"	False	False	False	False	True	True
"{""colors"":{""border"":""gold"",""field"":""gold"",""lion"":""gold"",""roundel_group"":""black""},""parent"":{""border"":""lion"",""lion"":""field"",""roundel_group"":""border""}}"	False	False	False	False	True	True
