page	panel_id	record_id	locus	position	word	reading	status
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	2	qotedy	⟦qotedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	5	qokeey	⟦qokeey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	6	s	⟦s⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	7	aiin	⟦aiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	8	al	⟦al⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	1	d	⟦d⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	2	chee	⟦chee⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	3	ol	⟦ol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	4	cheedy	⟦cheedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	5	qotaiin	⟦qotaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	6	qoteedy	⟦qoteedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	7	qotedy	⟦qotedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.43	8	raiin	⟦raiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	1	sheey	⟦sheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	2	qepchedy	⟦qepchedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	3	qol	⟦qol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	4	cheedy	⟦cheedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	5	qokear	⟦qokear⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	6	cheey	⟦cheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	7	loly	⟦loly⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.44	8	dy	⟦dy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	1	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	2	ches	⟦ches⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	3	lchear	⟦lchear⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	4	dal	⟦dal⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	5	chr	⟦chr⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	6	sl	⟦sl⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	7	s	⟦s⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	8	ain	⟦ain⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	9	ol	⟦ol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	10	raiin	⟦raiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.45	11	lod	⟦lod⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	1	daiin	⟦daiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	2	chlchpsheey	⟦chlchpsheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	3	tal	⟦tal⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	4	cheol	⟦cheol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	5	dag	⟦dag⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	6	as	⟦as⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	7	otey	⟦otey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.46	8	daiin	⟦daiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	1	ysheey	⟦ysheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	2	dal	⟦dal⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	3	saiisol	⟦saiisol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	4	sal	⟦sal⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	5	dalo	⟦dalo⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	6	tain	⟦tain⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	7	dary	⟦dary⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.47	8	dalo	⟦dalo⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.48	1	sodar	⟦sodar⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.48	2	oloky	⟦oloky⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	1	qosheedy	⟦qosheedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	2	qokeol	⟦qokeol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	3	daiin	⟦daiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	4	shckhy	⟦shckhy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	5	okeeor	⟦okeeor⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	6	cheey	⟦cheey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	7	daiin	⟦daiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.1	8	shey	⟦shey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	1	dchedy	⟦dchedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	2	qolchedy	⟦qolchedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	3	qokain	⟦qokain⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	4	dy	⟦dy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	5	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	6	qokal	⟦qokal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	7	lcheckhy	⟦lcheckhy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.2	8	lched	⟦lched⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	1	qokeey	⟦qokeey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	2	lcheckhedy	⟦lcheckhedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	3	qokaly	⟦qokaly⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	4	solkaiin	⟦solkaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	5	chckhy	⟦chckhy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.3	6	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	1	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	2	octheol	⟦octheol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	3	chkeey	⟦chkeey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	4	ldy	⟦ldy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	5	oteey	⟦oteey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	6	qokal	⟦qokal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	7	sheckhy	⟦sheckhy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.4	8	qoky	⟦qoky⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	1	sol	⟦sol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	2	lkchedy	⟦lkchedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	4	qokal	⟦qokal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	5	cthol	⟦cthol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	6	chedy	⟦chedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	7	qoteedy	⟦qoteedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.5	8	qokal	⟦qokal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	1	sar	⟦sar⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	2	shedy	⟦shedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	3	qol	⟦qol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	4	shedaiin	⟦shedaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	5	sheckhy	⟦sheckhy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	6	okal	⟦okal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	7	sheky	⟦sheky⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	8	qotaiin	⟦qotaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.6	9	chedol	⟦chedol⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	1	dshedy	⟦dshedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	2	sotaiin	⟦sotaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	3	qokar	⟦qokar⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	4	shedy	⟦shedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	5	solshedy	⟦solshedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	6	qokeey	⟦qokeey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	7	qoky	⟦qoky⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	8	ls	⟦ls⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.7	9	cheey	⟦cheey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	1	qekeey	⟦qekeey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	2	sheedy	⟦sheedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	3	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	4	lcho	⟦lcho⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	5	r	⟦r⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	6	cheey	⟦cheey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	7	qokey	⟦qokey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	8	qotal	⟦qotal⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	9	chedy	⟦chedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.8	10	qoteor	⟦qoteor⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	1	ssholshecthy	⟦ssholshecthy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	2	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	3	chkedy	⟦chkedy⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	4	rchey	⟦rchey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	5	dairchey	⟦dairchey⟧	OPEN
f82r	F82_TOP_COUPLED	F82_P1	f82r.9	6	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	1	kolchdy	⟦kolchdy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	2	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	3	qopol	⟦qopol⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	4	qotedor	⟦qotedor⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	5	chopchedy	⟦chopchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	6	qotal	⟦qotal⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	7	chedy	⟦chedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.11	8	kam	⟦kam⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	1	otedy	⟦otedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	2	qodched	⟦qodched⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	3	olqo	⟦olqo⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	4	dar	⟦dar⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	5	checkho	⟦checkho⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	6	lolol	⟦lolol⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	7	okal	⟦okal⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.12	8	okarchedy	⟦okarchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	1	tcheol	⟦tcheol⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	2	olchedy	⟦olchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	4	qotedy	⟦qotedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	5	chedar	⟦chedar⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	6	cheey	⟦cheey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	7	lchey	⟦lchey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.13	8	solarol	⟦solarol⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	1	r	⟦r⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	2	olchy	⟦olchy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	3	qokal	⟦qokal⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	4	chey	⟦chey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	5	qokain	⟦qokain⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	6	deeedy	⟦deeedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	7	qokeey	⟦qokeey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	8	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.14	9	olchedy	⟦olchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	1	kedy	⟦kedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	2	lchedy	⟦lchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	3	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	5	lkeedy	⟦lkeedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	6	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	7	dy	⟦dy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	8	daiin	⟦daiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	9	chdy	⟦chdy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.15	10	dy	⟦dy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	1	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	2	lchedy	⟦lchedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	4	cheey	⟦cheey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	5	r	⟦r⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	6	or	⟦or⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	7	ol	⟦ol⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	8	s	⟦s⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	9	aiin	⟦aiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	10	chey	⟦chey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	11	ra	⟦ra⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.16	12	dam	⟦dam⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	1	dshedy	⟦dshedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	2	qoteey	⟦qoteey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	3	chedy	⟦chedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	4	qokeeey	⟦qokeeey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	5	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	6	lteedy	⟦lteedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	7	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.17	8	ralchey	⟦ralchey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	1	polched	⟦polched⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	2	otain	⟦otain⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	3	shedy	⟦shedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	4	shedy	⟦shedy⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	5	dal	⟦dal⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	6	chedar	⟦chedar⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	7	qokeey	⟦qokeey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	8	ykeey	⟦ykeey⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	9	l	⟦l⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	10	s	⟦s⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	11	araiin	⟦araiin⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.18	12	ory	⟦ory⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	1	okain	⟦okain⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	2	char	⟦char⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	3	okain	⟦okain⟧	OPEN
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_MIDDLE_TRANSFER	F82_P2	f82r.19	5	lchy	⟦lchy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	1	posalshy	⟦posalshy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	2	qokedy	löse Verbindung A–B	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	3	cphal	⟦cphal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	4	shedy	⟦shedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	5	sheol	⟦sheol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	6	keeedy	⟦keeedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	7	lkaiin	⟦lkaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	8	shedy	⟦shedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.20	9	qoly	⟦qoly⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	1	daiin	⟦daiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	2	cheoky	⟦cheoky⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	3	lkedy	⟦lkedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	4	salshey	⟦salshey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	5	daiin	⟦daiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	6	chey	⟦chey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	7	qol	⟦qol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	8	chedy	⟦chedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	9	qokeey	⟦qokeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.21	10	dal	⟦dal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	1	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	2	cheor	⟦cheor⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	3	sheey	⟦sheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	4	qokaiin	⟦qokaiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	5	shckhey	⟦shckhey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	6	qol	⟦qol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	7	keeedy	⟦keeedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	8	qokeeey	⟦qokeeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.22	9	rasy	⟦rasy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	1	cheey	⟦cheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	2	qcthey	⟦qcthey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	3	qokeey	⟦qokeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	4	lcheey	⟦lcheey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	5	daiin	⟦daiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	6	chey	⟦chey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	7	qokeeedy	⟦qokeeedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	8	lchedy	⟦lchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.23	9	lar	⟦lar⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	1	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	2	lcheedy	⟦lcheedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	3	qokeoy	⟦qokeoy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	4	sal	⟦sal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	5	raiin	⟦raiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	6	qokeey	⟦qokeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	7	lkeey	⟦lkeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	8	qokeey	⟦qokeey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	9	raiin	⟦raiin⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.24	10	ydy	⟦ydy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	1	dol	⟦dol⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	2	qoesedy	⟦qoesedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	3	sheeal	⟦sheeal⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	4	sheedy	⟦sheedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	5	lshed	⟦lshed⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	6	qockhey	⟦qockhey⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	7	lchedy	⟦lchedy⟧	OPEN
f82r	F82_BOTTOM_COMMUNAL	F82_P3	f82r.25	8	lar	⟦lar⟧	OPEN
