event_id	statement_id	record_unit_id	page	field_id	field_position	visible_owner	visible_surface	master_card_id	portable_core_de	local_register_expansion_de	value_status	terminal_status
E131	B1-S007	B1	f81v	F029	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokchdy	MC088	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E132	B1-S008	B1	f81v	F030	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chey	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E133	B1-S008	B1	f81v	F030	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E134	B1-S008	B1	f81v	F030	3	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	kurz wärmen	kurz wärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E135	B1-S008	B1	f81v	F030	4	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E136	B1-S008	B1	f81v	F030	5	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E137	B1-S009	B1	f81v	F031	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E138	B1-S010	B1	f81v	F032	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E139	B1-S011	B1	f81v	F033	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E140	B1-S011	B1	f81v	F033	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qoky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E141	B1-S012	B1	f81v	F034	1	gemeinsames zweireihiges Figuren-/Beckenfeld	lsho	MC130	Waschgang	Waschgang	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E142	B1-S012	B1	f81v	F034	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qokey	MC007	KURZ_SETZEN	kurz einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E143	B1-S012	B1	f81v	F034	3	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	MC038	Waschgang; Schluss	Waschgang; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E144	B1-S013	B1	f81v	F035	1	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	MC038	Waschgang; Schluss	Waschgang; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E145	B1-S014	B1	f81v	F036	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E146	B1-S014	B1	f81v	F036	2	gemeinsames zweireihiges Figuren-/Beckenfeld	qolky	MC134	Weiterweg	Weiterweg	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E147	B1-S014	B1	f81v	F036	3	gemeinsames zweireihiges Figuren-/Beckenfeld	lchedal	MC051	Zielabführung	Zielabführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E148	B1-S014	B1	f81v	F036	4	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E149	B1-S014	B1	f81v	F036	5	gemeinsames zweireihiges Figuren-/Beckenfeld	otar	MC121	Folgequelle	Folgequelle	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E150	B1-S015	B1	f81v	F037	1	gemeinsames zweireihiges Figuren-/Beckenfeld	ytey	MC109	Kurzteil	Kurzteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E151	B1-S015	B1	f81v	F037	2	gemeinsames zweireihiges Figuren-/Beckenfeld	okchedy	MC005	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E152	B1-S016	B1	f81v	F038	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E153	B1-S016	B1	f81v	F038	2	gemeinsames zweireihiges Figuren-/Beckenfeld	okeey	MC002	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E154	B1-S016	B1	f81v	F038	3	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E155	B1-S016	B1	f81v	F038	4	gemeinsames zweireihiges Figuren-/Beckenfeld	cheedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E156	B1-S017	B1	f81v	F039	1	gemeinsames zweireihiges Figuren-/Beckenfeld	sal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E157	B1-S017	B1	f81v	F039	2	gemeinsames zweireihiges Figuren-/Beckenfeld	teol	MC106	kurz weiterführen	kurz weiterführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E158	B1-S017	B1	f81v	F039	3	gemeinsames zweireihiges Figuren-/Beckenfeld	dchdy	MC139	Transfer; Schluss	Transfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E159	B1-S018	B1	f81v	F040	1	gemeinsames zweireihiges Figuren-/Beckenfeld	ly	MC118	Auffanggefäß	Auffanggefäß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E160	B1-S018	B1	f81v	F041	1	gemeinsames zweireihiges Figuren-/Beckenfeld	dsheol	MC076	Kurzhalt	Kurzhalt	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E161	B1-S018	B1	f81v	F041	2	gemeinsames zweireihiges Figuren-/Beckenfeld	oiiin	MC033	Arbeitsstufe	Arbeitsstufe	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E162	B1-S018	B1	f81v	F041	3	gemeinsames zweireihiges Figuren-/Beckenfeld	olkeedy	MC045	lange sammeln; Schluss	lange sammeln; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E163	B1-S019	B1	f81v	F042	1	gemeinsames zweireihiges Figuren-/Beckenfeld	tedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E164	B1-S020	B1	f81v	F043	1	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	MC147	kurz wärmen	kurz wärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E165	B1-S020	B1	f81v	F043	2	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhedy	MC143	durchlassen; Schluss	durchlassen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E166	B1-S021	B1	f81v	F044	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E167	B2-S001	B2	f82r	F045	1	obere Paarbecken-/Zylinderstation	dchedy	MC025	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E168	B2-S002	B2	f82r	F046	1	obere Paarbecken-/Zylinderstation	qolchedy	MC028	weiterführen; Schluss	weiterführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E169	B2-S003	B2	f82r	F047	1	obere Paarbecken-/Zylinderstation	qokain	MC017	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E170	B2-S003	B2	f82r	F047	2	obere Paarbecken-/Zylinderstation	dy	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E171	B2-S003	B2	f82r	F047	3	obere Paarbecken-/Zylinderstation	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E172	B2-S004	B2	f82r	F048	1	obere Paarbecken-/Zylinderstation	qokal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E173	B2-S004	B2	f82r	F048	2	obere Paarbecken-/Zylinderstation	lcheckhy	MC168	Abführpassage	Abführpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E174	B2-S004	B2	f82r	F048	3	obere Paarbecken-/Zylinderstation	lched	MC127	Abführung	Abführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E175	B2-S004	B2	f82r	F049	1	obere Paarbecken-/Zylinderstation	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E176	B2-S004	B2	f82r	F049	2	obere Paarbecken-/Zylinderstation	lcheckhedy	MC133	Trennabzug; Schluss	Trennabzug; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E177	B2-S005	B2	f82r	F050	1	obere Paarbecken-/Zylinderstation	qokaly	MC054	Zieleinsatz	Zieleinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E178	B2-S005	B2	f82r	F050	2	obere Paarbecken-/Zylinderstation	solkaiin	MC036	Sollsammlung	Sollsammlung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E179	B2-S005	B2	f82r	F050	3	obere Paarbecken-/Zylinderstation	chckhy	MC035	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E180	B2-S005	B2	f82r	F050	4	obere Paarbecken-/Zylinderstation	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E181	B2-S005	B2	f82r	F051	1	obere Paarbecken-/Zylinderstation	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E182	B2-S005	B2	f82r	F051	2	obere Paarbecken-/Zylinderstation	octheol	MC112	Fortsetzung vorbereiten	Fortsetzung vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E183	B2-S005	B2	f82r	F051	3	obere Paarbecken-/Zylinderstation	chkeey	MC166	Langwärmen	Langwärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E184	B2-S005	B2	f82r	F051	4	obere Paarbecken-/Zylinderstation	ldy	MC004	abziehen; Schluss	abziehen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E185	B2-S006	B2	f82r	F052	1	obere Paarbecken-/Zylinderstation	oteey	MC063	Langfolge	Langfolge	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E186	B2-S006	B2	f82r	F052	2	obere Paarbecken-/Zylinderstation	qokal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E187	B2-S006	B2	f82r	F052	3	obere Paarbecken-/Zylinderstation	sheckhy	MC132	Kurzpassage	Kurzpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E188	B2-S006	B2	f82r	F052	4	obere Paarbecken-/Zylinderstation	qoky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E189	B2-S007	B2	f82r	F053	1	mittlere linke Geräte-/Inline-Knotenstation	dshedy	MC138	Frischwasser zugeben; Schluss	Frischwasser zugeben; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E190	B2-S008	B2	f82r	F054	1	mittlere linke Geräte-/Inline-Knotenstation	sotaiin	MC060	Folgemaß	Folgemaß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E191	B2-S008	B2	f82r	F054	2	mittlere linke Geräte-/Inline-Knotenstation	qokar	MC044	Quelleinsatz	Quelleinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E192	B2-S008	B2	f82r	F054	3	mittlere linke Geräte-/Inline-Knotenstation	shedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E193	B2-S009	B2	f82r	F055	1	mittlere linke Geräte-/Inline-Knotenstation	solshedy	MC149	Folgeabsetzen; Schluss	Folgeabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E194	B2-S010	B2	f82r	F056	1	mittlere linke Geräte-/Inline-Knotenstation	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E195	B2-S010	B2	f82r	F056	2	mittlere linke Geräte-/Inline-Knotenstation	qoky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E196	B2-S010	B2	f82r	F056	3	mittlere linke Geräte-/Inline-Knotenstation	ls	MC065	Auslass	Auslass	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E197	B2-S010	B2	f82r	F056	4	mittlere linke Geräte-/Inline-Knotenstation	cheey	MC119	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E198	B2-S011	B2	f82r	F057	1	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	MC017	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E199	B2-S011	B2	f82r	F057	2	ungelöste mittlere rechte Linie-/Liegepodeststation	char	MC055	davon	davon	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E200	B2-S011	B2	f82r	F057	3	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	MC017	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E201	B2-S011	B2	f82r	F057	4	ungelöste mittlere rechte Linie-/Liegepodeststation	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E202	B2-S012	B2	f82r	F058	1	ungelöste mittlere rechte Linie-/Liegepodeststation	lchy	MC008	Abführgut	Abführgut	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E203	B2-S012	B2	f82r	F059	1	unteres grünes Mehrfigurenfeld	cheey	MC119	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E204	B2-S012	B2	f82r	F059	2	unteres grünes Mehrfigurenfeld	qcthey	MC073	kurz vorbereiten	kurz vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E205	B2-S012	B2	f82r	F059	3	unteres grünes Mehrfigurenfeld	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E206	B2-S012	B2	f82r	F059	4	unteres grünes Mehrfigurenfeld	lcheey	MC066	Klarabzug	Klarabzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E207	B2-S012	B2	f82r	F059	5	unteres grünes Mehrfigurenfeld	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E208	B2-S012	B2	f82r	F059	6	unteres grünes Mehrfigurenfeld	chey	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E209	B2-S012	B2	f82r	F059	7	unteres grünes Mehrfigurenfeld	qokeeedy	MC140	Volleinsatz; Schluss	Volleinsatz; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E210	B2-S013	B2	f82r	F060	1	unteres grünes Mehrfigurenfeld	lchedy	MC155	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E211	B2-S014	B2	f82r	F061	1	unteres grünes Mehrfigurenfeld	lar	MC029	Quellabzug	Quellabzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E212	B2-S015	B2	f82r	F062	1	lokale Randstationen des unteren Feldes	tshey	MC141	Folgeklarlauf	Folgeklarlauf	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E213	B2-S015	B2	f82r	F062	2	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E214	B2-S016	B2	f82r	F063	1	lokale Randstationen des unteren Feldes	cheal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E215	B2-S016	B2	f82r	F063	2	lokale Randstationen des unteren Feldes	lchedar	MC011	Quellabführung	Quellabführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E216	B2-S016	B2	f82r	F063	3	lokale Randstationen des unteren Feldes	ches	MC152	teilen	teilen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E217	B2-S016	B2	f82r	F063	4	lokale Randstationen des unteren Feldes	aiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E218	B2-S016	B2	f82r	F063	5	lokale Randstationen des unteren Feldes	oteey	MC063	Langfolge	Langfolge	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E219	B2-S016	B2	f82r	F063	6	lokale Randstationen des unteren Feldes	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E220	B2-S016	B2	f82r	F063	7	lokale Randstationen des unteren Feldes	okey	MC007	KURZ_SETZEN	kurz einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E221	B2-S016	B2	f82r	F064	1	lokale Randstationen des unteren Feldes	pchedy	MC070	Zuführung; Schluss	Zuführung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E222	B2-S017	B2	f82r	F065	1	lokale Randstationen des unteren Feldes	rsheal	MC102	Kurzhalt am Ziel	Kurzhalt am Ziel	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E223	B2-S017	B2	f82r	F065	2	lokale Randstationen des unteren Feldes	daldy	MC079	Zielschluss	Zielschluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E224	B2-S018	B2	f82r	F066	1	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E225	B2-S019	B2	f82r	F067	1	lokale Randstationen des unteren Feldes	rshedy	MC084	Vollwaschung; Schluss	Vollwaschung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E226	B2-S020	B2	f82r	F068	1	lokale Randstationen des unteren Feldes	qoteedy	MC173	lange Folgestufe; Schluss	lange Folgestufe; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E227	B2-S021	B2	f82r	F069	1	lokale Randstationen des unteren Feldes	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E228	B2-S022	B2	f82r	F070	1	lokale Randstationen des unteren Feldes	lochedy	MC167	Abführung; Schluss	Abführung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E229	B3-S001	B3	f83r	F071	1	obere offene Fächer-Randstation	olkeedy	MC045	lange sammeln; Schluss	lange sammeln; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E230	B3-S002	B3	f83r	F072	1	obere offene Fächer-Randstation	qotal	MC093	danach dorthin	danach dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E231	B3-S002	B3	f83r	F072	2	obere offene Fächer-Randstation	chkeedy	MC110	Langwärmen; Schluss	Langwärmen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E232	B3-S003	B3	f83r	F073	1	obere offene Fächer-Randstation	chey	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E233	B3-S003	B3	f83r	F073	2	obere offene Fächer-Randstation	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E234	B3-S003	B3	f83r	F073	3	obere offene Fächer-Randstation	chey	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E235	B3-S003	B3	f83r	F073	4	obere offene Fächer-Randstation	lchedy	MC155	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E236	B3-S004	B3	f83r	F074	1	obere offene Fächer-Randstation	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E237	B3-S004	B3	f83r	F074	2	obere offene Fächer-Randstation	qotal	MC093	danach dorthin	danach dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E238	B3-S004	B3	f83r	F074	3	obere offene Fächer-Randstation	dar	MC055	davon	davon	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E239	B3-S005	B3	f83r	F075	1	mittlere runde Gefäß-Randstation	schedy	MC025	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E240	B3-S006	B3	f83r	F076	1	mittlere runde Gefäß-Randstation	chedchy	MC064	Postentransfer	Postentransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E241	B3-S006	B3	f83r	F076	2	mittlere runde Gefäß-Randstation	qokal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E242	B3-S006	B3	f83r	F076	3	mittlere runde Gefäß-Randstation	olchedy	MC028	weiterführen; Schluss	weiterführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E243	B3-S007	B3	f83r	F077	1	mittlere runde Gefäß-Randstation	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E244	B3-S007	B3	f83r	F077	2	mittlere runde Gefäß-Randstation	chedy	MC074	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E245	B3-S007	B3	f83r	F077	3	mittlere runde Gefäß-Randstation	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E246	B3-S008	B3	f83r	F078	1	mittlere runde Gefäß-Randstation	lchedy	MC155	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E247	B3-S009	B3	f83r	F079	1	mittlere runde Gefäß-Randstation	qoky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E248	B3-S010	B3	f83r	F080	1	untere korbartige Gefäß-Randstation	pchedal	MC126	Zielzuführung	Zielzuführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E249	B3-S010	B3	f83r	F080	2	untere korbartige Gefäß-Randstation	otedy	MC135	Kurzfolge; Schluss	Kurzfolge; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E250	B3-S011	B3	f83r	F081	1	untere korbartige Gefäß-Randstation	shecthedchy	MC043	Vorbereitungstransfer	Vorbereitungstransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E251	B3-S011	B3	f83r	F081	2	untere korbartige Gefäß-Randstation	qoky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E252	B3-S011	B3	f83r	F081	3	untere korbartige Gefäß-Randstation	chedy	MC074	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E253	B3-S011	B3	f83r	F081	4	untere korbartige Gefäß-Randstation	chary	MC009	Quellposten	Quellposten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E254	B3-S012	B3	f83r	F082	1	untere korbartige Gefäß-Randstation	sor	MC080	Ansatz	Ansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E255	B3-S012	B3	f83r	F082	2	untere korbartige Gefäß-Randstation	shedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E256	B3-S013	B3	f83r	F083	1	untere korbartige Gefäß-Randstation	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E257	B3-S013	B3	f83r	F083	2	untere korbartige Gefäß-Randstation	chkain	MC105	Portion	Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E258	B3-S013	B3	f83r	F083	3	untere korbartige Gefäß-Randstation	shcthey	MC073	kurz vorbereiten	kurz vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E259	B3-S013	B3	f83r	F083	4	untere korbartige Gefäß-Randstation	qokedy	MC083	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E260	B3-S014	B3	f83r	F084	1	untere korbartige Gefäß-Randstation	okair	MC081	Laufeinsatz	Laufeinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E261	B3-S014	B3	f83r	F084	2	untere korbartige Gefäß-Randstation	sheedy	MC003	Langabsetzen; Schluss	Langabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E262	B3-S015	B3	f83r	F085	1	untere korbartige Gefäß-Randstation	lchedy	MC155	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E263	B3-S016	B3	f83r	F086	1	untere korbartige Gefäß-Randstation	lo	MC030	Abzug	Abzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E264	B3-S016	B3	f83r	F087	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchedy	MC005	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E265	B3-S017	B3	f83r	F088	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokeedy	MC082	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E266	B3-S018	B3	f83r	F089	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E267	B3-S019	B3	f83r	F090	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokshedy	MC151	Einsatzabsetzen; Schluss	Einsatzabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E268	B3-S020	B3	f83r	F091	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E269	B3-S020	B3	f83r	F091	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	MC155	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E270	B3-S021	B3	f83r	F092	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E271	B3-S021	B3	f83r	F092	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	MC161	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E272	B3-S021	B3	f83r	F092	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E273	B3-S021	B3	f83r	F092	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E274	B3-S021	B3	f83r	F093	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	saiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E275	B3-S021	B3	f83r	F093	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	MC113	am Ziel absetzen	am Ziel absetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
