teaching_unit_id	layer	unit_type	recognition_forms	spoken_value_de	concrete_context_values_de	specialist_surface_forms	observed_specialist_events	pages	teaching_rule_de
W039	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	oykchor	TOPF	Topf	oykchor	1	f10r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W040	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	kchy	TRANK	Trank	kchy	1	f11r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W041	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	dain|solkaiin	TUCH	Seihtuch|Tuch	dain|solkaiin	4	f82r|f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W042	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	qockhey|sheckhy	ÜBERLAUF	Überlauf	qockhey|sheckhy	3	f82r|f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W043	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	talam	VERWAHREN	verwahren	talam	1	f55v	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W044	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	dchol|schol	VORIGES	Voriges	dchol|schol	2	f11r|f56r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W045	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	qotedaiin	WANNE	Wanne	qotedaiin	1	f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W046	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	lol|rol|shecthy	WARM	handwarm|warm	lol|rol|shecthy	5	f81v|f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W047	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	rsheal	WARMWASSER	Warmwasser	rsheal	1	f82r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W048	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	choy|lkedy|rshedy	WASCHEN	Waschgang|nachwaschen|waschen	choy|lkedy|rshedy	4	f56r|f82r|f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W049	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	dchey	WURZEL	Wurzel	dchey	1	f10r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W050	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	chckhal	ZEIT	Haltezeit	chckhal	1	f83r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
W051	E_LOCAL_SPECIALIST_HEADWORD	MEMORIZED_SPECIALIST_WHOLE_WORD	kchey	ZERREIBEN	zerreiben	kchey	1	f56r	Als kurze lokale Fachkarte mit Bildbesitzer und Arbeitsgang lernen; sichtbare Wurzeln bleiben nur Merkhilfe.
