clause_serial	clause_id	statement_id	record_id	page	image_owner	head_event_id	member_event_ids	member_event_count	surface_sequence	atom_sequence	action_head	source_clause_family	short_head_de	latin_like_source_clause	german_clause_reading_de
112	B2-S005-U06	B2-S005	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E182	E182	1	octheol	CTH+OL	CTH	READY	bereitstellen	ad statum para.	Führe den bereiten Posten fort
113	B2-S005-U07	B2-S005	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E183	E183	1	chkeey	CHK+EE+Y	CHK	WARM	wärmen	calefac diutius hoc.	Wärme länger
114	B2-S005-U08	B2-S005	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E184	E184	1	ldy	L+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
115	B2-S006-U01	B2-S006	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E186	E186|E185	2	oteey qokal	OT+EE+Y | OK+AL	OK	SET	ansetzen	pone ad locum diutius hoc.	Vorgabe langer Folgeposten: Setze am Ziel
116	B2-S006-U02	B2-S006	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E187	E187	1	sheckhy	CKH+E+Y	CKH	PASSAGE	durchführen	per conductum duc breviter hoc.	Leite kurz durch
117	B2-S006-U03	B2-S006	B2	f82r	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	E188	E188	1	qoky	OK+Y	OK	SET	ansetzen	pone hoc.	Setze den aktuellen Posten
118	B2-S007-U01	B2-S007	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E189	E189	1	dshedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
119	B2-S008-U01	B2-S008	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E191	E191|E190	2	sotaiin qokar	OT+AIIN | OK+AR	OK	SET	ansetzen	pone ad mensuram ab fonte.	Vorgabe Folgemaß: Setze vom Ausgang aus an
120	B2-S008-U02	B2-S008	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E192	E192	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
121	B2-S009-U01	B2-S009	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E193	E193	1	solshedy	OL+SHED+CLOSE	OL	CONTINUE	fortsetzen	continua et comple.	Lass weiter absetzen und schließe
122	B2-S010-U01	B2-S010	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E194	E194	1	qokeey	OK+EE+Y	OK	SET	ansetzen	pone diutius hoc.	Setze die lange Stufe
123	B2-S010-U02	B2-S010	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E195	E195	1	qoky	OK+Y	OK	SET	ansetzen	pone hoc.	Setze den aktuellen Posten
124	B2-S010-U03	B2-S010	B2	f82r	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	E196	E196|E197	2	ls cheey	L | CHEEY	L	LEAD_OUT	herausführen	educ.	Nutze den Auslass; dazu klarer Auszug
125	B2-S011-U01	B2-S011	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E198	E198|E199	2	okain char	OK+AIN | AR	OK	SET	ansetzen	pone portionem ab fonte.	Gib einen gezählten Anteil zu; dazu aus dem Ansatz
126	B2-S011-U02	B2-S011	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E200	E200	1	okain	OK+AIN	OK	SET	ansetzen	pone portionem.	Gib einen gezählten Anteil zu
127	B2-S011-U03	B2-S011	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	E201	E201	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
128	B2-S012-U01	B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	E202	E202|E203	2	lchy cheey	L+Y | CHEEY	L	LEAD_OUT	herausführen	educ hoc.	Ziehe den aktuellen Posten ab; dazu klarer Auszug
129	B2-S012-U02	B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	E204	E204	1	qcthey	CTH+E+Y	CTH	READY	bereitstellen	ad statum para breviter hoc.	Halte kurz bereit
130	B2-S012-U03	B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	E205	E205	1	qokeey	OK+EE+Y	OK	SET	ansetzen	pone diutius hoc.	Setze die lange Stufe
131	B2-S012-U04	B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	E206	E206|E207	2	lcheey daiin	L+CHEEY | AIIN	L	LEAD_OUT	herausführen	educ ad mensuram.	Führe den freigegebenen Wert ab; dazu Sollmaß
132	B2-S012-U05	B2-S012	B2	f82r	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	E209	E209|E208	2	chey qokeeedy	Y | OK+EEE+CLOSE	OK	SET	ansetzen	pone plene hoc et comple.	Vorgabe dieser Posten: Setze vollständig und schließe
133	B2-S013-U01	B2-S013	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E210	E210	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
134	B2-S014-U01	B2-S014	B2	f82r	B2_LOWER_GREEN_MULTI_FIGURE_POOL	E211	E211	1	lar	L+AR	L	LEAD_OUT	herausführen	educ ab fonte.	Führe vom Ausgang ab
135	B2-S015-U01	B2-S015	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E213	E213|E212	2	tshey qokeedy	CHEEY | OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Vorgabe Klarlauf zugeben: Setze länger und schließe
136	B2-S016-U01	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E215	E215|E214	2	cheal lchedar	AL | L+CHD+AR	L	LEAD_OUT	herausführen	educ ab fonte ad locum.	Vorgabe dorthin: Führe vom Ausgang ab
137	B2-S016-U02	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E216	E216|E217	2	ches aiin	PARTITION | AIIN	PARTITION	DIVIDE	abteilen	divide ad mensuram.	Trenne; dazu Sollmaß
138	B2-S016-U03	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E219	E219|E218	2	oteey qokaiin	OT+EE+Y | OK+AIIN	OK	SET	ansetzen	pone ad mensuram diutius hoc.	Vorgabe langer Folgeposten: Stelle auf den Vorgabewert ein
139	B2-S016-U04	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E220	E220	1	okey	OK+E+Y	OK	SET	ansetzen	pone breviter hoc.	Setze die kurze Stufe
140	B2-S016-U05	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E221	E221	1	pchedy	P+CHD+CLOSE	P	LEAD_IN	einführen	mitte in et comple.	Führe ein und schließe
141	B2-S017-U01	B2-S017	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E222	E222|E223	2	rsheal daldy	SH+E+AL | AL+CLOSE	SH	HOLD	halten	tene ad locum breviter et comple.	Halte kurz am Ziel; dazu Nebenoeffnung; Schluss
142	B2-S018-U01	B2-S018	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E224	E224	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
143	B2-S019-U01	B2-S019	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E225	E225	1	rshedy	WASH+CLOSE	WASH	WASH	waschen	lava et comple.	Wasche und schließe
144	B2-S020-U01	B2-S020	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E226	E226	1	qoteedy	OT+EE+CLOSE	OWNER_SUPPLIED_ACTION	OWNER_ACTION	mit dem Bildbesitzer arbeiten	fac de imagine diutius et comple B2_LOWER_POOL_EDGE_STATIONS.	Führe die lange Folge aus und schließe
145	B2-S021-U01	B2-S021	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E227	E227	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
146	B2-S022-U01	B2-S022	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	E228	E228	1	lochedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe den Rest ab und schließe
147	B3-S001-U01	B3-S001	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	E229	E229	1	olkeedy	SOLK+EE+CLOSE	SOLK	COLLECT	auffangen	collige diutius et comple.	Sammle länger und schließe
148	B3-S002-U01	B3-S002	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	E231	E231|E230	2	qotal chkeedy	OT+AL | CHK+EE+CLOSE	CHK	WARM	wärmen	calefac ad locum diutius et comple.	Vorgabe danach dorthin: Wärme länger und schließe
149	B3-S003-U01	B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	E235	E235|E232|E233|E234	4	chey daiin chey lchedy	Y | AIIN | Y | L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ ad mensuram hoc et comple.	Vorgabe dieser Posten; Sollmaß; dieser Posten: Führe ab und schließe
150	B3-S004-U01	B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	E236	E236|E237|E238	3	qokaiin qotal dar	OK+AIIN | OT+AL | AR	OK	SET	ansetzen	pone ad mensuram ab fonte ad locum.	Stelle auf den Vorgabewert ein; dazu danach dorthin; aus dem Ansatz
151	B3-S005-U01	B3-S005	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E239	E239	1	schedy	CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer et comple.	Übertrage und schließe
152	B3-S006-U01	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E240	E240	1	chedchy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
153	B3-S006-U02	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E241	E241	1	qokal	OK+AL	OK	SET	ansetzen	pone ad locum.	Setze am Ziel
154	B3-S006-U03	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E242	E242	1	olchedy	OL+CHD+CLOSE	OL	CONTINUE	fortsetzen	continua et comple.	Übertrage weiter und schließe
155	B3-S007-U01	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E243	E243	1	qokaiin	OK+AIIN	OK	SET	ansetzen	pone ad mensuram.	Stelle auf den Vorgabewert ein
156	B3-S007-U02	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E244	E244	1	chedy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
157	B3-S007-U03	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E245	E245	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
158	B3-S008-U01	B3-S008	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E246	E246	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
159	B3-S009-U01	B3-S009	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E247	E247	1	qoky	OK+Y	OK	SET	ansetzen	pone hoc.	Setze den aktuellen Posten
160	B3-S010-U01	B3-S010	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E248	E248|E249	2	pchedal otedy	P+CHD+AL | OT+E+CLOSE	P	LEAD_IN	einführen	mitte in ad locum breviter et comple.	Führe zum Ziel ein; dazu kurze Folge; Schluss
161	B3-S011-U01	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E250	E250	1	shecthedchy	CTH+CHD+Y	CTH	READY	bereitstellen	ad statum para hoc.	Übertrage den bereiten Posten
162	B3-S011-U02	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E251	E251	1	qoky	OK+Y	OK	SET	ansetzen	pone hoc.	Setze den aktuellen Posten
163	B3-S011-U03	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E252	E252|E253	2	chedy chary	CHD+Y | AR+Y	CHD	TRANSFER	umsetzen	transfer ab fonte hoc.	Übertrage den aktuellen Posten; dazu aus diesem Posten
164	B3-S012-U01	B3-S012	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E255	E255|E254	2	sor shedy	OR | SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare in praeparato breviter et comple.	Vorgabe Ansatz: Lass kurz absetzen und schließe
165	B3-S013-U01	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E256	E256|E257	2	qokaiin chkain	OK+AIIN | AIN	OK	SET	ansetzen	pone portionem ad mensuram.	Stelle auf den Vorgabewert ein; dazu eine Portion
166	B3-S013-U02	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E258	E258	1	shcthey	CTH+E+Y	CTH	READY	bereitstellen	ad statum para breviter hoc.	Halte kurz bereit
167	B3-S013-U03	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E259	E259	1	qokedy	OK+E+CLOSE	OK	SET	ansetzen	pone breviter et comple.	Setze kurz und schließe
168	B3-S014-U01	B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E260	E260	1	okair	OK+AIR	OK	SET	ansetzen	pone per cursum.	Öffne den Wasserlauf
169	B3-S014-U02	B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E261	E261	1	sheedy	SHED+EE+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare diutius et comple.	Lass länger absetzen und schließe
170	B3-S015-U01	B3-S015	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E262	E262	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
171	B3-S016-U01	B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E263	E263	1	lo	L	L	LEAD_OUT	herausführen	educ.	Führe ab
172	B3-S016-U02	B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E264	E264	1	qokchedy	OK+CHD+CLOSE	OK	SET	ansetzen	pone et comple.	Setze an, übertrage und schließe
173	B3-S017-U01	B3-S017	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E265	E265	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
174	B3-S018-U01	B3-S018	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E266	E266	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
175	B3-S019-U01	B3-S019	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E267	E267	1	qokshedy	OK+SHED+CLOSE	OK	SET	ansetzen	pone et comple.	Beginne den Absetzgang und schließe
176	B3-S020-U01	B3-S020	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E269	E269|E268	2	dal lchedy	AL | L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ ad locum et comple.	Vorgabe dorthin: Führe ab und schließe
177	B3-S021-U01	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E270	E270	1	qokaiin	OK+AIIN	OK	SET	ansetzen	pone ad mensuram.	Stelle auf den Vorgabewert ein
178	B3-S021-U02	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E271	E271|E272|E273	3	shcthy dal sy	CTH+Y | AL | Y	CTH	READY	bereitstellen	ad statum para ad locum hoc.	Halte den Posten bereit; dazu dorthin; dieser Posten
179	B3-S021-U03	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E275	E275|E274	2	saiin shedal	AIIN | SHED+AL	SHED	SETTLE	absetzen lassen	dimitte stare ad mensuram ad locum.	Vorgabe Sollmaß: Lass am Ziel absetzen
180	B3-S021-U04	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E276	E276|E277	2	shecthy chey	CTH+E+Y | Y	CTH	READY	bereitstellen	ad statum para breviter hoc.	Halte kurz bereit; dazu dieser Posten
181	B3-S021-U05	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E279	E279|E278	2	tal shcthy	AL | CTH+Y	CTH	READY	bereitstellen	ad statum para ad locum hoc.	Vorgabe dorthin: Halte den Posten bereit
182	B3-S021-U06	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E280	E280	1	dalchdy	AL+CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer ad locum et comple.	Übertrage zum Ziel und schließe
183	B3-S022-U01	B3-S022	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E281	E281	1	qotchedy	OT+CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer et comple.	Übertrage den Folgeposten und schließe
184	B3-S023-U01	B3-S023	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E282	E282	1	lchedy	L+CHD+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
185	B3-S024-U01	B3-S024	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E283	E283	1	tchedy	CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer et comple.	Übertrage und schließe
186	B3-S025-U01	B3-S025	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E284	E284	1	qokchdy	OK+CHD+CLOSE	OK	SET	ansetzen	pone et comple.	Setze an, übertrage und schließe
187	B3-S026-U01	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E285	E285	1	cheedar	CHD+AR	CHD	TRANSFER	umsetzen	transfer ab fonte.	Übertrage vom Ausgang
188	B3-S026-U02	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E286	E286	1	chldaiin	SHED+AIIN	SHED	SETTLE	absetzen lassen	dimitte stare ad mensuram.	Stelle den Absetzwert ein
189	B3-S026-U03	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E287	E287	1	chedy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
190	B3-S026-U04	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E288	E288	1	qokain	OK+AIN	OK	SET	ansetzen	pone portionem.	Gib einen gezählten Anteil zu
191	B3-S026-U05	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E289	E289|E290	2	checthy chealror	CTH+Y | AL+OR	CTH	READY	bereitstellen	ad statum para ad locum in praeparato hoc.	Halte den Posten bereit; dazu Ansatz von dort zur Zielstelle
192	B3-S026-U06	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	E291	E291	1	solkeedy	SOLK+EE+CLOSE	SOLK	COLLECT	auffangen	collige diutius et comple.	Sammle länger und schließe
193	B3-S027-U01	B3-S027	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E292	E292	1	qoteedy	OT+EE+CLOSE	OWNER_SUPPLIED_ACTION	OWNER_ACTION	mit dem Bildbesitzer arbeiten	fac de imagine diutius et comple B3_MAIN_ARCH_LINKED_PAIR.	Führe die lange Folge aus und schließe
194	B3-S028-U01	B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E293	E293	1	qokeey	OK+EE+Y	OK	SET	ansetzen	pone diutius hoc.	Setze die lange Stufe
195	B3-S028-U02	B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E294	E294	1	qokedy	OK+E+CLOSE	OK	SET	ansetzen	pone breviter et comple.	Setze kurz und schließe
196	B3-S029-U01	B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E295	E295|E296	2	sol cheeety	OL | EEE+TY	OL	CONTINUE	fortsetzen	continua partem plene.	Führe fort; dazu ganzen Teilposten
197	B3-S029-U02	B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E297	E297	1	qokedy	OK+E+CLOSE	OK	SET	ansetzen	pone breviter et comple.	Setze kurz und schließe
198	B3-S030-U01	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E298	E298|E299	2	qoky saiin	OK+Y | AIIN	OK	SET	ansetzen	pone ad mensuram hoc.	Setze den aktuellen Posten; dazu Sollmaß
199	B3-S030-U02	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E301	E301|E300	2	schedair otchedy	AIR | OT+CHD+CLOSE	CHD	TRANSFER	umsetzen	transfer per cursum et comple.	Vorgabe Wasser weiterleiten: Übertrage den Folgeposten und schließe
200	B3-S031-U01	B3-S031	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E302	E302	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
201	B3-S032-U01	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E303	E303	1	chedain	CHD+AIN	CHD	TRANSFER	umsetzen	transfer portionem.	Übertrage einen Anteil
202	B3-S032-U02	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E304	E304|E305|E306|E307	4	chedy qotedaiin otaiin otedy	CHD+Y | OT+E+AIIN | OT+AIIN | OT+E+CLOSE	CHD	TRANSFER	umsetzen	transfer ad mensuram breviter hoc et comple.	Übertrage den aktuellen Posten; dazu kurzes Folgemass; Folgemaß; kurze Folge; Schluss
203	B3-S033-U01	B3-S033	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E308	E308	1	ldy	L+CLOSE	L	LEAD_OUT	herausführen	educ et comple.	Führe ab und schließe
204	B3-S034-U01	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E310	E310|E309	2	soiiin checthy	IIN | CTH+Y	CTH	READY	bereitstellen	ad statum para ad gradum hoc.	Vorgabe Sollstufe: Halte den Posten bereit
205	B3-S034-U02	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E311	E311	1	chety	PARTITION+TY	PARTITION	DIVIDE	abteilen	divide partem.	Trenne einen Teil ab
206	B3-S034-U03	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	E314	E314|E312|E313	3	otaiin olsaly shedy	OT+AIIN | AL+Y | SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare ad mensuram ad locum breviter hoc et comple.	Vorgabe Folgemaß; untere Zielstelle: Lass kurz absetzen und schließe
207	B4-S001-U01	B4-S001	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E315	E315	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
208	B4-S002-U01	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E316	E316	1	qolchey	OL+Y	OL	CONTINUE	fortsetzen	continua hoc.	Führe den aktuellen Posten fort
209	B4-S002-U02	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E317	E317	1	qokeey	OK+EE+Y	OK	SET	ansetzen	pone diutius hoc.	Setze die lange Stufe
210	B4-S002-U03	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E318	E318	1	qokedy	OK+E+CLOSE	OK	SET	ansetzen	pone breviter et comple.	Setze kurz und schließe
211	B4-S003-U01	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E319	E319	1	chedy	CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Übertrage den aktuellen Posten
212	B4-S003-U02	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E322	E322|E320|E321	3	otal otchey qokeey	OT+AL | OT+Y | OK+EE+Y	OK	SET	ansetzen	pone ad locum diutius hoc.	Vorgabe danach dorthin; nächster Teilposten: Setze die lange Stufe
213	B4-S003-U03	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E323	E323	1	qoky	OK+Y	OK	SET	ansetzen	pone hoc.	Setze den aktuellen Posten
214	B4-S003-U04	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E324	E324	1	tol	OL	OL	CONTINUE	fortsetzen	continua.	Führe fort
215	B4-S003-U05	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E325	E325	1	shedy	SHED+E+CLOSE	SHED	SETTLE	absetzen lassen	dimitte stare breviter et comple.	Lass kurz absetzen und schließe
216	B4-S004-U01	B4-S004	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E326	E326	1	qokylddy	OK+Y+LDDY	OK	SET	ansetzen	pone hoc.	Befestige den aktuellen Posten und schließe
217	B4-S005-U01	B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E328	E328|E327	2	dain chedy	DAIN | CHD+Y	CHD	TRANSFER	umsetzen	transfer hoc.	Vorgabe Tuch: Übertrage den aktuellen Posten
218	B4-S005-U02	B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E329	E329	1	qokeedy	OK+EE+CLOSE	OK	SET	ansetzen	pone diutius et comple.	Setze länger und schließe
219	B4-S006-U01	B4-S006	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E330	E330	1	shckhedy	CKHE+CLOSE	CKHE	STRAIN	seihen	cola et comple.	Seihe und schließe
220	B4-S007-U01	B4-S007	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E331	E331	1	shckhedy	CKHE+CLOSE	CKHE	STRAIN	seihen	cola et comple.	Seihe und schließe
221	B4-S008-U01	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E333	E333|E332	2	saiin cheeky	AIIN | CHK+EE+Y	CHK	WARM	wärmen	calefac ad mensuram diutius hoc.	Vorgabe Sollmaß: Wärme länger
222	B4-S008-U02	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E334	E334	1	sheey	SH+EE+Y	SH	HOLD	halten	tene diutius hoc.	Halte länger
223	B4-S008-U03	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	E335	E335	1	qokedy	OK+E+CLOSE	OK	SET	ansetzen	pone breviter et comple.	Setze kurz und schließe
