line_rank	locus	line_class	ordinal	surface	reader_exact	portable_role_de	concrete_default_de	working_confidence	positive_evidence_de	counterevidence_de	primary_rival_de	structural_only	written_line_eva	token_default_sequence	line_working_reader_de	line_finding_de	confirmed_plaintext	confirmed_lexeme	component_export_credit
4	f28v.4	STATE_PAIR_LOCAL	7	sheol	1	feuchtes oder eingeweichtes Zustands-/Zubereitungsfeld	eingeweicht	C2_MULTIWHOLE_EXPLORATORY	71 reader-exakte Vorkommen; sauberer Ganzwortvergleich stützt die Feuchteachse; hier unmittelbar vor shor.	Feuchte gegen Einweichvorgang ist offen; Familiennähe darf shor nicht global bestimmen.	feuchte Zubereitung	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	8	shor	1	reproduktiver Pflanzenteilkopf; konkrete Identität offen	Fruchtstand	C1_REPRODUCTIVE_ROLE_C0_IDENTITY	77 reader-exakte Vorkommen; hier unmittelbar nach sheol und vor einem Wertfeld.	Nach ED2-Geberblock besitzt shor keinen globalen Feuchtüberschuss; lokale Bindung identifiziert weder Frucht noch Samen.	Blütenstand	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	9	daiin	1	Skalarwert III; Achse kontextabhängig	drei Einheiten	C2_VALUE_ROLE_C0_AMOUNT	Wiederkehrender exakter Wert-III-Kopf; hier direkt nach einem nominalen Zielkopf.	Menge, Grad, Klasse und Ordnungswert sind nicht endgültig getrennt.	Grad III	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	10	qoty	1	Kälte- oder Anfangsstufenfeld	Kältestufe I	C2_QUALITY_ROLE_C1_PHRASE	GDT764 stützt qoty als wiederkehrenden nominalen Kältekopf mit Grund-/Anfangsstufe.	Gradnummer und grammatische Bindung sind nicht bestätigt.	kaltes Anfangsfeld	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
5	f10r.6	RECORD_ROLE	1	ycheor	1	Abschluss- oder Fortsetzungsformel	zum Schluss	C2_GEOMETRY_STRONG_EXPLORATORY	GDT757: drei von fünf initialen Vorkommen beenden ihren Absatz; spätere gelernte Ganzwortrolle schlägt die alte Komponentenprosa.	Zwei Linien setzen fort; Verwahren gegen Schlussformel bleibt offen.	ferner	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	2	cthy	1	Blatt- oder oberirdischer Krautdrogenkopf	Blattgut	C2_CROSS_PASS_EXPLORATORY	85 reader-exakte Cachevorkommen, davon 83 Herbal; hier unmittelbar vor chor.	Bildbezug ist regional statt wortgenau; oberirdisches Kraut bleibt Rivale.	oberirdisches Kraut	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	3	chor	1	nicht als Blattgut gelesener Pflanzenteilposten; konkrete Identität offen	Blütenstand	C2_PART_ROLE_C0_IDENTITY	176 reader-exakte Vorkommen; hier unmittelbar nach cthy in einer Abschlusszeile.	Kein unabhängiger Blütenanker; die späteren Trocken- und Feuchtfelder verhindern eine intrinsische Zustandslesung.	Samen- oder Fruchtstand	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	4	cthaiin	1	nominaler Drogenposten mit Wert- oder Formfeld III	Drogenposten III	C1_TARGET_FREE_WHOLE_RENDER	Geerbter nominaler Ganzwortwert und direkte Lage nach zwei Inhaltsköpfen.	Blattidentität darf nicht aus cthy oder einem sichtbaren Teilstring übernommen werden.	Materialklasse III	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	5	qoctholy	1	Zubereitungs- oder Ergebnisfeld mit Abseih-Rivale	abgeseihte Zubereitung	C0_REPLACEABLE_PROCESS_RESULT	Geerbter exakter Ergebnis-/Prozesskandidat liegt vor einem Abschlussmarker.	Kein bestätigtes Abseihverb und kein Krautträger; nominale Zubereitung ist sicherer als Imperativ.	fertige Zubereitung	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	6	dy	1	Record-, Wert- oder Zustandsabschluss	fertig	C2_STRUCTURAL_WHOLE	Wiederkehrender exakter Abschluss-/Endpositionswert; hier zwischen Zubereitung und Zustandsreihe.	Kein bestätigtes deutsches Wort und keine freie Suffixbedeutung.	Feldende	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	7	chy	1	Trockenheits- oder Anfangsstufenfeld	leicht getrocknet	C2_QUALITY_WHOLE	Geerbter exakter Trocken-/Anfangswert in einer dreigliedrigen Zustandsfolge.	Zustand, Vorgang und Gradnummer bleiben offen.	trocken auf Stufe I	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	8	taiin	1	Kälte- oder Gradfeld III	Kältegrad III	C1_CURRENT_EXACT_WHOLE	Geerbter exakter Kälte-/Gradwert zwischen Trocken- und Feuchtfeld.	Thermalrichtung und Zahlenwert sind Arbeitshypothesen.	Grad III	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
5	f10r.6	RECORD_ROLE	9	shy	1	Feuchte- oder Anfangsstufenfeld	leicht angefeuchtet	C1_QUALITY_WHOLE	Geerbter exakter Feuchte-/Anfangswert in linienfinaler Position.	Zustand gegen Anfeuchtvorgang bleibt offen; kein SH-Komponentenexport.	feucht auf Stufe I	0	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor=zum Schluss | cthy=Blattgut | chor=Blütenstand | cthaiin=Drogenposten III | qoctholy=abgeseihte Zubereitung | dy=fertig | chy=leicht getrocknet | taiin=Kältegrad III | shy=leicht angefeuchtet	Zum Schluss: Blattgut; Blütenstand; Drogenposten III; abgeseihte Zubereitung; fertig; leicht getrocknet; Kältegrad III; leicht angefeuchtet.	ycheor hat die spätere Ganzwortrolle zum Schluss; cthy chor bleibt ein direktes Inhaltspaar, nachfolgende Trocken- und Feuchtfelder sind separat.	0	0	0
6	f9v.3	RECORD_ROLE	1	ykey	1	Wärme-/Mittelstufenfeld mit Abschluss	abgeschlossene Wärmestufe	C1_NOMINALIZED_EXACT_WHOLE	Geerbte Wärme-, Mittelstufen- und Abschlussachsen des vollständigen Wortes; zeileninitialer Recordkopf.	Imperativ und konkrete Handlung sind nicht unabhängig belegt.	Wärmestufe II	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	2	chor	1	nicht als Blattgut gelesener Pflanzenteilposten; konkrete Identität offen	Blütenstand	C2_PART_ROLE_C0_IDENTITY	176 reader-exakte Vorkommen; hier vor zwei Wert-/Gradfeldern und späterem cthy-Feld.	Kein unabhängiger Blütenanker; Blüte gegen Samen oder Frucht ist offen.	Samen- oder Fruchtstand	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	3	ykaiin	1	Grad- oder Wärmefeld III	Wärmegrad III	C1_FRAME_CONSTRAINED	GDT756 hält dritter Grad als Hauptwert und heiß halten als Rivalen; hier direkt nach einem nominalen Zielkopf.	Wärme gegen allgemeinen Grad ist nicht getrennt; kein Imperativ wird gesprochen.	Grad III	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	4	daiin	1	Skalarwert III; Achse kontextabhängig	drei Einheiten	C2_VALUE_ROLE_C0_AMOUNT	Wiederkehrender exakter Wert-III-Kopf; hier schließt er den chor-Wertblock ab.	Menge, Grad, Klasse und Ordnungswert sind nicht endgültig getrennt.	Wert III	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	5	cthy	1	Blatt- oder oberirdischer Krautdrogenkopf	Blattgut	C2_CROSS_PASS_EXPLORATORY	85 reader-exakte Cachevorkommen, davon 83 Herbal; hier beginnt ein zweiter Stoff-/Gradblock.	Bildbezug ist regional statt wortgenau; oberirdisches Kraut bleibt Rivale.	oberirdisches Kraut	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	6	otaiin	1	kaltes Zubereitungs- oder Gradfeld III	Kältegrad III	C1_CURRENT_EXACT_WHOLE	Geerbter exakter Kälte-/Zubereitungs-/Gradwert unmittelbar nach cthy.	Grad gegen Zubereitungsform ist offen; keine Kühlhandlung wird ausgegeben.	kalte Zubereitung III	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	7	oky	1	Hitze- oder Anfangsstufenfeld	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	80 reader-exakte Vorkommen; wiederkehrender exakter HOT-/BEGIN-Kandidat.	Imperativ erhitze zuerst und heiße Zubereitung bleiben Rivalen.	heiß zu Beginn	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	8	oeees	1	Endstufen- oder Chargenfeld	Endstufencharge	C1_CURRENT_EXACT_WHOLE	Geerbter exakter Endstufen-/Chargenwert zwischen Zustandskopf und Wert III.	Charge gegen Zustandsklasse ist offen.	letzte Stufe	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
6	f9v.3	RECORD_ROLE	9	daiin	1	Skalarwert III; Achse kontextabhängig	drei Einheiten	C2_VALUE_ROLE_C0_AMOUNT	Wiederkehrender exakter Wert-III-Kopf; hier linienfinal nach einer Endstufencharge.	Menge, Grad, Klasse und Ordnungswert sind nicht endgültig getrennt.	Wert III	0	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey=abgeschlossene Wärmestufe | chor=Blütenstand | ykaiin=Wärmegrad III | daiin=drei Einheiten | cthy=Blattgut | otaiin=Kältegrad III | oky=erste Wärmestufe | oeees=Endstufencharge | daiin=drei Einheiten	Abgeschlossene Wärmestufe; Blütenstand, Wärmegrad III, drei Einheiten; Blattgut, Kältegrad III; erste Wärmestufe; Endstufencharge, drei Einheiten.	chor und cthy stehen in parallelen Stoff-plus-Wert- oder Temperaturfeldern; gegen universelle Aktionsprosa.	0	0	0
7	f10r.9	AMBIGUOUS	1	oykchor	1	heiß-trockenes Mengen- oder Portionsfeld; Träger offen	heiß-trockene Drogenportion	C1_NOMINALIZED_EXACT_WHOLE	Geerbte Hitze-, Trocken- und Mengenachsen des vollständigen Wortes; zeileninitiale nominale Position.	Die alte Nimm-Prosa hatte keine Syntaxstütze; keine chor-Identität wird in das längere Wort importiert.	heiß-trockener Recordkopf	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	2	shor	1	reproduktiver Pflanzenteilkopf; konkrete Identität offen	Fruchtstand	C1_REPRODUCTIVE_ROLE_C0_IDENTITY	77 reader-exakte Vorkommen; hier direkt vor chor und vor demselben anschließenden Trocken-/Wertblock.	Bildbezug trennt Blüte nicht von Frucht oder Samen; globales Feuchtmodell scheitert nach Familiengeberblock.	Blütenstand	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	3	chor	1	nicht als Blattgut gelesener Pflanzenteilposten; konkrete Identität offen	Blütenstand	C2_PART_ROLE_C0_IDENTITY	176 reader-exakte Vorkommen; hier direkt nach shor und vor einem gemeinsamen Trocken-/Wertblock.	Kein unabhängiger Blütenanker; gemeinsame Zustandsfelder identifizieren keinen bestimmten Teil.	Samen- oder Fruchtstand	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	4	chy	1	Trockenheits- oder Anfangsstufenfeld	leicht getrocknet	C2_QUALITY_WHOLE	Geerbter exakter Trocken-/Anfangswert unmittelbar nach dem shor-chor-Paar.	Zustand, Vorgang und Gradnummer bleiben offen.	trocken auf Stufe I	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	5	kaiiin	1	Hitze- oder Gradfeld IV	Wärmegrad IV	C1_CURRENT_EXACT_WHOLE	Geerbter exakter Hitze-/Gradwert zwischen Trocken- und Abschlussfeld.	Thermalrichtung und Wert IV sind Arbeitshypothesen.	Grad IV	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	6	dy	1	Record-, Wert- oder Zustandsabschluss	fertig	C2_STRUCTURAL_WHOLE	Wiederkehrender exakter Abschluss-/Endpositionswert vor dem linienfinalen Dosisfeld.	Kein bestätigtes deutsches Wort und keine freie Suffixbedeutung.	Feldende	1	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
7	f10r.9	AMBIGUOUS	7	chodaiin	1	Trockenansatz- oder Dosisfeld III	Trockenansatz, drei Dosen	C1_CURRENT_EXACT_WHOLE	Geerbter exakter Trocken-/Zubereitungs-/Dosiswert in linienfinaler Position.	Dosis gegen Grad oder Klasse III ist offen.	Trockenform III	0	oykchor shor chor chy kaiiin dy chodaiin	oykchor=heiß-trockene Drogenportion | shor=Fruchtstand | chor=Blütenstand | chy=leicht getrocknet | kaiiin=Wärmegrad IV | dy=fertig | chodaiin=Trockenansatz, drei Dosen	Heiß-trockene Drogenportion: Fruchtstand; Blütenstand; leicht getrocknet; Wärmegrad IV; fertig; Trockenansatz, drei Dosen.	shor chor stehen direkt und teilen denselben folgenden Trocken-/Wertblock; gegen globales Trocken-/Feuchtpaar, für parallele Inhaltswörter.	0	0	0
8	f15r.5	INVENTORY_LIST	1	qotchy	1	kalt-trockenes Anfangs- oder Stufenfeld	kalt-trocken auf Stufe I	C2_QUALITY_WHOLE	Geerbter exakter Kalt-, Trocken- und Anfangsstufenwert; zeileninitial vor einer Teilfolge.	Gradnummer und Zustand gegen Vorgang bleiben offen.	kalt-trockener Anfang	0	qotchy r shor cthy daiin cthy dy	qotchy=kalt-trocken auf Stufe I | r=Teil | shor=Fruchtstand | cthy=Blattgut | daiin=drei Einheiten | cthy=Blattgut | dy=fertig	Kalt-trocken, Stufe I; Teil: Fruchtstand; Blattgut, drei Einheiten; Blattgut, fertig.	shor cthy ist direkt; wiederholtes cthy um das Wertfeld behandelt shor als eigenen Artikel; r ist nur offener Teil- oder Listenmarker.	0	0	0
