target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0188	chor	f2v	f2	f2v.8	8	H	A	1	2	2	5	MIDDLE	0.250000	0	1	0	0	chokoishe chor cheol chol dolody	DRY	cheol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	cheol@3:d1[DRY];chol@4:d2[DRY];dolody@5:d3[NONE]	NONE	NONE	3	0	0	DRY	cheol@3:d1[DRY];chol@4:d2[DRY];dolody@5:d3[NONE]	NONE	NONE	3	0	0	DRY	cheol@3:d1[DRY]	NONE	NONE	1	0	0	DRY	cheol@3:d1[DRY];dolody@5:d3[NONE]	chol@4:d2	NONE	2	1	0	DRY	cheol@3:d1[DRY];dolody@5:d3[NONE]	chol@4:d2	NONE	2	1	0	NONE	NONE	cheol@3:d1	NONE	0	1	0	NONE	dolody@5:d3[NONE]	cheol@3:d1;chol@4:d2	NONE	1	2	0	NONE	dolody@5:d3[NONE]	cheol@3:d1;chol@4:d2	NONE	1	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0189	chor	f30r	f30	f30r.6	6	H	A	1	3	3	9	MIDDLE	0.250000	0	0	0	0	dchorol sho chor cho ro raiin dor chseeor dy	DRY|MOIST|PREP	sho@2:d1[MOIST|PREP];cho@4:d1[DRY|PREP]	NONE	NONE	2	0	0	DRY|MOIST|PREP|H3	dchorol@1:d2[NONE];sho@2:d1[MOIST|PREP];cho@4:d1[DRY|PREP];raiin@6:d3[H3]	NONE	NONE	4	0	0	DRY|MOIST|VALUE_AMOUNT|PREP|H3	dchorol@1:d2[NONE];sho@2:d1[MOIST|PREP];cho@4:d1[DRY|PREP];raiin@6:d3[H3];dor@7:d4[VALUE_AMOUNT];chseeor@8:d5[NONE];dy@9:d6[NONE]	NONE	NONE	7	0	0	MOIST|PREP	sho@2:d1[MOIST|PREP]	cho@4:d1	NONE	1	1	0	MOIST|PREP|H3	dchorol@1:d2[NONE];sho@2:d1[MOIST|PREP];raiin@6:d3[H3]	cho@4:d1	NONE	3	1	0	MOIST|VALUE_AMOUNT|PREP|H3	dchorol@1:d2[NONE];sho@2:d1[MOIST|PREP];raiin@6:d3[H3];dor@7:d4[VALUE_AMOUNT];chseeor@8:d5[NONE];dy@9:d6[NONE]	cho@4:d1	NONE	6	1	0	NONE	NONE	sho@2:d1;cho@4:d1	NONE	0	2	0	H3	dchorol@1:d2[NONE];raiin@6:d3[H3]	sho@2:d1;cho@4:d1	NONE	2	2	0	H3	dchorol@1:d2[NONE];raiin@6:d3[H3];chseeor@8:d5[NONE];dy@9:d6[NONE]	sho@2:d1;cho@4:d1;dor@7:d4	NONE	4	3	0	1	ACTIVE_172_SURFACES	0	0
G768-T0190	chor	f30r	f30	f30r.9	9	H	A	1	6	6	7	MIDDLE	0.833333	0	0	0	0	dchey qochar chol keeaiin chcthey chor cheky	DRY|HOT|STAGE|PROCESS_CLOSE	chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	chol@3:d3[DRY];keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	NONE	NONE	4	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	dchey@1:d5[DRY|STAGE|VALUE_AMOUNT|PROCESS_CLOSE];qochar@2:d4[NONE];chol@3:d3[DRY];keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	NONE	NONE	6	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	chol@3:d3	NONE	3	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	dchey@1:d5[DRY|STAGE|VALUE_AMOUNT|PROCESS_CLOSE];qochar@2:d4[NONE];keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	chol@3:d3	NONE	5	1	0	DRY|HOT|STAGE|PROCESS_CLOSE	chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PROCESS_CLOSE	keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	chol@3:d3	NONE	3	1	0	DRY|HOT|STAGE|VALUE_AMOUNT|PROCESS_CLOSE	dchey@1:d5[DRY|STAGE|VALUE_AMOUNT|PROCESS_CLOSE];qochar@2:d4[NONE];keeaiin@4:d2[NONE];chcthey@5:d1[DRY|STAGE|PROCESS_CLOSE];cheky@7:d1[DRY|HOT|STAGE|PROCESS_CLOSE]	chol@3:d3	NONE	5	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0191	chor	f30r	f30	f30r.12	12	H	A	1	7	7	8	MIDDLE	0.857143	0	0	0	0	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	NONE	dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP	dcheey@1:d6[NONE];ckhey@2:d5[STAGE|PREP];ckhey@3:d4[STAGE|PREP];daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	7	0	0	NONE	dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP	dcheey@1:d6[NONE];ckhey@2:d5[STAGE|PREP];ckhey@3:d4[STAGE|PREP];daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	7	0	0	NONE	dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	4	0	0	STAGE|VALUE_AMOUNT|PREP	dcheey@1:d6[NONE];ckhey@2:d5[STAGE|PREP];ckhey@3:d4[STAGE|PREP];daiin@4:d3[VALUE_AMOUNT];chkeaiin@5:d2[NONE];dar@6:d1[NONE];ychdain@8:d1[NONE]	NONE	NONE	7	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0192	shor	f30v	f30	f30v.1	1	H	A	1	6	6	7	MIDDLE	0.833333	1	0	0	0	sain shosaiin chocthey sho chepchy shor sheaiin	NONE	chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	NONE	NONE	2	0	0	MOIST|PREP	chocthey@3:d3[NONE];sho@4:d2[MOIST|PREP];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	NONE	NONE	4	0	0	MOIST|PREP	shosaiin@2:d4[NONE];chocthey@3:d3[NONE];sho@4:d2[MOIST|PREP];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	NONE	NONE	5	0	0	NONE	chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	NONE	NONE	2	0	0	NONE	chocthey@3:d3[NONE];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	sho@4:d2	NONE	3	1	0	NONE	shosaiin@2:d4[NONE];chocthey@3:d3[NONE];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	sho@4:d2	NONE	4	1	0	NONE	chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	NONE	NONE	2	0	0	NONE	chocthey@3:d3[NONE];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	sho@4:d2	NONE	3	1	0	NONE	shosaiin@2:d4[NONE];chocthey@3:d3[NONE];chepchy@5:d1[NONE];sheaiin@7:d1[NONE]	sho@4:d2	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0193	chor	f30v	f30	f30v.4	4	H	A	1	3	3	6	MIDDLE	0.400000	0	0	0	0	otchey daiin chor checkhy qotchod daiin	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE]	NONE	NONE	2	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	otchey@1:d2[NONE];daiin@2:d1[VALUE_AMOUNT];checkhy@4:d1[NONE];qotchod@5:d2[DRY|COLD|STAGE|PREP|PROCESS_CLOSE];daiin@6:d3[VALUE_AMOUNT]	NONE	NONE	5	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0194	chor	f30v	f30	f30v.9	9	H	A	1	2	2	4	MIDDLE	0.333333	0	0	0	0	qotchor chor sheey cheolsos	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT	qotchor@1:d1[DRY|COLD|VALUE_AMOUNT];sheey@3:d1[MOIST|STAGE]	NONE	NONE	2	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0195	chor	f32r	f32	f32r.3	3	H	A	1	2	2	7	MIDDLE	0.166667	0	0	0	0	qokchor chor cthol chol dol dcheodain daiin	NONE	qokchor@1:d1[NONE];cthol@3:d1[NONE]	NONE	NONE	2	0	0	DRY	qokchor@1:d1[NONE];cthol@3:d1[NONE];chol@4:d2[DRY];dol@5:d3[NONE]	NONE	NONE	4	0	0	DRY|VALUE_AMOUNT	qokchor@1:d1[NONE];cthol@3:d1[NONE];chol@4:d2[DRY];dol@5:d3[NONE];dcheodain@6:d4[NONE];daiin@7:d5[VALUE_AMOUNT]	NONE	NONE	6	0	0	NONE	qokchor@1:d1[NONE];cthol@3:d1[NONE]	NONE	NONE	2	0	0	NONE	qokchor@1:d1[NONE];cthol@3:d1[NONE];dol@5:d3[NONE]	chol@4:d2	NONE	3	1	0	VALUE_AMOUNT	qokchor@1:d1[NONE];cthol@3:d1[NONE];dol@5:d3[NONE];dcheodain@6:d4[NONE];daiin@7:d5[VALUE_AMOUNT]	chol@4:d2	NONE	5	1	0	NONE	qokchor@1:d1[NONE]	cthol@3:d1	NONE	1	1	0	NONE	qokchor@1:d1[NONE];dol@5:d3[NONE]	cthol@3:d1;chol@4:d2	NONE	2	2	0	VALUE_AMOUNT	qokchor@1:d1[NONE];dol@5:d3[NONE];dcheodain@6:d4[NONE];daiin@7:d5[VALUE_AMOUNT]	cthol@3:d1;chol@4:d2	NONE	4	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0196	dair	f32r	f32	f32r.7	7	H	A	1	4	4	4	LAST	1.000000	0	0	0	0	otol dol ol dair	NONE	ol@3:d1[NONE]	NONE	NONE	1	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	NONE	ol@3:d1[NONE]	NONE	NONE	1	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	NONE	ol@3:d1[NONE]	NONE	NONE	1	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	COLD|PREP	otol@1:d3[COLD|PREP];dol@2:d2[NONE];ol@3:d1[NONE]	NONE	NONE	3	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0197	cthy	f32r	f32	f32r.13	13	H	A	1	5	5	5	LAST	1.000000	0	0	0	0	otcho rol dain daiin cthy	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	VALUE_AMOUNT	dain@3:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0198	shor	f32v	f32	f32v.3	3	H	A	1	1	1	9	FIRST	0.000000	0	0	0	0	shor daiin chckhy dsho dain daiin s shokey ka	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE];dsho@4:d3[MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE]	NONE	NONE	3	0	0	MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE];dsho@4:d3[MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE];dain@5:d4[NONE];daiin@6:d5[VALUE_AMOUNT];s@7:d6[NONE];shokey@8:d7[MOIST|HOT|STAGE|PREP];ka@9:d8[NONE]	NONE	NONE	8	0	0	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE];dsho@4:d3[MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE]	NONE	NONE	3	0	0	MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE];dsho@4:d3[MOIST|VALUE_AMOUNT|PREP|PROCESS_CLOSE];dain@5:d4[NONE];daiin@6:d5[VALUE_AMOUNT];s@7:d6[NONE];shokey@8:d7[MOIST|HOT|STAGE|PREP];ka@9:d8[NONE]	NONE	NONE	8	0	0	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE]	dsho@4:d3	NONE	2	1	0	MOIST|HOT|STAGE|VALUE_AMOUNT|PREP	daiin@2:d1[VALUE_AMOUNT];chckhy@3:d2[NONE];dain@5:d4[NONE];daiin@6:d5[VALUE_AMOUNT];s@7:d6[NONE];shokey@8:d7[MOIST|HOT|STAGE|PREP];ka@9:d8[NONE]	dsho@4:d3	NONE	7	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0199	chor	f32v	f32	f32v.4	4	H	A	1	3	3	10	MIDDLE	0.222222	0	0	0	0	or chr chor dor chaiin qotcho r chy dcho daiin	VALUE_AMOUNT	chr@2:d1[NONE];dor@4:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|VALUE_AMOUNT	or@1:d2[NONE];chr@2:d1[NONE];dor@4:d1[VALUE_AMOUNT];chaiin@5:d2[NONE];qotcho@6:d3[DRY]	NONE	NONE	5	0	0	DRY|STAGE|VALUE_AMOUNT	or@1:d2[NONE];chr@2:d1[NONE];dor@4:d1[VALUE_AMOUNT];chaiin@5:d2[NONE];qotcho@6:d3[DRY];r@7:d4[NONE];chy@8:d5[DRY|STAGE];daiin@10:d7[VALUE_AMOUNT]	NONE	NONE	8	0	0	VALUE_AMOUNT	dor@4:d1[VALUE_AMOUNT]	chr@2:d1	NONE	1	1	0	DRY|VALUE_AMOUNT	or@1:d2[NONE];dor@4:d1[VALUE_AMOUNT];chaiin@5:d2[NONE];qotcho@6:d3[DRY]	chr@2:d1	NONE	4	1	0	DRY|STAGE|VALUE_AMOUNT	or@1:d2[NONE];dor@4:d1[VALUE_AMOUNT];chaiin@5:d2[NONE];qotcho@6:d3[DRY];r@7:d4[NONE];chy@8:d5[DRY|STAGE];daiin@10:d7[VALUE_AMOUNT]	chr@2:d1	NONE	7	1	0	NONE	NONE	chr@2:d1;dor@4:d1	NONE	0	2	0	DRY	chaiin@5:d2[NONE];qotcho@6:d3[DRY]	or@1:d2;chr@2:d1;dor@4:d1	NONE	2	3	0	DRY|VALUE_AMOUNT	chaiin@5:d2[NONE];qotcho@6:d3[DRY];r@7:d4[NONE];daiin@10:d7[VALUE_AMOUNT]	or@1:d2;chr@2:d1;dor@4:d1;chy@8:d5	NONE	4	4	0	1	ACTIVE_172_SURFACES	0	0
G768-T0200	chor	f32v	f32	f32v.5	5	H	A	1	4	4	9	MIDDLE	0.375000	0	0	0	0	chokchy daiin shy chor qo kaiin dain dchol dosg	MOIST|STAGE|PROCESS_CLOSE	shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE]	NONE	NONE	6	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE];dchol@8:d4[DRY|VALUE_AMOUNT]	NONE	NONE	7	0	0	MOIST|STAGE|PROCESS_CLOSE	shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE]	NONE	NONE	6	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE];dchol@8:d4[DRY|VALUE_AMOUNT]	NONE	NONE	7	0	0	MOIST|STAGE|PROCESS_CLOSE	shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE]	NONE	NONE	2	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE]	NONE	NONE	6	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP|PROCESS_CLOSE	chokchy@1:d3[DRY|HOT|STAGE|PREP];daiin@2:d2[VALUE_AMOUNT];shy@3:d1[MOIST|STAGE];qo@5:d1[PROCESS_CLOSE];kaiin@6:d2[HOT|STAGE];dain@7:d3[NONE]	dchol@8:d4	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0201	chor	f32v	f32	f32v.10	10	H	A	1	3	3	10	MIDDLE	0.222222	0	0	0	0	sho keol chor chol daiin cpho l cthol da ar	DRY|HOT	keol@2:d1[HOT];chol@4:d1[DRY]	NONE	NONE	2	0	0	DRY|MOIST|HOT|VALUE_AMOUNT|PREP	sho@1:d2[MOIST|PREP];keol@2:d1[HOT];chol@4:d1[DRY];daiin@5:d2[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|MOIST|HOT|VALUE_AMOUNT|PREP	sho@1:d2[MOIST|PREP];keol@2:d1[HOT];chol@4:d1[DRY];daiin@5:d2[VALUE_AMOUNT];cthol@8:d5[NONE];da@9:d6[NONE];ar@10:d7[NONE]	NONE	NONE	7	0	0	HOT	keol@2:d1[HOT]	chol@4:d1	NONE	1	1	0	MOIST|HOT|VALUE_AMOUNT|PREP	sho@1:d2[MOIST|PREP];keol@2:d1[HOT];daiin@5:d2[VALUE_AMOUNT]	chol@4:d1	NONE	3	1	0	MOIST|HOT|VALUE_AMOUNT|PREP	sho@1:d2[MOIST|PREP];keol@2:d1[HOT];daiin@5:d2[VALUE_AMOUNT];cthol@8:d5[NONE];da@9:d6[NONE];ar@10:d7[NONE]	chol@4:d1	NONE	6	1	0	HOT	keol@2:d1[HOT]	chol@4:d1	NONE	1	1	0	HOT|VALUE_AMOUNT	keol@2:d1[HOT];daiin@5:d2[VALUE_AMOUNT]	sho@1:d2;chol@4:d1	NONE	2	2	0	HOT|VALUE_AMOUNT	keol@2:d1[HOT];daiin@5:d2[VALUE_AMOUNT];da@9:d6[NONE];ar@10:d7[NONE]	sho@1:d2;chol@4:d1;cthol@8:d5	NONE	4	3	0	1	ACTIVE_172_SURFACES	0	0
