gdt459_address_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	content_class	decision_tier	semantic_status	selected_recipe_or_whole_class	short_default_de	confidence	decision_evidence	running_surface_event_count	running_selected_recipe_event_count	local_surface_event_count	segmentation_candidate_count	minimal_segmentation_recipe	minimal_segmentation_forms	minimal_segmentation_atom_count	factor_gate_status	portable_factor_rules	amber_factor_rules	blocked_factor_rules	strongest_rival	image_object_id	image_url	review_image_sha256
G459-L037	P1008-E0139	f72r	CELESTIAL	f72r1.10	1371	lokale Kennung für Tierkreis-Ringgruppe A	otalef	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L038	P1008-E0140	f72r	CELESTIAL	f72r1.10	1372	lokale Kennung für Tierkreis-Ringgruppe A	ys	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	Y+S	POSTEN · WÄHLEN	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	1	1	Y+S	y|s	2	FACTOR_GREEN_CROSS_PAGE	FOCUS:S<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L039	P1008-E0141	f72r	CELESTIAL	f72r1.10	1373	lokale Kennung für Tierkreis-Ringgruppe A	ainam	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	AIN+AM_ADDR	ANTEIL · HIER	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	1	1	AIN+AM_ADDR	ain|am	2	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L040	P1008-E0142	f72r	CELESTIAL	f72r1.11	1374	lokale Kennung für Tierkreis-Ringgruppe A	ochol	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	O+OL	AUSFÜHRUNG · FORTSETZEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	2	1	4	O+OL	o|chol	2	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L041	P1008-E0143	f72r	CELESTIAL	f72r1.11	1375	lokale Kennung für Tierkreis-Ringgruppe A	sharam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	SH+AR+AM_ADDR	sh|ar|am	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:SH<-AR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L042	P1008-E0171	f72r	CELESTIAL	f72r1.13	1403	lokale Kennung für Tierkreis-Ringgruppe B	ofaralar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L043	P1008-E0172	f72r	CELESTIAL	f72r1.14	1404	lokale Kennung für Tierkreis-Ringgruppe B	otchoshy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	8	OT+HO+Y	ot|cho|shy	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L044	P1008-E0173	f72r	CELESTIAL	f72r1.15	1405	lokale Kennung für Tierkreis-Ringgruppe B	otchdal	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	6	OT+CH+AL	ot|ch|dal	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:CH<-AL	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L045	P1008-E0174	f72r	CELESTIAL	f72r1.16	1406	lokale Kennung für Tierkreis-Ringgruppe B	okeey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+EE+Y	SETZEN · GRAD II · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	16	67	2	0	NONE	NONE	0	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L046	P1008-E0175	f72r	CELESTIAL	f72r1.16	1407	lokale Kennung für Tierkreis-Ringgruppe B	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	PORTABLE_ADDRESS_FORMULA	AR+Y	AUSGANG · POSTEN	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	0	1	3	2	AR+Y	ar|y	2	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L047	P1008-E0176	f72r	CELESTIAL	f72r1.17	1408	lokale Kennung für Tierkreis-Ringgruppe B	otainy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	OT+AIN+Y	ot|ain|y	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AIN|FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L048	P1008-E0190	f72r	CELESTIAL	f72r2.1	1422	lokale Kennung für Tierkreis-Ringgruppe D	ofchdamy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L049	P1008-E0191	f72r	CELESTIAL	f72r2.2	1423	lokale Kennung für Tierkreis-Ringgruppe D	oklairdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OK+L+AIR+Y	ok|l|air|dy	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-L|FOCUS:OK<-AIR|FOCUS:OK<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L050	P1008-E0192	f72r	CELESTIAL	f72r2.3	1424	lokale Kennung für Tierkreis-Ringgruppe D	okaram	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OK+AR+AM_ADDR	ok|ar|am	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-AR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L051	P1008-E0193	f72r	CELESTIAL	f72r2.4	1425	lokale Kennung für Tierkreis-Ringgruppe D	okairy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	OK+AIR+Y	ok|air|y	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-AIR|FOCUS:OK<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L052	P1008-E0194	f72r	CELESTIAL	f72r2.5	1426	lokale Kennung für Tierkreis-Ringgruppe D	okealar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L053	P1008-E0236	f72r	CELESTIAL	f72r2.7	1468	lokale Kennung für Tierkreis-Ringgruppe D	otaraldy	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	OT+AR+AL+Y	DANACH · AUSGANG · ZIELORT · POSTEN	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	2	16	OT+AR+AL+Y	ot|ar|al|dy	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AR|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L054	P1008-E0237	f72r	CELESTIAL	f72r2.8	1469	lokale Kennung für Tierkreis-Ringgruppe D	okalar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL+AR	SETZEN · ZIELORT · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	1	2	8	OK+AL+AR	ok|al|ar	3	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL|FOCUS:OK<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L055	P1008-E0238	f72r	CELESTIAL	f72r2.9	1470	lokale Kennung für Tierkreis-Ringgruppe D	okal	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL	SETZEN · ZIELORT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	15	47	2	4	OK+AL	ok|al	2	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L056	P1008-E0239	f72r	CELESTIAL	f72r2.10	1471	lokale Kennung für Tierkreis-Ringgruppe D	okaly	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL+Y	SETZEN · ZIELORT · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	5	2	4	OK+AL+Y	ok|al|y	3	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL|FOCUS:OK<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L057	P1008-E0240	f72r	CELESTIAL	f72r2.11	1472	lokale Kennung für Tierkreis-Ringgruppe D	okal	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL	SETZEN · ZIELORT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	15	47	2	4	OK+AL	ok|al	2	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L058	P1008-E0241	f72r	CELESTIAL	f72r2.12	1473	lokale Kennung für Tierkreis-Ringgruppe D	okeey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+EE+Y	SETZEN · GRAD II · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	16	67	2	0	NONE	NONE	0	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L059	P1008-E0242	f72r	CELESTIAL	f72r2.12	1474	lokale Kennung für Tierkreis-Ringgruppe D	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	PORTABLE_ADDRESS_FORMULA	AR+Y	AUSGANG · POSTEN	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	0	1	3	2	AR+Y	ar|y	2	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L060	P1008-E0243	f72r	CELESTIAL	f72r2.13	1475	lokale Kennung für Tierkreis-Ringgruppe D	oteeary	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L061	P1008-E0244	f72r	CELESTIAL	f72r2.14	1476	lokale Kennung für Tierkreis-Ringgruppe D	otair	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	OT+AIR	DANACH · BAHN	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	1	2	OT+AIR	ot|air	2	FACTOR_AMBER_LOCAL_APPENDIX	NONE	FOCUS:OWNER<-AIR	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L062	P1008-E0245	f72r	CELESTIAL	f72r2.14	1477	lokale Kennung für Tierkreis-Ringgruppe D	dy	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	Y	POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	44	183	2	2	Y	dy	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L063	P1008-E0246	f72r	CELESTIAL	f72r2.15	1478	lokale Kennung für Tierkreis-Ringgruppe D	okaircham	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	OK+AIR+CH+AM_ADDR	ok|air|ch|am	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:CH<-AIR	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L064	P1008-E0247	f72r	CELESTIAL	f72r2.16	1479	lokale Kennung für Tierkreis-Ringgruppe D	okeal	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L065	P1008-E0248	f72r	CELESTIAL	f72r2.17	1480	lokale Kennung für Tierkreis-Ringgruppe D	otar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AR	DANACH · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	18	22	4	4	OT+AR	ot|ar	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L066	P1008-E0249	f72r	CELESTIAL	f72r2.18	1481	lokale Kennung für Tierkreis-Ringgruppe D	okaly	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AL+Y	SETZEN · ZIELORT · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	5	2	4	OK+AL+Y	ok|al|y	3	EXACT_RUNNING_RECIPE	FOCUS:OK<-AL|FOCUS:OK<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L067	P1008-E0250	f72r	CELESTIAL	f72r2.19	1482	lokale Kennung für Tierkreis-Ringgruppe D	orary	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OR+AR+Y	or|ar|y	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AR|FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L068	P1008-E0251	f72r	CELESTIAL	f72r2.20	1483	lokale Kennung für Tierkreis-Ringgruppe D	okyd	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	OK+Y+D_ADDR	ok|y|d	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L069	P1008-E0252	f72r	CELESTIAL	f72r2.21	1484	lokale Kennung für Tierkreis-Ringgruppe D	otolam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OT+OL+AM_ADDR	ot|ol|am	3	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L070	P1008-E0279	f72r	CELESTIAL	f72r2.23	1511	lokale Kennung für Tierkreis-Ringgruppe E	otal	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AL	DANACH · ZIELORT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	6	16	1	4	OT+AL	ot|al	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AL	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L071	P1008-E0280	f72r	CELESTIAL	f72r2.24	1512	lokale Kennung für Tierkreis-Ringgruppe E	ralal	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	R+AL+AL	r|al|al	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:R<-AL|FOCUS:R<-AL	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L072	P1008-E0281	f72r	CELESTIAL	f72r2.25	1513	lokale Kennung für Tierkreis-Ringgruppe E	okam	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OK+AM_ADDR	SETZEN · HIER	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	3	1	2	OK+AM_ADDR	ok|am	2	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
