event_serial	page	locus	record_unit_id	field_id	statement_id	exact_card_id	surface_display_only	literal_exact_card_layer	v71_whole_plant_owner	owner_status	default_slot_type	concrete_german_default	source_layer	known_card	known_formal_prompt	parse_status	terminal_status	working_confidence	confidence_label	confidence_scope	strongest_alternative	contradiction	v70_image_constraint	semantic_ceiling
23	f10r	f10r.6	H2	F003	H2-S001	b921a237be883a820352	shy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=shy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Erwärme den Ansatz gelinde.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Pressrückstand als Nebenfraktion H2-R02 markieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
24	f10r	f10r.8	H2	F004	H2-S002	10488b911aae52b3b334	qotchor	EXACT_CARD_ID=10488b911aae52b3b334 | SURFACE_DISPLAY_ONLY=qotchor | OPAQUE_FORMULA=FRAME_OT(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	PART_ARGUMENT	Nimm vor voller Blüte eine zweite Portion der Spitzen.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	frühe Erntefraktion H2-R03 eröffnen.	keine Leiterlinie weist diesem Feld den genannten Pflanzenteil sichtbar zu.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
25	f10r	f10r.8	H2	F004	H2-S002	7a4bb8136330ee4e6e56	chor	EXACT_CARD_ID=7a4bb8136330ee4e6e56 | SURFACE_DISPLAY_ONLY=chor | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANSATZ? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	ACTIVE_ITEM_STATE	Halte den ersten Presssaft als laufenden Ansatz bereit.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANSATZ?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	H2-P01 als aktiven Ansatz ansprechen.	ANSATZ? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
26	f10r	f10r.8	H2	F004	H2-S002	497cbd9c7401810ff56b	otol	EXACT_CARD_ID=497cbd9c7401810ff56b | SURFACE_DISPLAY_ONLY=otol | OPAQUE_FORMULA=FRAME_OT(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Nimm von der zweiten Ernte eine Handvoll.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	eine Teilmenge H2-R03 in ein Vergleichsgefäß geben.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
27	f10r	f10r.8	H2	F004	H2-S002	dcda95c81a5460feb191	chol	EXACT_CARD_ID=dcda95c81a5460feb191 | SURFACE_DISPLAY_ONLY=chol | OPAQUE_FORMULA=FRAME_O(LINK) | KNOWN_CARD=NONE | KNOWN_FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=STRICT_FORMAL_PROMPT_NO_WORD_VALUE	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	STATE_LINK	Verknüpfe diese Portion im Register mit dem laufenden Ansatz.	KNOWN_FORMAL_WITH_EXEMPLAR_FILL	NONE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNIQUE_FORMAL_ONLY	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	formalen aktiven Link zwischen Vergleichsgefäß und laufender Charge setzen.	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
28	f10r	f10r.8	H2	F004	H2-S002	dec401773c1f0347793d	cholor	EXACT_CARD_ID=dec401773c1f0347793d | SURFACE_DISPLAY_ONLY=cholor | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=VORIGES? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	PREVIOUS_ITEM_STATE	Nimm den vorigen Ansatz zum Vergleich wieder auf.	KNOWN_CARD_WITH_EXEMPLAR_FILL	VORIGES?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	vorige Charge H2-P01 wieder aufnehmen.	VORIGES? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
29	f10r	f10r.8	H2	F004	H2-S002	dcda95c81a5460feb191	chol	EXACT_CARD_ID=dcda95c81a5460feb191 | SURFACE_DISPLAY_ONLY=chol | OPAQUE_FORMULA=FRAME_O(LINK) | KNOWN_CARD=NONE | KNOWN_FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=STRICT_FORMAL_PROMPT_NO_WORD_VALUE	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	STATE_LINK	Führe beide Ansätze im Register als zusammengehöriges Vergleichspaar.	KNOWN_FORMAL_WITH_EXEMPLAR_FILL	NONE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNIQUE_FORMAL_ONLY	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	diese vorige Charge an Vergleich H2-P02 verknüpfen.	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
30	f10r	f10r.8	H2	F004	H2-S002	2f1c5e56e8f0ff459065	daiin	EXACT_CARD_ID=2f1c5e56e8f0ff459065 | SURFACE_DISPLAY_ONLY=daiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=MASS? | KNOWN_FORMAL=VORGABEPARAMETER? | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=MNEMONIC_AND_FORMAL_CHANNELS	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	MEASURE_ARGUMENT	Bemesse beide mit demselben im Exemplar vorgeschriebenen Maß.	KNOWN_CARD_AND_FORMAL_WITH_EXEMPLAR_FILL	MASS?	VORGABEPARAMETER?	UNIQUE_CONVERGENT_CHANNELS	NONCLOSE	0.66	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Sollmenge für H2-P02 buchen.	MASS? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung; VORGABEPARAMETER? ist eine formale Slotanweisung, keine Übersetzung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
31	f10r	f10r.8	H2	F004	H2-S002	4d4559019a961b834aa1	dar	EXACT_CARD_ID=4d4559019a961b834aa1 | SURFACE_DISPLAY_ONLY=dar | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Verarbeite beide getrennt auf dieselbe Weise.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	frühe Fraktion vollständig mazerieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
32	f10r	f10r.9	H2	F005	H2-S003	27d97af8c96eb056c2e6	oykchor	EXACT_CARD_ID=27d97af8c96eb056c2e6 | SURFACE_DISPLAY_ONLY=oykchor | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	VESSEL_ACTION	Gib die beiden Fraktionen in zwei getrennte glasierte Gefäße.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	späte Erntefraktion H2-R04 eröffnen.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
33	f10r	f10r.9	H2	F005	H2-S003	7a4bb8136330ee4e6e56	shor	EXACT_CARD_ID=7a4bb8136330ee4e6e56 | SURFACE_DISPLAY_ONLY=shor | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANSATZ? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	ACTIVE_ITEM_STATE	Führe die frühere Fraktion als ersten aktiven Ansatz.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANSATZ?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	H2-P02 als ersten aktiven Ansatz führen.	ANSATZ? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
34	f10r	f10r.9	H2	F005	H2-S003	7a4bb8136330ee4e6e56	chor	EXACT_CARD_ID=7a4bb8136330ee4e6e56 | SURFACE_DISPLAY_ONLY=chor | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ANSATZ? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	ACTIVE_ITEM_STATE	Führe die spätere Fraktion als zweiten aktiven Ansatz.	KNOWN_CARD_WITH_EXEMPLAR_FILL	ANSATZ?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	späte Teilcharge H2-P03 als zweiten aktiven Ansatz führen.	ANSATZ? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
35	f10r	f10r.9	H2	F005	H2-S003	b921a237be883a820352	chy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=chy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	PREPARATION_ACTION	Rühre beide bei kleinem Feuer.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	beide Ernteauszüge in getrennten Gefäßen umrühren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
36	f10r	f10r.9	H2	F005	H2-S003	409de02322e7b2ca0c62	kaiiin	EXACT_CARD_ID=409de02322e7b2ca0c62 | SURFACE_DISPLAY_ONLY=kaiiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	ENDPOINT_CONDITION	Lasse beide eindicken, bis eine weiche Salbe entsteht.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	beide durch dasselbe Tuch seihen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
37	f10r	f10r.9	H2	F005	H2-S003	b921a237be883a820352	dy	EXACT_CARD_ID=b921a237be883a820352 | SURFACE_DISPLAY_ONLY=dy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	STORAGE_ACTION	Bewahre beide bedeckt auf.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Farbe und Bodensatz als Vergleichsmerkmale notieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
38	f10r	f10r.9	H2	F005	H2-S003	834825c61d048a6b5628	chodaiin	EXACT_CARD_ID=834825c61d048a6b5628 | SURFACE_DISPLAY_ONLY=chodaiin | OPAQUE_FORMULA=FRAME_O(OPAQUE_PAYLOAD + <ARG_AIIN>) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	USE_ACTION	Lege die passendere Salbe äußerlich auf ein Geschwür oder eine harte Schwellung.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Vergleichspaar H2-P02/H2-P03 verschlossen lagern.	Indikation, Gebrauch und Zielstelle sind nicht abgebildet.	NARROW_SPECIES_AND_IMAGE_BASED_WATER_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
39	f11r	f11r.1	H3	F006	H3-S001	953ad19b79517fc8a211	tshol	EXACT_CARD_ID=953ad19b79517fc8a211 | SURFACE_DISPLAY_ONLY=tshol | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	HARVEST_ARGUMENT	Nimm im zeitigen Frühjahr Blüten und junge Blätter der ganzen abgebildeten Pflanze.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.39	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Bildbesitzer H3 als Blüten-Kraut-Los H3-R01 eröffnen.	keine Leiterlinie weist diesem Feld den genannten Pflanzenteil sichtbar zu.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
40	f11r	f11r.1	H3	F006	H3-S001	428a5e3662aa57b4b256	schoal	EXACT_CARD_ID=428a5e3662aa57b4b256 | SURFACE_DISPLAY_ONLY=schoal | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AL> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	MEDIUM_ACTION	Koche sie in mildem Weißwein.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.35	LOW_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	junge oberirdische Teile sammeln.	Medium, Wasser, Wein, Öl, Honig, Tuch oder Gefäß sind nicht abgebildet.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
41	f11r	f11r.1	H3	F006	H3-S001	bdad9f9ea8b80f141496	cfhy	EXACT_CARD_ID=bdad9f9ea8b80f141496 | SURFACE_DISPLAY_ONLY=cfhy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Wringe den Sud durch feines Leinentuch.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Blütenköpfe und Blätter in zwei Schalen sortieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
42	f11r	f11r.1	H3	F006	H3-S001	a8af08e69edab8e54f15	shfydaiin	EXACT_CARD_ID=a8af08e69edab8e54f15 | SURFACE_DISPLAY_ONLY=shfydaiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AIIN> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Lasse den Auszug ruhig stehen.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Krautfraktion quetschen und in Wasser mazerieren.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
43	f11r	f11r.1	H3	F006	H3-S001	deb377381ceaf55ea310	cphy	EXACT_CARD_ID=deb377381ceaf55ea310 | SURFACE_DISPLAY_ONLY=cphy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	PREPARATION_ACTION	Seihe ihn ein zweites Mal.	EXEMPLAR_ONLY	NONE	NONE	UNPARSED_EXEMPLAR	NONCLOSE	0.45	LOW_MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Auszug zuerst grob, dann durch Tuch seihen.	der konkrete Wert ist ein occurrence-spezifischer Masterexemplar-Default; das Bild stützt nur den Ganzpflanzenartikel.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
44	f11r	f11r.1	H3	F006	H3-S001	b5df9126607030b95175	shey	EXACT_CARD_ID=b5df9126607030b95175 | SURFACE_DISPLAY_ONLY=shey | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=KLAR? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	ENDPOINT_CONDITION	Prüfe ihn, bis der im Exemplar bezeichnete klare Zustand erreicht ist.	KNOWN_CARD_WITH_EXEMPLAR_FILL	KLAR?	NONE	UNIQUE_EXACT	NONCLOSE	0.62	MEDIUM_HIGH_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Klarheitszustand des Filtrats H3-P01 prüfen.	KLAR? ist nur der bestehende unsichere Ganzkarten-Merksatz, keine bestätigte Wortbedeutung.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
45	f11r	f11r.1	H3	F006	H3-S001	2e2027b1951d79911e24	tchody	EXACT_CARD_ID=2e2027b1951d79911e24 | SURFACE_DISPLAY_ONLY=tchody | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	CLOSURE_ACTION	Lasse ihn abkühlen und schließe diesen Zubereitungsposten.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	NONE	NONE	UNPARSED_EXEMPLAR	TERMINAL	0.55	MEDIUM_INTERNAL	INTERNAL_THIRD_EDITION_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	klares Filtrat absetzen lassen und Feld schließen.	der Schlussmarker stützt nur Feldabschluss, nicht die konkrete Schlussaktion.	NARROW_SPECIES_DEFAULT_WITHDRAWN	OCCURRENCE_SPECIFIC_EXEMPLAR_DEFAULT_NOT_CARD_STEM_WORD_OR_SPECIES_MEANING
