record	domain	at	word	reading	row_status
F83_P5	B	f83r.33:4	sheekchy	⟦sheekchy⟧	recorded
F83_P5	B	f83r.33:5	qokey	⟦qokey⟧	recorded
F83_P5	B	f83r.33:6	sain	⟦sain⟧	recorded
F83_P5	B	f83r.34:1	shky	⟦shky⟧	recorded
F83_P5	B	f83r.34:2	lchedy	Gewebe	recorded
F83_P5	B	f83r.34:3	dolshed	⟦dolshed⟧	recorded
F83_P5	B	f83r.34:4	qokchy	⟦qokchy⟧	recorded
F83_P5	B	f83r.35:1	saiin	⟦saiin⟧	recorded
F83_P5	B	f83r.35:2	cheky	⟦cheky⟧	recorded
F83_P5	B	f83r.35:3	okeeol	⟦okeeol⟧	recorded
F83_P5	B	f83r.35:4	okain	⟦okain⟧	recorded
F83_P5	B	f83r.35:5	chdy	⟦chdy⟧	recorded
F83_P5	B	f83r.36:1	sor	⟦sor⟧	recorded
F83_P5	B	f83r.36:2	aiin	⟦aiin⟧	recorded
F83_P5	B	f83r.36:3	shy	⟦shy⟧	recorded
F83_P5	B	f83r.36:4	shey	Gewebe enthält Gewebe [links=f83r.34:2; rechts=f83r.37:3; fehlend=]	recorded
F83_P5	B	f83r.36:5	lshedy	⟦lshedy⟧	recorded
F83_P5	B	f83r.36:6	qoky	⟦qoky⟧	recorded
F83_P5	B	f83r.37:1	sol	⟦sol⟧	recorded
F83_P5	B	f83r.37:2	lkedy	⟦lkedy⟧	recorded
F83_P5	B	f83r.37:3	lchedy	Gewebe	recorded
F83_P5	B	f83r.37:4	qokol	⟦qokol⟧	recorded
F83_P5	B	f83r.37:5	shedy	Blut	recorded
F83_P5	B	f83r.38:1	or	⟦or⟧	recorded
F83_P5	B	f83r.38:2	chey	⟦chey⟧	recorded
F83_P5	B	f83r.38:3	qockhey	⟦qockhey⟧	recorded
F83_P5	B	f83r.38:4	dairydy	⟦dairydy⟧	recorded
F83_P5	B	f83r.39:1	qokain	⟦qokain⟧	recorded
F83_P5	B	f83r.39:2	shey	Blut enthält Gewebe [links=f83r.37:5; rechts=f83r.41:2; fehlend=]	recorded
F83_P5	B	f83r.39:3	kain	⟦kain⟧	recorded
F83_P5	B	f83r.39:4	chckhal	⟦chckhal⟧	recorded
F83_P5	B	f83r.40:1	solchedy	⟦solchedy⟧	recorded
F83_P5	B	f83r.40:2	olchedy	⟦olchedy⟧	recorded
F83_P5	B	f83r.40:3	chedaiin	⟦chedaiin⟧	recorded
F83_P5	B	f83r.41:1	solkey	⟦solkey⟧	recorded
F83_P5	B	f83r.41:2	lchedy	Gewebe	recorded
F83_P5	B	f83r.41:3	qolkain	⟦qolkain⟧	recorded
F83_P5	B	f83r.41:4	dal	⟦dal⟧	recorded
F83_P5	B	f83r.42:1	sol	⟦sol⟧	recorded
F83_P5	B	f83r.42:2	ol	⟦ol⟧	recorded
F83_P5	B	f83r.42:3	chcthdy	⟦chcthdy⟧	recorded
F83_P5	B	f83r.42:4	l	⟦l⟧	recorded
F83_P5	B	f83r.42:5	chedy	⟦chedy⟧	recorded
F83_P5	B	f83r.42:6	lchdy	⟦lchdy⟧	recorded
F83_P5	B	f83r.43:1	daiin	Gewebe speist Blut [links=f83r.41:2; rechts=f83r.44:2; fehlend=]	recorded
F83_P5	B	f83r.43:2	sheol	⟦sheol⟧	recorded
F83_P5	B	f83r.43:3	chedy	⟦chedy⟧	recorded
F83_P5	B	f83r.43:4	qotal	⟦qotal⟧	recorded
F83_P5	B	f83r.43:5	sar	⟦sar⟧	recorded
F83_P5	B	f83r.44:1	skar	⟦skar⟧	recorded
F83_P5	B	f83r.44:2	shedy	Blut	recorded
F83_Q1	B	f83r.47:1	otchdy	⟦otchdy⟧	recorded
F83_Q1	B	f83r.47:2	qokchdy	⟦qokchdy⟧	recorded
F83_Q1	B	f83r.47:3	shedal	⟦shedal⟧	recorded
F83_Q1	B	f83r.48:1	dal	⟦dal⟧	recorded
F83_Q1	B	f83r.48:2	cheol	⟦cheol⟧	recorded
F83_Q1	B	f83r.48:3	lol	⟦lol⟧	recorded
F83_Q1	B	f83r.48:4	chdal	⟦chdal⟧	recorded
F83_Q1	B	f83r.48:5	aiin	⟦aiin⟧	recorded
F83_Q1	B	f83r.49:1	sol	⟦sol⟧	recorded
F83_Q1	B	f83r.49:2	daiiin	⟦daiiin⟧	recorded
F83_Q1	B	f83r.49:3	chedy	⟦chedy⟧	recorded
F83_Q2	B	f83r.52:1	solkeey	⟦solkeey⟧	recorded
F83_Q2	B	f83r.52:2	qekey	⟦qekey⟧	recorded
F83_Q2	B	f83r.52:3	raly	⟦raly⟧	recorded
F83_Q2	B	f83r.52:4	ol	⟦ol⟧	recorded
F83_Q2	B	f83r.53:1	solchkal	⟦solchkal⟧	recorded
F83_Q2	B	f83r.53:2	cheol	⟦cheol⟧	recorded
F83_Q2	B	f83r.53:3	qotar	⟦qotar⟧	recorded
F83_Q2	B	f83r.53:4	ol	⟦ol⟧	recorded
F83_Q2	B	f83r.54:1	daiin	? speist ? [links=; rechts=; fehlend=left,right]	recorded
F83_Q2	B	f83r.54:2	ol	⟦ol⟧	recorded
F83_Q2	B	f83r.54:3	dain	⟦dain⟧	recorded
F83_Q2	B	f83r.54:4	chey	⟦chey⟧	recorded
F83_Q2	B	f83r.54:5	ldalor	⟦ldalor⟧	recorded
F83_Q2	B	f83r.55:1	sol	⟦sol⟧	recorded
F83_Q2	B	f83r.55:2	rtain	⟦rtain⟧	recorded
F83_Q2	B	f83r.55:3	cthal	⟦cthal⟧	recorded
