rank_class	local_code	surface	register	old_drawer	events	loci	physical_pages	visible_owner_or_default_de	old_recipe	revised_recipe	atomic_reading_de	register_short_reading_de	mechanism	decision	same_surface_other_codes	local_contexts	apprentice_rule_de
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W008	qkoy	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.72	f67r2	lies den im Muster bezeichneten Ringwert Z-W008	WHOLE[qkoy]	CARRIER_Q+K+O+Y	ZUORDNEN/ZUGEBEN · GANG · DIESER POSTEN	ZUORDNEN/ZUGEBEN · GANG · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	ydaiin > [qkoy] > ydaiin	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W009	qsg	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.43	f67r2	lies den im Muster bezeichneten Ringwert Z-W009	WHOLE[qsg]	CARRIER_Q+S+G_LABEL	KONTEXT/PROBE · G-KENNZEICHEN	KONTEXT/PROBE · G-KENNZEICHEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	os > [qsg] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W001	saiir	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.20	f69v	lies den im Muster bezeichneten Ringwert Z-W001	WHOLE[saiir]	S+AIIN+R	KONTEXT/PROBE · SOLL-MASS · MARKIERTER ZUSTAND	KONTEXT/PROBE · SOLL-MASS · MARKIERTER ZUSTAND	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [saiir] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W010	soraiir	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.17	f67r2	lies den im Muster bezeichneten Ringwert Z-W010	WHOLE[soraiir]	S+OR+AIIN+R	KONTEXT/PROBE · ANSATZ/EINTRAG · SOLL-MASS · MARKIERTER ZUSTAND	KONTEXT/PROBE · ANSATZ/EINTRAG · SOLL-MASS · MARKIERTER ZUSTAND	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	otchey > [soraiir] > dy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W018	tey	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.1	f69v	lies den im Muster bezeichneten Ringwert Z-W018	WHOLE[tey]	T+E+Y	BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	o > [tey] > otokeeey	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W002	ykeydy	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.17	f69v	lies den im Muster bezeichneten Ringwert Z-W002	WHOLE[ykeydy]	Y+K+E+Y+DY	DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · DIESER POSTEN · SCHLUSS	DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · DIESER POSTEN · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [ykeydy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W011	yky	ZODIAC	COPIED_WORKSHOP_CARD	1	f68r1.5	f68r1	lies den im Muster bezeichneten Ringwert Z-W011	WHOLE[yky]	Y+K+Y	DIESER POSTEN · ZUORDNEN/ZUGEBEN · DIESER POSTEN	DIESER POSTEN · ZUORDNEN/ZUGEBEN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [yky] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W012	yteody	ZODIAC	COPIED_WORKSHOP_CARD	1	f68r1.2	f68r1	lies den im Muster bezeichneten Ringwert Z-W012	WHOLE[yteody]	Y+T+E+O+DY	DIESER POSTEN · BEARBEITEN/MARKIEREN · KURZ · GANG · SCHLUSS	DIESER POSTEN · BEARBEITEN/MARKIEREN · KURZ · GANG · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	cheeteey > [yteody] > chpor	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W013	yto	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.26	f67r2	lies den im Muster bezeichneten Ringwert Z-W013	WHOLE[yto]	Y+T+O	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	Z-W019	yteoor > [yto] > ykor	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W019	yto	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.1	f69v	lies den im Muster bezeichneten Ringwert Z-W019	WHOLE[yto]	Y+T+O	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	Z-W013	chees > [yto] > odair	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W003	ytody	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.10	f69v	lies den im Muster bezeichneten Ringwert Z-W003	WHOLE[ytody]	Y+T+O+DY	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG · SCHLUSS	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	Z-W014	<START> > [ytody] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W014	ytody	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.29	f67r2	lies den im Muster bezeichneten Ringwert Z-W014	WHOLE[ytody]	Y+T+O+DY	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG · SCHLUSS	DIESER POSTEN · BEARBEITEN/MARKIEREN · GANG · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	Z-W003	<START> > [ytody] > saiin	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L088	otar	ZODIAC	PICTURED_NAME_OR_CLASS	4	f67r2.57|f70v2.22|f70v2.23|f70v2.4	f67r2|f70v	Kennung am zwei lokale Himmelsraeder (f67r2.57)	OT+AR	OT+AR	DANACH · QUELLSTELLE	Kennung am zwei lokale Himmelsraeder (f67r2.57)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [otar] > dy || <START> > [otar] > <END> || <START> > [otar] > am || <START> > [otar] > al	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L004	am	ZODIAC	PICTURED_NAME_OR_CLASS	3	f67r2.28|f70v1.2|f70v2.22	f67r2|f70v	Kennung am zwei lokale Himmelsraeder (f67r2.28)	AM_ADDR	AM_ADDR	GEGEN-/INNENFELD	Kennung am zwei lokale Himmelsraeder (f67r2.28)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	P-L001	okain > [am] > <END> || tar > [am] > dy || otar > [am] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L078	otal	ZODIAC	PICTURED_NAME_OR_CLASS	3	f70v1.11|f70v1.16|f70v2.16	f70v	Kennung fuer aries outer figure 10	OT+AL	OT+AL	DANACH · ZIELSTELLE	Kennung fuer aries outer figure 10	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [otal] > ypsharal || oteoeey > [otal] > okealar || <START> > [otal] > arar	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L109	s	ZODIAC	PICTURED_NAME_OR_CLASS	3	f67r2.1|f67r2.64|f67r2.69	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.1)	S	S	KONTEXT/PROBE	Kennung am zwei lokale Himmelsraeder (f67r2.1)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	ykshy > [s] > aram || <START> > [s] > air || <START> > [s] > ay	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L015	chy	ZODIAC	PICTURED_NAME_OR_CLASS	2	f67r2.11|f70v2.14	f67r2|f70v	Kennung am zwei lokale Himmelsraeder (f67r2.11)	Y	Y	DIESER POSTEN	Kennung am zwei lokale Himmelsraeder (f67r2.11)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	chykchs > [chy] > <END> || <START> > [chy] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L026	dy	ZODIAC	PICTURED_NAME_OR_CLASS	2	f67r2.57|f70v1.2	f67r2|f70v	Kennung am zwei lokale Himmelsraeder (f67r2.57)	Y	Y	DIESER POSTEN	Kennung am zwei lokale Himmelsraeder (f67r2.57)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	otar > [dy] > <END> || am > [dy] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L051	okar	ZODIAC	PICTURED_NAME_OR_CLASS	2	f67r2.10|f67r2.3	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.3)	OK+AR	OK+AR	ANSETZEN · QUELLSTELLE	Kennung am zwei lokale Himmelsraeder (f67r2.3)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	shs > [okar] > <END> || kchy > [okar] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L061	okodar	ZODIAC	PICTURED_NAME_OR_CLASS	2	f67r2.63|f67r2.67	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.63)	OK+O+DA+R	OK+O+DA+R	ANSETZEN · GANG · ZWEITE STUFE · MARKIERTER ZUSTAND	Kennung am zwei lokale Himmelsraeder (f67r2.63)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [okodar] > <END> || <START> > [okodar] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L087	otaly	ZODIAC	PICTURED_NAME_OR_CLASS	2	f70v1.6|f70v2.15	f70v	Kennung fuer aries outer figure 05	OT+AL+Y	OT+AL+Y	DANACH · ZIELSTELLE · DIESER POSTEN	Kennung fuer aries outer figure 05	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	P-L011	<START> > [otaly] > <END> || <START> > [otaly] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
4_RECURRENT_OWNER_BOUND_LABEL	Z-L104	oty	ZODIAC	PICTURED_NAME_OR_CLASS	2	f70v2.5|f70v2.7	f70v	Kennung fuer pisces outer figure 04	OT+Y	OT+Y	DANACH · DIESER POSTEN	Kennung fuer pisces outer figure 04	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [oty] > <END> || <START> > [oty] > ar	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	P-L003	ofaldo	PHARMA	PICTURED_NAME_OR_CLASS	1	f88r.25	f88r	wurzelkoerper p	O+LOCAL_CHAR_F+AL+D_ADDR+O	O+LOCAL_CHAR_F+AL+D_ADDR+O	GANG · F-KENNZEICHEN · ZIELSTELLE · TEILADRESSE · GANG	wurzelkoerper p	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [ofaldo] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	P-L004	ofyskydal	PHARMA	PICTURED_NAME_OR_CLASS	1	f88r.23	f88r	untere wurzelmengung m	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	GANG · F-KENNZEICHEN · DIESER POSTEN · KONTEXT/PROBE · ZUORDNEN/ZUGEBEN · DIESER POSTEN · ZWEITE STUFE · LEITEN	untere wurzelmengung m	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [ofyskydal] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L029	g	ZODIAC	PICTURED_NAME_OR_CLASS	1	f67r2.58	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.58)	WHOLE[g]	G_LABEL	G-KENNZEICHEN	Kennung am zwei lokale Himmelsraeder (f67r2.58)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	dal > [g] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L033	oalcheg	ZODIAC	PICTURED_NAME_OR_CLASS	1	f70v1.7	f70v	Kennung fuer aries outer figure 06	O+AL+CH+E+G_LABEL	O+AL+CH+E+G_LABEL	GANG · ZIELSTELLE · ENTNEHMEN/ABLESEN · KURZ · G-KENNZEICHEN	Kennung fuer aries outer figure 06	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [oalcheg] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L043	ofar	ZODIAC	PICTURED_NAME_OR_CLASS	1	f67r2.34	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.34)	O+LOCAL_CHAR_F+AR	O+LOCAL_CHAR_F+AR	GANG · F-KENNZEICHEN · QUELLSTELLE	Kennung am zwei lokale Himmelsraeder (f67r2.34)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [ofar] > oeoldan	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L044	ofcheor	ZODIAC	PICTURED_NAME_OR_CLASS	1	f68r1.22	f68r1	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.22)	O+LOCAL_CHAR_F+CHEO+R	O+LOCAL_CHAR_F+CHEO+R	GANG · F-KENNZEICHEN · REGISTER-EINTRAG · MARKIERTER ZUSTAND	Kennung am mehrteiliger Sternatlas mit lokalen Zentren (f68r1.22)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [ofcheor] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L077	otakaizan	ZODIAC	PICTURED_NAME_OR_CLASS	1	f70v1.4	f70v	Kennung fuer aries outer figure 03	OT+A_ADDR+K+AIN+Z_ADDR+AN	OT+A_ADDR+K+AIN+Z_ADDR+AN	DANACH · LOKALE ADRESSE · ZUORDNEN/ZUGEBEN · PORTION · Z-BEZUG · ZUSATZ	Kennung fuer aries outer figure 03	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [otakaizan] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L080	otalalg	ZODIAC	PICTURED_NAME_OR_CLASS	1	f70v2.2	f70v	Kennung fuer pisces outer figure 01	OT+AL+AL+G_LABEL	OT+AL+AL+G_LABEL	DANACH · ZIELSTELLE · ZIELSTELLE · G-KENNZEICHEN	Kennung fuer pisces outer figure 01	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [otalalg] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
5_COMPOSED_LABEL_WITH_LOCAL_SIGN	Z-L120	yfain	ZODIAC	PICTURED_NAME_OR_CLASS	1	f67r2.47	f67r2	Kennung am zwei lokale Himmelsraeder (f67r2.47)	Y+LOCAL_CHAR_F+AIN	Y+LOCAL_CHAR_F+AIN	DIESER POSTEN · F-KENNZEICHEN · PORTION	Kennung am zwei lokale Himmelsraeder (f67r2.47)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [yfain] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L001	chtorol	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f83r.45	f83r	Kennung am lokale Becken-, Figuren- und Verbindungsstationen (f83r.45)	CH+T+OR+OL	CH+T+OR+OL	ENTNEHMEN/ABLESEN · BEARBEITEN/MARKIEREN · ANSATZ/EINTRAG · FORTSETZEN	Kennung am lokale Becken-, Figuren- und Verbindungsstationen (f83r.45)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [chtorol] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L002	dainy	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f75r.53	f75r	Kennung der lower pool label 7	AIN+Y	AIN+Y	PORTION · DIESER POSTEN	Kennung der lower pool label 7	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [dainy] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L003	daly	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f75r.48	f75r	Kennung der lower pool label 2	AL+Y	AL+Y	ZIELSTELLE · DIESER POSTEN	Kennung der lower pool label 2	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [daly] > ychey	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L004	dara	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f75r.49	f75r	Kennung der lower pool label 3	D_ADDR+AR+A_ADDR	D_ADDR+AR+A_ADDR	TEILADRESSE · QUELLSTELLE · LOKALE ADRESSE	Kennung der lower pool label 3	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	sols > [dara] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L005	darary	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f82r.38	f82r	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.38)	DA+R+AR+Y	DA+R+AR+Y	ZWEITE STUFE · MARKIERTER ZUSTAND · QUELLSTELLE · DIESER POSTEN	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.38)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [darary] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L006	darol	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f82r.35	f82r	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.35)	DA+R+OL	DA+R+OL	ZWEITE STUFE · MARKIERTER ZUSTAND · FORTSETZEN	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.35)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [darol] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L007	darolsy	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f83r.51	f83r	Kennung am lokale Becken-, Figuren- und Verbindungsstationen (f83r.51)	DA+R+OL+S+Y	DA+R+OL+S+Y	ZWEITE STUFE · MARKIERTER ZUSTAND · FORTSETZEN · KONTEXT/PROBE · DIESER POSTEN	Kennung am lokale Becken-, Figuren- und Verbindungsstationen (f83r.51)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [darolsy] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L008	dolol	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f82r.43	f82r	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.43)	D_ADDR+OL+OL	D_ADDR+OL+OL	TEILADRESSE · FORTSETZEN · FORTSETZEN	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.43)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [dolol] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L009	okairady	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f82r.39	f82r	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.39)	OK+AIR+A_ADDR+D_ADDR+Y	OK+AIR+A_ADDR+D_ADDR+Y	ANSETZEN · LAUF · LOKALE ADRESSE · TEILADRESSE · DIESER POSTEN	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.39)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	NONE	<START> > [okairady] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
6_COMPOSED_OWNER_BOUND_LABEL	B-L010	okal	BIOLOGICAL	PICTURED_NAME_OR_CLASS	1	f82r.36	f82r	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.36)	OK+AL	OK+AL	ANSETZEN · ZIELSTELLE	Kennung am mehrere lokale Bad- und Leitungsstationen (f82r.36)	OWNER_BOUND_COMPOUND_LABEL__CLASSIFIER_HYPOTHESIS	KEEP_OWNER_BOUND_NOMENCLATOR__FORM_SEGMENTED_ONLY	Z-L047	<START> > [okal] > <END>	Lies zuerst den sichtbaren Besitzer; behandle die Komponenten nur als mögliche Klassen-/Adressform, nicht als übersetzten Namen.
