event_id	statement_id	physical_page	owner_de	component_recipe	identity_route	advisory_history_status	gdt450_false_safe_regression_target	live_execution_decision	final_execution_decision	final_execution_route	advisory_live_relation	expected_gdt441_execution_decision	current_execution_match	identity_can_override_live_execution	advisory_can_override_live_execution	final_decision_source
G407-E0404	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+P+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0405	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+P+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0406	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	OT+CH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0407	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	CH+LOCAL_CHAR_F+OL+DY	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0408	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	T+CH+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0409	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0410	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0411	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OT+CH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0412	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0413	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+CH+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0414	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+IIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0415	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	CH+K+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0416	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0417	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0418	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0419	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0420	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0421	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	O+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0422	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0423	P1009-S006	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0424	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+CH+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0425	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+O+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0426	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	HO+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0427	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0428	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	T+OR+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0429	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	K	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0430	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0431	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0432	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0433	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0434	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	SH+E+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0435	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0436	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	D_ADDR+O+IIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0437	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	Y+K+OL+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0438	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+CH+AL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0439	P1009-S008	f13r	große Wurzelkrone mit Blatt und Blütenstand	AL+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0440	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	S+OT+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0441	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	K+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0442	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	OK+OR+OR+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0443	P1009-S010	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	LOCAL_CHAR_F+SH+O+DY	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0444	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	DA+R+A_ADDR+AM_ADDR	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0445	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y+D_ADDR+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0446	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	HO+LOCAL_CHAR_G	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0447	P1009-S011	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+P+Y+DY	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0448	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y+P+O+D_ADDR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0449	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+O+P	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0450	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OT+CH+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0451	P1009-S012	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	D_ADDR+O+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0453	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y+D_ADDR+AIR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0454	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0455	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0456	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0457	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+K+O+DY	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0458	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	D_ADDR+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0459	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OT+CH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0460	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+CH+T+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0461	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+S	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0462	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0463	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0464	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0465	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	O+D_ADDR+AM_ADDR	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0466	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0467	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	CH+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0468	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+CH+O+AM_ADDR	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0469	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	T+CH+O	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0470	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	SH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0471	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OK+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0472	P1009-S014	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
