surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt519_rank	gdt520_rank	candidate_recipe	gdt519_score	segment_count	boundary_nll	gdt520_score	alignment_trace
dalcheeeky	AL+CH+EEE+K+Y	NO	81	8	9	D_ADDR+AL+LOCAL_C+EEE+K+Y	8.432330725	6	7.491947837	9.781525509	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | heee=>heee~EEE@edit0+alias0.250 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	25	11	10	AL+CH+EE+K+Y	8.784223082	5	5.096357490	9.793858831	dal=>dal~AL@edit0+alias0.273 | ch=>ch~CH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ek=>k~K@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	6	10	11	D_ADDR+AL+CH+E+EE+K+Y	8.671216412	7	6.739218732	10.045138285	d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dalcheeeky	AL+CH+EEE+K+Y	NO	24	17	12	AL+CH+K+EE+Y	10.314793779	3	2.727847855	10.887578565	dal=>dal~AL@edit0+alias0.273 | cheeek=>cheek~CH+K+EE@edit1+alias0.518 | y=>y~Y@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	3	1	1	D_ADDR+CH+E+OL	2.692504248	4	0.585412669	3.151045515	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	YES	1	2	2	D_ADDR+CH+E+O+L	3.420331655	5	2.064525277	4.126784183	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	2	3	3	CH+E+OL	3.852782761	3	2.458120428	4.398594803	dch=>ch~CH@edit1+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	12	4	4	D_ADDR+LOCAL_C+E+OL	6.045809731	4	6.171364215	7.062946152	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | he=>e~E@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	5	6	5	D_ADDR+E+OL	7.160386650	3	2.279543917	7.688341042	d=>d~D_ADDR@edit0+alias0.000 | che=>e~E@edit2+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	10	8	6	CH+E+O+L	7.293417374	4	3.937233036	8.087140677	dch=>ch~CH@edit1+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	8	5	7	D_ADDR+CH+SH+E+OL	7.063798859	4	6.349940726	8.098792931	dc=>dc~D_ADDR+CH@edit0+alias0.521 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	16	9	8	D_ADDR+CH+OL	7.506753509	3	3.591941769	8.165947686	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | eol=>ol~OL@edit1+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	14	10	9	D_ADDR+LOCAL_C+SH+E+OL	7.628747325	5	4.477232967	8.576470622	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	13	7	10	D_ADDR+LOCAL_C+E+O+L	7.229643459	4	10.657005924	8.695344051	d=>d~D_ADDR@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | heo=>heo~E+O@edit0+alias0.272 | l=>l~L@edit0+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	9	11	11	D_ADDR+CH+E+O+AL	8.377713696	5	2.064525277	9.084166224	d=>d~D_ADDR@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>al~AL@edit2+alias0.000
dcheol	D_ADDR+CH+E+O+L	NO	4	13	12	D_ADDR+CHD+OL	8.727204231	3	2.279543917	9.255158623	d=>d~D_ADDR@edit0+alias0.000 | che=>chd~CHD@edit1+alias0.500 | ol=>ol~OL@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	2	1	1	D_ADDR+SH+OL+D_ADDR+AIIN+R	6.041969112	5	2.342957530	6.776264865	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	YES	1	2	2	D_ADDR+SH+OL+D_ADDR+IIN+R	6.088650108	6	1.868329017	6.875483010	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	3	3	3	SH+OL+D_ADDR+IIN+R	7.277141337	5	2.182483098	7.995389647	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	7	4	4	SH+OL+D_ADDR+AIIN+R	7.384339448	4	2.657111612	8.050050609	dsh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	11	5	5	D_ADDR+SH+OL+IIN+R	8.534471055	5	2.342957530	9.268766808	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>iin~IIN@edit3+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	4	6	6	D_ADDR+SH+OL+DA+IIN+R	8.654881264	6	4.671477069	9.722028971	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	17	7	7	D_ADDR+SH+OL+AIIN+R	9.481490449	5	2.342957530	10.215786202	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daiin~AIIN@edit2+alias0.284 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	36	8	8	D_ADDR+SH+OL+DA+AIR	9.530801365	5	5.037341048	10.534535470	d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | iir=>air~AIR@edit1+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	22	9	9	SH+SH+OL+D_ADDR+AIIN+R	10.100498463	5	2.342957530	10.834794216	d=>h~SH@edit1+alias0.502 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	10	10	10	D_ADDR+OL+D_ADDR+AIIN+R	10.420238930	4	4.764126191	11.296651549	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | daii=>daii~D_ADDR+AIIN@edit0+alias0.531 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	5	11	11	D_ADDR+OL+D_ADDR+IIN+R	10.467191499	5	4.289497677	11.396141266	d=>d~D_ADDR@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dsholdaiir	D_ADDR+SH+OL+D_ADDR+IIN+R	NO	18	12	12	SH+SH+OL+D_ADDR+IIN+R	10.639655944	6	1.868329017	11.426488846	d=>h~SH@edit1+alias0.502 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	1	1	1	DY+K+Y	2.044238128	3	1.094432825	2.453681411	dy=>dy~DY@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	YES	2	2	2	D_ADDR+Y+K+Y	2.572449924	4	1.106281145	3.083078038	d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	3	3	3	Y+K+Y	2.992405550	3	1.094432825	3.401848832	dy=>y~Y@edit1+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	5	4	4	D_ADDR+Y+K+Y+CH	7.968192574	4	1.106281145	8.478820689	d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>yc~Y+CH@edit2+alias0.502
dyky	D_ADDR+Y+K+Y	NO	6	5	5	CHD+Y+K+Y	8.680179407	4	1.106281145	9.190807521	d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	4	6	6	D_ADDR+K+Y+CH+Y	10.564665232	4	2.694245594	11.234089791	d=>d~D_ADDR@edit0+alias0.000 | ∅=>k~K@edit2+alias0.000 | yk=>yc~Y+CH@edit1+alias0.502 | y=>y~Y@edit0+alias0.000
dyky	D_ADDR+Y+K+Y	NO	8	7	7	CHD+Y+K+Y+CH	13.448246086	4	1.106281145	13.958874200	d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | y=>yc~Y+CH@edit2+alias0.502
dyky	D_ADDR+Y+K+Y	NO	7	8	8	CHD+K+Y+CH+Y	15.094260330	4	2.694245594	15.763684890	d=>chd~CHD@edit4+alias0.500 | ∅=>k~K@edit2+alias0.000 | yk=>yc~Y+CH@edit1+alias0.502 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	2	1	1	K+CH+O+DY	2.506842909	4	0.682599045	2.975102813	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	YES	1	2	2	K+CH+O+D_ADDR+Y	3.453837643	5	1.333232259	4.087160868	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	16	3	3	K+LOCAL_C+O+DY	5.293356451	4	6.620301363	6.355386588	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	5	4	4	K+O+DY	5.929524760	3	2.926523422	6.522177102	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	12	5	5	K+CH+O+Y	6.728906052	4	0.682599045	7.197165957	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	11	7	6	K+CH+SH+O+DY	7.017609051	4	6.818343720	8.099443423	kc=>kc~K+CH@edit0+alias0.518 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	17	8	7	K+LOCAL_C+SH+O+DY	7.259131726	5	4.574419343	8.216573661	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	15	6	8	K+LOCAL_C+O+D_ADDR+Y	6.869256251	4	11.162754874	8.385531738	k=>k~K@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	6	9	9	K+O+D_ADDR+Y	7.744473714	4	3.577156635	8.502189377	kch=>kh~K@edit1+alias0.250 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	18	10	10	K+HO+DY	7.943511816	3	2.728481065	8.516359923	k=>k~K@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	14	12	11	K+SH+O+DY	8.501715983	4	0.682599045	8.969975887	k=>k~K@edit0+alias0.000 | ch=>sh~SH@edit1+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kchody	K+CH+O+D_ADDR+Y	NO	21	13	12	K+CH+O+D_ADDR+DY	8.553322234	5	0.682599045	9.121582139	k=>k~K@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	2	1	1	K+E+CH+O+DY	3.182627990	5	0.937701352	3.776398125	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	YES	1	3	2	K+E+CH+O+D_ADDR+Y	4.705333226	6	1.588334566	5.464166683	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	6	2	3	K+E+LOCAL_C+O+DY	4.631989024	5	6.875403670	5.819529390	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	4	7	4	K+E+CH+O+Y	6.832417455	5	0.937701352	7.426187591	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	3	4	5	K+E+CH+SH+O+DY	6.274393399	5	7.089681500	7.483361549	k=>k~K@edit0+alias0.000 | ec=>ec~E+CH@edit0+alias0.501 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	8	8	6	K+E+O+DY	6.944161461	4	2.983583371	7.642519798	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~O@edit1+alias0.277 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	7	5	7	K+E+LOCAL_C+SH+O+DY	6.652558893	6	4.829521650	7.735511058	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	5	6	8	K+E+LOCAL_C+O+D_ADDR+Y	6.666315526	5	11.417857181	8.308101245	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hod=>hod~O+D_ADDR@edit0+alias0.277 | y=>y~Y@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	10	9	9	K+E+HO+DY	7.875097835	4	2.983583371	8.573456173	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | cho=>ho~HO@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	13	10	10	K+E+CH+O+D_ADDR+DY	8.866319256	6	0.937701352	9.560089391	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | dy=>dy~DY@edit0+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	29	11	11	K+E+LOCAL_C+O+Y	9.163617131	5	6.875403670	10.351157498	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | ho=>ho~O@edit0+alias0.277 | dy=>y~Y@edit1+alias0.000
kechody	K+E+CH+O+D_ADDR+Y	NO	11	12	12	K+E+O+D_ADDR+Y	9.473226092	4	7.526036883	10.625829780	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | chod=>hod~O+D_ADDR@edit1+alias0.277 | y=>y~Y@edit0+alias0.000
keeol	K+EE+O+L	NO	1	1	1	K+EE+OL	1.497583684	3	0.396433859	1.837227070	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	YES	4	2	2	K+EE+O+L	5.981818523	4	1.875546467	6.569373170	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	3	3	3	K+E+E+OL	7.611073347	4	4.288254157	8.439898763	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	2	4	4	OL+K+EE	7.762617714	3	6.794047478	8.742022462	ke=>ol~OL@edit2+alias0.000 | e=>k~K@edit1+alias0.000 | ol=>ee~EE@edit2+alias0.000
keeol	K+EE+O+L	NO	5	7	5	OK+EE+L	9.313781835	3	0.396433859	9.653425221	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>l~L@edit1+alias0.000
keeol	K+EE+O+L	NO	8	5	6	K+EE+O+AL	9.098677584	4	1.875546467	9.686232231	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>al~AL@edit2+alias0.000
keeol	K+EE+O+L	NO	11	6	7	K+SH+EE+OL	9.300205864	4	0.396433859	9.739849250	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
keeol	K+EE+O+L	NO	7	8	8	K+EE+O+D_ADDR+L	10.700191448	5	1.875546467	11.387746095	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	9	9	9	OK+EE+AL	11.078089688	3	0.396433859	11.417733074	k=>ok~OK@edit2+alias0.000 | ee=>ee~EE@edit0+alias0.000 | ol=>al~AL@edit1+alias0.000
keeol	K+EE+O+L	NO	13	10	10	K+SH+EE+O+L	12.564276959	5	1.875546467	13.251831605	k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	6	11	11	K+E+E+O+L	12.647067538	5	5.767366765	13.723804215	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
keeol	K+EE+O+L	NO	10	12	12	K+EE+O+D_ADDR+AL	13.320959349	5	1.875546467	14.008513996	k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000 | l=>al~AL@edit2+alias0.000
keody	K+E+O+D_ADDR+Y	NO	1	1	1	K+E+O+DY	2.115005182	4	0.888776128	2.603882795	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	YES	2	2	2	K+E+O+D_ADDR+Y	3.278045839	5	1.539409341	3.931986773	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	4	3	3	K+E+O+Y	5.153795893	4	0.888776128	5.642673506	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	3	4	4	OK+E+DY	7.935090052	2	4.237661312	8.558856183	keo=>keo~OK+E@edit0+alias0.787 | dy=>dy~DY@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	5	5	5	O+D_ADDR+Y	7.942886613	3	4.888294526	8.731716065	keo=>o~O@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	6	6	6	OK+E+D_ADDR+Y	9.019603874	3	4.888294526	9.808433326	keo=>keo~OK+E@edit0+alias0.787 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	7	7	7	OK+E+Y	9.673839088	2	4.237661312	10.297605219	keo=>keo~OK+E@edit0+alias0.787 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	8	8	8	K+CH+E+O+Y	11.268881841	4	0.888776128	11.757759454	k=>kc~K+CH@edit2+alias0.518 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
keody	K+E+O+D_ADDR+Y	NO	11	9	9	K+E+O+CHD+Y	11.835361427	5	1.539409341	12.489302361	k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	10	10	10	K+E+CH+E+O+Y	13.720020460	5	1.539409341	14.373961394	k=>k~K@edit0+alias0.000 | e=>ec~E+CH@edit2+alias0.501 | o=>e~E@edit1+alias0.000 | d=>o~O@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
keody	K+E+O+D_ADDR+Y	NO	9	11	11	OK+E+CHD+Y	15.489578581	3	4.888294526	16.278408034	keo=>keo~OK+E@edit0+alias0.787 | d=>chd~CHD@edit4+alias0.500 | y=>y~Y@edit0+alias0.000
ld	L+D_ADDR	NO	1	1	1	L	0.857808397	1	1.757089972	1.133517394	ld=>ld~L@edit0+alias0.267
ld	L+D_ADDR	YES	3	2	2	L+D_ADDR	2.691980572	2	0.189402062	2.910920778	l=>l~L@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	2	3	3	AL	4.022120463	1	1.757089972	4.297829460	ld=>la~AL@edit1+alias0.500
ld	L+D_ADDR	NO	5	4	4	AL+D_ADDR	6.466195699	2	0.189402062	6.685135905	l=>al~AL@edit2+alias0.000 | d=>d~D_ADDR@edit0+alias0.000
ld	L+D_ADDR	NO	4	5	5	L+CHD	8.436035305	2	0.189402062	8.654975512	l=>l~L@edit0+alias0.000 | d=>chd~CHD@edit4+alias0.500
ld	L+D_ADDR	NO	6	6	6	AL+CHD	12.193076448	2	0.189402062	12.412016655	l=>al~AL@edit2+alias0.000 | d=>chd~CHD@edit4+alias0.500
okedals	OK+AL+S	NO	2	1	1	OK+E+D_ADDR+AL+S	3.462749117	5	1.652839721	4.128033089	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	4	2	2	OK+E+AL+S	4.046591650	4	1.735279765	4.620119627	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	YES	1	3	3	OK+AL+S	4.583728718	3	2.722377479	5.155966466	ok=>ok~OK@edit0+alias0.000 | edal=>dal~AL@edit1+alias0.273 | s=>s~S@edit0+alias0.000
okedals	OK+AL+S	NO	3	4	4	OK+E+AL	5.224340701	3	4.939094010	6.018250102	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dals=>dal~AL@edit1+alias0.273
okedals	OK+AL+S	NO	5	5	5	OK+E+DA+L	7.918332330	4	6.763500340	8.994682364	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | da=>da~DA@edit0+alias0.000 | ls=>ls~L@edit0+alias0.271
okedals	OK+AL+S	NO	8	6	6	OK+E+D_ADDR+AL+SH	8.527436637	5	1.652839721	9.192720609	ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>h~SH@edit1+alias0.502
