fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt519_rank	gdt520_rank	gdt519_top1	gdt520_top1	truth_segment_count	truth_boundary_nll	selected_top_segment_count	selected_top_boundary_nll
0	otcham	OT+AM_ADDR	30	YES	3	3	OT+CH+AM_ADDR	OT+CH+AM_ADDR	2	2.291769519	3	0.431101448
0	otchl	OT+CH+L	13	YES	1	1	OT+CH+L	OT+CH+L	3	0.461651788	3	0.461651788
0	otchol	OT+CH+OL	25	YES	1	2	OT+CH+OL	OT+OL	3	0.946000728	2	0.641971979
0	otchor	OT+CH+OR	45	YES	1	1	OT+CH+OR	OT+CH+OR	3	0.187367615	3	0.187367615
0	otchr	OT+CH+R	19	YES	1	1	OT+CH+R	OT+CH+R	3	0.531127466	3	0.531127466
0	otear	OT+E+AR	6	YES	1	1	OT+E+AR	OT+E+AR	3	0.471819705	3	0.471819705
0	otedar	OT+E+D_ADDR+AR	39	YES	1	1	OT+E+D_ADDR+AR	OT+E+D_ADDR+AR	4	0.828779025	4	0.828779025
0	oteeodaiin	OT+EE+O+D_ADDR+AIIN	100	YES	1	1	OT+EE+O+D_ADDR+AIIN	OT+EE+O+D_ADDR+AIIN	5	0.667907668	5	0.667907668
0	oteodar	OT+E+O+D_ADDR+AR	78	YES	1	1	OT+E+O+D_ADDR+AR	OT+E+O+D_ADDR+AR	5	0.495504699	5	0.495504699
0	otody	OT+O+DY	22	YES	1	1	OT+O+DY	OT+O+DY	3	0.629183932	3	0.629183932
0	otoees	OT+EE+Y	36	NO	0	0	OT+O+EE+S	NONE	0	NONE	0	NONE
0	otois	OT+O	24	NO	0	0	OT+O+LOCAL_CHAR_I	NONE	0	NONE	0	NONE
0	otolpchy	OT+OL+P+CH+Y	42	YES	1	1	OT+OL+P+CH+Y	OT+OL+P+CH+Y	5	1.265734285	5	1.265734285
0	otor	OT+OR	10	YES	1	1	OT+OR	OT+OR	2	0.141961219	2	0.141961219
0	oty	OT+Y	2	YES	1	1	OT+Y	OT+Y	2	0.345793059	2	0.345793059
0	oydar	O+Y+D_ADDR+AR	15	YES	1	1	O+Y+D_ADDR+AR	O+Y+D_ADDR+AR	4	0.809212033	4	0.809212033
0	pchal	P+CH+AL	12	YES	1	1	P+CH+AL	P+CH+AL	3	0.532168570	3	0.532168570
0	pchedy	P+CHD+DY	40	YES	2	2	P+CHD+Y	P+CHD+Y	3	1.261915597	3	2.484630757
0	pchodol	P+CH+O+D_ADDR+OL	64	YES	1	1	P+CH+O+D_ADDR+OL	P+CH+O+D_ADDR+OL	5	0.672998984	5	0.672998984
0	pdalshor	P+D_ADDR+AL+SH+OR	100	YES	4	3	P+DA+L+SH+OR	P+DA+L+SH+OR	5	1.627258776	5	3.120527188
0	poeear	P+O+EE+AR	12	YES	1	1	P+O+EE+AR	P+O+EE+AR	4	0.763836984	4	0.763836984
0	pol	P+OL	2	YES	1	1	P+OL	P+OL	2	0.111235344	2	0.111235344
0	polchoy	P+OL+CH+O+Y	11	YES	1	1	P+OL+CH+O+Y	P+OL+CH+O+Y	5	0.630031138	5	0.630031138
0	polshy	P+OL+SH+Y	10	YES	1	1	P+OL+SH+Y	P+OL+SH+Y	4	0.551066131	4	0.551066131
0	pshol	P+SH+OL	12	YES	1	1	P+SH+OL	P+SH+OL	3	0.329286405	3	0.329286405
0	qcthey	CH+T+E+Y	11	YES	2	2	CARRIER_Q+CH+T+E+Y	CARRIER_Q+CH+T+E+Y	3	0.766639106	4	1.935066677
0	qedy	CARRIER_Q+E+DY	6	YES	1	1	CARRIER_Q+E+DY	CARRIER_Q+E+DY	3	1.068784111	3	1.068784111
0	qekaiin	CARRIER_Q+E+K+AIIN	88	YES	1	1	CARRIER_Q+E+K+AIIN	CARRIER_Q+E+K+AIIN	4	0.997050990	4	0.997050990
0	qekey	E+K+E+Y	8	NO	0	0	CARRIER_Q+E+K+E+Y	NONE	0	NONE	0	NONE
0	qeteiiin	CARRIER_Q+E+T+IIN	100	NO	0	0	CARRIER_Q+E+T+E+IIN	NONE	0	NONE	0	NONE
0	qkor	K+OR	7	NO	0	0	CARRIER_Q+K+OR	NONE	0	NONE	0	NONE
0	qoaiin	CARRIER_Q+O+AIIN	42	YES	1	1	CARRIER_Q+O+AIIN	CARRIER_Q+O+AIIN	3	1.479388356	3	1.479388356
0	qoaiis	CARRIER_Q+O+IIN+S	76	YES	5	5	CARRIER_Q+O+AIIN+S	CARRIER_Q+O+AIIN+S	4	1.997413413	4	1.997413413
0	qocphey	CH+P+E+Y	12	NO	0	0	CARRIER_Q+O+CH+P+E+Y	NONE	0	NONE	0	NONE
0	qocthy	O+CH+T+Y	8	YES	2	2	CARRIER_Q+O+CH+T+Y	CARRIER_Q+O+CH+T+Y	2	1.171090197	3	1.233125513
0	qodched	CARRIER_Q+O+D_ADDR+CHD	93	YES	2	2	O+D_ADDR+CHD	O+D_ADDR+CHD	4	1.605850254	3	1.393969964
0	qodeedy	O+D_ADDR+EE+DY	96	YES	1	1	O+D_ADDR+EE+DY	O+D_ADDR+EE+DY	4	1.533328619	4	1.533328619
0	qoeair	CARRIER_Q+O+E+AIR	26	YES	1	1	CARRIER_Q+O+E+AIR	CARRIER_Q+O+E+AIR	4	1.656875843	4	1.656875843
0	qoekol	CARRIER_Q+O+E+K+OL	20	YES	1	1	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	5	1.687431895	5	1.687431895
0	qof	O+LOCAL_CHAR_F	3	YES	2	2	CARRIER_Q+O+LOCAL_CHAR_F	CARRIER_Q+O+LOCAL_CHAR_F	2	1.280662987	3	0.679182887
0	qokalchey	OK+AL+CH+E+Y	100	YES	1	1	OK+AL+CH+E+Y	OK+AL+CH+E+Y	4	2.455189821	4	2.455189821
0	qokam	OK+AM_ADDR	26	YES	1	1	OK+AM_ADDR	OK+AM_ADDR	2	0.336543968	2	0.336543968
0	qokchedy	OK+CHD+Y	100	YES	1	1	OK+CHD+Y	OK+CHD+Y	3	2.363931942	3	2.363931942
0	qokcheor	OK+CH+E+O+R	96	YES	2	2	OK+CH+E+OR	OK+CH+E+OR	5	2.149353864	4	0.592935166
0	qokeal	OK+E+AL	13	YES	1	1	OK+E+AL	OK+E+AL	3	0.498464800	3	0.498464800
0	qokear	OK+E+AR	15	YES	1	1	OK+E+AR	OK+E+AR	3	0.403309651	3	0.403309651
0	qokechedy	OK+E+CHD+DY	100	YES	2	2	OK+E+CHD+Y	OK+E+CHD+Y	4	1.208195256	4	2.430910416
0	qokedy	OK+E+DY	30	YES	1	1	OK+E+DY	OK+E+DY	3	0.582207795	3	0.582207795
0	qokeed	OK+EE+D_ADDR	39	YES	1	1	OK+EE+D_ADDR	OK+EE+D_ADDR	2	1.740770848	2	1.740770848
0	qokeedy	OK+EE+DY	69	YES	1	1	OK+EE+DY	OK+EE+DY	2	1.948875187	2	1.948875187
0	qokeeod	OK+EE+O+D_ADDR	77	YES	1	1	OK+EE+O+D_ADDR	OK+EE+O+D_ADDR	3	1.574904180	3	1.574904180
0	qokeody	OK+E+O+D_ADDR+Y	62	YES	2	2	OK+E+O+DY	OK+E+O+DY	5	1.245549555	4	0.750281413
0	qokeoefy	OK+E+O+D_ADDR+Y	29	NO	0	0	OK+E+O+E+LOCAL_CHAR_F+Y	NONE	0	NONE	0	NONE
0	qokor	OK+OR	22	YES	1	1	OK+OR	OK+OR	2	0.121131454	2	0.121131454
0	qokylddy	OK+Y+L+D_ADDR+DY	100	YES	1	1	OK+Y+L+D_ADDR+DY	OK+Y+L+D_ADDR+DY	4	3.456846215	4	3.456846215
0	qolaiin	OL+AIIN	100	YES	1	1	OL+AIIN	OL+AIIN	2	0.285329858	2	0.285329858
0	qolain	OL+AIN	34	YES	1	1	OL+AIN	OL+AIN	2	0.297715650	2	0.297715650
0	qolair	OL+D_ADDR+AIR	62	YES	4	4	OL+AIR	OL+AIR	3	0.387351150	2	0.387351150
0	qolcheedy	OL+SH+EE+DY	100	YES	5	4	CARRIER_Q+OL+CH+EE+DY	OL+CH+EE+DY	4	0.904974776	4	0.904974776
0	qolchy	OL+CH+Y	13	YES	1	1	OL+CH+Y	OL+CH+Y	3	0.517193788	3	0.517193788
0	qolkeeoly	OL+K+EE+OL+Y	62	YES	1	1	OL+K+EE+OL+Y	OL+K+EE+OL+Y	5	0.503960560	5	0.503960560
0	qop	CARRIER_Q+O+P	5	YES	1	1	CARRIER_Q+O+P	CARRIER_Q+O+P	3	0.753704149	3	0.753704149
0	qopchey	O+P+E+Y	51	YES	9	9	CARRIER_Q+O+P+CH+E+Y	CARRIER_Q+O+P+CH+E+Y	4	3.195728352	6	1.894906127
0	qopchy	O+P+Y	22	YES	4	4	CARRIER_Q+O+P+CH+Y	CARRIER_Q+O+P+CH+Y	3	2.671514061	5	1.370691835
0	qopol	CARRIER_Q+O+P+OL	10	YES	1	1	CARRIER_Q+O+P+OL	CARRIER_Q+O+P+OL	4	0.917300730	4	0.917300730
0	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	100	YES	1	1	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+SH+D_ADDR+Y	6	1.730364019	6	1.730364019
0	qopy	CARRIER_Q+O+P+Y	5	YES	1	1	CARRIER_Q+O+P+Y	CARRIER_Q+O+P+Y	4	1.098934740	4	1.098934740
0	qor	OR	5	NO	0	0	CARRIER_Q+OR	NONE	0	NONE	0	NONE
0	qorain	OR+AIN	59	NO	0	0	CARRIER_Q+OR+AIN	NONE	0	NONE	0	NONE
0	qot	OT	4	YES	1	1	OT	OT	1	0.074337806	1	0.074337806
0	qotaiin	OT+AIIN	100	YES	1	1	OT+AIIN	OT+AIIN	2	0.450099429	2	0.450099429
0	qotain	OT+AIN	43	YES	1	1	OT+AIN	OT+AIN	2	0.359304699	2	0.359304699
0	qotaly	OT+AL+Y	23	YES	1	1	OT+AL+Y	OT+AL+Y	2	1.467226707	2	1.467226707
0	qotan	OT+AN	13	YES	1	1	OT+AN	OT+AN	2	0.505424494	2	0.505424494
0	qotchy	OT+Y	17	YES	3	3	OT+CH+Y	OT+CH+Y	2	1.247006235	3	0.475586176
0	qotey	OT+E+Y	9	YES	1	1	OT+E+Y	OT+E+Y	3	0.161764616	3	0.161764616
0	ralchey	R+AL+CH+E+Y	76	YES	1	1	R+AL+CH+E+Y	R+AL+CH+E+Y	5	1.207789900	5	1.207789900
0	rtain	R+T+AIN	26	YES	1	1	R+T+AIN	R+T+AIN	3	0.970684893	3	0.970684893
0	saiin	S+AIIN	49	YES	1	1	S+AIIN	S+AIIN	2	0.381791587	2	0.381791587
0	salchedy	S+AL+CHD+Y	100	YES	1	1	S+AL+CHD+Y	S+AL+CHD+Y	4	2.408690612	4	2.408690612
0	salsaly	S+AL+S+AL+Y	80	YES	2	2	S+AL+AL+Y	S+AL+AL+Y	5	1.080754072	4	1.835910181
0	sar	S+AR	7	YES	1	1	S+AR	S+AR	2	0.202975445	2	0.202975445
0	saral	S+AR+AL	28	YES	1	1	S+AR+AL	S+AR+AL	3	0.360285747	3	0.360285747
0	sarol	S+AR+OL	19	YES	1	1	S+AR+OL	S+AR+OL	3	0.343588543	3	0.343588543
0	schey	S+CH+E+Y	18	YES	1	1	S+CH+E+Y	S+CH+E+Y	4	1.461407385	4	1.461407385
0	schoal	SH+O+AL	20	NO	0	0	S+CH+O+AL	NONE	0	NONE	0	NONE
0	schol	RESUME_CARD	17	NO	0	0	S+OL	NONE	0	NONE	0	NONE
0	seey	S+EE+Y	8	YES	1	1	S+EE+Y	S+EE+Y	3	0.511057880	3	0.511057880
0	sh	SH	3	YES	1	1	SH	SH	1	0.038784803	1	0.038784803
0	shal	SH+AL	7	YES	1	1	SH+AL	SH+AL	2	0.226521979	2	0.226521979
0	shchey	SH+Y	24	YES	2	2	SH+CH+E+Y	SH+CH+E+Y	2	2.968110194	4	1.670070994
0	shckhedy	SH+CH+K+E+DY	100	YES	1	1	SH+CH+K+E+DY	SH+CH+K+E+DY	3	1.434770950	3	1.434770950
0	shdy	SH+D_ADDR+Y	20	YES	1	1	SH+D_ADDR+Y	SH+D_ADDR+Y	3	0.784068811	3	0.784068811
0	sheal	SH+E+AL	11	YES	1	1	SH+E+AL	SH+E+AL	3	0.772306181	3	0.772306181
0	shechy	SH+E+CH+Y	18	YES	1	1	SH+E+CH+Y	SH+E+CH+Y	4	0.746385488	4	0.746385488
0	sheckhal	SH+E+CH+K+AL	77	YES	1	1	SH+E+CH+K+AL	SH+E+CH+K+AL	4	0.626225388	4	0.626225388
0	sheckhy	SH+E+CH+K+Y	40	YES	1	1	SH+E+CH+K+Y	SH+E+CH+K+Y	4	0.667117211	4	0.667117211
0	shecthedchy	SH+E+CH+T+CHD+Y	100	YES	10	10	SH+E+CH+T+E+D_ADDR+CH+Y	SH+E+CH+T+E+D_ADDR+CH+Y	5	8.458320130	7	1.799624334
0	shecthedy	SH+E+CH+T+E+D_ADDR+Y	100	YES	5	3	SH+E+CH+T+E+DY	SH+E+CH+T+E+DY	6	2.474688023	5	1.731711993
0	shed	SH+E+D_ADDR	16	YES	2	2	SH+E	SH+E	3	1.225019251	1	1.902525325
0	shedaiin	SH+E+AIIN	100	YES	1	1	SH+E+AIIN	SH+E+AIIN	3	2.535550184	3	2.535550184
0	shedar	SH+E+D_ADDR+AR	72	YES	1	1	SH+E+D_ADDR+AR	SH+E+D_ADDR+AR	4	1.902858916	4	1.902858916
0	sheeor	SH+EE+OR	39	YES	1	1	SH+EE+OR	SH+EE+OR	3	0.311166978	3	0.311166978
0	shek	SH+E+K	11	YES	1	1	SH+E+K	SH+E+K	3	0.587371025	3	0.587371025
0	sheol	SH+E+OL	9	YES	1	1	SH+E+OL	SH+E+OL	3	0.318323290	3	0.318323290
0	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	78	YES	1	1	SH+E+OL+D_ADDR+LOCAL_CHAR_G	SH+E+OL+D_ADDR+LOCAL_CHAR_G	5	1.226989959	5	1.226989959
0	sheom	SH+E+O+AM_ADDR	10	YES	1	1	SH+E+O+AM_ADDR	SH+E+O+AM_ADDR	4	0.297074140	4	0.297074140
0	sheos	SH+E+O+S	22	YES	1	1	SH+E+O+S	SH+E+O+S	4	0.194216949	4	0.194216949
0	shoety	SH+O+E+T+Y	11	YES	1	1	SH+O+E+T+Y	SH+O+E+T+Y	5	0.841398477	5	0.841398477
0	sholdy	SH+OL+D_ADDR+Y	54	YES	3	3	SH+OL+DY	SH+OL+DY	4	1.939092407	3	0.646805605
0	shyk	Y+K	5	YES	2	2	SH+Y+K	SH+Y+K	2	1.099698778	3	0.689435489
0	soeey	S+O+EE+Y	14	YES	1	1	S+O+EE+Y	S+O+EE+Y	4	0.632489559	4	0.632489559
0	soiiin	S+O+LOCAL_CHAR_I+IIN	71	YES	2	2	S+O+IIN	S+O+IIN	4	1.473680668	3	2.731481098
0	solkeey	OL+K+EE+Y	27	YES	1	1	OL+K+EE+Y	OL+K+EE+Y	4	0.932685236	4	0.932685236
0	solkey	OL+K+E+Y	18	YES	1	1	OL+K+E+Y	OL+K+E+Y	4	1.089544791	4	1.089544791
0	sor	S+OR	9	YES	1	1	S+OR	S+OR	2	0.452549993	2	0.452549993
0	soraiir	S+OR+AIIN+R	100	YES	2	2	S+OR+IIN+R	S+OR+IIN+R	4	1.309140430	4	1.309140430
0	sshkchdy	SH+K+CHD+DY	100	NO	0	0	S+SH+K+CHD+Y	NONE	0	NONE	0	NONE
0	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	100	YES	5	5	S+SH+OL+SH+E+CH+T+Y	S+SH+OL+SH+E+CH+T+Y	7	4.234056257	6	1.558166163
0	talam	T+AL+AM_ADDR	22	YES	1	1	T+AL+AM_ADDR	T+AL+AM_ADDR	3	0.627965949	3	0.627965949
0	taly	T+AL+Y	8	YES	1	1	T+AL+Y	T+AL+Y	3	0.184249665	3	0.184249665
0	tchodol	T+CH+O+D_ADDR+OL	46	YES	1	1	T+CH+O+D_ADDR+OL	T+CH+O+D_ADDR+OL	5	0.468220062	5	0.468220062
0	tchol	T+OL	11	YES	2	2	T+CH+OL	T+CH+OL	2	0.696067774	3	1.000096523
0	techedy	T+E+CHD+Y	26	YES	1	1	T+E+CHD+Y	T+E+CHD+Y	4	2.562242144	4	2.562242144
0	toairy	T+O+AIR+Y	39	YES	1	1	T+O+AIR+Y	T+O+AIR+Y	4	0.964001910	4	0.964001910
0	torshor	T+OR+SH+OR	100	YES	1	1	T+OR+SH+OR	T+OR+SH+OR	4	0.598331115	4	0.598331115
0	tshey	SH+E+Y	11	NO	0	0	T+SH+E+Y	NONE	0	NONE	0	NONE
0	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	100	YES	1	1	T+SH+O+D_ADDR+EE+S+Y	T+SH+O+D_ADDR+EE+S+Y	7	1.395306984	7	1.395306984
0	y	Y	1	YES	1	1	Y	Y	1	0.000000000	1	0.000000000
0	ycheey	Y+SH+EE+Y	17	YES	2	2	Y+CH+EE+Y	Y+CH+EE+Y	2	4.732044559	4	0.630713858
0	ycheo	Y+CH+E+O	8	YES	1	1	Y+CH+E+O	Y+CH+E+O	4	0.503922243	4	0.503922243
0	ycheol	Y+CH+E+O+L	14	YES	2	2	Y+CH+E+OL	Y+CH+E+OL	5	2.333637424	4	0.707071863
0	ycheor	Y+CH+E+O+R	24	YES	2	2	Y+CH+E+OR	Y+CH+E+OR	5	2.244366838	4	0.687948139
0	ychy	Y+Y	3	YES	2	2	Y+CH+Y	Y+CH+Y	2	1.380429573	3	0.609009514
0	ydaiin	Y+D_ADDR+AIIN	88	YES	2	2	Y+AIIN	Y+AIIN	3	0.994947379	2	0.863380665
0	ydain	Y+AIN	30	YES	1	1	Y+AIN	Y+AIN	2	0.783480478	2	0.783480478
0	ydair	Y+D_ADDR+AIR	56	YES	1	1	Y+D_ADDR+AIR	Y+D_ADDR+AIR	3	0.985026122	3	0.985026122
0	ydal	Y+AL	9	YES	1	1	Y+AL	Y+AL	2	0.845289359	2	0.845289359
0	ydam	Y+DA+AM_ADDR	15	YES	1	2	Y+DA+AM_ADDR	Y+D_ADDR+AM_ADDR	3	2.408004830	3	0.923795430
0	ykaiin	Y+K+AIIN	46	YES	1	1	Y+K+AIIN	Y+K+AIIN	3	0.358343686	3	0.358343686
0	ykain	Y+K+AIN	16	YES	1	1	Y+K+AIN	Y+K+AIN	3	0.202668635	3	0.202668635
0	ykair	Y+K+AIR	31	YES	1	1	Y+K+AIR	Y+K+AIR	3	0.292279312	3	0.292279312
0	ykchey	Y+K+CH+E+Y	17	YES	1	1	Y+K+CH+E+Y	Y+K+CH+E+Y	5	1.204764937	5	1.204764937
0	ykeedy	Y+K+EE+D_ADDR+Y	26	YES	2	2	Y+K+EE+DY	Y+K+EE+DY	5	1.286098147	4	0.543122117
0	ykoly	Y+K+OL+Y	5	YES	1	1	Y+K+OL+Y	Y+K+OL+Y	4	0.247039734	4	0.247039734
0	yody	Y+O+DY	6	YES	1	1	Y+O+DY	Y+O+DY	3	0.963580730	3	0.963580730
0	ypchy	Y+P+CH+Y	8	YES	1	1	Y+P+CH+Y	Y+P+CH+Y	4	1.039221428	4	1.039221428
0	ysheor	Y+SH+E+OR	26	YES	1	1	Y+SH+E+OR	Y+SH+E+OR	4	0.486790778	4	0.486790778
0	yshey	Y+SH+E+Y	9	YES	1	1	Y+SH+E+Y	Y+SH+E+Y	4	0.533450090	4	0.533450090
0	yt	Y+T	1	YES	1	1	Y+T	Y+T	2	0.162076160	2	0.162076160
0	ytal	Y+T+AL	5	YES	1	1	Y+T+AL	Y+T+AL	3	0.242542519	3	0.242542519
0	ytchy	Y+T+Y	7	YES	2	2	Y+T+CH+Y	Y+T+CH+Y	2	2.891805038	4	0.707512641
0	ytody	Y+T+O+DY	16	YES	1	1	Y+T+O+DY	Y+T+O+DY	4	0.727299740	4	0.727299740
0	ytol	Y+T+OL	4	YES	1	1	Y+T+OL	Y+T+OL	3	0.223859297	3	0.223859297
0	ytoldy	OL+DY	28	NO	0	0	Y+T+OL+DY	NONE	0	NONE	0	NONE
1	ajy	A_ADDR+Y	2	NO	0	0	A_ADDR+LOCAL_CHAR_J+A_ADDR+Y	NONE	0	NONE	0	NONE
1	al	AL	3	YES	1	1	AL	AL	1	0.071423376	1	0.071423376
1	alaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	2	0.224382616	2	0.224382616
1	alched	AL+CHD	46	YES	1	1	AL+CHD	AL+CHD	2	0.798198403	2	0.798198403
1	alfshed	AL+LOCAL_CHAR_F+SH+E+D_ADDR	70	YES	2	2	AL+LOCAL_CHAR_F+SH+E	AL+LOCAL_CHAR_F+SH+E	5	2.309880289	3	3.065398320
1	alolor	OL+OR	47	NO	0	0	AL+OL+OR	NONE	0	NONE	0	NONE
1	aloy	AL+O+Y	4	YES	1	1	AL+O+Y	AL+O+Y	3	0.404499214	3	0.404499214
1	altedy	AL+T+E+D_ADDR+Y	48	YES	2	2	AL+T+E+DY	AL+T+E+DY	5	1.800201359	4	1.084961691
1	aly	AL+Y	3	YES	1	1	AL+Y	AL+Y	2	0.092760180	2	0.092760180
1	am	AM_ADDR	3	YES	1	1	AM_ADDR	AM_ADDR	1	0.300582634	1	0.300582634
1	arary	P+AR+AR	15	NO	0	0	AR+AR+Y	NONE	0	NONE	0	NONE
1	ateey	A_ADDR+T+EE+Y	5	YES	1	1	A_ADDR+T+EE+Y	A_ADDR+T+EE+Y	4	0.914922311	4	0.914922311
1	cfhol	CH+LOCAL_CHAR_F+OL	6	YES	1	1	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	2	0.659042831	2	0.659042831
1	chaiin	CH+AIIN	100	YES	1	1	CH+AIIN	CH+AIIN	2	0.328238607	2	0.328238607
1	chalaiin	AL+AIIN	100	NO	0	0	CH+AL+AIIN	NONE	0	NONE	0	NONE
1	chaldy	CH+AL+Y	16	YES	3	3	CH+AL+DY	CH+AL+DY	3	0.491447731	3	0.491447731
1	chckho	CH+K+O	3	YES	2	2	CH+CH+K+O	CH+CH+K+O	3	3.774580204	3	0.577676048
1	chckhy	CH+K+Y	3	YES	2	2	CH+CH+K+Y	CH+CH+K+Y	3	3.866643586	2	0.340760518
1	chcphedy	CH+CH+P+E+DY	10	YES	1	1	CH+CH+P+E+DY	CH+CH+P+E+DY	4	1.357052637	4	1.357052637
1	chcphy	CH+CH+P+Y	1	YES	1	1	CH+CH+P+Y	CH+CH+P+Y	3	0.787776442	3	0.787776442
1	chcthdy	CH+CH+T+D_ADDR+Y	8	YES	2	2	CH+CH+T+DY	CH+CH+T+DY	3	1.890123249	2	2.284279530
1	chdal	CHD+AL	14	YES	1	1	CHD+AL	CHD+AL	2	1.239073340	2	1.239073340
1	chdykain	CHD+Y+K+AIN	100	YES	1	1	CHD+Y+K+AIN	CHD+Y+K+AIN	4	1.927378133	4	1.927378133
1	chead	CH+E+A_ADDR+D_ADDR	11	YES	2	2	CH+E+A_ADDR	CH+E+A_ADDR	4	1.231664976	3	1.709037009
1	chealdy	AL+Y	44	YES	8	8	CH+E+AL+DY	CH+E+AL+DY	2	2.670554957	4	1.238206746
1	chealror	AL+R+OR	88	YES	2	2	CH+E+AL+R+OR	CH+E+AL+R+OR	3	3.218056206	5	1.785707995
1	checholtar	CH+E+OL+T+AR	100	YES	1	1	CH+E+OL+T+AR	CH+E+OL+T+AR	5	1.481714711	5	1.481714711
1	chedaiin	CHD+AIIN	100	YES	1	1	CHD+AIIN	CHD+AIIN	2	1.569446712	2	1.569446712
1	chedain	CHD+AIN	100	YES	1	1	CHD+AIN	CHD+AIN	2	1.420042053	2	1.420042053
1	chedal	CHD+AL	37	YES	1	1	CHD+AL	CHD+AL	2	1.506224577	2	1.506224577
1	chedykar	CHD+Y+K+AR	79	YES	1	1	CHD+Y+K+AR	CHD+Y+K+AR	4	2.385732984	4	2.385732984
1	cheeb	CH+EE+LOCAL_CHAR_B	0	NO	0	0	NONE	NONE	0	NONE	0	NONE
1	cheeckhody	CH+EE+CH+K+O+DY	72	YES	1	1	CH+EE+CH+K+O+DY	CH+EE+CH+K+O+DY	5	1.511470530	5	1.511470530
1	cheedar	EE+AR	78	NO	0	0	CH+EE+D_ADDR+AR	NONE	0	NONE	0	NONE
1	cheeodam	CH+EE+O+D_ADDR+AM_ADDR	100	YES	1	1	CH+EE+O+D_ADDR+AM_ADDR	CH+EE+O+D_ADDR+AM_ADDR	5	1.540198043	5	1.540198043
1	chees	SH+EE+S_ADDR	6	NO	0	0	CH+EE+S	NONE	0	NONE	0	NONE
1	cheey	SH+EE+Y	8	YES	3	3	CH+EE+Y	CH+EE+Y	3	0.325594874	3	0.325594874
1	cheg	CH+E+LOCAL_CHAR_G	6	YES	1	1	CH+E+LOCAL_CHAR_G	CH+E+LOCAL_CHAR_G	3	0.987360020	3	0.987360020
1	chekain	CH+K+AIN	100	YES	1	1	CH+K+AIN	CH+K+AIN	2	0.871600340	2	0.871600340
1	chekeol	CH+K+E+OL	41	YES	2	1	CH+E+K+E+OL	CH+K+E+OL	3	1.425823153	3	1.425823153
1	cheky	CH+K+E+Y	5	NO	0	0	CH+K+Y	NONE	0	NONE	0	NONE
1	cheockhy	CH+E+O+CH+K+Y	6	YES	1	1	CH+E+O+CH+K+Y	CH+E+O+CH+K+Y	4	0.880795432	4	0.880795432
1	cheocphy	CH+E+O+CH+P+Y	11	YES	1	1	CH+E+O+CH+P+Y	CH+E+O+CH+P+Y	5	1.446681102	5	1.446681102
1	cheokorchey	CH+E+O+K+OR+CH+E+Y	100	YES	1	1	CH+E+O+K+OR+CH+E+Y	CH+E+O+K+OR+CH+E+Y	8	2.901548265	8	2.901548265
1	cheolchey	CH+E+OL+CH+E+Y	51	YES	1	1	CH+E+OL+CH+E+Y	CH+E+OL+CH+E+Y	6	1.270229499	6	1.270229499
1	cheoldy	CH+E+O+L+Y	42	YES	7	7	CH+E+OL+DY	CH+E+OL+DY	5	3.749836059	4	0.719402668
1	cheols	CH+E+O+L+S	15	YES	2	2	CH+E+OL+S	CH+E+OL+S	5	3.228117585	4	0.389711642
1	cheotey	CH+E+O+T+E+Y	15	YES	2	2	CH+E+OT+E+Y	CH+E+OT+E+Y	6	4.112387892	5	0.847076276
1	chepy	CH+E+P+Y	4	YES	1	1	CH+E+P+Y	CH+E+P+Y	4	1.146261367	4	1.146261367
1	chetchy	CH+E+T+CH+Y	19	YES	1	1	CH+E+T+CH+Y	CH+E+T+CH+Y	5	1.304352376	5	1.304352376
1	cheteg	CH+E+T+E+LOCAL_CHAR_G	26	YES	1	1	CH+E+T+E+LOCAL_CHAR_G	CH+E+T+E+LOCAL_CHAR_G	5	1.272231545	5	1.272231545
1	chety	T+Y	11	NO	0	0	CH+E+T+Y	NONE	0	NONE	0	NONE
1	chetyry	CH+E+T+Y+R+Y	22	YES	1	1	CH+E+T+Y+R+Y	CH+E+T+Y+R+Y	6	1.643414461	6	1.643414461
1	chkain	CH+K+AIN	32	YES	1	1	CH+K+AIN	CH+K+AIN	3	0.306617976	3	0.306617976
1	chkal	CH+K+AL	4	YES	1	1	CH+K+AL	CH+K+AL	3	0.279072278	3	0.279072278
1	chlchpsheey	CH+L+CH+P+SH+EE+Y	44	YES	1	1	CH+L+CH+P+SH+EE+Y	CH+L+CH+P+SH+EE+Y	7	1.279279986	7	1.279279986
1	chldaiin	L+AIIN	100	YES	5	5	CH+L+D_ADDR+AIIN	CH+L+D_ADDR+AIIN	2	2.283432562	4	1.364854240
1	chocthar	CH+O+CH+T+AR	21	YES	1	1	CH+O+CH+T+AR	CH+O+CH+T+AR	4	0.778309305	4	0.778309305
