license_level	visible_key	parent_pair	contact_count	open_boundary_count	closed_renderer_count	smoothed_open_probability
FOUR_CHAR_WINDOW	^qos	qo	1	1	0	0.360081531
FOUR_CHAR_WINDOW	^qot	qo	36	0	36	0.020010191
FOUR_CHAR_WINDOW	^qoy	qo	1	0	1	0.160081531
FOUR_CHAR_WINDOW	^qsg	qs	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^qyk	qy	1	0	1	0.339535231
FOUR_CHAR_WINDOW	^ra$	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	^rag	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	^rai	ra	3	3	0	0.935649334
FOUR_CHAR_WINDOW	^ral	ra	3	3	0	0.935649334
FOUR_CHAR_WINDOW	^ram	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	^rar	ra	0	0	0	0.887386334
FOUR_CHAR_WINDOW	^ras	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	^rch	rc	4	4	0	0.904069840
FOUR_CHAR_WINDOW	^ro$	ro	1	1	0	0.874418699
FOUR_CHAR_WINDOW	^rol	ro	2	2	0	0.895348916
FOUR_CHAR_WINDOW	^ror	ro	3	3	0	0.910299071
FOUR_CHAR_WINDOW	^ros	ro	1	1	0	0.874418699
FOUR_CHAR_WINDOW	^rot	ro	0	0	0	0.843023374
FOUR_CHAR_WINDOW	^rsh	rs	4	4	0	0.877052099
FOUR_CHAR_WINDOW	^rta	rt	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^ry$	ry	1	1	0	0.829510934
FOUR_CHAR_WINDOW	^sa$	sa	1	1	0	0.903623653
FOUR_CHAR_WINDOW	^sai	sa	6	6	0	0.951811827
FOUR_CHAR_WINDOW	^sal	sa	10	10	0	0.965579876
FOUR_CHAR_WINDOW	^sam	sa	1	1	0	0.903623653
FOUR_CHAR_WINDOW	^sar	sa	3	3	0	0.931159752
FOUR_CHAR_WINDOW	^sch	sc	8	4	4	0.506270027
FOUR_CHAR_WINDOW	^sck	sc	1	1	0	0.615048064
FOUR_CHAR_WINDOW	^see	se	1	1	0	0.777054472
FOUR_CHAR_WINDOW	^sh$	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^sha	sh	3	0	3	0.020000000
FOUR_CHAR_WINDOW	^shc	sh	7	0	7	0.020000000
FOUR_CHAR_WINDOW	^shd	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^she	sh	68	0	68	0.020000000
FOUR_CHAR_WINDOW	^shf	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^shk	sh	2	0	2	0.020000000
FOUR_CHAR_WINDOW	^shl	sh	2	1	1	0.181531983
FOUR_CHAR_WINDOW	^sho	sh	31	0	31	0.020000000
FOUR_CHAR_WINDOW	^shs	sh	0	0	0	0.022297975
FOUR_CHAR_WINDOW	^sht	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^shy	sh	2	0	2	0.020000000
FOUR_CHAR_WINDOW	^ska	sk	2	1	1	0.519380082
FOUR_CHAR_WINDOW	^skc	sk	1	1	0	0.623256098
FOUR_CHAR_WINDOW	^sl$	sl	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^soa	so	0	0	0	0.691734160
FOUR_CHAR_WINDOW	^soc	so	1	1	0	0.753387328
FOUR_CHAR_WINDOW	^sod	so	1	1	0	0.753387328
FOUR_CHAR_WINDOW	^soe	so	1	1	0	0.753387328
FOUR_CHAR_WINDOW	^soi	so	3	3	0	0.823848091
FOUR_CHAR_WINDOW	^sok	so	2	2	0	0.794489440
FOUR_CHAR_WINDOW	^sol	so	13	5	8	0.456878626
FOUR_CHAR_WINDOW	^som	so	1	1	0	0.753387328
FOUR_CHAR_WINDOW	^sor	so	5	4	1	0.751881849
FOUR_CHAR_WINDOW	^sos	so	2	2	0	0.794489440
FOUR_CHAR_WINDOW	^sot	so	5	5	0	0.862992960
FOUR_CHAR_WINDOW	^soy	so	1	1	0	0.753387328
FOUR_CHAR_WINDOW	^sqo	sq	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^ssh	ss	7	5	2	0.668358093
FOUR_CHAR_WINDOW	^sy$	sy	1	0	1	0.497674583
FOUR_CHAR_WINDOW	^sya	sy	1	1	0	0.697674583
FOUR_CHAR_WINDOW	^tai	ta	2	2	0	0.877811709
FOUR_CHAR_WINDOW	^tal	ta	5	5	0	0.918541139
FOUR_CHAR_WINDOW	^tar	ta	1	1	0	0.853374051
FOUR_CHAR_WINDOW	^tch	tc	14	13	1	0.906665726
FOUR_CHAR_WINDOW	^tda	td	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^tea	te	1	0	1	0.728085902
FOUR_CHAR_WINDOW	^tec	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	^ted	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	^tee	te	4	4	0	0.955053689
FOUR_CHAR_WINDOW	^teo	te	4	3	1	0.830053689
FOUR_CHAR_WINDOW	^tey	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	^toa	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	^toc	to	2	2	0	0.926521579
FOUR_CHAR_WINDOW	^tod	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	^tol	to	2	2	0	0.926521579
FOUR_CHAR_WINDOW	^tor	to	2	2	0	0.926521579
FOUR_CHAR_WINDOW	^tos	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	^tsh	ts	8	6	2	0.719361450
FOUR_CHAR_WINDOW	^tyd	ty	0	0	0	0.808139680
FOUR_CHAR_WINDOW	^yar	ya	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^ych	yc	17	16	1	0.911788318
FOUR_CHAR_WINDOW	^yda	yd	8	8	0	0.950664489
FOUR_CHAR_WINDOW	^ydc	yd	1	1	0	0.881594774
FOUR_CHAR_WINDOW	^ydo	yd	2	2	0	0.901328978
FOUR_CHAR_WINDOW	^ydy	yd	1	1	0	0.881594774
FOUR_CHAR_WINDOW	^yek	ye	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^yfo	yf	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^yka	yk	8	8	0	0.943443174
FOUR_CHAR_WINDOW	^ykc	yk	6	6	0	0.932131809
FOUR_CHAR_WINDOW	^yke	yk	14	14	0	0.962295449
FOUR_CHAR_WINDOW	^yko	yk	4	4	0	0.915164761
FOUR_CHAR_WINDOW	^yks	yk	1	0	1	0.664263618
FOUR_CHAR_WINDOW	^yky	yk	2	2	0	0.886886348
FOUR_CHAR_WINDOW	^yoa	yo	1	1	0	0.742755160
FOUR_CHAR_WINDOW	^yod	yo	1	1	0	0.742755160
FOUR_CHAR_WINDOW	^yoe	yo	1	1	0	0.742755160
FOUR_CHAR_WINDOW	^yok	yo	2	2	0	0.785629300
FOUR_CHAR_WINDOW	^ypa	yp	2	2	0	0.814212060
FOUR_CHAR_WINDOW	^ypc	yp	2	2	0	0.814212060
FOUR_CHAR_WINDOW	^ypo	yp	1	1	0	0.777054472
FOUR_CHAR_WINDOW	^ysh	ys	6	6	0	0.878112267
FOUR_CHAR_WINDOW	^yt$	yt	1	1	0	0.879410173
FOUR_CHAR_WINDOW	^yta	yt	6	6	0	0.939705086
FOUR_CHAR_WINDOW	^ytc	yt	4	4	0	0.924631358
FOUR_CHAR_WINDOW	^yte	yt	6	5	1	0.839705086
FOUR_CHAR_WINDOW	^yto	yt	7	6	1	0.854277351
FOUR_CHAR_WINDOW	^yts	yt	2	2	0	0.899508477
FOUR_CHAR_WINDOW	^yty	yt	1	1	0	0.879410173
FOUR_CHAR_WINDOW	^zep	ze	1	1	0	0.628424120
FOUR_CHAR_WINDOW	acho	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	achy	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	ackh	ck	2	0	2	0.078388176
FOUR_CHAR_WINDOW	adai	da	1	1	0	0.649436030
FOUR_CHAR_WINDOW	adal	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	ady$	dy	1	0	1	0.297037955
FOUR_CHAR_WINDOW	aeii	ei	1	1	0	0.623256098
FOUR_CHAR_WINDOW	aid$	id	1	1	0	0.665581708
FOUR_CHAR_WINDOW	aii$	ii	2	0	2	0.048087873
FOUR_CHAR_WINDOW	aiic	ii	0	0	0	0.072131809
FOUR_CHAR_WINDOW	aiid	ii	1	0	1	0.057705447
FOUR_CHAR_WINDOW	aiii	ii	7	3	4	0.298957021
FOUR_CHAR_WINDOW	aiil	ii	1	0	1	0.057705447
FOUR_CHAR_WINDOW	aiim	ii	1	0	1	0.057705447
FOUR_CHAR_WINDOW	aiin	ii	94	0	94	0.020000000
FOUR_CHAR_WINDOW	aiir	ii	5	0	5	0.032058582
FOUR_CHAR_WINDOW	aiis	ii	2	0	2	0.048087873
FOUR_CHAR_WINDOW	aika	ik	1	1	0	0.628424120
FOUR_CHAR_WINDOW	aim$	im	2	1	1	0.545542853
FOUR_CHAR_WINDOW	aimd	im	1	1	0	0.654651423
FOUR_CHAR_WINDOW	ain$	in	54	0	54	0.020000000
FOUR_CHAR_WINDOW	aina	in	1	0	1	0.025303354
FOUR_CHAR_WINDOW	aipc	ip	1	1	0	0.665581708
FOUR_CHAR_WINDOW	aipy	ip	1	1	0	0.665581708
FOUR_CHAR_WINDOW	air$	ir	17	0	17	0.043075806
FOUR_CHAR_WINDOW	aira	ir	2	0	2	0.150765322
FOUR_CHAR_WINDOW	airc	ir	1	0	1	0.180918387
FOUR_CHAR_WINDOW	aird	ir	1	0	1	0.180918387
FOUR_CHAR_WINDOW	airi	ir	1	0	1	0.180918387
FOUR_CHAR_WINDOW	airo	ir	1	0	1	0.180918387
FOUR_CHAR_WINDOW	airy	ir	2	0	2	0.150765322
FOUR_CHAR_WINDOW	ais$	is	1	1	0	0.670387805
FOUR_CHAR_WINDOW	aish	is	1	1	0	0.670387805
FOUR_CHAR_WINDOW	aisy	is	1	1	0	0.670387805
FOUR_CHAR_WINDOW	aiy$	iy	1	1	0	0.628424120
FOUR_CHAR_WINDOW	ajy$	jy	1	0	1	0.339535231
FOUR_CHAR_WINDOW	akar	ka	0	0	0	0.893155889
FOUR_CHAR_WINDOW	akeo	ke	0	0	0	0.773640870
FOUR_CHAR_WINDOW	aky$	ky	2	2	0	0.834590475
FOUR_CHAR_WINDOW	alai	la	7	6	1	0.854277351
FOUR_CHAR_WINDOW	alal	la	2	2	0	0.899508477
FOUR_CHAR_WINDOW	alam	la	2	2	0	0.899508477
FOUR_CHAR_WINDOW	alar	la	1	1	0	0.879410173
FOUR_CHAR_WINDOW	alch	lc	13	12	1	0.907907750
FOUR_CHAR_WINDOW	ald$	ld	1	0	1	0.661963001
FOUR_CHAR_WINDOW	alda	ld	5	5	0	0.923312779
FOUR_CHAR_WINDOW	aldy	ld	10	10	0	0.950701072
FOUR_CHAR_WINDOW	alf$	lf	0	0	0	0.619979214
FOUR_CHAR_WINDOW	alfs	lf	1	1	0	0.695983371
FOUR_CHAR_WINDOW	alka	lk	1	1	0	0.789116342
FOUR_CHAR_WINDOW	alke	lk	0	0	0	0.736395427
FOUR_CHAR_WINDOW	alky	lk	0	0	0	0.736395427
FOUR_CHAR_WINDOW	alo$	lo	2	2	0	0.907945787
FOUR_CHAR_WINDOW	alod	lo	3	3	0	0.921096388
FOUR_CHAR_WINDOW	alol	lo	4	3	1	0.805959340
FOUR_CHAR_WINDOW	alor	lo	6	6	0	0.944767472
FOUR_CHAR_WINDOW	aloy	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	alro	lr	1	1	0	0.665581708
FOUR_CHAR_WINDOW	als$	ls	5	5	0	0.960977562
FOUR_CHAR_WINDOW	alsa	ls	2	2	0	0.941466343
FOUR_CHAR_WINDOW	alsh	ls	9	9	0	0.972984466
FOUR_CHAR_WINDOW	alsy	ls	1	1	0	0.929759612
FOUR_CHAR_WINDOW	alte	lt	1	1	0	0.832790854
FOUR_CHAR_WINDOW	aly$	ly	21	21	0	0.980000000
FOUR_CHAR_WINDOW	amo$	mo	1	1	0	0.665581708
FOUR_CHAR_WINDOW	amy$	my	2	1	1	0.487984757
FOUR_CHAR_WINDOW	arai	ra	5	4	1	0.838838371
FOUR_CHAR_WINDOW	aral	ra	2	2	0	0.924924222
FOUR_CHAR_WINDOW	aram	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	aran	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	arar	ra	3	3	0	0.935649334
FOUR_CHAR_WINDOW	arch	rc	6	5	1	0.823255872
FOUR_CHAR_WINDOW	ard$	rd	0	0	0	0.701412239
FOUR_CHAR_WINDOW	arda	rd	1	1	0	0.761129792
FOUR_CHAR_WINDOW	ardy	rd	3	3	0	0.829378423
FOUR_CHAR_WINDOW	arg$	rg	2	2	0	0.721318090
FOUR_CHAR_WINDOW	arie	ri	1	1	0	0.665581708
FOUR_CHAR_WINDOW	arl$	rl	1	1	0	0.628424120
FOUR_CHAR_WINDOW	arod	ro	1	1	0	0.874418699
FOUR_CHAR_WINDOW	arol	ro	5	5	0	0.930232611
FOUR_CHAR_WINDOW	arom	ro	1	1	0	0.874418699
FOUR_CHAR_WINDOW	aror	ro	1	1	0	0.874418699
FOUR_CHAR_WINDOW	arsa	rs	1	1	0	0.803283358
FOUR_CHAR_WINDOW	arsh	rs	0	0	0	0.754104197
FOUR_CHAR_WINDOW	ary$	ry	11	9	2	0.809836978
FOUR_CHAR_WINDOW	asal	sa	1	1	0	0.903623653
FOUR_CHAR_WINDOW	ase$	se	1	1	0	0.777054472
FOUR_CHAR_WINDOW	ashy	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	asy$	sy	1	1	0	0.697674583
FOUR_CHAR_WINDOW	atai	ta	1	1	0	0.853374051
FOUR_CHAR_WINDOW	atch	tc	1	1	0	0.863996613
FOUR_CHAR_WINDOW	atee	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	axor	xo	0	0	0	0.477471419
FOUR_CHAR_WINDOW	cfha	fh	1	0	1	0.190988568
FOUR_CHAR_WINDOW	cfhd	fh	1	0	1	0.190988568
FOUR_CHAR_WINDOW	cfhe	fh	1	0	1	0.190988568
FOUR_CHAR_WINDOW	cfho	fh	3	0	3	0.136420405
FOUR_CHAR_WINDOW	cfhy	fh	2	0	2	0.159157140
FOUR_CHAR_WINDOW	cha$	ha	1	1	0	0.845789950
FOUR_CHAR_WINDOW	chad	ha	0	0	0	0.807237437
FOUR_CHAR_WINDOW	chai	ha	6	5	1	0.822894975
FOUR_CHAR_WINDOW	chal	ha	11	10	1	0.881929983
FOUR_CHAR_WINDOW	cham	ha	3	2	1	0.746992821
FOUR_CHAR_WINDOW	chap	ha	0	0	0	0.807237437
FOUR_CHAR_WINDOW	char	ha	8	4	4	0.602412479
FOUR_CHAR_WINDOW	chas	ha	1	1	0	0.845789950
FOUR_CHAR_WINDOW	chcf	hc	1	1	0	0.568739932
FOUR_CHAR_WINDOW	chch	hc	3	3	0	0.691957094
FOUR_CHAR_WINDOW	chck	hc	8	4	4	0.486974972
FOUR_CHAR_WINDOW	chcp	hc	5	2	3	0.427077740
FOUR_CHAR_WINDOW	chct	hc	8	5	3	0.570308305
FOUR_CHAR_WINDOW	chd$	hd	3	0	3	0.279734254
FOUR_CHAR_WINDOW	chda	hd	5	0	5	0.217571086
FOUR_CHAR_WINDOW	chdo	hd	1	0	1	0.391627955
FOUR_CHAR_WINDOW	chdy	hd	28	13	15	0.467441868
FOUR_CHAR_WINDOW	che$	he	1	1	0	0.754526881
FOUR_CHAR_WINDOW	chea	he	12	7	5	0.610789650
FOUR_CHAR_WINDOW	chec	he	8	6	2	0.731052867
FOUR_CHAR_WINDOW	ched	he	54	0	54	0.047804042
FOUR_CHAR_WINDOW	chee	he	37	28	9	0.750552059
FOUR_CHAR_WINDOW	chef	he	1	1	0	0.754526881
FOUR_CHAR_WINDOW	cheg	he	1	1	0	0.754526881
FOUR_CHAR_WINDOW	chek	he	15	3	12	0.303822864
FOUR_CHAR_WINDOW	cheo	he	49	42	7	0.844766687
FOUR_CHAR_WINDOW	chep	he	3	3	0	0.824662058
FOUR_CHAR_WINDOW	ches	he	6	5	1	0.777263441
FOUR_CHAR_WINDOW	chet	he	7	6	1	0.797512219
FOUR_CHAR_WINDOW	chey	he	33	18	15	0.561422552
FOUR_CHAR_WINDOW	chg$	hg	1	1	0	0.628424120
FOUR_CHAR_WINDOW	chka	hk	5	5	0	0.914728747
FOUR_CHAR_WINDOW	chkc	hk	1	1	0	0.846511744
FOUR_CHAR_WINDOW	chke	hk	5	5	0	0.914728747
FOUR_CHAR_WINDOW	chko	hk	2	2	0	0.872093120
FOUR_CHAR_WINDOW	chky	hk	3	2	1	0.747508388
FOUR_CHAR_WINDOW	chl$	hl	4	4	0	0.828326982
FOUR_CHAR_WINDOW	chlc	hl	1	1	0	0.725323171
FOUR_CHAR_WINDOW	chld	hl	1	0	1	0.525323171
FOUR_CHAR_WINDOW	chlo	hl	1	0	1	0.525323171
FOUR_CHAR_WINDOW	cho$	ho	7	6	1	0.812686858
FOUR_CHAR_WINDOW	choa	ho	3	3	0	0.848507920
FOUR_CHAR_WINDOW	choc	ho	10	8	2	0.781396817
FOUR_CHAR_WINDOW	chod	ho	14	13	1	0.885530858
FOUR_CHAR_WINDOW	choe	ho	3	2	1	0.705650777
FOUR_CHAR_WINDOW	chof	ho	0	0	0	0.734888861
FOUR_CHAR_WINDOW	chog	ho	1	0	1	0.587911088
FOUR_CHAR_WINDOW	choi	ho	0	0	0	0.734888861
FOUR_CHAR_WINDOW	chok	ho	20	1	19	0.164148143
FOUR_CHAR_WINDOW	chol	ho	28	10	18	0.404361108
FOUR_CHAR_WINDOW	chom	ho	3	2	1	0.705650777
FOUR_CHAR_WINDOW	chop	ho	3	3	0	0.848507920
FOUR_CHAR_WINDOW	chor	ho	22	21	1	0.920752132
FOUR_CHAR_WINDOW	chos	ho	6	6	0	0.893955544
FOUR_CHAR_WINDOW	chot	ho	9	7	2	0.764581188
FOUR_CHAR_WINDOW	choy	ho	3	2	1	0.705650777
FOUR_CHAR_WINDOW	chpa	hp	0	0	0	0.678443950
FOUR_CHAR_WINDOW	chpc	hp	2	2	0	0.785629300
FOUR_CHAR_WINDOW	chpo	hp	1	1	0	0.742755160
FOUR_CHAR_WINDOW	chps	hp	2	2	0	0.785629300
FOUR_CHAR_WINDOW	chr$	hr	2	2	0	0.712209520
FOUR_CHAR_WINDOW	chs$	hs	4	4	0	0.883882538
FOUR_CHAR_WINDOW	chsd	hs	2	2	0	0.845176717
FOUR_CHAR_WINDOW	chse	hs	1	1	0	0.814212060
FOUR_CHAR_WINDOW	chso	hs	1	1	0	0.814212060
FOUR_CHAR_WINDOW	chsy	hs	1	1	0	0.814212060
FOUR_CHAR_WINDOW	chta	ht	3	3	0	0.874278838
FOUR_CHAR_WINDOW	chtc	ht	1	1	0	0.823990373
FOUR_CHAR_WINDOW	chte	ht	3	3	0	0.874278838
FOUR_CHAR_WINDOW	chto	ht	2	2	0	0.853325311
FOUR_CHAR_WINDOW	chty	ht	1	1	0	0.823990373
FOUR_CHAR_WINDOW	chxa	hx	0	0	0	0.477471419
FOUR_CHAR_WINDOW	chy$	hy	54	35	19	0.645377032
FOUR_CHAR_WINDOW	chyk	hy	4	2	2	0.553983482
FOUR_CHAR_WINDOW	chyp	hy	1	1	0	0.686373571
FOUR_CHAR_WINDOW	chys	hy	1	1	0	0.686373571
FOUR_CHAR_WINDOW	chyt	hy	1	1	0	0.686373571
FOUR_CHAR_WINDOW	ckh$	kh	1	0	1	0.052686501
FOUR_CHAR_WINDOW	ckha	kh	4	0	4	0.032929063
FOUR_CHAR_WINDOW	ckhd	kh	2	0	2	0.043905418
FOUR_CHAR_WINDOW	ckhe	kh	15	0	15	0.020000000
FOUR_CHAR_WINDOW	ckho	kh	9	0	9	0.020264039
FOUR_CHAR_WINDOW	ckhs	kh	1	0	1	0.052686501
FOUR_CHAR_WINDOW	ckhy	kh	18	0	18	0.020000000
FOUR_CHAR_WINDOW	cpha	ph	3	0	3	0.058992608
FOUR_CHAR_WINDOW	cphd	ph	1	0	1	0.082589651
FOUR_CHAR_WINDOW	cphe	ph	13	0	13	0.024291074
FOUR_CHAR_WINDOW	cpho	ph	7	0	7	0.037540750
FOUR_CHAR_WINDOW	cphy	ph	5	0	5	0.045883139
FOUR_CHAR_WINDOW	cth$	th	2	0	2	0.047252660
FOUR_CHAR_WINDOW	ctha	th	6	0	6	0.028351596
FOUR_CHAR_WINDOW	cthd	th	4	0	4	0.035439495
FOUR_CHAR_WINDOW	cthe	th	17	1	16	0.061119808
FOUR_CHAR_WINDOW	cthi	th	1	0	1	0.056703192
FOUR_CHAR_WINDOW	ctho	th	13	0	13	0.020000000
FOUR_CHAR_WINDOW	cthr	th	1	0	1	0.056703192
FOUR_CHAR_WINDOW	cthy	th	16	0	16	0.020000000
FOUR_CHAR_WINDOW	dack	ac	1	1	0	0.721318090
FOUR_CHAR_WINDOW	dada	ad	1	1	0	0.721318090
FOUR_CHAR_WINDOW	daei	ae	1	1	0	0.628424120
FOUR_CHAR_WINDOW	dag$	ag	1	1	0	0.665581708
FOUR_CHAR_WINDOW	daid	ai	1	0	1	0.074791590
FOUR_CHAR_WINDOW	daii	ai	34	3	31	0.088788367
FOUR_CHAR_WINDOW	daim	ai	2	2	0	0.395659658
FOUR_CHAR_WINDOW	dain	ai	16	0	16	0.020000000
FOUR_CHAR_WINDOW	dair	ai	8	0	8	0.031163163
FOUR_CHAR_WINDOW	daiy	ai	1	1	0	0.274791590
FOUR_CHAR_WINDOW	dal$	al	23	2	21	0.083339033
FOUR_CHAR_WINDOW	dala	al	2	0	2	0.041692315
FOUR_CHAR_WINDOW	dalc	al	3	0	3	0.035736270
FOUR_CHAR_WINDOW	dald	al	3	0	3	0.035736270
FOUR_CHAR_WINDOW	dalk	al	0	0	0	0.062538473
FOUR_CHAR_WINDOW	dalo	al	3	0	3	0.035736270
FOUR_CHAR_WINDOW	dals	al	5	1	4	0.138905988
FOUR_CHAR_WINDOW	daly	al	3	0	3	0.035736270
FOUR_CHAR_WINDOW	dam$	am	6	2	4	0.292839698
FOUR_CHAR_WINDOW	dan$	an	3	0	3	0.121262583
FOUR_CHAR_WINDOW	dar$	ar	23	2	21	0.083340973
FOUR_CHAR_WINDOW	dara	ar	6	1	5	0.125020628
FOUR_CHAR_WINDOW	darc	ar	1	0	1	0.050041256
FOUR_CHAR_WINDOW	dard	ar	2	0	2	0.041701047
FOUR_CHAR_WINDOW	daro	ar	4	0	4	0.031275785
FOUR_CHAR_WINDOW	dary	ar	3	1	2	0.178600897
FOUR_CHAR_WINDOW	das$	as	2	2	0	0.808139680
FOUR_CHAR_WINDOW	day$	ay	1	1	0	0.721318090
FOUR_CHAR_WINDOW	dcha	ch	3	0	3	0.020000000
FOUR_CHAR_WINDOW	dchc	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	dchd	ch	2	0	2	0.020000000
FOUR_CHAR_WINDOW	dche	ch	8	0	8	0.020000000
FOUR_CHAR_WINDOW	dchg	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	dcho	ch	5	0	5	0.020000000
FOUR_CHAR_WINDOW	dchs	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	dchy	ch	5	0	5	0.020000000
FOUR_CHAR_WINDOW	dckh	ck	1	0	1	0.094065812
FOUR_CHAR_WINDOW	dcth	ct	1	0	1	0.080232604
FOUR_CHAR_WINDOW	ddy$	dy	1	0	1	0.297037955
FOUR_CHAR_WINDOW	ddya	dy	1	1	0	0.497037955
FOUR_CHAR_WINDOW	dedy	ed	1	1	0	0.765622857
FOUR_CHAR_WINDOW	deed	ee	1	0	1	0.024140784
FOUR_CHAR_WINDOW	deee	ee	1	0	1	0.024140784
FOUR_CHAR_WINDOW	dees	ee	1	0	1	0.024140784
FOUR_CHAR_WINDOW	deey	ee	2	0	2	0.020117320
FOUR_CHAR_WINDOW	dey$	ey	1	1	0	0.882762528
FOUR_CHAR_WINDOW	dkai	ka	1	1	0	0.914524711
FOUR_CHAR_WINDOW	dkar	ka	0	0	0	0.893155889
FOUR_CHAR_WINDOW	dked	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	dksh	ks	1	1	0	0.866316680
FOUR_CHAR_WINDOW	dky$	ky	1	1	0	0.801508570
FOUR_CHAR_WINDOW	dloo	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	dlos	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	doai	oa	1	1	0	0.884683348
FOUR_CHAR_WINDOW	dod$	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	dody	od	2	2	0	0.958685714
FOUR_CHAR_WINDOW	doig	oi	1	1	0	0.748300657
FOUR_CHAR_WINDOW	doii	oi	2	2	0	0.790250547
FOUR_CHAR_WINDOW	doin	oi	1	1	0	0.748300657
FOUR_CHAR_WINDOW	doka	ok	1	0	1	0.053152967
FOUR_CHAR_WINDOW	dol$	ol	7	0	7	0.021536199
FOUR_CHAR_WINDOW	dola	ol	0	0	0	0.059224547
FOUR_CHAR_WINDOW	dolc	ol	2	0	2	0.039483031
FOUR_CHAR_WINDOW	dold	ol	2	0	2	0.039483031
FOUR_CHAR_WINDOW	dole	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	dolk	ol	2	0	2	0.039483031
FOUR_CHAR_WINDOW	dols	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	doly	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	dom$	om	1	1	0	0.706232683
FOUR_CHAR_WINDOW	dor$	or	6	0	6	0.031519390
FOUR_CHAR_WINDOW	dors	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	dory	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	dos$	os	1	1	0	0.894804619
FOUR_CHAR_WINDOW	dosa	os	1	1	0	0.894804619
FOUR_CHAR_WINDOW	dote	ot	1	0	1	0.029210735
FOUR_CHAR_WINDOW	doy$	oy	1	1	0	0.880564896
FOUR_CHAR_WINDOW	dpch	pc	1	0	1	0.601053152
FOUR_CHAR_WINDOW	drai	ra	1	1	0	0.909909067
FOUR_CHAR_WINDOW	dshd	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	dshe	sh	7	0	7	0.020000000
FOUR_CHAR_WINDOW	dsho	sh	3	0	3	0.020000000
FOUR_CHAR_WINDOW	dshy	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	dyar	ya	1	1	0	0.695983371
FOUR_CHAR_WINDOW	dych	yc	1	1	0	0.829510934
FOUR_CHAR_WINDOW	dyd$	yd	2	2	0	0.901328978
FOUR_CHAR_WINDOW	dydy	yd	1	1	0	0.881594774
FOUR_CHAR_WINDOW	dyka	yk	4	4	0	0.915164761
FOUR_CHAR_WINDOW	dyky	yk	0	0	0	0.830329523
FOUR_CHAR_WINDOW	dyl$	yl	3	3	0	0.850706120
FOUR_CHAR_WINDOW	dylc	yl	1	1	0	0.790988568
FOUR_CHAR_WINDOW	dypc	yp	1	1	0	0.777054472
FOUR_CHAR_WINDOW	dyqo	yq	2	2	0	0.721318090
FOUR_CHAR_WINDOW	dyr$	yr	0	0	0	0.581977135
FOUR_CHAR_WINDOW	dys$	ys	1	1	0	0.756224534
FOUR_CHAR_WINDOW	dyta	yt	1	1	0	0.879410173
FOUR_CHAR_WINDOW	dytc	yt	0	0	0	0.849262716
FOUR_CHAR_WINDOW	dyty	yt	1	1	0	0.879410173
FOUR_CHAR_WINDOW	ead$	ad	1	1	0	0.721318090
FOUR_CHAR_WINDOW	eaii	ai	1	0	1	0.074791590
