gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0051	G743-R0051	G739-D0051	G738-P0051	G737-O0344	f113v	f113v.47	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	5	6	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	3	akal|ksheeol|tair	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0052	G743-R0052	G739-D0052	G738-P0052	G737-O0346	f113v	f113v.48	10	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	2	2	4	PRIOR_CLOSE_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0053	G743-R0053	G739-D0053	G738-P0053	G737-O0395	f115v	f115v.39	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	0	1	PRIOR_CLOSE_BEFORE_R2	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0054	G743-R0054	G739-D0054	G738-P0054	G737-O0582	f76r	f76r.44	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	4	2	6	STRICT_INITIAL_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R2	1	2	alol|ykar	HOT|MATERIAL|PART	0	0	0	L2@4:ykar:HOT|MATERIAL|PART|L1@5:alol:MATERIAL	L2 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|MATERIAL|PART;W3_SOLID_WORKING_THEORY] || L1 alol=Drogenstoff aus Rohdroge I [MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L2@4:ykar:HOT|MATERIAL|PART|L1@5:alol:MATERIAL	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	MATERIAL	Skalarstufe III des Materials; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe III des Materials; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0055	G743-R0055	G739-D0055	G738-P0055	G737-O0621	f77v	f77v.41	3	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	0	1	1	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0056	G743-R0056	G739-D0056	G738-P0056	G737-O0674	f80r	f80r.52	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	3	5	8	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	olor	INGREDIENT	0	0	0	R2@7:olor:INGREDIENT	R2 olor=Zutat [INGREDIENT;W3_SOLID_WORKING_THEORY]	1	olor	MATERIA_OR_INGREDIENT	1	R2@7:olor:INGREDIENT	MATERIA_OR_INGREDIENT	1	MATERIA_OR_INGREDIENT	1	MATERIA_OR_INGREDIENT	2	qoklcheey|tl	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	AMBIGUOUS_RECORD_CHANNEL	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Zutatrolle; Skala/Stufe III; Evidenz=Einzelkontext	Skalarstufe III; Dimension offen ⟦VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Zutatrolle; Skala/Stufe III; Evidenz=Einzelkontext⟧	0
G744-F0057	G743-R0057	G739-D0057	G738-P0057	G737-O0702	f82r	f82r.20	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	2	1	3	PRIOR_CLOSE_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	PRESCRIPTIVE_PROCESS	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0058	G743-R0058	G739-D0058	G738-P0058	G737-O0767	f86v5	f86v5.18	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	3	3	6	STRICT_INITIAL_BEFORE_R4	CURRENT_CLOSE_INCLUDED_R3	1	2	ody|otcho	CLOSE|COLD|DRY|PREPARATION	0	0	0	L1@4:otcho:COLD|DRY|PREPARATION|R3@8:ody:CLOSE|PREPARATION	L1 otcho=kalt-trockene Zubereitung [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 ody=fertiggestellter Ansatz [CLOSE|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L1@4:otcho:COLD|DRY|PREPARATION|R3@8:ody:CLOSE|PREPARATION	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	PREPARATION	Skalarstufe III der Zubereitung; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt+trocken; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe III der Zubereitung; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=kalt+trocken; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0059	G743-R0059	G739-D0059	G738-P0059	G737-O0777	f86v6	f86v6.36	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	2	3	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R2	1	1	qokeey	HOT|VALUE	0	0	0	L1@7:qokeey:HOT|VALUE	L1 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@7:qokeey:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	2	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_DEGREE	OPEN	Heißgrad III	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	4	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Heißgrad III ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0060	G743-R0060	G739-D0060	G738-P0060	G737-O0780	f86v6	f86v6.38	9	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	olaiin	AMOUNT|MATERIAL	0	0	0	L4@5:olaiin:AMOUNT|MATERIAL	L4 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	L4@5:olaiin:AMOUNT|MATERIAL	QUANTITY_OR_PART	0	OPEN	1	QUANTITY_OR_PART	3	oltam|qoedy|toror	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	1	0	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	VORLÄUFIG: Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe III; Evidenz=nur im Radius-5-Fenster wiederholt	Skalarstufe III; Dimension offen ⟦VORLÄUFIG: Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe III; Evidenz=nur im Radius-5-Fenster wiederholt⟧	0
G744-F0061	G743-R0061	G739-D0061	G738-P0061	G737-O0049	f103v	f103v.45	5	lkain	kain	H4	MIDDLE	SCALAR	II	0	5	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0062	G743-R0062	G739-D0062	G738-P0062	G737-O0056	f104r	f104r.13	5	lkain	kain	H4	MIDDLE	SCALAR	II	4	5	9	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R5	1	2	chokar|qodain	DRY|HOT|PART|PREPARATION|VALUE	0	0	0	L3@2:qodain:VALUE|L2@3:chokar:DRY|HOT|PART|PREPARATION	L3 qodain=Qualitätsgrad II [VALUE;W2_PROVISIONAL_WORKING] || L2 chokar=erste heiß getrocknete Ansatzfraktion [DRY|HOT|PART|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L2@3:chokar:DRY|HOT|PART|PREPARATION	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	1	okeeody	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung+Teil/Portion; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung+Teil/Portion; Qualität=heiß+trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0063	G743-R0063	G739-D0063	G738-P0063	G737-O0058	f104r	f104r.23	6	lkain	kain	H4	MIDDLE	SCALAR	II	5	5	10	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	okeedal|otchor	AMOUNT|COLD|DRY|HOT|MATERIAL|PREPARATION|PROCESS	1	0	1	L1@5:okeedal:AMOUNT|HOT|MATERIAL|PREPARATION|PROCESS|R3@9:otchor:AMOUNT|COLD|DRY|MATERIAL|PREPARATION	L1 okeedal=Ansatz vollständig erhitzen und Rohdroge I abmessen [AMOUNT|HOT|MATERIAL|PREPARATION|PROCESS;W3_SOLID_WORKING_THEORY] || R3 otchor=kalt-trockene Drogenportion im Ansatz [AMOUNT|COLD|DRY|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L1@5:okeedal:AMOUNT|HOT|MATERIAL|PREPARATION|PROCESS|R3@9:otchor:AMOUNT|COLD|DRY|MATERIAL|PREPARATION	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	0	NONE	AMOUNT_DOSE	PREPARATION_MATERIAL	Mengen-/Portionsstufe II des Zubereitungsmaterials	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=vorhanden; Bedingung=heiß+kalt+trocken (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Mengen-/Portionsstufe II des Zubereitungsmaterials ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=vorhanden; Bedingung=heiß+kalt+trocken (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0064	G743-R0064	G739-D0064	G738-P0064	G737-O0131	f107r	f107r.24	6	lkain	kain	H4	MIDDLE	SCALAR	II	4	4	8	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R5	1	3	kair|qokeeo	HOT|MATERIAL|PART|PREPARATION|VALUE	0	0	0	L1@5:kair:HOT|MATERIAL|PART|R1@7:qokeeo:HOT|PREPARATION|VALUE|R2@8:kair:HOT|MATERIAL|PART	L1 kair=heiße Drogenfraktion II [HOT|MATERIAL|PART;W3_SOLID_WORKING_THEORY] || R1 qokeeo=heißer Ansatz, Bindungsstufe II [HOT|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || R2 kair=heiße Drogenfraktion II [HOT|MATERIAL|PART;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	3	L1@5:kair:HOT|MATERIAL|PART|R1@7:qokeeo:HOT|PREPARATION|VALUE|R2@8:kair:HOT|MATERIAL|PART	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR_CONFLICT	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0065	G743-R0065	G739-D0065	G738-P0065	G737-O0141	f107r	f107r.39	9	lkain	kain	H4	MIDDLE	SCALAR	II	5	3	8	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	cho	DRY|PREPARATION	0	0	0	L1@8:cho:DRY|PREPARATION	L1 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	0	NONE	DESCRIPTIVE_MATERIA	0	NONE	OPEN	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	3	cheear|kchekain|oeedy	OPEN_SCALAR	PREPARATION	Skalarstufe II der Zubereitung; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	0	0	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II der Zubereitung; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0066	G743-R0066	G739-D0066	G738-P0066	G737-O0170	f107v	f107v.38	9	lkain	kain	H4	LAST	SCALAR	II	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	3	oteey|qokol	COLD|HOT|PREPARATION|PROCESS|VALUE	1	0	1	L3@6:qokol:HOT|PROCESS|L2@7:oteey:COLD|PREPARATION|VALUE|L1@8:oteey:COLD|PREPARATION|VALUE	L3 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || L2 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || L1 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	3	L3@6:qokol:HOT|PROCESS|L2@7:oteey:COLD|PREPARATION|VALUE|L1@8:oteey:COLD|PREPARATION|VALUE	PRESCRIPTIVE_RECIPE	2	DESCRIPTIVE_MATERIA	3	PRESCRIPTIVE_RECIPE	0	NONE	QUALITY_DEGREE	PREPARATION	Kältegrad II der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Kältegrad II der Zubereitung ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0067	G743-R0067	G739-D0067	G738-P0067	G737-O0172	f107v	f107v.41	13	lkain	kain	H4	LAST	SCALAR	II	1	0	1	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R0	1	1	qokeey	HOT|VALUE	0	0	0	L1@12:qokeey:HOT|VALUE	L1 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L1@12:qokeey:HOT|VALUE	DESCRIPTIVE_QUALITY	1	DESCRIPTIVE_QUALITY	2	DESCRIPTIVE_MATERIA	0	NONE	QUALITY_DEGREE	OPEN	Heißgrad II	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt	Heißgrad II ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt⟧	1
G744-F0068	G743-R0068	G739-D0068	G738-P0068	G737-O0205	f108v	f108v.37	8	lkain	kain	H4	MIDDLE	SCALAR	II	5	1	6	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	3	okey|qokey|sheckhey	HOT|MOIST|PREPARATION|VALUE	0	0	0	L4@4:sheckhey:MOIST|PREPARATION|VALUE|L3@5:qokey:HOT|VALUE|L2@6:okey:HOT|PREPARATION|VALUE	L4 sheckhey=feuchtes Arzneikompositum in der Gradmitte [MOIST|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY] || L3 qokey=heiß in der Mitte des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY] || L2 okey=heißer Ansatz in der Mitte des Grades [HOT|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	3	L4@4:sheckhey:MOIST|PREPARATION|VALUE|L3@5:qokey:HOT|VALUE|L2@6:okey:HOT|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+feucht/eingeweicht; Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
