page	locus	namespace_id	visible_kind	visible_owner	group_count	surface_sequence	atom_sequence	portable_card_reading_de	spoken_instruction_de	answer_slot_de	orientation_rule	crosspage_rule
f67r2	f67r2.39	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_39	3	sor chedaiin dy	OR | CHD+AIIN | NONE	Satz/Ansatz; ZUM SOLLWERT UMSETZEN; dieser lokale Diagrammposten	Lies diesen sichtbaren Posten nur im gewählten Rad: Satz/Ansatz; ZUM SOLLWERT UMSETZEN; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.40	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_40	3	yteos oiin og	YT | IIN | G	bezeichneter Platz oder Phase; Tabellenstufe; Grundgrad	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichneter Platz oder Phase; Tabellenstufe; Grundgrad. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.41	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_41	2	ytoeopchey chekody	YT | CHK+OD+Y	bezeichneter Platz oder Phase; erwärmten/gehaltenen Posten markieren	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichneter Platz oder Phase; erwärmten/gehaltenen Posten markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.42	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_42	3	sosho chos ockhy	OS+HO | HO | CKH	Feldeingang; Eingangsposten; durch Sektor, Ring oder Pruefweg fuehren	Lies diesen sichtbaren Posten nur im gewählten Rad: Feldeingang; Eingangsposten; durch Sektor, Ring oder Pruefweg fuehren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.43	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_43	4	daiin aiin os qsg	AIIN | AIIN | OS | G	Sollwert; Sollwert oder Grad des bezeichneten Himmelsplatzes; FELD/RAHMEN; Nebengrad	Lies diesen sichtbaren Posten nur im gewählten Rad: Sollwert; Sollwert oder Grad des bezeichneten Himmelsplatzes; FELD/RAHMEN; Nebengrad. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.44	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_44	3	ofydy sheody aiin	O+Y+DY | E+OD+Y | AIIN	aktuellen Grundwert festhalten; diesen gehaltenen Posten kurz markieren; Sollwert oder Grad des bezeichneten Himmelsplatzes	Lies diesen sichtbaren Posten nur im gewählten Rad: aktuellen Grundwert festhalten; diesen gehaltenen Posten kurz markieren; Sollwert oder Grad des bezeichneten Himmelsplatzes. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.45	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_45	3	ycheody es odaiiin	CHEO | SEL+S | OD+IIN	aktueller Ablesewert fest; ausgewählter Nebenwert; Stufe markieren	Lies diesen sichtbaren Posten nur im gewählten Rad: aktueller Ablesewert fest; ausgewählter Nebenwert; Stufe markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.46	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_46	2	yekees oraly	EE | OR+AL	lange Tabellenstufe; Ansatz/Satz + Ziel	Lies diesen sichtbaren Posten nur im gewählten Rad: lange Tabellenstufe; Ansatz/Satz + Ziel. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.47	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_47	1	yfain	AIN	gezaehlter Teil oder Unterabschnitt	Lies diesen sichtbaren Posten nur im gewählten Rad: gezaehlter Teil oder Unterabschnitt. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.48	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_48	3	todaiin dain dy	AIIN | AIN | NONE	Sollwert; Portion; dieser lokale Diagrammposten	Lies diesen sichtbaren Posten nur im gewählten Rad: Sollwert; Portion; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.49	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_49	3	os choer aiin	OS | HO | AIIN	FELD/RAHMEN; Himmelsobjekt oder Eingangsbedingung; Sollwert oder Grad des bezeichneten Himmelsplatzes	Lies diesen sichtbaren Posten nur im gewählten Rad: FELD/RAHMEN; Himmelsobjekt oder Eingangsbedingung; Sollwert oder Grad des bezeichneten Himmelsplatzes. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.50	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_50	2	choeea sal	HO+EE | AL	Eingangsposten länger halten; Ziel	Lies diesen sichtbaren Posten nur im gewählten Rad: Eingangsposten länger halten; Ziel. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.51	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_LOCAL_FIELD_51	1	dadaiin	AIIN	Sollwert	Lies diesen sichtbaren Posten nur im gewählten Rad: Sollwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.52	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_01	1	qotoear	OT+E+AR	nächste Quelle kurz nehmen	Lies diesen sichtbaren Posten nur im gewählten Rad: nächste Quelle kurz nehmen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.53	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_02	1	dchdar	CHD+AR	von Quelle umsetzen	Lies diesen sichtbaren Posten nur im gewählten Rad: von Quelle umsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.54	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_03	2	y saldal	NONE | AL+AL	dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld	Lies diesen sichtbaren Posten nur im gewählten Rad: dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.55	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_04	1	ytodal	YT+AL	bezeichneter Platz oder Phase + AL	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichneter Platz oder Phase + AL. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.56	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_05	2	tol daiin	OL | AIIN	Fortsetzen; Sollwert	Lies diesen sichtbaren Posten nur im gewählten Rad: Fortsetzen; Sollwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.57	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_06	2	otar dy	OT+AR | NONE	danach vom bezeichneten Ausgangsplatz; dieser lokale Diagrammposten	Lies diesen sichtbaren Posten nur im gewählten Rad: danach vom bezeichneten Ausgangsplatz; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.58	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_07	3	cho dal g	HO | AL | G	Eingangsposten oder Zutat; Ziel; GRAD	Lies diesen sichtbaren Posten nur im gewählten Rad: Eingangsposten oder Zutat; Ziel; GRAD. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.59	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_08	1	ytchodly	YT+HO	bezeichneter Platz oder Phase + HO	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichneter Platz oder Phase + HO. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.60	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_09	1	octhys	CTH	sekundäre Grundbedingung	Lies diesen sichtbaren Posten nur im gewählten Rad: sekundäre Grundbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.61	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_10	1	ytokar	YT+OK+AR	bezeichneter Platz oder Phase + OK+AR	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichneter Platz oder Phase + OK+AR. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.62	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_11	1	otolor	OT+OL+OR	Folge + Fortsetzen + Ansatz/Satz	Lies diesen sichtbaren Posten nur im gewählten Rad: Folge + Fortsetzen + Ansatz/Satz. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.63	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_STAR_STATION_12	1	okodar	OK+OD+AR	markierte Quelle aktivieren	Lies diesen sichtbaren Posten nur im gewählten Rad: markierte Quelle aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.64	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_01	2	s air	S | AIR	Nebenwert; Himmels-, Ring- oder Zeigerlauf	Lies diesen sichtbaren Posten nur im gewählten Rad: Nebenwert; Himmels-, Ring- oder Zeigerlauf. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.65	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_02	1	soear	AR	Ausgangssektor, Ursprung oder Bezugswert	Lies diesen sichtbaren Posten nur im gewählten Rad: Ausgangssektor, Ursprung oder Bezugswert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.66	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_03	1	cpheey	EE	lange Tabellenstufe	Lies diesen sichtbaren Posten nur im gewählten Rad: lange Tabellenstufe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.67	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_04	1	okodar	OK+OD+AR	markierte Quelle aktivieren	Lies diesen sichtbaren Posten nur im gewählten Rad: markierte Quelle aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.68	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_05	1	oepchod	HO	Himmelsobjekt oder Eingangsbedingung	Lies diesen sichtbaren Posten nur im gewählten Rad: Himmelsobjekt oder Eingangsbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_06	2	s ay	S | A+Y	Nebenwert; aktueller Hauptwert	Lies diesen sichtbaren Posten nur im gewählten Rad: Nebenwert; aktueller Hauptwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.70	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_07	1	osar	OS+AR	Feldquelle	Lies diesen sichtbaren Posten nur im gewählten Rad: Feldquelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.71	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_PHASE_STATION_08	1	oran	OR	Bedingungs-, Tabellen- oder Wahlansatz	Lies diesen sichtbaren Posten nur im gewählten Rad: Bedingungs-, Tabellen- oder Wahlansatz. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.72	F67_LEFT_WHEEL_NS	LEFT_CELESTIAL_WHEEL	A1_LEFT_OUTER_RING_TEXT	12	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	AR | AL+AIIN | YD+AIIN | K+O+Y | YD+AIIN | AIR | AIR | YK+AIIN | YD+OL | YT+AL+HO | OL | OK	Quelle; Ziel-Sollwert; Sollwert der aktiven Zeile; aktuelle Grundklasse; Sollwert der aktiven Zeile; Himmels-, Ring- oder Zeigerlauf; Himmels-, Ring- oder Zeigerlauf; bezeichnete Klasse oder Haus + AIIN; aktive Zeile fortsetzen; bezeichneter Platz oder Phase + AL+HO; im selben Ring, Band oder Satz fortsetzen; in kurzer Stufe setzen	Lies diesen sichtbaren Posten nur im gewählten Rad: Quelle; Ziel-Sollwert; Sollwert der aktiven Zeile; aktuelle Grundklasse; Sollwert der aktiven Zeile; Himmels-, Ring- oder Zeigerlauf; Himmels-, Ring- oder Zeigerlauf; bezeichnete Klasse oder Haus + AIIN; aktive Zeile fortsetzen; bezeichneter Platz oder Phase + AL+HO; im selben Ring, Band oder Satz fortsetzen; in kurzer Stufe setzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	RIGHT_CELESTIAL_WHEEL	A1_RIGHT_OUTER_RING_TEXT	11	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	CHEEY | NONE | SH+EE | EE | YK+KCH | YK+KCH | OK | AIIN | OK+OL | AR | OL+AR	Ablesewert; dieser lokale Diagrammposten; länger halten; lange Tabellenstufe; bezeichnete Klasse oder Haus + KCH; bezeichnete Klasse oder Haus + KCH; Diagrammposten setzen oder aktivieren; Sollwert; Fortsetzung aktivieren; Ausgangssektor, Ursprung oder Bezugswert; VON DER QUELLE WEITER	Lies diesen sichtbaren Posten nur im gewählten Rad: Ablesewert; dieser lokale Diagrammposten; länger halten; lange Tabellenstufe; bezeichnete Klasse oder Haus + KCH; bezeichnete Klasse oder Haus + KCH; Diagrammposten setzen oder aktivieren; Sollwert; Fortsetzung aktivieren; Ausgangssektor, Ursprung oder Bezugswert; VON DER QUELLE WEITER. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	UNRESOLVED_PAGE_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	13	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	Y+CHEEY | OK+EE+OD+Y | CHEO | EE+OS | CKH | HO | AIIN | OK+EE+OD+Y | OK+AIIN | OD+AIN | AR | AIR | A+Y	aktueller Ablesewert; diesen Posten länger aktivieren und eintragen; Ausgabe/Auszug; langes oder zweites Feld; durch Sektor, Ring oder Pruefweg fuehren; Eingangsposten; Sollwert oder Grad des bezeichneten Himmelsplatzes; diesen Posten länger aktivieren und eintragen; Sollwert aktivieren; Portion markieren; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; aktueller Hauptwert	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: aktueller Ablesewert; diesen Posten länger aktivieren und eintragen; Ausgabe/Auszug; langes oder zweites Feld; durch Sektor, Ring oder Pruefweg fuehren; Eingangsposten; Sollwert oder Grad des bezeichneten Himmelsplatzes; diesen Posten länger aktivieren und eintragen; Sollwert aktivieren; Portion markieren; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; aktueller Hauptwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	LEFT_PANEL_HEADER	A2_LEFT_PANEL_HEADER	9	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	HO+KCH | EE | HO+OT+EE | OL | CHEO | OP+EE+OL | OT+OR | HO+CTH+EEE | KCH+AL	Eingangsposten + Bearbeiten; lange Tabellenstufe; nächsten Eingangsposten länger halten; im selben Ring, Band oder Satz fortsetzen; Bedingungs-, Tabellen- oder Wahlansatz; Paarfeld länger fortsetzen; nächster Satz; Eingangsposten vollständig bereit; Bearbeiten + Ziel	Setze den lokalen Modus dieses Teilbildes: Eingangsposten + Bearbeiten; lange Tabellenstufe; nächsten Eingangsposten länger halten; im selben Ring, Band oder Satz fortsetzen; Bedingungs-, Tabellen- oder Wahlansatz; Paarfeld länger fortsetzen; nächster Satz; Eingangsposten vollständig bereit; Bearbeiten + Ziel. Notiere das Ergebnis als lokalen Wert dieser Adresse.	LOKALER_BEDINGUNGS_ODER_NACHSCHLAGEWERT	DIREKTE_SICHTADRESSE__KEINE_ERFUNDENE_REIHENFOLGE	KEIN_F68_F69_SCHLUESSEL__MEISTER_KANN_WERTE_IM_AUFTRAG_ZUSAMMENSTELLEN
