world	record	locus	at	word	mode	patient	patient_source	destination	prior_state	prior_cause	written_condition	body_executions	status	after_state	executions	resource_role	consumption	appointment	recipient_identity	row_status
PRE_R	F83_P1	f83r.6	f83r.6:7	qokeedy	PRE	shedy	f83r.5:6	f83r.6:5	UNKNOWN	NONE	NONE	0	EXECUTE_FILL	FILLED	1	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_R	F83_P1	f83r.7	f83r.7:8	qokedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.4:3	f83r.4:3	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_R	F83_P1	f83r.7	f83r.7:9	qoteedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	SKIP_SATISFIED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_R	F83_P1	f83r.7	f83r.7:10	qoteedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	SKIP_SATISFIED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_R	F83_P1	f83r.8	f83r.8:5	chedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	BOUND	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_R	F83_P2	f83r.9	f83r.9:3	qokedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P2	f83r.11	f83r.11:6	qokedy	PRE	shedy	f83r.11:2	f83r.11:3	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_R	F83_P2	f83r.12	f83r.12:8	qokedy	PRE	lchedy	f83r.11:9	f83r.11:3	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_R	F83_P2	f83r.13	f83r.13:7	qokedy	PRE	shedy	f83r.13:3	f83r.11:3	FILLED	f83r.11:6	f83r.11:6	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_R	F83_P2	f83r.14	f83r.14:2	qokeedy	PRE	shedy	f83r.13:3	f83r.11:3	FILLED	f83r.13:7	f83r.13:7	0	EXECUTE_FILL	FILLED	1	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_R	F83_P2	f83r.16	f83r.16:5	chedy	PRE	lchedy	f83r.15:9	f83r.14:7	FILLED	f83r.12:8	f83r.12:8	0	BOUND	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_R	F83_P3	f83r.20	f83r.20:2	qoteedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.20	f83r.20:3	qokeey	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.20	f83r.20:4	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.20	f83r.20:7	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.21	f83r.21:2	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.21	f83r.21:5	chedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.21	f83r.21:8	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.22	f83r.22:3	qokeedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.22	f83r.22:5	chedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.23	f83r.23:5	qokedy	PRE	shedy	f83r.23:4	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P3	f83r.23	f83r.23:9	chedy	PRE	shedy	f83r.23:4	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.25	f83r.25:1	qokeedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.25	f83r.25:3	qokeey	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.25	f83r.25:4	qokedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.25	f83r.25:5	chedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_MATERIAL	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.26	f83r.26:2	qokeey	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.27	f83r.27:2	chedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.27	f83r.27:3	qokeedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.28	f83r.28:4	qokedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P4	f83r.30	f83r.30:3	qokeedy	PRE	shedy	f83r.28:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P5	f83r.42	f83r.42:5	chedy	PRE	lchedy	f83r.41:2	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_P5	f83r.43	f83r.43:3	chedy	PRE	lchedy	f83r.41:2	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_R	F83_Q1	f83r.49	f83r.49:3	chedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_MATERIAL	UNBOUND_PAIR	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P1	f83r.2	f83r.2:7	qoteedy	PRE	shedy	f83r.1:6	f83r.2:3	UNKNOWN	NONE	NONE	0	MISSING_WRITTEN_CONDITION	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.2	f83r.2:10	chedy	PRE	shedy	f83r.1:6	f83r.2:3	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.4	f83r.4:2	chedy	PRE	lchedy	f83r.3:7	f83r.3:8	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.4	f83r.4:3	qokedy	PRE	lchedy	f83r.3:7	f83r.3:8	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.4	f83r.4:9	chedy	PRE	shedy	f83r.4:7	f83r.3:8	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.5	f83r.5:7	qokeey	PRE	shedy	f83r.5:6	f83r.3:8	UNKNOWN	NONE	NONE	0	RUNNING_WITHOUT_COMPLETION	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.5	f83r.5:9	qoteedy	PRE	shedy	f83r.5:6	f83r.3:8	UNKNOWN	NONE	NONE	0	MISSING_WRITTEN_CONDITION	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.6	f83r.6:6	chedy	PRE	shedy	f83r.5:6	f83r.6:5	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.6	f83r.6:7	qokeedy	PRE	shedy	f83r.5:6	f83r.6:5	UNKNOWN	NONE	NONE	0	EXECUTE_FILL	FILLED	1	consumptive portion to hypothetical recipient	d[f83r.6:7]	t[f83r.6:7]	F83_P1:B	recorded
PRE_C	F83_P1	f83r.7	f83r.7:8	qokedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.4:3	f83r.4:3	0	ASSERT_FILLED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.7	f83r.7:9	qoteedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	SKIP_SATISFIED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.7	f83r.7:10	qoteedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	SKIP_SATISFIED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P1	f83r.8	f83r.8:5	chedy	PRE	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	0	BOUND	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
PRE_C	F83_P2	f83r.9	f83r.9:3	qokedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P2	f83r.11	f83r.11:6	qokedy	PRE	shedy	f83r.11:2	f83r.11:3	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_C	F83_P2	f83r.12	f83r.12:8	qokedy	PRE	lchedy	f83r.11:9	f83r.11:3	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_C	F83_P2	f83r.13	f83r.13:7	qokedy	PRE	shedy	f83r.13:3	f83r.11:3	FILLED	f83r.11:6	f83r.11:6	0	ASSERT_FILLED	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_C	F83_P2	f83r.14	f83r.14:2	qokeedy	PRE	shedy	f83r.13:3	f83r.11:3	FILLED	f83r.13:7	f83r.13:7	0	EXECUTE_FILL	FILLED	1	consumptive portion to hypothetical recipient	d[f83r.14:2]	t[f83r.14:2]	F83_P2:B	recorded
PRE_C	F83_P2	f83r.16	f83r.16:5	chedy	PRE	lchedy	f83r.15:9	f83r.14:7	FILLED	f83r.12:8	f83r.12:8	0	BOUND	FILLED	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P2:B	recorded
PRE_C	F83_P3	f83r.20	f83r.20:2	qoteedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.20	f83r.20:3	qokeey	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.20	f83r.20:4	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.20	f83r.20:7	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.21	f83r.21:2	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.21	f83r.21:5	chedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.21	f83r.21:8	qokedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.22	f83r.22:3	qokeedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.22	f83r.22:5	chedy	PRE	lchedy	f83r.19:11	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.23	f83r.23:5	qokedy	PRE	shedy	f83r.23:4	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P3	f83r.23	f83r.23:9	chedy	PRE	shedy	f83r.23:4	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.25	f83r.25:1	qokeedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.25	f83r.25:3	qokeey	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.25	f83r.25:4	qokedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.25	f83r.25:5	chedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_MATERIAL	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.26	f83r.26:2	qokeey	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.27	f83r.27:2	chedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.27	f83r.27:3	qokeedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.28	f83r.28:4	qokedy	PRE	shedy	f83r.26:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P4	f83r.30	f83r.30:3	qokeedy	PRE	shedy	f83r.28:5	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_PARTICIPANT	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P5	f83r.42	f83r.42:5	chedy	PRE	lchedy	f83r.41:2	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_P5	f83r.43	f83r.43:3	chedy	PRE	lchedy	f83r.41:2	NONE	UNBOUND_PAIR	NONE	NONE	0	BOUND	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
PRE_C	F83_Q1	f83r.49	f83r.49:3	chedy	PRE	NONE	NONE	NONE	UNBOUND_PAIR	NONE	NONE	0	MISSING_MATERIAL	UNBOUND_PAIR	0	consumptive portion to hypothetical recipient	NO_EXECUTED_BODY	NOT_A_TREATMENT_APPOINTMENT	MISSING	recorded
POST_R	F83_P1	f83r.2	f83r.2:7	qoteedy	POST	shedy	f83r.1:6	f83r.2:3	UNKNOWN	NONE	NONE	0	MISSING_WRITTEN_CONDITION	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.2	f83r.2:10	chedy	POST	shedy	f83r.1:6	f83r.2:3	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.4	f83r.4:2	chedy	POST	lchedy	f83r.3:7	f83r.3:8	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.4	f83r.4:3	qokedy	POST	lchedy	f83r.3:7	f83r.3:8	UNKNOWN	NONE	NONE	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.4	f83r.4:9	chedy	POST	shedy	f83r.4:7	f83r.3:8	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.5	f83r.5:7	qokeey	POST	shedy	f83r.5:6	f83r.3:8	UNKNOWN	NONE	NONE	0	RUNNING_WITHOUT_COMPLETION	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.5	f83r.5:9	qoteedy	POST	shedy	f83r.5:6	f83r.3:8	UNKNOWN	NONE	NONE	0	MISSING_WRITTEN_CONDITION	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.6	f83r.6:6	chedy	POST	shedy	f83r.5:6	f83r.6:5	UNKNOWN	NONE	NONE	0	BOUND	UNKNOWN	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.6	f83r.6:7	qokeedy	POST	shedy	f83r.5:6	f83r.6:5	UNKNOWN	NONE	NONE	0	EXECUTE_FILL	FILLED	1	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.7	f83r.7:8	qokedy	POST	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.4:3	f83r.4:3	0	ASSERT_FILLED	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.7	f83r.7:9	qoteedy	POST	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:8	f83r.7:8	1	EXECUTE_BODY	FILLED	1	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.7	f83r.7:10	qoteedy	POST	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:9	f83r.7:8	1	EXECUTE_BODY	FILLED	1	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
POST_R	F83_P1	f83r.8	f83r.8:5	chedy	POST	lchedy	f83r.6:8	f83r.6:5	FILLED	f83r.7:10	f83r.7:8	0	BOUND	FILLED	0	retained batch with device	NONE_REQUIRED_BY_BODY	NOT_A_TREATMENT_APPOINTMENT	F83_P1:B	recorded
