held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f24v	ydals	1	1	Y+AL+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	aiin	5	1	AIIN	f10r|f56r|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	ain	2	1	AIN	f1r|f67r2|f75r|f76r|f77r|f81r|f88v|f89r	f10r|f11r|f18r|f1r|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	al	2	1	AL	f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	aldy	1	1	AL+D_ADDR+Y	f67r2	f67r2	CROSS_PAGE	CROSS_PAGE
f55v	am	1	1	AM_ADDR	f10r|f24v|f67r2|f72r|f75r|f95v	f10r|f24v|f67r2|f72r|f75r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	ar	4	1	AR	f1r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	ch	1	1	CH	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f55v	chaiin	1	1	CH+AIIN	f10r|f11r	f10r|f11r|f89r	CROSS_PAGE	CROSS_PAGE
f55v	chckhdy	1	1	CH+CH+K+D_ADDR+Y	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f55v	chckhy	1	1	CH+K+Y	f13r|f18r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r|f95v	f10r|f13r|f18r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	chedy	3	1	CHD+Y	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	f1r|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	cheeky	1	1	CH+K+EE+Y	f75r|f77r|f81v|f83r	f75r|f77r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f55v	cheky	2	1	CH+K+E+Y	f72r|f75r|f81v|f83r|f89r	f1r|f72r|f75r|f81v|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f55v	cheoar	1	1	CH+E+O+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	cheody	1	1	CH+E+O+Y	f88r|f88v|f89r	f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f55v	chey	1	1	Y	f18r|f1r|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	cho	1	1	HO	f17r|f1r|f24v|f56r|f88v|f89r	f17r|f1r|f24v|f56r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f55v	daiin	4	1	AIIN	f10r|f11r|f13r|f18r|f1r|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	daiiny	1	1	D_ADDR+AIIN+Y	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f55v	dary	1	1	DA+R+Y	f18r|f68r1|f77r	f18r|f68r1|f77r	CROSS_PAGE	CROSS_PAGE
f55v	dodyd	1	1	D_ADDR+O+DY+D_LABEL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	kal	1	1	K+AL	f71v|f75r|f76r	f71v|f75r|f76r	CROSS_PAGE	CROSS_PAGE
f55v	kar	1	1	K+AR	f75r|f76r|f81v	f75r|f76r|f81v|f83r	CROSS_PAGE	CROSS_PAGE
f55v	kchdy	1	1	K+CHD+Y	f95v	f95v	CROSS_PAGE	CROSS_PAGE
f55v	kcheedchdy	1	1	K+CH+EE+D_ADDR+CHD+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	keeyfar	1	1	K+EE+Y+LOCAL_CHAR_F+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	oaiin	1	1	O+AIIN	f67r2	f67r2	CROSS_PAGE	CROSS_PAGE
f55v	ochedy	1	1	O+CHD+Y	NONE	f24v	PAGE_PRIVATE	CROSS_PAGE
f55v	ody	2	1	O+DY	f10r|f81r|f95v	f10r|f81r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	oedain	1	1	O+E+D_ADDR+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	oeeed	1	1	O+EEE+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	okaiin	2	1	OK+AIIN	f17r|f1r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f88r|f95v	f17r|f1r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	okal	2	1	OK+AL	f18r|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f95v	f18r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	okar	3	1	OK+AR	f56r|f72r|f75r|f76r|f81r|f81v|f89r|f95v	f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	okchd	1	1	OK+CHD	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	okeedy	1	1	OK+EE+DY	f72r|f75r|f76r|f81r|f81v|f83r	f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE	CROSS_PAGE
f55v	okeody	1	1	OK+E+O+D_ADDR+Y	f72r	f72r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f55v	oky	1	1	OK+Y	f10r|f1r|f76r|f81r|f81v|f82r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	ol	3	1	OL	f18r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	oldy	1	1	OL+DY	f13r|f67r2|f75r|f76r|f81v|f83r|f88r|f89r	f13r|f18r|f67r2|f75r|f76r|f81v|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f55v	olkeechy	1	1	OL+K+EE+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	oltchy	1	1	OL+T+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	or	4	1	OR	f10r|f17r|f18r|f1r|f24v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	orain	1	1	OR+AIN	NONE	f72r|f76r	PAGE_PRIVATE	CROSS_PAGE
f55v	os	1	1	OS	f10r|f1r|f67r2|f72r	f10r|f1r|f67r2|f72r	CROSS_PAGE	CROSS_PAGE
f55v	otaky	1	1	OT+A_ADDR+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	otam	1	1	OT+AM_ADDR	f72r|f75r|f88r	f72r|f75r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f55v	otar	2	1	OT+AR	f10r|f71v|f72r|f75r|f76r|f81r|f81v|f95v	f10r|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	otoldaiin	1	1	OT+OL+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	pchal	1	1	P+CH+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	qoaiin	1	1	CARRIER_Q+O+AIIN	f76r|f88v|f89r	f76r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	qokaiin	2	1	OK+AIIN	f76r|f77r|f81v|f82r|f83r|f95v	f17r|f1r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	qokain	1	1	OK+AIN	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	f18r|f1r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	qokchy	1	1	OK+Y	f10r|f13r|f17r|f18r|f83r|f89r	f10r|f13r|f17r|f18r|f1r|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	qokeeey	1	1	OK+EEE+Y	f82r	f72r|f82r|f89r	CROSS_PAGE	CROSS_PAGE
f55v	qol	1	1	OL	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	qool	1	1	CARRIER_Q+O+OL	f76r	f76r	CROSS_PAGE	CROSS_PAGE
f55v	s	1	1	S	f11r|f13r|f1r|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	sar	1	1	S+AR	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	f17r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	CROSS_PAGE	CROSS_PAGE
f55v	sheokey	1	1	SH+E+OK+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	sl	1	1	S+L	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f55v	talam	1	1	T+AL+AM_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	talody	1	1	T+AL+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	tar	1	1	T+AR	f83r|f95v	f83r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	y	3	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f55v	ykaiin	2	1	Y+K+AIIN	f1r|f81v	f1r|f77r|f81v	CROSS_PAGE	CROSS_PAGE
f55v	ykain	3	1	Y+K+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	ykair	1	1	Y+K+AIR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	ykaky	1	1	Y+K+A_ADDR+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	ykan	1	1	Y+K+AN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	ykar	1	1	Y+K+AR	f76r|f88r	f76r|f88r	CROSS_PAGE	CROSS_PAGE
f55v	ykeesan	1	1	Y+K+EE+S+AN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f55v	ytaiin	1	1	Y+T+AIIN	f83r	f83r	CROSS_PAGE	CROSS_PAGE
f55v	yteey	1	1	Y+T+EE+Y	NONE	f72r	PAGE_PRIVATE	CROSS_PAGE
f56r	aiin	1	1	AIIN	f10r|f55v|f67r2|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	chal	1	1	CH+AL	f1r|f71v|f72r|f75r|f76r|f81v	f1r|f71v|f72r|f75r|f76r|f81v	CROSS_PAGE	CROSS_PAGE
f56r	chchs	1	1	CH+CH+S	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f56r	chdy	1	1	CHD+Y	f1r|f75r|f76r|f77r|f81v|f82r|f83r|f95v	f1r|f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	cheeckhody	1	1	CH+EE+CH+K+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chey	3	1	Y	f18r|f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	chkor	1	1	CH+K+OR	NONE	f24v|f76r	PAGE_PRIVATE	CROSS_PAGE
f56r	cho	2	1	HO	f17r|f1r|f24v|f55v|f88v|f89r	f17r|f1r|f24v|f55v|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f56r	chochor	1	1	HO+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chodaly	1	1	HO+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chody	1	1	CH+O+D_ADDR+Y	f11r|f88r|f88v|f89r|f95v	f11r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	chok	1	1	OK	f1r	f1r|f24v|f75r	CROSS_PAGE	CROSS_PAGE
f56r	chokcheo	1	1	OK+CH+E+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chokchey	1	1	OK+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chokchol	1	1	OK+OL	NONE	f10r|f11r|f17r|f18r|f1r|f24v|f67r2|f71v|f77r|f81r|f83r|f88r|f88v|f89r	PAGE_PRIVATE	CROSS_PAGE
f56r	chokchy	1	1	OK+CH+Y	f18r	f18r	CROSS_PAGE	CROSS_PAGE
f56r	chokeey	2	1	OK+EE+Y	NONE	f1r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	PAGE_PRIVATE	CROSS_PAGE
f56r	chokor	2	1	OK+OR	NONE	f17r|f72r|f81r|f88r|f89r	PAGE_PRIVATE	CROSS_PAGE
f56r	choksy	1	1	OK+S+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	choky	2	1	OK+Y	f17r|f88v	f10r|f13r|f17r|f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	chol	3	1	OL	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	choly	1	1	OL+Y	f72r|f76r	f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f56r	chor	3	1	CH+OR	f10r|f13r|f17r|f18r|f1r|f24v|f88r|f88v|f89r	f10r|f13r|f17r|f18r|f1r|f24v|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f56r	chorchy	1	1	CH+OR+CH+Y	f10r	f10r	CROSS_PAGE	CROSS_PAGE
f56r	chos	1	1	CH+O+S	f67r2|f89r	f67r2|f89r	CROSS_PAGE	CROSS_PAGE
f56r	chotchey	1	1	CH+OT+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	chotol	1	1	CH+OT+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	choty	1	1	CH+OT+Y	f11r|f1r|f72r	f11r|f1r|f72r	CROSS_PAGE	CROSS_PAGE
f56r	choy	1	1	HO+Y	f24v	f13r|f24v	CROSS_PAGE	CROSS_PAGE
f56r	chy	3	1	Y	f10r|f11r|f17r|f1r|f72r|f75r|f76r|f77r|f81v|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	chykey	1	1	CH+Y+K+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	ctho	1	1	CH+T+O	f10r	f10r	CROSS_PAGE	CROSS_PAGE
f56r	cthol	1	1	CH+T+OL	f18r|f1r|f82r|f88r	f18r|f1r|f82r|f88r	CROSS_PAGE	CROSS_PAGE
f56r	cthy	1	1	CH+T+Y	f10r|f11r|f17r|f18r|f1r	f10r|f11r|f17r|f18r|f1r|f75r|f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f56r	d	1	1	D_ADDR	f11r|f13r|f17r|f1r|f72r|f77r|f82r	f11r|f13r|f17r|f1r|f72r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f56r	daiin	4	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	dal	1	1	AL	f18r|f1r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	dchey	1	1	CH+E+Y	f10r|f24v|f81r|f88r	f10r|f24v|f81r|f88r	CROSS_PAGE	CROSS_PAGE
f56r	dy	2	1	Y	f10r|f11r|f13r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	esedy	1	1	E+S+E+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	kchal	1	1	K+CH+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	kcharg	1	1	K+CH+AR+LOCAL_CHAR_G	NONE	f18r	PAGE_PRIVATE	CROSS_PAGE
f56r	kcheey	1	1	K+CH+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	kchey	1	1	K+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	kchoar	1	1	K+CH+O+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	kchol	2	1	K+OL	f11r|f13r	f11r|f13r|f1r|f72r|f75r	CROSS_PAGE	CROSS_PAGE
f56r	keey	2	1	K+EE+Y	f1r|f71v|f72r|f76r|f89r	f1r|f71v|f72r|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f56r	keol	1	1	K+E+OL	f24v|f88r|f89r	f24v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f56r	korchy	1	1	K+OR+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	o	1	1	O	f10r|f17r|f1r|f24v|f72r|f75r|f76r|f83r|f89r	f10r|f17r|f1r|f24v|f72r|f75r|f76r|f77r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f56r	okaiin	1	1	OK+AIIN	f17r|f1r|f24v|f55v|f71v|f72r|f75r|f76r|f77r|f81v|f88r|f95v	f17r|f1r|f24v|f55v|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	okar	1	1	OK+AR	f55v|f72r|f75r|f76r|f81r|f81v|f89r|f95v	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	okchy	1	1	OK+Y	f13r|f76r	f10r|f13r|f17r|f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	olchey	1	1	OL+Y	f75r|f77r|f81v	f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f56r	otchey	1	1	OT+Y	f67r2|f72r|f83r	f10r|f11r|f13r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	otchor	1	1	OT+CH+OR	f13r	f10r|f13r	CROSS_PAGE	CROSS_PAGE
f56r	otchy	1	1	OT+CH+Y	f17r|f71v|f76r	f17r|f71v|f76r	CROSS_PAGE	CROSS_PAGE
f56r	oty	1	1	OT+Y	f71v|f75r|f76r|f81r|f95v	f10r|f11r|f13r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	qokcheey	1	1	OK+CH+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	qokeey	1	1	OK+EE+Y	f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f1r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	qokokchy	1	1	OK+OK+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	qot	1	1	OT	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f56r	qotchy	2	1	OT+Y	f10r|f11r	f10r|f11r|f13r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	r	2	1	R	f1r|f24v|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	f1r|f24v|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f56r	s	1	1	S	f11r|f13r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	schey	1	1	S+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	schol	1	1	RESUME_CARD	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	sh	1	1	SH	f1r|f24v|f77r	f1r|f24v|f77r	CROSS_PAGE	CROSS_PAGE
f56r	sho	2	1	SH+O	f1r|f24v|f72r	f1r|f24v|f72r	CROSS_PAGE	CROSS_PAGE
f56r	shokaiin	1	1	SH+OK+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	shol	1	1	SH+OL	f13r|f17r|f1r|f24v|f72r|f76r|f77r|f81r|f81v|f83r|f95v	f13r|f17r|f1r|f24v|f72r|f76r|f77r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	shy	1	1	Y	f10r|f13r|f24v|f72r|f75r|f76r|f81r|f83r|f88r|f88v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	sotodan	1	1	S+OT+O+D_ADDR+AN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	t	1	1	T	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	tcho	1	1	T+CH+O	f17r	f17r	CROSS_PAGE	CROSS_PAGE
f56r	tchoky	1	1	T+OK+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	tchol	2	1	T+OL	f11r	f11r|f1r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f56r	y	3	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f56r	ychocphy	1	1	Y+CH+O+CH+P+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	ykcho	1	1	Y+K+CH+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f56r	yt	1	1	Y+T	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	aiin	5	1	AIIN	f10r|f55v|f56r|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	ain	2	1	AIN	f1r|f55v|f75r|f76r|f77r|f81r|f88v|f89r	f10r|f11r|f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	air	2	1	AIR	f72r|f89r	f72r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	alaiin	1	1	AL+AIIN	f72r	f72r|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	aldaiin	1	1	AL+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	aldy	1	1	AL+D_ADDR+Y	f55v	f55v	CROSS_PAGE	CROSS_PAGE
