held_page	global_attachment_id	global_running_event_id	surface	focus_core	selector_rule	attachment_geometry	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	missing_factor_values	selector_geometry_seen_other_page	selector_head_seen_other_page	leave_one_page_replay_class
f67r2	G407-A00865	G407-E0937	okeo	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00866	G407-E0939	aiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00867	G407-E0941	ytody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00868	G407-E0942	saiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00869	G407-E0945	dosar	AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00870	G407-E0947	air	AIR	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00871	G407-E0948	alaiin	AL	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00872	G407-E0948	alaiin	AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00873	G407-E0950	oear	E	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00874	G407-E0950	oear	AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00875	G407-E0951	odal	L	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00876	G407-E0955	ytor	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00877	G407-E0955	ytor	OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00878	G407-E0956	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00879	G407-E0957	or	OR	INHERITED_ACTION_STACK	INHERITED_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00880	G407-E0959	octhole	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00881	G407-E0960	sor	OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00882	G407-E0961	chedaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00883	G407-E0962	dy	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00884	G407-E0963	yteos	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00885	G407-E0963	yteos	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00886	G407-E0966	ytoeopchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00887	G407-E0966	ytoeopchey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00888	G407-E0966	ytoeopchey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00889	G407-E0966	ytoeopchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00890	G407-E0967	chekody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00891	G407-E0970	ockhy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00892	G407-E0971	daiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00893	G407-E0972	aiin	AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00894	G407-E0975	ofydy	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00895	G407-E0976	sheody	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00896	G407-E0976	sheody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00897	G407-E0977	aiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00898	G407-E0978	ycheody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00899	G407-E0978	ycheody	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00900	G407-E0978	ycheody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00901	G407-E0979	es	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00902	G407-E0981	yekees	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00903	G407-E0981	yekees	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00904	G407-E0981	yekees	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00905	G407-E0982	oraly	OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00906	G407-E0982	oraly	AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00907	G407-E0982	oraly	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00908	G407-E0983	todaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00909	G407-E0984	dain	AIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00910	G407-E0985	dy	Y	INHERITED_ACTION_STACK	INHERITED_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00911	G407-E0987	choer	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	R_POSITIONAL_TAIL	SINGLE	SINGLE	NONE	YES	YES	FACTORIZED_COMPOSITION_FROM_OTHER_PAGES
f67r2	G407-A00912	G407-E0988	aiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	CH	ORDINARY_ACTION_HEAD	R_POSITIONAL_TAIL	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00913	G407-E0989	choeea	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00914	G407-E0990	sal	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00915	G407-E0991	dadaiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00916	G407-E0992	dar	AR	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00917	G407-E0993	aldaiin	AL	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00918	G407-E0993	aldaiin	AIIN	OWNER_CONTEXT	OWNER_ONLY	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00919	G407-E0994	ydaiin	Y	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00920	G407-E0994	ydaiin	AIIN	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00921	G407-E0995	qkoy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00922	G407-E0996	ydaiin	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00923	G407-E0996	ydaiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00924	G407-E0997	qofair	AIR	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00925	G407-E0998	ypair	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00926	G407-E0998	ypair	AIR	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00927	G407-E0999	ykoaiin	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00928	G407-E0999	ykoaiin	AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00929	G407-E1000	ydoly	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00930	G407-E1000	ydoly	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00931	G407-E1001	ytalchos	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00932	G407-E1001	ytalchos	AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00933	G407-E1002	oly	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00934	G407-E1003	okey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00935	G407-E1003	okey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00936	G407-E1004	sshey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00937	G407-E1004	sshey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00938	G407-E1005	sy	Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00939	G407-E1006	shees	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00940	G407-E1007	qeykeey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00941	G407-E1007	qeykeey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00942	G407-E1007	qeykeey	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00943	G407-E1007	qeykeey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00944	G407-E1008	ykchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00945	G407-E1008	ykchey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00946	G407-E1008	ykchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00947	G407-E1009	ykchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00948	G407-E1009	ykchey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00949	G407-E1009	ykchey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00950	G407-E1010	qokeochy	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00951	G407-E1010	qokeochy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00952	G407-E1011	oaiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00953	G407-E1013	ar	AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00954	G407-E1014	olar	AR	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00955	G407-E1015	yshey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00956	G407-E1015	yshey	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00957	G407-E1015	yshey	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00958	G407-E1016	qokeeody	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00959	G407-E1016	qokeeody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00960	G407-E1017	cheos	E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00961	G407-E1018	oeeos	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00962	G407-E1019	qockhy	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00963	G407-E1021	aiin	AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00964	G407-E1022	okeeody	EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
f67r2	G407-A00965	G407-E1022	okeeody	Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	YES	YES	EXACT_FACTOR_SIGNATURE_OTHER_PAGE
