page	locus	line_number	kind	paragraph_start	paragraph_end	eva_clean	zl3b_clean	it2a_clean	rf1b_clean	block_id	context_parent	boundary_status
f76r	f76r.2	2	P	0	0	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheols qokeey	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.3	3	P	0	0	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol che y aiiny	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.5	5	P	0	0	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokchy orar or chkarol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy qokee or ar or chk rol otey qokedy lkedy chdy qokch y qokal chdam	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.6	6	P	0	0	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.8	8	P	0	0	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar oiin chekain oldy	qoaiin ches okeedal qoke qokee shedy chey lkeed key dar aiin chekain ldy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.9	9	P	0	0	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al shckhy sain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al ckhy sain chcphedy ain olkeey lkar ain oteey lkain chedy ar daly	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.11	11	P	0	0	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy r aiiin chekain dain chckhy sal oty	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.12	12	P	0	0	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	sol shedy qool qctheed shdy qo ol keey dain saiin sar shedy qokeor okeedy	solshedy qool qctheed shdy q ol teey ain saiin s ar shedy qokeor okee	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.13	13	P	0	0	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.15	15	P	0	0	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chor shedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chorshedy qoked okees al ar aiin ar ain chckheedlched shedy qolair chedy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.16	16	P	0	0	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekear	qotes chedy shckhy qokeey okeey kain checkhy qokeed qotey qotain chekear	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.17	17	P	0	0	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.19	19	P	0	0	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy qolchey qokeey qokee chedy qokar shedy she y lshedy qolchedy otedyl	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.20	20	P	0	0	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	shedy qo che y lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.21	21	P	0	0	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	qokchsdy okeey lchedy qo olain otshedy qotaly dar sain shedy oleeed	qokch dy okeey lchedy qo olain ot edy qotaly dar sain shedy oleeed	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.23	23	P	0	0	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olain chedy qokey	sheedy qokedy chedy che y qokain chckhy olchy l ain shedy olaiin chedy qokey	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.24	24	P	0	0	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokeey lor	dalshedy qoleedy qokaldy chepy dain alolor olain chedy shecthy qokey lar	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.25	25	P	0	0	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	qaloin chey qokeey lchedy chckhy chey ky chey qolal lkl chey lchedy chey llaiiry	qal in chey qokeey lchedy chcthy cheyky chey qolal lkl chey lchedy chey llaiiry	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.26	26	P	0	0	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey loly sy	shedal shey qoke qolche y qolain ain chey qotaiin okain cheedy lcheyloly dy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.28	28	P	0	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	s in shee chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.29	29	P	0	0	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain ylaiin y	qokar edy shedy qokar she y qokain d r ey lshcthy okar okain ylaiiny	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.30	30	P	0	0	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	darchey cheolchey shcth chedy qo qokey dalaiin sheeky qokain olky sain chy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.32	32	P	0	0	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	cheor ain okaiin dain chey dal shedy qokaiin cheol shy chedy rain chedy shy	chear ain okaiin dain chey dalshedy qokaiin che l shy chedy ain che y y	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.33	33	P	0	0	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy lkey kal shedy qopchey qol pchedy okchy chckhy shey lol ral sheey dar	qokedy lkey kal she y qopchey qol pchedy okchy chckhy shey lol r al sheey dar	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.34	34	P	0	0	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	chear ey qo lkal shedy shedy shey shedy ollchy shlches shcthy sain oly	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.35	35	P	0	0	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	saiin shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	sain edy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.36	36	P	0	0	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	qokal shedy sheol cheal alshy chol chdy talor olalor chol okeyr ar oly	qokal edy eol cheal alshy cholchdy talor ol alor chol oke r ar o ol	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.38	38	P	0	1	oteey lchey chey olsheol qokal chal	oteey lchey chey olsheol qokal chal	oteey lchey chey olsheol qokal chal	otee lchey chey olsheol qokal chal	f76r.1--f76r.38		SOURCE_PARAGRAPH_BOTH_MARKED
f76r	f76r.4	4	L	0	0	s	s	s	s	f76r.4--f76r.4	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.7	7	L	0	0	d	d	d	d	f76r.7--f76r.7	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.10	10	L	0	0	q	q	q	q	f76r.10--f76r.10	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.14	14	L	0	0	s	s	s	s	f76r.14--f76r.14	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.18	18	L	0	0	o	o	o	o	f76r.18--f76r.18	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.22	22	L	0	0	l	l	l	l	f76r.22--f76r.22	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.27	27	L	0	0	k	k	k	k	f76r.27--f76r.27	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.31	31	L	0	0	r	r	r	r	f76r.31--f76r.31	f76r.1--f76r.38	NON_P_RECORD
f76r	f76r.37	37	L	0	0	s	s	s	s	f76r.37--f76r.37	f76r.1--f76r.38	NON_P_RECORD
f77r	f77r.25	25	P	1	0	otedy qokar shedy qokal shedar dal chedy daror	otedy qokar shedy qokal shedar dal chedy daror	otedy qokor shedy qokal shedar dal chedy daror	otedy qokor shedy qokal shedar dal chedy daror	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.26	26	P	0	0	qoteedy qokeedy qokaiin chcthy lchedy qokaly	qoteedy qokeedy qokaiin chcthy lchedy qokaly	qoteedy qokeedy qokaiin chcthy lchedy qokaly	qoteedy qokee y qokaiin chcthy lche y qokaly	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.27	27	P	0	0	solchedy qokain okaiin shedy qokeedy qotedy	solchedy qokain okaiin shedy qokeedy qotedy	solchedy qokain okaiin shedy qokeedy qotedy	solche y qokain okaiin shedy qokeedy qotedy	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.28	28	P	0	0	olchey qotey qokain olcheedy sar lom	olchey qotey qokain olcheedy sar lom	olchey qotey qokain olcheedy sar lom	olchey qotey qokain olcheedy sar lom	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.29	29	P	0	0	saiin cheeol qokeedy qokeedy qotal	saiin cheeol qokeedy qokeedy qotal	saiin cheeol qokeedy qokeedy qotal	saiin cheeol qokeedy qokeedy qotal	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.30	30	P	0	0	qokaiin chckhey sa iin qolkain cheeky lol	qokaiin chckhey sa iin qolkain cheeky lol	qokaiin chckhey saiin qolkain cheeky lol	qokaiin chckhey s aiin qolkain cheeky lol	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.31	31	P	0	0	qokain chckhy qokeey qotedy qotedy qotary	qokain chckhy qokeey qotedy qotedy qotary	qokain chckhy qokeey qotedy qotedy qotary	qokain chckhy qokeey qote y qotedy qotary	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.32	32	P	0	0	qor ain cheol ol chealor cheey qeteiiin dary	qor ain cheol ol chealor cheey qeteiiin dary	qor ain cheol ol chealor cheey qetaiin dary	qor ain cheol ol chealor cheey qeteiiin dary	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.33	33	P	0	0	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.34	34	P	0	0	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.35	35	P	0	0	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.36	36	P	0	0	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.37	37	P	0	1	teeolain chey qoteedy qokain cheedy cheey lchedy	teeolain chey qoteedy qokain cheedy cheey lchedy	teeolain chey qoteedy qokain cheedy cheey lchedy	teeolain chey qotee y qokain cheedy cheey lche y	f77r.25--f77r.37		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.38	38	P	1	0	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoee y qokaiin chcphey qol ltaiin she y qol	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.39	39	P	0	0	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin shee y laiin	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.40	40	P	0	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eee y okaiin sheeol qotaiin o y qoty	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.41	41	P	0	0	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal r ain chl s arol	daiin sh qolchey qotedy qotal rain chlr arol	aiin sh qol che qotedy qotal r ain chl s rol	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.42	42	P	0	0	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	qokeedy qotedy qokeedy qokeedy qokeey s aiin al	qokeedy qotedy qokeedy qokeedy qokeey raiin al	qokeedy qote y qokeedy qokeedy qokeey r aiin al	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.43	43	P	0	0	d chee ol cheedy qotaiin qoteedy qotedy raiin	d chee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qote y raiin	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.44	44	P	0	0	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qokear cheey loly dy	sheey qepchedy qol cheedy qoke r cheey loly dy	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.45	45	P	0	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol r aiin lod	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.46	46	P	0	0	daiin chlchpsheey tal cheol dag as otey daiin	daiin chlchpsheey tal cheol dag as otey daiin	daiin chlchpsheey tal cheol dam arotey daiin	daiin chlchpsheey tal cheol ag ar otey daiin	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.47	47	P	0	0	ysheey dal saiisol sal dalo tain dary dalo	ysheey dal saiisol sal dalo tain dary dalo	ysheey dal saiirol sal dalo tain dary dalo	ysheey al saiisol sal dalo tain ary dalo	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f77r	f77r.48	48	P	0	1	sodar oloky	sodar oloky	sodar oloky	sodar oloky	f77r.38--f77r.48		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.1	1	P	1	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofal sheky	par shey keedy shekal dal ar ol pchedy shekdain ofal sheky	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.2	2	P	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.3	3	P	0	0	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	saiin daiin ol kee y oke y dykain shek chdy dalal oldy	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.4	4	P	0	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	qokaiin kain cheeky y ol kaiin dain dy daiin chckhy	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.5	5	P	0	0	okaiin daiin otain chckhy okeedy qoky kar daiin okar	okaiin daiin otain chckhy okeedy qoky kar daiin okar	okaiin daiin otain chckhy okeedy qoky kar daiin okar	kaiin aiin otain chckhy okee y qoky kar aiin okar	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.6	6	P	0	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy	qokain okaiin ol chedy cheol lky l s aiin okain daldy	qokain okaiin ol chedy cheol lky ls aiin okain daldy	qokain okaiin ol chedy cheol lky l s aiin okain dal y	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.7	7	P	0	0	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	olor ol sheckhal daiin qokeedal aiin chckhy sche y qol	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.8	8	P	0	0	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	ykol or shedy sheedy qol keedy daiin dkain cphedy oldy	yk ol or she y eedy qolkeedy aiin dkain cphedy ol y	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f81v	f81v.9	9	P	0	1	yar olchey kaiin okeey daiin olor checkhy daiidy	yar olchey kaiin okeey daiin olor checkhy daiidy	yar olchey kaiin okeey daiin olor checkhy daiidy	yar ol chey kaiin okeey aiin olor checkhy daii y	f81v.1--f81v.9		SOURCE_PARAGRAPH_BOTH_MARKED
f88r	f88r.18	18	P	1	0	koay cphol orchor pcheoly otchol oldy salsaly	koay cphol orchor pcheoly otchol oldy salsaly	koaiphhy cphol orchor pcheoly otchol oldy sal saly	koay cphol or chor pcheoly otchol oldy salsaly	f88r.18--f88r.22		SOURCE_PARAGRAPH_BOTH_MARKED
f88r	f88r.19	19	P	0	0	dchey chokol daiin qoekol qoekol qockhol okol cheol	dchey chokol daiin qoekol qoekol qockhol okol cheol	dchey chokol daiin qoekol qoekol qockhoy okol cheol	dchey chokol daiin qoekol qoekol qockhol okol cheol	f88r.18--f88r.22		SOURCE_PARAGRAPH_BOTH_MARKED
f88r	f88r.20	20	P	0	0	dsheol qokeey s chy s aiin chor oteor aiin chosals	dsheol qokeey s chy s aiin chor oteor aiin chosals	dsheol qokeey s chy saiin chor oteor aiin chosals	dsheol qokeey s chy s aiin chor oteor aiin chosals	f88r.18--f88r.22		SOURCE_PARAGRAPH_BOTH_MARKED
f88r	f88r.21	21	P	0	0	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	teol chor olsheo y qokeol shockhy ol sheeol sheoldg	f88r.18--f88r.22		SOURCE_PARAGRAPH_BOTH_MARKED
f88r	f88r.22	22	P	0	1	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	f88r.18--f88r.22		SOURCE_PARAGRAPH_BOTH_MARKED
f88v	f88v.14	14	L	0	0	okaiin	okaiin	okaiin	okaiin	f88v.14--f88v.14		NON_P_RECORD
f89r1	f89r1.14	14	L	0	0	okaiin dan	okaiin dan	okaiin dan	okaiin dan	f89r1.14--f89r1.14		NON_P_RECORD
f95v2	f95v2.1	1	P	1	0	tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain	tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain	tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain	tchodypodar shody qofaiin ofchdy otedy qotedaiin shor olsain	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.2	2	P	0	0	sol shedy qotchey alor chdyty olor okady chody qotaiin y kaipy	sol shedy qotchey alor chdyty olor okady chody qotaiin y kaipy	sol shedy qotchey olor chdy ty olor okody chody qotaiin ykaipy	sol shedy qotchey lor chdyty olor okody chody qotaiin y kaipy	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.3	3	P	0	0	archytaiin shekoiin okar or aiin chckhy okal otain okalody	archytaiin shekoiin okar or aiin chckhy okal otain okalody	arcsy taiin shekain okar or aiin chckhy okal otain okal ody	archytaiin shekiiin okar or aiin chckhy okal otain okalody	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.4	4	P	0	0	daiin olkain qokan shar shekydy dain alkain okalaiin s	daiin olkain qokan shar shekydy dain alkain okalaiin s	daiin olkain qokan shar shekydy dain alkain okal aiin s	daiin olkain qokan ar shekydy dain alkain okal aiin s	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.5	5	P	0	0	tar fcheey shos aiin okar olkaiin otalain okaiin ar	tar fcheey shos aiin okar olkaiin otalain okaiin ar	tar fcheey shos aiin okar olkaiin otalain okaiin ar	tar fcheey shos aiin okar olkaiin otalain okaiin ar	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.6	6	P	0	0	dain ykaly chals shedain olaiin y okain ldy	dain ykaly chals shedain olaiin y okain ldy	dain ykaly chals shedain olaiin y okain ldy	dain ykaly chals shedain olaiin y okain l y	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
f95v2	f95v2.7	7	P	0	1	qokeey dar chdykain ytasal otain	qokeey dar chdykain ytasal otain	qokeey dar chdy kain ytasal otain	qokeey ar ch ykain ytasal otain	f95v2.1--f95v2.7		SOURCE_PARAGRAPH_BOTH_MARKED
