occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v44_gloss_de	v45_gloss_de	v44_scope_state	v45_scope_state	v45_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G668-T0049	f112v	f112v.27	1	1	10	pchodain	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	aiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen getrockneten Pulveransatzes abmessen	zwei Dosen getrockneten Pulveransatzes abmessen	P_POWDER+CH_DRY+O_PREP+D_MEASURE+AIN_II	Pulveransatz auf Trockenstufe II	0	0	1	0	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	pchojain aiin teeedy qoee okeedy qokeear al okedal olkeedy qotedy	[pchodain:?]	zwei Dosen getrockneten Pulveransatzes abmessen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	zwei Dosen getrockneten Pulveransatzes abmessen; drei Teile; vollständig abgekühlt und abgeschlossen; nimm die Endportion hinzu; Ansatz auf Heizendstufe abgeschlossen; [qokeear:?]; Rohstoff I; [okedal:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur mittleren Kühlstufe gebracht	1	0	0
G668-T0050	f112v	f112v.33	2	2	10	cheeor	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	or	okeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Portion vollständig getrocknete Droge	eine Portion vollständig getrocknete Droge	CH_DRY+EE_END+OR_PORTION	die Trockenportion vollständig bereiten	1	1	1	0	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	or cheeor okeedy qokedy qokeedy chedaiin okeee y otaiin cheekey chol	[cheeor:?]	eine Portion vollständig getrocknete Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; eine Portion vollständig getrocknete Droge; Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; abgemessene Trockendroge, Dosis III; [okeeedy:?]; kalt im Zubereitungsrahmen, Grad III; [cheekey:?]; Trockengut	1	0	0
G668-T0051	f112v	f112v.35	2	2	6	shedain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	pched	qokaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIN_II	eingeweichte Droge auf Dosisstufe II	1	1	1	0	pched shedain qokaiin okees chedy checkhy	pched shedain qokaiin okar chedy checkhy	pched shedain qokaiin okeer ched checkhy	[shedain:?]	zwei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pched:?]; zwei Dosen bis zur Mittelstufe eingeweichter Droge; heiß, Grad III; Charge vollständig erhitzten Ansatzes; bis zur mittleren Trockenstufe gebracht; trockenes Arzneikompositum am Gradanfang	1	0	0
G668-T0052	f112v	f112v.35	4	4	6	okees	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokaiin	chedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Charge vollständig erhitzten Ansatzes	Charge vollständig erhitzten Ansatzes	O_PREP+K_HOT+EE_END+S_TERM_SPECIES	vollständig erhitzte Ansatzspecies	0	0	1	0	pched shedain qokaiin okees chedy checkhy	pched shedain qokaiin okar chedy checkhy	pched shedain qokaiin okeer ched checkhy	[okees:?]	Charge vollständig erhitzten Ansatzes	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pched:?]; zwei Dosen bis zur Mittelstufe eingeweichter Droge; heiß, Grad III; Charge vollständig erhitzten Ansatzes; bis zur mittleren Trockenstufe gebracht; trockenes Arzneikompositum am Gradanfang	1	0	0
G668-T0053	f112v	f112v.41	1	1	4	ykeedan	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	checkhey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze hiervon vollständig und miss eine Dosis I ab	erhitze hiervon vollständig und miss eine Dosis I ab	Y_REFERENCE+K_HOT+EE_END+D_MEASURE+AN_I	vollständig erhitzte Dosis I dieser Droge	0	0	1	0	ykeedan checkhey oain chol	ykeedain checkhey oain chol	ykeedan checkhey oain chol	[ykeedan:?]	erhitze hiervon vollständig und miss eine Dosis I ab	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	erhitze hiervon vollständig und miss eine Dosis I ab; trockenes Arzneikompositum in der Gradmitte; zwei Teile Ansatz; Trockengut	1	0	0
G668-T0054	f113r	f113r.36	3	3	3	shedain	P	EOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheody	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIN_II	eingeweichte Droge auf Dosisstufe II	1	1	1	0	dcheey sheody shedain	dcheey sheody shedain	dcheey she dy shedain	[shedain:?]	zwei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dcheey:?]; angefeuchteter Ansatz, abgeschlossen; zwei Dosen bis zur Mittelstufe eingeweichter Droge	1	0	0
G668-T0055	f113v	f113v.24	3	3	4	loar	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lcheey	cheos	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erste Fraktion eines Holzdrogenansatzes	erste Fraktion eines Holzdrogenansatzes	L_WOOD+O_PREP+AR_FRACTION_I	Holzdroge als Ansatzfraktion I	1	1	1	1	olkeey lcheey loar cheos	olkeey lcheey loar cheos	olkeey lcheey loar cheos	[loar:?]	erste Fraktion eines Holzdrogenansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzdrogenansatz vollständig erhitzt; Drogenholz, trocken gebunden, Form II; erste Fraktion eines Holzdrogenansatzes; Charge eines mitteltrockenen Ansatzes	1	0	0
G668-T0056	f113v	f113v.37	4	4	8	oteeey	P	MEDIAL	S	B	3	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olaiin	lchedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz bis zur letzten Stufe abkühlen und abschließen	Ansatz bis zur letzten Stufe abkühlen und abschließen	O_PREP+T_COLD+EEE_LONG_OR_FINAL+Y_START_OR_CLOSE	lange gekühlter Ansatz	0	0	1	0	qol aiin olaiin oteeey lchedy qokair y daiin	qol aiin olaiin oteeey lchedy qokair ydaiin	qol aiin olaiin oteee lchedy qokair ydaiin	[oteeey:?]	Ansatz bis zur letzten Stufe abkühlen und abschließen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	gib Folgendes hinzu: drei Teile; drei Teile Holzdrogenansatz; Ansatz bis zur letzten Stufe abkühlen und abschließen; getrocknetes Drogenholz; erhitze die zweite Fraktion; hierzu: drei Maße	1	0	0
G668-T0057	f113v	f113v.39	5	5	11	oteeey	P	MEDIAL	S	B	3	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	aloiiin	otain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz bis zur letzten Stufe abkühlen und abschließen	Ansatz bis zur letzten Stufe abkühlen und abschließen	O_PREP+T_COLD+EEE_LONG_OR_FINAL+Y_START_OR_CLOSE	lange gekühlter Ansatz	0	0	1	0	osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	osheol cheol ar aloiiin oteee otain chekey qokain chcthy qotamlr	[oteeey:?]	Ansatz bis zur letzten Stufe abkühlen und abschließen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[osheol:?]; trockener Drogenstoff; Drogenfraktion I; [aloiiin:?]; Ansatz bis zur letzten Stufe abkühlen und abschließen; kalt im Zubereitungsrahmen, Grad II; [chekey:?]; heiß, Grad II; getrocknete Krautdroge; nimm ein Maß kalten Ansatzes; Wurzelholz	1	0	0
G668-T0058	f114r	f114r.32	7	7	10	qotcho	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOTCHO_ACTION	otchedain	chdy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle, trockne und setze an	kühle, trockne und setze an	QO_COMMAND+T_COLD+CH_DRY+O_PREP	bereite einen kalt getrockneten Ansatz	1	1	1	1	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	[qotcho:?]	kühle, trockne und setze an	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tcheodaiin:?]; trocken, Grad III; heiß, Grad III; kalt im Zubereitungsrahmen, Grad III; [otalkain:?]; [otchedain:?]; kühle, trockne und setze an; angetrocknet; abgemessene Fraktion II; kalte Drogenfraktion I	1	0	0
G668-T0059	f114r	f114r.43	1	1	11	ycheedy	P	BOS	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YCHEEDY_ACTION	<BOS>	qoodaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon vollständig und stelle es fertig	trockne hiervon vollständig und stelle es fertig	Y_REFERENCE+CH_DRY+EE_END+DY_FINISHED	vollständig getrocknete Droge dieser Zubereitung	0	0	1	0	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ycheedy qeoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	ychee y qoodaiin daiiral chedal chos oral te y qotchdy qotar cheo dain	[ycheedy:?]	trockne hiervon vollständig und stelle es fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockne hiervon vollständig und stelle es fertig; [qoodaiin:?]; [daiiral:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte; eine Charge Trockenansatz; Rohstoffportion, Klasse I; bis zur mittleren Kühlstufe gebracht; kalt und angetrocknet; kalte Drogenfraktion I; trocken angesetzte Zubereitung; zwei Maße	1	0	0
G668-T0060	f114v	f114v.10	4	4	7	olchedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotaiin	chedain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs	drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs	OL_MATERIAL+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	getrockneter Drogenstoff auf Dosisstufe III	0	1	1	0	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin ol chedaiin chedain dain chcthdy	[olchedaiin:?]	drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Charge vollständig erhitzten Drogenstoffs; abgemessene Trockendroge, Dosis III; kalt, Grad III; drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs; zwei Dosen bis zur Mittelstufe getrockneter Droge; zwei Maße; trockne die Krautdroge vollständig	1	0	0
G668-T0061	f114v	f114v.11	8	8	10	shedain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otol	pol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIN_II	eingeweichte Droge auf Dosisstufe II	1	1	1	0	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	tchedy qotaiin chdy qote y tedaiin chepched otol shedain pol otam	[shedain:?]	zwei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und bis zur mittleren Trockenstufe gebracht; kalt, Grad III; angetrocknet; bis zur mittleren Kühlstufe gebracht; [tedaiin:?]; [chepched:?]; kaltes Zubereitungsgut; zwei Dosen bis zur Mittelstufe eingeweichter Droge; Pulverstoff; ein Maß kalten Ansatzes	1	0	0
G668-T0062	f114v	f114v.40	8	8	12	oteeey	P	MEDIAL	S	B	3	COLD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	l	daiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz bis zur letzten Stufe abkühlen und abschließen	Ansatz bis zur letzten Stufe abkühlen und abschließen	O_PREP+T_COLD+EEE_LONG_OR_FINAL+Y_START_OR_CLOSE	lange gekühlter Ansatz	1	1	1	0	eeo cheo y oteey qotaiin cheo l oteeey daiin oteey teeedy dm	eeo cheoy oteey qotaiin cheol oteeey daiin oteey teeedy dm	eeo che y oteey qotaiin cheol oteeey aiin oteey teee y m	[oteeey:?]	Ansatz bis zur letzten Stufe abkühlen und abschließen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[eeo:?]; trocken angesetzte Zubereitung; Ansatz auf Kühlendstufe; kalt, Grad III; trockener Drogenstoff; Ansatz bis zur letzten Stufe abkühlen und abschließen; drei Maße; Ansatz auf Kühlendstufe; vollständig abgekühlt und abgeschlossen; [dm:?]	1	0	0
G668-T0063	f115r	f115r.13	6	6	9	qotcho	P	MEDIAL	S	B	@	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOTCHO_ACTION	lpchedy	lar	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	kühle, trockne und setze an	kühle, trockne und setze an	QO_COMMAND+T_COLD+CH_DRY+O_PREP	bereite einen kalt getrockneten Ansatz	1	1	1	0	tchedy qoolkeedy qokchedy qotchd lpchedy qotcho lar airorlchy cpholrory	tchedy qoolkeedy qokchedy qotchd lpchedy qotcho lar airorlchy cpholrory	tchedy qoolkeedy qokchedy qotchd lpchedy qotcho lar airor lchy cpholrory	[qotcho:?]	kühle, trockne und setze an	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und bis zur mittleren Trockenstufe gebracht; [qoolkeedy:?]; heiß und bis zur mittleren Trockenstufe gebracht; [qotchd:?]; [lpchedy:?]; kühle, trockne und setze an; Holzfraktion I; [airorlchy:?]; [cpholrory:?]	1	0	0
G668-T0064	f115r	f115r.21	9	9	9	oeeody	P	EOS	S	B	@	PREPARATION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheockhy	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Ansatz vollständig bereiten, erneut ansetzen und fertigstellen	Ansatz vollständig bereiten, erneut ansetzen und fertigstellen	O_PREP+EE_END+O_PREP+DY_FINISHED	fertiger Doppelansatz der Endstufe	0	0	1	0	yches oaiin or al chy cheody rodaiin cheockhy oeeody	yches o aiin or al chy cheody rodaiin cheockhy oeeady	yches o aiin or al chy cheo dy rodaiin cheockhy oeeody	[oeeody:?]	Ansatz vollständig bereiten, erneut ansetzen und fertigstellen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	trockne hiervon eine Charge bis zur Mittelstufe; Ansatzmenge III; Drogenportion; Rohstoff I; angetrocknet; getrockneter Ansatz; Wurzel/Wurzeldrogezubereitung, Dosis III; trocken angesetztes Arzneikompositum am Gradanfang; Ansatz vollständig bereiten, erneut ansetzen und fertigstellen	1	0	0
G668-T0065	f115r	f115r.24	13	13	14	cheeor	P	MEDIAL	S	B	@	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otlaiin	ary	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	eine Portion vollständig getrocknete Droge	eine Portion vollständig getrocknete Droge	CH_DRY+EE_END+OR_PORTION	die Trockenportion vollständig bereiten	1	1	1	0	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	[cheeor:?]	eine Portion vollständig getrocknete Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dcheol:?]; erhitze den Drogenstoff bis zur Mittelstufe; Drogenportion; Drogenfraktion I; drei Teile; vollständig getrocknet; [okeeeo:?]; Drogenportion; trockne Folgendes: Holzportion; Grundansatz; [otlaiin:?]; eine Portion vollständig getrocknete Droge; Drogenfraktion I, abgeschlossen	1	0	0
G668-T0066	f115r	f115r.5	1	1	11	ycheedy	P	BOS	S	B	@	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	YCHEEDY_ACTION	<BOS>	chedar	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon vollständig und stelle es fertig	trockne hiervon vollständig und stelle es fertig	Y_REFERENCE+CH_DRY+EE_END+DY_FINISHED	vollständig getrocknete Droge dieser Zubereitung	1	1	1	0	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qoked qokeed lchedar qotche y ro	[ycheedy:?]	trockne hiervon vollständig und stelle es fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon vollständig und stelle es fertig; abgemessene Trockenfraktion I, Mittelstufe; Charge vollständig erhitzten Drogenstoffs; Einweichung vollständig abgeschlossen; Stufe II; bis zur Kühlendstufe gebracht; bis zur mittleren Heizstufe gebracht; erhitze bis zur Endstufe und schließe ab; getrocknete Holzfraktion I; kalt und bis zur mittleren Trockenstufe gebracht; [ro:?]	1	0	0
G668-T0067	f115v	f115v.18	1	1	8	pchodain	P	BOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chotain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen getrockneten Pulveransatzes abmessen	zwei Dosen getrockneten Pulveransatzes abmessen	P_POWDER+CH_DRY+O_PREP+D_MEASURE+AIN_II	Pulveransatz auf Trockenstufe II	1	1	1	0	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	[pchodain:?]	zwei Dosen getrockneten Pulveransatzes abmessen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	zwei Dosen getrockneten Pulveransatzes abmessen; Trockenansatz auf Kühlstufe II; heiß-trockene Zubereitung, Grundform; [lchain:?]; [lpchdain:?]; abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; [qotolchedy:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	1	0	0
G668-T0068	f115v	f115v.22	2	2	9	shedain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	soiin	qokeedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIN_II	eingeweichte Droge auf Dosisstufe II	1	1	1	0	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	soiin shedain qokee y chodain ote ain qokeedy qokeedy qote rory	[shedain:?]	zwei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgutzubereitung, Form III; zwei Dosen bis zur Mittelstufe eingeweichter Droge; bis zur Heizendstufe gebracht; [chodain:?]; [otedain:?]; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Kühlstufe gebracht; [rosy:?]	1	0	0
G668-T0069	f115v	f115v.40	3	3	9	shedain	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kaiin	s	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Dosen bis zur Mittelstufe eingeweichter Droge	SH_MOIST+E_MIDDLE+D_MEASURE+AIN_II	eingeweichte Droge auf Dosisstufe II	1	1	1	0	ycheeol kaiin shedain s cho r okas cheos qokchy	ycheealkaiin shedain or chor okas cheos qokchy	ycheeol kaiin shedain r chor okas cheos qokeey	[shedain:?]	zwei Dosen bis zur Mittelstufe eingeweichter Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheeol:?]; heiß, Grad III; zwei Dosen bis zur Mittelstufe eingeweichter Droge; Samen-/Saatgutposten; Trockenansatz; Wurzel; [okas:?]; Charge eines mitteltrockenen Ansatzes; heiß und angetrocknet	1	0	0
G668-T0070	f116r	f116r.34	9	9	12	qolchey	P	MEDIAL	S	B	3	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOLCHEY_ACTION	shey	okaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	QOL_ADD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	mäßig getrocknete Zugabe	1	1	1	0	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	qokain ar raiin shek okain yrshey qolchey okain shckhy qokam	qokain ar raiin shek okain yrshey qolchey okaiin sh ckhy qokam	[qolchey:?]	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; Drogenfraktion I; Wurzel, Typ/Charge III; [shek:?]; heiß im Zubereitungsrahmen, Grad II; Wurzel; bis zur mittleren Einweichstufe; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; Ansatz auf Heizstufe III; Arzneikompositum: feucht, Gradanfang; nimm ein Maß und erhitze es	1	0	0
G668-T0071	f11r	f11r.6	7	7	12	ykchor	P	MEDIAL	H	A	1	PLANT_PART	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chaiin	dair	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze hiervon den Pflanzenteil	erhitze hiervon den Pflanzenteil	Y_REFERENCE+K_HOT+CHOR_PLANT_PART	heißer Pflanzenteil dieser Droge	1	1	1	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	[ykchor:?]	erhitze hiervon den Pflanzenteil	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[odl:?]; Dosis; Samen-/Saatgutposten; kaltes Zubereitungsgut; trocken, Grad III; erhitze hiervon den Pflanzenteil; abgemessene Fraktion II; Trockenansatz, abgeschlossen; Krautdroge; Samen-/Saatgutposten; drei Maße	1	0	0
G668-T0072	f11v	f11v.7	6	6	6	chold	P	EOS	H	A	1	ACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHOLD_ACTION	s	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	getrockneten Drogenstoff abschließen	getrockneten Drogenstoff abschließen	CH_DRY+OL_MATERIAL+D_TERM_CLOSE	getrockneten Drogenstoff abziehen	0	0	1	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	[chold:?]	getrockneten Drogenstoff abschließen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm hiervon eine bis zur Mittelstufe getrocknete Portion; erhitze, weiche ein und setze an; miss eine Portion Droge ab; Krautdroge, Form I; Blatt-/Krautdroge, Form I; Samen-/Saatgutposten; getrockneten Drogenstoff abschließen	1	0	0
