base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	22	4999400	0	f51r	f51r.7	H	A	1	6	5	0	0	2	1	0.833333	3	3	1	0	ychos ar eeckhy kcho qokchy qotal	trockne hiervon eine Ansatzcharge | Drogenfraktion I | [eeckhy:?] | Zubereitung: heiß und trocken | heiß und trocken am Anfang des Grades | Rohstoffklasse I, kalt am Gradanfang	GDT668:EXACT_WHOLE:ychos | GDT654:NEW_EXACT_WHOLE | OPEN | GDT638:ROUND_07 | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	eeckhy	3	eeckhy	ar	kcho	[eeckhy:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	trockne hiervon eine Ansatzcharge; Drogenfraktion I; [eeckhy:?]; Zubereitung: heiß und trocken; heiß und angetrocknet; Rohstoff I, kalt am Gradanfang
2	23	3999500	0	f56v	f56v.7	H	A	1	5	4	2	0	2	1	0.800000	3	3	1	0	kchokchy chol shol chol otchyd	[kchokchy:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | kalten Ansatz trocknen und den Posten abschließen	OPEN | V13:DRY_OL_FORM | V13:MOIST_OL_FORM | V13:DRY_OL_FORM | GDT668:EXACT_WHOLE:otchyd	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	1	kchokchy	1	kchokchy	<BOS>	chol	[kchokchy:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	[kchokchy:?]; Trockengut; Feuchtgut; Trockengut; kalten Ansatz trocknen und den Posten abschließen
2	24	6999200	0	f58v	f58v.36	S	A	3	8	7	0	0	0	1	0.875000	7	7	1	0	tcheody okeor ockhy qokal okal shokey qokeey dalar	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | eine Portion Ansatz bis zur Mittelstufe erhitzen | Ansatz eines Arzneikompositums am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	GDT667:EXACT_WHOLE:tcheody | GDT668:EXACT_WHOLE:okeor | GDT652:STRONG_BOUNDARY_COMPOUND | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | GDT652:STRONG_COMPONENT_GRID | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	dalar	8	dalar	qokeey	<EOS>	[dalar:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen; eine Portion Ansatz bis zur Mittelstufe erhitzen; Ansatz eines Arzneikompositums am Gradanfang; Rohstoff I, heiß am Gradanfang; Rohstoff I, leicht erhitzt im Ansatz; heiß-feuchter Ansatz in der Gradmitte; bis zur Heizendstufe; [dalar:?]
2	25	10998800	0	f76r	f76r.20	T	B	2	12	11	1	0	2	1	0.916667	10	10	1	0	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | nehmen | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | kalt im qo-Rahmen, Grad II | Arzneikompositum: trocken, Gradanfang | Arzneikompositum: feucht, Gradanfang | trockene Holzfraktion I | heiße Drogenfraktion I im Ansatz | [alchdy:?]	GDT665:EXACT_WHOLE:dshedy | GDT662:EXACT_WHOLE:qo | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT668:EXACT_WHOLE:qolchey | V13:QUALITY_DEGREE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT664:EXACT_WHOLE:lchar | GDT654:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	12	alchdy	12	alchdy	okar	<EOS>	[alchdy:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; nimm Folgendes: bis zur mittleren Trockenstufe gebracht; getrocknetes Drogenholz; bis zur mittleren Heizstufe; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradanfang; Arzneikompositum: feucht, Gradanfang; trockene Holzfraktion I; heiße Drogenfraktion I im Ansatz; [alchdy:?]
2	26	8999000	0	f77r	f77r.41	B	B	2	10	9	0	0	7	1	0.900000	3	3	1	0	daiin sh qolchey qotedy qotal r ain chl s arol	Grad-/Maßwert III | [sh:?] | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | Wurzel | Menge-/Klassenwert II | trocknen | Samen-/Saatgutposten | Grundauszug, Fraktion I	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT668:EXACT_WHOLE:qolchey | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT661:R_BEFORE_VALUE | V13:VALUE_MINIM_SERIES | GDT662:EXACT_WHOLE:chl | GDT660:S_MEDIAL | GDT664:EXACT_WHOLE:arol	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	sh	2	sh	daiin	qolchey	[sh:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	drei Maße; [sh:?]; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; bis zur mittleren Kühlstufe gebracht; Rohstoff I, kalt am Gradanfang; Wurzel; zwei Teile; trockne Folgendes: Samen-/Saatgutposten; Grundauszug, Fraktion I
2	27	7999100	0	f79r	f79r.9	B	B	2	9	8	0	0	2	1	0.888889	6	6	1	0	saiin shedy psheedy qokar sheol qolchey qoty qokal qokam	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades, abgeschlossen | [psheedy:?] | heiße Drogenfraktion I | feuchtes Material | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | kalt am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | nimm ein Maß und erhitze es	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT654:REVISE_CONFLICTING_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT668:EXACT_WHOLE:qolchey | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT664:EXACT_WHOLE:qokam	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	psheedy	3	psheedy	shedy	qokar	[psheedy:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; bis zur mittleren Einweichstufe gebracht; [psheedy:?]; heiße Drogenfraktion I; feuchtes Material; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; leicht gekühlt; Rohstoff I, heiß am Gradanfang; nimm ein Maß und erhitze es
2	28	8999000	0	f80v	f80v.40	B	B	2	10	9	0	1	1	1	0.900000	9	9	1	0	qokain ol cheeor olar chey tchar ol chedy qotal olchedy	heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | eine Portion vollständig getrocknete Droge | erste Holzrohstofffraktion im Ansatz | trocken in der Mitte des Grades | [tchar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | Holzdroge im Ansatz fertig getrocknet	V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT668:EXACT_WHOLE:cheeor | GDT664:EXACT_WHOLE:olar | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:olchedy	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	tchar	6	tchar	chey	ol	[tchar:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	heiß, Grad II; Grundansatz; eine Portion vollständig getrocknete Droge; erste Holzrohstofffraktion im Ansatz; bis zur mittleren Trockenstufe; [tchar:?]; Grundansatz; bis zur mittleren Trockenstufe gebracht; Rohstoff I, kalt am Gradanfang; Holzdroge im Ansatz fertig getrocknet
2	29	7999100	0	f82r	f82r.32	B	B	2	9	8	0	0	2	1	0.888889	6	8	1	0	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	kalt, Grad III | [shedaiin:?] | Arzneikompositum: trocken, Gradmitte | Drogenholz, trocken gebunden, Form I | Holzdroge bis zur Mittelstufe trocknen, als Kompositum bereiten und abschließen | feucht am Ende des Grades | Wurzelholz | trocken in der Mitte des Grades | Wurzeldroge in Charge II	V13:QUALITY_DEGREE_SERIES | OPEN | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT668:EXACT_WHOLE:lcheckhy | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lr | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:rain	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	2	shedaiin	2	shedaiin	taiin	chckhey	[shedaiin:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	kalt, Grad III; [shedaiin:?]; Arzneikompositum: trocken, Gradmitte; Drogenholz, trocken gebunden, Form I; Holzdroge bis zur Mittelstufe trocknen, als Kompositum bereiten und abschließen; vollständig eingeweicht; Wurzelholz; bis zur mittleren Trockenstufe; Wurzeldroge in Charge II
2	30	7009200	1	f82v	f82v.28	B	B	2	8	7	0	0	0	1	0.875000	8	8	1	1	tchal olkair sheeky qolchey qokar shey qokain otshedy	Rohstoffklasse I, kalt-trocken am Gradanfang | [olkair:?] | vollständig einweichen, erhitzen und abschließen | gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	GDT657:EXACT_ORDERED_WHOLE | OPEN | GDT667:EXACT_WHOLE:sheeky | GDT668:EXACT_WHOLE:qolchey | GDT654:REVISE_CONFLICTING_EXACT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	olkair	2	olkair	tchal	sheeky	[olkair:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	Rohstoff I, kalt-trocken am Gradanfang; [olkair:?]; vollständig einweichen, erhitzen und abschließen; gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab; heiße Drogenfraktion I; bis zur mittleren Einweichstufe; heiß, Grad II; kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen
2	31	3999500	0	f85r2	f85r2.18	C	B	2	5	4	0	0	1	1	0.800000	4	4	1	0	okees olaiin qokal chdy sary	Charge vollständig erhitzten Ansatzes | Drogenstoff, Menge III | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | [sary:?]	GDT668:EXACT_WHOLE:okees | GDT663:EXACT_WHOLE:olaiin | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	sary	5	sary	chdy	<EOS>	[sary:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	Charge vollständig erhitzten Ansatzes; drei Teile Holzdrogenansatz; Rohstoff I, heiß am Gradanfang; angetrocknet; [sary:?]
2	32	8999000	0	f89v1	f89v1.10	P	A	1	10	9	0	0	2	1	0.900000	7	8	1	0	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	kalte Drogenportion | feuchter Drogenteil | eine Portion vollständig getrocknete Droge | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | erhitzen | Qualitätsgrad III | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | [dals:?] | trockene Fraktion I | nimm ein Maß kalten Ansatzes	GDT654:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION | GDT668:EXACT_WHOLE:cheeor | GDT638:ROUND_03 | GDT662:EXACT_WHOLE:qokol | V13:CONTEXTUAL_VALUE_SERIES | GDT657:EXACT_ORDERED_WHOLE | OPEN | GDT639:ROUND_05 | GDT664:EXACT_WHOLE:qotam	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	dals	8	dals	chekal	chear	[dals:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	kalte Drogenportion; feuchter Drogenteil; eine Portion vollständig getrocknete Droge; Krautdroge, Form I; Blatt-/Krautdroge, Form I; erhitze bis Grad III; Rohstoff I: trocken in der Gradmitte; heiß am Gradanfang; [dals:?]; trockene Fraktion I; nimm ein Maß kalten Ansatzes
2	33	3999500	0	f93r	f93r.10	H	A	1	5	4	0	0	1	1	0.800000	4	4	1	0	ychos chey keol cheol ckhody	trockne hiervon eine Ansatzcharge | trocken in der Mitte des Grades | heißer Drogenstoff | trockener Drogenstoff | [ckhody:?]	GDT668:EXACT_WHOLE:ychos | GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | GDT642:ROUND_01 | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	ckhody	5	ckhody	cheol	<EOS>	[ckhody:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	trockne hiervon eine Ansatzcharge; bis zur mittleren Trockenstufe; heißer Drogenstoff; trockener Drogenstoff; [ckhody:?]
2	34	8999000	0	f94v	f94v.6	H	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	ycheeo lkeol otor opchdy qotar aral otor otchy tody oty	Eintrag: zweiter Trockenansatz | [lkeol:?] | kalte Drogenportion im Ansatz | fertiges Trockenpulverpräparat | kalte Drogenfraktion I | Rohdrogenfraktion I | kalte Drogenportion im Ansatz | kalt-trockener Ansatz am Anfang des Grades | kalten Ansatz fertigstellen | kalter Ansatz am Anfang des Grades	GDT662:EXACT_WHOLE:ycheeo | OPEN | GDT654:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:opchdy | GDT654:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:aral | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT668:EXACT_WHOLE:tody | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	2	lkeol	2	lkeol	ycheeo	otor	[lkeol:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	Eintrag: zweiter Trockenansatz; [lkeol:?]; kalte Drogenportion im Ansatz; fertiges Trockenpulverpräparat; kalte Drogenfraktion I; Rohdrogenfraktion I; kalte Drogenportion im Ansatz; kalt-trockener Ansatz am Anfang des Grades; kalten Ansatz fertigstellen; kalter Ansatz am Anfang des Grades
2	35	5999300	0	f99v	f99v.38	P	A	1	7	6	0	0	2	1	0.857143	5	5	1	0	ol cheey qokeol okeol okeol shokol ykey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | Grundansatz bis zur mittleren Heizstufe erwärmt | Grundansatz bis zur mittleren Heizstufe erwärmt | [shokol:?] | erhitze hiervon bis zur Mittelstufe und schließe ab	V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT666:EXACT_WHOLE:qokeol | GDT664:EXACT_WHOLE:okeol | GDT664:EXACT_WHOLE:okeol | OPEN | GDT668:EXACT_WHOLE:ykey	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	6	shokol	6	shokol	okeol	ykey	[shokol:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	Grundansatz; vollständig getrocknet; erhitze den Drogenstoff bis zur Mittelstufe; Grundansatz bis zur mittleren Heizstufe erwärmt; Grundansatz bis zur mittleren Heizstufe erwärmt; [shokol:?]; erhitze hiervon bis zur Mittelstufe und schließe ab
2	36	1999700	0	f9r	f9r.10	H	A	1	3	2	0	0	1	1	0.666667	2	2	1	0	ytchas oraiin chkor	[ytchas:?] | Portion III | eine Portion heiß getrocknete Droge	OPEN | V13:TARGET_SURFACE_DEFAULT | GDT668:EXACT_WHOLE:chkor	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	ytchas	1	ytchas	<BOS>	oraiin	[ytchas:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	[ytchas:?]; Portion III; eine Portion heiß getrocknete Droge
2	37	8009100	1	f9v	f9v.3	H	A	1	9	8	4	0	0	1	0.888889	9	9	1	1	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	erhitze hiervon bis zur Mittelstufe und schließe ab | Pflanzen-/Reproduktionsteil | erhitze hiervon auf Stufe III | Grad-/Maßwert III | CTH-Drogenmaterial | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Anfang des Grades | [oeees:?] | Grad-/Maßwert III	GDT668:EXACT_WHOLE:ykey | V13:PART_OR_FORM | GDT665:EXACT_WHOLE:ykaiin | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	8	oeees	8	oeees	oky	daiin	[oeees:?]	NEWLY_EXPOSED_BY_GDT668_NO_NEW_CARD	OPEN	erhitze hiervon bis zur Mittelstufe und schließe ab; Pflanzenteil; erhitze hiervon auf Stufe III; drei Maße; Krautdroge; kalt im Zubereitungsrahmen, Grad III; leicht erhitzter Ansatz; [oeees:?]; drei Maße
