occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G668-T0066	f115r	f115r.5	1	ycheedy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qokedy qokeed lchedar qotchedy ro	ycheedy chedar olkees sheed qodain qoteedy qoked qokeed lchedar qotche y ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0067	f115v	f115v.18	1	pchodain	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchodain chotain choky lchain lpchdain dalchedy qotolchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotalchedy qopchedy	pchodain chotain choky lchain lpchdain dalchedy qotolche y qopchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0068	f115v	f115v.22	2	shedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	soiin shedain qokeedy chodain otedain qokeedy qokeedy qotedy rosy	soiin shedain qokee y chodain ote ain qokeedy qokeedy qote rory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0069	f115v	f115v.40	3	shedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheeol kaiin shedain s cho r okas cheos qokchy	ycheealkaiin shedain or chor okas cheos qokchy	ycheeol kaiin shedain r chor okas cheos qokeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0070	f116r	f116r.34	9	qolchey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokain ar raiin shek okain y r shey qolchey okaiin shckhy qokam	qokain ar raiin shek okain yrshey qolchey okain shckhy qokam	qokain ar raiin shek okain yrshey qolchey okaiin sh ckhy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0071	f11r	f11r.6	7	ykchor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0072	f11v	f11v.7	6	chold	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0073	f14r	f14r.10	2	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotchor chod shoty chody dol dy dy okchydy	qotchor chod shoty chody dol dy dy okchy dy	qotchor chod shoty chody dol dy dy okchy dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0074	f14r	f14r.8	1	soshy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	soshy chol shor cheos ykaiin s	soshy fchol shor cheor ykaiin s	soshy kchol shor cheor kaiin s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0075	f15v	f15v.3	4	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0076	f16v	f16v.11	2	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	okytaiin chkchy saiin	okytaiin chkchy saiin	okytaiin chkchy saiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0077	f16v	f16v.3	7	koshet	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chykchy koshet	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0078	f16v	f16v.6	7	dairin	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ch kar oty chkar chol dairin	sor chkar oty chkar chol dairin	sor chk r oty chk r chol dairin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0079	f16v	f16v.8	9	sholo	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin chol y daiin chcthy qot char chor sholo	daiin chol y daiin chcthy qotchar chor sholo	daiin chol y daiin chcthy qotchar chor sholo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0080	f17v	f17v.10	2	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oytor okeor okar okol daiir ar	oytor okeor okar okol doiiram	oytor okeor okar okol daiir ar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0081	f17v	f17v.12	3	keaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oy choy keaiin chckhey ol chor	oy choy koaiin chckhey ol chor	oy choy keoiin chckhey ol chor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0082	f17v	f17v.13	5	chkor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	ykeor chal chol cthol chkor sheol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0083	f17v	f17v.18	2	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr oreees	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0084	f17v	f17v.22	5	cheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokeee dar chey keeor cheeol ctheey cthy	qokeee dar chey keeor cheeol ctheey cthy	qokeee dar chey keeor cheeol ctheey cthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0085	f17v	f17v.23	2	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chkeey okeor shar okeom	chkeey okeor char okeom	chkeey okeor shor okeom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0086	f17v	f17v.5	3	dolcheey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0087	f18r	f18r.4	3	okeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0088	f18v	f18v.3	4	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	orshy qoky qoky chkchy qokshy qokam	or shy qoky qoky chkchy qokshy qokam	orshy qoky qoky chkchy qoky qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0089	f18v	f18v.7	3	chod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0090	f19r	f19r.10	4	ykchor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0091	f19r	f19r.12	1	ykchor	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykchor chor daiin daiinol	ykchor chor daiin daiinol	ykchor chor aiin daiinol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0092	f19v	f19v.5	4	doty	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotchy qoteey daiin doty qot	qotchy qoteey daiin doty qot	qotchy qotchy aiin doty qot	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0093	f20r	f20r.2	1	chod	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chod ey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody cho chy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0094	f20r	f20r.3	8	daral	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0095	f22r	f22r.10	9	opchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0096	f22v	f22v.1	8	qod	EOS	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0097	f22v	f22v.2	6	otchyd	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin y kaiin qotchy kchy otchyd dshor ychy	daiin ykaiin qotchy kchy ytchyd dshor ychy	daiin ykaiin qotchy kchy otchyd dshor ychy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0098	f23r	f23r.10	3	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qok okaiin chkchy s yteain odal chal dy dar ykain	qok okaiin chkchy s yteair odal chal dy dar ykain	qok okaiin chkchy s yteain odal chaldy dar ykain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0099	f23v	f23v.1	6	opchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0100	f24r	f24r.14	3	qod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	qor cheey qod char cthal	qor cheey qod char cthal	qor cheey qod char cthal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0101	f24r	f24r.6	1	oeeeos	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oeeeos cthor otal qocthol qoky	oeeeos eteor otal qocthol qoky	oeeeos cthor otal qocthol qoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0102	f24v	f24v.10	1	okoeor	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okoeor ctheod choy keol	okoeos ckheod choy keol	okoeor ckheod choy keol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0103	f25r	f25r.1	2	soshy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy	fcholdy soshy daiin cky shody daiin ocholdy cpholdy sy	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0104	f25r	f25r.2	6	qod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	otor chor chsky chotchy shair qod shachy kchy chkain	otor chor chrky chotchy shair qod sho chy kchy chkain	otor chor chsky chotchy shair qod sho chy kchy chkain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0105	f26r	f26r.4	8	odam	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	qokedy cheos ytedy qokedy yte y cheke y daiin odam s aldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0106	f26v	f26v.3	4	cheeol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdar opar dar cheeol ofchdy otedy dy odar chedy ytedy okchdy g	pchdar opar dar cheeol ofchdy otedy ckhdy odar chedy ytedy okchdy g	pchdar opar ar cheeol ofchdy ote y ckhdy odar chedy ytedy okchdy g	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0107	f26v	f26v.7	9	ykey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0108	f28r	f28r.1	4	opchol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchodar shod chocphy opchol daiin otchol chy qo ldy	pchodar shod chocphy opchol daiin otchol chyqo ldy	pchodar shod chocphy opchol daiin otchol chy qoldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0109	f29v	f29v.7	1	qotcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho kchor daiin ykaiin dy shdy chocthy sheky	qotcho kchor daiin ykaiin dy shdy cho cthy sheky	qotcho kchor daiin kaiin dy shdy chocthy sheky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0110	f2r	f2r.10	9	eaiin	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	qoky cholaiin shol sheky daiin cthey keol saiin saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0111	f2r	f2r.2	1	dorchory	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dorchory chkar s shor cthy	dorchory chkar s shor cthy cth	dorchory chkar s shor cthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0112	f2v	f2v.2	5	qotcho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	kcho kchy sho shol qotcho loeees qoty chor daiin	kcho kchy sho shol qotcho loeees qoty chor daiin	kch kchy sho shol qotcho loeees qoty chor daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0113	f30r	f30r.8	1	opchol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	opchol ol chesey scheo r chey okeal dcheo rchey	opchol ol chesey scheo rchey okeal dcheo rchey	opchol ol chesey scheorchey okeal dcheo rchey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0114	f30v	f30v.10	3	otcheor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sho sheoldy otcheor daiin	sho sheoldy otcheor daiin	sho sheoldy otcheor daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0115	f32r	f32r.14	5	cths	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	schey qot shey daiin cths	schea qot shey daiin cths	schey qotshey daiin cths	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0116	f32v	f32v.4	6	qotcho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	or chr chor dor chaiin qotcho r chy dcho daiin	or chr chor dor chaiin qotcho r chy dcho daiin	or chr chor dor chaiin qotcho r chy dch daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0117	f33v	f33v.1	6	dols	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0118	f34r	f34r.9	2	qod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	ykchdy qod ar ch ay or lchey todaly okaiin dardy	ykchdy qod ar chct aikhy orlchey todaly okaiin dardy	ykchdy qod ar ch ay or lchey todaly okaiin dardy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0119	f35r	f35r.13	3	qokchaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0120	f35v	f35v.9	1	qokchaiin	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokchaiin cho ksho l choiin	qokchaiin cho ksho l choiin	qokch iin cho tsholchoiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0121	f37v	f37v.12	5	tody	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chor shyly sheaiin do tody	chor sholy sheaiin dotody	chor ly sheaiin do tody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0122	f37v	f37v.22	2	ytoiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotol ytoiin choy	qotol ytoiin chocthey	qotol ytoiin choy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0123	f38r	f38r.2	3	ytoiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okshey chodys ytoiin otaiin otaiin cthar	okseey chodys ytoiin otaiin otaiin cthar	okshey chodys ytoiin ot iin otaiin cthar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0124	f38v	f38v.4	5	chotey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey d aiin qokeey chotey tody oky aiiin d	okeey daiin qokeey chotey tody oky aiiin d	okeey d aiin qokeey chotey tody oky aiiin d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0125	f38v	f38v.4	6	tody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey d aiin qokeey chotey tody oky aiiin d	okeey daiin qokeey chotey tody oky aiiin d	okeey d aiin qokeey chotey tody oky aiiin d	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0126	f3r	f3r.18	5	opchol	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheoldom shodaiin qopchor qopol opchol qoty otolom	pcheoldom shodaiin qopchor qopol opchol qoty otolom	pcheoldom shodaiin qopchor qopol opcholqoty otolom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0127	f40v	f40v.17	6	okees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tochey qokeedy qokaiin okeos qokar okees ar oky	tochey qokeedy qokaiin okeor qokar okees ar oky	tochey qokee y qokaiin okeor qokar okees ar oky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0128	f42v	f42v.12	6	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y	chotcheey chol ol chaiin oteeaiin chkchy taiin y	chotcheey chol ol chaiin oteeaiin chkchy taiin y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0129	f42v	f42v.4	2	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotchy chkchy sar dy odaiil ykchy o kol dg	qotchy chkchy sar dy odaiil ykchy okol dd	qotchy chkchy s ar dy odaiil ykchy okoldg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0130	f43r	f43r.2	9	daral	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dal s	yteody teol ytedy ar chety dar aiir okal y aral otch y aiin alr	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0131	f43v	f43v.3	1	tody	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	to y teedy qot chocthy chky oky chdy oke y ykaiin chey ody dary	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0132	f44v	f44v.5	5	ykchor	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain	oain shol cthy cphaiin ykchor otchy qoty otcheor cthain	oain shol cthy cphaiin kchor otchy qoty otchear cthain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0133	f45v	f45v.9	7	ykchom	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychor cthy chol qokom sy sa ykchom	ychor cthy chol qokom sy sa ykchom	ychor cthy chol qokom sy sa okchom	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0134	f46r	f46r.5	3	ykey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy ekeey ykey shedy chdy shky qoteo yte y ytey chear	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0135	f46v	f46v.2	13	tody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	ytasr aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	ytair aiin otch okaly daiin qoke y otar ar oldy otedy saim okey tody daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0136	f47v	f47v.3	6	chkchy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	shol char oteol dor otchol chkchy daiin	shol char oteol dor otchol chkchy daiin	shol char oteol dor otchol chkchy daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0137	f49r	f49r.18	5	dcheeey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheor cheol od cho dcheeey qot chotchy	sheor cheol od cho dcheeey qotchotchy	sheor cheol od cho dcheeey qotchotchy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0138	f49r	f49r.20	1	qotcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho chods cho chochy chs oriin	qotcho chodr cho choshy chs oriin	qotcho chods cho chochy chs oriin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0139	f49r	f49r.3	6	cheoraiin	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsho dchor dchor daiin dor cheoraiin	dsho dchor dchor daiin dor cheo raiin	dsho dchor dchor daiin dor cheoraiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0140	f49v	f49v.36	1	qotcho	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qotcho cheol chol s cho chcthey dcheol chotchody	qotcho cheol chol s cho chcthey dcheol chotchody	qotcho cheol chols cho chcthey dcheol chotchody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0141	f50r	f50r.3	10	odam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	tshol kar sheedy okeo y qoke y chody kchdy pch y chk iin odam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G668-T0142	f50r	f50r.6	7	cheeor	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykain shear ol kchedy okal qotor cheeor olkeedy daiin qoky	ykain ssear olkchedy okal qotor cheeor olkady daiin qoky	ykain sheor olkche y okal qotor cheeor olkeedy daiin qoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
