manual_order	layer	item_id	teaching_value_or_rule_de	scope	support_or_instances	source_artifact
120	L6_REDUCED_LOCAL_DECK	X:B2-S010	länger ansetzen; verwende Flüssigkeit am Zwischenknoten; abführen; EMPFANGSBESTAND	PROSE	B2-S010	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
121	L6_REDUCED_LOCAL_DECK	X:B2-S012	zweite Teilportion des Postens der Einzelstation abziehen; EMPFANGSBESTAND; Empfangsbestand kurz bereithalten; länger ansetzen; Empfangsbestand länger abziehen; Sollmaß; Fraktion des Empfangsbestands; vollständig ansetzen; Schluss	PROSE	B2-S012	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
122	L6_REDUCED_LOCAL_DECK	X:B2-S014	von Fraktion des Empfangsbestands abführen	PROSE	B2-S014	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
123	L6_REDUCED_LOCAL_DECK	X:B2-S016	hineinführen; Schluss	PROSE	B2-S016	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
124	L6_REDUCED_LOCAL_DECK	X:B2-S017	bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen; bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen	PROSE	B2-S017	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
125	L6_REDUCED_LOCAL_DECK	X:B3-S001	länger auffangen; Schluss	PROSE	B3-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
126	L6_REDUCED_LOCAL_DECK	X:B3-S002	nächste Zielstelle bei „obere offene Fächerstation am Rand“; länger wärmen; Schluss	PROSE	B3-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
127	L6_REDUCED_LOCAL_DECK	X:B3-S003	aufgefangener Bestand des Gut der Fächerstation; Sollmaß; aufgefangener Bestand des Gut der Fächerstation; hinausführen; Schluss	PROSE	B3-S003	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
128	L6_REDUCED_LOCAL_DECK	X:B3-S006	Gefäßflüssigkeit umsetzen; an die Zielstelle „mittlere runde Gefäßstation am Rand“ setzen; weiterführen; Schluss	PROSE	B3-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
129	L6_REDUCED_LOCAL_DECK	X:B3-S007	länger ansetzen; Schluss	PROSE	B3-S007	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
130	L6_REDUCED_LOCAL_DECK	X:B3-S010	bei der Zielstelle „untere Korb- oder Gefäßstation am Rand“ hineinführen; kurzer Folgeschritt; Schluss	PROSE	B3-S010	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
131	L6_REDUCED_LOCAL_DECK	X:B3-S011	Gut im Korbgefäß kurz bereit umsetzen; verwende Gut im Korbgefäß; Gut im Korbgefäß umsetzen; Gut im Korbgefäß aus der Quelle nehmen	PROSE	B3-S011	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
132	L6_REDUCED_LOCAL_DECK	X:B3-S014	Flüssigkeitslauf eröffnen; länger absetzen; Schluss	PROSE	B3-S014	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
133	L6_REDUCED_LOCAL_DECK	X:B3-S020	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“; hinausführen; Schluss	PROSE	B3-S020	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
134	L6_REDUCED_LOCAL_DECK	X:B3-S034	Sollstufe; bereit; Teilportion aus der Arbeitsflüssigkeit füllen; nächstes Sollmaß; Teilportion aus der Arbeitsflüssigkeit bei der Zielstelle „durch einen Bogen verbundenes Hauptpaar“ fortsetzen; absetzen; Schluss	PROSE	B3-S034	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
135	L6_REDUCED_LOCAL_DECK	X:B4-S002	Flüssigkeit des Hauptpaares weiterführen; länger ansetzen; kurz ansetzen; Schluss	PROSE	B4-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
136	L6_REDUCED_LOCAL_DECK	X:B4-S003	Flüssigkeit des Hauptpaares umsetzen; nächste Zielstelle bei „durch einen Bogen verbundenes Hauptpaar“; nächster Posten; länger ansetzen; verwende nächster Arbeitsposten; fortsetzen; absetzen; Schluss	PROSE	B4-S003	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
137	L6_REDUCED_LOCAL_DECK	X:B4-S004	nächster Arbeitsposten befestigen; Schluss	PROSE	B4-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
138	L6_REDUCED_LOCAL_DECK	X:B4-S011	eine Stoffportion zugeben; Teilportion von Gut der Randstation umsetzen; fortsetzen; kurz abführen; Schluss	PROSE	B4-S011	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
139	L6_REDUCED_LOCAL_DECK	X:B4-S014	Ansatz; laufender Stationsansatz; laufender Stationsansatz kurz durchführen; Flüssigkeitslauf schließen	PROSE	B4-S014	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
140	L6_REDUCED_LOCAL_DECK	X:B5-S003	bei der Zielstelle „linke offene Randstation des Nachtrags“ absetzen	PROSE	B5-S003	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
141	L6_REDUCED_LOCAL_DECK	X:B6-S001	länger auffangen; aufgefangener Bestand der rechten Nachtragsflüssigkeit kurz zuführen; aufgefangener Bestand der rechten Nachtragsflüssigkeit abkühlen	PROSE	B6-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
142	L6_REDUCED_LOCAL_DECK	X:H1-S002	abgezogene Flüssigkeitsfraktion ansetzen; danach weiter abziehen; fortsetzen; bereit	PROSE	H1-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
143	L6_REDUCED_LOCAL_DECK	X:H2-S002	danach Ansatz abziehen; Ansatz; danach fortsetzen	PROSE	H2-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
144	L6_REDUCED_LOCAL_DECK	X:H3-S002	Fraktion des Empfangsbestands halten und füllen	PROSE	H3-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
145	L6_REDUCED_LOCAL_DECK	X:H3-S003	fortsetzen; Fraktion des Empfangsbestands; Fraktion des Empfangsbestands zuführen; Fraktion des Empfangsbestands; Sollmaß	PROSE	H3-S003	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
146	L6_REDUCED_LOCAL_DECK	X:H3-S004	nächster Posten; weiter ansetzen; bereit; nächster Arbeitsposten	PROSE	H3-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
147	L6_REDUCED_LOCAL_DECK	X:H4-S001	Sollmaß setzen; Sollmaß; eine Stoffportion davon zuführen; eine Stoffportion davon zuführen; Arbeitsgang abschließen	PROSE	H4-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
148	L6_REDUCED_LOCAL_DECK	X:H4-S002	Sollmaß; zweite Teilportion vom Pflanzenmaterial umsetzen; verwahren	PROSE	H4-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
149	L6_REDUCED_LOCAL_DECK	X:H5-S002	fortsetzen; diese Zutat; verwende Zugabe; länger durch den Durchlass; Schluss	PROSE	H5-S002	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
150	L6_REDUCED_LOCAL_DECK	X:H5-S003	halten; Zutat; Zugabe kurz zuführen; Zugabe erneut ansetzen	PROSE	H5-S003	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
151	L6_REDUCED_LOCAL_DECK	X:H5-S004	Zugabe ansetzen; Auszug ansetzen; an die Zielstelle „mehrköpfige stachelige oder zeichenhaft gezeichnete Pflanze“ zuführen	PROSE	H5-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
152	L6_REDUCED_LOCAL_DECK	X:H5-S005	Zutat; Zugabe ansetzen	PROSE	H5-S005	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
153	L6_REDUCED_LOCAL_DECK	X:H5-S006	nächster Posten; kurz weiter zuführen; Sollmaß	PROSE	H5-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
154	L7_ASTRO_READING_RULE	ASTRO_LOCATE_READ_RECORD	Sichtbaren Ort wählen; dortige Kartenfolge lesen; lokalen Wert eintragen; am nächsten Locus neu beginnen.	ASTRO	142 loci / 395 groups	PASS473_OWNERED_ASTRO_LOCI
155	L8_RENDERER_HABIT	RH1	Bei ol in HERBAL_A an Position MIDDLE setze Wrapper ch.	PROSE	3	PASS471_RENDERER_HABITS
156	L8_RENDERER_HABIT	RH2	Bei ol in OTHER_B an Position FIRST setze Wrapper s.	PROSE	3	PASS471_RENDERER_HABITS
157	L8_RENDERER_HABIT	RH3	Bei y in HERBAL_A an Position MIDDLE setze Wrapper ch.	PROSE	6	PASS471_RENDERER_HABITS
158	L8_RENDERER_HABIT	RH4	Bei aiin in OTHER_B an Position FIRST setze Wrapper s.	PROSE	4	PASS471_RENDERER_HABITS
159	L8_RENDERER_HABIT	RH5	Bei cthy in OTHER_B an Position MIDDLE setze Wrapper che.	PROSE	4	PASS471_RENDERER_HABITS
160	L8_RENDERER_HABIT	RH6	Bei o in HERBAL_A an Position FIRST setze Wrapper sh.	PROSE	2	PASS471_RENDERER_HABITS
161	L8_RENDERER_HABIT	RH7	Bei oky in HERBAL_A an Position MIDDLE setze Wrapper ch.	PROSE	3	PASS471_RENDERER_HABITS
162	L8_RENDERER_HABIT	RH8	Bei Y in A69_LEFT_28_PLACE_WHEEL an Position MIDDLE schreibe y.	ASTRO	5	PASS471_RENDERER_HABITS
163	L8_RENDERER_HABIT	RH9	Bei Y in A69_MIDDLE_CLOUD_WAVE_WHEEL an Position MIDDLE schreibe y.	ASTRO	7	PASS471_RENDERER_HABITS
164	L9_GENERATIVE_ALLOGRAPH	G01	Vor demselben Kartenkörper darf der Schreiber einen der acht gelernten Eintritts-Wrapper wählen; die Bedeutung bleibt gleich.	PROSE_AND_ASTRO	102	PASS486_FLEXIBLE_RENDERER
165	L9_GENERATIVE_ALLOGRAPH	G02	Y=DIES darf je nach Stelle als y, dy, chy, chey, shy oder sy geschrieben werden; mehrere Y derselben Karte wählen unabhängig.	PROSE_AND_ASTRO	8	PASS486_FLEXIBLE_RENDERER
166	L9_GENERATIVE_ALLOGRAPH	G03	AIIN=SOLLMASS behält seinen Kern und darf auch innerhalb einer Karte einen gelernten Eintritts-Wrapper tragen.	PROSE_AND_ASTRO	1	PASS486_FLEXIBLE_RENDERER
167	L9_GENERATIVE_ALLOGRAPH	G04	AL=ZIELSTELLE darf auch innerhalb einer Komposition in einer seiner sechs Kartenformen stehen.	PROSE_AND_ASTRO	1	PASS486_FLEXIBLE_RENDERER
168	L9_GENERATIVE_ALLOGRAPH	G05	AR=QUELLE darf auch innerhalb einer Komposition als ar, char, dar oder sar realisiert werden.	PROSE_AND_ASTRO	1	PASS486_FLEXIBLE_RENDERER
