event_id	case_id	page	record	statement_id	surface	card_no	semantic_component_parse	standard_command_de	semantic_burden_class	surface_writer_layer	compact_exception_entry	predicted_surface	exact_roundtrip
E121	C1	f81v	B1	B1-S003	qol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qol	YES
E122	C1	f81v	B1	B1-S003	sshkchdy	PROC077	SH+K+CHD+DY	HALTEN · ZUDOSIEREN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	sshkchdy	YES
E123	C1	f81v	B1	B1-S004	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chedy	YES
E124	C1	f81v	B1	B1-S004	ol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	ol	YES
E125	C1	f81v	B1	B1-S004	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E126	C1	f81v	B1	B1-S005	qolchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qolchedy	YES
E127	C1	f81v	B1	B1-S006	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokain	YES
E128	C1	f81v	B1	B1-S006	shckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shckhy	YES
E129	C1	f81v	B1	B1-S006	dl	PROC072	L	WEITERLEITEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	dl	YES
E130	C1	f81v	B1	B1-S006	ral	PROC081	R+AL	KUEHLEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ral	YES
E131	C1	f81v	B1	B1-S007	qokchdy	PROC082	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokchdy	YES
E132	C1	f81v	B1	B1-S008	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E133	C1	f81v	B1	B1-S008	ol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	ol	YES
E134	C1	f81v	B1	B1-S008	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheky	YES
E135	C1	f81v	B1	B1-S008	ol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	ol	YES
E136	C1	f81v	B1	B1-S008	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E137	C1	f81v	B1	B1-S009	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E138	C1	f81v	B1	B1-S010	qokedy	PROC067	OK+E+DY	ANSETZEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokedy	YES
E139	C1	f81v	B1	B1-S011	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chckhy	YES
E140	C1	f81v	B1	B1-S011	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E141	C1	f81v	B1	B1-S012	lsho	PROC084	LSH+O	WASCHEN · ARBEITSGANG	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lsho	YES
E142	C1	f81v	B1	B1-S012	qokey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokey	YES
E143	C1	f81v	B1	B1-S012	lshedy	PROC086	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lshedy	YES
E144	C1	f81v	B1	B1-S013	lshedy	PROC086	LSH+E+DY	WASCHEN · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lshedy	YES
E145	C1	f81v	B1	B1-S014	chedy	PROC042	CHD+Y	UMSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	chedy	YES
E146	C1	f81v	B1	B1-S014	qolky	PROC087	SOLK+Y	AUFFANGEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qolky	YES
E147	C1	f81v	B1	B1-S014	lchedal	PROC088	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedal	YES
E148	C1	f81v	B1	B1-S014	qol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E148	qol	YES
E149	C1	f81v	B1	B1-S014	otar	PROC089	OT+AR	DANACH · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	otar	YES
E150	C1	f81v	B1	B1-S015	ytey	PROC090	T+E+Y	EINTRAGEN · KURZ · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ytey	YES
E151	C1	f81v	B1	B1-S015	okchedy	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	okchedy	YES
E152	C1	f81v	B1	B1-S016	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokal	YES
E153	C1	f81v	B1	B1-S016	okeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	okeey	YES
E154	C1	f81v	B1	B1-S016	qol	PROC013	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	qol	YES
E155	C1	f81v	B1	B1-S016	cheedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X01_B1_KEEY_OL_SHED_CADENCE	cheedy	YES
E156	C1	f81v	B1	B1-S017	sal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sal	YES
E157	C1	f81v	B1	B1-S017	teol	PROC093	E+OL	KURZ · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	teol	YES
E158	C1	f81v	B1	B1-S017	dchdy	PROC094	CHD+DY	UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	dchdy	YES
E159	C1	f81v	B1	B1-S018	ly	PROC095	L+Y	WEITERLEITEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ly	YES
E160	C1	f81v	B1	B1-S018	dsheol	PROC096	SH+E+OL	HALTEN · KURZ · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	dsheol	YES
E161	C1	f81v	B1	B1-S018	oiiin	PROC097	O+IIN	ARBEITSGANG · ARBEITSSTUFE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	oiiin	YES
E162	C1	f81v	B1	B1-S018	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	olkeedy	YES
E163	C1	f81v	B1	B1-S019	tedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	tedy	YES
E164	C1	f81v	B1	B1-S020	cheky	PROC083	CHK+E+Y	WAERMEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheky	YES
E165	C1	f81v	B1	B1-S020	shckhedy	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	shckhedy	YES
E166	C1	f81v	B1	B1-S021	chal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chal	YES
E167	C2	f82r	B2	B2-S001	dchedy	PROC076	CHD+DY	UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dchedy	YES
E168	C2	f82r	B2	B2-S002	qolchedy	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qolchedy	YES
E169	C2	f82r	B2	B2-S003	qokain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokain	YES
E170	C2	f82r	B2	B2-S003	dy	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dy	YES
E171	C2	f82r	B2	B2-S003	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E172	C2	f82r	B2	B2-S004	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokal	YES
E173	C2	f82r	B2	B2-S004	lcheckhy	PROC101	L+CKH+Y	WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lcheckhy	YES
E174	C2	f82r	B2	B2-S004	lched	PROC102	L+CHD	WEITERLEITEN · UMSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lched	YES
E175	C2	f82r	B2	B2-S004	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E176	C2	f82r	B2	B2-S004	lcheckhedy	PROC103	L+CKH+E+DY	WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lcheckhedy	YES
E177	C2	f82r	B2	B2-S005	qokaly	PROC104	OK+AL+Y	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokaly	YES
E178	C2	f82r	B2	B2-S005	solkaiin	PROC105	SOLK+AIIN	AUFFANGEN · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	solkaiin	YES
E179	C2	f82r	B2	B2-S005	chckhy	PROC075	CKH+Y	DURCHLASSKANAL · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chckhy	YES
E180	C2	f82r	B2	B2-S005	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E181	C2	f82r	B2	B2-S005	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E182	C2	f82r	B2	B2-S005	octheol	PROC106	O+CTH+E+OL	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	octheol	YES
E183	C2	f82r	B2	B2-S005	chkeey	PROC107	CHK+EE+Y	WAERMEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	chkeey	YES
E184	C2	f82r	B2	B2-S005	ldy	PROC108	L+DY	WEITERLEITEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ldy	YES
E185	C2	f82r	B2	B2-S006	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	oteey	YES
E186	C2	f82r	B2	B2-S006	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SIXTEEN_ENTRY_LOCAL_EXCEPTION_DECK	X_E186	qokal	YES
E187	C2	f82r	B2	B2-S006	sheckhy	PROC110	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	sheckhy	YES
E188	C2	f82r	B2	B2-S006	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E189	C2	f82r	B2	B2-S007	dshedy	PROC111	SH+E+DY	HALTEN · KURZ; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	dshedy	YES
E190	C2	f82r	B2	B2-S008	sotaiin	PROC112	OT+AIIN	DANACH · SOLLMASS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	sotaiin	YES
E191	C2	f82r	B2	B2-S008	qokar	PROC113	OK+AR	ANSETZEN · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokar	YES
E192	C2	f82r	B2	B2-S008	shedy	PROC078	SHED+DY	ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	shedy	YES
E193	C2	f82r	B2	B2-S009	solshedy	PROC114	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	solshedy	YES
E194	C2	f82r	B2	B2-S010	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E195	C2	f82r	B2	B2-S010	qoky	PROC008	OK+Y	ANSETZEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoky	YES
E196	C2	f82r	B2	B2-S010	ls	PROC115	OL	FORTSETZEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	ls	YES
E197	C2	f82r	B2	B2-S010	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheey	YES
E198	C2	f82r	B2	B2-S011	okain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	okain	YES
E199	C2	f82r	B2	B2-S011	char	PROC003	AR	VORRAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	char	YES
E200	C2	f82r	B2	B2-S011	okain	PROC080	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	okain	YES
E201	C2	f82r	B2	B2-S011	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E202	C2	f82r	B2	B2-S012	lchy	PROC116	L+CH+Y	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchy	YES
E203	C2	f82r	B2	B2-S012	cheey	PROC031	SH+EE+Y	HALTEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	cheey	YES
E204	C2	f82r	B2	B2-S012	qcthey	PROC117	CTH+E+Y	BEREIT · KURZ · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qcthey	YES
E205	C2	f82r	B2	B2-S012	qokeey	PROC092	OK+EE+Y	ANSETZEN · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokeey	YES
E206	C2	f82r	B2	B2-S012	lcheey	PROC118	L+EE+Y	WEITERLEITEN · LANG · ARBEITSPOSTEN	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lcheey	YES
E207	C2	f82r	B2	B2-S012	daiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	daiin	YES
E208	C2	f82r	B2	B2-S012	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E209	C2	f82r	B2	B2-S012	qokeeedy	PROC119	OK+EEE+DY	ANSETZEN · VOLL; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeeedy	YES
E210	C2	f82r	B2	B2-S013	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E211	C2	f82r	B2	B2-S014	lar	PROC121	L+AR	WEITERLEITEN · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lar	YES
E212	C2	f82r	B2	B2-S015	tshey	PROC122	SH+E+Y	HALTEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	tshey	YES
E213	C2	f82r	B2	B2-S015	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E214	C2	f82r	B2	B2-S016	cheal	PROC055	AL	ZIELSTELLE	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	cheal	YES
E215	C2	f82r	B2	B2-S016	lchedar	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · VORRAT	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedar	YES
E216	C2	f82r	B2	B2-S016	ches	PROC124	CH+E+S	ABNEHMEN · KURZ · TEILEN	PARTIAL_COMPOSITION_ONE_LEARNED_CORE	SEMANTIC_CARD_OR_DESK_RULE	NONE	ches	YES
E217	C2	f82r	B2	B2-S016	aiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	aiin	YES
E218	C2	f82r	B2	B2-S016	oteey	PROC109	OT+EE+Y	DANACH · LANG · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	oteey	YES
E219	C2	f82r	B2	B2-S016	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E220	C2	f82r	B2	B2-S016	okey	PROC085	OK+E+Y	ANSETZEN · KURZ · ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	okey	YES
E221	C2	f82r	B2	B2-S016	pchedy	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	pchedy	YES
E222	C2	f82r	B2	B2-S017	rsheal	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	rsheal	YES
E223	C2	f82r	B2	B2-S017	daldy	PROC127	AL+DY	ZIELSTELLE; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	daldy	YES
E224	C2	f82r	B2	B2-S018	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E225	C2	f82r	B2	B2-S019	rshedy	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	rshedy	YES
E226	C2	f82r	B2	B2-S020	qoteedy	PROC129	OT+EE+DY	DANACH · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qoteedy	YES
E227	C2	f82r	B2	B2-S021	qokeedy	PROC100	OK+EE+DY	ANSETZEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	qokeedy	YES
E228	C2	f82r	B2	B2-S022	lochedy	PROC130	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lochedy	YES
E229	C3	f83r	B3	B3-S001	olkeedy	PROC098	SOLK+EE+DY	AUFFANGEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	olkeedy	YES
E230	C3	f83r	B3	B3-S002	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qotal	YES
E231	C3	f83r	B3	B3-S002	chkeedy	PROC132	CHK+EE+DY	WAERMEN · LANG; SCHLUSS	FULLY_COMPOSITIONAL_CARD	SEMANTIC_CARD_OR_DESK_RULE	NONE	chkeedy	YES
E232	C3	f83r	B3	B3-S003	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E233	C3	f83r	B3	B3-S003	daiin	PROC009	AIIN	SOLLMASS	FULLY_COMPOSITIONAL_CARD	ADDITIONAL_COMPACT_RULE	NONE	daiin	YES
E234	C3	f83r	B3	B3-S003	chey	PROC019	Y	ARBEITSPOSTEN	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	chey	YES
E235	C3	f83r	B3	B3-S003	lchedy	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN; SCHLUSS	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	SEMANTIC_CARD_OR_DESK_RULE	NONE	lchedy	YES
E236	C3	f83r	B3	B3-S004	qokaiin	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qokaiin	YES
E237	C3	f83r	B3	B3-S004	qotal	PROC131	OT+AL	DANACH · ZIELSTELLE	COMPOSITIONAL_MEANING_LEARNED_EXACT_SURFACE	TWO_STAGE_BODY_WRAPPER_RULE	NONE	qotal	YES
E238	C3	f83r	B3	B3-S004	dar	PROC003	AR	VORRAT	FULLY_COMPOSITIONAL_CARD	TWO_STAGE_BODY_WRAPPER_RULE	NONE	dar	YES
