event_id	source_position_id	instruction_id	page	record	statement_id	locus	surface	card_no	component_parse	literal_reading_de	fluent_command_de	semantic_execution	component_values_unchanged
E161	SRC_E161	I024	f81v	B1	B1-S018	f81v.27	oiiin	PROC097	O+IIN	Arbeitsgang · Sollstufe	die Sollstufe einstellen	EXECUTE_ONCE	YES
E162	SRC_E162	I024	f81v	B1	B1-S018	f81v.27	olkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	den Posten länger auffangen und den Schritt schließen	EXECUTE_ONCE	YES
E163	SRC_E163	I025	f81v	B1	B1-S019	f81v.27	tedy	PROC078	SHED+DY	absetzen · Schluss	den Posten absetzen und den Schritt schließen	EXECUTE_ONCE	YES
E164	SRC_E164	I026	f81v	B1	B1-S020	f81v.27	cheky	PROC083	CHK+E+Y	wärmen · kurz · dies	diesen Posten kurz wärmen	EXECUTE_ONCE	YES
E165	SRC_E165	I026	f81v	B1	B1-S020	f81v.27	shckhedy	PROC099	SH+CKH+E+DY	halten · Durchlass · kurz · Schluss	den Posten am Durchlass kurz halten und den Schritt schließen	EXECUTE_ONCE	YES
E166	SRC_E166	I027	f81v	B1	B1-S021	f81v.27	chal	PROC055	AL	Zielstelle	die Zielstelle setzen	EXECUTE_ONCE	YES
E167	SRC_E167	I028	f82r	B2	B2-S001	f82r.2	dchedy	PROC076	CHD+DY	umsetzen · Schluss	den Posten umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E168	SRC_E168	I029	f82r	B2	B2-S002	f82r.2	qolchedy	PROC079	OL+CHD+DY	fortsetzen · umsetzen · Schluss	den Posten fortsetzen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E169	SRC_E169	I030	f82r	B2	B2-S003	f82r.2	qokain	PROC080	OK+AIN	ansetzen · Portion	eine Portion ansetzen	EXECUTE_ONCE	YES
E170	SRC_E170	I030	f82r	B2	B2-S003	f82r.2	dy	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E171	SRC_E171	I030	f82r	B2	B2-S003	f82r.2	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E172	SRC_E172	I031	f82r	B2	B2-S004	f82r.2	qokal	PROC048	OK+AL	ansetzen · Zielstelle	den Posten an der Zielstelle ansetzen	EXECUTE_ONCE	YES
E173	SRC_E173	I031	f82r	B2	B2-S004	f82r.2	lcheckhy	PROC101	L+CKH+Y	führen · Durchlass · dies	diesen Posten am Durchlass führen	EXECUTE_ONCE	YES
E174	SRC_E174	I031	f82r	B2	B2-S004	f82r.2	lched	PROC102	L+CHD	führen · umsetzen	den Posten führen und umsetzen	EXECUTE_ONCE	YES
E175	SRC_E175	I031	f82r	B2	B2-S004	f82r.3	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	diesen Posten länger ansetzen	EXECUTE_ONCE	YES
E176	SRC_E176	I031	f82r	B2	B2-S004	f82r.3	lcheckhedy	PROC103	L+CKH+E+DY	führen · Durchlass · kurz · Schluss	den Posten am Durchlass kurz führen und den Schritt schließen	EXECUTE_ONCE	YES
E177	SRC_E177	I032	f82r	B2	B2-S005	f82r.3	qokaly	PROC104	OK+AL+Y	ansetzen · Zielstelle · dies	diesen Posten an der Zielstelle ansetzen	EXECUTE_ONCE	YES
E178	SRC_E178	I032	f82r	B2	B2-S005	f82r.3	solkaiin	PROC105	SOLK+AIIN	auffangen · Maß	den Posten nach Maß auffangen	EXECUTE_ONCE	YES
E179	SRC_E179	I032	f82r	B2	B2-S005	f82r.3	chckhy	PROC075	CKH+Y	Durchlass · dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E180	SRC_E180_E181	I032	f82r	B2	B2-S005	f82r.3	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	SKIP_ANTICIPATORY_COPY	YES
E181	SRC_E180_E181	I032	f82r	B2	B2-S005	f82r.4	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E182	SRC_E182	I032	f82r	B2	B2-S005	f82r.4	octheol	PROC106	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	den Arbeitsgang bis bereit kurz fortsetzen	EXECUTE_ONCE	YES
E183	SRC_E183	I032	f82r	B2	B2-S005	f82r.4	chkeey	PROC107	CHK+EE+Y	wärmen · länger · dies	diesen Posten länger wärmen	EXECUTE_ONCE	YES
E184	SRC_E184	I032	f82r	B2	B2-S005	f82r.4	ldy	PROC108	L+DY	führen · Schluss	den Posten führen und den Schritt schließen	EXECUTE_ONCE	YES
E185	SRC_E185	I033	f82r	B2	B2-S006	f82r.4	oteey	PROC109	OT+EE+Y	danach · länger · dies	danach diesen Posten übernehmen	EXECUTE_ONCE	YES
E186	SRC_E186	I033	f82r	B2	B2-S006	f82r.4	qokal	PROC048	OK+AL	ansetzen · Zielstelle	den Posten an der Zielstelle ansetzen	EXECUTE_ONCE	YES
E187	SRC_E187	I033	f82r	B2	B2-S006	f82r.4	sheckhy	PROC110	SH+E+CKH+Y	halten · kurz · Durchlass · dies	diesen Posten am Durchlass kurz halten	EXECUTE_ONCE	YES
E188	SRC_E188	I033	f82r	B2	B2-S006	f82r.4	qoky	PROC008	OK+Y	ansetzen · dies	diesen Posten ansetzen	EXECUTE_ONCE	YES
E189	SRC_E189	I033	f82r	B2	B2-S007	f82r.7	dshedy	PROC111	SH+E+DY	halten · kurz · Schluss	den Posten kurz halten und den Schritt schließen	EXECUTE_ONCE	YES
E190	SRC_E190	I034	f82r	B2	B2-S008	f82r.7	sotaiin	PROC112	OT+AIIN	danach · Maß	danach das Maß setzen	EXECUTE_ONCE	YES
E191	SRC_E191	I034	f82r	B2	B2-S008	f82r.7	qokar	PROC113	OK+AR	ansetzen · von dort	den Posten von dort ansetzen	EXECUTE_ONCE	YES
E192	SRC_E192	I034	f82r	B2	B2-S008	f82r.7	shedy	PROC078	SHED+DY	absetzen · Schluss	den Posten absetzen und den Schritt schließen	EXECUTE_ONCE	YES
E193	SRC_E193	I035	f82r	B2	B2-S009	f82r.7	solshedy	PROC114	OL+SH+E+DY	fortsetzen · halten · kurz · Schluss	den Posten kurz fortsetzen und halten und den Schritt schließen	EXECUTE_ONCE	YES
E194	SRC_E194	I036	f82r	B2	B2-S010	f82r.7	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	diesen Posten länger ansetzen	EXECUTE_ONCE	YES
E195	SRC_E195	I036	f82r	B2	B2-S010	f82r.7	qoky	PROC008	OK+Y	ansetzen · dies	diesen Posten ansetzen	EXECUTE_ONCE	YES
E196	SRC_E196	I036	f82r	B2	B2-S010	f82r.7	ls	PROC115	LS	fortsetzen	den Posten fortsetzen	EXECUTE_ONCE	YES
E197	SRC_E197	I036	f82r	B2	B2-S010	f82r.7	cheey	PROC031	SH+EE+Y	halten · länger · dies	diesen Posten länger halten	EXECUTE_ONCE	YES
E198	SRC_E198	I036	f82r	B2	B2-S011	f82r.19	okain	PROC080	OK+AIN	ansetzen · Portion	eine Portion ansetzen	EXECUTE_ONCE	YES
E199	SRC_E199	I036	f82r	B2	B2-S011	f82r.19	char	PROC003	AR	von dort	von dort nehmen	EXECUTE_ONCE	YES
E200	SRC_E200	I036	f82r	B2	B2-S011	f82r.19	okain	PROC080	OK+AIN	ansetzen · Portion	eine Portion ansetzen	EXECUTE_ONCE	YES
E201	SRC_E201	I036	f82r	B2	B2-S011	f82r.19	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E202	SRC_E202	I037	f82r	B2	B2-S012	f82r.19	lchy	PROC116	L+CH+Y	führen · abziehen · dies	diesen Posten führen und abziehen	EXECUTE_ONCE	YES
E203	SRC_E203	I037	f82r	B2	B2-S012	f82r.23	cheey	PROC031	SH+EE+Y	halten · länger · dies	diesen Posten länger halten	EXECUTE_ONCE	YES
E204	SRC_E204	I037	f82r	B2	B2-S012	f82r.23	qcthey	PROC117	CTH+E+Y	bereit · kurz · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E205	SRC_E205	I037	f82r	B2	B2-S012	f82r.23	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	diesen Posten länger ansetzen	EXECUTE_ONCE	YES
E206	SRC_E206	I037	f82r	B2	B2-S012	f82r.23	lcheey	PROC118	L+EE+Y	führen · länger · dies	diesen Posten länger führen	EXECUTE_ONCE	YES
E207	SRC_E207	I037	f82r	B2	B2-S012	f82r.23	daiin	PROC009	AIIN	Maß	das Maß setzen	EXECUTE_ONCE	YES
E208	SRC_E208	I037	f82r	B2	B2-S012	f82r.23	chey	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E209	SRC_E209	I037	f82r	B2	B2-S012	f82r.23	qokeeedy	PROC119	OK+EEE+DY	ansetzen · vollständig · Schluss	den Posten vollständig ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E210	SRC_E210	I038	f82r	B2	B2-S013	f82r.23	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E211	SRC_E211	I039	f82r	B2	B2-S014	f82r.23	lar	PROC121	L+AR	führen · von dort	den Posten von dort führen	EXECUTE_ONCE	YES
E212	SRC_E212	I039	f82r	B2	B2-S015	f82r.26	tshey	PROC122	SH+E+Y	halten · kurz · dies	diesen Posten kurz halten	EXECUTE_ONCE	YES
E213	SRC_E213	I039	f82r	B2	B2-S015	f82r.26	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E214	SRC_E214	I040	f82r	B2	B2-S016	f82r.26	cheal	PROC055	AL	Zielstelle	die Zielstelle setzen	EXECUTE_ONCE	YES
E215	SRC_E215	I040	f82r	B2	B2-S016	f82r.26	lchedar	PROC123	L+CHD+AR	führen · umsetzen · von dort	den Posten von dort führen und umsetzen	EXECUTE_ONCE	YES
E216	SRC_E216	I040	f82r	B2	B2-S016	f82r.26	ches	PROC124	CH+E+S	abziehen · kurz · teilen	den Posten kurz abziehen und teilen	EXECUTE_ONCE	YES
E217	SRC_E217	I040	f82r	B2	B2-S016	f82r.26	aiin	PROC009	AIIN	Maß	das Maß setzen	EXECUTE_ONCE	YES
E218	SRC_E218	I040	f82r	B2	B2-S016	f82r.26	oteey	PROC109	OT+EE+Y	danach · länger · dies	danach diesen Posten übernehmen	EXECUTE_ONCE	YES
E219	SRC_E219	I040	f82r	B2	B2-S016	f82r.26	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E220	SRC_E220	I040	f82r	B2	B2-S016	f82r.26	okey	PROC085	OK+E+Y	ansetzen · kurz · dies	diesen Posten kurz ansetzen	EXECUTE_ONCE	YES
E221	SRC_E221	I040	f82r	B2	B2-S016	f82r.27	pchedy	PROC125	P+CHD+DY	hinein · umsetzen · Schluss	den Posten hineingeben und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E222	SRC_E222	I041	f82r	B2	B2-S017	f82r.27	rsheal	PROC126	R+SH+E+AL	abkühlen · halten · kurz · Zielstelle	den Posten an der Zielstelle kurz abkühlen und halten	EXECUTE_ONCE	YES
E223	SRC_E223	I041	f82r	B2	B2-S017	f82r.27	daldy	PROC127	AL+DY	Zielstelle · Schluss	die Zielstelle setzen und den Schritt schließen	EXECUTE_ONCE	YES
E224	SRC_E224	I042	f82r	B2	B2-S018	f82r.27	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E225	SRC_E225	I043	f82r	B2	B2-S019	f82r.27	rshedy	PROC128	R+SHED+DY	abkühlen · absetzen · Schluss	den Posten abkühlen und absetzen und den Schritt schließen	EXECUTE_ONCE	YES
E226	SRC_E226	I044	f82r	B2	B2-S020	f82r.27	qoteedy	PROC129	OT+EE+DY	danach · länger · Schluss	danach den Posten bearbeiten und den Schritt schließen	EXECUTE_ONCE	YES
E227	SRC_E227	I045	f82r	B2	B2-S021	f82r.27	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E228	SRC_E228	I046	f82r	B2	B2-S022	f82r.27	lochedy	PROC130	L+O+CHD+DY	führen · Arbeitsgang · umsetzen · Schluss	den Arbeitsgang führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E229	SRC_E229	I047	f83r	B3	B3-S001	f83r.3	olkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	den Posten länger auffangen und den Schritt schließen	EXECUTE_ONCE	YES
E230	SRC_E230	I048	f83r	B3	B3-S002	f83r.3	qotal	PROC131	OT+AL	danach · Zielstelle	danach die Zielstelle setzen	EXECUTE_ONCE	YES
E231	SRC_E231	I048	f83r	B3	B3-S002	f83r.3	chkeedy	PROC132	CHK+EE+DY	wärmen · länger · Schluss	den Posten länger wärmen und den Schritt schließen	EXECUTE_ONCE	YES
E232	SRC_E232	I049	f83r	B3	B3-S003	f83r.3	chey	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E233	SRC_E233	I049	f83r	B3	B3-S003	f83r.3	daiin	PROC009	AIIN	Maß	das Maß setzen	EXECUTE_ONCE	YES
E234	SRC_E234	I049	f83r	B3	B3-S003	f83r.3	chey	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E235	SRC_E235	I049	f83r	B3	B3-S003	f83r.3	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E236	SRC_E236	I050	f83r	B3	B3-S004	f83r.3	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E237	SRC_E237	I050	f83r	B3	B3-S004	f83r.3	qotal	PROC131	OT+AL	danach · Zielstelle	danach die Zielstelle setzen	EXECUTE_ONCE	YES
E238	SRC_E238	I050	f83r	B3	B3-S004	f83r.3	dar	PROC003	AR	von dort	von dort nehmen	EXECUTE_ONCE	YES
E239	SRC_E239	I050	f83r	B3	B3-S005	f83r.6	schedy	PROC076	CHD+DY	umsetzen · Schluss	den Posten umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E240	SRC_E240	I051	f83r	B3	B3-S006	f83r.6	chedchy	PROC133	CHD+Y	umsetzen · dies	diesen Posten umsetzen	EXECUTE_ONCE	YES
E241	SRC_E241	I051	f83r	B3	B3-S006	f83r.6	qokal	PROC048	OK+AL	ansetzen · Zielstelle	den Posten an der Zielstelle ansetzen	EXECUTE_ONCE	YES
E242	SRC_E242	I051	f83r	B3	B3-S006	f83r.6	olchedy	PROC079	OL+CHD+DY	fortsetzen · umsetzen · Schluss	den Posten fortsetzen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E243	SRC_E243	I052	f83r	B3	B3-S007	f83r.6	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E244	SRC_E244	I052	f83r	B3	B3-S007	f83r.6	chedy	PROC042	CHD+Y	umsetzen · dies	diesen Posten umsetzen	EXECUTE_ONCE	YES
E245	SRC_E245	I052	f83r	B3	B3-S007	f83r.6	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E246	SRC_E246	I053	f83r	B3	B3-S008	f83r.6	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E247	SRC_E247	I054	f83r	B3	B3-S009	f83r.6	qoky	PROC008	OK+Y	ansetzen · dies	diesen Posten ansetzen	EXECUTE_ONCE	YES
E248	SRC_E248	I054	f83r	B3	B3-S010	f83r.8	pchedal	PROC134	P+CHD+AL	hinein · umsetzen · Zielstelle	den Posten an der Zielstelle hineingeben und umsetzen	EXECUTE_ONCE	YES
E249	SRC_E249	I054	f83r	B3	B3-S010	f83r.8	otedy	PROC135	OT+E+DY	danach · kurz · Schluss	danach den Posten bearbeiten und den Schritt schließen	EXECUTE_ONCE	YES
E250	SRC_E250	I055	f83r	B3	B3-S011	f83r.8	shecthedchy	PROC136	SH+E+CTH+CHD+Y	halten · kurz · bereit · umsetzen · dies	diesen Posten bis bereit kurz halten und umsetzen	EXECUTE_ONCE	YES
E251	SRC_E251	I055	f83r	B3	B3-S011	f83r.8	qoky	PROC008	OK+Y	ansetzen · dies	diesen Posten ansetzen	EXECUTE_ONCE	YES
E252	SRC_E252	I055	f83r	B3	B3-S011	f83r.8	chedy	PROC042	CHD+Y	umsetzen · dies	diesen Posten umsetzen	EXECUTE_ONCE	YES
E253	SRC_E253	I055	f83r	B3	B3-S011	f83r.8	chary	PROC137	AR+Y	von dort · dies	von dort nehmen	EXECUTE_ONCE	YES
E254	SRC_E254	I055	f83r	B3	B3-S012	f83r.11	sor	PROC016	OR	Ansatz	den Ansatz verwenden	EXECUTE_ONCE	YES
E255	SRC_E255	I055	f83r	B3	B3-S012	f83r.11	shedy	PROC078	SHED+DY	absetzen · Schluss	den Posten absetzen und den Schritt schließen	EXECUTE_ONCE	YES
E256	SRC_E256	I056	f83r	B3	B3-S013	f83r.11	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E257	SRC_E257	I056	f83r	B3	B3-S013	f83r.11	chkain	PROC069	K+AIN	zuführen · Portion	eine Portion zuführen	EXECUTE_ONCE	YES
E258	SRC_E258	I056	f83r	B3	B3-S013	f83r.11	shcthey	PROC117	CTH+E+Y	bereit · kurz · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E259	SRC_E259	I056	f83r	B3	B3-S013	f83r.11	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	den Posten kurz ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E260	SRC_E260	I057	f83r	B3	B3-S014	f83r.11	okair	PROC138	OK+AIR	ansetzen · Lauf	den Posten im Lauf ansetzen	EXECUTE_ONCE	YES
E261	SRC_E261	I057	f83r	B3	B3-S014	f83r.11	sheedy	PROC139	SH+EE+DY	halten · länger · Schluss	den Posten länger halten und den Schritt schließen	EXECUTE_ONCE	YES
E262	SRC_E262	I058	f83r	B3	B3-S015	f83r.11	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E263	SRC_E263	I059	f83r	B3	B3-S016	f83r.11	lo	PROC140	L+O	führen · Arbeitsgang	den Arbeitsgang führen	EXECUTE_ONCE	YES
E264	SRC_E264	I059	f83r	B3	B3-S016	f83r.14	qokchedy	PROC091	OK+CHD+DY	ansetzen · umsetzen · Schluss	den Posten ansetzen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E265	SRC_E265	I060	f83r	B3	B3-S017	f83r.14	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E266	SRC_E266	I061	f83r	B3	B3-S018	f83r.14	shedy	PROC078	SHED+DY	absetzen · Schluss	den Posten absetzen und den Schritt schließen	EXECUTE_ONCE	YES
E267	SRC_E267	I062	f83r	B3	B3-S019	f83r.14	qokshedy	PROC141	OK+SH+E+DY	ansetzen · halten · kurz · Schluss	den Posten kurz ansetzen und halten und den Schritt schließen	EXECUTE_ONCE	YES
E268	SRC_E268	I063	f83r	B3	B3-S020	f83r.14	dal	PROC055	AL	Zielstelle	die Zielstelle setzen	EXECUTE_ONCE	YES
E269	SRC_E269	I063	f83r	B3	B3-S020	f83r.14	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E270	SRC_E270	I064	f83r	B3	B3-S021	f83r.14	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	den Posten nach Maß ansetzen	EXECUTE_ONCE	YES
E271	SRC_E271	I064	f83r	B3	B3-S021	f83r.14	shcthy	PROC014	CTH+Y	bereit · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E272	SRC_E272	I064	f83r	B3	B3-S021	f83r.14	dal	PROC055	AL	Zielstelle	die Zielstelle setzen	EXECUTE_ONCE	YES
E273	SRC_E273	I064	f83r	B3	B3-S021	f83r.14	sy	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E274	SRC_E274	I064	f83r	B3	B3-S021	f83r.15	saiin	PROC009	AIIN	Maß	das Maß setzen	EXECUTE_ONCE	YES
E275	SRC_E275	I064	f83r	B3	B3-S021	f83r.15	shedal	PROC142	SHED+AL	absetzen · Zielstelle	den Posten an der Zielstelle absetzen	EXECUTE_ONCE	YES
E276	SRC_E276	I064	f83r	B3	B3-S021	f83r.15	shecthy	PROC143	SH+E+CTH+Y	halten · kurz · bereit · dies	diesen Posten bis bereit kurz halten	EXECUTE_ONCE	YES
E277	SRC_E277	I064	f83r	B3	B3-S021	f83r.15	chey	PROC019	Y	dies	diesen Posten übernehmen	EXECUTE_ONCE	YES
E278	SRC_E278	I064	f83r	B3	B3-S021	f83r.15	tal	PROC055	AL	Zielstelle	die Zielstelle setzen	EXECUTE_ONCE	YES
E279	SRC_E279	I064	f83r	B3	B3-S021	f83r.15	shcthy	PROC014	CTH+Y	bereit · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E280	SRC_E280	I064	f83r	B3	B3-S021	f83r.15	dalchdy	PROC144	AL+CHD+DY	Zielstelle · umsetzen · Schluss	den Posten an der Zielstelle umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E281	SRC_E281	I065	f83r	B3	B3-S022	f83r.15	qotchedy	PROC145	OT+CHD+DY	danach · umsetzen · Schluss	danach den Posten umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E282	SRC_E282	I066	f83r	B3	B3-S023	f83r.15	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	den Posten führen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E283	SRC_E283	I067	f83r	B3	B3-S024	f83r.16	tchedy	PROC076	CHD+DY	umsetzen · Schluss	den Posten umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E284	SRC_E284	I068	f83r	B3	B3-S025	f83r.16	qokchdy	PROC082	OK+CHD+DY	ansetzen · umsetzen · Schluss	den Posten ansetzen und umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E285	SRC_E285	I069	f83r	B3	B3-S026	f83r.16	cheedar	PROC146	EE+AR	länger · von dort	von dort nehmen	EXECUTE_ONCE	YES
E286	SRC_E286	I069	f83r	B3	B3-S026	f83r.16	chldaiin	PROC147	L+AIIN	führen · Maß	den Posten nach Maß führen	EXECUTE_ONCE	YES
E287	SRC_E287	I069	f83r	B3	B3-S026	f83r.16	chedy	PROC042	CHD+Y	umsetzen · dies	diesen Posten umsetzen	EXECUTE_ONCE	YES
E288	SRC_E288	I069	f83r	B3	B3-S026	f83r.16	qokain	PROC080	OK+AIN	ansetzen · Portion	eine Portion ansetzen	EXECUTE_ONCE	YES
E289	SRC_E289	I069	f83r	B3	B3-S026	f83r.16	checthy	PROC014	CTH+Y	bereit · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E290	SRC_E290	I069	f83r	B3	B3-S026	f83r.16	chealror	PROC148	AL+R+OR	Zielstelle · abkühlen · Ansatz	den Ansatz an der Zielstelle abkühlen	EXECUTE_ONCE	YES
E291	SRC_E291	I069	f83r	B3	B3-S026	f83r.20	solkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	den Posten länger auffangen und den Schritt schließen	EXECUTE_ONCE	YES
E292	SRC_E292	I070	f83r	B3	B3-S027	f83r.20	qoteedy	PROC129	OT+EE+DY	danach · länger · Schluss	danach den Posten bearbeiten und den Schritt schließen	EXECUTE_ONCE	YES
E293	SRC_E293	I071	f83r	B3	B3-S028	f83r.20	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	diesen Posten länger ansetzen	EXECUTE_ONCE	YES
E294	SRC_E294	I071	f83r	B3	B3-S028	f83r.20	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	den Posten kurz ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E295	SRC_E295	I072	f83r	B3	B3-S029	f83r.20	sol	PROC013	OL	fortsetzen	den Posten fortsetzen	EXECUTE_ONCE	YES
E296	SRC_E296	I072	f83r	B3	B3-S029	f83r.20	cheeety	PROC149	EEE+T+Y	vollständig · eintragen · dies	diesen Posten vollständig eintragen	EXECUTE_ONCE	YES
E297	SRC_E297	I072	f83r	B3	B3-S029	f83r.20	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	den Posten kurz ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E298	SRC_E298	I073	f83r	B3	B3-S030	f83r.20	qoky	PROC008	OK+Y	ansetzen · dies	diesen Posten ansetzen	EXECUTE_ONCE	YES
E299	SRC_E299	I073	f83r	B3	B3-S030	f83r.20	saiin	PROC009	AIIN	Maß	das Maß setzen	EXECUTE_ONCE	YES
E300	SRC_E300	I073	f83r	B3	B3-S030	f83r.22	schedair	PROC150	CHD+AIR	umsetzen · Lauf	den Posten im Lauf umsetzen	EXECUTE_ONCE	YES
E301	SRC_E301	I073	f83r	B3	B3-S030	f83r.22	otchedy	PROC145	OT+CHD+DY	danach · umsetzen · Schluss	danach den Posten umsetzen und den Schritt schließen	EXECUTE_ONCE	YES
E302	SRC_E302	I074	f83r	B3	B3-S031	f83r.22	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	den Posten länger ansetzen und den Schritt schließen	EXECUTE_ONCE	YES
E303	SRC_E303	I075	f83r	B3	B3-S032	f83r.22	chedain	PROC151	CHD+AIN	umsetzen · Portion	eine Portion umsetzen	EXECUTE_ONCE	YES
E304	SRC_E304	I075	f83r	B3	B3-S032	f83r.22	chedy	PROC042	CHD+Y	umsetzen · dies	diesen Posten umsetzen	EXECUTE_ONCE	YES
E305	SRC_E305	I075	f83r	B3	B3-S032	f83r.22	qotedaiin	PROC152	OT+E+AIIN	danach · kurz · Maß	danach das Maß setzen	EXECUTE_ONCE	YES
E306	SRC_E306	I075	f83r	B3	B3-S032	f83r.22	otaiin	PROC112	OT+AIIN	danach · Maß	danach das Maß setzen	EXECUTE_ONCE	YES
E307	SRC_E307	I075	f83r	B3	B3-S032	f83r.22	otedy	PROC135	OT+E+DY	danach · kurz · Schluss	danach den Posten bearbeiten und den Schritt schließen	EXECUTE_ONCE	YES
E308	SRC_E308	I076	f83r	B3	B3-S033	f83r.22	ldy	PROC108	L+DY	führen · Schluss	den Posten führen und den Schritt schließen	EXECUTE_ONCE	YES
E309	SRC_E309	I077	f83r	B3	B3-S034	f83r.24	soiiin	PROC097	O+IIN	Arbeitsgang · Sollstufe	die Sollstufe einstellen	EXECUTE_ONCE	YES
E310	SRC_E310	I077	f83r	B3	B3-S034	f83r.24	checthy	PROC014	CTH+Y	bereit · dies	diesen Posten bis bereit halten	EXECUTE_ONCE	YES
E311	SRC_E311	I077	f83r	B3	B3-S034	f83r.24	chety	PROC004	T+Y	eintragen · dies	diesen Posten eintragen	EXECUTE_ONCE	YES
E312	SRC_E312	I077	f83r	B3	B3-S034	f83r.24	otaiin	PROC112	OT+AIIN	danach · Maß	danach das Maß setzen	EXECUTE_ONCE	YES
