record_review_index	unit_id	page	physical_folio	star_ordinal	record_line_count	record_region_review_state	outgoing_pointer_candidate_count	incoming_pointer_candidate_count	record_pointer_state	review_basis	formal_access_state
123	cfad99921fb8b55360c1	f104v	f104	12	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
124	16e87f5c89855a320c9c	f107v	f107	14	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
125	c03058e62c9703393cab	f112v	f112	7	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
126	3a20a56b7f19b07b24f5	f115v	f115	5	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
127	ecc3fa016482e84f71e8	f105r	f105	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
128	56a791f8cdbf9ad97d6a	f113r	f113	7	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
129	224f51aecadfaa115e77	f106r	f106	5	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
130	5f65f500be2f00fd4112	f113r	f113	11	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
131	eab104a993d7f99a6e2e	f112v	f112	12	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
132	7997dc9193101e3b972a	f107v	f107	4	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
133	db9c78369b551fa969ee	f115r	f115	10	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
134	4987ceb3d2cea284729b	f114r	f114	3	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
135	4a6dc16d0a5c5265f6dd	f112v	f112	6	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
136	9cc0e8c7e90919238bce	f114r	f114	13	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
137	678953e80bb04ec3510d	f104v	f104	9	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
138	33b8e6459c81282b7504	f106r	f106	15	6	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
139	62c22e096de69ff681ac	f107v	f107	9	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
140	7711e9cf0a3c0049af92	f114v	f114	5	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
141	92e19cc0a3e2fe14c7d4	f114r	f114	7	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
142	21a37071ee3124538b89	f115r	f115	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
143	89586021de90748fde0e	f104v	f104	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
144	f0dc171bae41c1fa61ad	f105v	f105	4	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
145	304daa81685df25f8475	f106r	f106	12	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
146	d13044ddd75212bb6e2a	f105v	f105	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
147	8a04ec23c5fa973cb750	f115r	f115	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
148	279468dd32d2a31406a2	f106r	f106	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
149	817cfb5b023bd7406e51	f107v	f107	12	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
150	9af3e52fedd781165858	f104r	f104	13	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
151	7071c5ab2dfdc4f067ec	f105r	f105	7	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
152	051627006f27becf964a	f107v	f107	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
153	e8fb7e64ca3ec05999fd	f113r	f113	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
154	128586296603ed16bc03	f106r	f106	2	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
155	b78a8f8306bf74d1c17e	f112v	f112	3	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
156	52f88783264e5c664dfe	f104v	f104	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
157	af377fcf36dd10d23697	f115v	f115	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
158	6907d75f87c9840f4ee5	f107v	f107	7	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
159	3dadd253fb35b8d6ec30	f104r	f104	2	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
160	71ab10eeab227c0ca4e4	f115v	f115	9	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
161	b22003549202a23741ac	f104v	f104	11	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
162	7b160702f89e8597afbb	f113v	f113	15	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
163	9678a1dd19abdb9c9cd3	f113v	f113	7	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
164	fd748a75e8ea0f1179b7	f113r	f113	3	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
165	e84c1c6fc01107c75ec7	f114r	f114	11	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
166	10795b2c68591dbd69a8	f104v	f104	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
167	9bd0ad9c83a4028e6a46	f114v	f114	6	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
168	2d09f6e7f24531dd97df	f114v	f114	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
169	7f595410e203ed62bd07	f113v	f113	12	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
170	f7eb1cc96f0991870d64	f115v	f115	2	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
