entity_type	entity_id	surface	reading_id	working_meaning_de	semantic_scope	semantic_applicability	form_level	occurrence_count	page_count	locus_count	surface_reading_count	action_licensed_positions	identity_signal_positions	sample_loci	last_semantic_writer	position_assignment_writers	semantic_card_origins	semantic_origin_artifacts	semantic_change_chains	source_gdts	source_artifacts	gdt684_current_debt_counts	gdt684_repair_status	low_source_positions	live_rivals_de	bound_span_ids	global_export_scope	score_attestation	score_invariance	score_rule	score_provenance	score_specificity	score_stress_survival	penalties	raw_score	cap_reason	working_model_score_0_100_not_probability	working_model_level	historical_confirmation	historical_analogue	relation_word_delta	positive_evidence_de	counterevidence_de
ACTIVE_READING	AR173	olpchedy	olpchedy#1	fertiges Holzextraktpulver	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	1	2	1	0	2	f105v.1|f105v.14	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT687|GDT690|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	getrocknetes Holzpulver|Holzrückstand	NONE	ACTIVE_WORKING_DEFAULT	2	7	10	12	8	10	LIVE_RIVAL:-10	49	MANUAL_REALITY_CONTROL:MAX_59|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|UNRESOLVED_LIVE_RIVAL:MAX_59	40	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 1 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen; Zwei Belege tragen Holz-, Pulver-, Trocken- und Endpunktsignale.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: getrocknetes Holzpulver|Holzrückstand; Beide liegen auf derselben Seite; Holzpulver und Holzrückstand bleiben lokale Rivalen.
ACTIVE_READING	AR174	olpcheey	olpcheey#1	trocken gebundenes Holzpulver, Form II	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f105v.1	GDT690	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	12	10	NONE	44	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	44	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie
ACTIVE_READING	AR175	olshedy	olshedy#1	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f77v.7	GDT689	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	GDT689	V62_50_POSITION_REVISIONS.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	20	12	12	10	NONE	54	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	54	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Holzdroge im Ansatz vollständig eingeweicht
ACTIVE_READING	AR176	oltaiin	oltaiin#1	Holzansatz, kalt auf Stufe III	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f80v.27	GDT690	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	12	10	NONE	44	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	44	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie
ACTIVE_READING	AR177	oltain	oltain#1	Holzansatz, kalt auf Stufe II	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f80v.35	GDT690	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	12	10	NONE	44	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	44	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie
ACTIVE_READING	AR178	op	op#1	Pulverzubereitung	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f114v.36	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Pulvermischung|Pulveransatz	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulvermischung|Pulveransatz
ACTIVE_READING	AR179	opchedaiin	opchedaiin#1	drei Dosen bis zur Mittelstufe getrockneten Pulvers	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f105v.1	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Pulverzubereitung|Trockenpulver	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulverzubereitung|Trockenpulver
ACTIVE_READING	AR180	opchey	opchey#1	Trockenpulver, Form I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	1	f86v6.5	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Pulverzubereitung	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Trockenpulver-Ansatz, Form I; lebender Rivale: Pulverzubereitung
ACTIVE_READING	AR181	or	or#1	Drogenportion	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	5	3	5	1	0	0	f105r.2|f105r.31|f75r.3|f86v6.25|f86v6.5	GDT684	GDT676	GDT654	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT654	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:5	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	12	10	10	8	12	6	CURRENT_GDT684_MAJOR_DEBT:-10	58	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	48	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	5 aktive exakte Positionen auf 3 Seiten und 5 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR182	oram	oram#1	eine Maßportion Ansatz	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f104v.2	GDT684	GDT681	GDT681	experiments/yolo/gdt681_six_five_hole_family_completion/artifacts/V55_51_LINE_READER.tsv	GDT684	GDT681	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	15	12	4	10	CURRENT_GDT684_MAJOR_DEBT:-10	41	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	31	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR183	orchey	orchey#1	eine Portion bis zur Mittelstufe getrocknete Droge	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f75r.3	GDT684	GDT679	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/V53_51_LINE_READER.tsv	GDT684	GDT679	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	15	12	12	10	CURRENT_GDT684_MAJOR_DEBT:-10	49	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	39	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR184	oroiir	oroiir#1	eine Portion des Ansatzanteils III	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f115r.1	GDT693	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	4	10	NONE	36	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	36	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie
ACTIVE_READING	AR185	orom	orom#1	eine Handvoll Drogenmaterial als Portion	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f86v6.31	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Zubereitung|Trockengut	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Zubereitung|Trockengut
ACTIVE_READING	AR186	oror	oror#1	zwei Portionen	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	3	3	3	1	0	0	f102v2.3|f112v.10|f113v.12	GDT684	GDT676	GDT675	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT675	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:3	CURRENT_DEBT_APPLIES	3	NONE	NONE	ACTIVE_WORKING_DEFAULT	10	10	10	12	4	10	ALL_CURRENT_SOURCES_LOW_OR_EXPLORATORY:-18|CURRENT_GDT684_MAJOR_DEBT:-10	56	MANUAL_REALITY_CONTROL:MAX_39|NO_INDEPENDENT_LATER_SEMANTIC_AUDIT:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	28	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei Belege auf drei Seiten und ein Mengensignal tragen eine Zweierlesung.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar; Quelle LOW; Stoffkopf und historische Einheit fehlen.
ACTIVE_READING	AR187	orsheey	orsheey#1	eine Portion vollständig eingeweichte Droge	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f86v3.13	GDT684	GDT679	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/V53_51_LINE_READER.tsv	GDT684	GDT679	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	15	12	12	10	CURRENT_GDT684_MAJOR_DEBT:-10	49	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	39	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR188	os	os#1	Ansatzcharge	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f10r.2	GDT684	GDT676	GDT673	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT673	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	5	8	4	6	CURRENT_GDT684_MAJOR_DEBT:-10	23	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|SINGLETON_WITHOUT_STRONG_RULE:MAX_39	13	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR189	osheey	osheey#1	vollständig eingeweichtes Mazerat	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f86v3.13	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Einweichung|eingeweichte Zubereitung	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Einweichung|eingeweichte Zubereitung
ACTIVE_READING	AR190	otaiin	otaiin#1	kalter Ansatz, Grad III	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	3	2	2	1	0	0	f104v.2|f86v5.24	GDT690	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	7	10	15	12	12	10	NONE	66	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	66	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	3 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt im Zubereitungsrahmen, Grad III
ACTIVE_READING	AR191	otain	otain#1	kalter Ansatz, Grad II	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	2	2	1	0	0	f116r.12|f86v3.19	GDT690	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	5	7	15	12	12	10	NONE	61	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	61	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt im Zubereitungsrahmen, Grad II
ACTIVE_READING	AR192	otair	otair#1	Anteil II des kalten Ansatzes	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	2	2	1	0	0	f104v.2|f107r.40	GDT693	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT691|GDT692|GDT693	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	kalter Drogenauszug II|zweite Fraktion des kalten Ansatzes	NONE	ACTIVE_WORKING_DEFAULT	5	7	10	12	8	10	LIVE_RIVAL:-10	52	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|UNRESOLVED_LIVE_RIVAL:MAX_59	42	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: zweite kalte Drogenfraktion im Ansatz; lebender Rivale: kalter Drogenauszug II|zweite Fraktion des kalten Ansatzes
ACTIVE_READING	AR193	otal	otal#1	Rohstoffklasse I im kalten Ansatz, Gradanfang	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f116r.12	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Rohstoffklasse I der Kaltzubereitung	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Rohstoffklasse I im Ansatz, kalt am Gradanfang; lebender Rivale: Rohstoffklasse I der Kaltzubereitung
ACTIVE_READING	AR194	otam	otam#1	ein Maß kalten Ansatzes	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	1	1	1	0	0	f86v5.2	GDT684	GDT676	GDT658	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT658	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:2	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	2	7	10	8	12	6	CURRENT_GDT684_MAJOR_DEBT:-10	45	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	35	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
