event_id	page	record	statement_id	owner_de	exact_card_id	surface	component_recipe	component_values_de	working_reading_de	exact_semantic_rebuild	card_tier	core15_touch	form_owner_boundary_status
E125	f81v	B1	B1-S004	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E126	f81v	B1	B1-S005	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E127	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E128	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E129	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	LEITEN	LEITEN	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E130	f81v	B1	B1-S006	gemeinsame zweireihige Figuren-/Beckenstation	PROC081	ral	R+AL	KUEHLEN · ZIELSTELLE	KUEHLEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E131	f81v	B1	B1-S007	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E132	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E133	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E134	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E135	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E136	f81v	B1	B1-S008	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E137	f81v	B1	B1-S009	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E138	f81v	B1	B1-S010	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E139	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E140	f81v	B1	B1-S011	gemeinsame zweireihige Figuren-/Beckenstation	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E141	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	lsho	LSH+O	WASCHEN · ARBEITSGANG	WASCHEN · ARBEITSGANG	YES	PRODUCTIVE_RECIPE	NO	UNCHANGED
E142	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	qokey	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E143	f81v	B1	B1-S012	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E144	f81v	B1	B1-S013	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	lshedy	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E145	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E146	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	qolky	SOLK+Y	SAMMELSTELLE · DIES	SAMMELSTELLE · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E147	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	LEITEN · UMSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E148	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E149	f81v	B1	B1-S014	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	otar	OT+AR	DANACH · QUELLE	DANACH · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E150	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	ytey	T+E+Y	ANWENDEN · KURZ · DIES	ANWENDEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E151	f81v	B1	B1-S015	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E152	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E153	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	okeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E154	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E155	f81v	B1	B1-S016	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	cheedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E156	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	sal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E157	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	teol	E+OL	KURZ · WEITER	KURZ · WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E158	f81v	B1	B1-S017	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	dchdy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E159	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	ly	L+Y	LEITEN · DIES	LEITEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E160	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	dsheol	SH+E+OL	HALTEN · KURZ · WEITER	HALTEN · KURZ · WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E161	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	oiiin	O+IIN	ARBEITSGANG · ARBEITSSTUFE	ARBEITSGANG · ARBEITSSTUFE	YES	PRODUCTIVE_RECIPE	NO	UNCHANGED
E162	f81v	B1	B1-S018	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	SAMMELSTELLE · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E163	f81v	B1	B1-S019	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	tedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E164	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E165	f81v	B1	B1-S020	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E166	f81v	B1	B1-S021	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	chal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E167	f82r	B2	B2-S001	oberes Beckenpaar mit Zylinder	PROC076	dchedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E168	f82r	B2	B2-S002	oberes Beckenpaar mit Zylinder	PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E169	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E170	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC019	dy	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E171	f82r	B2	B2-S003	oberes Beckenpaar mit Zylinder	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E172	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E173	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC101	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · DIES	LEITEN · DURCHLASS · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E174	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC102	lched	L+CHD	LEITEN · UMSETZEN	LEITEN · UMSETZEN	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E175	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E176	f82r	B2	B2-S004	oberes Beckenpaar mit Zylinder	PROC103	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLUSS	LEITEN · DURCHLASS · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E177	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · DIES	ANSETZEN · ZIELSTELLE · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E178	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC105	solkaiin	SOLK+AIIN	SAMMELSTELLE · SOLLMASS	SAMMELSTELLE · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E179	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E180	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E181	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E182	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · WEITER	ARBEITSGANG · BEREITEN · KURZ · WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E183	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E184	f82r	B2	B2-S005	oberes Beckenpaar mit Zylinder	PROC108	ldy	L+DY	LEITEN · SCHLUSS	LEITEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E185	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E186	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E187	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	HALTEN · KURZ · DURCHLASS · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E188	f82r	B2	B2-S006	oberes Beckenpaar mit Zylinder	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E189	f82r	B2	B2-S007	mittleres linkes Handgerät mit Inline-Knoten	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	HALTEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E190	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC112	sotaiin	OT+AIIN	DANACH · SOLLMASS	DANACH · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E191	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	ANSETZEN · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E192	f82r	B2	B2-S008	mittleres linkes Handgerät mit Inline-Knoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E193	f82r	B2	B2-S009	mittleres linkes Handgerät mit Inline-Knoten	PROC114	solshedy	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	WEITER · HALTEN · KURZ · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E194	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E195	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC008	qoky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E196	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC115	ls	OL	WEITER	WEITER	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E197	f82r	B2	B2-S010	mittleres linkes Handgerät mit Inline-Knoten	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E198	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E199	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC003	char	AR	QUELLE	QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E200	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC080	okain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E201	f82r	B2	B2-S011	mittlere rechte unklare Station	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E202	f82r	B2	B2-S012	mittlere rechte unklare Station	PROC116	lchy	L+CH+Y	LEITEN · ENTNEHMEN · DIES	LEITEN · ENTNEHMEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E203	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E204	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · DIES	BEREITEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E205	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E206	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC118	lcheey	L+EE+Y	LEITEN · LANG · DIES	LEITEN · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E207	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC009	daiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E208	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E209	f82r	B2	B2-S012	unteres grünes Mehrfigurenbecken	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	ANSETZEN · VOLL · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E210	f82r	B2	B2-S013	unteres grünes Mehrfigurenbecken	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E211	f82r	B2	B2-S014	unteres grünes Mehrfigurenbecken	PROC121	lar	L+AR	LEITEN · QUELLE	LEITEN · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E212	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC122	tshey	SH+E+Y	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E213	f82r	B2	B2-S015	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E214	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC055	cheal	AL	ZIELSTELLE	ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E215	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC123	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	LEITEN · UMSETZEN · QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E216	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · TEIL	ENTNEHMEN · KURZ · TEIL	YES	LOCAL_SINGLETON_PLUS_RULES	YES	UNCHANGED
E217	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC009	aiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E219	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	PROC125	pchedy	P+CHD+DY	FUELLEN · UMSETZEN · SCHLUSS	FUELLEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	PROC127	daldy	AL+DY	ZIELSTELLE · SCHLUSS	ZIELSTELLE · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	PROC128	rshedy	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	KUEHLEN · ABSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	PROC130	lochedy	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	PROC098	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	SAMMELSTELLE · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E230	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	WAERMEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E233	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC009	daiin	AIIN	SOLLMASS	SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC019	chey	Y	DIES	DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E236	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E237	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E238	f83r	B3	B3-S004	obere offene Fächerstation am Rand	PROC003	dar	AR	QUELLE	QUELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC133	chedchy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E241	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	PROC079	olchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E243	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC038	qokaiin	OK+AIIN	ANSETZEN · SOLLMASS	ANSETZEN · SOLLMASS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	YES	PRODUCTIVE_RECIPE	YES	UNCHANGED
