token_id	page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	token_index	eva
8423	93	f48r	f48r.4	4	+P0	+	P	0	H	B	5	12	r
8424	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	1	yteey
8425	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	2	teol
8426	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	3	okeody
8427	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	4	cheockhy
8428	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	5	olsheey
8429	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	6	qoekaiin
8430	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	7	octhey
8431	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	8	cholkar
8432	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	9	aiin
8433	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	10	cthar
8434	93	f48r	f48r.5	5	+P0	+	P	0	H	B	5	11	od
8435	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	1	alshey
8436	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	2	lkeedy
8437	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	3	ytchedy
8438	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	4	qokedy
8439	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	5	lotal
8440	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	6	qotol
8441	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	7	otal
8442	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	8	ched
8443	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	9	o
8444	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	10	key
8445	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	11	ykeey
8446	93	f48r	f48r.6	6	+P0	+	P	0	H	B	5	12	daldy
8447	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	1	tocthy
8448	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	2	qokeol
8449	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	3	yteedy
8450	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	4	lolkeol
8451	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	5	otolches
8452	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	6	al
8453	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	7	ar
8454	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	8	ykeeodam
8455	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	9	okedy
8456	93	f48r	f48r.7	7	+P0	+	P	0	H	B	5	10	okam
8457	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	1	otchdain
8458	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	2	shol
8459	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	3	oteol
8460	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	4	oteoly
8461	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	5	ykeey
8462	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	6	dam
8463	93	f48r	f48r.8	8	+Pr	+	P	r	H	B	5	7	dr
8464	93	f48r	f48r.9	9	+Pc	+	P	c	H	B	5	1	yteched
8465	93	f48r	f48r.9	9	+Pc	+	P	c	H	B	5	2	ar
8466	93	f48r	f48r.9	9	+Pc	+	P	c	H	B	5	3	olkey
8467	93	f48r	f48r.9	9	+Pc	+	P	c	H	B	5	4	okeoam
8468	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	1	pcheodchy
8469	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	2	dshedy
8470	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	3	fchedy
8471	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	4	los
8472	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	5	aiin
8473	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	6	ykeeedy
8474	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	7	shey
8475	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	8	ypchedy
8476	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	9	teedy
8477	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	10	chdy
8478	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	11	ypair
8479	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	12	y
8480	94	f48v	f48v.1	1	@P0	@	P	0	H	B	5	13	chedyty
8481	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	1	chey
8482	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	2	tedy
8483	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	3	otchody
8484	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	4	ykeedy
8485	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	5	otar
8486	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	6	yotedy
8487	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	7	cthdy
8488	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	8	okain
8489	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	9	chety
8490	94	f48v	f48v.2	2	+P0	+	P	0	H	B	5	10	choolkeey
8491	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	1	alchey
8492	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	2	kor
8493	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	3	y
8494	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	4	keody
8495	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	5	olkeeey
8496	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	6	chody
8497	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	7	chedy
8498	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	8	daly
8499	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	9	okeeor
8500	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	10	aiin
8501	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	11	otar
8502	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	12	air
8503	94	f48v	f48v.3	3	+P0	+	P	0	H	B	5	13	am
8504	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	1	dchedy
8505	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	2	tchddy
8506	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	3	otsh
8507	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	4	okeey
8508	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	5	ty
8509	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	6	otar
8510	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	7	alchdy
8511	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	8	yteedy
8512	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	9	oteed
8513	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	10	y
8514	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	11	kedy
8515	94	f48v	f48v.4	4	+P0	+	P	0	H	B	5	12	m
8516	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	1	lkeey
8517	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	2	qocthedy
8518	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	3	taiin
8519	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	4	shed
8520	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	5	qokar
8521	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	6	otedy
8522	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	7	dy
8523	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	8	dain
8524	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	9	tolkain
8525	94	f48v	f48v.5	5	+P0	+	P	0	H	B	5	10	otam
8526	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	1	shdy
8527	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	2	qokain
8528	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	3	okar
8529	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	4	otar
8530	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	5	or
8531	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	6	otees
8532	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	7	ol
8533	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	8	or
8534	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	9	ain
8535	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	10	otal
8536	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	11	ok
8537	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	12	y
8538	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	13	tar
8539	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	14	chedy
8540	94	f48v	f48v.6	6	+P0	+	P	0	H	B	5	15	am
8541	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	1	pchedar
8542	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	2	chey
8543	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	3	ypchedy
8544	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	4	otedy
8545	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	5	shef
8546	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	6	eeedy
8547	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	7	al
8548	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	8	shedy
8549	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	9	otedy
8550	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	10	fcheodal
8551	94	f48v	f48v.7	7	+P0	+	P	0	H	B	5	11	cpheeg
8552	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	1	oteody
8553	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	2	chkey
8554	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	3	okedy
8555	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	4	chckhedy
8556	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	5	ykedy
8557	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	6	oldy
8558	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	7	otoly
8559	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	8	chey
8560	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	9	kaly
8561	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	10	tokar
8562	94	f48v	f48v.8	8	+P0	+	P	0	H	B	5	11	otam
8563	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	1	tor
8564	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	2	shody
8565	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	3	okal
8566	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	4	otchedy
8567	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	5	cheky
8568	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	6	oly
8569	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	7	loldy
8570	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	8	lol
8571	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	9	otchdy
8572	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	10	otoldy
8573	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	11	ytam
8574	94	f48v	f48v.9	9	+P0	+	P	0	H	B	5	12	otedy
8575	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	1	tol
8576	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	2	chedy
8577	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	3	ytedy
8578	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	4	ykeol
8579	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	5	chdy
8580	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	6	chdor
8581	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	7	chtol
8582	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	8	chdy
8583	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	9	ytchedal
8584	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	10	cthey
8585	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	11	okar
8586	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	12	ar
8587	94	f48v	f48v.10	10	+P0	+	P	0	H	B	5	13	ary
8588	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	1	ykeedal
8589	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	2	chckhy
8590	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	3	ykal
8591	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	4	y
8592	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	5	tam
8593	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	6	or
8594	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	7	cheedls
8595	94	f48v	f48v.11	11	+P0	+	P	0	H	B	5	8	sary
8596	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	1	pychol
8597	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	2	dy
8598	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	3	shor
8599	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	4	shol
8600	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	5	shtchy
8601	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	6	shorpchor
8602	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	7	opchor
8603	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	8	shor
8604	95	f49r	f49r.1	1	@P0	@	P	0	H	A	1	9	kchy
8605	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	1	qotor
8606	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	2	sho
8607	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	3	chotchy
8608	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	4	choshy
8609	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	5	qopchar
8610	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	6	qo
8611	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	7	dor
8612	95	f49r	f49r.2	2	+P0	+	P	0	H	A	1	8	daiin
8613	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	1	dsho
8614	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	2	dchor
8615	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	3	dchor
8616	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	4	daiin
8617	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	5	dor
8618	95	f49r	f49r.3	3	+P0	+	P	0	H	A	1	6	cheoraiin
8619	95	f49r	f49r.4	4	+P0	+	P	0	H	A	1	1	ksho
8620	95	f49r	f49r.4	4	+P0	+	P	0	H	A	1	2	qodain
8621	95	f49r	f49r.4	4	+P0	+	P	0	H	A	1	3	chotshy
8622	95	f49r	f49r.4	4	+P0	+	P	0	H	A	1	4	dodar
8623	95	f49r	f49r.5	5	+P0	+	P	0	H	A	1	1	chor
8624	95	f49r	f49r.5	5	+P0	+	P	0	H	A	1	2	sheor
8625	95	f49r	f49r.5	5	+P0	+	P	0	H	A	1	3	chey
8626	95	f49r	f49r.5	5	+P0	+	P	0	H	A	1	4	teey
8627	95	f49r	f49r.5	5	+P0	+	P	0	H	A	1	5	qotan
8628	95	f49r	f49r.6	6	+P0	+	P	0	H	A	1	1	ol
8629	95	f49r	f49r.6	6	+P0	+	P	0	H	A	1	2	or
8630	95	f49r	f49r.6	6	+P0	+	P	0	H	A	1	3	shes
8631	95	f49r	f49r.6	6	+P0	+	P	0	H	A	1	4	sheoty
8632	95	f49r	f49r.6	6	+P0	+	P	0	H	A	1	5	choldaiin
8633	95	f49r	f49r.7	7	+P0	+	P	0	H	A	1	1	qokeor
8634	95	f49r	f49r.7	7	+P0	+	P	0	H	A	1	2	cheey
8635	95	f49r	f49r.7	7	+P0	+	P	0	H	A	1	3	qokchy
8636	95	f49r	f49r.7	7	+P0	+	P	0	H	A	1	4	qotody
8637	95	f49r	f49r.8	8	+P0	+	P	0	H	A	1	1	chot
8638	95	f49r	f49r.8	8	+P0	+	P	0	H	A	1	2	chor
8639	95	f49r	f49r.8	8	+P0	+	P	0	H	A	1	3	chy
8640	95	f49r	f49r.8	8	+P0	+	P	0	H	A	1	4	cheet
8641	95	f49r	f49r.8	8	+P0	+	P	0	H	A	1	5	qolsor
8642	95	f49r	f49r.9	9	+P0	+	P	0	H	A	1	1	oykeeey
8643	95	f49r	f49r.9	9	+P0	+	P	0	H	A	1	2	chey
8644	95	f49r	f49r.9	9	+P0	+	P	0	H	A	1	3	kshey
8645	95	f49r	f49r.9	9	+P0	+	P	0	H	A	1	4	choroiin
8646	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	1	sho
8647	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	2	r
8648	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	3	choiin
8649	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	4	shor
8650	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	5	shor
8651	95	f49r	f49r.10	10	+P0	+	P	0	H	A	1	6	shy
8652	95	f49r	f49r.11	11	+P0	+	P	0	H	A	1	1	chotcheol
8653	95	f49r	f49r.11	11	+P0	+	P	0	H	A	1	2	dchol
8654	95	f49r	f49r.12	12	+P0	+	P	0	H	A	1	1	podaiin
8655	95	f49r	f49r.12	12	+P0	+	P	0	H	A	1	2	cheo
8656	95	f49r	f49r.12	12	+P0	+	P	0	H	A	1	3	kcho
8657	95	f49r	f49r.12	12	+P0	+	P	0	H	A	1	4	daiin
8658	95	f49r	f49r.12	12	+P0	+	P	0	H	A	1	5	chcthy
8659	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	1	d
8660	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	2	chol
8661	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	3	y
8662	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	4	tcheol
8663	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	5	daiin
8664	95	f49r	f49r.13	13	+P0	+	P	0	H	A	1	6	cthodd
8665	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	1	qo
8666	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	2	shoqoky
8667	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	3	shor
8668	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	4	sheor
8669	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	5	otol
8670	95	f49r	f49r.14	14	+P0	+	P	0	H	A	1	6	daiin
8671	95	f49r	f49r.15	15	+P0	+	P	0	H	A	1	1	ochol
8672	95	f49r	f49r.15	15	+P0	+	P	0	H	A	1	2	chol
8673	95	f49r	f49r.15	15	+P0	+	P	0	H	A	1	3	chody
8674	95	f49r	f49r.15	15	+P0	+	P	0	H	A	1	4	dchodaiin
8675	95	f49r	f49r.15	15	+P0	+	P	0	H	A	1	5	daiin
8676	95	f49r	f49r.16	16	+P0	+	P	0	H	A	1	1	qocho
8677	95	f49r	f49r.16	16	+P0	+	P	0	H	A	1	2	cheey
8678	95	f49r	f49r.16	16	+P0	+	P	0	H	A	1	3	dchey
8679	95	f49r	f49r.16	16	+P0	+	P	0	H	A	1	4	qotchody
8680	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	1	olol
8681	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	2	ol
8682	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	3	chey
8683	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	4	chey
8684	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	5	kchy
8685	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	6	qotchol
8686	95	f49r	f49r.17	17	+P0	+	P	0	H	A	1	7	chosory
8687	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	1	sheor
8688	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	2	cheol
8689	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	3	od
8690	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	4	cho
8691	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	5	dcheeey
8692	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	6	qot
8693	95	f49r	f49r.18	18	+P0	+	P	0	H	A	1	7	chotchy
8694	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	1	dcheo
8695	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	2	r
8696	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	3	cheey
8697	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	4	keolchey
8698	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	5	chokchol
8699	95	f49r	f49r.19	19	+P0	+	P	0	H	A	1	6	chokan
8700	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	1	qotcho
8701	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	2	chods
8702	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	3	cho
8703	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	4	chochy
8704	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	5	chs
8705	95	f49r	f49r.20	20	+P0	+	P	0	H	A	1	6	oriin
8706	95	f49r	f49r.21	21	+P0	+	P	0	H	A	1	1	odcho
8707	95	f49r	f49r.21	21	+P0	+	P	0	H	A	1	2	chor
8708	95	f49r	f49r.21	21	+P0	+	P	0	H	A	1	3	ety
8709	95	f49r	f49r.21	21	+P0	+	P	0	H	A	1	4	shol
8710	96	f49v	f49v.1	1	@L0	@	L	0	H	A	1	1	f
8711	96	f49v	f49v.2	2	=P0	=	P	0	H	A	1	1	kshor
8712	96	f49v	f49v.2	2	=P0	=	P	0	H	A	1	2	shol
8713	96	f49v	f49v.2	2	=P0	=	P	0	H	A	1	3	cphokchol
8714	96	f49v	f49v.2	2	=P0	=	P	0	H	A	1	4	chy
8715	96	f49v	f49v.3	3	*L0	*	L	0	H	A	1	1	o
8716	96	f49v	f49v.4	4	=P0	=	P	0	H	A	1	1	qokchy
8717	96	f49v	f49v.4	4	=P0	=	P	0	H	A	1	2	qokchod
8718	96	f49v	f49v.4	4	=P0	=	P	0	H	A	1	3	sho
8719	96	f49v	f49v.4	4	=P0	=	P	0	H	A	1	4	ckhy
8720	96	f49v	f49v.5	5	*L0	*	L	0	H	A	1	1	r
8721	96	f49v	f49v.6	6	=P0	=	P	0	H	A	1	1	chotchy
8722	96	f49v	f49v.6	6	=P0	=	P	0	H	A	1	2	chcthy
8723	96	f49v	f49v.6	6	=P0	=	P	0	H	A	1	3	cthey
8724	96	f49v	f49v.6	6	=P0	=	P	0	H	A	1	4	koddy
8725	96	f49v	f49v.7	7	*L0	*	L	0	H	A	1	1	y
8726	96	f49v	f49v.8	8	=P0	=	P	0	H	A	1	1	okeodsho
8727	96	f49v	f49v.8	8	=P0	=	P	0	H	A	1	2	chotshol
8728	96	f49v	f49v.8	8	=P0	=	P	0	H	A	1	3	dam
8729	96	f49v	f49v.9	9	*L0	*	L	0	H	A	1	1	e
8730	96	f49v	f49v.10	10	=P0	=	P	0	H	A	1	1	shol
8731	96	f49v	f49v.10	10	=P0	=	P	0	H	A	1	2	shodaiin
8732	96	f49v	f49v.10	10	=P0	=	P	0	H	A	1	3	qotchar
8733	96	f49v	f49v.12	12	=P0	=	P	0	H	A	1	1	qotchy
8734	96	f49v	f49v.12	12	=P0	=	P	0	H	A	1	2	chokchy
8735	96	f49v	f49v.12	12	=P0	=	P	0	H	A	1	3	choky
8736	96	f49v	f49v.13	13	*L0	*	L	0	H	A	1	1	k
8737	96	f49v	f49v.14	14	=P0	=	P	0	H	A	1	1	chotchy
8738	96	f49v	f49v.14	14	=P0	=	P	0	H	A	1	2	chodaiin
8739	96	f49v	f49v.14	14	=P0	=	P	0	H	A	1	3	dan
8740	96	f49v	f49v.15	15	*L0	*	L	0	H	A	1	1	s
8741	96	f49v	f49v.16	16	=P0	=	P	0	H	A	1	1	qoteees
8742	96	f49v	f49v.16	16	=P0	=	P	0	H	A	1	2	cheo
8743	96	f49v	f49v.16	16	=P0	=	P	0	H	A	1	3	daiin
8744	96	f49v	f49v.16	16	=P0	=	P	0	H	A	1	4	dol
8745	96	f49v	f49v.17	17	*L0	*	L	0	H	A	1	1	p
8746	96	f49v	f49v.18	18	=P0	=	P	0	H	A	1	1	ochor
8747	96	f49v	f49v.18	18	=P0	=	P	0	H	A	1	2	sheeod
8748	96	f49v	f49v.18	18	=P0	=	P	0	H	A	1	3	ksheo
8749	96	f49v	f49v.18	18	=P0	=	P	0	H	A	1	4	dl
8750	96	f49v	f49v.19	19	*L0	*	L	0	H	A	1	1	o
8751	96	f49v	f49v.20	20	=P0	=	P	0	H	A	1	1	qoksho
8752	96	f49v	f49v.20	20	=P0	=	P	0	H	A	1	2	daiin
8753	96	f49v	f49v.20	20	=P0	=	P	0	H	A	1	3	shckhy
8754	96	f49v	f49v.20	20	=P0	=	P	0	H	A	1	4	dar
8755	96	f49v	f49v.22	22	=P0	=	P	0	H	A	1	1	dchol
8756	96	f49v	f49v.22	22	=P0	=	P	0	H	A	1	2	cthol
8757	96	f49v	f49v.22	22	=P0	=	P	0	H	A	1	3	daiin
8758	96	f49v	f49v.22	22	=P0	=	P	0	H	A	1	4	choky
8759	96	f49v	f49v.23	23	*L0	*	L	0	H	A	1	1	y
8760	96	f49v	f49v.24	24	=P0	=	P	0	H	A	1	1	ochokeey
8761	96	f49v	f49v.24	24	=P0	=	P	0	H	A	1	2	ckhey
8762	96	f49v	f49v.24	24	=P0	=	P	0	H	A	1	3	daiin
8763	96	f49v	f49v.24	24	=P0	=	P	0	H	A	1	4	dain
8764	96	f49v	f49v.24	24	=P0	=	P	0	H	A	1	5	chokag
8765	96	f49v	f49v.25	25	*L0	*	L	0	H	A	1	1	e
8766	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	1	qokeol
8767	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	2	chokeeody
8768	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	3	otol
8769	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	4	kcho
8770	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	5	s
8771	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	6	chol
8772	96	f49v	f49v.26	26	=P0	=	P	0	H	A	1	7	daiin
8773	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	1	fchochor
8774	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	2	shol
8775	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	3	tchol
8776	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	4	opcheodal
8777	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	5	dchsy
8778	96	f49v	f49v.28	28	=P0	=	P	0	H	A	1	6	chotchy
8779	96	f49v	f49v.30	30	=P0	=	P	0	H	A	1	1	dcho
8780	96	f49v	f49v.30	30	=P0	=	P	0	H	A	1	2	d
