source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
332	f15r	f15r.11	H	A	1	f15r:E01	0	6	0	0		0		0		0				okaiin otaiin chl sy chor choross	okaiin otaiin chl sy chor choross	1	okaiin otaiin chl sy chor choross
333	f15r	f15r.12	H	A	1	f15r:E01	0	6	1	1	5	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	qotor shor tcheor chy cthaiin shan	qotor shor tcheor chy cthaiin ⟨LAYOUT_INTERRUPTION?⟩ shan	1	qotor shor tcheor chy cthaiin shan
334	f15r	f15r.13	H	A	1	f15r:E01	0	8	0	0		0		0		0				ykshol dor sheey cthy dain sky shor shoty	ykshol dor sheey cthy dain sky shor shoty	1	ykshol dor sheey cthy dain sky shor shoty
335	f15r	f15r.14	H	A	1	f15r:E01	0	8	0	0		0		0		0				otcho kchy chol daiin ar ytol dor dom	otcho kchy chol daiin ar ytol dor dom	1	otcho kchy chol daiin ar ytol dor dom
336	f15r	f15r.15	H	A	1	f15r:E01	0	5	0	0		0		0		0				qotchor chaiin chy kol daky	qotchor chaiin chy kol daky	1	qotchor chaiin chy kol daky
337	f15v	f15v.1	H	A	1	f15v:E01	1	5	0	0		0		0		0				poror orshy choiin dtchan opchordy	poror orshy choiin dtchan opchordy	1	poror orshy choiin dtchan opchordy
338	f15v	f15v.2	H	A	1	f15v:E01	0	8	0	0		0		0		0				chor or oro r aiin cthy ain dar	chor or oro r aiin cthy ain dar	1	chor or oro r aiin cthy ain dar
339	f15v	f15v.3	H	A	1	f15v:E01	0	5	0	0		0		0		0				cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	1	cthor daiin qokor okeor okaiin
340	f15v	f15v.4	H	A	1	f15v:E01	0	5	0	0		0		0		0				doiin choky shol qoky qotchod	doiin choky shol qoky qotchod	1	doiin choky shol qoky qotchod
341	f15v	f15v.5	H	A	1	f15v:E01	0	6	0	0		0		0		0				otchor chor chor ytchor cthy s	otchor chor chor ytchor cthy s	1	otchor chor chor ytchor cthy s
342	f15v	f15v.6	H	A	1	f15v:E01	0	6	0	0		0		0		0				qotchey choty kaiin otchy r aiin	qotchey choty kaiin otchy r aiin	1	qotchey choty kaiin otchy r aiin
343	f15v	f15v.7	H	A	1	f15v:E01	0	8	0	0		0		0		0				y choiin sho chy s chy tor ols	y choiin sho chy s chy tor ols	1	y choiin sho chy s chy tor ols
344	f15v	f15v.8	H	A	1	f15v:E01	0	7	0	0		0		0		0				ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	1	ytchor chor ol oiin oty shol daiin
345	f15v	f15v.9	H	A	1	f15v:E01	0	6	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	otchol octhol chol chol chody kan	otchol octhol chol chol ⟨LAYOUT_INTERRUPTION?⟩ chody kan	1	otchol octhol chol chol chody kan
346	f15v	f15v.10	H	A	1	f15v:E01	0	5	0	0		0		0		0				sor chor cthoiin cthy qokaiin	sor chor cthoiin cthy qokaiin	1	sor chor cthoiin cthy qokaiin
347	f15v	f15v.11	H	A	1	f15v:E01	0	6	0	0		0		0		0				sol oiin cheor chol daiin cthy	sol oiin cheor chol daiin cthy	1	sol oiin cheor chol daiin cthy
348	f15v	f15v.12	H	A	1	f15v:E01	0	4	0	0		0		0		0				daiin cthor chol chor	daiin cthor chol chor	1	daiin cthor chol chor
349	f16r	f16r.1	H	A	1	f16r:E01	1	10	1	1	8	1	8	1	8	0			HIGH_CONTINUATION_BREAK_CANDIDATE	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	pocheody qopchey sykaiin opchy dor ychy daiin dy ⟨CONTINUATION_BREAK⟩ chor orom	2	pocheody qopchey sykaiin opchy dor ychy daiin dy || chor orom
350	f16r	f16r.2	H	A	1	f16r:E01	0	8	1	1	7	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	ychykchy otey kol shor ody otody qoy oeesordy	ychykchy otey kol shor ody otody qoy ⟨LAYOUT_INTERRUPTION?⟩ oeesordy	1	ychykchy otey kol shor ody otody qoy oeesordy
351	f16r	f16r.3	H	A	1	f16r:E01	0	7	0	0		0		0		0				ydor sheal okchy qoy koiin choky ykair	ydor sheal okchy qoy koiin choky ykair	1	ydor sheal okchy qoy koiin choky ykair
352	f16r	f16r.4	H	A	1	f16r:E01	0	2	0	0		0		0		0				dainod ychealod	dainod ychealod	1	dainod ychealod
353	f16r	f16r.5	H	A	1	f16r:E02	1	9	0	0		0		0		0				tchor chor chs y kch shocthy opchy ty ky	tchor chor chs y kch shocthy opchy ty ky	1	tchor chor chs y kch shocthy opchy ty ky
354	f16r	f16r.6	H	A	1	f16r:E02	0	7	0	0		0		0		0				oshaiin dyky oeees deeeod aiin d toaiin	oshaiin dyky oeees deeeod aiin d toaiin	1	oshaiin dyky oeees deeeod aiin d toaiin
355	f16r	f16r.7	H	A	1	f16r:E02	0	8	0	0		0		0		0				daiin dalchy dyky schy s aiin doal qoky	daiin dalchy dyky schy s aiin doal qoky	1	daiin dalchy dyky schy s aiin doal qoky
356	f16r	f16r.8	H	A	1	f16r:E02	0	6	0	0		0		0		0				shotchy ydain yky shody otol daiin	shotchy ydain yky shody otol daiin	1	shotchy ydain yky shody otol daiin
357	f16r	f16r.9	H	A	1	f16r:E02	0	2	0	0		0		0		0				saiin ytaiin	saiin ytaiin	1	saiin ytaiin
358	f16r	f16r.10	H	A	1	f16r:E03	1	7	0	0		0		0		0				toror daly dal opchy fchol ypcho okal	toror daly dal opchy fchol ypcho okal	1	toror daly dal opchy fchol ypcho okal
359	f16r	f16r.11	H	A	1	f16r:E03	0	7	0	0		0		0		0				sokchy qokol choty okchy cthy chy kchy	sokchy qokol choty okchy cthy chy kchy	1	sokchy qokol choty okchy cthy chy kchy
360	f16r	f16r.12	H	A	1	f16r:E03	0	7	0	0		0		0		0				dy cho kchy shcthy shtshy sho tchokyd	dy cho kchy shcthy shtshy sho tchokyd	1	dy cho kchy shcthy shtshy sho tchokyd
361	f16r	f16r.13	H	A	1	f16r:E03	0	4	0	0		0		0		0				qokor dl dy shey	qokor dl dy shey	1	qokor dl dy shey
362	f16v	f16v.1	H	A	1	f16v:E01	1	6	0	0		0		0		0				pchroiin otchor chpchol chpchey s pchoy	pchroiin otchor chpchol chpchey s pchoy	1	pchroiin otchor chpchol chpchey s pchoy
363	f16v	f16v.2	H	A	1	f16v:E01	0	6	0	0		0		0		0				ytchor y ky chokchy qokchocthor shory	ytchor y ky chokchy qokchocthor shory	1	ytchor y ky chokchy qokchocthor shory
364	f16v	f16v.3	H	A	1	f16v:E01	0	7	0	0		0		0		0				ykchy dy choy qoty chy kchy koshet	ykchy dy choy qoty chy kchy koshet	1	ykchy dy choy qoty chy kchy koshet
365	f16v	f16v.4	H	A	1	f16v:E01	0	5	0	0		0		0		0				dchol chcthody cphod chotol dal	dchol chcthody cphod chotol dal	1	dchol chcthody cphod chotol dal
366	f16v	f16v.5	H	A	1	f16v:E01	0	6	0	0		0		0		0				ytchy chyty chor chol ytchy dan	ytchy chyty chor chol ytchy dan	1	ytchy chyty chor chol ytchy dan
367	f16v	f16v.6	H	A	1	f16v:E01	0	7	0	0		0		0		0				sor ch kar oty chkar chol dairin	sor ch kar oty chkar chol dairin	1	sor ch kar oty chkar chol dairin
368	f16v	f16v.7	H	A	1	f16v:E02	1	5	0	0		0		0		0				pchocthy chypchy qotchy chy sy	pchocthy chypchy qotchy chy sy	1	pchocthy chypchy qotchy chy sy
369	f16v	f16v.8	H	A	1	f16v:E02	0	9	0	0		0		0		0				daiin chol y daiin chcthy qot char chor sholo	daiin chol y daiin chcthy qot char chor sholo	1	daiin chol y daiin chcthy qot char chor sholo
370	f16v	f16v.9	H	A	1	f16v:E02	0	8	0	0		0		0		0				dshy okaiin okaiin chol chor cthor ty chody	dshy okaiin okaiin chol chor cthor ty chody	1	dshy okaiin okaiin chol chor cthor ty chody
371	f16v	f16v.10	H	A	1	f16v:E02	0	8	0	0		0		0		0				qokchy chy dy ykchy chckhy otain cthor cthy	qokchy chy dy ykchy chckhy otain cthor cthy	1	qokchy chy dy ykchy chckhy otain cthor cthy
372	f16v	f16v.11	H	A	1	f16v:E02	0	3	0	0		0		0		0				okytaiin chkchy saiin	okytaiin chkchy saiin	1	okytaiin chkchy saiin
373	f16v	f16v.12	H	A	1	f16v:E02	0	4	0	0		0		0		0				daiin yky otor chody	daiin yky otor chody	1	daiin yky otor chody
374	f16v	f16v.13	H	A	1	f16v:E02	0	2	0	0		0		0		0				sokar oaorar	sokar oaorar	1	sokar oaorar
375	f17r	f17r.1	H	A	1	f17r:E01	1	10	0	0		0		0		0				fshody daram ydar chog opydy ypod chop otchy dody oldckhy	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	1	fshody daram ydar chog opydy ypod chop otchy dody oldckhy
376	f17r	f17r.2	H	A	1	f17r:E01	0	9	0	0		0		0		0				ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair choky okshy qodar ckhody dor otchol qodcthy ods	1	ydair choky okshy qodar ckhody dor otchol qodcthy ods
377	f17r	f17r.3	H	A	1	f17r:E01	0	7	0	0		0		0		0				chol or chy qodam okor chor okchom	chol or chy qodam okor chor okchom	1	chol or chy qodam okor chor okchom
378	f17r	f17r.4	H	A	1	f17r:E02	1	9	1	1	6	1	6	1	6	0			HIGH_CONTINUATION_BREAK_CANDIDATE	tcho shol qokol qor olaiin opydg som ypchy ypaim	tcho shol qokol qor olaiin opydg ⟨CONTINUATION_BREAK⟩ som ypchy ypaim	2	tcho shol qokol qor olaiin opydg || som ypchy ypaim
379	f17r	f17r.5	H	A	1	f17r:E02	0	9	1	1	6	1	6	1	6	1	6	d	HIGH_CONTINUATION_BREAK_CANDIDATE	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy cthy chor shor cphor cphaldy ⟨CONTINUATION_BREAK;RIGHT_RESTART_FORM=d⟩ dair cthey qody	2	ychekchy cthy chor shor cphor cphaldy || dair cthey qody
380	f17r	f17r.6	H	A	1	f17r:E02	0	5	0	0		0		0		0				tsho qof cho qokcheor cheteg	tsho qof cho qokcheor cheteg	1	tsho qof cho qokcheor cheteg
381	f17r	f17r.7	H	A	1	f17r:E03	1	6	0	0		0		0		0				ksheo qokchy choldshy zepchy d opchordy	ksheo qokchy choldshy zepchy d opchordy	1	ksheo qokchy choldshy zepchy d opchordy
382	f17r	f17r.8	H	A	1	f17r:E03	0	4	0	0		0		0		0				dchchy dychear schar ykchy	dchchy dychear schar ykchy	1	dchchy dychear schar ykchy
383	f17r	f17r.9	H	A	1	f17r:E03	0	5	0	0		0		0		0				soy chckho o das chypcham	soy chckho o das chypcham	1	soy chckho o das chypcham
384	f17r	f17r.10	H	A	1	f17r:E03	0	6	0	0		0		0		0				dar chear dcheor sain y mol	dar chear dcheor sain y mol	1	dar chear dcheor sain y mol
385	f17r	f17r.11	H	A	1	f17r:E03	0	5	0	0		0		0		0				otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	1	otchol cthar okaiin chol daiiin
386	f17r	f17r.12	H	A	1	f17r:E03	0	3	0	0		0		0		0				ychod y chotom	ychod y chotom	1	ychod y chotom
387	f17v	f17v.1	H	A	1	f17v:E01	1	6	0	0		0		0		0				pchodol chor pchy opydaiin odal dy	pchodol chor pchy opydaiin odal dy	1	pchodol chor pchy opydaiin odal dy
388	f17v	f17v.2	H	A	1	f17v:E01	0	6	0	0		0		0		0				ycheey keeor cthodal okol odaiin okal	ycheey keeor cthodal okol odaiin okal	1	ycheey keeor cthodal okol odaiin okal
389	f17v	f17v.3	H	A	1	f17v:E01	0	6	0	0		0		0		0				oldaig odaiin okal oldaiin chockhol olol	oldaig odaiin okal oldaiin chockhol olol	1	oldaig odaiin okal oldaiin chockhol olol
390	f17v	f17v.4	H	A	1	f17v:E01	0	5	0	0		0		0		0				kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	1	kchor fchol cphol olcheol okeeey
391	f17v	f17v.5	H	A	1	f17v:E01	0	6	0	0		0		0		0				ychol chol dolcheey tchol dar ckhy	ychol chol dolcheey tchol dar ckhy	1	ychol chol dolcheey tchol dar ckhy
392	f17v	f17v.6	H	A	1	f17v:E01	0	6	0	0		0		0		0				oekor or okaiin or otaiin d	oekor or okaiin or otaiin d	1	oekor or okaiin or otaiin d
393	f17v	f17v.7	H	A	1	f17v:E01	0	7	0	0		0		0		0				sor chkeey poiis cheor os s aiin	sor chkeey poiis cheor os s aiin	1	sor chkeey poiis cheor os s aiin
394	f17v	f17v.8	H	A	1	f17v:E01	0	6	0	0		0		0		0				qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	1	qokeey kchar ol dy choldaiin sy
395	f17v	f17v.9	H	A	1	f17v:E01	0	5	0	0		0		0		0				ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	1	ycheol shol kchol choltaiin ol
396	f17v	f17v.10	H	A	1	f17v:E01	0	6	0	0		0		0		0				oytor okeor okar okol daiir ar	oytor okeor okar okol daiir ar	1	oytor okeor okar okol daiir ar
397	f17v	f17v.11	H	A	1	f17v:E01	0	4	0	0		0		0		0				qokcheo qokoiir ctheol chol	qokcheo qokoiir ctheol chol	1	qokcheo qokoiir ctheol chol
398	f17v	f17v.12	H	A	1	f17v:E01	0	6	0	0		0		0		0				oy choy keaiin chckhey ol chor	oy choy keaiin chckhey ol chor	1	oy choy keaiin chckhey ol chor
399	f17v	f17v.13	H	A	1	f17v:E01	0	6	0	0		0		0		0				ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	1	ykeor chol chol cthol chkor sheol
400	f17v	f17v.14	H	A	1	f17v:E01	0	6	0	0		0		0		0				olo r okeeol chodaiin okeol tchory	olo r okeeol chodaiin okeol tchory	1	olo r okeeol chodaiin okeol tchory
401	f17v	f17v.15	H	A	1	f17v:E01	0	6	0	0		0		0		0				ychor cthy cheeky cheo otor oteol	ychor cthy cheeky cheo otor oteol	1	ychor cthy cheeky cheo otor oteol
402	f17v	f17v.16	H	A	1	f17v:E01	0	5	0	0		0		0		0				okcheol chol okeol cthol otcheolom	okcheol chol okeol cthol otcheolom	1	okcheol chol okeol cthol otcheolom
403	f17v	f17v.17	H	A	1	f17v:E01	0	6	0	0		0		0		0				qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cthor	1	qoain sar she dol qopchaiin cthor
404	f17v	f17v.18	H	A	1	f17v:E01	0	8	0	0		0		0		0				otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr or eees	1	otor cheeor ol chol dor chr or eees
405	f17v	f17v.19	H	A	1	f17v:E01	0	5	0	0		0		0		0				dain chey qoaiin cthor cholchom	dain chey qoaiin cthor cholchom	1	dain chey qoaiin cthor cholchom
406	f17v	f17v.20	H	A	1	f17v:E01	0	6	0	0		0		0		0				ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho odaiin	1	ykeey okeey cheor chol sho odaiin
407	f17v	f17v.21	H	A	1	f17v:E01	0	7	0	0		0		0		0				oal sheor sholor or shecthy cpheor daiin	oal sheor sholor or shecthy cpheor daiin	1	oal sheor sholor or shecthy cpheor daiin
408	f17v	f17v.22	H	A	1	f17v:E01	0	7	0	0		0		0		0				qokeee dar chey keeor cheeol ctheey cthy	qokeee dar chey keeor cheeol ctheey cthy	1	qokeee dar chey keeor cheeol ctheey cthy
409	f17v	f17v.23	H	A	1	f17v:E01	0	4	0	0		0		0		0				chkeey okeor shar okeom	chkeey okeor shar okeom	1	chkeey okeor shar okeom
410	f18r	f18r.1	H	A	1	f18r:E01	1	9	1	1	7	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	pdrairdy darod yoar ykchol dar om chckhy octhor dal	pdrairdy darod yoar ykchol dar om chckhy ⟨LAYOUT_INTERRUPTION?⟩ octhor dal	1	pdrairdy darod yoar ykchol dar om chckhy octhor dal
411	f18r	f18r.2	H	A	1	f18r:E01	0	8	1	1	6	1	6	1	6	0			HIGH_CONTINUATION_BREAK_CANDIDATE	otshol qokchol chykchy okchal daiin dy chol dain	otshol qokchol chykchy okchal daiin dy ⟨CONTINUATION_BREAK⟩ chol dain	2	otshol qokchol chykchy okchal daiin dy || chol dain
412	f18r	f18r.3	H	A	1	f18r:E01	0	8	1	1	7	1	7	1	7	1	7	y	HIGH_CONTINUATION_BREAK_CANDIDATE	qokchor chor ey or chey qokchol dy ytcharg	qokchor chor ey or chey qokchol dy ⟨CONTINUATION_BREAK;RIGHT_RESTART_FORM=y⟩ ytcharg	2	qokchor chor ey or chey qokchol dy || ytcharg
413	f18r	f18r.4	H	A	1	f18r:E01	0	5	0	0		0		0		0				chor cthor okeor ykchol okain	chor cthor okeor ykchol okain	1	chor cthor okeor ykchol okain
414	f18r	f18r.5	H	A	1	f18r:E02	1	6	0	0		0		0		0				tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	1	tchor shor cthaiin cthol chlol chom
415	f18r	f18r.6	H	A	1	f18r:E02	0	8	0	0		0		0		0				ychy kchor dair ytol chcthy dar dar dal	ychy kchor dair ytol chcthy dar dar dal	1	ychy kchor dair ytol chcthy dar dar dal
416	f18r	f18r.7	H	A	1	f18r:E02	0	6	1	1	5	0		0		1	5	d	LAYOUT_INTERRUPTION_GROUP_ONLY	oshor shaiin cthy sholdy doldy doldaiin	oshor shaiin cthy sholdy doldy ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ doldaiin	1	oshor shaiin cthy sholdy doldy doldaiin
417	f18r	f18r.8	H	A	1	f18r:E02	0	6	0	0		0		0		0				qokchor ckhol olody okal dy dary	qokchor ckhol olody okal dy dary	1	qokchor ckhol olody okal dy dary
418	f18r	f18r.9	H	A	1	f18r:E02	0	4	0	0		0		0		0				chol chcthal okshal chykald	chol chcthal okshal chykald	1	chol chcthal okshal chykald
419	f18r	f18r.10	H	A	1	f18r:E02	0	5	0	0		0		0		0				dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	1	dar shor qokchol ol ydaiin
420	f18r	f18r.11	H	A	1	f18r:E02	0	5	0	0		0		0		0				sotchaiin chokchy chckhol chor g	sotchaiin chokchy chckhol chor g	1	sotchaiin chokchy chckhol chor g
421	f18r	f18r.12	H	A	1	f18r:E02	0	5	0	0		0		0		0				ychair cthol daiin qokchy cthy	ychair cthol daiin qokchy cthy	1	ychair cthol daiin qokchy cthy
422	f18r	f18r.13	H	A	1	f18r:E02	0	6	0	0		0		0		0				or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	1	or shaiin cthar cthal okal dar
423	f18r	f18r.14	H	A	1	f18r:E02	0	3	0	0		0		0		0				ychekch y kchaiin	ychekch y kchaiin	1	ychekch y kchaiin
424	f18v	f18v.1	H	A	1	f18v:E01	1	7	0	0		0		0		0				told shor ytshy otchdal dchal dchy ytdg	told shor ytshy otchdal dchal dchy ytdg	1	told shor ytshy otchdal dchal dchy ytdg
425	f18v	f18v.2	H	A	1	f18v:E01	0	9	0	0		0		0		0				qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	1	qoeees or oaiin shy okshy qokchy qokchy s g
426	f18v	f18v.3	H	A	1	f18v:E01	0	6	0	0		0		0		0				orshy qoky qoky chkchy qokshy qokam	orshy qoky qoky chkchy qokshy qokam	1	orshy qoky qoky chkchy qokshy qokam
427	f18v	f18v.4	H	A	1	f18v:E01	0	6	0	0		0		0		0				qotchy qokay qokchy ykcho ydl dar	qotchy qokay qokchy ykcho ydl dar	1	qotchy qokay qokchy ykcho ydl dar
428	f18v	f18v.5	H	A	1	f18v:E01	0	7	0	0		0		0		0				ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	1	ychoees ykchy qol kchy qotchol daiir om
429	f18v	f18v.6	H	A	1	f18v:E01	0	8	0	0		0		0		0				qotor chor otchy qokeees chy s ar ykar	qotor chor otchy qokeees chy s ar ykar	1	qotor chor otchy qokeees chy s ar ykar
430	f18v	f18v.7	H	A	1	f18v:E01	0	8	0	0		0		0		0				ychol dor chod qokol daiin qokol dar dy	ychol dor chod qokol daiin qokol dar dy	1	ychol dor chod qokol daiin qokol dar dy
431	f18v	f18v.8	H	A	1	f18v:E01	0	7	0	0		0		0		0				tolol sh cphoy daror ddy ytor ykam	tolol sh cphoy daror ddy ytor ykam	1	tolol sh cphoy daror ddy ytor ykam
432	f18v	f18v.9	H	A	1	f18v:E01	0	6	0	0		0		0		0				okchor qotchy qokchy ytol doky dy	okchor qotchy qokchy ytol doky dy	1	okchor qotchy qokchy ytol doky dy
433	f18v	f18v.10	H	A	1	f18v:E01	0	5	0	0		0		0		0				yko dshy dair ykol dom	yko dshy dair ykol dom	1	yko dshy dair ykol dom
434	f19r	f19r.1	H	A	1	f19r:E01	1	9	0	0		0		0		0				pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy	1	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
435	f19r	f19r.2	H	A	1	f19r:E01	0	10	0	0		0		0		0				dshy chor y tchy chol dytchy chordy daiin dyty cho	dshy chor y tchy chol dytchy chordy daiin dyty cho	1	dshy chor y tchy chol dytchy chordy daiin dyty cho
436	f19r	f19r.3	H	A	1	f19r:E01	0	6	0	0		0		0		0				oscheor shy tdaiin chol dor yky	oscheor shy tdaiin chol dor yky	1	oscheor shy tdaiin chol dor yky
437	f19r	f19r.4	H	A	1	f19r:E01	0	5	0	0		0		0		0				qokorar daiin chckhy shy kchor	qokorar daiin chckhy shy kchor	1	qokorar daiin chckhy shy kchor
438	f19r	f19r.5	H	A	1	f19r:E01	0	4	0	0		0		0		0				otchy tchy qoky daiin	otchy tchy qoky daiin	1	otchy tchy qoky daiin
439	f19r	f19r.6	H	A	1	f19r:E01	0	5	0	0		0		0		0				yshor shy daiin otytchy daiin	yshor shy daiin otytchy daiin	1	yshor shy daiin otytchy daiin
440	f19r	f19r.7	H	A	1	f19r:E01	0	7	0	0		0		0		0				qok cho ky cthar dor chan dar	qok cho ky cthar dor chan dar	1	qok cho ky cthar dor chan dar
441	f19r	f19r.8	H	A	1	f19r:E01	0	7	0	0		0		0		0				or chor daky dal chor dorl shy	or chor daky dal chor dorl shy	1	or chor daky dal chor dorl shy
442	f19r	f19r.9	H	A	1	f19r:E01	0	7	0	0		0		0		0				qotchor dy dor y tchy kchy shdaiin	qotchor dy dor y tchy kchy shdaiin	1	qotchor dy dor y tchy kchy shdaiin
443	f19r	f19r.10	H	A	1	f19r:E01	0	5	0	0		0		0		0				daiin cthor chol ykchor chordy	daiin cthor chol ykchor chordy	1	daiin cthor chol ykchor chordy
444	f19r	f19r.11	H	A	1	f19r:E01	0	4	0	0		0		0		0				qotchy qolody choldy cthyd	qotchy qolody choldy cthyd	1	qotchy qolody choldy cthyd
445	f19r	f19r.12	H	A	1	f19r:E01	0	4	0	0		0		0		0				ykchor chor daiin daiinol	ykchor chor daiin daiinol	1	ykchor chor daiin daiinol
446	f19r	f19r.13	H	A	1	f19r:E01	0	3	0	0		0		0		0				os octhor ytchor	os octhor ytchor	1	os octhor ytchor
447	f19v	f19v.1	H	A	1	f19v:E01	1	6	0	0		0		0		0				pochaiin cthor chpcheos opchey py kchy	pochaiin cthor chpcheos opchey py kchy	1	pochaiin cthor chpcheos opchey py kchy
448	f19v	f19v.2	H	A	1	f19v:E01	0	6	0	0		0		0		0				qokchy kchol sor qokchos ykchy darom	qokchy kchol sor qokchos ykchy darom	1	qokchy kchol sor qokchos ykchy darom
449	f19v	f19v.3	H	A	1	f19v:E01	0	6	0	0		0		0		0				otchy chol daiin qotol ytol daiiin	otchy chol daiin qotol ytol daiiin	1	otchy chol daiin qotol ytol daiiin
450	f19v	f19v.4	H	A	1	f19v:E01	0	5	0	0		0		0		0				ytch chcthy qotol daiin daiin	ytch chcthy qotol daiin daiin	1	ytch chcthy qotol daiin daiin
451	f19v	f19v.5	H	A	1	f19v:E01	0	5	0	0		0		0		0				qotchy qoteey daiin doty qot	qotchy qoteey daiin doty qot	1	qotchy qoteey daiin doty qot
452	f19v	f19v.6	H	A	1	f19v:E01	0	5	0	0		0		0		0				ychoy kchor cthol chocthy s	ychoy kchor cthol chocthy s	1	ychoy kchor cthol chocthy s
453	f19v	f19v.7	H	A	1	f19v:E01	0	4	0	0		0		0		0				ycho r chaiin cthor	ycho r chaiin cthor	1	ycho r chaiin cthor
454	f19v	f19v.8	H	A	1	f19v:E02	1	6	0	0		0		0		0				toy tchey qo dchol qokchs dom	toy tchey qo dchol qokchs dom	1	toy tchey qo dchol qokchs dom
455	f19v	f19v.9	H	A	1	f19v:E02	0	7	0	0		0		0		0				ychor oky chor ytol chol oky ddor	ychor oky chor ytol chol oky ddor	1	ychor oky chor ytol chol oky ddor
456	f19v	f19v.10	H	A	1	f19v:E02	0	6	0	0		0		0		0				daiin chor daiin qokor y okchan	daiin chor daiin qokor y okchan	1	daiin chor daiin qokor y okchan
457	f19v	f19v.11	H	A	1	f19v:E02	0	6	0	0		0		0		0				qotol dor okchor daiin cthor otam	qotol dor okchor daiin cthor otam	1	qotol dor okchor daiin cthor otam
458	f19v	f19v.12	H	A	1	f19v:E02	0	6	0	0		0		0		0				otch okchodshy daiin or otaiin dais	otch okchodshy daiin or otaiin dais	1	otch okchodshy daiin or otaiin dais
459	f19v	f19v.13	H	A	1	f19v:E02	0	7	0	0		0		0		0				yees ykchol oty ytor ytar ytchor ytaiin	yees ykchol oty ytor ytar ytchor ytaiin	1	yees ykchol oty ytor ytar ytchor ytaiin
460	f19v	f19v.14	H	A	1	f19v:E02	0	3	0	0		0		0		0				otchol cheaiin cthol	otchol cheaiin cthol	1	otchol cheaiin cthol
461	f20r	f20r.1	H	A	1	f20r:E01	1	7	0	0		0		0		0				kdchody chopy cheey qotchol qotoeey dchor chaiin	kdchody chopy cheey qotchol qotoeey dchor chaiin	1	kdchody chopy cheey qotchol qotoeey dchor chaiin
462	f20r	f20r.2	H	A	1	f20r:E01	0	8	0	0		0		0		0				chod ey cthey chotol odaiir qotchy cthody chodchy	chod ey cthey chotol odaiir qotchy cthody chodchy	1	chod ey cthey chotol odaiir qotchy cthody chodchy
463	f20r	f20r.3	H	A	1	f20r:E01	0	8	0	0		0		0		0				qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey cho chodaiin sho qochy chey tcheodal daral	1	qoteey cho chodaiin sho qochy chey tcheodal daral
464	f20r	f20r.4	H	A	1	f20r:E01	0	4	0	0		0		0		0				ochol ol teey otolchey	ochol ol teey otolchey	1	ochol ol teey otolchey
465	f20r	f20r.5	H	A	1	f20r:E02	1	6	0	0		0		0		0				pchocthy chokoaiin y cheeeb opchey shosaiin	pchocthy chokoaiin y cheeeb opchey shosaiin	1	pchocthy chokoaiin y cheeeb opchey shosaiin
466	f20r	f20r.6	H	A	1	f20r:E02	0	8	0	0		0		0		0				choees okchor qotol cheey daiin chy choiin daiin	choees okchor qotol cheey daiin chy choiin daiin	1	choees okchor qotol cheey daiin chy choiin daiin
467	f20r	f20r.7	H	A	1	f20r:E02	0	8	0	0		0		0		0				ocho lshod daiin choteol chol dol shol otaiin	ocho lshod daiin choteol chol dol shol otaiin	1	ocho lshod daiin choteol chol dol shol otaiin
468	f20r	f20r.8	H	A	1	f20r:E02	0	4	0	0		0		0		0				schodain cheo r cheody	schodain cheo r cheody	1	schodain cheo r cheody
