page	locus	all_three_present	all_present_exact	zl3b_it2a_similarity	zl3b_rf1b_similarity	zl3b_clean	it2a_clean	rf1b_clean
f58r	f58r.19	1	0	0.900000	0.818182	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	todal qotey chaly dal qokaldy otary okalal csees chal ochaly	todal qotey chaly dal qokal y otary okalal ees chal ochaly
f58r	f58r.20	1	0	0.777778	0.600000	ysheockhy olchey oleesey alaiin olkeal daldy otalar ar arodaim	ysheockhy oleeey oleesey olaiin olkeal daldy otalar ar arodaim	ysheockhy oleeey oleesey laiin olkeal al y otalar ar arodaim
f58r	f58r.21	1	0	0.900000	0.900000	tcheos ycheor sheain okey qotaily daiin chy cholkor olkeol oty	tcheos ycheor sheain okey qotaily daiin chy cholkar olkeol oty	tcheos ycheor eain okey qotaily daiin chy cholkor olkeol oty
f58r	f58r.22	1	1	1.000000	1.000000	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg
f58r	f58r.23	1	0	1.000000	0.636364	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol olee y chotar okeal sheo y qokalchar otal choky sar
f58r	f58r.24	1	0	0.750000	0.666667	tazain oteeos okeal ar otalor cheoekar cheky otakas	tazain oteeor okeal ar otalor cheoekar cheky otakar	tameiin oteeos okeal ar otalor cheoekar cheky ota ar
f58r	f58r.25	1	0	1.000000	0.750000	oar cheekey oteeoaly otar alkar or aldar	oar cheekey oteeoaly otar alkar or aldar	oar cheekey oteeoaly otar alkar or al ar
f58r	f58r.26	1	0	1.000000	0.500000	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	kshar shoky opcheear ofajain opeolaiin opy aiin podaiir
f58r	f58r.27	1	0	0.916667	0.769231	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	yteor oty chaltar ar sheeetchy tal al chear chear char ar am	yteor oty chaltar ar eeetchy tal al chear chear cho r ar am
f58r	f58r.28	1	0	1.000000	0.454545	yshealkair odalaly dalal chy s air shokar olaldy okalody	yshealkair odalaly dalal chy s air shokar olaldy okalody	yshealkair odalaly dalal ch s air okar olal y okalo y
f58r	f58r.29	1	0	0.846154	0.714286	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	odalar cheor sar alol daly cheom chor ar aldam chal cheal somy	odalar cheor sar alol daly cheom chor ar al am chal cheal s ojy
f58r	f58r.30	1	0	1.000000	0.666667	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	ytor ar alom qokalor chdy dair cho y cheol okolchy otal y
f58r	f58r.31	1	0	0.636364	0.727273	odshchol taiin okal or chol ol ekar otarchol chol kam qokal	odshchol taiin okalor chol olekar otarchol chol kam qokal	odshchol taiin okal or chol olekar otarchol chol kag qokal
f58r	f58r.32	1	0	0.777778	0.400000	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	oqotaly qokaiin chtaldy qoky dar al choltaly qokaldy	oqotaly qokaiin chtal y qoky ar al choltaly qokal y
f58r	f58r.33	1	0	0.875000	0.750000	schoy dalols qokalos cheor oekeody qokaly qokar dy	schocthhy dalols qokalos cheor oekeody qokaly qokar dy	schoy alols qokalos cheor oekeody qokaly qokar y
f58r	f58r.34	1	0	0.750000	0.857143	yssheol chokey dalol shokalol qokaly kaldy ytaipom	ys sheol chokey dalol shokalol qokaly kaldy ytaipom	yssheol chokey dalol shokalol qokaly kaldy taipom
f58r	f58r.35	1	0	0.666667	0.888889	dtos sheol qokor sharal ckhol shol ar aiin sheoctham	dtor sheol qokor sharal ckhol sholar aiin sheoctham	dtor sheol qokor sharal ckhol shol ar aiin sheoctham
f58r	f58r.36	1	0	1.000000	0.857143	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin shokal chockhy qoky chcthy keeshy shoekar
f58r	f58r.37	1	0	0.857143	0.750000	opolkeor olchocfhy cphol chykaldy cholols chkaiin olfcham	opolkeor olchocfhy cphol chypaldy cholols chkaiin olfcham	opolkeor olchocfhy cphol chykal y cholols chkaiin olfcham
f58r	f58r.38	1	0	0.800000	0.600000	s ysheos okaly cheos otey ykar ls aiin okaiin ytolkal	sysheos okaly cheos otey ykar ls aiin okaiin ytolkal	sysheos okaly cheos otey kar ls aiin okaiin tolkal
f58r	f58r.39	1	0	1.000000	0.700000	dtshol dytal okar olol sheol qockhy qokaly salol dalam	dtshol dytal okar olol sheol qockhy qokaly salol dalam	dtshol ytal okar olol sheol qockhy qokaly salol al m
f58r	f58r.40	1	0	0.777778	0.555556	yroleeey ar airaly pchody tshaly alols ykaly kar aram	yroleeey arairaly pchody tshaly alols ykaly kar aram	y oleeey arairaly pchody tshal alols ykaly kar aram
f58r	f58r.41	1	0	0.571429	0.714286	dchol chokal saiin dal okal s alchey	dchol chokal saiin dal okalsalchey	dchol chokal saiin dal okals alchey
f58v	f58v.1	1	0	1.000000	0.700000	tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin	tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin	tol shokchy paiin opaiin chofaly ypar ypal opal opal aiin
f58v	f58v.2	1	0	0.769231	0.692308	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	dair or sheaiin tair y qotalody saiin okeody qotair ar alor orky	dair ar aiin tair y qotalojy saiin okeody qotair ar alor orky
f58v	f58v.3	1	0	0.800000	0.888889	todal qotain shoy qokeol okey qokalchal daly ar aim	todal qotain sho ckheey qokeol okey qokalchal daly ar aim	todal qotain shoy qokeol okey qokalchal aly ar aim
f58v	f58v.4	1	0	0.833333	0.916667	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	or aiin okair y dairal qokal qokaiin qokaly okar olkaly okal	or aiin okair y air al qokal qokaiin qokaly okar olkaly okal
f58v	f58v.5	1	0	0.800000	0.700000	faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly	faiir ofaror qotaiin sholy qotaiin yqokaly okal qokaly okaly	faiir farar qotaiin oly qotaiin yqokaly okal qokaly okaly
f58v	f58v.6	1	0	0.916667	0.833333	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky	qokair or aly shor daiin choly dal ykaiin org fchey okaly oky	qokair ar aly or daiin choly dal ykaiin ore fchey okaly oky
f58v	f58v.7	1	0	1.000000	0.900000	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	y aiin qokeey qokar lchedy qokalor sheols oteor aiin cheky
f58v	f58v.8	1	0	1.000000	0.909091	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly am
f58v	f58v.9	1	1	1.000000	1.000000	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly
f58v	f58v.10	1	0	0.900000	0.900000	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	ykair shey key ctholy qotalom qokal qokaiin okal okaldy ory	ykair shey key ctholy qotalog qokals qokaiin okal okaldy ory
f58v	f58v.11	1	0	0.636364	0.909091	tchol shol tor qokair or y ykaiin dory okaiir chodaiin otals	tcholshol tor qokairor y ykaiin dory okaiir chodaiin otals	tchol shol tor qokair or ykaiin dory okaiir chodaiin otals
f58v	f58v.12	1	0	1.000000	0.727273	oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy	oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy	oreeey cheekey cheal qokey che al y tolair opchey poaly cfhy
f58v	f58v.13	1	0	0.800000	1.000000	qoeear alkeain ytal chos alor okal chcthy tal y kar	qoeear alkeain ytal chor alor okal chcthy tal ckshy kar	qoeear alkeain ytal chos alor okal chcthy tal y kar
f58v	f58v.14	1	0	0.583333	0.583333	shar air alor chol oeear sho qotal chol tal ar tar aropam	shar air alos chol oeear sho qotal chol talar tar ar opam	sh r air alos chol oeear sho qotal chol talar tar aropam
f58v	f58v.15	1	0	0.750000	0.916667	qot oiin okal aral s air qoal talchos okal cho ytam dam	qotoiin otal aral s air qoal talchos okal cho ytam dam	qot oiin okal aral s air qoal talchos okal cho ytam am
f58v	f58v.16	1	0	0.888889	0.700000	ykam qokair okaly qokal chaly cheockhey olaly taldar al	ykaiin qokair okaly qokal chaly cheockhey olaly taldar al	ykam qokair kaly qokal chaly cheockhey olaly tal ar al
f58v	f58v.17	1	0	0.900000	0.700000	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	daiin alal dal qokiir otal chodol qokeal cheol chos okeeam	aiin lal dal qokiir otal chodol qokeal cheol chos okeeam
f58v	f58v.18	1	1	1.000000	1.000000	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral
f58v	f58v.19	1	0	0.777778	0.800000	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	okair chokal cheoldy qokor olkam cheol dar chokeey okalchy	okain chokal sheol y qokor olkam cheol dar chokeey okalchy
f58v	f58v.20	1	0	0.727273	0.818182	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	tolain ar ykeain qokeey otal chol okal ar chety chkalar ol	tolain ar ykeain qokeey otal chol okal ar ty chkalar ol
f58v	f58v.21	1	0	0.777778	0.888889	olain olalor odaiin qetair otal qokal dair oiy otam	olain olalor odaiin qotais otal qokal dair oishy otam	olain olalor odaiin qetair otal qokal dair iney otam
f58v	f58v.22	1	1	1.000000	1.000000	okar sheey shekealy	okar sheey shekealy	okar sheey shekealy
f58v	f58v.23	1	0	0.875000	0.555556	pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal	pchshy sheoltey shopolchedy sheolkeal qokar aldaiin qokalar dal	pchshy eoltey shopalchedy sheolkeal qokar al aiin qokalar al
f58v	f58v.24	1	0	0.416667	0.666667	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	qokal daiin qokal cham qokalcheol okorair ainarals okom daly	qokal daiin qokal cham qokalche l okorair ain ar als okam aly
f58v	f58v.25	1	0	0.800000	0.900000	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	qotain okeor sheey qokeol okeoly qokaly qokairor tas ykal	qotain okeor sheey qokeol okeoly qokaly qokair or tar ykal
f58v	f58v.26	1	0	0.750000	0.846154	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	ykaly qokal ol ar qokeos okalar okos al shekar qokair alam	ykaly qokal ol al qokeos okal ar oko s al shekar qokair alam
f58v	f58v.27	1	0	0.750000	0.909091	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	qokar s aiin al y qokchedy qoekaly odaiin qokar chos alaiin om	qokar s aiin al y qokchedy qoekaly odaiin qokar chor alaiinom
f58v	f58v.28	1	0	0.750000	1.000000	ycheockhy okey okal otaly okaldy okeor sheey	ycheo ckhy okey okal otaly okaldy okeor sheey	ycheockhy okey okal otaly okaldy okeor sheey
f58v	f58v.29	1	0	0.700000	0.700000	polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam	polal keeo oleeckhey dalar ykeeody choar ckhar yfair ylam	polal keeo oleeckhey alar ykeeody choar ckhar yfair alam
f58v	f58v.30	1	0	0.900000	0.700000	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin sheoikhy ykey sheky qokal qokeey okain okar ol dam	daiin sheoy ykey sheky qokal qokeey otain kar ol am
f58v	f58v.31	1	0	0.900000	1.000000	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	tcheor chor kar okal qokeey qotal shol qokain ar oetalchg	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg
f58v	f58v.32	1	0	1.000000	0.900000	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	peey qoty qokar qokey ky ykar cheal otal kol olchedy
f58v	f58v.33	1	0	0.750000	0.500000	qoair chol ar chey	qoais chol ar chey	qoair cholar chey
f58v	f58v.34	1	0	0.400000	0.700000	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	tolsheo keoar qofcheol dar aiphey opchal shockhy okaly	tol sheo keo ar qofcheal ar acphey opchal shockhy otaly
f58v	f58v.35	1	0	0.900000	0.900000	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	daiin otain okain chhy okeey qokeeos olar sheo daly dalychs	daiin otain otain chey okeey qokeeos olar sheo daly dalychs
f58v	f58v.36	1	0	0.875000	0.875000	tcheody okeor ockhy qokal okal shokey qokeey dalar	tcheody okeor ockhy qokal okal shokey qokeey dalas	tcheody okeor ockhy qokal okal shokey qokeey alar
f58v	f58v.37	1	1	1.000000	1.000000	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey okar ar choky otair otol chokey cheeky dalar
f58v	f58v.38	1	0	0.888889	0.636364	ykeeody qokar qoky keey qokol okal okor cheky sydy	ykeeody qokar qoky keey qokol okol okor cheky sydy	ykeeody qokar qoky keey qok l okal okor cheky sy y
f58v	f58v.39	1	0	0.666667	0.714286	oshar qokain okam shear cher sarols	oshor qokain okam shear sher sarols	osh r qokain okam shear cher sarols
f65r	f65r.1	1	1	1.000000	1.000000	otaim dam alam	otaim dam alam	otaim dam alam
f65v	f65v.1	1	1	1.000000	1.000000	cphy fchecfhy dy dchepain shety qopy fol chpdy	cphy fchecfhy dy dchepain shety qopy fol chpdy	cphy fchecfhy dy dchepain shety qopy fol chpdy
f65v	f65v.2	1	0	0.777778	0.888889	daiin sheek l ody yteo qops air cheoteey dalom	daiin sheek l ody yteo qop air cheoteey dalam	daiin sheek l ody yteo qops air cheoteey dalam
f65v	f65v.3	1	0	0.833333	1.000000	ytal cheot shky y sas cheody	ytal cheot shky y eas cheody	ytal cheot shky y sas cheody
f65v	f65v.4	1	0	0.857143	0.857143	toeedy otar shedy yteey sheody qokesd yfchey	toeedy otor shedy yteey sheody qokesd yfchey	toeedy otor shedy yteey sheody qokesd yfchey
f65v	f65v.5	1	1	1.000000	1.000000	dshedy okeody qokd shckhy choky chokeody okey dy	dshedy okeody qokd shckhy choky chokeody okey dy	dshedy okeody qokd shckhy choky chokeody okey dy
f65v	f65v.6	1	0	0.714286	0.571429	qo ytchey sh cphy ykchedy chedy shckhdy	qo ytchey shckhh cphy ykchhdy chedy shckhdy	qo tchey shcphy ykchedy chedy shckhdy
f66r	f66r.1	1	1	1.000000	1.000000	rary	rary	rary
f66r	f66r.2	1	0	1.000000	0.000000	rals	rals	sals
f66r	f66r.3	1	1	1.000000	1.000000	qor	qor	qor
f66r	f66r.4	1	0	0.000000	0.000000	dary	dara	ary
f66r	f66r.5	1	0	0.000000	1.000000	ykeol	ykcol	ykeol
f66r	f66r.6	1	0	0.000000	1.000000	saly	syly	saly
f66r	f66r.7	1	1	1.000000	1.000000	salf	salf	salf
f66r	f66r.8	1	1	1.000000	1.000000	fary	fary	fary
f66r	f66r.9	1	1	1.000000	1.000000	qotesy	qotesy	qotesy
f66r	f66r.10	1	0	1.000000	0.000000	ykaly	ykaly	ykal
f66r	f66r.11	1	0	0.000000	1.000000	doly	daoly	doly
f66r	f66r.12	1	0	0.000000	1.000000	saiin	raiin	saiin
f66r	f66r.13	1	1	1.000000	1.000000	qokal	qokal	qokal
f66r	f66r.14	1	1	1.000000	1.000000	qolsa	qolsa	qolsa
f66r	f66r.15	1	1	1.000000	1.000000	raral	raral	raral
f66r	f66r.16	1	1	1.000000	1.000000	y	y	y
f66r	f66r.17	1	1	1.000000	1.000000	o	o	o
f66r	f66r.18	1	1	1.000000	1.000000	s	s	s
f66r	f66r.19	1	1	1.000000	1.000000	sh	sh	sh
f66r	f66r.20	1	1	1.000000	1.000000	y	y	y
f66r	f66r.21	1	1	1.000000	1.000000	d	d	d
f66r	f66r.22	1	1	1.000000	1.000000	o	o	o
f66r	f66r.23	1	1	1.000000	1.000000	f	f	f
f66r	f66r.24	1	0	1.000000	0.000000			e
f66r	f66r.25	1	1	1.000000	1.000000	x	x	x
f66r	f66r.26	1	1	1.000000	1.000000	air	air	air
f66r	f66r.27	1	1	1.000000	1.000000	d	d	d
f66r	f66r.28	1	1	1.000000	1.000000	sh	sh	sh
f66r	f66r.29	1	1	1.000000	1.000000	y	y	y
f66r	f66r.30	1	1	1.000000	1.000000	f	f	f
f66r	f66r.31	1	1	1.000000	1.000000	f	f	f
f66r	f66r.32	1	1	1.000000	1.000000	y	y	y
f66r	f66r.33	1	1	1.000000	1.000000	o	o	o
f66r	f66r.34	1	1	1.000000	1.000000	d	d	d
f66r	f66r.35	1	0	0.000000	0.000000	s	r	r
f66r	f66r.36	1	1	1.000000	1.000000	f	f	f
f66r	f66r.37	1	1	1.000000	1.000000	c	c	c
f66r	f66r.38	1	0	0.000000	1.000000		r	
f66r	f66r.39	1	1	1.000000	1.000000	x	x	x
f66r	f66r.40	1	1	1.000000	1.000000	t	t	t
f66r	f66r.41	1	1	1.000000	1.000000	o	o	o
f66r	f66r.42	1	1	1.000000	1.000000			
f66r	f66r.43	1	1	1.000000	1.000000	l	l	l
f66r	f66r.44	1	1	1.000000	1.000000	r	r	r
f66r	f66r.45	1	1	1.000000	1.000000	t	t	t
f66r	f66r.46	1	1	1.000000	1.000000	o	o	o
f66r	f66r.47	1	1	1.000000	1.000000	x	x	x
f66r	f66r.48	1	1	1.000000	1.000000	p	p	p
f66r	f66r.49	1	1	1.000000	1.000000	d	d	d
f66r	f66r.50	1	0	0.888889	0.545455	pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals	pdaiin oteedy opchedy chap chefchy shddy ypcher cholpchd okedals	pdaiin oteedy opchedy chyp chefchy shd y ypches cholpchd oke als
f66r	f66r.51	1	0	0.888889	0.545455	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	rair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	sair shekey qokeedar okal okedy qokee y qokal oke y qokd
f66r	f66r.52	1	0	0.900000	0.583333	ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy	ykshedy chody cthdy qokees cheeo okcho dy chekeey chedy chckhy	ykshedy cho y cthdy qokees cheeo okcho y chekeey che y chckhy
f66r	f66r.53	1	0	0.818182	0.818182	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	shdy qotedy chdy chedy qotedal chcfheor ykeedy dar qotey kol ar	shdy qoted chdy chedy qotedal chcfheor ykady dar qotey kol ar
f66r	f66r.54	1	0	1.000000	0.875000	qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary	qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary	qokeeody qokeody qokeod qokar sheky qokeeody okedy kodary
f66r	f66r.55	1	0	0.875000	0.875000	ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin	ykeeody choekchy okeody chekeody qokeey dyky chctho rotaiin	ykeeody choekeey okeod chekeody qokeey dyky chctho rotaiin
f66r	f66r.56	1	1	1.000000	1.000000	dsheol okaiin sheodaiin	dsheol okaiin sheodaiin	dsheol okaiin sheodaiin
f66r	f66r.57	1	0	0.777778	0.777778	tocpheey dol kchody qokeody qokshy qopaiin dairykodas okyd	tocpheey dol kchody qokeody qokshy qopaiin dair ykodas okyd	tocpheey dol kchody qokeody qokshy qopaiin air ykodar okyd
f66r	f66r.58	1	0	0.500000	0.900000	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	shol daiir dal ky shka qoky shekair choty dar okchy shdy ykol	dsholdaiir dalky shky qoky shekair choty dar okchy shdy ykol
f66r	f66r.59	1	0	0.300000	0.800000	qo cheky shcthy dalalshedy cheta r sheod shokaiir chy dard	qocheky shetey dalal shedy chcta r sheod shokaiir chckhhy dasd	qo cheky shcthy dalalshedy chetar sheod shokaiir chy dard
f66r	f66r.60	1	0	0.666667	0.700000	shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy	shor sheodal sholdy qokchedy qofchy qoty chedair cheer kardy	shor sheodal sholdy qokchedy qofchy qoty chedaiir chees kar y
f66r	f66r.61	1	0	0.909091	0.636364	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	qokchey qokaiir cheky daly daiin dal shedy chedy ltar ol okedy	qokchey qokaiir cheky daly daiin dalshedy chedy lkar ol oke y
f66r	f66r.62	1	0	0.875000	1.000000	ol cheeky daiir chky axor akar y daiin	ol cheeky daiir chky axor akar hy daiin	ol cheeky daiir chky axor akar y daiin
f66r	f66r.63	1	0	0.777778	0.800000	pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram	pchof sholfosdaiin qotar otalor fchedys chedy dar odair ofaram	pchof sholfos aiin qotar otalor fchedyr chedy dar odair ofaram
f66r	f66r.64	1	0	0.800000	0.727273	dalcheeeky sheol dairody chekchy shed ykesho l lor sheor cheal	dalcheeeky sheol dairody chekchy shed ykesheo l lor sheor cheyl	dalcheeeky sheol dairody chekchy shed ytesho l lor sheor che l
f66r	f66r.65	1	0	0.727273	0.454545	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	dar shedy okar chedy kcheody chxar daly fchdar cheor aly sy	dor shedy okar shed kcheo y chxar daly fchdar cheoraly sy
f66r	f66r.66	1	0	0.714286	0.714286	shor shckheody dal shedy qokor al shes	shor shekeeody dal shedy qokar al shes	shor shckheody dalshedy qokor al shes
f66r	f66r.67	1	0	0.666667	0.600000	psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair	psheody cfhol shofol okeody qokoldy ytarody shody shedy kair	psheody cfhol shofol okeody qokoldy ytarody shedy she y air
f66r	f66r.68	1	0	0.769231	0.500000	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	sair ol daiin daiin dal dol cheody dair aly dairal dolar shy dos	sair ol daiin jaiin al dol cheody dairaly dairal dolarshydor
f66r	f66r.69	1	1	1.000000	1.000000	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly
f66r	f66r.70	1	0	1.000000	0.666667	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	todeeey keody chd keody shedy shekeefy chdy sheol shol ke y aly
f66r	f66r.71	1	0	1.000000	0.416667	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	raiir cheol kal sheod chcthe y al shol qokeody chody kecho y
f66r	f66r.72	1	0	1.000000	0.700000	sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey	sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey	sshedy oteedy ykeeody sheocthy olld lshe y chokeey chekey chey
f66r	f66r.73	1	0	1.000000	0.600000	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	ysheeod qoteeod qotol qoky chckhe y shey dcheol cheky cheodor
f66r	f66r.74	1	0	0.888889	0.444444	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin shody otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin she y otchedy oteochey tolchedy lsheody qokydaiin otag
f66r	f66r.75	1	0	1.000000	0.833333	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy rol
f66r	f66r.76	1	0	1.000000	0.636364	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	daiin sheol qocthedy qoke y lchey qokaly shcthy qotal otch y
f66r	f66r.77	1	1	1.000000	1.000000	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy
f66r	f66r.78	1	0	1.000000	0.700000	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin	dor iin sheeol lshedy lchedy cheedy shekol dalol lo aiin
f66r	f66r.79	1	0	1.000000	0.454545	sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy	sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy	sheol oteey ldaiin okalche y pche y kody qotchedy cfhe y
f66r	f66r.80	1	1	1.000000	1.000000	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar
f66r	f66r.81	1	0	1.000000	0.500000	lchey lkeedy chety shekaly shckhar	lchey lkeedy chety shekaly shckhar	lche lkee y chety shekaly shckhar
f66r	f66r.82	1	0	0.400000	0.600000	otcheo daiin chty ykees cheg	otcheo chty ykchscheg	otcheo daiin chty ykeescheg
f66v	f66v.1	1	0	0.777778	0.444444	okeodof sheod ychoopy opch dal dor sheefy ytody daldeam	okeodof sheod ychoopy opch dal dorshefy ytody daldeam	okeodof sheo ychoopy opche al dorsheefy ytody daldeam
f66v	f66v.2	1	0	1.000000	0.600000	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	teodal tchedy dshey okshedy okee y cheeky aldy qotal sy
f66v	f66v.3	1	0	0.800000	0.545455	ytos s or sheeky okechdy okeedal dar otal chody cheky	ytos s ar sheeky okechdy okchdal dar otal chody cheky	ykeos s or sheeky okech y okchdal ar otal chody cheky
f66v	f66v.4	1	0	0.636364	0.545455	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	shokeshy daiin cheos cheky dol chckhy al kodal chek l dal
f66v	f66v.5	1	0	1.000000	0.500000	shdy shedefam qokedy chokal dal	shdy shedefam qokedy chokal dal	shd she efam qokedy chokal dal
f66v	f66v.6	1	0	0.777778	1.000000	tchod sheody shckhed chos chor sheo keody chepar sheopam	tchod sheody shckhhd chos chor sheo keody chepar shsopam	tchod sheody shckhed chos chor sheo keody chepar sheopam
f66v	f66v.7	1	0	0.875000	0.600000	qokeos sheody chekeos chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeor chody kotody qotchdy chckhd ytchdy	qokeos sheody chekeos cho y kotody qotchdy chckhd ytch y
f66v	f66v.8	1	0	0.875000	0.875000	dchekeedy cheody qokchdy qokol keedy cheky chety kody	dchekcsdy cheody qokchdy qokol keedy cheky chety kody	dchekeedy cheody qokeedy qokol keedy cheky chety kody
f66v	f66v.9	1	0	0.875000	0.875000	pody sheody chpadar sheey fchdly cheoseesey kchy qofchal	pody sheody chpadar sheey feedly cheoseesey kchy qofchal	pody sheody chpajar sheey fchdly cheoseesey kchy qofchal
f66v	f66v.10	1	0	0.400000	0.538462	dshal keedy qok or okaiin dol kaldaiin otal dokal okag	dshol keedy qokyr okaiin dol kal daiin otal dakar okag	dsh l kee y qok y s okaiin dol kaldaiin otal dokal okag
