fragment_ordinal	fragment_id	legacy_statement_id	physical_page	legacy_end_mode	legacy_statement_event_count	fragment_ordinal_in_statement	fragment_count_in_statement	record_id	panel_id	record_kind	fragment_event_count	first_event_id	first_locus	last_event_id	last_locus	event_ids	surface_sequence	record_boundary_action	semantic_export_credit
80	GDT791-F080	G407-S389	f77r	LICENSED_DY_CLOSE	1	1	1	F77_P3	F77_LOWER_VESSEL	MAIN_RECORD	1	G407-E2664	f77r.42	G407-E2664	f77r.42	G407-E2664	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
81	GDT791-F081	G407-S390	f77r	LICENSED_DY_CLOSE	10	1	1	F77_P3	F77_LOWER_VESSEL	MAIN_RECORD	10	G407-E2665	f77r.42	G407-E2674	f77r.43	G407-E2665|G407-E2666|G407-E2667|G407-E2668|G407-E2669|G407-E2670|G407-E2671|G407-E2672|G407-E2673|G407-E2674	qokeey s aiin al d chee ol cheedy qotaiin qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
82	GDT791-F082	G407-S391	f77r	LICENSED_DY_CLOSE	1	1	1	F77_P3	F77_LOWER_VESSEL	MAIN_RECORD	1	G407-E2675	f77r.43	G407-E2675	f77r.43	G407-E2675	qotedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
83	GDT791-F083	G407-S392	f77r	OWNER_RESET_TO_LOWER_STATION_LABELS	38	1	1	F77_P3	F77_LOWER_VESSEL	MAIN_RECORD	38	G407-E2676	f77r.43	G407-E2713	f77r.48	G407-E2676|G407-E2677|G407-E2678|G407-E2679|G407-E2680|G407-E2681|G407-E2682|G407-E2683|G407-E2684|G407-E2685|G407-E2686|G407-E2687|G407-E2688|G407-E2689|G407-E2690|G407-E2691|G407-E2692|G407-E2693|G407-E2694|G407-E2695|G407-E2696|G407-E2697|G407-E2698|G407-E2699|G407-E2700|G407-E2701|G407-E2702|G407-E2703|G407-E2704|G407-E2705|G407-E2706|G407-E2707|G407-E2708|G407-E2709|G407-E2710|G407-E2711|G407-E2712|G407-E2713	raiin sheey qepchedy qol cheedy qokear cheey loly dy qokaiin ches lchear dal chr sl s ain ol raiin lod daiin chlchpsheey tal cheol dag as otey daiin ysheey dal saiisol sal dalo tain dary dalo sodar oloky	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
84	GDT791-F084	G407-S495	f82r	LICENSED_DY_CLOSE	10	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	10	G407-E3177	f82r.1	G407-E3186	f82r.2	G407-E3177|G407-E3178|G407-E3179|G407-E3180|G407-E3181|G407-E3182|G407-E3183|G407-E3184|G407-E3185|G407-E3186	qosheedy qokeol daiin shckhy okeeor cheey daiin shey dchedy qolchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
85	GDT791-F085	G407-S496	f82r	LICENSED_DY_CLOSE	3	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	3	G407-E3187	f82r.2	G407-E3189	f82r.2	G407-E3187|G407-E3188|G407-E3189	qokain dy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
86	GDT791-F086	G407-S497	f82r	LICENSED_DY_CLOSE	5	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	5	G407-E3190	f82r.2	G407-E3194	f82r.3	G407-E3190|G407-E3191|G407-E3192|G407-E3193|G407-E3194	qokal lcheckhy lched qokeey lcheckhedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
87	GDT791-F087	G407-S498	f82r	LICENSED_DY_CLOSE	8	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	8	G407-E3195	f82r.3	G407-E3202	f82r.4	G407-E3195|G407-E3196|G407-E3197|G407-E3198|G407-E3199|G407-E3200|G407-E3201|G407-E3202	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
88	GDT791-F088	G407-S499	f82r	LICENSED_DY_CLOSE	7	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	7	G407-E3203	f82r.4	G407-E3209	f82r.5	G407-E3203|G407-E3204|G407-E3205|G407-E3206|G407-E3207|G407-E3208|G407-E3209	oteey qokal sheckhy qoky sol lkchedy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
89	GDT791-F089	G407-S500	f82r	LICENSED_DY_CLOSE	4	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	4	G407-E3210	f82r.5	G407-E3213	f82r.5	G407-E3210|G407-E3211|G407-E3212|G407-E3213	qokal cthol chedy qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
90	GDT791-F090	G407-S501	f82r	LICENSED_DY_CLOSE	3	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	3	G407-E3214	f82r.5	G407-E3216	f82r.6	G407-E3214|G407-E3215|G407-E3216	qokal sar shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
91	GDT791-F091	G407-S502	f82r	LICENSED_DY_CLOSE	8	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	8	G407-E3217	f82r.6	G407-E3224	f82r.7	G407-E3217|G407-E3218|G407-E3219|G407-E3220|G407-E3221|G407-E3222|G407-E3223|G407-E3224	qol shedaiin sheckhy okal sheky qotaiin chedol dshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
92	GDT791-F092	G407-S503	f82r	LICENSED_DY_CLOSE	3	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	3	G407-E3225	f82r.7	G407-E3227	f82r.7	G407-E3225|G407-E3226|G407-E3227	sotaiin qokar shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
93	GDT791-F093	G407-S504	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	1	G407-E3228	f82r.7	G407-E3228	f82r.7	G407-E3228	solshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
94	GDT791-F094	G407-S505	f82r	LICENSED_DY_CLOSE	6	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	6	G407-E3229	f82r.7	G407-E3234	f82r.8	G407-E3229|G407-E3230|G407-E3231|G407-E3232|G407-E3233|G407-E3234	qokeey qoky ls cheey qekeey sheedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
95	GDT791-F095	G407-S506	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	1	G407-E3235	f82r.8	G407-E3235	f82r.8	G407-E3235	qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
96	GDT791-F096	G407-S507	f82r	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	13	1	1	F82_P1	F82_TOP_COUPLED	MAIN_RECORD	13	G407-E3236	f82r.8	G407-E3248	f82r.9	G407-E3236|G407-E3237|G407-E3238|G407-E3239|G407-E3240|G407-E3241|G407-E3242|G407-E3243|G407-E3244|G407-E3245|G407-E3246|G407-E3247|G407-E3248	lcho r cheey qokey qotal chedy qoteor ssholshecthy qokaiin chkedy rchey dairchey qokaiin	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
97	GDT791-F097	G407-S508	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	2	G407-E3249	f82r.11	G407-E3250	f82r.11	G407-E3249|G407-E3250	kolchdy qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
98	GDT791-F098	G407-S509	f82r	LICENSED_DY_CLOSE	7	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	7	G407-E3251	f82r.11	G407-E3257	f82r.12	G407-E3251|G407-E3252|G407-E3253|G407-E3254|G407-E3255|G407-E3256|G407-E3257	qopol qotedor chopchedy qotal chedy kam otedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
99	GDT791-F099	G407-S510	f82r	LICENSED_DY_CLOSE	9	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	9	G407-E3258	f82r.12	G407-E3266	f82r.13	G407-E3258|G407-E3259|G407-E3260|G407-E3261|G407-E3262|G407-E3263|G407-E3264|G407-E3265|G407-E3266	qodched olqo dar checkho lolol okal okarchedy tcheol olchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
100	GDT791-F100	G407-S511	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3267	f82r.13	G407-E3267	f82r.13	G407-E3267	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
101	GDT791-F101	G407-S512	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3268	f82r.13	G407-E3268	f82r.13	G407-E3268	qotedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
102	GDT791-F102	G407-S513	f82r	LICENSED_DY_CLOSE	13	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	13	G407-E3269	f82r.13	G407-E3281	f82r.14	G407-E3269|G407-E3270|G407-E3271|G407-E3272|G407-E3273|G407-E3274|G407-E3275|G407-E3276|G407-E3277|G407-E3278|G407-E3279|G407-E3280|G407-E3281	chedar cheey lchey solarol r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
103	GDT791-F103	G407-S514	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3282	f82r.15	G407-E3282	f82r.15	G407-E3282	kedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
104	GDT791-F104	G407-S515	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3283	f82r.15	G407-E3283	f82r.15	G407-E3283	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
105	GDT791-F105	G407-S516	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3284	f82r.15	G407-E3284	f82r.15	G407-E3284	qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
106	GDT791-F106	G407-S517	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3285	f82r.15	G407-E3285	f82r.15	G407-E3285	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
107	GDT791-F107	G407-S518	f82r	LICENSED_DY_CLOSE	7	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	7	G407-E3286	f82r.15	G407-E3292	f82r.16	G407-E3286|G407-E3287|G407-E3288|G407-E3289|G407-E3290|G407-E3291|G407-E3292	lkeedy qokaiin dy daiin chdy dy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
108	GDT791-F108	G407-S519	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3293	f82r.16	G407-E3293	f82r.16	G407-E3293	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
109	GDT791-F109	G407-S520	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3294	f82r.16	G407-E3294	f82r.16	G407-E3294	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
110	GDT791-F110	G407-S521	f82r	LICENSED_DY_CLOSE	10	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	10	G407-E3295	f82r.16	G407-E3304	f82r.17	G407-E3295|G407-E3296|G407-E3297|G407-E3298|G407-E3299|G407-E3300|G407-E3301|G407-E3302|G407-E3303|G407-E3304	cheey r or ol s aiin chey ra dam dshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
111	GDT791-F111	G407-S522	f82r	LICENSED_DY_CLOSE	4	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	4	G407-E3305	f82r.17	G407-E3308	f82r.17	G407-E3305|G407-E3306|G407-E3307|G407-E3308	qoteey chedy qokeeey qokedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
112	GDT791-F112	G407-S523	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	2	G407-E3309	f82r.17	G407-E3310	f82r.17	G407-E3309|G407-E3310	lteedy qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
113	GDT791-F113	G407-S524	f82r	LICENSED_DY_CLOSE	4	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	4	G407-E3311	f82r.17	G407-E3314	f82r.18	G407-E3311|G407-E3312|G407-E3313|G407-E3314	ralchey polched otain shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
114	GDT791-F114	G407-S525	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3315	f82r.18	G407-E3315	f82r.18	G407-E3315	shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
115	GDT791-F115	G407-S526	f82r	LICENSED_DY_CLOSE	12	1	1	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	12	G407-E3316	f82r.18	G407-E3327	f82r.19	G407-E3316|G407-E3317|G407-E3318|G407-E3319|G407-E3320|G407-E3321|G407-E3322|G407-E3323|G407-E3324|G407-E3325|G407-E3326|G407-E3327	dal chedar qokeey ykeey l s araiin ory okain char okain qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
116	GDT791-F116	G407-S527	f82r	LICENSED_DY_CLOSE	3	1	2	F82_P2	F82_MIDDLE_TRANSFER	MAIN_RECORD	1	G407-E3328	f82r.19	G407-E3328	f82r.19	G407-E3328	lchy	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
117	GDT791-F117	G407-S527	f82r	LICENSED_DY_CLOSE	3	2	2	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3329	f82r.20	G407-E3330	f82r.20	G407-E3329|G407-E3330	posalshy qokedy	SPLIT_LEGACY_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
118	GDT791-F118	G407-S528	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3331	f82r.20	G407-E3332	f82r.20	G407-E3331|G407-E3332	cphal shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
119	GDT791-F119	G407-S529	f82r	LICENSED_DY_CLOSE	4	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	4	G407-E3333	f82r.20	G407-E3336	f82r.20	G407-E3333|G407-E3334|G407-E3335|G407-E3336	sheol keeedy lkaiin shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
120	GDT791-F120	G407-S530	f82r	LICENSED_DY_CLOSE	4	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	4	G407-E3337	f82r.20	G407-E3340	f82r.21	G407-E3337|G407-E3338|G407-E3339|G407-E3340	qoly daiin cheoky lkedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
121	GDT791-F121	G407-S531	f82r	LICENSED_DY_CLOSE	23	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	23	G407-E3341	f82r.21	G407-E3363	f82r.23	G407-E3341|G407-E3342|G407-E3343|G407-E3344|G407-E3345|G407-E3346|G407-E3347|G407-E3348|G407-E3349|G407-E3350|G407-E3351|G407-E3352|G407-E3353|G407-E3354|G407-E3355|G407-E3356|G407-E3357|G407-E3358|G407-E3359|G407-E3360|G407-E3361|G407-E3362|G407-E3363	salshey daiin chey qol chedy qokeey dal qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy cheey qcthey qokeey lcheey daiin chey qokeeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
122	GDT791-F122	G407-S532	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3364	f82r.23	G407-E3364	f82r.23	G407-E3364	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
123	GDT791-F123	G407-S533	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3365	f82r.23	G407-E3366	f82r.24	G407-E3365|G407-E3366	lar qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
124	GDT791-F124	G407-S534	f82r	LICENSED_DY_CLOSE	9	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	9	G407-E3367	f82r.24	G407-E3375	f82r.24	G407-E3367|G407-E3368|G407-E3369|G407-E3370|G407-E3371|G407-E3372|G407-E3373|G407-E3374|G407-E3375	lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
125	GDT791-F125	G407-S535	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3376	f82r.25	G407-E3377	f82r.25	G407-E3376|G407-E3377	dol qoesedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
126	GDT791-F126	G407-S536	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3378	f82r.25	G407-E3379	f82r.25	G407-E3378|G407-E3379	sheeal sheedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
127	GDT791-F127	G407-S537	f82r	LICENSED_DY_CLOSE	3	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	3	G407-E3380	f82r.25	G407-E3382	f82r.25	G407-E3380|G407-E3381|G407-E3382	lshed qockhey lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
128	GDT791-F128	G407-S538	f82r	LICENSED_DY_CLOSE	5	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	5	G407-E3383	f82r.25	G407-E3387	f82r.26	G407-E3383|G407-E3384|G407-E3385|G407-E3386|G407-E3387	lar sheey ry tshey qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
129	GDT791-F129	G407-S539	f82r	LICENSED_DY_CLOSE	8	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	8	G407-E3388	f82r.26	G407-E3395	f82r.27	G407-E3388|G407-E3389|G407-E3390|G407-E3391|G407-E3392|G407-E3393|G407-E3394|G407-E3395	cheal lchedar ches aiin oteey qokaiin okey pchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
130	GDT791-F130	G407-S540	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3396	f82r.27	G407-E3397	f82r.27	G407-E3396|G407-E3397	rsheal daldy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
131	GDT791-F131	G407-S541	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3398	f82r.27	G407-E3398	f82r.27	G407-E3398	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
132	GDT791-F132	G407-S542	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3399	f82r.27	G407-E3399	f82r.27	G407-E3399	rshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
133	GDT791-F133	G407-S543	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3400	f82r.27	G407-E3400	f82r.27	G407-E3400	qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
134	GDT791-F134	G407-S544	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3401	f82r.27	G407-E3401	f82r.27	G407-E3401	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
135	GDT791-F135	G407-S545	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3402	f82r.27	G407-E3402	f82r.27	G407-E3402	lochedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
136	GDT791-F136	G407-S546	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3403	f82r.28	G407-E3404	f82r.28	G407-E3403|G407-E3404	qokoiin shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
137	GDT791-F137	G407-S547	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3405	f82r.28	G407-E3405	f82r.28	G407-E3405	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
138	GDT791-F138	G407-S548	f82r	LICENSED_DY_CLOSE	9	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	9	G407-E3406	f82r.28	G407-E3414	f82r.29	G407-E3406|G407-E3407|G407-E3408|G407-E3409|G407-E3410|G407-E3411|G407-E3412|G407-E3413|G407-E3414	qotaiin chcthey qoteeol chey qokaiin oly d cheey lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
139	GDT791-F139	G407-S549	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3415	f82r.29	G407-E3415	f82r.29	G407-E3415	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
140	GDT791-F140	G407-S550	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3416	f82r.29	G407-E3416	f82r.29	G407-E3416	lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
141	GDT791-F141	G407-S551	f82r	LICENSED_DY_CLOSE	3	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	3	G407-E3417	f82r.29	G407-E3419	f82r.29	G407-E3417|G407-E3418|G407-E3419	rchedy oky qotedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
142	GDT791-F142	G407-S552	f82r	LICENSED_DY_CLOSE	7	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	7	G407-E3420	f82r.29	G407-E3426	f82r.30	G407-E3420|G407-E3421|G407-E3422|G407-E3423|G407-E3424|G407-E3425|G407-E3426	qoty qoty qoteey raiin cheol qoteey shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
143	GDT791-F143	G407-S553	f82r	LICENSED_DY_CLOSE	2	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	2	G407-E3427	f82r.30	G407-E3428	f82r.30	G407-E3427|G407-E3428	qokeey lshedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
144	GDT791-F144	G407-S554	f82r	LICENSED_DY_CLOSE	1	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	1	G407-E3429	f82r.30	G407-E3429	f82r.30	G407-E3429	qokeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
145	GDT791-F145	G407-S555	f82r	LICENSED_DY_CLOSE	5	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	5	G407-E3430	f82r.30	G407-E3434	f82r.31	G407-E3430|G407-E3431|G407-E3432|G407-E3433|G407-E3434	rag cheol ol rsheedy lchedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
146	GDT791-F146	G407-S556	f82r	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	20	1	1	F82_P3	F82_BOTTOM_COMMUNAL	MAIN_RECORD	20	G407-E3435	f82r.31	G407-E3454	f82r.33	G407-E3435|G407-E3436|G407-E3437|G407-E3438|G407-E3439|G407-E3440|G407-E3441|G407-E3442|G407-E3443|G407-E3444|G407-E3445|G407-E3446|G407-E3447|G407-E3448|G407-E3449|G407-E3450|G407-E3451|G407-E3452|G407-E3453|G407-E3454	qoty lcheeor qokain cheedy lched taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain sain ol cheol ey cheor chey	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
147	GDT791-F147	G407-S557	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	3	G407-E3455	f83r.1	G407-E3457	f83r.1	G407-E3455|G407-E3456|G407-E3457	tchedy lpchedy opedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
148	GDT791-F148	G407-S558	f83r	LICENSED_DY_CLOSE	3	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	3	G407-E3458	f83r.1	G407-E3460	f83r.1	G407-E3458|G407-E3459|G407-E3460	chepol pchedar shedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
149	GDT791-F149	G407-S559	f83r	LICENSED_DY_CLOSE	8	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	8	G407-E3461	f83r.1	G407-E3468	f83r.2	G407-E3461|G407-E3462|G407-E3463|G407-E3464|G407-E3465|G407-E3466|G407-E3467|G407-E3468	qopchedy sol cheey qokaiin shol lchs shey qoteedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
150	GDT791-F150	G407-S560	f83r	LICENSED_DY_CLOSE	5	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	5	G407-E3469	f83r.2	G407-E3473	f83r.3	G407-E3469|G407-E3470|G407-E3471|G407-E3472|G407-E3473	rches ar chedy dor olkeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
151	GDT791-F151	G407-S561	f83r	LICENSED_DY_CLOSE	2	1	1	F83_P1	F83_UPPER_SPRAY	MAIN_RECORD	2	G407-E3474	f83r.3	G407-E3475	f83r.3	G407-E3474|G407-E3475	qotal chkeedy	RETAIN_STATEMENT	ZERO__BOUNDARY_REPAIR_ONLY
