alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
79	GDT581-I0961	ACTION_ALIAS	f77r	G407-S383	G407-E2645	eeedy	f77r.40	F77_P3	F77_LOWER_VESSEL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
80	GDT581-I0962	ACTION_ALIAS	f77r	G407-S384	G407-E2648	qotaiin	f77r.40	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2647	sheeol	f77r.40	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
81	GDT581-I0963	ACTION_ALIAS	f77r	G407-S385	G407-E2650	qoty	f77r.40	F77_P3	F77_LOWER_VESSEL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
82	GDT581-I0964	ACTION_ALIAS	f77r	G407-S385	G407-E2651	daiin	f77r.41	F77_P3	F77_LOWER_VESSEL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
83	GDT581-I0965	ACTION_ALIAS	f77r	G407-S385	G407-E2653	qolchey	f77r.41	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2652	sh	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
84	GDT581-I0966	ACTION_ALIAS	f77r	G407-S385	G407-E2654	qotedy	f77r.41	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2652	sh	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
85	GDT581-I0967	ACTION_ALIAS	f77r	G407-S386	G407-E2655	qotal	f77r.41	F77_P3	F77_LOWER_VESSEL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
86	GDT581-I0968	ACTION_ALIAS	f77r	G407-S386	G407-E2657	ain	f77r.41	F77_P3	F77_LOWER_VESSEL	R	SAME_STATEMENT_EVENT	G407-E2656	r	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
87	GDT581-I0969	ACTION_ALIAS	f77r	G407-S386	G407-E2660	arol	f77r.41	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2659	s	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
88	GDT581-I0970	ACTION_ALIAS	f77r	G407-S387	G407-E2662	qotedy	f77r.42	F77_P3	F77_LOWER_VESSEL	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
89	GDT581-I0971	ACTION_ALIAS	f77r	G407-S390	G407-E2667	aiin	f77r.42	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2666	s	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
90	GDT581-I0972	ACTION_ALIAS	f77r	G407-S390	G407-E2668	al	f77r.42	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2666	s	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
91	GDT581-I0973	ACTION_ALIAS	f77r	G407-S390	G407-E2669	d	f77r.43	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2666	s	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
92	GDT581-I0974	ACTION_ALIAS	f77r	G407-S390	G407-E2671	ol	f77r.43	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2670	chee	f77r.43	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
93	GDT581-I0975	ACTION_ALIAS	f77r	G407-S390	G407-E2673	qotaiin	f77r.43	F77_P3	F77_LOWER_VESSEL	CH	SAME_STATEMENT_EVENT	G407-E2672	cheedy	f77r.43	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
94	GDT581-I0976	ACTION_ALIAS	f77r	G407-S390	G407-E2674	qoteedy	f77r.43	F77_P3	F77_LOWER_VESSEL	CH	SAME_STATEMENT_EVENT	G407-E2672	cheedy	f77r.43	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
95	GDT581-I0977	ACTION_ALIAS	f77r	G407-S391	G407-E2675	qotedy	f77r.43	F77_P3	F77_LOWER_VESSEL	CH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
96	GDT581-I0978	ACTION_ALIAS	f77r	G407-S392	G407-E2679	qol	f77r.44	F77_P3	F77_LOWER_VESSEL	CHD	SAME_STATEMENT_EVENT	G407-E2678	qepchedy	f77r.44	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
97	GDT581-I0979	ACTION_ALIAS	f77r	G407-S392	G407-E2683	loly	f77r.44	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2682	cheey	f77r.44	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
98	GDT581-I0980	ACTION_ALIAS	f77r	G407-S392	G407-E2684	dy	f77r.44	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2682	cheey	f77r.44	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
99	GDT581-I0981	ACTION_ALIAS	f77r	G407-S392	G407-E2688	dal	f77r.45	F77_P3	F77_LOWER_VESSEL	CH	SAME_STATEMENT_EVENT	G407-E2687	lchear	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
100	GDT581-I0982	ACTION_ALIAS	f77r	G407-S392	G407-E2692	ain	f77r.45	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2691	s	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
101	GDT581-I0983	ACTION_ALIAS	f77r	G407-S392	G407-E2693	ol	f77r.45	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2691	s	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
102	GDT581-I0984	ACTION_ALIAS	f77r	G407-S392	G407-E2695	lod	f77r.45	F77_P3	F77_LOWER_VESSEL	R	SAME_STATEMENT_EVENT	G407-E2694	raiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
103	GDT581-I0985	ACTION_ALIAS	f77r	G407-S392	G407-E2696	daiin	f77r.46	F77_P3	F77_LOWER_VESSEL	R	SAME_STATEMENT_EVENT	G407-E2694	raiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
104	GDT581-I0986	ACTION_ALIAS	f77r	G407-S392	G407-E2700	dag	f77r.46	F77_P3	F77_LOWER_VESSEL	CH	SAME_STATEMENT_EVENT	G407-E2699	cheol	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
105	GDT581-I0987	ACTION_ALIAS	f77r	G407-S392	G407-E2702	otey	f77r.46	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2701	as	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
106	GDT581-I0988	ACTION_ALIAS	f77r	G407-S392	G407-E2703	daiin	f77r.46	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2701	as	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
107	GDT581-I0989	ACTION_ALIAS	f77r	G407-S392	G407-E2705	dal	f77r.47	F77_P3	F77_LOWER_VESSEL	SH	SAME_STATEMENT_EVENT	G407-E2704	ysheey	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
108	GDT581-I0990	ACTION_ALIAS	f77r	G407-S392	G407-E2708	dalo	f77r.47	F77_P3	F77_LOWER_VESSEL	S	SAME_STATEMENT_EVENT	G407-E2707	sal	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
109	GDT581-I0991	ACTION_ALIAS	f77r	G407-S392	G407-E2711	dalo	f77r.47	F77_P3	F77_LOWER_VESSEL	R	SAME_STATEMENT_EVENT	G407-E2710	dary	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
110	GDT581-I1159	ACTION_ALIAS	f82r	G407-S495	G407-E3179	daiin	f82r.1	F82_P1	F82_TOP_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3178	qokeol	f82r.1	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
111	GDT581-I1160	ACTION_ALIAS	f82r	G407-S495	G407-E3183	daiin	f82r.1	F82_P1	F82_TOP_COUPLED	SH	SAME_STATEMENT_EVENT	G407-E3182	cheey	f82r.1	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
112	GDT581-I1161	ACTION_ALIAS	f82r	G407-S496	G407-E3188	dy	f82r.2	F82_P1	F82_TOP_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3187	qokain	f82r.2	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
113	GDT581-I1162	ACTION_ALIAS	f82r	G407-S498	G407-E3202	ldy	f82r.4	F82_P1	F82_TOP_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3201	chkeey	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
114	GDT581-I1163	ACTION_ALIAS	f82r	G407-S499	G407-E3203	oteey	f82r.4	F82_P1	F82_TOP_COUPLED	K	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
115	GDT581-I1164	ACTION_ALIAS	f82r	G407-S499	G407-E3207	sol	f82r.5	F82_P1	F82_TOP_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3206	qoky	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
116	GDT581-I1165	ACTION_ALIAS	f82r	G407-S500	G407-E3213	qoteedy	f82r.5	F82_P1	F82_TOP_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3212	chedy	f82r.5	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
117	GDT581-I1166	ACTION_ALIAS	f82r	G407-S502	G407-E3217	qol	f82r.6	F82_P1	F82_TOP_COUPLED	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
118	GDT581-I1167	ACTION_ALIAS	f82r	G407-S502	G407-E3222	qotaiin	f82r.6	F82_P1	F82_TOP_COUPLED	K	SAME_STATEMENT_EVENT	G407-E3221	sheky	f82r.6	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
119	GDT581-I1168	ACTION_ALIAS	f82r	G407-S505	G407-E3231	ls	f82r.7	F82_P1	F82_TOP_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3230	qoky	f82r.7	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
120	GDT581-I1169	ACTION_ALIAS	f82r	G407-S507	G407-E3240	qotal	f82r.8	F82_P1	F82_TOP_COUPLED	OK	SAME_STATEMENT_EVENT	G407-E3239	qokey	f82r.8	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
121	GDT581-I1170	ACTION_ALIAS	f82r	G407-S507	G407-E3242	qoteor	f82r.8	F82_P1	F82_TOP_COUPLED	CHD	SAME_STATEMENT_EVENT	G407-E3241	chedy	f82r.8	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
122	GDT581-I1171	ACTION_ALIAS	f82r	G407-S509	G407-E3252	qotedor	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	P	SAME_STATEMENT_EVENT	G407-E3251	qopol	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
123	GDT581-I1172	ACTION_ALIAS	f82r	G407-S509	G407-E3254	qotal	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	CHD	SAME_STATEMENT_EVENT	G407-E3253	chopchedy	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
124	GDT581-I1173	ACTION_ALIAS	f82r	G407-S509	G407-E3257	otedy	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	K	SAME_STATEMENT_EVENT	G407-E3256	kam	f82r.11	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
125	GDT581-I1174	ACTION_ALIAS	f82r	G407-S510	G407-E3259	olqo	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	CHD	SAME_STATEMENT_EVENT	G407-E3258	qodched	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
126	GDT581-I1175	ACTION_ALIAS	f82r	G407-S510	G407-E3260	dar	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	CHD	SAME_STATEMENT_EVENT	G407-E3258	qodched	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
127	GDT581-I1176	ACTION_ALIAS	f82r	G407-S510	G407-E3262	lolol	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	K	SAME_STATEMENT_EVENT	G407-E3261	checkho	f82r.12	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
128	GDT581-I1177	ACTION_ALIAS	f82r	G407-S512	G407-E3268	qotedy	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	OK	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
129	GDT581-I1178	ACTION_ALIAS	f82r	G407-S513	G407-E3271	lchey	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	SH	SAME_STATEMENT_EVENT	G407-E3270	cheey	f82r.13	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
130	GDT581-I1179	ACTION_ALIAS	f82r	G407-S513	G407-E3276	chey	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	OK	SAME_STATEMENT_EVENT	G407-E3275	qokal	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
131	GDT581-I1180	ACTION_ALIAS	f82r	G407-S513	G407-E3278	deeedy	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	OK	SAME_STATEMENT_EVENT	G407-E3277	qokain	f82r.14	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
132	GDT581-I1181	ACTION_ALIAS	f82r	G407-S518	G407-E3288	dy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	OK	SAME_STATEMENT_EVENT	G407-E3287	qokaiin	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
133	GDT581-I1182	ACTION_ALIAS	f82r	G407-S518	G407-E3289	daiin	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	OK	SAME_STATEMENT_EVENT	G407-E3287	qokaiin	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
134	GDT581-I1183	ACTION_ALIAS	f82r	G407-S518	G407-E3291	dy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	CHD	SAME_STATEMENT_EVENT	G407-E3290	chdy	f82r.15	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
135	GDT581-I1184	ACTION_ALIAS	f82r	G407-S521	G407-E3297	or	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	R	SAME_STATEMENT_EVENT	G407-E3296	r	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
136	GDT581-I1185	ACTION_ALIAS	f82r	G407-S521	G407-E3298	ol	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	R	SAME_STATEMENT_EVENT	G407-E3296	r	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
137	GDT581-I1186	ACTION_ALIAS	f82r	G407-S521	G407-E3300	aiin	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	S	SAME_STATEMENT_EVENT	G407-E3299	s	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
138	GDT581-I1187	ACTION_ALIAS	f82r	G407-S521	G407-E3301	chey	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	S	SAME_STATEMENT_EVENT	G407-E3299	s	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
139	GDT581-I1188	ACTION_ALIAS	f82r	G407-S521	G407-E3303	dam	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	R	SAME_STATEMENT_EVENT	G407-E3302	ra	f82r.16	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
140	GDT581-I1189	ACTION_ALIAS	f82r	G407-S522	G407-E3305	qoteey	f82r.17	F82_P2	F82_MIDDLE_TRANSFER	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
141	GDT581-I1190	ACTION_ALIAS	f82r	G407-S524	G407-E3313	otain	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	CHD	SAME_STATEMENT_EVENT	G407-E3312	polched	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
142	GDT581-I1191	ACTION_ALIAS	f82r	G407-S526	G407-E3316	dal	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P2	ZERO__BOUNDARY_REPAIR_ONLY
143	GDT581-I1192	ACTION_ALIAS	f82r	G407-S526	G407-E3320	l	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	K	SAME_STATEMENT_EVENT	G407-E3319	ykeey	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
144	GDT581-I1193	ACTION_ALIAS	f82r	G407-S526	G407-E3322	araiin	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	S	SAME_STATEMENT_EVENT	G407-E3321	s	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
145	GDT581-I1194	ACTION_ALIAS	f82r	G407-S526	G407-E3323	ory	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	S	SAME_STATEMENT_EVENT	G407-E3321	s	f82r.18	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
146	GDT581-I1195	ACTION_ALIAS	f82r	G407-S526	G407-E3325	char	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	OK	SAME_STATEMENT_EVENT	G407-E3324	okain	f82r.19	F82_P2	F82_MIDDLE_TRANSFER	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
147	GDT581-I1196	ACTION_ALIAS	f82r	G407-S530	G407-E3337	qoly	f82r.20	F82_P3	F82_BOTTOM_COMMUNAL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
148	GDT581-I1197	ACTION_ALIAS	f82r	G407-S530	G407-E3338	daiin	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	SH	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P3	ZERO__BOUNDARY_REPAIR_ONLY
149	GDT581-I1198	ACTION_ALIAS	f82r	G407-S531	G407-E3342	daiin	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	SH	SAME_STATEMENT_EVENT	G407-E3341	salshey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
150	GDT581-I1199	ACTION_ALIAS	f82r	G407-S531	G407-E3343	chey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	SH	SAME_STATEMENT_EVENT	G407-E3341	salshey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
151	GDT581-I1200	ACTION_ALIAS	f82r	G407-S531	G407-E3344	qol	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	SH	SAME_STATEMENT_EVENT	G407-E3341	salshey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
152	GDT581-I1201	ACTION_ALIAS	f82r	G407-S531	G407-E3347	dal	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3346	qokeey	f82r.21	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
153	GDT581-I1202	ACTION_ALIAS	f82r	G407-S531	G407-E3353	qol	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	K	SAME_STATEMENT_EVENT	G407-E3352	shckhey	f82r.22	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
154	GDT581-I1203	ACTION_ALIAS	f82r	G407-S531	G407-E3360	lcheey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3359	qokeey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
155	GDT581-I1204	ACTION_ALIAS	f82r	G407-S531	G407-E3361	daiin	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3359	qokeey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
156	GDT581-I1205	ACTION_ALIAS	f82r	G407-S531	G407-E3362	chey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	OK	SAME_STATEMENT_EVENT	G407-E3359	qokeey	f82r.23	F82_P3	F82_BOTTOM_COMMUNAL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
