entity_type	v95_reading_id	surface	v95_lexical_core_de	v95_context_realizations_de	source_reading_ids	source_entity_ids	source_working_meanings_de	source_gdts	source_artifacts	source_semantic_scopes	source_semantic_applicabilities	source_global_export_scopes	source_bound_span_ids	semantic_scope	semantic_applicability	global_export_scope	bound_span_ids	unconditional_global_export_allowed	source_reading_count	occurrence_count	page_count	locus_count	pages	sample_loci	family_ids	decomposition	repair_modes	resolved_debt_atoms	last_semantic_writer	base_score	score_delta_lexical_core	lexical_core_cap	working_model_score_0_100_not_probability	working_model_level	context_realization_cap	context_realization_score_0_100_not_probability	context_realization_level	form_level	historical_confirmation	historical_analogue	relation_word_delta	positive_evidence_de	counterevidence_de	v95_audit_decision	v95_evidence_class	v95_open_semantic_slots	v95_component_global_export_allowed	v95_prior_lexical_core_de
ACTIVE_LEXICAL_READING	otarar#1	otarar	kalter Unteranteil I von Zubereitungsanteil I	Unteranteil I des Anteils I der kalten Zubereitung	otarar#1	AR196	Unteranteil I des Anteils I des kalten Ansatzes	GDT693|GDT716	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f104v	f104v.2#7	F_R	O_PREP+T_COLD+AR_SHARE_I+AR_SUBSHARE_I	GENERIC_ANSATZ_NOUN_NORMALIZATION_AND_RECURSION	ANSATZ_AS_FIXED_PRODUCT_IDENTITY	GDT716	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet beide sichtbaren R-Selektoren als Anteil I und Unteranteil I im kalten Zubereitungsrahmen; GDT711 liefert F_R nur einmal. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: Die Rekursion identifiziert weder physische Trennung noch Stoff oder Auszug; beide AR bleiben gebunden und nicht frei exportierbar. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalter Unteranteil I von Zubereitungsanteil I
ACTIVE_LEXICAL_READING	otardy#1	otardy	fertiger kalter Zubereitungsanteil I	fertiger Anteil I der kalten Zubereitung	otardy#1	AR197	fertiger Anteil I des kalten Ansatzes	GDT693|GDT716	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f95v1	f95v1.7#11	F_R	O_PREP+T_COLD+AR_SHARE_I+DY_FINISHED	GENERIC_ANSATZ_NOUN_NORMALIZATION	ANSATZ_AS_FIXED_PRODUCT_IDENTITY	GDT716	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT716 bindet die indexierte Anteilsleiter und trennt den lokalen Referenten: GDT693 bindet O-T-AR-DY als kalten Anteil I mit erreichtem Endpunkt; GDT711 liefert genau einmal F_R. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT716 Gegenbeleg: DY liefert nur den gebundenen Endpunkt; weder Ansatzidentitaet noch ein freier Abschlussbefehl ist bewiesen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	fertiger kalter Zubereitungsanteil I
ACTIVE_LEXICAL_READING	otchdy#1	otchdy	kalt-trocken; Anfangsstufe erreicht	kalt-trockene Zubereitung; Anfangsstufe erreicht	otchdy#1	AR198	kalt-trockene Zubereitung, Anfangsstufe erreicht	GDT691|GDT717	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f105r	f105r.2#5	F_STATE|F_STAGE	O_BOUND+T_COLD+CH_DRY+DY_START_REACHED	PREPARATION_HEAD_SEPARATED_FROM_QUALITY_STAGE	UNSUPPORTED_PORTABLE_PREPARATION_IDENTITY	GDT717	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT717 trennt den wiederholten Qualitaets-/Stufenkern vom Produktkopf: GDT647 bindet OTCHDY als 24-fach belegte kalt-trockene Anfangszelle; GDT689 kontrastiert sie exakt mit OTCHY und erhaelt den Schwesterkern plus erreichten Zustand. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT717 Gegenbeleg: Der Parserstatus ist gemischt und GDT689 warnt, dass der D-Bit allein keine Resultatsemantik identifiziert; kein freies DY und kein bestimmtes Produkt wird exportiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalt-trocken; Anfangsstufe erreicht
ACTIVE_LEXICAL_READING	otchey#1	otchey	kalt-trocken; Mittelstufe	kalt-trockene Zubereitung, Mittelstufe	otchey#1	AR199	kalt-trockene Zubereitung in der Mitte des Grades	GDT691|GDT717	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f114v	f114v.36#5	F_STATE|F_STAGE	O_BOUND+T_COLD+CH_DRY+EY_MIDDLE	PREPARATION_HEAD_SEPARATED_FROM_QUALITY_STAGE	UNSUPPORTED_PORTABLE_PREPARATION_IDENTITY	GDT717	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT717 trennt den wiederholten Qualitaets-/Stufenkern vom Produktkopf: GDT647 bindet OTCHEY in 26 Vorkommen auf 21 Seiten als all-reader-exakte Schwesterzelle mit kalt, trocken und Mittelstufe; GDT691 waehlt Zubereitung nur fuer die konkrete Ausgabe. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT717 Gegenbeleg: Die Zelle identifiziert weder Ansatz noch Rueckstand; O, T, CH und EY bleiben gebundene Analysefelder und keine freien Woerter. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalt-trocken; Mittelstufe
ACTIVE_LEXICAL_READING	otchy#1	otchy	kalt-trocken; Anfangsstufe	kalt-trockene Zubereitung, Anfangsstufe	otchy#1	AR200	kalt-trockene Zubereitung am Anfang des Grades	GDT691|GDT717	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f7r	f7r.2#8	F_STATE|F_STAGE	O_BOUND+T_COLD+CH_DRY+Y_START	PREPARATION_HEAD_SEPARATED_FROM_QUALITY_STAGE	UNSUPPORTED_PORTABLE_PREPARATION_IDENTITY	GDT717	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT717 trennt den wiederholten Qualitaets-/Stufenkern vom Produktkopf: GDT647 bindet OTCHY in 40 ZL3b-Vorkommen auf 32 Seiten als all-reader-exakte O-Rahmen-Zelle mit kalt, trocken und Anfangsstufe; GDT691 liefert nur den lokalen Zubereitungskopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT717 Gegenbeleg: O ist kein bestaetigtes freies Zubereitungswort; Ansatz oder Zubereitung bleibt ein ersetzbarer Fundstellenkopf und die Stufenachse ist historisch unbestaetigt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalt-trocken; Anfangsstufe
ACTIVE_LEXICAL_READING	otedy#1	otedy	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	otedy#1	AR201	kalter Ansatz, Mittelstufe erreicht	GDT689	V62_50_POSITION_REVISIONS.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	2	2	2	f106r|f115r	f106r.23#8|f115r.1#4	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT689	66	0	79	66	W3_SOLID_WORKING_THEORY	79	66	W3_SOLID_WORKING_THEORY	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalter Ansatz in der Mitte des Grades, abgeschlossen	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalter Ansatz, Mittelstufe erreicht
ACTIVE_LEXICAL_READING	oteed#1	oteed	vollständig abgekühlt; abgezogen	vollständig abgekühlter und abgezogener Auszug	oteed#1	AR202	vollständig abgekühlter und abgezogener Auszug	GDT691|GDT718	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f107r	f107r.2#5	NONE	LEARNED_WHOLE_RESULT_NO_FREE_COMPONENTS	LOCAL_PRODUCT_HEAD_SEPARATED_FROM_REPEATED_RESULT_WHOLE	UNSUPPORTED_PORTABLE_AUSZUG_IDENTITY	GDT718	30	0	39	30	W1_WEAK_WORKING	39	30	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT718 trennt den portablen Zustandskern vom lokalen Workflow-Produktkopf: GDT679 bindet oteed an sechs exakte Fundstellen auf fünf Seiten mit vollständig abgekühltem und abgezogenem Ganzwortkern; GDT691 liefert Auszug nur als konkrete lokale Kopfwahl. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT718 Gegenbeleg: Abgeschlossen bleibt GDT679s stärkster Rivale; d oder eed sind nicht frei segmentiert, und weder Auszug noch ein bestimmter Abziehmechanismus ist historisch bestätigt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	vollständig abgekühlt; abgezogen
ACTIVE_LEXICAL_READING	oteedy#1	oteedy	kalter Ansatz am Ende des Grades	kalter Ansatz am Ende des Grades	oteedy#1	AR203	kalter Ansatz am Ende des Grades	GDT689	V62_50_POSITION_REVISIONS.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f115r	f115r.1#10	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT689	54	0	79	54	W2_PROVISIONAL_WORKING	79	54	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalter Ansatz am Ende des Grades, abgeschlossen	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalter Ansatz am Ende des Grades
ACTIVE_LEXICAL_READING	oteor#1	oteor	kalte Portion, Mittelstufe	eine kalte Portion der Zubereitung auf Mittelstufe	oteor#1	AR204	eine Portion kalten Ansatzes, Mittelstufe	GDT678|GDT714	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f86v6	f86v6.4#8	F_O|F_STATE|F_STAGE|F_OR	O_PREP+T_COLD+E_MIDDLE+OR_PORTION	LEXICAL_CORE_CONTEXT_SPLIT	LEXICALIZED_ARTICLE|CONTEXTUAL_PREPARATION_HEAD_IN_CORE	GDT714	39	0	59	39	W1_WEAK_WORKING	59	39	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT678 belegt O-T-E-OR an zehn Stellen; Zubereitungsrahmen, Kälte, Mittelstufe und Portion sind sichtbar. Ein anderer Beleg erscheint reader-bestaetigt als oteor y, ohne den Kern zu aendern. Die Core/Context-Umsortierung verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: Inhalt der Portion und die genaue O-Funktion bleiben offen; die aktive f86v6-Stelle besitzt kein angehaengtes y. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalte Portion, Mittelstufe
ACTIVE_LEXICAL_READING	otsheody#1	otsheody	fertiges kalt angefeuchtetes Mazerat	fertiges kalt angefeuchtetes Mazerat	otsheody#1	AR205	fertiges kalt angefeuchtetes Mazerat	GDT691	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f113v	f113v.12#2	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT691	30	0	79	30	W1_WEAK_WORKING	79	30	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Einweichung|feuchte Zubereitung	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	fertiges kalt angefeuchtetes Mazerat
ACTIVE_LEXICAL_READING	otshey#1	otshey	kalt-feucht; Mittelstufe	kalt-feuchte Zubereitung, Mittelstufe	otshey#1	AR206	kaltes Mazerat in der Mitte des Grades	GDT691|GDT717	V64_479_TOKEN_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f86v6	f86v6.5#8	F_STATE|F_STAGE	O_BOUND+T_COLD+SH_MOIST+EY_MIDDLE	MAZERAT_IDENTITY_REMOVED_FROM_CORE	UNSUPPORTED_MAZERAT_IDENTITY	GDT717	30	8	39	38	W1_WEAK_WORKING	39	38	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT717 trennt den wiederholten Qualitaets-/Stufenkern vom Produktkopf: GDT647 bindet OTSHEY als all-reader-exakte kalt-feuchte Mittelzelle mit sieben Vorkommen auf sechs Seiten; die Rasterfelder tragen Zustand und Stufe ohne Mazeratkopf. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT717 Gegenbeleg: GDT691s Mazerat ist eine lokale Rendererwahl mit den Rivalen kalt-feuchte Zubereitung und Einweichung; das Produkt und ein reales Einweichen bleiben offen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalt-feucht; Mittelstufe
ACTIVE_LEXICAL_READING	oty#1	oty	kalte Zubereitung, Anfangsstufe	eine kalte Zubereitung auf Anfangsstufe	oty#1	AR207	kalter Ansatz am Anfang des Grades	GDT647|GDT714	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f27r	f27r.9#5	F_O|F_STATE|F_STAGE	O_PREP+T_COLD+Y_START	CORE_CONTEXT_COMPRESSION	OVERLONG_GRADE_PROSE	GDT714	31	0	59	31	W1_WEAK_WORKING	59	31	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT647 belegt die O-T-Y-Zelle in 101 ZL3b-Kontexten, davon 92 all-reader-exakt; Zubereitung, Kälte und Anfangsstufe bilden den stabilen Kern. Die reine Prosekompression verdient keine neuen Punkte. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: O ist kein universeller Ansatzkopf; Y kann je nach Familie Anfang, Grundform oder Abschluss tragen, und Kälte kann Zustandsklasse sein. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	kalte Zubereitung, Anfangsstufe
ACTIVE_LEXICAL_READING	otytam#1	otytam	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	otytam#1	AR208	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	GDT680	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f86v6	f86v6.31#10	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	49	0	79	49	W2_PROVISIONAL_WORKING	79	49	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	aus dem Kaltansatz ein Maß nehmen und erneut kühlen
ACTIVE_LEXICAL_READING	otytchol#1	otytchol	nachgekühlter Trockenstoff im Ansatz	nachgekühlter Trockenstoff im Ansatz	otytchol#1	AR209	nachgekühlter Trockenstoff im Ansatz	GDT680	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f10r	f10r.2#7	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	21	0	79	21	W1_WEAK_WORKING	79	21	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	nachgekühlter Trockenstoff im Ansatz
ACTIVE_LEXICAL_READING	pchedaiin#1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	pchedaiin#1	AR210	drei Dosen bis Mittelstufe getrocknetes Pulver	GDT678	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	2	2	2	f105v|f86v3	f105v.14#1|f86v3.18#1	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	59	0	79	59	W2_PROVISIONAL_WORKING	79	59	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 2 identitaetssignalisierte Positionen; Zwei exakte Stellen auf zwei Seiten tragen dieselbe Pulver-Trocken-Wert-Komposition.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; Nur zwei Belege; die daiin-Achse und historische Stoffidentität bleiben offen.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	drei Dosen bis Mittelstufe getrocknetes Pulver
ACTIVE_LEXICAL_READING	pol#1	pol	Pulverstoff	Pulverstoff	pol#1	AR211	Pulverstoff	GDT636_V13|GDT721	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	SCOPED_PRODUCTIVE_HEAD_COMPOSITION	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f77r	f77r.38#1	GDT635_FOUR_HEAD_OL_GRID	P_INITIAL_POWDER + OL_MATERIAL_BODY	EXPLICIT_SCOPED_COMPOSITION	UNEXPLAINED_COMPOSITION_SCOPE	GDT721	31	0	39	31	W1_WEAK_WORKING	39	31	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT721 bindet den konkreten Vier-Kopf-Wert an seine zulässige Konstruktion: GDT635 belegt pol 16-mal auf 12 Seiten und 13-mal lesergenau, das vollständige pol/sol/rol/lol-Gitter sowie den exakten BOS-Rahmen pol shedy; GDT636 führt pol ausdrücklich als p+ol und Pulverstoff. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	GDT721 Gegenbeleg und Grenze: p ist nur als Anfangskopf zugelassen und konkurriert mit potio oder pilula; ol darf nicht als beliebiges freies Binnenstück exportiert werden. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Pulverstoff
ACTIVE_LEXICAL_READING	polairy#1	polairy	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	polairy#1	AR212	Pulveranteil II, abgeschlossen	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f105v	f105v.1#1	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT694	30	0	79	30	W1_WEAK_WORKING	79	30	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulveranteil II abschließen	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Pulveranteil II, abgeschlossen
