view	control_id	world	combined_gain	max_four_gain	gain_1_5	gain_3_5	gain_2_3
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3014	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3015	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3016	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3017	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3018	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3019	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3020	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3021	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3022	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3023	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3024	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3025	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3026	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3027	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3028	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3029	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3030	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3031	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3032	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3033	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3034	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3035	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3036	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3037	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3038	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3039	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3040	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3041	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3042	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3043	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3044	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3045	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3046	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3047	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3048	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3049	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3050	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3051	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3052	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3053	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3054	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3055	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3056	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3057	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3058	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3059	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3060	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3061	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3062	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3063	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3064	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3065	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3066	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3067	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3068	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3069	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3070	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3071	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3072	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3073	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3074	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3075	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3076	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3077	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3078	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3079	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3080	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3081	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3082	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3083	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3084	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3085	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3086	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3087	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3088	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3089	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3090	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3091	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3092	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3093	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3094	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3095	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3096	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3097	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3098	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3099	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3100	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3101	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3102	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3103	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3104	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3105	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3106	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3107	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3108	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3109	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3110	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3111	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3112	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3113	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3114	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3115	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3116	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3117	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3118	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3119	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3120	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3121	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3122	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3123	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3124	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3125	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3126	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3127	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3128	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3129	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3130	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3131	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3132	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3133	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3134	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3135	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3136	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3137	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3138	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3139	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3140	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3141	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3142	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3143	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3144	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3145	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3146	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3147	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3148	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3149	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3150	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3151	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3152	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3153	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3154	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3155	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3156	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3157	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3158	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3159	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3160	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3161	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3162	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3163	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3164	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3165	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3166	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3167	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3168	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3169	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3170	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3171	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3172	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3173	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3174	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3175	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3176	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3177	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3178	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3179	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3180	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3181	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3182	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3183	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3184	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3185	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3186	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3187	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3188	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3189	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3190	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3191	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3192	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3193	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3194	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3195	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3196	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3197	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3198	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3199	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3200	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3201	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3202	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3203	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3204	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3205	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3206	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3207	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3208	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3209	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3210	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3211	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3212	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3213	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3214	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3215	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3216	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3217	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3218	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3219	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3220	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3221	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3222	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3223	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3224	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3225	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3226	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3227	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3228	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3229	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3230	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3231	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3232	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3233	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
NATIVE	ABBREVIATION_HEAVY_MEDIEVAL	3234	1.117028549	1.117028549	0.773112177	0.467084399	0.565182799
