unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U213	PROSE_WORKSHOP	f82r	f82r.26	B2	E213	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S015	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U214	PROSE_WORKSHOP	f82r	f82r.26	B2	E214	cheal	PRODUCTIVE_COMPONENTS	dorthin	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U215	PROSE_WORKSHOP	f82r	f82r.26	B2	E215	lchedar	PRODUCTIVE_COMPONENTS	von dort abführen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	von dort abführen	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U216	PROSE_WORKSHOP	f82r	f82r.26	B2	E216	ches	WHOLE_CARD_CODEBOOK	teilen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	teilen	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U217	PROSE_WORKSHOP	f82r	f82r.26	B2	E217	aiin	PRODUCTIVE_COMPONENTS	Sollmaß	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U218	PROSE_WORKSHOP	f82r	f82r.26	B2	E218	oteey	PRODUCTIVE_COMPONENTS	langer Folgeposten	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	langer Folgeposten	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U219	PROSE_WORKSHOP	f82r	f82r.26	B2	E219	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U220	PROSE_WORKSHOP	f82r	f82r.26	B2	E220	okey	PRODUCTIVE_COMPONENTS	kurz ansetzen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz ansetzen	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U221	PROSE_WORKSHOP	f82r	f82r.27	B2	E221	pchedy	PRODUCTIVE_COMPONENTS	einführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	einführen; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S016	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U222	PROSE_WORKSHOP	f82r	f82r.27	B2	E222	rsheal	PRODUCTIVE_COMPONENTS	kurz am Ziel ruhen	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz am Ziel ruhen	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S017	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U223	PROSE_WORKSHOP	f82r	f82r.27	B2	E223	daldy	PRODUCTIVE_COMPONENTS	Nebenöffnung; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Nebenöffnung; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S017	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U224	PROSE_WORKSHOP	f82r	f82r.27	B2	E224	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S018	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U225	PROSE_WORKSHOP	f82r	f82r.27	B2	E225	rshedy	WHOLE_CARD_CODEBOOK	Waschgang	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Waschgang	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S019	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U226	PROSE_WORKSHOP	f82r	f82r.27	B2	E226	qoteedy	PRODUCTIVE_COMPONENTS	lange Folge; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	lange Folge; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S020	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U227	PROSE_WORKSHOP	f82r	f82r.27	B2	E227	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S021	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U228	PROSE_WORKSHOP	f82r	f82r.27	B2	E228	lochedy	PRODUCTIVE_COMPONENTS	Rest abführen; Schluss	B2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Rest abführen; Schluss	D2_CLEAR_EXTRACT_STAR_ATLAS	HOW	B2	B2-S022	Flüssigkeit durch lokale Stationen führen, sammeln, wärmen, klären und verteilen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U229	PROSE_WORKSHOP	f83r	f83r.3	B3	E229	olkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger sammeln; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S001	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U230	PROSE_WORKSHOP	f83r	f83r.3	B3	E230	qotal	PRODUCTIVE_COMPONENTS	danach dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	danach dorthin	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S002	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U231	PROSE_WORKSHOP	f83r	f83r.3	B3	E231	chkeedy	PRODUCTIVE_COMPONENTS	länger wärmen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger wärmen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S002	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U232	PROSE_WORKSHOP	f83r	f83r.3	B3	E232	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S003	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U233	PROSE_WORKSHOP	f83r	f83r.3	B3	E233	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S003	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U234	PROSE_WORKSHOP	f83r	f83r.3	B3	E234	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S003	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U235	PROSE_WORKSHOP	f83r	f83r.3	B3	E235	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abführen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S003	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U236	PROSE_WORKSHOP	f83r	f83r.3	B3	E236	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S004	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U237	PROSE_WORKSHOP	f83r	f83r.3	B3	E237	qotal	PRODUCTIVE_COMPONENTS	danach dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	danach dorthin	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S004	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U238	PROSE_WORKSHOP	f83r	f83r.3	B3	E238	dar	PRODUCTIVE_COMPONENTS	daraus	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	daraus	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S004	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U239	PROSE_WORKSHOP	f83r	f83r.6	B3	E239	schedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S005	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U240	PROSE_WORKSHOP	f83r	f83r.6	B3	E240	chedchy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S006	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U241	PROSE_WORKSHOP	f83r	f83r.6	B3	E241	qokal	PRODUCTIVE_COMPONENTS	dort ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dort ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S006	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U242	PROSE_WORKSHOP	f83r	f83r.6	B3	E242	olchedy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	fortsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S006	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U243	PROSE_WORKSHOP	f83r	f83r.6	B3	E243	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S007	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U244	PROSE_WORKSHOP	f83r	f83r.6	B3	E244	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S007	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U245	PROSE_WORKSHOP	f83r	f83r.6	B3	E245	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S007	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U246	PROSE_WORKSHOP	f83r	f83r.6	B3	E246	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abführen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S008	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U247	PROSE_WORKSHOP	f83r	f83r.6	B3	E247	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Posten ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S009	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U248	PROSE_WORKSHOP	f83r	f83r.8	B3	E248	pchedal	PRODUCTIVE_COMPONENTS	Einlass	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Einlass	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S010	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U249	PROSE_WORKSHOP	f83r	f83r.8	B3	E249	otedy	PRODUCTIVE_COMPONENTS	kurze Folge; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurze Folge; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S010	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U250	PROSE_WORKSHOP	f83r	f83r.8	B3	E250	shecthedchy	PRODUCTIVE_COMPONENTS	bereiten Posten umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereiten Posten umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S011	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U251	PROSE_WORKSHOP	f83r	f83r.8	B3	E251	qoky	PRODUCTIVE_COMPONENTS	Posten ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Posten ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S011	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U252	PROSE_WORKSHOP	f83r	f83r.8	B3	E252	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S011	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U253	PROSE_WORKSHOP	f83r	f83r.8	B3	E253	chary	PRODUCTIVE_COMPONENTS	daraus	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	daraus	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S011	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
