page	locus	record	line	event_index	surface	exact_tuple_id	line_position	previous_surface	next_surface	article_segment	default_card_meaning	contextual_reading	source_class	confidence	inherited_picture_argument	silent_argument_count	physical_line_relation	copying_abbreviation_audit	segmentation_null
f55v	f55v.11	1	f55v.11	8	or	7a4bb8136330ee4e6e56	MIDDLE	oltchy	y	F55_WOUND_MIXTURE	the prepared decoction or working liquid	the prepared decoction or working liquid	PREPARED_LIQUID	.53	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	9	y	b921a237be883a820352	MIDDLE	or	orain	F55_WOUND_MIXTURE	this present portion	use this present jarred portion	CURRENT_PORTION	.56	[pictured large-leaved simple or its preparation]	0	NONE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	10	orain	6afeb5c9ab9f6cbdea0d	LAST	y	<LINE_END>	F55_WOUND_MIXTURE	use this decoction while fresh	use this decoction while fresh	APPLICATION_CLOSE	.29	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.5	1	f56r.5	1	chochor	b9d7b6d68209a9019e7a	FIRST	<LINE_START>	cho	F56_ROOT_WINE	gather the pictured plant in spring	gather the pictured plant in spring	GATHERING_TIME_HEAD	.30	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.5	1	f56r.5	2	cho	2cc054357a929df85f64	MIDDLE	chochor	chodaly	F56_ROOT_WINE	then take the following ingredient or plant part	then take the lower root	NEXT_DOSSIER_DETAIL	.65	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	page-local dossier macro; repeated exemplar heading is the leading nonlexical rival	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.5	1	f56r.5	3	chodaly	0ec6a45e2950e8e7061d	MIDDLE	cho	daiin	F56_ROOT_WINE	the lower root	the lower root	PICTURED_PART	.31	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.5	1	f56r.5	4	daiin	2f1c5e56e8f0ff459065	LAST	chodaly	<LINE_END>	F56_ROOT_WINE	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.7	1	f56r.7	1	sho	2cc054357a929df85f64	FIRST	<LINE_START>	kchol	F56_ROOT_WINE	then take the following ingredient or plant part	then add white wine	NEXT_DOSSIER_DETAIL	.65	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	page-local dossier macro; repeated exemplar heading is the leading nonlexical rival	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.7	1	f56r.7	2	kchol	893c570f3fa3fce99711	MIDDLE	sho	otchor	F56_ROOT_WINE	add white wine	add white wine	MEDIUM_ACTION	.30	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.7	1	f56r.7	3	otchor	10488b911aae52b3b334	MIDDLE	kchol	choky	F56_ROOT_WINE	gather the plant before flowering	gather the plant before flowering	GATHERING_TIME	.31	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.7	1	f56r.7	4	choky	276a7c2d74d1143446f4	MIDDLE	otchor	dal	F56_ROOT_WINE	apply or use this portion	apply or use this portion	APPLICATION_ACTION	.61	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.7	1	f56r.7	5	dal	dd0ecaf5e27d81befffc	LAST	choky	<LINE_END>	F56_ROOT_WINE	at the painful place shown in the rubric	at the painful place shown in the rubric	PICTURE_LOCAL_REFERENCE	.58	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.8	1	f56r.8	1	schol	d665560c8ff80799a82c	FIRST	<LINE_START>	choy	F56_SWELLING_POULTICE	for painful swellings	for painful swellings	INDICATION_HEAD	.42	[pictured spiny simple/selected head or affected place]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.8	1	f56r.8	2	choy	c10aec6d4dd877ec8bd8	MIDDLE	schol	choky	F56_SWELLING_POULTICE	pound it fine with wine	pound it fine with wine	PREPARATION_ACTION	.27	[pictured spiny simple/selected head or affected place]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.8	1	f56r.8	3	choky	276a7c2d74d1143446f4	MIDDLE	choy	cheeckhody	F56_SWELLING_POULTICE	apply or use this portion	apply or use this portion	APPLICATION_ACTION	.61	[pictured spiny simple/selected head or affected place]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.8	1	f56r.8	4	cheeckhody	95987d6f198d6d247511	LAST	choky	<LINE_END>	F56_SWELLING_POULTICE	bind it in place overnight	bind it in place overnight	APPLICATION_CLOSE	.30	[pictured spiny simple/selected head or affected place]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.12	1	f56r.12	1	sh	ad3581d3144f69a5912d	FIRST	<LINE_START>	cho	F56_HEAD_REMEDY	for the mature seed-head	for the mature seed-head	PICTURED_PART_HEAD	.25	[pictured spiny simple/selected head or affected place]	1	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.12	1	f56r.12	2	cho	2cc054357a929df85f64	MIDDLE	sh	kchey	F56_HEAD_REMEDY	then take the following ingredient or plant part	then take the fully opened head	NEXT_DOSSIER_DETAIL	.65	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	page-local dossier macro; repeated exemplar heading is the leading nonlexical rival	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.12	1	f56r.12	3	kchey	b74e9e65637b7c8538dd	MIDDLE	cho	qokokchy	F56_HEAD_REMEDY	the fully opened head	the fully opened head	PICTURED_PART	.28	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.12	1	f56r.12	4	qokokchy	1322bc176443fc2a8a86	LAST	kchey	<LINE_END>	F56_HEAD_REMEDY	dry it in the shade	dry it in the shade	DRY_ACTION	.30	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.13	1	f56r.13	1	okchy	9ad66e67803a12e745de	FIRST	<LINE_START>	chokcheo	F56_HEAD_REMEDY	use the freshly prepared remedy	use the freshly prepared remedy	FRESH_PREPARATION	.52	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.13	1	f56r.13	2	chokcheo	087a47b5423438cd6b6a	MIDDLE	okchy	kchal	F56_HEAD_REMEDY	drink it for gripping stomach pain	drink it for gripping stomach pain	INDICATION_APPLICATION	.26	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.13	1	f56r.13	3	kchal	75a523fcf039b006f97b	LAST	chokcheo	<LINE_END>	F56_HEAD_REMEDY	keep a dried reserve in the shade	keep a dried reserve in the shade	STORAGE_ACTION	.27	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.18	1	f56r.18	1	sho	2cc054357a929df85f64	FIRST	<LINE_START>	chokchy	F56_HONEY_POULTICE	then take the following ingredient or plant part	then prepare a fresh honey remedy	NEXT_DOSSIER_DETAIL	.65	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	page-local dossier macro; repeated exemplar heading is the leading nonlexical rival	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.18	1	f56r.18	2	chokchy	9ad66e67803a12e745de	MIDDLE	sho	kchoar	F56_HONEY_POULTICE	use the freshly prepared remedy	use the freshly prepared remedy	FRESH_PREPARATION	.52	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.18	1	f56r.18	3	kchoar	c71c72da4e09e0833392	MIDDLE	chokchy	sotodan	F56_HONEY_POULTICE	with honey	with honey	MEDIUM	.31	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.18	1	f56r.18	4	sotodan	61a075bc54793c1c781f	LAST	kchoar	<LINE_END>	F56_HONEY_POULTICE	apply the honey preparation while fresh	apply the honey preparation while fresh	APPLICATION_CLOSE	.29	[pictured spiny simple/selected head or affected place]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.19	1	f56r.19	1	otchey	faf321940aed922846a9	FIRST	<LINE_START>	keol	F56_HONEY_POULTICE	for a poultice take	for a poultice take	APPLICATION_HEAD	.25	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.19	1	f56r.19	2	keol	9bb7122b386ebbc6138f	MIDDLE	otchey	daiin	F56_HONEY_POULTICE	the pale inner flower	the pale inner flower	PICTURED_PART	.28	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f56r	f56r.19	1	f56r.19	3	daiin	2f1c5e56e8f0ff459065	LAST	keol	<LINE_END>	F56_HONEY_POULTICE	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured spiny simple/selected head or affected place]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
