page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	detailed_role	confidence	inheritance_context_rule	ledger_scope	source_event_serial	inserted_silent_argument	complete_local_phrase	selection_scope
f55v	f55v.11	1	f55v.11	5	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	MEASURE_REFERENCE	MEASURE_REFERENCE	.66	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	68		for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V18_CROSS_REGISTER_PRESERVED
f55v	f55v.11	1	f55v.11	6	okal	308e8ea2d5d190c498e8	mix the two portions together	COMBINE_PORTIONS	COMBINE_PORTIONS	.54	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	69	[pictured simple / currently named part]	for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V18_CROSS_REGISTER_PRESERVED
f55v	f55v.11	1	f55v.11	7	oltchy	204b04837409088c48f9	keep it in a covered jar	STORAGE	COVERED_STORAGE	.38	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	70	[pictured simple / currently named part]	for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V19_HERBAL_ONLY_R2
f55v	f55v.11	1	f55v.11	8	or	7a4bb8136330ee4e6e56	the prepared decoction or working liquid	PREPARED_LIQUID	PREPARED_LIQUID	.53	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	71		for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V18_CROSS_REGISTER_PRESERVED
f55v	f55v.11	1	f55v.11	9	y	b921a237be883a820352	this present portion	CURRENT_PORTION	CURRENT_PORTION	.56	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	72		for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V18_CROSS_REGISTER_PRESERVED
f55v	f55v.11	1	f55v.11	10	orain	6afeb5c9ab9f6cbdea0d	use the finished liquor fresh	CLAUSE_CLOSURE	FRESH_USE_CLOSURE	.36	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	73	[pictured simple / currently named part]	for its second medicinal use; add white wine; while the liquor remains warm; boil gently and remove from the fire; in the stated or usual measure; mix the two portions together; keep it in a covered jar; the prepared decoction or working liquid; this present portion; use the finished liquor fresh	V19_HERBAL_ONLY_R2
f56r	f56r.5	1	f56r.5	1	chochor	b9d7b6d68209a9019e7a	gather the plant in spring	GATHERING_TIME	GATHERING_TIME	.35	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	74	[pictured simple / currently named part]	gather the plant in spring; then take the following ingredient or plant part; the thin lower root; in the stated or usual measure	V19_HERBAL_ONLY_R2
f56r	f56r.5	1	f56r.5	2	cho	2cc054357a929df85f64	then take the following ingredient or plant part	PREPARATION_ACTION	NEXT_DOSSIER_DETAIL	.65	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	75		gather the plant in spring; then take the following ingredient or plant part; the thin lower root; in the stated or usual measure	V19_HERBAL_ONLY_R2
f56r	f56r.5	1	f56r.5	3	chodaly	0ec6a45e2950e8e7061d	the thin lower root	PLANT_PART	PLANT_PART_ROOT	.35	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	76		gather the plant in spring; then take the following ingredient or plant part; the thin lower root; in the stated or usual measure	V19_HERBAL_ONLY_R2
f56r	f56r.5	1	f56r.5	4	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	MEASURE_REFERENCE	MEASURE_REFERENCE	.66	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	77		gather the plant in spring; then take the following ingredient or plant part; the thin lower root; in the stated or usual measure	V18_CROSS_REGISTER_PRESERVED
f56r	f56r.7	1	f56r.7	1	sho	2cc054357a929df85f64	then take the following ingredient or plant part	PREPARATION_ACTION	NEXT_DOSSIER_DETAIL	.65	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	78		then take the following ingredient or plant part; steep it in white wine; gathered before flowering; apply or use this portion; upon the afflicted place	V19_HERBAL_ONLY_R2
f56r	f56r.7	1	f56r.7	2	kchol	893c570f3fa3fce99711	steep it in white wine	MEDIUM	MEDIUM_WINE	.36	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	79	[pictured simple / currently named part]	then take the following ingredient or plant part; steep it in white wine; gathered before flowering; apply or use this portion; upon the afflicted place	V19_HERBAL_ONLY_R2
f56r	f56r.7	1	f56r.7	3	otchor	10488b911aae52b3b334	gathered before flowering	GATHERING_TIME	GATHERING_TIME	.45	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	80	[pictured simple / currently named part]	then take the following ingredient or plant part; steep it in white wine; gathered before flowering; apply or use this portion; upon the afflicted place	V19_HERBAL_ONLY_R2
f56r	f56r.7	1	f56r.7	4	choky	276a7c2d74d1143446f4	apply or use this portion	APPLICATION_ACTION	APPLICATION_ACTION	.61	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	81	[pictured simple / currently named part]	then take the following ingredient or plant part; steep it in white wine; gathered before flowering; apply or use this portion; upon the afflicted place	V18_CROSS_REGISTER_PRESERVED
f56r	f56r.7	1	f56r.7	5	dal	dd0ecaf5e27d81befffc	at the place indicated by the drawing	PICTURE_LOCAL_REFERENCE	BODY_SITE_REFERENCE	.58	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	82		then take the following ingredient or plant part; steep it in white wine; gathered before flowering; apply or use this portion; upon the afflicted place	V18_CROSS_REGISTER_PRESERVED
f56r	f56r.8	1	f56r.8	1	schol	d665560c8ff80799a82c	of this pictured simple	REFERENCE	PICTURED_OWNER_REFERENCE	.42	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	83		of this pictured simple; which grows on damp shaded heath; apply or use this portion; leave the plaster uncovered until dry	V19_HERBAL_ONLY_R2
f56r	f56r.8	1	f56r.8	2	choy	c10aec6d4dd877ec8bd8	which grows on damp shaded heath	HABITAT	HABITAT_MOIST	.36	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	84		of this pictured simple; which grows on damp shaded heath; apply or use this portion; leave the plaster uncovered until dry	V19_HERBAL_ONLY_R2
f56r	f56r.8	1	f56r.8	3	choky	276a7c2d74d1143446f4	apply or use this portion	APPLICATION_ACTION	APPLICATION_ACTION	.61	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	85	[pictured simple / currently named part]	of this pictured simple; which grows on damp shaded heath; apply or use this portion; leave the plaster uncovered until dry	V18_CROSS_REGISTER_PRESERVED
f56r	f56r.8	1	f56r.8	4	cheeckhody	95987d6f198d6d247511	leave the plaster uncovered until dry	APPLICATION	PLASTER_CLOSURE	.35	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	86	[pictured simple / currently named part]	of this pictured simple; which grows on damp shaded heath; apply or use this portion; leave the plaster uncovered until dry	V19_HERBAL_ONLY_R2
f56r	f56r.12	1	f56r.12	1	sh	ad3581d3144f69a5912d	its small seed or bud-head	PLANT_PART	PLANT_PART_SEED	.32	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	87		its small seed or bud-head; then take the following ingredient or plant part; the dried narrow leaf; dry it in shade	V19_HERBAL_ONLY_R2
f56r	f56r.12	1	f56r.12	2	cho	2cc054357a929df85f64	then take the following ingredient or plant part	PREPARATION_ACTION	NEXT_DOSSIER_DETAIL	.65	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	88		its small seed or bud-head; then take the following ingredient or plant part; the dried narrow leaf; dry it in shade	V19_HERBAL_ONLY_R2
f56r	f56r.12	1	f56r.12	3	kchey	b74e9e65637b7c8538dd	the dried narrow leaf	PLANT_PART	PLANT_PART_LEAF	.35	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	89		its small seed or bud-head; then take the following ingredient or plant part; the dried narrow leaf; dry it in shade	V19_HERBAL_ONLY_R2
f56r	f56r.12	1	f56r.12	4	qokokchy	1322bc176443fc2a8a86	dry it in shade	PREPARATION_ACTION	SHADE_DRYING	.39	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	90	[pictured simple / currently named part]	its small seed or bud-head; then take the following ingredient or plant part; the dried narrow leaf; dry it in shade	V19_HERBAL_ONLY_R2
f56r	f56r.13	1	f56r.13	1	okchy	9ad66e67803a12e745de	use the freshly prepared remedy	PREPARATION_ACTION	FRESH_PREPARATION	.52	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	91	[pictured simple / currently named part]	use the freshly prepared remedy; drink it for pain of the stomach; keep the remainder dry in shade	V19_HERBAL_ONLY_R2
f56r	f56r.13	1	f56r.13	2	chokcheo	087a47b5423438cd6b6a	drink it for pain of the stomach	INDICATION	INDICATION_INTERNAL	.36	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	92	[pictured simple / currently named part]	use the freshly prepared remedy; drink it for pain of the stomach; keep the remainder dry in shade	V19_HERBAL_ONLY_R2
f56r	f56r.13	1	f56r.13	3	kchal	75a523fcf039b006f97b	keep the remainder dry in shade	STORAGE	DRY_STORAGE	.35	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	93	[pictured simple / currently named part]	use the freshly prepared remedy; drink it for pain of the stomach; keep the remainder dry in shade	V19_HERBAL_ONLY_R2
f56r	f56r.18	1	f56r.18	1	sho	2cc054357a929df85f64	then take the following ingredient or plant part	PREPARATION_ACTION	NEXT_DOSSIER_DETAIL	.65	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	94		then take the following ingredient or plant part; use the freshly prepared remedy; mix it with honey; use it while freshly mixed	V19_HERBAL_ONLY_R2
f56r	f56r.18	1	f56r.18	2	chokchy	9ad66e67803a12e745de	use the freshly prepared remedy	PREPARATION_ACTION	FRESH_PREPARATION	.52	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	95	[pictured simple / currently named part]	then take the following ingredient or plant part; use the freshly prepared remedy; mix it with honey; use it while freshly mixed	V19_HERBAL_ONLY_R2
f56r	f56r.18	1	f56r.18	3	kchoar	c71c72da4e09e0833392	mix it with honey	MEDIUM	MEDIUM_HONEY	.38	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	96	[pictured simple / currently named part]	then take the following ingredient or plant part; use the freshly prepared remedy; mix it with honey; use it while freshly mixed	V19_HERBAL_ONLY_R2
f56r	f56r.18	1	f56r.18	4	sotodan	61a075bc54793c1c781f	use it while freshly mixed	CLAUSE_CLOSURE	FRESH_USE_CLOSURE	.37	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	97	[pictured simple / currently named part]	then take the following ingredient or plant part; use the freshly prepared remedy; mix it with honey; use it while freshly mixed	V19_HERBAL_ONLY_R2
f56r	f56r.19	1	f56r.19	1	otchey	faf321940aed922846a9	mark the following share	PORTABLE_CLAUSE_HEAD	FINAL_USE_HEAD	.24	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	98		for the final preparation take; the pale opened flower; in the stated or usual measure	V18_CROSS_REGISTER_PRESERVED
f56r	f56r.19	1	f56r.19	2	keol	9bb7122b386ebbc6138f	the pale opened flower	PLANT_PART	PLANT_PART_FLOWER	.34	R2 V19 exact-card default; no spelling decomposition.	GDT327_PROSE	99		for the final preparation take; the pale opened flower; in the stated or usual measure	V19_HERBAL_ONLY_R2
f56r	f56r.19	1	f56r.19	3	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	MEASURE_REFERENCE	MEASURE_REFERENCE	.66	V18 cross-register default preserved; V19 supplies Herbal context only.	GDT327_PROSE	100		for the final preparation take; the pale opened flower; in the stated or usual measure	V18_CROSS_REGISTER_PRESERVED
