card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f104v	f104v.1	S	B	3	8	12	MEDIAL	ear	aly	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	⟦pchdoiin:?⟧ · ⟦opcheedy:?⟧ · ⟦orar:?⟧ · ⟦oltcheey:?⟧ · vollständig getrocknetes Pulverpräparat · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · ⟦ear:?⟧ · ⟦aiir:?⟧ · Rohstoffklasse I, Grundform · drei Dosen Trockenansatz auf mittlerer Trockenstufe · ⟦cheekain:?⟧ · Dosis I.	⟦pchdoiin:?⟧ · ⟦opcheedy:?⟧ · ⟦orar:?⟧ · ⟦oltcheey:?⟧ · vollständig getrocknetes Pulverpräparat · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · ⟦ear:?⟧ · Drogenfraktion III · Rohstoffklasse I, Grundform · drei Dosen Trockenansatz auf mittlerer Trockenstufe · ⟦cheekain:?⟧ · Dosis I.	[pchdoiin:?] | [opcheedy:?] | [orar:?] | [oltcheey:?] | vollständig getrocknetes Pulverpräparat | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ear:?] | Drogenfraktion III | Rohstoffklasse I, Grundform | drei Dosen Trockenansatz auf mittlerer Trockenstufe | [cheekain:?] | Dosis I	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f104v	f104v.36	S	B	3	2	6	MEDIAL	sar	sheos	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	1	sar aiir sheos qoiiin okeedy qokcheodaiin	Samenfraktion I · ⟦aiir:?⟧ · ⟦sheos:?⟧ · nimm Ansatz in Zubereitungsform IV · heißer Ansatz am Ende des Grades, abgeschlossen · ⟦qokcheodaiin:?⟧.	Samenfraktion I · Drogenfraktion III · ⟦sheos:?⟧ · nimm Ansatz in Zubereitungsform IV · heißer Ansatz am Ende des Grades, abgeschlossen · ⟦qokcheodaiin:?⟧.	Samenfraktion I | Drogenfraktion III | [sheos:?] | nimm Ansatz in Zubereitungsform IV | heißer Ansatz am Ende des Grades, abgeschlossen | [qokcheodaiin:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105r	f105r.19	S	B	3	10	11	MEDIAL	odaiin	al	RF1B_EXACT_RETAIN	MERGE_2	aiiral	EXACT	aiir	RF1B_ONLY_EXACT	1	0	dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiir al	⟦dsechey:?⟧ · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · drei Maße, abgeteilt und abgeschlossen · Samen/Saatgut, Typ/Charge III · trocken in der Mitte des Grades, abgeschlossen · Drogenholz, Typ/Charge III · ⟦okeeody:?⟧ · ⟦okeeyteedy:?⟧ · Zubereitungsdosis III · ⟦aiir:?⟧ · Rohstoffklasse I.	⟦dsechey:?⟧ · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · drei Maße, abgeteilt und abgeschlossen · Samen/Saatgut, Typ/Charge III · trocken in der Mitte des Grades, abgeschlossen · Drogenholz, Typ/Charge III · ⟦okeeody:?⟧ · ⟦okeeyteedy:?⟧ · Zubereitungsdosis III · Drogenfraktion III · Rohstoffklasse I.	[dsechey:?] | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | drei Maße, abgeteilt und abgeschlossen | Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Typ/Charge III | [okeeody:?] | [okeeyteedy:?] | Zubereitungsdosis III | Drogenfraktion III | Rohstoffklasse I	RF1b preserves aiir; the IT2a boundary or spelling rival remains recorded without changing the default.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105r	f105r.28	S	B	3	9	11	MEDIAL	odaiin	opair	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	⟦pchsed:?⟧ · ⟦sheefy:?⟧ · Trockenpulver-Ansatz, Form I · kalt am Ende des Grades, abgeschlossen · nimm die Endportion hinzu · heiß am Ende des Grades, abgeschlossen · ⟦laiiin:?⟧ · Zubereitungsdosis III · ⟦aiir:?⟧ · ⟦opair:?⟧ · ⟦kechedy:?⟧.	⟦pchsed:?⟧ · ⟦sheefy:?⟧ · Trockenpulver-Ansatz, Form I · kalt am Ende des Grades, abgeschlossen · nimm die Endportion hinzu · heiß am Ende des Grades, abgeschlossen · ⟦laiiin:?⟧ · Zubereitungsdosis III · Drogenfraktion III · ⟦opair:?⟧ · ⟦kechedy:?⟧.	[pchsed:?] | [sheefy:?] | Trockenpulver-Ansatz, Form I | kalt am Ende des Grades, abgeschlossen | nimm die Endportion hinzu | heiß am Ende des Grades, abgeschlossen | [laiiin:?] | Zubereitungsdosis III | Drogenfraktion III | [opair:?] | [kechedy:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105v	f105v.11	S	B	3	10	12	MEDIAL	ckhddl	ypar	RF1B_EXACT_RETAIN	ONE	aiis	EXACT	aiir	RF1B_ONLY_EXACT	1	0	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	⟦roees:?⟧ · Menge-/Klassenwert IV · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad III, im Ansatzrahmen · Ansatzcharge · Menge III · ⟦chckhodu:?⟧ · kalt am Ende des Grades, abgeschlossen · ⟦ckhddl:?⟧ · ⟦aiir:?⟧ · ⟦ypar:?⟧ · ⟦kaiidy:?⟧.	⟦roees:?⟧ · Menge-/Klassenwert IV · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · heiß, Grad III, im Ansatzrahmen · Ansatzcharge · Menge III · ⟦chckhodu:?⟧ · kalt am Ende des Grades, abgeschlossen · ⟦ckhddl:?⟧ · Drogenfraktion III · ⟦ypar:?⟧ · ⟦kaiidy:?⟧.	[roees:?] | Menge-/Klassenwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | Ansatzcharge | Menge III | [chckhodu:?] | kalt am Ende des Grades, abgeschlossen | [ckhddl:?] | Drogenfraktion III | [ypar:?] | [kaiidy:?]	RF1b preserves aiir; the IT2a boundary or spelling rival remains recorded without changing the default.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105v	f105v.29	S	B	3	4	11	MEDIAL	oaldar	okokeedy	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam	⟦tdol:?⟧ · kalte Drogenportion · ⟦oaldar:?⟧ · ⟦aiir:?⟧ · ⟦okokeedy:?⟧ · ⟦karody:?⟧ · nimm den vollständig fertiggestellten Ansatz · feuchter Ansatz · nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat · Grad-/Maßwert III · ⟦opairam:?⟧.	⟦tdol:?⟧ · kalte Drogenportion · ⟦oaldar:?⟧ · Drogenfraktion III · ⟦okokeedy:?⟧ · ⟦karody:?⟧ · nimm den vollständig fertiggestellten Ansatz · feuchter Ansatz · nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat · Grad-/Maßwert III · ⟦opairam:?⟧.	[tdol:?] | kalte Drogenportion | [oaldar:?] | Drogenfraktion III | [okokeedy:?] | [karody:?] | nimm den vollständig fertiggestellten Ansatz | feuchter Ansatz | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | Grad-/Maßwert III | [opairam:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105v	f105v.33	S	B	3	11	13	MEDIAL	or	al	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	⟦lsheody:?⟧ · ⟦tair:?⟧ · kalter Ansatz am Ende des Grades · zweiter Kaltansatz · Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · kalt im Zubereitungsrahmen, Grad III · heißer Ansatz am Ende des Grades · heiß, Grad III · Drogenportion · ⟦aiir:?⟧ · Rohstoffklasse I · abgemessene Fraktion I.	⟦lsheody:?⟧ · ⟦tair:?⟧ · kalter Ansatz am Ende des Grades · zweiter Kaltansatz · Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · kalt im Zubereitungsrahmen, Grad III · heißer Ansatz am Ende des Grades · heiß, Grad III · Drogenportion · Drogenfraktion III · Rohstoffklasse I · abgemessene Fraktion I.	[lsheody:?] | [tair:?] | kalter Ansatz am Ende des Grades | zweiter Kaltansatz | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades | heiß, Grad III | Drogenportion | Drogenfraktion III | Rohstoffklasse I | abgemessene Fraktion I	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f106r	f106r.33	S	B	3	8	9	MEDIAL	akair	okaly	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	1	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	trockener Drogenstoff dieser Droge · Trockenansatz, heiß auf Stufe III · angefeuchteter Ansatz, abgeschlossen · Trockenansatz, abgeschlossen · heiß, Grad III · Drogenfraktion I · ⟦akair:?⟧ · ⟦aiir:?⟧ · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	trockener Drogenstoff dieser Droge · Trockenansatz, heiß auf Stufe III · angefeuchteter Ansatz, abgeschlossen · Trockenansatz, abgeschlossen · heiß, Grad III · Drogenfraktion I · ⟦akair:?⟧ · Drogenfraktion III · Rohstoff-I-Ansatz leicht erhitzen und abschließen.	trockener Drogenstoff dieser Droge | Trockenansatz, heiß auf Stufe III | angefeuchteter Ansatz, abgeschlossen | Trockenansatz, abgeschlossen | heiß, Grad III | Drogenfraktion I | [akair:?] | Drogenfraktion III | Rohstoff-I-Ansatz leicht erhitzen und abschließen	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f106v	f106v.37	S	B	3	3	12	MEDIAL	cheo	al	IT2A_EXACT_RETAIN	EXACT	aiir	MERGE_2	cheoaiir	IT2A_ONLY_EXACT	1	0	pyoaly cheo aiir al kcheodar qodaiin shcphoor shedy otedar opol fchedy odr	⟦pyoaly:?⟧ · trocken angesetzte Zubereitung · ⟦aiir:?⟧ · Rohstoffklasse I · ⟦kcheodar:?⟧ · Qualitätsgrad III · ⟦shcphoor:?⟧ · feucht in der Mitte des Grades, abgeschlossen · ⟦otedar:?⟧ · Pulveransatz · Blütenfraktion bis zur Mittelstufe trocknen und abschließen · ⟦odr:?⟧.	⟦pyoaly:?⟧ · trocken angesetzte Zubereitung · Drogenfraktion III · Rohstoffklasse I · ⟦kcheodar:?⟧ · Qualitätsgrad III · ⟦shcphoor:?⟧ · feucht in der Mitte des Grades, abgeschlossen · ⟦otedar:?⟧ · Pulveransatz · Blütenfraktion bis zur Mittelstufe trocknen und abschließen · ⟦odr:?⟧.	[pyoaly:?] | trocken angesetzte Zubereitung | Drogenfraktion III | Rohstoffklasse I | [kcheodar:?] | Qualitätsgrad III | [shcphoor:?] | feucht in der Mitte des Grades, abgeschlossen | [otedar:?] | Pulveransatz | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | [odr:?]	IT2a preserves aiir; the RF1b boundary or spelling rival does not overturn its concrete family core.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f114r	f114r.24	S	B	3	8	13	MEDIAL	chos	chty	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	⟦tchedaiin:?⟧ · abgemessener Drogenrohstoff I · Pflanzen-/Reproduktionsteil · ⟦chpcheey:?⟧ · bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum · ⟦cphochy:?⟧ · eine Charge Trockenansatz · ⟦aiir:?⟧ · trocken-kalt am Gradanfang · ⟦chopo:?⟧ · Samenfraktion II · Arzneikompositum in Grundform · abgemessene Fraktion II.	⟦tchedaiin:?⟧ · abgemessener Drogenrohstoff I · Pflanzen-/Reproduktionsteil · ⟦chpcheey:?⟧ · bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum · ⟦cphochy:?⟧ · eine Charge Trockenansatz · Drogenfraktion III · trocken-kalt am Gradanfang · ⟦chopo:?⟧ · Samenfraktion II · Arzneikompositum in Grundform · abgemessene Fraktion II.	[tchedaiin:?] | abgemessener Drogenrohstoff I | Pflanzen-/Reproduktionsteil | [chpcheey:?] | bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum | [cphochy:?] | eine Charge Trockenansatz | Drogenfraktion III | trocken-kalt am Gradanfang | [chopo:?] | Samenfraktion II | Arzneikompositum in Grundform | abgemessene Fraktion II	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f114r	f114r.25	S	B	3	11	14	MEDIAL	okol	otair	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	⟦oaiil:?⟧ · trocken in der Mitte des Grades · heiß am Ende des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · nimm die Endportion hinzu · ⟦qokodaiin:?⟧ · trocken am Ende des Grades · ⟦kais:?⟧ · ⟦aiy:?⟧ · heißer Ansatzstoff · ⟦aiir:?⟧ · zweite kalte Drogenfraktion im Ansatz · Drogenportion · ⟦airy:?⟧.	⟦oaiil:?⟧ · trocken in der Mitte des Grades · heiß am Ende des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · nimm die Endportion hinzu · ⟦qokodaiin:?⟧ · trocken am Ende des Grades · ⟦kais:?⟧ · ⟦aiy:?⟧ · heißer Ansatzstoff · Drogenfraktion III · zweite kalte Drogenfraktion im Ansatz · Drogenportion · ⟦airy:?⟧.	[oaiil:?] | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | nimm die Endportion hinzu | [qokodaiin:?] | trocken am Ende des Grades | [kais:?] | [aiy:?] | heißer Ansatzstoff | Drogenfraktion III | zweite kalte Drogenfraktion im Ansatz | Drogenportion | [airy:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f114r	f114r.28	S	B	3	10	11	MEDIAL	tedair	aim	BILATERAL_BOUNDARY_RETAIN_VALUE	DELETE	EMPTY	MERGE_2	aiiraim	NEITHER_EXACT	1	0	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim	⟦pchedairs:?⟧ · ⟦oeail:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · ⟦qokeedair:?⟧ · heiße Drogenbasis, Stufe III · ⟦opdaiin:?⟧ · ⟦otoldair:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦tedair:?⟧ · ⟦aiir:?⟧ · ⟦aim:?⟧.	⟦pchedairs:?⟧ · ⟦oeail:?⟧ · erste Fraktion des abgekühlten Trockenansatzes · ⟦qokeedair:?⟧ · heiße Drogenbasis, Stufe III · ⟦opdaiin:?⟧ · ⟦otoldair:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦tedair:?⟧ · Drogenfraktion III · ⟦aim:?⟧.	[pchedairs:?] | [oeail:?] | erste Fraktion des abgekühlten Trockenansatzes | [qokeedair:?] | heiße Drogenbasis, Stufe III | [opdaiin:?] | [otoldair:?] | trocken am Anfang des Grades, abgeschlossen | [tedair:?] | Drogenfraktion III | [aim:?]	The third-fraction value remains the least disruptive local reading despite bilateral boundary instability.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f115r	f115r.40	S	B	@	8	10	MEDIAL	qokar	ar	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	1	paiinody lkcheo lchy qokchedy qokl sheedy qokar aiir ar opchdain	⟦paiinody:?⟧ · ⟦lkcheo:?⟧ · Drogenholz, trockene Grundform · heiß und trocken in der Mitte des Grades, abgeschlossen · ⟦qokl:?⟧ · feucht am Ende des Grades, abgeschlossen · heiße Drogenfraktion I · ⟦aiir:?⟧ · Drogenfraktion I · ⟦opchdain:?⟧.	⟦paiinody:?⟧ · ⟦lkcheo:?⟧ · Drogenholz, trockene Grundform · heiß und trocken in der Mitte des Grades, abgeschlossen · ⟦qokl:?⟧ · feucht am Ende des Grades, abgeschlossen · heiße Drogenfraktion I · Drogenfraktion III · Drogenfraktion I · ⟦opchdain:?⟧.	[paiinody:?] | [lkcheo:?] | Drogenholz, trockene Grundform | heiß und trocken in der Mitte des Grades, abgeschlossen | [qokl:?] | feucht am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | Drogenfraktion III | Drogenfraktion I | [opchdain:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f34r	f34r.6	H	B	2	9	10	MEDIAL	fas	amg	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	oteol chekey chetey oll chesy daiin cheky fas aiir amg	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · ⟦chekey:?⟧ · ⟦chetey:?⟧ · ⟦oll:?⟧ · ⟦chesy:?⟧ · Grad-/Maßwert III · bis zur mittleren Trockenstufe, dann leicht erhitzen · ⟦fas:?⟧ · ⟦aiir:?⟧ · ⟦amg:?⟧.	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · ⟦chekey:?⟧ · ⟦chetey:?⟧ · ⟦oll:?⟧ · ⟦chesy:?⟧ · Grad-/Maßwert III · bis zur mittleren Trockenstufe, dann leicht erhitzen · ⟦fas:?⟧ · Drogenfraktion III · ⟦amg:?⟧.	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [chekey:?] | [chetey:?] | [oll:?] | [chesy:?] | Grad-/Maßwert III | bis zur mittleren Trockenstufe, dann leicht erhitzen | [fas:?] | Drogenfraktion III | [amg:?]	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f39r	f39r.10	H	B	2	4	10	MEDIAL	ar	okair	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin ky	⟦pchdar:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenfraktion I · ⟦aiir:?⟧ · heiße Drogenfraktion II im Ansatz · ⟦ykeols:?⟧ · feucht in der Mitte des Grades, abgeschlossen · ⟦qockhdy:?⟧ · Drogenholz, Typ/Charge III · heiß am Anfang des Grades.	⟦pchdar:?⟧ · feucht in der Mitte des Grades, abgeschlossen · Drogenfraktion I · Drogenfraktion III · heiße Drogenfraktion II im Ansatz · ⟦ykeols:?⟧ · feucht in der Mitte des Grades, abgeschlossen · ⟦qockhdy:?⟧ · Drogenholz, Typ/Charge III · heiß am Anfang des Grades.	[pchdar:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenfraktion I | Drogenfraktion III | heiße Drogenfraktion II im Ansatz | [ykeols:?] | feucht in der Mitte des Grades, abgeschlossen | [qockhdy:?] | Drogenholz, Typ/Charge III | heiß am Anfang des Grades	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f40r	f40r.3	H	B	2	6	11	MEDIAL	otor	o	RF1B_EXACT_RETAIN	ONE	aiis	EXACT	aiir	RF1B_ONLY_EXACT	1	0	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam	feucht am Anfang des Grades · Rohstoffklasse I, heiß am Gradanfang · trocken am Anfang des Grades, abgeschlossen · trockenes Arzneikompositum, abgeschlossen · kalte Drogenportion im Ansatz · ⟦aiir:?⟧ · leicht erhitzter Ansatz · heiß am Anfang des Grades · ⟦okolchy:?⟧ · heiße Drogenfraktion I · ein Maß heißen Ansatzes.	feucht am Anfang des Grades · Rohstoffklasse I, heiß am Gradanfang · trocken am Anfang des Grades, abgeschlossen · trockenes Arzneikompositum, abgeschlossen · kalte Drogenportion im Ansatz · Drogenfraktion III · leicht erhitzter Ansatz · heiß am Anfang des Grades · ⟦okolchy:?⟧ · heiße Drogenfraktion I · ein Maß heißen Ansatzes.	feucht am Anfang des Grades | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | trockenes Arzneikompositum, abgeschlossen | kalte Drogenportion im Ansatz | Drogenfraktion III | leicht erhitzter Ansatz | heiß am Anfang des Grades | [okolchy:?] | heiße Drogenfraktion I | ein Maß heißen Ansatzes	RF1b preserves aiir; the IT2a boundary or spelling rival remains recorded without changing the default.
14	DRUG_FRACTION_III	aiir	PRODUCTIVE_QUANTITY_VALUE	AIIR_FRACTION_III	Drogenfraktion III	Drogenfraktion III	Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f43r	f43r.2	H	B	2	7	12	MEDIAL	dar	okaldy	HOLD_SAME_CARD	EXACT	aiir	EXACT	aiir	BOTH_EXACT	1	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	Eintrag/Bezug: kalte Zubereitung, abgeschlossen · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · ⟦ytedy:?⟧ · Drogenfraktion I · trocken-kalte gebundene Form · abgemessene Fraktion I · ⟦aiir:?⟧ · ⟦okaldy:?⟧ · erste Fraktion Rohdroge I abmessen · kalt-trockener Ansatz am Anfang des Grades, abgeschlossen · Grad-/Maßwert III · eine Charge Rohdroge I abmessen.	Eintrag/Bezug: kalte Zubereitung, abgeschlossen · Drogenstoff im Ansatz bis zur Mittelstufe abkühlen · ⟦ytedy:?⟧ · Drogenfraktion I · trocken-kalte gebundene Form · abgemessene Fraktion I · Drogenfraktion III · ⟦okaldy:?⟧ · erste Fraktion Rohdroge I abmessen · kalt-trockener Ansatz am Anfang des Grades, abgeschlossen · Grad-/Maßwert III · eine Charge Rohdroge I abmessen.	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [ytedy:?] | Drogenfraktion I | trocken-kalte gebundene Form | abgemessene Fraktion I | Drogenfraktion III | [okaldy:?] | erste Fraktion Rohdroge I abmessen | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | Grad-/Maßwert III | eine Charge Rohdroge I abmessen	All twenty contexts are compatible with the third fraction value and do not require a new grade reading.
