branch	model	step	operation	before	after	errors
E	IMAGE_AS_PART	4	"[""C06"", ""PREPARE_ITEMS"", ""I"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"[""NOT_LOOSE_AVAILABLE:I"", ""NOT_MATERIAL:I""]"
E	BOTH_BRANCHES	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	2	"[""C03"", ""ENGRAVE"", ""S"", ""I"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	3	"[""C03"", ""PREPARE"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	4	"[""C06"", ""PREPARE_ITEMS"", ""P"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	5	"[""C06"", ""PLACE"", ""P"", ""G"", ""S"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	[]
E	BOTH_BRANCHES	6	"[""C07"", ""PLACE"", ""P"", ""G"", ""S"", ""H""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"[""NOT_LOOSE_AVAILABLE:G"", ""NOT_LOOSE_AVAILABLE:P"", ""WRONG_PART_KIND""]"
H	BASELINE	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BASELINE	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BASELINE	2	"[""C03"", ""ENGRAVE"", ""S"", ""I"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BASELINE	3	"[""C03"", ""PREPARE"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	BASELINE	4	"[""C07"", ""PLACE"", ""P"", ""G"", ""S"", ""H""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	[]
H	BASELINE	5	"[""C08"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	[]
H	BASELINE	6	"[""C08"", ""WEAR"", ""W"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	BASELINE	7	"[""C08"", ""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	BASELINE	8	"[""C09"", ""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	BASELINE	9	"[""C09"", ""CLAIM_OTHER"", ""A""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	BASELINE	10	"[""C09"", ""CLOSE_SECTION"", ""FIRST"", ""ALPHA""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": [""FIRST"", ""ALPHA""], ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""E"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	CHOICE_IN_IMAGE	0	"[""C01"", ""TAKE"", ""S""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": false, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	1	"[""C01"", ""GOAL"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	2	"[""C03"", ""ENGRAVE"", ""S"", ""I"", ""H""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": null, ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": null, ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	3	"[""C03"", ""PREPARE"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	4	"[""C06"", ""PREPARE_ITEMS"", ""P"", ""G""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	5	"[""C06"", ""PLACE"", ""P"", ""G"", ""S"", ""E""]"	"{""claims"": [], ""closed_section"": null, ""components"": [], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [""G"", ""P"", ""S""], ""taken"": true, ""under"": [], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	6	"[""C08"", ""ENCLOSE"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": false, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	[]
H	CHOICE_IN_IMAGE	7	"[""C08"", ""WEAR"", ""W"", ""A""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": null}"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	CHOICE_IN_IMAGE	8	"[""C08"", ""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]"	"{""claims"": [], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	CHOICE_IN_IMAGE	9	"[""C09"", ""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	CHOICE_IN_IMAGE	10	"[""C09"", ""CLAIM_OTHER"", ""A""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
H	CHOICE_IN_IMAGE	11	"[""C09"", ""CLOSE_SECTION"", ""FIRST"", ""ALPHA""]"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": null, ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	"{""claims"": [[""CLAIM_PROTECTION"", ""A"", ""W"", ""Cyranides I.1.1-38""], [""CLAIM_SOCIAL"", ""A"", ""W"", ""RULERS"", ""GREAT_PEOPLE"", ""PEOPLE_OF_STANDING""], [""CLAIM_OTHER"", ""A""]], ""closed_section"": [""FIRST"", ""ALPHA""], ""components"": [""G"", ""P"", ""S""], ""depicted_kind"": ""H"", ""enclosed"": true, ""goals"": [{""object"": ""A"", ""operation"": ""ENCLOSE"", ""purposes"": [""AMULET"", ""WEAR"", ""PROTECTION""]}], ""image_host"": ""S"", ""loose"": [], ""taken"": true, ""under"": [""G"", ""P""], ""worn_by"": ""W""}"	[]
