world	entity_flow_mrr_gain_over_best_control
1496	-0.021739528
1497	-0.019561718
1498	-0.012321733
1499	-0.014016574
1500	-0.018182698
1501	-0.020011429
1502	-0.004527656
1503	-0.008325507
1504	-0.007574566
1505	-0.008691651
1506	-0.018528462
1507	-0.010868639
1508	-0.011667193
1509	-0.010749853
1510	-0.013242723
1511	-0.015497201
1512	-0.011271743
1513	-0.022893487
1514	-0.015396804
1515	-0.018192817
1516	-0.021207560
1517	-0.013778207
1518	-0.017292521
1519	-0.020824230
1520	-0.012702142
1521	-0.021055863
1522	-0.013206535
1523	-0.021295121
1524	-0.013259194
1525	-0.013324221
1526	-0.007832282
1527	-0.021600569
1528	-0.007026421
1529	-0.014435577
1530	-0.012447828
1531	-0.014367340
1532	-0.017576609
1533	-0.006646261
1534	-0.013000629
1535	-0.016818783
1536	-0.016897598
1537	-0.010867211
1538	-0.017163667
1539	-0.010474959
1540	-0.017810747
1541	-0.015588205
1542	-0.009532033
1543	-0.018470105
1544	-0.015672381
1545	-0.015566802
1546	-0.014572414
1547	-0.009503131
1548	-0.019243762
1549	-0.019345019
1550	-0.006565965
1551	-0.019246593
1552	-0.021933883
1553	-0.017073047
1554	-0.015878657
1555	-0.003590392
1556	-0.017433508
1557	-0.010588040
1558	-0.020892828
1559	-0.016600472
1560	-0.016239484
1561	-0.019679718
1562	-0.009162736
1563	-0.015669289
1564	-0.013997369
1565	-0.010959154
1566	-0.022475258
1567	-0.016226084
1568	-0.018767534
1569	-0.019333869
1570	-0.017375679
1571	-0.010104282
1572	-0.018285527
1573	-0.016443160
1574	-0.012378832
1575	-0.017436451
1576	-0.013290706
1577	-0.016313796
1578	-0.019023064
1579	-0.023912075
1580	-0.010956702
1581	-0.021641526
1582	-0.023840645
1583	-0.011646836
1584	-0.017966287
1585	-0.015337521
1586	-0.008998783
1587	-0.010985704
1588	-0.013075611
1589	-0.020547886
1590	-0.008472466
1591	-0.013791909
1592	-0.014580626
1593	-0.017552645
1594	-0.018960642
1595	-0.022311974
1596	-0.018964128
1597	-0.016316872
1598	-0.015533973
1599	-0.012700847
1600	-0.015259583
1601	-0.016197523
1602	-0.010649184
1603	-0.014986120
1604	-0.013477022
1605	-0.016995112
1606	-0.016080788
1607	-0.022439566
1608	-0.013955747
1609	-0.024290449
1610	-0.021932332
1611	-0.007911042
1612	-0.019329380
1613	-0.019550171
1614	-0.008380191
1615	-0.010356883
1616	-0.014592891
1617	-0.013945207
1618	-0.026212836
1619	-0.016146943
1620	-0.011730009
1621	-0.004242039
1622	-0.015512413
1623	-0.006845996
1624	-0.022807940
1625	-0.018141724
1626	-0.021039220
1627	-0.017606658
1628	-0.019559040
1629	-0.025048437
1630	-0.010627410
1631	-0.021063881
1632	-0.014058163
1633	-0.017846367
1634	-0.016568454
1635	-0.011513002
1636	-0.007647442
1637	-0.016991478
1638	-0.019160727
1639	-0.021421721
1640	-0.014470099
1641	-0.015485572
1642	-0.011474746
1643	-0.020412978
1644	-0.021207845
1645	-0.021242453
1646	-0.016845088
1647	-0.013523177
1648	-0.014444407
1649	-0.017041613
1650	-0.014904593
1651	-0.005921286
1652	-0.016606557
1653	-0.005516123
1654	-0.010932596
1655	-0.010211680
1656	-0.022296388
1657	-0.015165806
1658	-0.021539097
1659	-0.019021356
1660	-0.015435580
1661	-0.011227399
1662	-0.010752979
1663	-0.016397013
1664	-0.021700595
1665	-0.013428099
1666	-0.008796625
1667	-0.012121778
1668	-0.028898770
1669	-0.015890409
1670	-0.020348999
1671	-0.015362291
1672	-0.010322121
1673	-0.015539167
1674	-0.013588938
1675	-0.011962679
1676	-0.016636683
1677	-0.008403622
1678	-0.023025624
1679	-0.017186113
1680	-0.022744126
1681	-0.012547351
1682	-0.012553939
1683	-0.012173596
1684	-0.006190693
1685	-0.018224487
1686	-0.010796094
1687	-0.019472250
1688	-0.015520879
1689	-0.017528941
1690	-0.016780807
1691	-0.013272107
1692	-0.019570035
1693	-0.022476438
1694	-0.015649803
1695	-0.011000271
1696	-0.014761861
1697	-0.015627469
1698	-0.010090749
1699	-0.017414966
1700	-0.021504991
1701	-0.012941538
1702	-0.024240071
1703	-0.017929828
1704	-0.015862232
1705	-0.015846285
1706	-0.016478685
1707	-0.011389353
1708	-0.019815112
1709	-0.019936074
1710	-0.015140564
1711	-0.023610435
1712	-0.026572752
1713	-0.007692770
1714	-0.013884477
1715	-0.023525399
1716	-0.016108905
1717	-0.020816195
1718	-0.019010244
1719	-0.020214716
1720	-0.014063204
1721	-0.014663800
1722	-0.010608053
1723	-0.013085729
1724	-0.018642069
1725	-0.020631516
1726	-0.006695102
1727	-0.009893183
1728	-0.019727860
1729	-0.015357230
1730	-0.015709063
1731	-0.018251401
1732	-0.015087527
1733	-0.023894397
1734	-0.016708675
1735	-0.014819772
1736	-0.017371535
1737	-0.016430998
1738	-0.023104214
1739	-0.023908402
1740	-0.009020250
1741	-0.012788107
1742	-0.024842597
1743	-0.010436678
1744	-0.012167855
1745	-0.015794960
1746	-0.014555797
1747	-0.009292213
1748	-0.023814696
1749	-0.015199336
1750	-0.005929804
1751	-0.018854787
1752	-0.014676894
1753	-0.011564786
1754	-0.017040066
1755	-0.011443348
1756	-0.021486115
1757	-0.014774662
1758	-0.016488671
1759	-0.017123027
1760	-0.011440663
1761	-0.021022269
1762	-0.018023616
1763	-0.015479364
1764	-0.018272503
1765	-0.018305442
1766	-0.021231340
1767	-0.014316328
1768	-0.012616962
1769	-0.011003906
1770	-0.020224770
1771	-0.018010430
1772	-0.018518981
1773	-0.017354547
1774	-0.018567221
1775	-0.010205094
1776	-0.014525409
1777	-0.016517353
1778	-0.013783666
1779	-0.023632850
1780	-0.013522655
1781	-0.015592106
1782	-0.030569557
1783	-0.020264014
1784	-0.015702599
1785	-0.024037249
1786	-0.015881238
1787	-0.009441859
1788	-0.014411006
1789	-0.011989443
1790	-0.008268889
1791	-0.021745336
1792	-0.019221466
1793	-0.012565318
1794	-0.017816968
1795	-0.021596652
1796	-0.026516442
1797	-0.012790734
1798	-0.012827292
1799	-0.007358635
1800	-0.009298333
1801	-0.022889263
1802	-0.024510378
1803	-0.007325090
1804	-0.015107939
1805	-0.020675539
1806	-0.019235839
1807	-0.017309108
1808	-0.015601847
1809	-0.019385333
1810	-0.013210624
1811	-0.003437316
1812	-0.008463051
1813	-0.012786439
1814	-0.006086422
1815	-0.024302923
1816	-0.008415262
1817	-0.013216477
1818	-0.020394403
1819	-0.016001377
1820	-0.012981773
1821	-0.006426050
1822	-0.021042072
1823	-0.016051365
1824	-0.015295667
1825	-0.020654177
1826	-0.025407408
1827	-0.014774021
1828	-0.017110895
1829	-0.017751373
1830	-0.016084353
1831	-0.023513949
1832	-0.025225333
1833	-0.011962755
1834	-0.018638640
1835	-0.010182866
1836	-0.024869066
1837	-0.015834658
1838	-0.016928826
1839	-0.005495798
1840	-0.032444079
1841	-0.016801959
1842	-0.023561904
1843	-0.010145017
1844	-0.016809062
1845	-0.022959939
1846	-0.011851221
1847	-0.010998845
1848	-0.015467048
1849	-0.016817562
1850	-0.018647766
1851	-0.021376929
1852	-0.011448485
1853	-0.021638987
1854	-0.015031923
1855	-0.011461662
1856	-0.015933567
1857	-0.007053278
1858	-0.022117627
1859	-0.017327067
1860	-0.014233372
1861	-0.012917763
1862	-0.014309887
1863	-0.024346111
1864	-0.014410472
1865	-0.011134803
1866	-0.020027463
1867	-0.023106653
1868	-0.020581107
1869	-0.019413978
1870	-0.026639123
1871	-0.012813732
1872	-0.018574349
1873	-0.013169215
1874	-0.015556035
1875	-0.024864974
1876	-0.015925321
1877	-0.019196055
1878	-0.014343960
1879	-0.011667600
1880	-0.019012560
1881	-0.020456071
1882	-0.012635302
1883	-0.017145631
1884	-0.012626180
1885	-0.017514927
1886	-0.011765682
1887	-0.015382817
1888	-0.010692502
1889	-0.019190821
1890	-0.010978316
1891	-0.013014674
1892	-0.011120878
1893	-0.024488679
1894	-0.025840237
1895	-0.022748527
1896	-0.017297370
1897	-0.017217528
1898	-0.017184807
1899	-0.022259509
1900	-0.007161383
1901	-0.019142149
1902	-0.026880145
1903	-0.018223251
1904	-0.015595751
1905	-0.017421784
1906	-0.019416458
1907	-0.014387626
1908	-0.018099548
1909	-0.019794361
1910	-0.022788245
1911	-0.008380837
1912	-0.018143634
1913	-0.023996593
1914	-0.015705454
1915	-0.013274820
1916	-0.011070830
1917	-0.013142827
1918	-0.023476552
1919	-0.016274927
1920	-0.017430956
1921	-0.019232802
1922	-0.023362684
1923	-0.018304892
1924	-0.012248582
1925	-0.012366130
1926	-0.011187116
1927	-0.019121068
1928	-0.015591133
1929	-0.017634797
1930	-0.018143881
1931	-0.014999574
1932	-0.014251596
1933	-0.017827562
1934	-0.019222233
1935	-0.026874176
1936	-0.017363680
1937	-0.015208290
1938	-0.014129127
1939	-0.017946325
1940	-0.012384798
1941	-0.017935275
1942	-0.009770929
1943	-0.019045525
1944	-0.017385463
1945	-0.015289341
1946	-0.009098342
1947	-0.016697609
1948	-0.019756382
1949	-0.010183740
1950	-0.013473350
1951	-0.022351176
1952	-0.019035428
1953	-0.004546575
1954	-0.025617828
1955	-0.014643158
1956	-0.008707312
1957	-0.024658979
1958	-0.024919719
1959	-0.020326404
1960	-0.005706466
1961	-0.012527388
1962	-0.019105481
1963	-0.013070321
1964	-0.013327984
1965	-0.012976665
1966	-0.014619264
1967	-0.012490415
1968	-0.009023375
1969	-0.022309617
1970	-0.006837370
1971	-0.017229265
1972	-0.019282711
1973	-0.015369624
1974	-0.015889560
1975	-0.021253678
1976	-0.013050634
1977	-0.015053914
1978	-0.011180967
1979	-0.019694812
1980	-0.013430027
1981	-0.003233855
1982	-0.015763751
1983	-0.018344938
1984	-0.012090245
1985	-0.015006252
1986	-0.023614400
1987	-0.014402811
1988	-0.020800714
1989	-0.014369940
1990	-0.010942213
1991	-0.016111368
1992	-0.023656067
1993	-0.015261438
1994	-0.011303525
1995	-0.027487504
1996	-0.011013702
1997	-0.026742793
1998	-0.014805117
1999	-0.011016631
2000	-0.022300746
2001	-0.016676642
2002	-0.020434819
2003	-0.013287423
2004	-0.018904783
2005	-0.012272398
2006	-0.023009711
2007	-0.016183364
2008	-0.016896953
2009	-0.012775864
2010	-0.023523043
2011	-0.019061269
2012	-0.018626970
2013	-0.017089817
2014	-0.030790013
2015	-0.016633049
2016	-0.016676165
2017	-0.018539574
2018	-0.017076432
2019	-0.019745418
2020	-0.009953309
2021	-0.014491067
2022	-0.022516881
2023	-0.015785059
2024	-0.015438334
2025	-0.019493222
2026	-0.015625825
2027	-0.018105258
2028	-0.019785961
2029	-0.009736493
2030	-0.016523210
2031	-0.011292862
2032	-0.010654433
2033	-0.014290203
2034	-0.026184017
2035	-0.002622367
2036	-0.019564585
2037	-0.010299699
2038	-0.007764861
2039	-0.015116552
2040	-0.020693499
2041	-0.014598437
2042	-0.017216444
2043	-0.020291512
2044	-0.014915457
2045	-0.017020158
2046	-0.011748635
2047	-0.019704119
