h1_occurrence_id	surface	body	registry_source	record_role	body_role_de	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	remaining_tokens_right	h1_count_on_line	h1_surfaces_on_line	previous_h1_distance	next_h1_distance	after_sho_or_sheo	after_any_moist_state	after_any_dry_state	right3_any_substantive_field	right3_any_quality	right3_any_scalar	right3_any_content	right3_any_h_head	right3_any_process_pass	right3_any_close	plusminus3_any_process_pass_close	gapped_x_daiin	written_line_eva	component_export_credit	l3_surface	l3_reader_exact	l3_clean	l3_status	l3_axes	l3_roles	l3_semantic_candidate_de	l3_semantic_source	l2_surface	l2_reader_exact	l2_clean	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l2_semantic_source	l1_surface	l1_reader_exact	l1_clean	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	l1_semantic_source	r1_surface	r1_reader_exact	r1_clean	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r1_semantic_source	r2_surface	r2_reader_exact	r2_clean	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	r2_semantic_source	r3_surface	r3_reader_exact	r3_clean	r3_status	r3_axes	r3_roles	r3_semantic_candidate_de	r3_semantic_source	r4_surface	r4_reader_exact	r4_clean	r4_status	r4_axes	r4_roles	r4_semantic_candidate_de	r4_semantic_source	r5_surface	r5_reader_exact	r5_clean	r5_status	r5_axes	r5_roles	r5_semantic_candidate_de	r5_semantic_source
G763-H1-031	pchor	chor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockener Teil-/Portionsträger	f105v	f105	f105v.18	S	B	3	1	10	FIRST	1	0	9	1	pchor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	chedaiin	1	1	CLEAN	NONE	KNOWN_OTHER	abgemessene Trockenmenge III, Mittelstufe	GDT734_COMPLETE_WHOLE	okaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	cholkal	1	1	CLEAN	NONE	OPEN	[cholkal:?]	GDT734_CELL	qolkaiin	1	1	CLEAN	NONE	OPEN	[qolkaiin:?]	GDT734_CELL	oltchdy	1	1	CLEAN	NONE	OPEN	[oltchdy:?]	GDT734_CELL
G763-H1-032	poar	oar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Zubereitungsanteil, Stufe I	f105v	f105	f105v.32	S	B	3	1	10	FIRST	1	0	9	1	poar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	keeodaiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qoair	1	1	CLEAN	NONE	OPEN	[qoair:?]	GDT734_CELL	ar	1	1	CLEAN	NONE	KNOWN_OTHER	Anteil	GDT758_COMPLETE_WHOLE	aey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qoeedeody	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-033	pchedal	chedal	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	abgemessenes Trockenmaterial, Stufe I/Form I	f105v	f105	f105v.5	S	B	3	1	10	FIRST	1	0	9	1	pchedal	0	0	0	0	0	1	1	1	1	0	0	0	0	1	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	qopchdy	1	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	GDT734_COMPLETE_WHOLE|GDT763_LOCAL_DISPLAY_GUARD	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	chedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	okaildy	1	1	CLEAN	NONE	OPEN	[okaildy:?]	GDT734_CELL
G763-H1-034	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f105v	f105	f105v.8	S	B	3	7	11	MIDDLE	1	0	4	1	pchedy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	0	araiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	ksheeol	1	1	CLEAN	NONE	OPEN	[ksheeol:?]	GDT734_CELL	opchedy	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	opcheddl	1	1	CLEAN	NONE	OPEN	[opcheddl:?]	GDT734_CELL	pchdar	1	1	CLEAN	NONE	OPEN	[pchdar:?]	GDT734_CELL	air	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	odar	1	1	CLEAN	AMOUNT|PART|PREPARATION|PROCESS	AMOUNT_VALUE|CONTENT_PREPARATION|PROCESS_PASS	Anteil I abmessen	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-035	pcheol	cheol	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Trockenmaterial	f106r	f106	f106r.13	S	B	3	1	11	FIRST	1	0	10	2	pcheol|pcheo	0	7	0	0	0	1	1	1	1	0	1	0	1	0	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	sheokaiin	1	1	CLEAN	NONE	OPEN	[sheokaiin:?]	GDT734_CELL	otey	1	1	CLEAN	COLD|PREPARATION|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	kalter Ansatz in der Mitte des Grades	GDT734_COMPLETE_WHOLE	qokeeor	1	1	CLEAN	HOT|AMOUNT|PROCESS|END_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	erhitze eine Portion vollständig	GDT734_COMPLETE_WHOLE	sheo	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	aiin	1	1	CLEAN	NONE	KNOWN_OTHER	Menge III	GDT734_COMPLETE_WHOLE
G763-H1-036	pcheo	cheo	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	trockener Ansatz oder Zubereitung	f106r	f106	f106r.13	S	B	3	8	11	MIDDLE	1	0	3	2	pcheol|pcheo	7	0	0	0	0	0	0	0	0	1	0	0	0	0	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	0	sheo	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	aiin	1	1	CLEAN	NONE	KNOWN_OTHER	Menge III	GDT734_COMPLETE_WHOLE	otchey	1	1	CLEAN	NONE	KNOWN_OTHER	kalt-trocken; Mittelstufe	GDT734_COMPLETE_WHOLE	ror	1	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Teil- oder Portionsträger“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	aiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	daiinopal	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-037	psheody	sheody	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	feucht aufbereitetes Ergebnis, Grundform	f106v	f106	f106v.28	S	B	3	1	10	FIRST	1	0	9	1	psheody	0	0	0	0	0	1	1	1	1	0	0	0	0	0	psheody olkeedy qokor sheos choty qotaiin oteody otaiin qokar otydy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	olkeedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokor	1	1	CLEAN	HOT|AMOUNT|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	heiße Drogenportion	GDT734_COMPLETE_WHOLE	sheos	1	1	CLEAN	NONE	OPEN	[sheos:?]	GDT734_CELL	choty	1	1	CLEAN	COLD|DRY|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	kalter Trockenansatz	GDT734_COMPLETE_WHOLE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE
G763-H1-038	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f106v	f106	f106v.32	S	B	3	9	11	MIDDLE	1	0	2	1	pchedy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	0	qofchedy	1	1	CLEAN	NONE	KNOWN_OTHER	Blüten-/Fruchtfraktion nehmen; bis Mittelstufe trocknen und abschließen	GDT734_COMPLETE_WHOLE	sair	1	1	CLEAN	NONE	H2_RECORD_FORM	H2-Ganzform im Feld „Teil- oder Fraktionsstufe II“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	al	1	1	CLEAN	NONE	KNOWN_OTHER	Material I	GDT712_GDT734_POST_G734_OVERRIDE	ypodaiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	saram	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-039	pcheody	cheody	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trocken aufbereitetes Ergebnis, Form I	f106v	f106	f106v.34	S	B	3	9	12	MIDDLE	1	0	3	1	pcheody	0	0	0	0	0	1	1	1	1	0	0	0	0	0	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam	0	otos	1	1	CLEAN	NONE	OPEN	[otos:?]	GDT734_CELL	ar	1	1	CLEAN	NONE	KNOWN_OTHER	Anteil	GDT758_COMPLETE_WHOLE	odal	1	1	CLEAN	AMOUNT|MATERIAL|PREPARATION	AMOUNT_VALUE|CONTENT_PREPARATION	abgewogener Rohstoffposten I im Ansatz	GDT734_COMPLETE_WHOLE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE	otor	1	1	CLEAN	COLD|AMOUNT|MATERIAL|PREPARATION	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	kalte Drogenportion im Ansatz	GDT734_COMPLETE_WHOLE	alodam	1	1	CLEAN	NONE	OPEN	[alodam:?]	GDT734_CELL	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-040	pchdy	chdy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Grundform	f106v	f106	f106v.40	S	B	3	9	12	MIDDLE	1	0	3	1	pchdy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	0	dair	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	air	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	opchedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	kolchedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	tcheodar	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	podkor	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-041	pal	al	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Rohstoff- oder Materialstufe I	f107r	f107	f107r.24	S	B	3	1	12	FIRST	1	0	11	1	pal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pal alchky okil cheol kair lkain qokeeo kair dar aiinpchod lkaiiin olfy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	alchky	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okil	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	cheol	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	kair	1	1	CLEAN	HOT|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	heiße Drogenfraktion II	GDT734_COMPLETE_WHOLE	lkain	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE
G763-H1-042	pair	air	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Teil- oder Fraktionsstufe II	f107r	f107	f107r.30	S	B	3	1	10	FIRST	1	0	9	1	pair	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pair aiieedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	aiieedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	shalkaiin	1	1	CLEAN	NONE	OPEN	[shalkaiin:?]	GDT734_CELL	kairy	1	1	CLEAN	NONE	OPEN	[kairy:?]	GDT734_CELL	okaral	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE
G763-H1-043	pchdy	chdy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Grundform	f107r	f107	f107r.50	S	B	3	11	13	MIDDLE	0	0	2	2	pchdy|pal	0	1	0	0	0	0	0	0	0	1	0	0	0	0	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	0	taiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	lkl	1	1	CLEAN	NONE	OPEN	[lkl:?]	GDT734_CELL	lfchal	1	1	CLEAN	NONE	OPEN	[lfchal:?]	GDT734_CELL	pal	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Rohstoff- oder Materialstufe I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	tar	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-044	pal	al	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Rohstoff- oder Materialstufe I	f107r	f107	f107r.50	S	B	3	12	13	MIDDLE	0	0	1	2	pchdy|pal	1	0	0	0	0	0	0	0	0	0	0	0	0	0	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	0	lkl	1	1	CLEAN	NONE	OPEN	[lkl:?]	GDT734_CELL	lfchal	1	1	CLEAN	NONE	OPEN	[lfchal:?]	GDT734_CELL	pchdy	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „getrocknetes Ergebnis, Grundform“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	tar	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-045	palar	alar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Rohstoff-/Materialfraktion I	f107v	f107	f107v.20	S	B	3	1	10	FIRST	1	0	9	1	palar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	or	1	1	CLEAN	NONE	KNOWN_OTHER	Drogenportion	GDT734_COMPLETE_WHOLE	air	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	kalkal	1	1	CLEAN	NONE	OPEN	[kalkal:?]	GDT734_CELL	okaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	chpal	1	1	CLEAN	NONE	OPEN	[chpal:?]	GDT734_CELL
G763-H1-046	pchey	chey	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	trockene Form I	f107v	f107	f107v.25	S	B	3	11	12	MIDDLE	1	0	1	1	pchey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag	0	oty	1	1	CLEAN	NONE	KNOWN_OTHER	kalte Zubereitung, Anfangsstufe	GDT734_COMPLETE_WHOLE	al	1	1	CLEAN	NONE	KNOWN_OTHER	Material I	GDT712_GDT734_POST_G734_OVERRIDE	ky	1	1	CLEAN	HOT|BEGIN_STAGE	QUALITY_STAGE	heiß am Anfang des Grades	GDT734_COMPLETE_WHOLE	rag	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-047	poraiin	oraiin	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Teil oder Portion: Wert III	f107v	f107	f107v.37	S	B	3	1	11	FIRST	1	0	10	1	poraiin	0	0	0	0	0	1	1	0	1	0	0	0	0	0	poraiin o kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	o	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	kal	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	chedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	qolkeey	1	1	CLEAN	HOT|MATERIAL|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	gib vollständig erhitztes Drogenmaterial hinzu	GDT734_COMPLETE_WHOLE	lpcheedy	1	1	CLEAN	NONE	OPEN	[lpcheedy:?]	GDT734_CELL
G763-H1-048	pokar	okar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	erhitzte Zubereitungsfraktion I	f107v	f107	f107v.41	S	B	3	1	13	FIRST	1	0	12	1	pokar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	ar	1	1	CLEAN	NONE	KNOWN_OTHER	Anteil	GDT758_COMPLETE_WHOLE	keey	1	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	okeeo	1	1	CLEAN	NONE	OPEN	[okeeo:?]	GDT734_CELL	l	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	cheey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-049	pol	ol	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Stoff- oder Materialträger	f107v	f107	f107v.43	S	B	3	1	11	FIRST	1	0	10	1	pol	0	0	0	0	0	1	1	0	0	0	0	0	0	0	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	keeeo	1	1	CLEAN	NONE	OPEN	[keeeo:?]	GDT734_CELL	kaiisr	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokeey	1	1	CLEAN	HOT|END_STAGE	QUALITY_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	chckhy	1	1	CLEAN	NONE	KNOWN_OTHER	trockene Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	lkchaly	1	1	CLEAN	NONE	OPEN	[lkchaly:?]	GDT734_CELL
G763-H1-050	paiin	aiin	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Ordinalstufe III	f107v	f107	f107v.6	S	B	3	1	11	FIRST	0	0	10	1	paiin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	qokaiy	1	1	CLEAN	NONE	OPEN	[qokaiy:?]	GDT734_CELL	olkeedy	1	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	GDT734_COMPLETE_WHOLE|GDT763_LOCAL_DISPLAY_GUARD	qokeey	1	1	CLEAN	HOT|END_STAGE	QUALITY_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE
G763-H1-051	polchedy	olchedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Materialträger, getrocknetes Ergebnis I	f108r	f108	f108r.29	S	B	3	1	9	FIRST	1	0	8	1	polchedy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okedy	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	qopchedy	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	okeolkey	1	1	CLEAN	NONE	OPEN	[okeolkey:?]	GDT734_CELL	teedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE
G763-H1-052	pcheedy	cheedy	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form II	f108r	f108	f108r.48	S	B	3	1	12	FIRST	1	0	11	1	pcheedy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	qokeo	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	l	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okeol	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	keol	1	1	CLEAN	HOT|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	heißer Drogenstoff	GDT734_COMPLETE_WHOLE	dain	1	1	CLEAN	NONE	OPEN	Qualitätsgrad II	GDT734_CELL
