edition_id	edition_ordinal	source_event_id	gdt459_address_id	physical_page	register	locus	source_order	owner_de	surface	content_class	gdt459_decision_tier	edition_route	edition_semantic_mode	coverage_class	working_recipe	working_reading_de	function_character_count	learned_character_count	surface_character_count	function_character_fraction	gdt466_hybrid_status	assignment_mode	transfer_scope	transferable_template	surface_template	meaning_template_de	slot_topology	template_familiarity_state	template_familiarity_rank	exact_package_dependency	gdt459_confidence	gdt459_decision_evidence	local_surface_event_count	duplicate_surface_status
G473-E032	32	P1008-E0134	G459-L032	f72r	CELESTIAL	f72r1.7	1366	lokale Kennung für Tierkreis-Ringgruppe A	char	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AR	AUSGANG	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	char	AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E033	33	P1008-E0135	G459-L033	f72r	CELESTIAL	f72r1.7	1367	lokale Kennung für Tierkreis-Ringgruppe A	alif	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	AL	ZIELORT · [STERNSTELLENNAME:if]	2	2	4	0.500000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	al{NAME_1}	ZIELORT · {NAME_1}	PREFIX · {NAME_1}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E034	34	P1008-E0136	G459-L034	f72r	CELESTIAL	f72r1.8	1368	lokale Kennung für Tierkreis-Ringgruppe A	otaraldy	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	GDT459_FORMULA_SIDE	PROVISIONAL_SHORT_OR_REPEATED_FORMULA	FULL_FUNCTION_FORMULA	OT+AR+AL+Y	DANACH · AUSGANG · ZIELORT · POSTEN	8	0	8	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PROVISIONAL_BOUNDED_COMPOSITION	NOT_APPLICABLE_FORMULA_EVENT	otaraldy	DANACH · AUSGANG · ZIELORT · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	2	REPEATED_INVARIANT
G473-E035	35	P1008-E0137	G459-L035	f72r	CELESTIAL	f72r1.9	1369	lokale Kennung für Tierkreis-Ringgruppe A	otaiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OT+AIIN	DANACH · WERT	6	0	6	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	otaiin	DANACH · WERT	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E036	36	P1008-E0138	G459-L036	f72r	CELESTIAL	f72r1.9	1370	lokale Kennung für Tierkreis-Ringgruppe A	otain	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OT+AIN	DANACH · ANTEIL	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	otain	DANACH · ANTEIL	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	UNIQUE
G473-E037	37	P1008-E0139	G459-L037	f72r	CELESTIAL	f72r1.10	1371	lokale Kennung für Tierkreis-Ringgruppe A	otalef	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OT+AL	DANACH · ZIELORT · [STERNSTELLENNAME:ef]	4	2	6	0.666667	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	otal{NAME_1}	DANACH · ZIELORT · {NAME_1}	PREFIX · {NAME_1}	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E038	38	P1008-E0140	G459-L038	f72r	CELESTIAL	f72r1.10	1372	lokale Kennung für Tierkreis-Ringgruppe A	ys	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	GDT459_FORMULA_SIDE	PROVISIONAL_SHORT_OR_REPEATED_FORMULA	FULL_FUNCTION_FORMULA	Y+S	POSTEN · WÄHLEN	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PROVISIONAL_BOUNDED_COMPOSITION	NOT_APPLICABLE_FORMULA_EVENT	ys	POSTEN · WÄHLEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	1	UNIQUE
G473-E039	39	P1008-E0141	G459-L039	f72r	CELESTIAL	f72r1.10	1373	lokale Kennung für Tierkreis-Ringgruppe A	ainam	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	GDT459_FORMULA_SIDE	PROVISIONAL_SHORT_OR_REPEATED_FORMULA	FULL_FUNCTION_FORMULA	AIN+AM_ADDR	ANTEIL · HIER	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PROVISIONAL_BOUNDED_COMPOSITION	NOT_APPLICABLE_FORMULA_EVENT	ainam	ANTEIL · HIER	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	1	UNIQUE
G473-E040	40	P1008-E0142	G459-L040	f72r	CELESTIAL	f72r1.11	1374	lokale Kennung für Tierkreis-Ringgruppe A	ochol	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	O+OL	AUSFÜHRUNG · FORTSETZEN	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	ochol	AUSFÜHRUNG · FORTSETZEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	UNIQUE
G473-E041	41	P1008-E0143	G459-L041	f72r	CELESTIAL	f72r1.11	1375	lokale Kennung für Tierkreis-Ringgruppe A	sharam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	SH+AR+AM_ADDR	HALTEN · AUSGANG · HIER	6	0	6	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	sharam	HALTEN · AUSGANG · HIER	PREFIX · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E042	42	P1008-E0171	G459-L042	f72r	CELESTIAL	f72r1.13	1403	lokale Kennung für Tierkreis-Ringgruppe B	ofaralar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	O+LOCAL_CHAR_F+AR+AL+AR	AUSFÜHRUNG · HIER · AUSGANG · ZIELORT · AUSGANG	8	0	8	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ofaralar	AUSFÜHRUNG · HIER · AUSGANG · ZIELORT · AUSGANG	PREFIX · INTERNAL · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E043	43	P1008-E0172	G459-L043	f72r	CELESTIAL	f72r1.14	1404	lokale Kennung für Tierkreis-Ringgruppe B	otchoshy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OT+Y	DANACH · [STERNSTELLENNAME:cho] · POSTEN	5	3	8	0.625000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ot{NAME_1}shy	DANACH · {NAME_1} · POSTEN	PREFIX · {NAME_1} · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E044	44	P1008-E0173	G459-L044	f72r	CELESTIAL	f72r1.15	1405	lokale Kennung für Tierkreis-Ringgruppe B	otchdal	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OT+AL	DANACH · [STERNSTELLENNAME:ch] · ZIELORT	5	2	7	0.714286	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ot{NAME_1}dal	DANACH · {NAME_1} · ZIELORT	PREFIX · {NAME_1} · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E045	45	P1008-E0174	G459-L045	f72r	CELESTIAL	f72r1.16	1406	lokale Kennung für Tierkreis-Ringgruppe B	okeey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+EE+Y	SETZEN · GRAD II · POSTEN	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okeey	SETZEN · GRAD II · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E046	46	P1008-E0175	G459-L046	f72r	CELESTIAL	f72r1.16	1407	lokale Kennung für Tierkreis-Ringgruppe B	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	GDT459_FORMULA_SIDE	PORTABLE_ATTESTED_RECIPE_NEW_SURFACE	FULL_FUNCTION_FORMULA	AR+Y	AUSGANG · POSTEN	3	0	3	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_ATTESTED_RECIPE	NOT_APPLICABLE_FORMULA_EVENT	ary	AUSGANG · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	3	REPEATED_INVARIANT
G473-E047	47	P1008-E0176	G459-L047	f72r	CELESTIAL	f72r1.17	1408	lokale Kennung für Tierkreis-Ringgruppe B	otainy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	OT+AIN+Y	DANACH · ANTEIL · POSTEN	6	0	6	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	otainy	DANACH · ANTEIL · POSTEN	PREFIX · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E048	48	P1008-E0190	G459-L048	f72r	CELESTIAL	f72r2.1	1422	lokale Kennung für Tierkreis-Ringgruppe D	ofchdamy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	O+LOCAL_CHAR_F	AUSFÜHRUNG · HIER · [STERNSTELLENNAME:chdamy]	2	6	8	0.250000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	of{NAME_1}	AUSFÜHRUNG · HIER · {NAME_1}	PREFIX · {NAME_1}	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E049	49	P1008-E0191	G459-L049	f72r	CELESTIAL	f72r2.2	1423	lokale Kennung für Tierkreis-Ringgruppe D	oklairdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OK+AIR	SETZEN · [STERNSTELLENNAME:l] · BAHN · [STERNSTELLENNAME:dy]	5	3	8	0.625000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ok{NAME_1}air{NAME_2}	SETZEN · {NAME_1} · BAHN · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E050	50	P1008-E0192	G459-L050	f72r	CELESTIAL	f72r2.3	1424	lokale Kennung für Tierkreis-Ringgruppe D	okaram	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	OK+AR+AM_ADDR	SETZEN · AUSGANG · HIER	6	0	6	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	okaram	SETZEN · AUSGANG · HIER	PREFIX · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E051	51	P1008-E0193	G459-L051	f72r	CELESTIAL	f72r2.4	1425	lokale Kennung für Tierkreis-Ringgruppe D	okairy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OK+AIR	SETZEN · BAHN · [STERNSTELLENNAME:y]	5	1	6	0.833333	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	okair{NAME_1}	SETZEN · BAHN · {NAME_1}	PREFIX · INTERNAL · {NAME_1}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E052	52	P1008-E0194	G459-L052	f72r	CELESTIAL	f72r2.5	1426	lokale Kennung für Tierkreis-Ringgruppe D	okealar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OK+AL+AR	SETZEN · [STERNSTELLENNAME:e] · ZIELORT · AUSGANG	6	1	7	0.857143	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ok{NAME_1}alar	SETZEN · {NAME_1} · ZIELORT · AUSGANG	PREFIX · {NAME_1} · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E053	53	P1008-E0236	G459-L053	f72r	CELESTIAL	f72r2.7	1468	lokale Kennung für Tierkreis-Ringgruppe D	otaraldy	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	GDT459_FORMULA_SIDE	PROVISIONAL_SHORT_OR_REPEATED_FORMULA	FULL_FUNCTION_FORMULA	OT+AR+AL+Y	DANACH · AUSGANG · ZIELORT · POSTEN	8	0	8	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PROVISIONAL_BOUNDED_COMPOSITION	NOT_APPLICABLE_FORMULA_EVENT	otaraldy	DANACH · AUSGANG · ZIELORT · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	2	REPEATED_INVARIANT
G473-E054	54	P1008-E0237	G459-L054	f72r	CELESTIAL	f72r2.8	1469	lokale Kennung für Tierkreis-Ringgruppe D	okalar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+AL+AR	SETZEN · ZIELORT · AUSGANG	6	0	6	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okalar	SETZEN · ZIELORT · AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E055	55	P1008-E0238	G459-L055	f72r	CELESTIAL	f72r2.9	1470	lokale Kennung für Tierkreis-Ringgruppe D	okal	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+AL	SETZEN · ZIELORT	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okal	SETZEN · ZIELORT	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E056	56	P1008-E0239	G459-L056	f72r	CELESTIAL	f72r2.10	1471	lokale Kennung für Tierkreis-Ringgruppe D	okaly	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+AL+Y	SETZEN · ZIELORT · POSTEN	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okaly	SETZEN · ZIELORT · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E057	57	P1008-E0240	G459-L057	f72r	CELESTIAL	f72r2.11	1472	lokale Kennung für Tierkreis-Ringgruppe D	okal	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+AL	SETZEN · ZIELORT	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okal	SETZEN · ZIELORT	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E058	58	P1008-E0241	G459-L058	f72r	CELESTIAL	f72r2.12	1473	lokale Kennung für Tierkreis-Ringgruppe D	okeey	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OK+EE+Y	SETZEN · GRAD II · POSTEN	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	okeey	SETZEN · GRAD II · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E059	59	P1008-E0242	G459-L059	f72r	CELESTIAL	f72r2.12	1474	lokale Kennung für Tierkreis-Ringgruppe D	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	GDT459_FORMULA_SIDE	PORTABLE_ATTESTED_RECIPE_NEW_SURFACE	FULL_FUNCTION_FORMULA	AR+Y	AUSGANG · POSTEN	3	0	3	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_ATTESTED_RECIPE	NOT_APPLICABLE_FORMULA_EVENT	ary	AUSGANG · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	3	REPEATED_INVARIANT
G473-E060	60	P1008-E0243	G459-L060	f72r	CELESTIAL	f72r2.13	1475	lokale Kennung für Tierkreis-Ringgruppe D	oteeary	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OT+AR	DANACH · [STERNSTELLENNAME:ee] · AUSGANG · [STERNSTELLENNAME:y]	4	3	7	0.571429	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	ot{NAME_1}ar{NAME_2}	DANACH · {NAME_1} · AUSGANG · {NAME_2}	PREFIX · {NAME_1} · INTERNAL · {NAME_2}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E061	61	P1008-E0244	G459-L061	f72r	CELESTIAL	f72r2.14	1476	lokale Kennung für Tierkreis-Ringgruppe D	otair	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	GDT459_FORMULA_SIDE	PROVISIONAL_SHORT_OR_REPEATED_FORMULA	FULL_FUNCTION_FORMULA	OT+AIR	DANACH · BAHN	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PROVISIONAL_BOUNDED_COMPOSITION	NOT_APPLICABLE_FORMULA_EVENT	otair	DANACH · BAHN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	1	UNIQUE
G473-E062	62	P1008-E0245	G459-L062	f72r	CELESTIAL	f72r2.14	1477	lokale Kennung für Tierkreis-Ringgruppe D	dy	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	Y	POSTEN	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	dy	POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
