source_group_id	edition	page	locus	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
RF1b|f104v.41|G001	RF1b	f104v	f104v.41	1	9	LINE_START	DEFINITE_SPACE	tchedy	tchedy	1	1	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G002	RF1b	f104v	f104v.41	2	9	DEFINITE_SPACE	DEFINITE_SPACE	qotechy	qotechy	1	2	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G003	RF1b	f104v	f104v.41	3	9	DEFINITE_SPACE	DEFINITE_SPACE	otcheeolkee@152;a	otcheeolkee a	2	3,4	MULTI_ASCII_FRAGMENT
RF1b|f104v.41|G004	RF1b	f104v	f104v.41	4	9	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	5	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G005	RF1b	f104v	f104v.41	5	9	DEFINITE_SPACE	DEFINITE_SPACE	raiin	raiin	1	6	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G006	RF1b	f104v	f104v.41	6	9	DEFINITE_SPACE	DEFINITE_SPACE	chee@152;y	chee y	2	7,8	MULTI_ASCII_FRAGMENT
RF1b|f104v.41|G007	RF1b	f104v	f104v.41	7	9	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	qotaiin	1	9	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G008	RF1b	f104v	f104v.41	8	9	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	10	ONE_ASCII_FRAGMENT
RF1b|f104v.41|G009	RF1b	f104v	f104v.41	9	9	DEFINITE_SPACE	LINE_END	qotain	qotain	1	11	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G001	RF1b	f104v	f104v.42	1	11	LINE_START	DEFINITE_SPACE	oteedchey	oteedchey	1	1	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G002	RF1b	f104v	f104v.42	2	11	DEFINITE_SPACE	DEFINITE_SPACE	qoeeda	qoeeda	1	2	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G003	RF1b	f104v	f104v.42	3	11	DEFINITE_SPACE	DEFINITE_SPACE	lchal	lchal	1	3	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G004	RF1b	f104v	f104v.42	4	11	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	cheedy	1	4	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G005	RF1b	f104v	f104v.42	5	11	DEFINITE_SPACE	DEFINITE_SPACE	qoteey	qoteey	1	5	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G006	RF1b	f104v	f104v.42	6	11	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eey	eey	1	6	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G007	RF1b	f104v	f104v.42	7	11	DEFINITE_SPACE	DEFINITE_SPACE	teeeo	teeeo	1	7	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G008	RF1b	f104v	f104v.42	8	11	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	8	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G009	RF1b	f104v	f104v.42	9	11	DEFINITE_SPACE	DEFINITE_SPACE	cheed	cheed	1	9	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G010	RF1b	f104v	f104v.42	10	11	DEFINITE_SPACE	DEFINITE_SPACE	qotain	qotain	1	10	ONE_ASCII_FRAGMENT
RF1b|f104v.42|G011	RF1b	f104v	f104v.42	11	11	DEFINITE_SPACE	LINE_END	chedy	chedy	1	11	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G001	RF1b	f104v	f104v.6	1	13	LINE_START	DEFINITE_SPACE	solchd	solchd	1	1	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G002	RF1b	f104v	f104v.6	2	13	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	2	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G003	RF1b	f104v	f104v.6	3	13	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	3	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G004	RF1b	f104v	f104v.6	4	13	DEFINITE_SPACE	DEFINITE_SPACE	qokchy	qokchy	1	4	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G005	RF1b	f104v	f104v.6	5	13	DEFINITE_SPACE	DEFINITE_SPACE	qoko	qoko	1	5	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G006	RF1b	f104v	f104v.6	6	13	DEFINITE_SPACE	DEFINITE_SPACE	l	l	1	6	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G007	RF1b	f104v	f104v.6	7	13	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	7	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G008	RF1b	f104v	f104v.6	8	13	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	8	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G009	RF1b	f104v	f104v.6	9	13	DEFINITE_SPACE	DEFINITE_SPACE	qo@176;ain	qo ain	2	9,10	MULTI_ASCII_FRAGMENT
RF1b|f104v.6|G010	RF1b	f104v	f104v.6	10	13	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	cheedy	1	11	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G011	RF1b	f104v	f104v.6	11	13	DEFINITE_SPACE	DEFINITE_SPACE	cpheo	cpheo	1	12	ONE_ASCII_FRAGMENT
RF1b|f104v.6|G012	RF1b	f104v	f104v.6	12	13	DEFINITE_SPACE	DEFINITE_SPACE	opche@152;y	opche y	2	13,14	MULTI_ASCII_FRAGMENT
RF1b|f104v.6|G013	RF1b	f104v	f104v.6	13	13	DEFINITE_SPACE	LINE_END	qotady	qotady	1	15	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G001	RF1b	f104v	f104v.8	1	13	LINE_START	DEFINITE_SPACE	tchodls	tchodls	1	1	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G002	RF1b	f104v	f104v.8	2	13	DEFINITE_SPACE	DEFINITE_SPACE	cheeo@152;y	cheeo y	2	2,3	MULTI_ASCII_FRAGMENT
RF1b|f104v.8|G003	RF1b	f104v	f104v.8	3	13	DEFINITE_SPACE	DEFINITE_SPACE	cheeool	cheeool	1	4	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G004	RF1b	f104v	f104v.8	4	13	DEFINITE_SPACE	DEFINITE_SPACE	ls	ls	1	5	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G005	RF1b	f104v	f104v.8	5	13	DEFINITE_SPACE	DEFINITE_SPACE	air	air	1	6	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G006	RF1b	f104v	f104v.8	6	13	DEFINITE_SPACE	DEFINITE_SPACE	ykee@152;y	ykee y	2	7,8	MULTI_ASCII_FRAGMENT
RF1b|f104v.8|G007	RF1b	f104v	f104v.8	7	13	DEFINITE_SPACE	DEFINITE_SPACE	chotedy	chotedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G008	RF1b	f104v	f104v.8	8	13	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qotched	qotched	1	10	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G009	RF1b	f104v	f104v.8	9	13	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	y	y	1	11	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G010	RF1b	f104v	f104v.8	10	13	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	12	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G011	RF1b	f104v	f104v.8	11	13	DEFINITE_SPACE	DEFINITE_SPACE	qoeky	qoeky	1	13	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G012	RF1b	f104v	f104v.8	12	13	DEFINITE_SPACE	DEFINITE_SPACE	qoteeo	qoteeo	1	14	ONE_ASCII_FRAGMENT
RF1b|f104v.8|G013	RF1b	f104v	f104v.8	13	13	DEFINITE_SPACE	LINE_END	lo	lo	1	15	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G001	RF1b	f105r	f105r.12	1	11	LINE_START	DEFINITE_SPACE	@222;aiir	aiir	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G002	RF1b	f105r	f105r.12	2	11	DEFINITE_SPACE	DEFINITE_SPACE	yteeody	yteeody	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G003	RF1b	f105r	f105r.12	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qoeeody	qoeeody	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G004	RF1b	f105r	f105r.12	4	11	DEFINITE_SPACE	DEFINITE_SPACE	qoeedy	qoeedy	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G005	RF1b	f105r	f105r.12	5	11	DEFINITE_SPACE	DEFINITE_SPACE	kchedy	kchedy	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G006	RF1b	f105r	f105r.12	6	11	DEFINITE_SPACE	DEFINITE_SPACE	qotchdy	qotchdy	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G007	RF1b	f105r	f105r.12	7	11	DEFINITE_SPACE	DEFINITE_SPACE	otchee@222;	otchee	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G008	RF1b	f105r	f105r.12	8	11	DEFINITE_SPACE	DEFINITE_SPACE	che@222;	che	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G009	RF1b	f105r	f105r.12	9	11	DEFINITE_SPACE	DEFINITE_SPACE	teeor	teeor	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.12|G010	RF1b	f105r	f105r.12	10	11	DEFINITE_SPACE	DEFINITE_SPACE	yke@152;y	yke y	2	10,11	MULTI_ASCII_FRAGMENT
RF1b|f105r.12|G011	RF1b	f105r	f105r.12	11	11	DEFINITE_SPACE	LINE_END	ry	ry	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G001	RF1b	f105r	f105r.13	1	10	LINE_START	DEFINITE_SPACE	dyteey	dyteey	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G002	RF1b	f105r	f105r.13	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qok@152;y	qok y	2	2,3	MULTI_ASCII_FRAGMENT
RF1b|f105r.13|G003	RF1b	f105r	f105r.13	3	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	MULTI_ASCII_FRAGMENT
RF1b|f105r.13|G004	RF1b	f105r	f105r.13	4	10	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G005	RF1b	f105r	f105r.13	5	10	DEFINITE_SPACE	DEFINITE_SPACE	dal	dal	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G006	RF1b	f105r	f105r.13	6	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;	qoke	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G007	RF1b	f105r	f105r.13	7	10	DEFINITE_SPACE	DEFINITE_SPACE	shedy	shedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G008	RF1b	f105r	f105r.13	8	10	DEFINITE_SPACE	DEFINITE_SPACE	qoteody	qoteody	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G009	RF1b	f105r	f105r.13	9	10	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	cheedy	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.13|G010	RF1b	f105r	f105r.13	10	10	DEFINITE_SPACE	LINE_END	ot	ot	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G001	RF1b	f105r	f105r.14	1	11	LINE_START	DEFINITE_SPACE	kesoar	kesoar	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G002	RF1b	f105r	f105r.14	2	11	DEFINITE_SPACE	DEFINITE_SPACE	qoeee@152;y	qoeee y	2	2,3	MULTI_ASCII_FRAGMENT
RF1b|f105r.14|G003	RF1b	f105r	f105r.14	3	11	DEFINITE_SPACE	DEFINITE_SPACE	keeody	keeody	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G004	RF1b	f105r	f105r.14	4	11	DEFINITE_SPACE	DEFINITE_SPACE	dlls	dlls	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G005	RF1b	f105r	f105r.14	5	11	DEFINITE_SPACE	DEFINITE_SPACE	air	air	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G006	RF1b	f105r	f105r.14	6	11	DEFINITE_SPACE	DEFINITE_SPACE	shckhy	shckhy	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G007	RF1b	f105r	f105r.14	7	11	DEFINITE_SPACE	DEFINITE_SPACE	oekeody	oekeody	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G008	RF1b	f105r	f105r.14	8	11	DEFINITE_SPACE	DEFINITE_SPACE	cheody	cheody	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G009	RF1b	f105r	f105r.14	9	11	DEFINITE_SPACE	DEFINITE_SPACE	oeey	oeey	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G010	RF1b	f105r	f105r.14	10	11	DEFINITE_SPACE	DEFINITE_SPACE	qokeeody	qokeeody	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.14|G011	RF1b	f105r	f105r.14	11	11	DEFINITE_SPACE	LINE_END	sheolkeey	sheolkeey	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G001	RF1b	f105r	f105r.16	1	7	LINE_START	DEFINITE_SPACE	yteody	yteody	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G002	RF1b	f105r	f105r.16	2	7	DEFINITE_SPACE	DEFINITE_SPACE	oteeeos	oteeeos	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G003	RF1b	f105r	f105r.16	3	7	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G004	RF1b	f105r	f105r.16	4	7	DEFINITE_SPACE	DEFINITE_SPACE	odal	odal	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G005	RF1b	f105r	f105r.16	5	7	DEFINITE_SPACE	DEFINITE_SPACE	oiir	oiir	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G006	RF1b	f105r	f105r.16	6	7	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.16|G007	RF1b	f105r	f105r.16	7	7	DEFINITE_SPACE	LINE_END	oral	oral	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G001	RF1b	f105r	f105r.17	1	11	LINE_START	DEFINITE_SPACE	ltee@152;y	ltee y	2	1,2	MULTI_ASCII_FRAGMENT
RF1b|f105r.17|G002	RF1b	f105r	f105r.17	2	11	DEFINITE_SPACE	DEFINITE_SPACE	okeeddl	okeeddl	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G003	RF1b	f105r	f105r.17	3	11	DEFINITE_SPACE	DEFINITE_SPACE	sheokedy	sheokedy	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G004	RF1b	f105r	f105r.17	4	11	DEFINITE_SPACE	DEFINITE_SPACE	qokedy	qokedy	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G005	RF1b	f105r	f105r.17	5	11	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G006	RF1b	f105r	f105r.17	6	11	DEFINITE_SPACE	DEFINITE_SPACE	kol	kol	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G007	RF1b	f105r	f105r.17	7	11	DEFINITE_SPACE	DEFINITE_SPACE	aiirol	aiirol	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G008	RF1b	f105r	f105r.17	8	11	DEFINITE_SPACE	DEFINITE_SPACE	qokchedy	qokchedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G009	RF1b	f105r	f105r.17	9	11	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G010	RF1b	f105r	f105r.17	10	11	DEFINITE_SPACE	DEFINITE_SPACE	okedy	okedy	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.17|G011	RF1b	f105r	f105r.17	11	11	DEFINITE_SPACE	LINE_END	q@145;ky	q ky	2	12,13	MULTI_ASCII_FRAGMENT
RF1b|f105r.18|G001	RF1b	f105r	f105r.18	1	12	LINE_START	DEFINITE_SPACE	sheoy	sheoy	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G002	RF1b	f105r	f105r.18	2	12	DEFINITE_SPACE	DEFINITE_SPACE	oleedy	oleedy	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G003	RF1b	f105r	f105r.18	3	12	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G004	RF1b	f105r	f105r.18	4	12	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G005	RF1b	f105r	f105r.18	5	12	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G006	RF1b	f105r	f105r.18	6	12	DEFINITE_SPACE	DEFINITE_SPACE	okeeey	okeeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G007	RF1b	f105r	f105r.18	7	12	DEFINITE_SPACE	DEFINITE_SPACE	ch@152;aiin	ch aiin	2	7,8	MULTI_ASCII_FRAGMENT
RF1b|f105r.18|G008	RF1b	f105r	f105r.18	8	12	DEFINITE_SPACE	DEFINITE_SPACE	otedy	otedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G009	RF1b	f105r	f105r.18	9	12	DEFINITE_SPACE	DEFINITE_SPACE	cheoty	cheoty	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G010	RF1b	f105r	f105r.18	10	12	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G011	RF1b	f105r	f105r.18	11	12	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.18|G012	RF1b	f105r	f105r.18	12	12	DEFINITE_SPACE	LINE_END	chdy	chdy	1	13	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G001	RF1b	f105r	f105r.19	1	11	LINE_START	DEFINITE_SPACE	dsechey	dsechey	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G002	RF1b	f105r	f105r.19	2	11	DEFINITE_SPACE	DEFINITE_SPACE	oteol	oteol	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G003	RF1b	f105r	f105r.19	3	11	DEFINITE_SPACE	DEFINITE_SPACE	daiindy	daiindy	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G004	RF1b	f105r	f105r.19	4	11	DEFINITE_SPACE	DEFINITE_SPACE	raiin	raiin	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G005	RF1b	f105r	f105r.19	5	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	5,6	MULTI_ASCII_FRAGMENT
RF1b|f105r.19|G006	RF1b	f105r	f105r.19	6	11	DEFINITE_SPACE	DEFINITE_SPACE	laiin	laiin	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G007	RF1b	f105r	f105r.19	7	11	DEFINITE_SPACE	DEFINITE_SPACE	okeeody	okeeody	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G008	RF1b	f105r	f105r.19	8	11	DEFINITE_SPACE	DEFINITE_SPACE	okeeyteedy	okeeyteedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G009	RF1b	f105r	f105r.19	9	11	DEFINITE_SPACE	DEFINITE_SPACE	odaiin	odaiin	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G010	RF1b	f105r	f105r.19	10	11	DEFINITE_SPACE	DEFINITE_SPACE	aiir	aiir	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.19|G011	RF1b	f105r	f105r.19	11	11	DEFINITE_SPACE	LINE_END	al	al	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G001	RF1b	f105r	f105r.20	1	14	LINE_START	DEFINITE_SPACE	s	s	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G002	RF1b	f105r	f105r.20	2	14	DEFINITE_SPACE	DEFINITE_SPACE	aiin	aiin	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G003	RF1b	f105r	f105r.20	3	14	DEFINITE_SPACE	DEFINITE_SPACE	chey	chey	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G004	RF1b	f105r	f105r.20	4	14	DEFINITE_SPACE	DEFINITE_SPACE	teol	teol	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G005	RF1b	f105r	f105r.20	5	14	DEFINITE_SPACE	DEFINITE_SPACE	ykair	ykair	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G006	RF1b	f105r	f105r.20	6	14	DEFINITE_SPACE	DEFINITE_SPACE	paiir	paiir	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G007	RF1b	f105r	f105r.20	7	14	DEFINITE_SPACE	DEFINITE_SPACE	olkaiin	olkaiin	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G008	RF1b	f105r	f105r.20	8	14	DEFINITE_SPACE	DEFINITE_SPACE	olfaiin	olfaiin	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G009	RF1b	f105r	f105r.20	9	14	DEFINITE_SPACE	DEFINITE_SPACE	o@152;ar	o ar	2	9,10	MULTI_ASCII_FRAGMENT
RF1b|f105r.20|G010	RF1b	f105r	f105r.20	10	14	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G011	RF1b	f105r	f105r.20	11	14	DEFINITE_SPACE	DEFINITE_SPACE	airo@152;y	airo y	2	12,13	MULTI_ASCII_FRAGMENT
RF1b|f105r.20|G012	RF1b	f105r	f105r.20	12	14	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	14	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G013	RF1b	f105r	f105r.20	13	14	DEFINITE_SPACE	DEFINITE_SPACE	teedar	teedar	1	15	ONE_ASCII_FRAGMENT
RF1b|f105r.20|G014	RF1b	f105r	f105r.20	14	14	DEFINITE_SPACE	LINE_END	dam	dam	1	16	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G001	RF1b	f105r	f105r.21	1	11	LINE_START	DEFINITE_SPACE	ycheo	ycheo	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G002	RF1b	f105r	f105r.21	2	11	DEFINITE_SPACE	DEFINITE_SPACE	lkedy	lkedy	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G003	RF1b	f105r	f105r.21	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qoee@222;	qoee	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G004	RF1b	f105r	f105r.21	4	11	DEFINITE_SPACE	DEFINITE_SPACE	qokedy	qokedy	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G005	RF1b	f105r	f105r.21	5	11	DEFINITE_SPACE	DEFINITE_SPACE	qokedal	qokedal	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G006	RF1b	f105r	f105r.21	6	11	DEFINITE_SPACE	DEFINITE_SPACE	saiin	saiin	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G007	RF1b	f105r	f105r.21	7	11	DEFINITE_SPACE	DEFINITE_SPACE	otol	otol	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G008	RF1b	f105r	f105r.21	8	11	DEFINITE_SPACE	DEFINITE_SPACE	shody	shody	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G009	RF1b	f105r	f105r.21	9	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	9,10	MULTI_ASCII_FRAGMENT
RF1b|f105r.21|G010	RF1b	f105r	f105r.21	10	11	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	okaiin	1	11	ONE_ASCII_FRAGMENT
RF1b|f105r.21|G011	RF1b	f105r	f105r.21	11	11	DEFINITE_SPACE	LINE_END	chekaim	chekaim	1	12	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G001	RF1b	f105r	f105r.25	1	6	LINE_START	DEFINITE_SPACE	deeedy	deeedy	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G002	RF1b	f105r	f105r.25	2	6	DEFINITE_SPACE	DEFINITE_SPACE	cheodked@222;	cheodked	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G003	RF1b	f105r	f105r.25	3	6	DEFINITE_SPACE	DEFINITE_SPACE	chedy	chedy	1	3	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G004	RF1b	f105r	f105r.25	4	6	DEFINITE_SPACE	DEFINITE_SPACE	decthdy	decthdy	1	4	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G005	RF1b	f105r	f105r.25	5	6	DEFINITE_SPACE	DEFINITE_SPACE	daiiils	daiiils	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.25|G006	RF1b	f105r	f105r.25	6	6	DEFINITE_SPACE	LINE_END	airols	airols	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G001	RF1b	f105r	f105r.29	1	12	LINE_START	UNCERTAIN_SMALL_SPACE	o	o	1	1	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G002	RF1b	f105r	f105r.29	2	12	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ees	ees	1	2	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G003	RF1b	f105r	f105r.29	3	12	DEFINITE_SPACE	DEFINITE_SPACE	olkee@152;y	olkee y	2	3,4	MULTI_ASCII_FRAGMENT
RF1b|f105r.29|G004	RF1b	f105r	f105r.29	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qockhy	qockhy	1	5	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G005	RF1b	f105r	f105r.29	5	12	DEFINITE_SPACE	DEFINITE_SPACE	raiin	raiin	1	6	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G006	RF1b	f105r	f105r.29	6	12	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	7	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G007	RF1b	f105r	f105r.29	7	12	DEFINITE_SPACE	DEFINITE_SPACE	okair	okair	1	8	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G008	RF1b	f105r	f105r.29	8	12	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	oteedy	1	9	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G009	RF1b	f105r	f105r.29	9	12	DEFINITE_SPACE	DEFINITE_SPACE	qopchedy	qopchedy	1	10	ONE_ASCII_FRAGMENT
RF1b|f105r.29|G010	RF1b	f105r	f105r.29	10	12	DEFINITE_SPACE	DEFINITE_SPACE	odaiin	odaiin	1	11	ONE_ASCII_FRAGMENT
