branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_A	ZL3b	f79v|f79v.1-f79v.9	M	f79v.5:7	oteedy	kühle vollständig	f79v.3:3	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f79v.3:4;UNREAD_BETWEEN:f79v.3:5;UNREAD_BETWEEN:f79v.3:6;UNREAD_BETWEEN:f79v.3:7;UNREAD_BETWEEN:f79v.4:1;UNREAD_BETWEEN:f79v.4:2;UNREAD_BETWEEN:f79v.4:3;UNREAD_BETWEEN:f79v.4:4;UNREAD_BETWEEN:f79v.4:5;UNREAD_BETWEEN:f79v.4:6;UNREAD_BETWEEN:f79v.4:8;UNREAD_BETWEEN:f79v.5:1;UNREAD_BETWEEN:f79v.5:2;UNREAD_BETWEEN:f79v.5:3;UNREAD_BETWEEN:f79v.5:4;UNREAD_BETWEEN:f79v.5:5;UNREAD_BETWEEN:f79v.5:6;IMPLICIT_SUBJECT_CONTINUATION			35	recorded
C_A	ZL3b	f79v|f79v.1-f79v.9	M	f79v.8:6	qokeey	erhitze anhaltend	f79v.7:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f79v.7:7;UNREAD_BETWEEN:f79v.8:1;UNREAD_BETWEEN:f79v.8:2;UNREAD_BETWEEN:f79v.8:3;UNREAD_BETWEEN:f79v.8:4;UNREAD_BETWEEN:f79v.8:5;IMPLICIT_SUBJECT_CONTINUATION			59	recorded
C_A	ZL3b	f79v|f79v.1-f79v.9	M	f79v.9:3	sheey	benetze	f79v.7:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f79v.7:7;UNREAD_BETWEEN:f79v.8:1;UNREAD_BETWEEN:f79v.8:2;UNREAD_BETWEEN:f79v.8:3;UNREAD_BETWEEN:f79v.8:4;UNREAD_BETWEEN:f79v.8:5;UNREAD_BETWEEN:f79v.8:8;IMPLICIT_SUBJECT_CONTINUATION			64	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	f7r.1:6	sheey	benetze				MISSING	MISSING_PATIENT			5	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	f7r.3:3	sheey	benetze	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	f7r.3:5	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			20	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	f7r.4:1	qokcho	verarbeite warm	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;IMPLICIT_SUBJECT_CONTINUATION			22	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	B	f7r.4:6	kchos	zerreibe	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;UNREAD_BETWEEN:f7r.4:3;UNREAD_BETWEEN:f7r.4:5;IMPLICIT_SUBJECT_CONTINUATION			27	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	f7r.1:6	sheey	benetze				MISSING	MISSING_PATIENT			5	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	f7r.3:3	sheey	benetze	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	f7r.3:5	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			20	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	f7r.4:1	qokcho	verarbeite warm	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;IMPLICIT_SUBJECT_CONTINUATION			22	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	J	f7r.4:6	kchos	zerreibe	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;UNREAD_BETWEEN:f7r.4:3;UNREAD_BETWEEN:f7r.4:5;IMPLICIT_SUBJECT_CONTINUATION			27	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	f7r.1:6	sheey	benetze				MISSING	MISSING_PATIENT			5	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	f7r.3:3	sheey	benetze	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;IMPLICIT_SUBJECT_CONTINUATION			18	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	f7r.3:5	qotchy	seihe ab				RELATION_LOCAL	MISSING_RELATION_PARTNER			20	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	f7r.4:1	qokcho	verarbeite warm	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;IMPLICIT_SUBJECT_CONTINUATION			22	recorded
C_A	ZL3b	f7r|f7r.1-f7r.5	M	f7r.4:6	kchos	zerreibe	f7r.2:4	shor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f7r.2:5;UNREAD_BETWEEN:f7r.2:6;UNREAD_BETWEEN:f7r.2:7;UNREAD_BETWEEN:f7r.2:8;UNREAD_BETWEEN:f7r.2:9;UNREAD_BETWEEN:f7r.3:1;UNREAD_BETWEEN:f7r.3:2;UNREAD_BETWEEN:f7r.3:4;UNREAD_BETWEEN:f7r.3:6;UNREAD_BETWEEN:f7r.4:3;UNREAD_BETWEEN:f7r.4:5;IMPLICIT_SUBJECT_CONTINUATION			27	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.11:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			9	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.11:3	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			10	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.11:5	ykeey	erwärme erneut				MISSING	MISSING_PATIENT			12	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.11:6	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			13	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.15:4	sheey	benetze	f81v.13:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.14:1;UNREAD_BETWEEN:f81v.14:2;UNREAD_BETWEEN:f81v.14:3;UNREAD_BETWEEN:f81v.14:5;UNREAD_BETWEEN:f81v.14:6;UNREAD_BETWEEN:f81v.14:7;UNREAD_BETWEEN:f81v.14:8;UNREAD_BETWEEN:f81v.15:1;UNREAD_BETWEEN:f81v.15:2;IMPLICIT_SUBJECT_CONTINUATION			48	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.18:2	chey	prüfe	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.18:10	qoky	erwärme mäßig	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;UNREAD_BETWEEN:f81v.18:4;UNREAD_BETWEEN:f81v.18:6;UNREAD_BETWEEN:f81v.18:7;UNREAD_BETWEEN:f81v.18:8;UNREAD_BETWEEN:f81v.18:9;IMPLICIT_SUBJECT_CONTINUATION			82	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.22:4	cheey	zerreibe fein	f81v.19:7	qokar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.19:8;UNREAD_BETWEEN:f81v.20:1;UNREAD_BETWEEN:f81v.20:2;UNREAD_BETWEEN:f81v.20:3;UNREAD_BETWEEN:f81v.20:4;UNREAD_BETWEEN:f81v.20:5;UNREAD_BETWEEN:f81v.20:6;UNREAD_BETWEEN:f81v.20:7;UNREAD_BETWEEN:f81v.20:8;UNREAD_BETWEEN:f81v.21:1;UNREAD_BETWEEN:f81v.21:2;UNREAD_BETWEEN:f81v.21:3;UNREAD_BETWEEN:f81v.21:4;UNREAD_BETWEEN:f81v.21:5;UNREAD_BETWEEN:f81v.21:6;UNREAD_BETWEEN:f81v.21:7;UNREAD_BETWEEN:f81v.21:8;UNREAD_BETWEEN:f81v.21:9;UNREAD_BETWEEN:f81v.22:1;UNREAD_BETWEEN:f81v.22:2;UNREAD_BETWEEN:f81v.22:3;IMPLICIT_SUBJECT_CONTINUATION			113	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.23:1	shol	feucht	f81v.23:3	ykaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.23:2			120	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.23:6	qoky	erwärme mäßig	f81v.23:3	ykaiin		LOCAL_LEFT	UNREAD_BETWEEN:f81v.23:4;UNREAD_BETWEEN:f81v.23:5			123	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.24:4	okeey	erwärme vorsichtig	f81v.24:7	sal		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.24:5;UNREAD_BETWEEN:f81v.24:6			133	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	B	f81v.25:8	chey	prüfe	f81v.24:7	sal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.24:8;UNREAD_BETWEEN:f81v.24:9;UNREAD_BETWEEN:f81v.24:10;UNREAD_BETWEEN:f81v.25:1;UNREAD_BETWEEN:f81v.25:2;UNREAD_BETWEEN:f81v.25:3;UNREAD_BETWEEN:f81v.25:4;UNREAD_BETWEEN:f81v.25:6;IMPLICIT_SUBJECT_CONTINUATION			144	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.11:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			9	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.11:3	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			10	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.11:5	ykeey	erwärme erneut				MISSING	MISSING_PATIENT			12	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.11:6	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			13	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.15:4	sheey	benetze	f81v.13:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.14:1;UNREAD_BETWEEN:f81v.14:2;UNREAD_BETWEEN:f81v.14:3;UNREAD_BETWEEN:f81v.14:5;UNREAD_BETWEEN:f81v.14:6;UNREAD_BETWEEN:f81v.14:7;UNREAD_BETWEEN:f81v.14:8;UNREAD_BETWEEN:f81v.15:1;UNREAD_BETWEEN:f81v.15:2;IMPLICIT_SUBJECT_CONTINUATION			48	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.18:2	chey	prüfe	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.18:10	qoky	erwärme mäßig	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;UNREAD_BETWEEN:f81v.18:4;UNREAD_BETWEEN:f81v.18:6;UNREAD_BETWEEN:f81v.18:7;UNREAD_BETWEEN:f81v.18:8;UNREAD_BETWEEN:f81v.18:9;IMPLICIT_SUBJECT_CONTINUATION			82	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.22:4	cheey	zerreibe fein	f81v.19:7	qokar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.19:8;UNREAD_BETWEEN:f81v.20:1;UNREAD_BETWEEN:f81v.20:2;UNREAD_BETWEEN:f81v.20:3;UNREAD_BETWEEN:f81v.20:4;UNREAD_BETWEEN:f81v.20:5;UNREAD_BETWEEN:f81v.20:6;UNREAD_BETWEEN:f81v.20:7;UNREAD_BETWEEN:f81v.20:8;UNREAD_BETWEEN:f81v.21:1;UNREAD_BETWEEN:f81v.21:2;UNREAD_BETWEEN:f81v.21:3;UNREAD_BETWEEN:f81v.21:4;UNREAD_BETWEEN:f81v.21:5;UNREAD_BETWEEN:f81v.21:6;UNREAD_BETWEEN:f81v.21:7;UNREAD_BETWEEN:f81v.21:8;UNREAD_BETWEEN:f81v.21:9;UNREAD_BETWEEN:f81v.22:1;UNREAD_BETWEEN:f81v.22:2;UNREAD_BETWEEN:f81v.22:3;IMPLICIT_SUBJECT_CONTINUATION			113	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.23:1	shol	feucht	f81v.23:3	ykaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.23:2			120	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.23:6	qoky	erwärme mäßig	f81v.23:3	ykaiin		LOCAL_LEFT	UNREAD_BETWEEN:f81v.23:4;UNREAD_BETWEEN:f81v.23:5			123	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.24:4	okeey	erwärme vorsichtig	f81v.24:7	sal		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.24:5;UNREAD_BETWEEN:f81v.24:6			133	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	J	f81v.25:8	chey	prüfe	f81v.24:7	sal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.24:8;UNREAD_BETWEEN:f81v.24:9;UNREAD_BETWEEN:f81v.24:10;UNREAD_BETWEEN:f81v.25:1;UNREAD_BETWEEN:f81v.25:2;UNREAD_BETWEEN:f81v.25:3;UNREAD_BETWEEN:f81v.25:4;UNREAD_BETWEEN:f81v.25:6;IMPLICIT_SUBJECT_CONTINUATION			144	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.11:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			9	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.11:3	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			10	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.11:5	ykeey	erwärme erneut				MISSING	MISSING_PATIENT			12	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.11:6	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			13	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.15:4	sheey	benetze	f81v.13:9	okal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.14:1;UNREAD_BETWEEN:f81v.14:2;UNREAD_BETWEEN:f81v.14:3;UNREAD_BETWEEN:f81v.14:5;UNREAD_BETWEEN:f81v.14:6;UNREAD_BETWEEN:f81v.14:7;UNREAD_BETWEEN:f81v.14:8;UNREAD_BETWEEN:f81v.15:1;UNREAD_BETWEEN:f81v.15:2;IMPLICIT_SUBJECT_CONTINUATION			48	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.18:2	chey	prüfe	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;IMPLICIT_SUBJECT_CONTINUATION			74	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.18:10	qoky	erwärme mäßig	f81v.17:6	qokain		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.17:7;UNREAD_BETWEEN:f81v.17:8;UNREAD_BETWEEN:f81v.17:9;UNREAD_BETWEEN:f81v.18:1;UNREAD_BETWEEN:f81v.18:4;UNREAD_BETWEEN:f81v.18:6;UNREAD_BETWEEN:f81v.18:7;UNREAD_BETWEEN:f81v.18:8;UNREAD_BETWEEN:f81v.18:9;IMPLICIT_SUBJECT_CONTINUATION			82	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.22:4	cheey	zerreibe fein	f81v.19:7	qokar		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.19:8;UNREAD_BETWEEN:f81v.20:1;UNREAD_BETWEEN:f81v.20:2;UNREAD_BETWEEN:f81v.20:3;UNREAD_BETWEEN:f81v.20:4;UNREAD_BETWEEN:f81v.20:5;UNREAD_BETWEEN:f81v.20:6;UNREAD_BETWEEN:f81v.20:7;UNREAD_BETWEEN:f81v.20:8;UNREAD_BETWEEN:f81v.21:1;UNREAD_BETWEEN:f81v.21:2;UNREAD_BETWEEN:f81v.21:3;UNREAD_BETWEEN:f81v.21:4;UNREAD_BETWEEN:f81v.21:5;UNREAD_BETWEEN:f81v.21:6;UNREAD_BETWEEN:f81v.21:7;UNREAD_BETWEEN:f81v.21:8;UNREAD_BETWEEN:f81v.21:9;UNREAD_BETWEEN:f81v.22:1;UNREAD_BETWEEN:f81v.22:2;UNREAD_BETWEEN:f81v.22:3;IMPLICIT_SUBJECT_CONTINUATION			113	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.23:1	shol	feucht	f81v.23:3	ykaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.23:2			120	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.23:6	qoky	erwärme mäßig	f81v.23:3	ykaiin		LOCAL_LEFT	UNREAD_BETWEEN:f81v.23:4;UNREAD_BETWEEN:f81v.23:5			123	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.24:4	okeey	erwärme vorsichtig	f81v.24:7	sal		LOCAL_RIGHT	UNREAD_BETWEEN:f81v.24:5;UNREAD_BETWEEN:f81v.24:6			133	recorded
C_A	ZL3b	f81v|f81v.10-f81v.27	M	f81v.25:8	chey	prüfe	f81v.24:7	sal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f81v.24:8;UNREAD_BETWEEN:f81v.24:9;UNREAD_BETWEEN:f81v.24:10;UNREAD_BETWEEN:f81v.25:1;UNREAD_BETWEEN:f81v.25:2;UNREAD_BETWEEN:f81v.25:3;UNREAD_BETWEEN:f81v.25:4;UNREAD_BETWEEN:f81v.25:6;IMPLICIT_SUBJECT_CONTINUATION			144	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.25:3	qokeey	erhitze anhaltend	f83r.25:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f83r.25:4;UNREAD_BETWEEN:f83r.25:5			5	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.26:2	qokeey	erhitze anhaltend	f83r.25:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:1;IMPLICIT_SUBJECT_CONTINUATION			7	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.26:3	qoky	erwärme mäßig	f83r.26:4	tol		LOCAL_RIGHT				9	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.28:3	sheey	benetze	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.29:2	cheey	zerreibe fein	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;IMPLICIT_SUBJECT_CONTINUATION			24	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	B	f83r.30:4	qoky	erwärme mäßig	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;UNREAD_BETWEEN:f83r.29:3;UNREAD_BETWEEN:f83r.29:4;UNREAD_BETWEEN:f83r.29:5;UNREAD_BETWEEN:f83r.30:2;UNREAD_BETWEEN:f83r.30:3;IMPLICIT_SUBJECT_CONTINUATION			31	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.25:3	qokeey	erhitze anhaltend	f83r.25:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f83r.25:4;UNREAD_BETWEEN:f83r.25:5			5	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.26:2	qokeey	erhitze anhaltend	f83r.26:4	tol		SHARED_RIGHT_J		f83r.26:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	9	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.26:3	qoky	erwärme mäßig	f83r.26:4	tol		SHARED_RIGHT_J		f83r.26:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	9	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.28:3	sheey	benetze	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.29:2	cheey	zerreibe fein	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;IMPLICIT_SUBJECT_CONTINUATION			24	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	J	f83r.30:4	qoky	erwärme mäßig	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;UNREAD_BETWEEN:f83r.29:3;UNREAD_BETWEEN:f83r.29:4;UNREAD_BETWEEN:f83r.29:5;UNREAD_BETWEEN:f83r.30:2;UNREAD_BETWEEN:f83r.30:3;IMPLICIT_SUBJECT_CONTINUATION			31	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.25:3	qokeey	erhitze anhaltend	f83r.25:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f83r.25:4;UNREAD_BETWEEN:f83r.25:5			5	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.26:2	qokeey	erhitze anhaltend	f83r.26:4	tol		SHARED_RIGHT_M		f83r.26:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	9	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.26:3	qoky	erwärme mäßig	f83r.26:4	tol		SHARED_RIGHT_M		f83r.26:2-3	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	9	recorded
