event_id	statement_id	record	page	locus	surface	component_parse	state_transition	action_phase	closes_step	procedure_primitive	classification_reason	reading_de
E152	B1-S016	B1	f81v	f81v.24	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen
E153	B1-S016	B1	f81v	f81v.24	okeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E154	B1-S016	B1	f81v	f81v.24	qol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E155	B1-S016	B1	f81v	f81v.24	cheedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E156	B1-S017	B1	f81v	f81v.24	sal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“
E157	B1-S017	B1	f81v	f81v.24	teol	E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz fortsetzen
E158	B1-S017	B1	f81v	f81v.24	dchdy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss
E159	B1-S018	B1	f81v	f81v.24	ly	L+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz führen
E160	B1-S018	B1	f81v	f81v.27	dsheol	SH+E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz halten
E161	B1-S018	B1	f81v	f81v.27	oiiin	O+IIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollstufe
E162	B1-S018	B1	f81v	f81v.27	olkeedy	SOLK+EE+DY	COLLECTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	länger auffangen; Schluss
E163	B1-S019	B1	f81v	f81v.27	tedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E164	B1-S020	B1	f81v	f81v.27	cheky	CHK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz wärmen
E165	B1-S020	B1	f81v	f81v.27	shckhedy	SH+CKHE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	seihen; Schluss
E166	B1-S021	B1	f81v	f81v.27	chal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“
E167	B2-S001	B2	f82r	f82r.2	dchedy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss
E168	B2-S002	B2	f82r	f82r.2	qolchedy	OL+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiterführen; Schluss
E169	B2-S003	B2	f82r	f82r.2	qokain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E170	B2-S003	B2	f82r	f82r.2	dy	Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit
E171	B2-S003	B2	f82r	f82r.2	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E172	B2-S004	B2	f82r	f82r.2	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen
E173	B2-S004	B2	f82r	f82r.2	lcheckhy	L+CKH+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit zum Durchlass führen
E174	B2-S004	B2	f82r	f82r.2	lched	L+CHD	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	hinausführen
E175	B2-S004	B2	f82r	f82r.3	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E176	B2-S004	B2	f82r	f82r.3	lcheckhedy	L+CKHE+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinaus seihen; Schluss
E177	B2-S005	B2	f82r	f82r.3	qokaly	OK+AL+Y	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	Teilportion von obere Beckenflüssigkeit an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen
E178	B2-S005	B2	f82r	f82r.3	solkaiin	SOLK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Auffang-Sollmaß
E179	B2-S005	B2	f82r	f82r.3	chckhy	CKH+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	durchführen
E180	B2-S005	B2	f82r	f82r.3	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E181	B2-S005	B2	f82r	f82r.4	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E182	B2-S005	B2	f82r	f82r.4	octheol	O+CTH+E+OL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz bereit fortsetzen
E183	B2-S005	B2	f82r	f82r.4	chkeey	CHK+EE+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit länger wärmen
E184	B2-S005	B2	f82r	f82r.4	ldy	L+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	abführen; Schluss
E185	B2-S006	B2	f82r	f82r.4	oteey	OT+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	nächsten Posten länger halten
E186	B2-S006	B2	f82r	f82r.4	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen
E187	B2-S006	B2	f82r	f82r.4	sheckhy	SH+E+CKH+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion von obere Beckenflüssigkeit kurz im Durchlass halten
E188	B2-S006	B2	f82r	f82r.4	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Teilportion von obere Beckenflüssigkeit
E189	B2-S007	B2	f82r	f82r.7	dshedy	SH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz halten; Schluss
E190	B2-S008	B2	f82r	f82r.7	sotaiin	OT+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	nächstes Sollmaß
E191	B2-S008	B2	f82r	f82r.7	qokar	OK+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	von Flüssigkeit am Zwischenknoten einsetzen
E192	B2-S008	B2	f82r	f82r.7	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E193	B2-S009	B2	f82r	f82r.7	solshedy	OL+SH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	mit dem Vorigen kurz absetzen; Schluss
E194	B2-S010	B2	f82r	f82r.7	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E195	B2-S010	B2	f82r	f82r.7	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Flüssigkeit am Zwischenknoten
E196	B2-S010	B2	f82r	f82r.7	ls	LS	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	abführen
E197	B2-S010	B2	f82r	f82r.7	cheey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND
E198	B2-S011	B2	f82r	f82r.19	okain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E199	B2-S011	B2	f82r	f82r.19	char	AR	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	von Teilportion des Postens der Einzelstation
E200	B2-S011	B2	f82r	f82r.19	okain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E201	B2-S011	B2	f82r	f82r.19	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E202	B2-S012	B2	f82r	f82r.19	lchy	L+CH+Y	FRACTION_CREATED	MEASURE	NO	SOURCE_DRAW	FRACTION_CREATED	zweite Teilportion des Postens der Einzelstation abziehen
E203	B2-S012	B2	f82r	f82r.23	cheey	WHOLE[cheey|shey]	RESULT_CREATED	COLLECT	NO	HOLD_STATE	WHOLE_EMPFANGSBESTAND	EMPFANGSBESTAND
E204	B2-S012	B2	f82r	f82r.23	qcthey	CTH+E+Y	ACTIVE_CARRIED	COLLECT	NO	HOLD_STATE	STATE_ROOT	Empfangsbestand kurz bereithalten
E205	B2-S012	B2	f82r	f82r.23	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E206	B2-S012	B2	f82r	f82r.23	lcheey	L+EE+Y	FRACTION_CREATED	COLLECT	NO	SOURCE_DRAW	FRACTION_CREATED	Empfangsbestand länger abziehen
E207	B2-S012	B2	f82r	f82r.23	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E208	B2-S012	B2	f82r	f82r.23	chey	Y	ACTIVE_CARRIED	COLLECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	Fraktion des Empfangsbestands
E209	B2-S012	B2	f82r	f82r.23	qokeeedy	OK+EEE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	vollständig ansetzen; Schluss
E210	B2-S013	B2	f82r	f82r.23	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E211	B2-S014	B2	f82r	f82r.23	lar	L+AR	ACTIVE_CARRIED	COLLECT	NO	SOURCE_DRAW	AR_SOURCE	von Fraktion des Empfangsbestands abführen
E212	B2-S015	B2	f82r	f82r.26	tshey	SH+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	Flüssigkeit am Beckenrand kurz halten
E213	B2-S015	B2	f82r	f82r.26	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E214	B2-S016	B2	f82r	f82r.26	cheal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „untere Beckenrand- und Endstationen“
E215	B2-S016	B2	f82r	f82r.26	lchedar	L+CHD+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	von Flüssigkeit am Beckenrand hinausführen
E216	B2-S016	B2	f82r	f82r.26	ches	WHOLE[ches]	ACTIVE_CARRIED	PREPARE	NO	ACTIVATE_CHARGE	WHOLE_TEILEN	teilen
E217	B2-S016	B2	f82r	f82r.26	aiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E218	B2-S016	B2	f82r	f82r.26	oteey	OT+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	nächsten Posten länger halten
E219	B2-S016	B2	f82r	f82r.26	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E220	B2-S016	B2	f82r	f82r.26	okey	OK+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	kurz ansetzen
E221	B2-S016	B2	f82r	f82r.27	pchedy	P+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hineinführen; Schluss
E222	B2-S017	B2	f82r	f82r.27	rsheal	R+SH+E+AL	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	bei der Zielstelle „untere Beckenrand- und Endstationen“ kurz abkühlen
E223	B2-S017	B2	f82r	f82r.27	daldy	AL+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	bei der Zielstelle „untere Beckenrand- und Endstationen“ schließen
E224	B2-S018	B2	f82r	f82r.27	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E225	B2-S019	B2	f82r	f82r.27	rshedy	R+SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	abkühlen und absetzen; Schluss
E226	B2-S020	B2	f82r	f82r.27	qoteedy	OT+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	nächsten Schritt länger halten; Schluss
E227	B2-S021	B2	f82r	f82r.27	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E228	B2-S022	B2	f82r	f82r.27	lochedy	L+O+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiter hinausführen; Schluss
E229	B3-S001	B3	f83r	f83r.3	olkeedy	SOLK+EE+DY	COLLECTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	länger auffangen; Schluss
E230	B3-S002	B3	f83r	f83r.3	qotal	OT+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	nächste Zielstelle bei „obere offene Fächerstation am Rand“
E231	B3-S002	B3	f83r	f83r.3	chkeedy	CHK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger wärmen; Schluss
E232	B3-S003	B3	f83r	f83r.3	chey	Y	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	aufgefangener Bestand des Gut der Fächerstation
E233	B3-S003	B3	f83r	f83r.3	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E234	B3-S003	B3	f83r	f83r.3	chey	Y	ACTIVE_CARRIED	SELECT	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	aufgefangener Bestand des Gut der Fächerstation
E235	B3-S003	B3	f83r	f83r.3	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E236	B3-S004	B3	f83r	f83r.3	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E237	B3-S004	B3	f83r	f83r.3	qotal	OT+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	nächste Zielstelle bei „obere offene Fächerstation am Rand“
E238	B3-S004	B3	f83r	f83r.3	dar	AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	von aufgefangener Bestand des Gut der Fächerstation
E239	B3-S005	B3	f83r	f83r.6	schedy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss
E240	B3-S006	B3	f83r	f83r.6	chedchy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	Gefäßflüssigkeit umsetzen
E241	B3-S006	B3	f83r	f83r.6	qokal	OK+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	an die Zielstelle „mittlere runde Gefäßstation am Rand“ setzen
E242	B3-S006	B3	f83r	f83r.6	olchedy	OL+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	weiterführen; Schluss
E243	B3-S007	B3	f83r	f83r.6	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E244	B3-S007	B3	f83r	f83r.6	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	Gefäßflüssigkeit umsetzen
E245	B3-S007	B3	f83r	f83r.6	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E246	B3-S008	B3	f83r	f83r.6	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E247	B3-S009	B3	f83r	f83r.6	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Gefäßflüssigkeit
E248	B3-S010	B3	f83r	f83r.8	pchedal	P+CHD+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „untere Korb- oder Gefäßstation am Rand“ hineinführen
E249	B3-S010	B3	f83r	f83r.8	otedy	OT+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurzer Folgeschritt; Schluss
E250	B3-S011	B3	f83r	f83r.8	shecthedchy	SH+E+CTH+CHD+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	Gut im Korbgefäß kurz bereit umsetzen
E251	B3-S011	B3	f83r	f83r.8	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende Gut im Korbgefäß
E252	B3-S011	B3	f83r	f83r.8	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	Gut im Korbgefäß umsetzen
E253	B3-S011	B3	f83r	f83r.8	chary	AR+Y	FRACTION_CREATED	MOVE	NO	SOURCE_DRAW	FRACTION_CREATED	Gut im Korbgefäß aus der Quelle nehmen
E254	B3-S012	B3	f83r	f83r.11	sor	OR	BATCH_ACTIVATED	PREPARE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz
E255	B3-S012	B3	f83r	f83r.11	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E256	B3-S013	B3	f83r	f83r.11	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß setzen
E257	B3-S013	B3	f83r	f83r.11	chkain	K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion
E258	B3-S013	B3	f83r	f83r.11	shcthey	CTH+E+Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion aus dem laufenden Stationsansatz kurz bereithalten
E259	B3-S013	B3	f83r	f83r.11	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss
E260	B3-S014	B3	f83r	f83r.11	okair	OK+AIR	FLOW_ACTIVATED	MOVE	NO	MOVE_PASS	FLOW_ACTIVATED	Flüssigkeitslauf eröffnen
E261	B3-S014	B3	f83r	f83r.11	sheedy	SH+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger absetzen; Schluss
E262	B3-S015	B3	f83r	f83r.11	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E263	B3-S016	B3	f83r	f83r.11	lo	L+O	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	hinausführen
E264	B3-S016	B3	f83r	f83r.14	qokchedy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss
E265	B3-S017	B3	f83r	f83r.14	qokeedy	OK+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	länger ansetzen; Schluss
E266	B3-S018	B3	f83r	f83r.14	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss
E267	B3-S019	B3	f83r	f83r.14	qokshedy	OK+SH+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz absetzen; Schluss
E268	B3-S020	B3	f83r	f83r.14	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“
E269	B3-S020	B3	f83r	f83r.14	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E270	B3-S021	B3	f83r	f83r.14	qokaiin	OK+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß setzen
E271	B3-S021	B3	f83r	f83r.14	shcthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	PASS500_OVERRIDE	bereit
E272	B3-S021	B3	f83r	f83r.14	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“
E273	B3-S021	B3	f83r	f83r.14	sy	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	PASS500_OVERRIDE	laufender Stationsansatz
E274	B3-S021	B3	f83r	f83r.15	saiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	PASS500_OVERRIDE	Sollmaß
E275	B3-S021	B3	f83r	f83r.15	shedal	SHED+AL	ACTIVE_CARRIED	APPLY	NO	HOLD_STATE	PASS500_OVERRIDE	bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ absetzen
E276	B3-S021	B3	f83r	f83r.15	shecthy	SH+E+CTH+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	PASS500_OVERRIDE	laufender Stationsansatz kurz bereit halten
E277	B3-S021	B3	f83r	f83r.15	chey	Y	ACTIVE_CARRIED	MOVE	NO	CONTINUE_USE	PASS500_OVERRIDE	laufender Stationsansatz
E278	B3-S021	B3	f83r	f83r.15	tal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	PASS500_OVERRIDE	Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“
E279	B3-S021	B3	f83r	f83r.15	shcthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	PASS500_OVERRIDE	bereit
E280	B3-S021	B3	f83r	f83r.15	dalchdy	AL+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	PASS500_OVERRIDE	bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ überführen; Schluss
E281	B3-S022	B3	f83r	f83r.15	qotchedy	OT+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	danach umsetzen; Schluss
E282	B3-S023	B3	f83r	f83r.15	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss
E283	B3-S024	B3	f83r	f83r.16	tchedy	CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	umsetzen; Schluss
E284	B3-S025	B3	f83r	f83r.16	qokchdy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss
E285	B3-S026	B3	f83r	f83r.16	cheedar	EE+AR	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger aus der Quelle führen
E286	B3-S026	B3	f83r	f83r.16	chldaiin	L+AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Abführ-Sollmaß
E287	B3-S026	B3	f83r	f83r.16	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz umsetzen
E288	B3-S026	B3	f83r	f83r.16	qokain	OK+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	eine Stoffportion zugeben
E289	B3-S026	B3	f83r	f83r.16	checthy	CTH+Y	ACTIVE_CARRIED	CHECK	NO	HOLD_STATE	ACTION_CHECK	bereit
E290	B3-S026	B3	f83r	f83r.16	chealror	AL+R+OR	BATCH_ACTIVATED	HOLD	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen
E291	B3-S026	B3	f83r	f83r.20	solkeedy	SOLK+EE+DY	COLLECTION_CREATED	COLLECT	YES	CLOSE	EXPLICIT_CLOSE	länger auffangen; Schluss
E292	B3-S027	B3	f83r	f83r.20	qoteedy	OT+EE+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	nächsten Schritt länger halten; Schluss
E293	B3-S028	B3	f83r	f83r.20	qokeey	OK+EE+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	länger ansetzen
E294	B3-S028	B3	f83r	f83r.20	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss
E295	B3-S029	B3	f83r	f83r.20	sol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen
E296	B3-S029	B3	f83r	f83r.20	cheeety	EEE+T+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand des Flüssigkeit des Hauptpaares vollständig füllen
E297	B3-S029	B3	f83r	f83r.20	qokedy	OK+E+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	kurz ansetzen; Schluss
E298	B3-S030	B3	f83r	f83r.20	qoky	OK+Y	ACTIVE_CARRIED	APPLY	NO	ACTIVATE_CHARGE	ACTIVATION_ROOT	verwende aufgefangener Bestand des Flüssigkeit des Hauptpaares
E299	B3-S030	B3	f83r	f83r.20	saiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß
E300	B3-S030	B3	f83r	f83r.22	schedair	CHD+AIR	FLOW_ACTIVATED	MOVE	NO	MOVE_PASS	FLOW_ACTIVATED	Flüssigkeitslauf weiterführen
